,dates,usa_CA_0295-0000,usa_CA_0295-0001,usa_CA_0295-0002,usa_CA_0295-0003,usa_CA_0295-0004,usa_CA_0295-0005,usa_CA_0295-0006,usa_CA_0295-0007,usa_CA_0295-0008,usa_CA_0295-0009,usa_CA_0295-0010,usa_CA_0295-0011,usa_CA_0295-0012,usa_CA_0295-0013,usa_CA_0295-0014,usa_CA_0295-0015,usa_CA_0295-0016,usa_CA_0295-0017,usa_CA_0295-0018,usa_CA_0295-0019,usa_CA_0295-0020,usa_CA_0295-0021,usa_CA_0295-0022,usa_CA_0295-0023,usa_CA_0295-0024,usa_CA_0295-0025,usa_CA_0295-0026,usa_CA_0295-0027,usa_CA_0295-0028,usa_CA_0295-0029
0,1984-04-14 18:24:25+00:00,,141.77961022129819,163.6996948342667,170.27258914773557,175.09112893520822,180.72836403844778,178.80946556649153,188.99051385564013,191.33649987505925,176.14829668788124,175.81364119251145,179.12600283934734,185.65663997623986,176.099310557019,172.3826042948344,168.9174138854023,170.01711209377186,172.64267084075755,179.59662094366178,171.55495626493934,173.63140213660574,172.32007755066783,185.6641932680215,202.28788276148066,190.0300089922228,209.50111041263452,203.26075479204354,204.23109539522875,200.3786885131812,186.1143652707548
1,1984-05-16 18:24:53+00:00,195.1399222038608,165.80568024873298,176.6829806691972,183.38837880891114,188.73326724732678,200.61902193730762,190.6425151501179,199.6048896482667,199.8874604162307,182.75029990555362,186.7407204753129,183.95303346070997,191.5445226665966,186.98191654580714,187.9972170821936,187.6823925162053,190.4285710670586,210.74280816807686,195.45746749797198,186.9774968143302,187.42055024083243,181.53253591717515,189.56012239342292,207.19131743520498,181.79826239681557,227.7769197751556,227.4200314943934,204.56245477375498,201.26102104796584,210.44552838050788
2,1984-06-01 18:25:17+00:00,187.38990393108395,166.3226120050941,171.0231111617448,174.57395486934612,175.76821973156996,182.286086641198,207.57473549051508,206.0180092303715,193.49699934139824,172.48781685884188,171.52829892234877,194.84320684279254,182.49615198474845,166.92994720012823,171.06177209012654,179.7193394333888,181.28241199129513,207.47627089581465,190.86328244774774,180.63231736179293,183.19369807950432,177.9562342239576,184.72134844562305,182.29880650168067,181.559444356708,236.58659619086262,228.008437758926,192.12256083707578,191.4768409320649,213.69298981416696
3,1984-06-17 18:25:35+00:00,201.70132925873492,169.99926622456678,179.3670598382681,199.93617073744252,193.83621060269667,229.1750991442405,201.5447408042687,199.1265209006145,190.4813149138807,206.88630965164558,202.3236247041083,187.86265521993113,180.85623660772654,193.06409803420658,197.69149132320462,180.09138195231344,215.5967121440685,213.7542717484733,201.44828576721844,194.67702508998354,191.98770705250774,183.58034843096374,177.7497025915642,194.696657761516,201.80989234824875,254.50996826425035,231.96590433565757,204.16227513500303,223.91768988316937,212.50847822501473
4,1984-07-03 18:25:46+00:00,207.03839968529547,171.07382535476944,201.83587376003004,208.95536694848093,238.3175249899721,211.16193409795275,201.72883446114372,204.08673812897433,209.07745338543057,202.93414962929023,192.22725548249437,200.470343368302,195.25432520405616,186.46605620177942,180.96969095769887,,,,,,,,,219.52924867834352,216.24758763381416,226.98651767198854,218.38245726497377,205.18873831271287,218.47078998291406,215.3908497172117
5,1984-09-21 18:27:21+00:00,,,,,201.9674077690192,214.53550719742566,204.6574609773747,195.54832727457065,206.07416446774576,204.43260480399874,196.75356954638875,188.93272639196587,189.79689236635554,177.78000129319366,174.31726015811347,181.72278982315484,187.5012171474272,177.3160109752336,184.64886526192723,190.13994470869937,194.81945483565372,184.71445613843719,196.37271292283148,205.85787469568965,182.92236214424048,201.86422687043157,201.27401744693188,206.0651111159825,217.15633265392344,213.66619551776697
6,1984-10-23 18:27:16+00:00,,194.83129186263386,221.65535993784314,219.85129965426677,212.491197459534,201.16702651117726,199.01808707859973,195.46665615976352,203.2543079929383,191.81094215404326,183.15612695716558,181.3247730203102,187.69611926365081,181.37337261970902,177.60848481946073,178.54450010584145,171.8857741626805,182.37970808963803,176.39013835896588,173.4730306139493,185.55429354227783,179.16940104771754,172.29373580045942,192.92306797407264,184.69963026661975,209.60258398157205,210.60293216292655,203.50772155951967,200.28659155204522,191.33284430813737
7,1985-02-28 18:27:41+00:00,,183.62235266268388,214.68610803378175,222.9477616347389,229.60655799645883,210.64172692113536,200.53634660332654,204.218250508695,200.54885899267316,205.3271250631122,214.92167961028008,216.33145178202864,210.02974899387888,188.4089999932884,191.38628472010035,180.08686778649553,175.38445237515597,199.42674110736982,220.7054666892835,208.658435598993,209.83105691038318,197.14643662456285,201.97536058179048,200.38202702658202,167.8524064817752,234.0658741076185,241.86544219113466,232.14915795523268,,178.0484365717169
8,1985-08-07 18:26:58+00:00,205.49555154108117,213.30593669234747,237.3735597289498,243.2633977113046,246.35434421995598,238.86951585590296,229.88822889656254,218.3378890977756,236.36542921431973,239.34031665201707,236.7413376346495,224.06946607734795,221.76375227898748,200.41142228015292,212.28397794590808,207.7876914437767,191.6284519753245,190.1822271966984,207.3262948658283,211.83084996479437,239.49510291518325,239.24640679628806,235.42560259440302,215.01581692807554,200.74120182071545,229.7921058173234,218.67124990911856,,,
9,1985-09-08 18:26:36+00:00,,204.1694523455573,232.54146982460037,239.39985187200398,236.6601404234101,225.42314580129775,225.39081223699213,225.9697823501333,219.26567645695891,216.95267785526113,209.78365706207538,210.99869853939057,199.4227319284938,197.3247563921464,193.2010729534865,194.09941349207497,187.8943586438427,194.7556094766955,203.79292600609205,223.6350502956508,224.12589258368095,209.1273697440892,203.99181199154748,185.2769071924868,170.60066071791897,185.05426746123567,179.17939677857407,,172.41748217321737,162.89299229224835
10,1985-10-10 18:26:15+00:00,194.98028624336462,223.16716719413967,247.005759244307,244.36024454785826,237.0565187771693,236.40335628202016,233.9765082715073,223.03917725061186,229.53113106253628,226.31855570769005,215.95944536787297,201.8012885370702,198.58758130203853,201.3132099198551,202.58409994134598,198.056230828396,191.48410455602848,201.67627723692988,210.19243106022725,212.1522374492784,212.11044677592065,198.2563413118482,198.29214642647167,188.4939191207203,168.1987962043312,176.1285362657841,171.35338992815508,,175.04349042889413,170.05980623596707
