,dates,usa_CA_0295-0000,usa_CA_0295-0001,usa_CA_0295-0002,usa_CA_0295-0003,usa_CA_0295-0004,usa_CA_0295-0005,usa_CA_0295-0006,usa_CA_0295-0007,usa_CA_0295-0008,usa_CA_0295-0009,usa_CA_0295-0010,usa_CA_0295-0011,usa_CA_0295-0012,usa_CA_0295-0013,usa_CA_0295-0014,usa_CA_0295-0015,usa_CA_0295-0016,usa_CA_0295-0017,usa_CA_0295-0018,usa_CA_0295-0019,usa_CA_0295-0020,usa_CA_0295-0021,usa_CA_0295-0022,usa_CA_0295-0023,usa_CA_0295-0024,usa_CA_0295-0025,usa_CA_0295-0026,usa_CA_0295-0027,usa_CA_0295-0028,usa_CA_0295-0029
0,1984-04-14 18:24:25+00:00,,148.0503079419804,172.35922978187548,177.00778299587574,182.99766084389452,189.38789898605657,187.46900051410032,198.56157879773406,199.99603482266804,185.71936162997517,186.51071377485175,188.69706778144126,195.22770491833379,186.7963831393593,185.37190671624762,179.02020465761257,177.29112144976324,180.90859056347503,189.1676858857557,182.25202884727963,183.734192908816,182.4228683228781,195.76698404023176,212.98495534382096,199.60107393431673,219.60390118484477,213.95782737438384,216.35444432188106,214.36716804393387,199.10366769216802
1,1984-05-16 18:24:53+00:00,195.41520305705527,166.00502155621862,176.95826152239167,183.6024861391735,188.98461063502606,200.89430279050208,190.91779600331236,199.90914743337638,200.16274126942517,183.0545576906633,187.0807732939649,184.25729124581966,191.8487804517063,187.32196936445914,188.4101383619853,188.00355351159885,190.65980698374196,211.00557625521702,195.76172528308166,187.3175496329822,187.74171123622597,181.8536969125687,189.88128338881646,207.53137025385698,182.10252018192526,228.09808077054913,227.7600843130454,204.94784796822722,201.70570550312613,210.85844966029958
2,1984-06-01 18:25:17+00:00,185.27180965545372,164.78881959860325,168.90501688611457,172.9265482105226,173.8343075668641,180.16799236556778,205.45664121488485,203.67695766256966,191.378905065768,170.14676529104005,168.91182952304084,192.5021552749907,180.15510041694662,164.3134778008203,167.8846306766812,177.24822944515353,179.50321279976575,205.45445363271307,188.5222308799459,178.015847962485,180.72258809126905,175.48512423572234,182.25023845738778,179.68233710237274,179.2183927889062,234.11548620262735,225.39196835961806,189.15722885119348,188.05530402527762,210.51584840072164
3,1984-06-17 18:25:35+00:00,194.32034574297188,164.65441609246253,171.98607632250506,194.19540578073793,187.09705174047824,221.79411562847747,194.16375728850568,190.96859175161325,183.10033139811767,198.7283805026443,193.20593918463632,179.70472607092987,172.69830745872528,183.9464125147346,186.62001604956006,171.48023451725658,209.39668599082756,206.70878748342676,193.29035661821717,185.55933957051155,183.37655961745088,174.96920099590687,169.13855515650732,185.57897224204402,193.6519631992475,245.89882082919348,222.84821881618558,193.82889821293477,211.99456266539832,201.43700295137018
4,1984-07-03 18:25:46+00:00,197.4471493812461,164.12843720356128,192.24462345598067,201.495505600887,229.56029645149223,201.57068379390338,192.13758415709435,193.48588252976188,199.4862030813812,192.33329403007778,180.37924040102163,189.86948776908955,184.6534696048437,174.61804112030669,166.58281550162482,,,,,,,,,207.68123359687078,205.6467320346017,215.7967256505976,206.53444218350103,191.76098788704377,202.9772317994497,201.00397426113764
5,1984-09-21 18:27:21+00:00,,,,,205.3113328676464,218.197901353065,208.31985513301404,199.5962366044878,209.7365586233851,208.4805141339159,201.27770350335499,192.98063572188303,193.8448016962727,182.3041352501599,179.81085139157247,185.99558300473407,190.57762823816427,180.81193266925297,188.6967745918444,194.6640786656656,199.09224801723295,188.98724932001642,200.6455061044107,210.38200865265588,186.97027147415764,206.1370200520108,205.79815140389812,211.19246293387755,223.07250782841774,219.15978675122597
6,1984-10-23 18:27:16+00:00,,202.46022470520182,232.1905529109132,228.04533863332125,222.11028669581535,211.7022194842473,209.5532800516698,207.11081681420936,213.78950096600835,203.4551028084891,196.17018886507563,192.96893367475604,199.34027991809666,194.38743452761906,193.4112742790658,190.83555857442317,180.73533626005934,192.43602865484127,188.03429901341173,186.48709252185935,197.84535201085956,191.46045951629927,184.58479426904114,205.93712988198268,196.3437909210656,221.89364245015378,223.6169940708366,218.2569917218177,217.30498020085068,207.13563376774243
7,1985-02-28 18:27:41+00:00,,179.90775173853768,209.55642104329414,218.95800508658186,224.92293074427448,205.51203993064775,195.40665961283892,198.5485964665771,195.41917200218555,199.65747102099428,208.58500744556008,210.66179773991072,204.36009495176097,182.0723278285684,183.69175423436891,174.10223296425997,171.07551530314637,194.53022170735892,215.03581264716559,202.321763434273,203.84642208814762,191.1618018023273,195.99072575955492,194.04535486186202,162.1827524396573,228.08123928538294,235.52877002641466,224.96759616855002,,170.35390608598547
8,1985-08-07 18:26:58+00:00,201.69324621273958,210.5525431787208,233.5712544006082,240.3060491225945,242.88267413755713,235.06721052756137,226.08592356822095,214.13534110329277,232.56312388597814,235.13776865753425,232.04437222905108,219.86691808286514,217.56120428450467,195.7144568745545,206.5805199533957,203.35166856071152,188.43451549951757,186.55275392873597,203.12374687134547,207.13388455919593,235.05908003211806,234.81038391322286,230.98957971133783,210.3188515224771,196.53865382623263,225.3560829342582,213.97428450352012,,,
9,1985-09-08 18:26:36+00:00,,204.66184063765175,233.2214346089213,239.92871337092026,237.2809778351814,226.10311058561868,226.07077702131306,226.72132237490908,219.94564124127984,217.7042178800369,210.6236135603542,211.75023856416635,200.17427195326957,198.16471289042522,194.22102012996788,194.8927057404494,188.4655290626723,195.40466677082003,204.54446603086782,224.47500679392962,224.91918483205538,209.92066199246364,204.7851042399219,186.1168636907656,171.35220074269475,185.8475597096101,180.01935327685288,,173.51588682481272,163.91293946872975
