,dates,aus0238-0000,aus0238-0001,aus0238-0002,aus0238-0003,aus0238-0004,aus0238-0005,aus0238-0006,aus0238-0007,aus0238-0008,aus0238-0009,aus0238-0010,aus0238-0011,aus0238-0012,aus0238-0013,aus0238-0014,aus0238-0015,aus0238-0016,aus0238-0017,aus0238-0018,aus0238-0019,aus0238-0020,aus0238-0021,aus0238-0022,aus0238-0023,aus0238-0024,aus0238-0025,aus0238-0026,aus0238-0027,aus0238-0028,aus0238-0029,aus0238-0030,aus0238-0031,aus0238-0032,aus0238-0033,aus0238-0034,aus0238-0035,aus0238-0036,aus0238-0037,aus0238-0038,aus0238-0039,aus0238-0040,aus0238-0041,aus0238-0042,aus0238-0043,aus0238-0044,aus0238-0045,aus0238-0046,aus0238-0047,aus0238-0048,aus0238-0049,aus0238-0050,aus0238-0051,aus0238-0052,aus0238-0053,aus0238-0054,aus0238-0055,aus0238-0056,aus0238-0057,aus0238-0058,aus0238-0059,aus0238-0060,aus0238-0061,aus0238-0062,aus0238-0063,aus0238-0064,aus0238-0065,aus0238-0066
0,1987-05-22 23:08:08+00:00,169.1998192279808,175.7876565796932,171.96259235656788,179.17767152580493,175.0940586918687,173.99838043318542,168.84263350279207,181.8794837838234,170.4632908898872,166.99158786146276,177.13322718539612,179.45196460796186,172.70805501512763,170.7033105906087,175.53118459840792,170.33460326760866,183.42089285106675,191.57218930557667,177.52035776798508,174.43754262821196,184.56964884617318,179.8777875947723,172.63436279766958,198.74567928580643,189.51740434930406,194.03966588166207,207.22177298478258,196.12713530025954,208.3982437199646,204.6116656138273,213.62016590102994,213.58795093659944,206.4800609995569,200.42975609934905,200.5306554240778,186.00188063950733,187.50498084913036,180.16719043329562,185.37271889199693,188.08107731204737,182.75967239478905,191.00148420837056,187.63678457894403,192.26422364773384,198.10251454019644,202.8874491415353,202.8854411258063,203.3355659329133,208.26734904035706,198.40040367900227,194.50014252378884,206.8903730806483,211.62936111072332,216.98539471998194,209.62312990858305,204.74705992401724,207.87921225539378,202.21384337809383,196.904410022488,195.12290839419268,191.2420013042261,189.86019760858863,178.50638703793,177.4874389964654,180.5843112882042,168.18219615535693,175.08722707348178
1,1987-09-02 23:16:50+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.47236470176432,197.96218856886188,204.68229777388848,219.12160660902262,207.02952032225417,210.34632573928383,198.59732239620962,198.1314231087951,185.7627706495178,187.11531853820713,199.01576886445895,200.44039625343433,194.19367398087,188.57217247671736,186.50380114262003,198.14000193448675,196.98076599494613,203.3370443161096,201.94397754732665,210.3045234243433,202.64913056435802,203.666532089753,203.11208808338495,205.6496543372728,208.1388189892596,205.00317169714594,193.5467743995482,186.16875832780272,,,,,,,,,,,
2,1987-09-18 23:17:14+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.29936704185567,226.83195612757285,223.39296842553188,222.97155408655786,207.2581942853186,206.28934712580403,206.93614059239945,206.22278625893617,203.57941255373376,193.63461469309232,199.45060488691652,199.04462548063705,204.59212736169283,207.0275561548564,211.44503386233217,206.59819784348764,212.74040903212594,224.6212974372553,220.59326773031037,211.59112321440662,211.65819622539465,206.7672154769945,217.23619705240108,221.33844672568728,218.73939301465373,212.83972678659052,216.2999403514074,203.09413681924835,206.3491222281081,203.47107962052263,199.5314586611322,198.05028074939779,194.35719383652676,187.92592223746644,191.0545023469799,181.59417921997823,177.16758778468494
3,1987-09-27 23:11:15+00:00,204.32819663942078,204.75346884399414,204.3699823410922,211.56122600310346,203.00057739814727,206.7861548062924,198.2958078817488,216.44803907955716,208.68592864558457,199.38396986712144,211.2342191995378,204.56114219754306,205.59268333559643,208.37708571848805,203.3874125959775,207.84407614392455,215.26336193358392,222.18551314505532,211.53624405439086,201.0315301592437,206.72211643856792,211.45698502729775,215.5636146233873,230.9813812569256,205.84030377397931,207.2201550895141,217.71266391886965,195.12209404860968,222.18407932129648,228.33175202424724,231.45810019128442,238.44794861481762,232.34052067086773,222.5610262470476,209.87964661809633,214.0881266496334,206.30955560048716,208.1324175961592,206.38452406553318,206.00755471466337,202.20421222322202,210.69846099462436,214.58873667444252,208.70231920456888,212.253555353156,214.46565213571154,214.75438512036317,219.39468671404313,225.15356190661953,221.79375638332937,211.77779928101614,222.25509362983217,223.6837494775618,226.06633006888532,,,,,,,,,,,,,
4,1987-10-04 23:17:34+00:00,,,,,,,,,,,,,,,,,,,,181.19954576421918,191.03680412923896,197.79709044815866,194.96047634670538,211.1163927102596,185.53333011798767,185.59611595605446,198.88949818202798,183.8878931121253,198.5775342592436,208.51578036170014,212.98887974974514,214.71170697158936,211.43919184625412,205.36535818144804,197.90734935684972,195.01190900034354,198.44804129465942,192.49398744897033,192.8611485486475,195.01113672984454,192.43779909544557,202.82045650576714,194.87781965948287,201.72137918977836,202.70433793455908,197.81960323761206,197.29490608293102,206.34452991842022,203.05640935013025,204.83811184683654,201.14748587199043,198.99099359312797,206.05938399002784,211.30598174315628,201.97684241708245,193.95628245564274,200.56510822158862,191.99692353564578,191.20014075037895,192.13297201039606,190.4583839344351,185.83404978298688,177.81723187301066,172.8602868207956,170.8941676935062,174.40889681828918,169.38925746710478
5,1987-10-13 23:11:33+00:00,180.58177377177518,187.8556374454047,201.09857234058913,210.95985388666105,196.1213974551644,180.0203816766786,184.8962707836099,200.33047910812513,193.3872503141177,191.47354068849847,196.17090077736523,197.70609389204867,197.21950904181054,189.74426089365755,193.69070452705915,188.79037725628956,200.6230685778933,204.92640102302965,183.20495996647153,196.1830812754742,205.6664413433775,206.68773745546753,197.80713171558526,220.9197695547643,194.12401376218705,194.8161909912969,213.1591211544634,202.45201674025247,206.12286289095596,215.97448866627136,208.19566968042864,223.1455714013258,217.57530394849718,209.39072050163156,199.44295713811746,197.8978019002109,205.43762769397057,201.96189967261927,202.68706064188927,197.13292035764619,196.26154502845606,205.3307214644429,198.70398177610437,206.6967320140135,208.75207417830964,212.92613787107297,205.8352115647209,219.02898571008106,215.58795539507324,206.54685765968782,207.06733252104954,214.64904522165983,214.78212308285634,219.8235407170367,217.2908391813795,214.00849364789633,218.5211291353011,214.44781854043725,209.91526468730024,207.74382178919504,204.14072918235024,196.502557865574,190.6637296062306,181.10828579658312,181.60558580161512,175.63767571998477,170.2613981814284
6,1987-11-21 23:18:29+00:00,,,,,,,,,,,,,171.46644906716196,174.85809853003872,184.1997493142104,182.8048064604858,194.98336021541877,192.17797897633534,180.88654758105298,192.51999767172742,200.45489704467067,183.50870563624994,181.162456115957,212.0096788332191,191.56076912812404,188.49108233906824,206.32318207984042,194.61823275721304,200.43866697021164,,200.05224472013458,209.57245011328803,205.08331524144648,198.8236461266361,189.96002691438937,184.68423738257644,193.36108203871837,191.3006088565195,184.6927700383182,178.4841742070384,182.6743732807915,179.55349804174216,183.1168107173697,186.35306788604973,193.18796016235612,192.56740645259455,192.03737597005932,199.35813106689076,198.72555372781775,194.51148424030848,193.06243013503658,196.26649923560723,195.39508388600416,204.25527789451465,199.21348875652788,184.2200210586641,198.24373719346647,194.3004535159491,190.64288008320761,186.85182977231878,194.59301843672492,179.97261116074006,173.6808420663432,170.9114480498672,,,
7,1987-12-16 23:12:41+00:00,205.96888857559472,208.81905774564783,222.98186032145765,222.09280826062295,198.70566013943625,203.57019729599278,202.99809596864506,205.2187222272013,194.83069865567677,198.64136929713675,216.99314345449565,204.92964169700687,200.0761017713805,190.15829080809453,194.98747425150694,202.77271654709443,209.28008025393734,213.83769609338484,214.6098336508299,201.92617744371324,201.52410802960546,199.1859072881034,206.40158502409784,223.74155555246924,213.76196928840452,205.2860591276184,206.85214031834826,199.45303589179565,214.09780067374024,216.6800577180149,207.44249871003595,225.24479958146011,213.30778453679602,207.39355604224514,203.56334803499007,215.47566401173958,207.2351861445018,202.43594962321592,205.79160925632155,213.28434738314937,210.58251193873738,211.13041700813199,204.9224194509876,203.0974272429829,203.92275106445493,217.21325413182075,208.88411774006283,217.3404568027386,219.53412031886154,207.77360789410153,207.9294894527935,211.41349663024658,222.02262069959863,221.48340329739136,208.18369735528674,200.6663332506143,208.84796273945352,195.6974668730851,198.96256882987356,197.41285000492263,191.28922950858478,172.7881699195064,172.84570669384897,167.71905738947063,161.08891016157867,164.72375977503168,154.19257053975446
8,1988-01-08 23:19:14+00:00,209.84390711156894,211.49850436182138,233.71598641705694,227.03362061361423,204.33146041503366,205.27270091494617,207.81099103794705,213.94847922770504,194.07862437615586,204.30497619604319,217.27928839532743,212.13484512742573,202.73915111271495,198.53215876325189,198.77761540249546,212.24345513343675,219.95589162027753,223.86598501391208,228.7898538476321,213.89141515050304,213.63849698831243,221.2935740539589,208.97214312649066,230.24052389655634,225.23634826068445,205.89273062468038,217.67789041671156,212.5046774125632,220.85692199045712,217.72651701652362,231.3715651234618,234.12047310757993,233.01311675980872,210.68299602868572,215.45350902640936,214.0920541589143,202.38789087311437,207.7560051456453,212.24684610530602,210.2664728617668,216.510077004011,211.6391015094758,204.4857754882785,203.54868693310578,208.43330420009528,220.4498601278773,209.82252958807993,226.58657488427806,217.41308603889,215.272571624546,224.83417065608276,229.4715383949286,227.5374891850459,221.1748361285513,213.2138996750164,210.70339393050654,213.19983655562825,210.33477690918704,212.54750581795705,203.229375892074,197.49429963270268,195.2338993863036,189.14957385054274,179.29501944450354,167.18566028470593,164.17282491696045,161.1471576112355
9,1988-01-17 23:13:14+00:00,180.70507633397574,193.60120142356865,206.2054549116409,205.00663568703078,181.5838547283081,190.58327075483862,185.45533699590956,190.53229168949724,178.19628628288893,188.7506331171108,194.44499388643948,192.20836839040737,185.05227219345923,174.72999652581746,176.14592104653187,191.0682777623126,200.57898910361519,202.47661175039036,202.6131003244365,196.9596030591116,192.99014783630201,198.16947584017842,197.5590550016881,213.86090933356573,203.70013309768464,199.25319852183475,203.0827846935103,190.77472062011844,203.2975646510273,202.00156167664454,209.24779437148203,223.128463121025,205.31306503492038,205.60409617693597,195.01823474848413,196.8663582576474,194.3503424841892,184.08207132983918,194.49125413396726,199.32610734293706,199.00092157476178,200.29679156983644,193.18160705578904,187.95013040545746,192.64524317270957,199.83957653568538,201.4879388007141,204.81695064242302,203.68978606172578,195.00027754924344,,186.71756014591418,191.20610460314498,201.25597677879276,197.4580249999764,191.27185997149235,195.61357220159368,194.97262384286861,192.46983242026198,190.16500330984312,192.2489842791539,186.68069134955513,172.272909496668,164.51181509251467,159.1744662998301,155.61471434638804,156.32692062455374
