,dates,jap0056-0000,jap0056-0001,jap0056-0002,jap0056-0003,jap0056-0004,jap0056-0005,jap0056-0006,jap0056-0007,jap0056-0008,jap0056-0009,jap0056-0010,jap0056-0011,jap0056-0012,jap0056-0013,jap0056-0014,jap0056-0015,jap0056-0016,jap0056-0017,jap0056-0018,jap0056-0019,jap0056-0020,jap0056-0021,jap0056-0022,jap0056-0023,jap0056-0024,jap0056-0025
0,1984-04-26 00:41:23+00:00,191.8495290190491,184.3878201041808,67.83074648639862,70.99745824144856,60.724197875335705,143.05626286225987,,,,208.51587006561235,204.00525535939167,194.06171760014175,191.99175982341754,191.0628735664787,194.28344845925537,,199.29768293459594,190.01067677939773,178.03537737180207,173.88884324113326,188.96547987997397,194.3284702856151,196.5264470114692,193.32969931934494,188.44987741201098,185.03251788900042
1,1984-06-20 00:48:23+00:00,194.91391119604114,197.3770141863679,65.08125978353944,54.365385999294574,45.68699995709614,136.7906189559667,,,,180.59534945522861,198.08973859656166,,,,213.0171689176423,212.21027250954103,210.7196145706702,,189.95092991643898,176.11629673806297,172.28504996983855,187.554120687497,185.39708607333765,187.98847739127947,186.5409062142206,167.41018707473998
2,1984-07-31 00:43:30+00:00,214.1152462072453,201.14355879653687,,,,,,232.7351948321595,227.27838618639353,226.32965315856026,220.3076458060087,215.7764554792266,216.1232437934282,217.0797560232526,214.4115072732552,215.34861260260698,215.87495280428732,205.44264043516162,194.30552976871297,190.71645769785806,192.77399160857084,196.57246486709946,,209.3937921046766,198.420588573455,181.16836363745284
3,1984-09-17 00:43:56+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1984-10-10 00:50:07+00:00,188.37077381606412,183.84481554945046,66.03821407347453,62.57026631785587,57.22801806015981,,,,207.578650788276,219.60605306836928,229.04186564602585,223.7936741937899,220.7323587883943,200.45410093762482,201.5931971616404,186.88135550674207,196.9159011994678,195.6589748727024,181.82222770927427,177.3119043965999,180.62349909238608,185.01592041491452,178.48912178258615,198.27692278686197,198.21118696718523,185.71208397479543
5,1984-12-06 00:44:13+00:00,,,,,,,,,235.51052172680303,239.88963869437762,225.8210956104202,238.71828302502686,244.14782846945516,236.3597220749461,210.21344255614113,211.46308923626415,213.35899596962528,,172.43739886927867,,217.229869866344,,,,215.5779882440173,203.10277030981726
6,1984-12-22 00:43:59+00:00,216.94179179985204,216.15077083452033,,,,,,,,,,,,,,,,,,,,,,,,
7,1985-01-07 00:44:31+00:00,236.146972600795,236.50514355642738,97.67747235582162,82.18174303848953,73.37651933299159,,,,244.66464151032642,252.5791024699496,250.81262836435582,248.0165517737961,250.2276825650695,243.60258263557273,237.52612641682322,242.35758704918487,246.0476276350377,,231.70587311371926,,220.4905787625147,,221.85089388057725,229.58475158974795,220.88177151053128,222.04298528979015
8,1985-08-19 00:43:51+00:00,216.1701585632334,218.62486002885822,,78.33325779326313,232.21255984306276,,,238.67566860866995,231.44653527933798,233.4737022121354,235.2283786604779,233.52795102491544,229.38434652956997,226.37345398661117,216.92751819785963,219.50046874667314,216.14978773590238,218.01463975618103,219.21913245038857,,217.0416771408241,215.71188608376102,219.49959133399085,219.3239384279385,214.39408804596565,212.15209958623745
9,1985-09-27 00:49:10+00:00,222.3406078667974,220.6537539294686,,231.65384746938165,222.94980899713818,,,231.29837153541052,231.7994327668337,233.50768991711402,232.46047850267553,222.20523173263828,220.25941980270468,216.3620382921294,217.30444566420485,220.94525263371898,221.2104598241435,223.73668162904642,225.08766133920773,218.34527144130968,215.51407045641332,219.21675613986545,224.32189192250704,219.13728267447317,215.176505949579,215.29198707111505
10,1985-10-22 00:43:06+00:00,208.1590643526133,216.1769835715459,103.12295711210604,215.01228252874253,259.24601490526743,,,239.42872653840132,238.1895255645064,241.5607453457187,246.14586601592603,246.26154242729834,238.58147625526493,241.1573315289149,241.09162349092205,234.34922472753146,214.40323296412228,213.93642765978413,218.39746220236916,227.72029733404466,228.13638490194174,,223.14034279457985,222.13159552932066,215.0349166983568,216.2955179910881
11,1985-10-29 00:48:48+00:00,229.4866970290245,222.8241192135986,,233.79406565539324,251.01127261743332,,,249.49779820707172,243.57441196730673,245.17111277827846,245.76987229445473,246.80327285503532,235.76808695424438,242.54905276546054,238.93256735185713,236.6811360207508,230.98430732217665,238.58707006471568,235.87496638624322,231.03853015876876,233.0260511295828,237.0111492435731,236.78905981820844,233.74794833487866,224.5634824299367,224.57963359949122
12,1986-06-10 00:43:56+00:00,213.21444554541367,213.50593494980265,,217.23139520149033,218.988614661457,,,222.37100199574743,229.0055062588936,243.2369543276583,226.59265563758558,231.08510575450273,227.70425904787106,215.20469669233822,213.40918545217286,219.3552587325521,222.41055610109478,215.36073684335574,209.23406862155892,208.41508943151175,,201.0548051594559,195.37581774315805,210.83386820444477,195.66470714177498,193.22846187163339
13,1986-06-26 00:43:25+00:00,202.41281615608443,192.28806177066713,,196.0504108501993,202.73584243357305,32.95178150869582,,,197.11213843329386,238.15185087295322,230.0331238002773,220.20439627688012,208.97390026579853,201.33642694078966,207.57286490599762,213.56038986590144,,209.04482951857892,197.22481948097408,194.08459971100856,191.57028148299437,191.8707780913688,187.0883199298397,194.49526265895042,190.413084533898,175.8282848888376
14,1986-07-28 00:42:19+00:00,177.91666420606006,,51.77330502166601,,,43.51609416248172,,,204.96270152695496,208.4883422027497,,,,198.848257088993,194.80878910740532,190.67978592341774,195.6387856393041,192.86112712648034,187.91819522993922,199.4119081220695,192.6378700944965,198.90880293236583,198.15471729023542,196.93357238299546,193.49243620427015,173.9444424199185
15,1986-09-23 00:34:32+00:00,187.16571568882168,,66.48545977237681,,,49.64702073436621,,,181.20063421135242,200.86192906248672,201.34266947113872,203.44305273530784,209.64561003929097,202.14639376252427,202.4225337528263,207.1817894458269,198.87488898228062,190.0889974422469,,194.5648270667472,193.22211805510625,189.95212768398784,175.87289659125,186.68870170432118,182.5665303946279,169.7236955646104
16,1986-10-09 00:34:02+00:00,171.9539235188432,,61.603298748917936,,,38.46518397558253,,,149.14262444613496,174.91346017291042,183.2935583359533,179.37278339797075,178.0990760088704,176.412754428032,,179.483517546103,,183.84270034853174,178.55064174366035,182.20903197442516,178.70445935358666,179.8626105777046,174.49135704265598,181.90854240157714,178.59031604552322,175.91882129393812
17,1986-12-28 00:33:25+00:00,224.0588701302398,211.19767312086086,,225.32914796808367,214.88005313223505,69.1693856078807,,,220.7281825615752,231.48848287096445,221.78359178630635,230.267894679748,233.9486328236672,236.90448429836687,240.99504293319774,242.1898618716475,245.791386075643,,237.20774516787287,,230.8406644134671,227.08527594691574,230.26837113260945,242.24725875058914,237.5086537099786,218.6831712040257
18,1987-04-19 00:36:53+00:00,,,47.19223118159091,,,33.06870274085751,3.2927621493816277,,,,,,,,,,,,,,,,,,,
19,1987-05-21 00:38:12+00:00,204.86123290071907,205.35038647248354,81.22409831193617,210.24605014119473,217.48790616715024,,,222.4792021322969,218.99663367855945,221.2315488976276,218.95633651052916,230.49115225895747,233.9592763022319,230.35233931800957,219.938791448912,216.638627635298,222.37935053371055,,220.7302424338415,,221.54207508149267,218.32501070856446,216.04523973341682,222.7305564528168,221.36686002420728,205.94986983162093
20,1987-05-28 00:44:09+00:00,196.03893584877707,19.40688932612106,49.351261010231255,,,,,,204.10911162537573,211.30808846983112,219.28707206324512,213.61966466042034,219.84758866793462,215.11754190249417,215.64912307829803,222.87362623979124,217.70145379140317,215.14396824879043,211.978939971187,,209.62940287324372,209.45852521108546,208.91431350302128,218.62817882890187,214.4207077453094,200.0868105022105
21,1987-06-22 00:38:56+00:00,156.518120358945,38.75318009427567,57.4895835316546,,,36.182544048657476,17.879944241299754,,,,,,,170.6581352842323,,179.48131775265256,174.8053003257224,169.8234756969316,,171.86705424401165,183.31230123278166,181.1491997602266,175.04255413143346,173.30239069845916,163.6052881012355,164.03468159680395
22,1987-10-12 00:41:14+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1988-01-16 00:43:18+00:00,196.07927458293491,17.115501428266505,58.27214708477435,,,35.76546400638614,12.825852508309033,,,,,,,,,,,,,,,,,,,
24,1988-02-24 00:49:44+00:00,167.2680025936958,8.567909997015827,67.23185243967302,192.02802167285884,199.47157159822106,195.30367836384534,20.24684571322901,,202.74596228113802,203.3372891346858,,,195.99639310114034,208.83639831153135,209.77359837798815,212.37883969159327,210.32607292367626,,213.54469715400435,219.30724364982024,214.8805038578071,205.8323329545941,206.40741600645768,208.74561777599783,203.76054760804803,194.39780587344893
25,1988-04-05 00:43:55+00:00,196.31147125905403,54.27465640178187,,208.08028165863556,216.02059852224758,209.62603691258178,,,,,,,,,,,,,,,,,,,,
26,1988-05-23 00:44:16+00:00,172.41797406665825,173.50212217861406,,183.4542141992021,,177.2927363040362,,,,,,,,,,,,,,,,,,,,
27,1988-06-24 00:44:27+00:00,242.06361734807263,200.44952798061357,81.2547754414129,,223.3002505981485,212.55572869855004,,205.64786285876502,,,,,,,,,,,,,,,,,,
28,1988-07-26 00:44:58+00:00,226.18581874781069,202.62742788955123,205.64225142556222,205.9255463496622,205.67251549907684,,203.05460653109728,206.18735591052157,206.2338834561995,211.97047906405166,216.91519455510615,212.97980501095688,208.52658347195984,207.09641673546534,202.4384355167965,198.00245013373984,195.23327818558985,196.9452362121357,203.80179760984942,200.38288457574825,203.31255635885745,206.82021065283,200.70145268973673,204.88191680262267,205.5184760041025,207.10334720229716
