,dates,chi0321-0000,chi0321-0001,chi0321-0002,chi0321-0003,chi0321-0004,chi0321-0005,chi0321-0006,chi0321-0007,chi0321-0008,chi0321-0009,chi0321-0010,chi0321-0011,chi0321-0012,chi0321-0013,chi0321-0014,chi0321-0015,chi0321-0016,chi0321-0017,chi0321-0018,chi0321-0019,chi0321-0020,chi0321-0021,chi0321-0022,chi0321-0023,chi0321-0024,chi0321-0025,chi0321-0026,chi0321-0027,chi0321-0028,chi0321-0029,chi0321-0030,chi0321-0031,chi0321-0032,chi0321-0033,chi0321-0034,chi0321-0035,chi0321-0036,chi0321-0037,chi0321-0038,chi0321-0039,chi0321-0040,chi0321-0041,chi0321-0042,chi0321-0043,chi0321-0044,chi0321-0045,chi0321-0046,chi0321-0047,chi0321-0048,chi0321-0049,chi0321-0050,chi0321-0051,chi0321-0052,chi0321-0053,chi0321-0054,chi0321-0055,chi0321-0056,chi0321-0057,chi0321-0058,chi0321-0059,chi0321-0060,chi0321-0061,chi0321-0062,chi0321-0063,chi0321-0064,chi0321-0065,chi0321-0066,chi0321-0067,chi0321-0068,chi0321-0069,chi0321-0070,chi0321-0071,chi0321-0072,chi0321-0073,chi0321-0074,chi0321-0075,chi0321-0076,chi0321-0077,chi0321-0078,chi0321-0079,chi0321-0080,chi0321-0081,chi0321-0082,chi0321-0083,chi0321-0084,chi0321-0085,chi0321-0086,chi0321-0087,chi0321-0088,chi0321-0089,chi0321-0090,chi0321-0091,chi0321-0092,chi0321-0093,chi0321-0094,chi0321-0095,chi0321-0096,chi0321-0097,chi0321-0098,chi0321-0099,chi0321-0100,chi0321-0101,chi0321-0102
0,1985-01-25 14:04:03+00:00,245.72097596309854,245.7974228025687,262.92667272554087,269.09167122413487,270.86512034392524,273.32480360108184,259.14634983450026,223.80483901540643,228.35659566342457,242.2576705451999,221.90829694701432,225.4448650391734,239.6062947338514,224.42712410313752,240.40161143489027,,,249.7291255659589,,,,242.72060298224122,251.01003855382518,255.00355463774378,252.5207962130346,251.42255693196395,243.43831749974217,,,271.71554388914,243.94386093340722,238.88075359840704,240.36583332882796,234.46065099771016,245.30581140014024,245.55047643578243,247.45711699606932,253.25699839054226,,197.03578132441197,,,,221.04856548418047,203.23858295629915,210.64433334608657,223.12104808375517,,230.54499042733684,226.34041080480975,,232.52651706193748,232.3295665003611,221.72015715933713,222.7501734380666,215.3028461243029,217.28942004744394,217.6291175993102,214.36220002200278,216.21976175098393,205.79854307059605,203.26010546288626,200.48287847346376,193.49372121880307,191.45206540655693,193.5094136728974,200.59901006337094,195.14468584580925,191.0448598284681,198.24313586167668,193.62044614960786,201.5205138528532,188.62822493779043,187.1382546381344,185.96612896555217,200.77955869440237,205.32196113665378,208.69988616145025,217.7808219534866,210.85535476949244,203.68611062799874,205.591083730785,197.77962337542618,206.79289995725708,200.91018162033387,201.2099574260505,213.04371969588334,212.5400023914583,205.2858047309144,193.9515754993628,197.52657479355716,193.10572925083082,,202.02208047235027,201.40988783502462,209.13495532768292,210.38548652535988,222.05725744111564,205.9707286752697,210.45943559967372,228.90374861762044,247.4580795944067,
1,1986-01-28 14:00:46+00:00,238.9951744957881,252.62328470862306,249.59185234511324,254.14367349677488,250.26615892983207,248.9897967844223,227.38065270965964,207.2700870968365,197.04844073823125,212.37935058557954,207.29558534343883,216.42064827525718,207.68919397048703,205.88685129315897,218.607776405395,222.07402896576252,212.03192258953518,215.00662424290783,212.23250870832294,213.59464748474358,209.3245092690913,222.0834382569272,217.15539966987606,219.22955630562384,220.74861679893132,217.6296503436061,211.92458866678504,208.91088433522924,230.13987323071495,245.03513676223184,228.88992940259766,228.48221648212663,215.80875219024975,220.47254606718667,218.72532687009743,216.42670602655633,226.0230326418379,224.31983055494615,194.39902747172616,162.99474510064977,154.76857731930414,183.81781807650063,210.63381074986714,200.0201220895771,178.0406796901007,188.76952610747355,191.4685728684723,189.44219897029845,195.37209701754708,,193.20937191996632,207.62067256759767,201.64772760646377,202.48823087464226,212.15306196074542,195.82140168940336,198.47559915297552,201.68752992809132,194.49727168628056,187.48875525426212,189.99535489973837,177.97328357915086,167.1384212978293,167.1015526003725,188.4336829409052,186.86192593416234,177.4353492485764,177.4768372005676,187.0189842136759,184.35866787421904,186.03999125845337,182.11752887308887,177.3096363606186,173.44890733691335,183.53653415290142,185.1289916567617,193.59867199617972,188.18068426328884,192.68687499304357,193.39884082785423,190.1193200909483,190.4013752235714,182.2777213026312,181.40045132748142,181.89981340830795,200.3138307347865,196.0063107639628,187.88930460501498,180.11512190356729,176.45629081736072,164.5708674971873,165.21366662878683,162.26293997660207,178.95653219756662,181.05199072514762,185.6461776992377,190.15801079167852,199.05171154664694,186.46882995417045,195.66333637103975,208.50514136004392,221.64898693009556,
2,1986-02-04 14:06:47+00:00,258.4443416452409,262.0619566411009,267.3465979052139,266.6428810914986,261.76839484419537,259.53934975180994,256.78420359025233,225.82931480169876,,,225.36487505555834,227.16345596746964,227.46544447002253,220.5621642972446,231.73285904374293,225.29916586331277,226.17766885998654,238.74152344648024,226.21904972349003,230.92226378979913,227.21995080495802,218.12884408327048,217.21141956412296,221.19981816731354,216.99080086635587,226.6499156258321,223.7387454292954,217.68867350763273,250.79119789635678,266.85477359240684,250.58204577454097,247.77881052271024,238.9957446749667,231.06999119333923,225.62971260812472,227.49518276009616,236.09974105153654,245.81629664244542,218.28874940209437,179.28244704384153,165.00908358242847,186.79766593847106,234.7410302081993,210.210046295978,181.534482717619,199.9752276233215,201.81321967718694,191.7576386602681,205.43958208529455,197.22769595983587,206.69140196872738,230.9265744518692,209.59537476341998,216.2240954559867,219.77647595922176,195.02273225058607,196.80019507250853,203.15252703294826,202.38293232922345,199.82943308081676,211.8838886856991,205.26102685432213,196.68714218521066,192.65097094520453,192.17952755808182,192.66867412460266,186.89264164541746,187.5488461886901,190.5744286030271,192.2174828296557,202.65796068782402,204.31615477882025,196.36093393558806,193.69204278170312,189.96615280414446,168.59230348360478,192.83079411583734,197.0917824260272,200.5364800117779,206.2591969981701,211.36453810174285,195.5230210199298,208.88078896118986,204.23029045250829,,,,,,,,131.8154168166266,171.01354579186,191.07112709380505,,,155.88274925670262,,,,,,
3,1986-03-17 13:59:42+00:00,269.4179597956169,280.4329503672709,274.73404279107723,275.9273173208982,273.64051133294976,263.6668351642295,235.69824202814854,220.0314290370573,217.6936310109068,225.11131868752418,230.54371863421122,229.8412112800212,226.0709715852677,234.90493507276514,245.21466629968526,242.25080921555735,234.18560783685982,235.0435503118265,233.86034750297316,233.23381080441516,215.91674943696918,228.5232419273021,229.23780966788158,224.2953691745241,222.40021932242223,228.34552892434482,230.4491286064641,227.35952559551126,285.0883734220202,274.18224564889306,249.26186756982437,241.61311292687853,231.79912076756605,228.13790712165704,237.9986184825581,236.78818521666489,241.41123389679407,231.37857124653894,220.40916582800983,196.98117906827028,191.97297270798745,210.2483561653701,200.40548530299046,218.4036170225479,216.77230293877176,207.23998651715232,212.5433987431121,222.0434431778696,199.65147675866973,201.8408174173882,227.2626620701987,230.4467314998815,222.78649620843447,217.606589944696,220.85867616100273,196.25893127761475,204.40657861278223,203.34408939544673,209.09605546492807,201.19951691367635,207.45707408677427,209.009720112396,203.67516889509045,186.74915091944652,202.50071140295745,209.84792995012,198.92811874414673,197.646862881028,203.18576492605655,201.57065053764438,207.99091034959287,204.1337327493775,192.92681098078268,186.81089877015876,206.63823140213,,217.92228727702135,206.49217829994294,205.12518435634868,220.03609548313818,229.83936373117123,228.3008696940299,224.15976165753662,217.39092835882317,214.93163406593922,201.91489099345006,214.29164191862043,,215.58319769979354,198.45984157478372,188.4370210673776,,189.36316014487457,193.1267308962164,187.85695494452477,190.43691066653756,194.45651114785682,209.15889265306168,201.84861286279988,205.25335074015723,217.4177922528231,240.94138502753603,390.6621357796588
4,1986-04-02 13:59:23+00:00,276.7822405007504,278.1828249249213,274.93127037736156,259.9162413661434,262.6466175550185,243.9760725231392,238.82310967547906,229.10458206207156,227.2041136934124,236.3449987105063,227.44818407967495,221.1806743486658,224.70361201354802,231.86671334415533,245.0149105448317,239.9397161754296,242.31972488093365,239.56904876142687,232.30983804499178,231.89622144432857,227.98432807437484,234.69243066888149,230.40082348799842,216.19803309959713,217.76848635860583,218.9097765976039,221.76298462082045,231.38702630121114,276.3402356657167,283.2410713909991,257.5352392557536,249.05268627829489,238.9989102126096,223.3038395419781,215.05204352759338,233.1792597331762,245.4757630772462,231.73340944014979,223.93741775727864,207.28840701704365,197.71964686894236,204.45458549338395,201.78187114166232,207.58032382636102,228.46636940972726,211.18078246760044,185.43058945097766,211.05451975306232,217.16690358749594,204.70245327234792,204.22613994748215,227.2665146835335,224.96383357987304,218.37232769314068,208.23562315051495,196.65605994784985,190.38725468039448,191.89687204119272,197.46171784056182,208.13388239152906,213.69181536341694,213.12490324832584,205.4362324068136,208.83360074580622,198.11558672327865,192.08786355876043,196.17403013208335,198.36236273524932,193.93220199099744,204.97855439124996,202.4267497252513,199.95992589157046,202.29472626050608,204.7870310302562,197.46919512709235,191.26598536865856,196.65988219340687,200.3199768025543,197.01182588645932,201.96489895026454,220.91602706963312,221.5948123529472,223.08289962140583,218.21562589925574,203.22924806647464,194.73192714634706,188.55775510015604,200.7882281730213,196.61235998787492,189.19041402287516,183.20213068196566,,202.05739332441385,207.4066318480257,204.05923162491078,203.71382551911253,199.72723066002257,206.73573046744562,188.6507446530678,205.8458324024658,221.3877148649311,238.20899792519677,372.08881357777653
5,1986-06-05 13:57:43+00:00,250.4713116389166,236.93179997512792,221.96273024390433,225.10084976041512,218.55170465341425,213.01101537341177,208.24738515979234,204.54490013417941,192.60345747914147,192.27065655680983,183.32959898432105,195.8055081706914,191.8826712371078,192.93822245732431,199.8224420138998,199.29587802556537,207.5166295764055,,,,223.921381999674,224.0115395746167,217.9473149158822,222.51031620221033,210.98434510606927,213.42348194212667,216.69051327659795,223.63314801295962,243.903459895065,243.87770878773023,226.7063546185224,221.87291730371533,213.75900722659432,216.86936897103217,202.59612818606075,195.27723216892426,,184.26296863935676,188.9456763325319,186.09420384585408,186.2005500040125,187.42496358191173,189.20566893844054,191.3386746254934,195.06963457114787,194.75102317622262,200.9396947374346,206.85003380798312,205.35975316601377,210.10224270138366,209.387274755823,200.54820346895266,197.7113091910175,183.5087371645271,172.43125015599347,158.2594033050314,161.97121003351432,158.7979476753599,156.80995790400007,159.32439740740645,161.8579160723622,157.2228417873947,146.37868313560003,146.96335544909851,149.75693727447762,140.35693531412454,134.16928552300374,139.01452621349733,140.58901024867262,143.36915789395948,157.97260777860873,153.82913367115995,159.09365544256772,154.88350798477586,157.86775542244214,149.48722231836788,159.19158609120797,151.9492069702197,159.89941102125957,162.06720318574511,172.37387620590613,167.03732662380057,162.22572929182672,163.62365365814787,164.04339821263835,162.3031975661611,154.50781512982923,158.04598257513862,149.64060103617007,151.54239202260965,148.12126526514055,151.62291591884872,153.85140604328078,160.5323381125486,171.2486848299638,180.38537641201418,181.6411144216631,194.38676219327732,177.53398084500714,182.83758602760517,188.8745813626189,,
6,1986-07-30 14:02:04+00:00,248.1907179675146,245.52926944102697,241.84426803797842,219.35716219072498,206.0345916531432,203.93564975388216,192.03768051539137,194.97053054907474,192.12423714979732,187.19907915774277,187.3002528979252,180.29519665905954,191.377158062965,198.85180150309995,191.02374077174264,202.74028279911585,227.2074900000068,219.136510586944,202.80007444389494,211.46764724867222,191.18252653781823,192.25145236939824,200.5906147376601,197.8165441309165,195.20492552725452,195.60207771774697,216.4211607626701,218.53696229006292,244.18117162283227,216.23577128128193,219.99335111588152,220.2881793517675,198.73679181342075,201.62455864072666,195.34473805382234,188.6967636099373,,191.1417675868213,180.38489424915707,172.19822903016788,156.13452328308622,178.04601957203639,168.65685293292552,167.71800106426628,196.0387397410519,197.45548912200718,195.7775975109428,209.44959261874936,201.14252553057034,,192.52436206734097,189.53487712851702,193.20273614378297,167.17347029496116,151.28765884089339,143.11102699645423,146.5947918935048,145.3725972894564,142.01811403158982,135.65305952602105,134.41969647278424,136.29970407528774,131.84430729014443,123.71867385781118,135.0543125864148,120.75671583284937,119.44637162515752,106.9550948560624,121.73219105932179,114.49474138152672,123.68102830715236,119.97578579954127,132.22566792168757,119.1278908630916,135.6296902787178,134.08177069006896,136.0029113132726,137.54730911493763,142.88955073498866,133.19140102601384,135.8150546014818,135.48404042299526,134.7951624679704,127.78228424741448,132.66853878379177,140.58962906679656,136.28423275233447,140.18710341933826,144.3646114894452,143.16967885185625,129.75769418911054,141.24911657335588,134.8227221245043,147.86839051856137,154.63146286384972,155.95092628333975,154.5805077391574,167.76271360970352,163.0831428588609,172.712542902266,187.79831055231165,,
7,1986-08-31 14:00:53+00:00,252.29655783778995,241.22894702667958,232.56568428200555,228.66140029276758,210.8124509541123,209.8654647459982,204.34533631613752,197.7421961300678,182.76058212026277,181.5377749198121,175.7195769910609,176.29736145010088,184.19366848566096,182.22662365989115,192.4420442387831,204.2443724170015,203.1394663129513,211.57406876295573,209.60420315410994,210.8484495958859,197.49252758126724,201.47253450652326,209.12474765011888,212.76114994110938,200.30402095677047,198.61738657381127,203.10364640081875,210.13896315346008,235.56608734892177,231.40189066660201,220.9520299229665,216.43482846516392,207.9749133007919,201.05267398261904,194.1939979349919,191.8371020847506,,180.8046969647802,185.10192515093215,180.04594989253485,175.54406512640415,180.91855700115352,180.39337522568212,189.2501576722085,193.75984258231537,190.6811748556692,198.56492940835673,205.51282879084428,203.58994535686287,,188.31327454383384,189.92352221614638,182.64818326883974,165.547843529294,156.50453068375276,158.06887044194346,150.82390581248504,156.31821908689804,155.3501775565938,154.9620990189391,148.34667686122665,148.05872110334374,143.64589945645386,137.29727810104544,138.2820144417197,145.7583772847799,139.0953653522059,135.4581495465463,147.0150766872496,143.97427642085233,140.40348657321294,146.03283325324568,151.08508404165573,153.38784272294836,152.05445216089015,144.1607819534616,144.25944864831365,156.89779952306222,171.92378965798983,160.52657451299714,154.48917846823176,159.19266243299944,153.01495789346322,154.07444679538006,149.48581108815296,149.31984885513336,155.81417752243178,154.51747776941718,152.2234640779511,152.6376316540944,150.37223337264064,149.28132359859217,146.653327125266,151.56194716913427,160.62880789692923,161.30703651534532,161.30605533659278,180.5898524026403,168.27227000532207,170.63549511117003,183.66067707353434,,
8,1986-11-03 13:58:46+00:00,264.9014879709066,255.27357308201695,236.21654337884289,239.89611909763076,,241.3032998767989,229.09817775862027,230.93633698285873,216.24082089364208,208.21835006442697,206.49194904638344,214.9757221044558,220.58571584561977,222.49776932161134,229.92691433051485,229.36839919873012,229.223815180475,218.74823903025165,221.9811422703461,230.2724831673828,232.07033912848325,221.70295060225965,219.52993114431044,223.25329881329318,227.81121256338108,224.37572828804488,215.92882005528182,231.98232999911863,264.5061016683825,258.6586284566649,266.9671515970645,254.49512266028864,237.75010116065718,230.63040205803597,231.32742706240936,235.50420756695624,236.17539475246454,214.1516128746498,219.619533367566,210.51546989798544,203.39095471647738,203.9136091358361,213.10424746365874,226.97636419475745,235.1884278223776,219.95140389810996,211.34405564549544,216.7044007737384,222.2980850678148,218.6309845819615,217.9784354452492,208.8185650132816,205.25570760352338,204.6430529185978,188.19030457057923,185.4492983215631,180.95554820162113,182.41828897926132,179.5625504404376,175.92146096554782,177.78838621704244,172.70613212647805,163.32077962837113,186.0651248556,180.8505450830028,177.95928696435297,173.69777029133536,182.58542782109433,189.584088801016,188.7896085739302,175.9547236796158,193.341988771524,193.93603062098921,191.92622728104408,192.70868471766943,185.97946722195175,188.99201717183414,186.84990307935493,192.19328688190814,199.62833881609743,196.76023012554214,195.9543054401932,184.21623784441994,195.64218259250725,199.26536855978426,194.2641479639709,187.62825608417285,193.60644764551478,181.09107170796636,182.02461570383122,167.27951139763232,172.3611251415914,177.45959830495244,166.76930549066685,185.30558318230197,183.17172745056374,182.94303176131538,193.4105146203116,186.53812851830727,185.42998135719077,200.25971345300837,219.23422172810544,
9,1986-11-28 13:51:58+00:00,219.224715015201,234.40268897597443,217.77967730383745,209.1480230758456,202.67385963445983,229.5840139581957,189.4793224861181,185.99201993077997,176.93678092008292,163.4306339295282,171.70276579420872,186.69911982203513,189.06015659470512,194.17132617332229,210.00317427139325,198.25568591656852,200.4172001320284,204.2245176990042,198.22827390751394,200.03134384455834,197.6197011926154,197.82641427856126,197.12624073723435,198.48148968422268,202.16079345021495,198.9226470367275,194.64182240542183,199.93775638092,214.92802902388308,232.91600148076657,233.21047689544895,232.0831360248625,219.68311568800797,210.44763194414767,212.04586252900364,218.7319685949847,226.66986937838755,195.6228436688644,190.68177323860712,184.31471084507757,169.52318185555134,172.73334074313456,178.41459523795456,198.99656005383005,204.5393978073394,198.06390817324012,194.23153880576518,183.72108764116564,180.19551944714357,,187.65937161895133,186.4791722547547,179.24643926829225,176.11624329237304,179.2782465709728,168.93123428848213,175.43514522827252,171.60585478459063,173.92138254960426,167.43297004726924,165.41918122982182,158.40552601738926,154.65535542558612,156.0683050203137,171.11428266392232,169.8301680594412,162.4483717564625,165.46661773166704,168.09476886535435,158.85286967471657,155.934517788727,161.1137227091227,159.72735875083006,162.31599483527637,168.8304256245429,175.1800877630706,173.44627136356894,169.89562770744794,176.68646720445568,176.23129756692822,156.7842843232542,167.35662498375717,160.80962653477994,162.8855599596527,171.08501643359253,175.11556877713278,169.6348621507374,172.14103363874062,162.33774591800707,157.8770632448437,155.86358770178316,151.19255483697867,149.81999219971303,156.2530845730514,161.75150552961807,170.87548364281372,170.31345002193584,184.06233234591846,173.87685651697277,173.12503255352158,187.50809798622151,202.72508436174667,
