,dates,usa_CA_0242-0000,usa_CA_0242-0001,usa_CA_0242-0002,usa_CA_0242-0003,usa_CA_0242-0004,usa_CA_0242-0005,usa_CA_0242-0006,usa_CA_0242-0007
0,1984-06-10 18:20:05+00:00,214.64155631040046,216.53332429123313,,230.37525641600104,227.05465764919234,223.44120147676068,228.20540539356458,235.7745489529831
1,1984-06-26 18:20:19+00:00,213.17805461488993,210.8663214976628,,223.6205715907705,225.35525339407542,222.38978937595317,232.9107846345899,223.11507722011305
2,1984-12-19 18:21:59+00:00,196.62257578843435,239.4883456580715,227.41039418896318,225.57293534834412,217.86061891214007,219.82807610352887,234.64457060261338,233.00834680827387
3,1985-05-12 18:21:57+00:00,,196.18654491212405,205.6514520648302,205.0358151824612,199.4730588522641,195.82168306283913,203.41214655323512,217.15784418923016
4,1985-06-29 18:21:53+00:00,,202.4821537078916,205.8123625273757,204.34900872850372,207.323575608147,200.1341554940264,210.85915333053134,220.02051135141681
5,1985-10-03 18:20:56+00:00,,161.320959239895,206.79186154367616,197.4848455282674,192.1887660482566,193.42975297690325,209.52278201552153,217.8927108172749
6,1986-01-07 18:19:23+00:00,212.3314738648457,192.33727266258762,173.56383625428055,215.42711634815063,214.2734058181672,210.90859450901772,212.10021638914694,220.74815029152774
7,1986-02-08 18:18:42+00:00,,,158.85863909319758,204.76057015985606,220.27509523928595,208.7277379826038,204.40892566233774,207.8903457083133
8,1986-04-13 18:17:19+00:00,225.87581203378699,160.76788323973554,154.0193200896269,206.3986603223318,229.84513087343205,231.48065381612457,219.86611819117874,234.42225615735796
9,1986-04-29 18:16:56+00:00,177.601704154765,164.05873894114524,161.66935491393642,209.54140526900335,235.15596864785556,234.66550102189274,223.10839139697094,226.58569886613563
10,1986-05-15 18:16:31+00:00,167.22289349641204,181.7071996709722,172.30982715534782,230.8322512673093,227.33937521282027,221.87695585254173,218.234149090305,226.80911741516405
11,1986-06-16 18:15:33+00:00,163.92295755516463,172.19197694584184,200.93585433710035,208.82288256565977,224.39414400514534,219.85369258830303,211.7354134524711,222.41193433785782
12,1986-09-20 18:12:14+00:00,203.1238225257981,215.1274793543827,220.69382167610954,221.8431775040061,236.69903035369876,226.75272748945463,226.61357180937173,235.74887572774855
13,1986-11-23 18:10:01+00:00,204.0853598559795,207.03342090265022,199.32648769675023,239.436951092094,215.70345406112975,215.54785812792827,215.62914058196418,222.229458491088
14,1987-01-10 18:11:26+00:00,191.7790816578799,203.77149218379233,208.7131026653549,205.94083913953256,207.63895927976128,202.90633338066002,213.55756024426904,222.51311243943286
15,1987-02-27 18:13:08+00:00,,,,238.5351948033644,232.98667965095018,225.6883810227919,226.47005519621686,227.27056623345595
16,1987-03-15 18:13:44+00:00,,,,222.50900620346758,208.06534309786375,203.13909119504635,217.38458634914272,222.85137002678738
17,1987-03-31 18:14:18+00:00,,,225.22693436719223,213.1582165575674,201.91244635499876,202.87328329799976,219.8987235715628,221.07363652472498
18,1987-05-02 18:15:19+00:00,,212.88895902688247,204.14331680574486,197.44836523696634,188.7280590964429,197.0757816273244,205.25997062609886,211.0372920821756
19,1987-07-05 18:16:50+00:00,,218.34220504623846,223.48078471139462,219.5260751683381,206.6042821584076,205.73680140366093,215.51471804485053,221.8627633019425
20,1987-08-22 18:18:07+00:00,,227.02576958927125,218.94355334912754,222.82414504945518,217.39941115545446,218.86652484787135,218.69774118731738,212.14940422771514
21,1987-09-07 18:18:32+00:00,,208.52827531502263,215.63522494123688,212.35391096090146,211.0404960462095,205.51688643522172,213.16629829988213,210.66063771247337
22,1987-10-25 18:19:28+00:00,,230.05633697400447,230.68762069603397,225.46034928174214,219.07460995490683,211.23853415020463,224.5148572604115,222.7230727874412
23,1988-05-04 18:22:08+00:00,,213.33414755858905,206.07598233913592,198.3553751095878,190.30719658805413,190.82743475600228,208.03151001326506,221.9866148765564
24,1988-08-24 18:22:38+00:00,228.08823359003608,214.7939443973581,,232.49684493142954,222.31493977123927,199.227683872113,211.15162566916274,217.28738966062036
25,1989-03-20 18:20:53+00:00,,,157.48300251075352,204.08461187014476,235.2280495523888,219.63877287619025,213.812512614725,222.16527926843276
26,1989-04-05 18:20:59+00:00,217.06358712082846,190.6016332854938,158.655345227524,219.91960567616889,222.02070396487105,218.43418878220373,223.8267637367712,228.3045440354267
27,1989-04-21 18:20:44+00:00,210.88236794771575,199.7650715008163,161.39681547763809,209.16217504137887,223.22831089510703,219.99355405111916,209.32862569418054,208.46724015122604
28,1989-05-23 18:20:15+00:00,214.39565912068718,220.674962895601,,217.8659052937105,230.31940624243293,242.4524952569947,232.4578213982915,226.32158825970032
29,1989-07-10 18:19:20+00:00,183.23805068706676,,,203.35817372130998,220.77785046675652,226.93550019274957,226.02513173431726,229.93566726081175
30,1989-07-26 18:19:01+00:00,206.55043349635244,217.2602094332093,,222.47608710511403,226.22371415093048,235.99827469746046,241.345139721756,243.12892338965312
31,1989-10-14 18:17:02+00:00,,,163.54677772395846,205.77545048531164,214.45750241763966,212.50896932595003,222.21132653963903,228.46814560199414
32,1989-11-15 18:16:00+00:00,,,219.21004330971311,206.0930710456897,206.05154202335711,210.38114618642408,226.93982539415126,228.59206463313532
33,1990-03-23 18:12:06+00:00,194.40164754565544,191.81387566824736,178.21829555739802,218.31000393750548,219.05198477701032,214.7867580626111,224.95256103313832,224.67759383314274
34,1990-04-24 18:12:05+00:00,211.4715581799303,210.17110691626493,,217.45275284685673,221.36745816733543,213.92484531750637,226.94866658291699,225.16890444696304
35,1990-06-11 18:12:02+00:00,185.41432599664088,186.64975337884528,176.4969376941349,,242.36331323215458,229.74071847432114,222.20287473411466,232.48464802823688
36,1990-06-27 18:12:01+00:00,186.71546089666805,181.84835571142872,193.82585741647696,239.57135970895428,250.27630546655797,238.11872883232644,240.4275671509149,238.21966277338834
37,1990-09-15 18:11:42+00:00,196.71813605403537,171.12346876357893,,243.681798426967,248.50762185414914,236.23068096372964,236.34574858716533,237.87647642690064
38,1990-10-17 18:11:24+00:00,211.82284520057533,214.65144013334,232.13464877347357,228.34766226739868,232.64707525710728,228.67926386724594,227.82660419736496,225.031350790629
39,1991-04-11 18:13:42+00:00,204.63445212304427,220.69581859907063,172.41510408840605,216.2311362939391,274.52081150874494,273.97836461756617,257.4534830885627,222.81273450631858
40,1991-04-27 18:13:58+00:00,199.66996217189416,190.17277703987276,168.00423523043253,229.50246242238353,261.15972036291015,253.05589181259612,241.11598288845306,227.22043620587235
41,1991-06-14 18:14:39+00:00,196.0095960458307,199.70226497083382,190.55026526644133,231.82218424369213,223.13330087143729,221.1454724409434,228.10474941609394,230.06223852113038
42,1991-06-30 18:15:00+00:00,195.53201268560755,202.42726390044504,213.11096925196537,234.63808779790867,226.06583543271523,228.8901440080747,222.08081042432863,225.5752256990689
43,1991-09-02 18:15:37+00:00,196.01238472425612,211.77391794266296,,235.60846676119783,230.70533105370606,226.67200436848083,231.2146313724682,239.14018272328065
44,1991-10-20 18:16:00+00:00,201.72316167501617,215.79434870004093,212.862657366219,217.69210851957067,217.16345189153455,209.0903450039683,219.91063807363003,223.66420898761973
45,1992-06-16 18:15:11+00:00,214.08633463425576,223.14694358051196,,220.55730978605354,236.74521191571213,240.44904344194182,247.24973738218384,240.67257289214976
46,1992-09-04 18:14:07+00:00,212.85298092652747,213.91444447109794,172.88677765444143,227.03174202161674,251.7353564282248,264.83917969522605,252.45783428752392,247.2163017963395
47,1992-10-06 18:13:26+00:00,215.61059015483227,229.0328345356405,,242.18388620131074,239.81098658926643,244.3466389761602,244.2929512310826,242.26947514100223
48,1992-10-22 18:13:17+00:00,31.914731254275406,204.0886298161693,226.36396192392695,219.5276931542646,238.3597854411906,222.52158273491347,224.80039085887609,236.41271196216564
49,1993-01-10 18:13:26+00:00,26.806311619434638,185.54918833092762,199.45091446690424,191.77375385014116,197.09948738839248,203.60620743233395,201.95123553002927,209.6045284708227
50,1993-01-26 18:13:36+00:00,19.383295668472485,,,218.67518832462721,202.94989072722777,199.50748953183236,207.5621408883329,213.0734487161161
51,1993-02-27 18:13:52+00:00,11.907651548787035,,180.56877943452304,222.4678472082441,219.74684539359777,196.5151650076381,209.1401522427017,223.36169702560042
52,1993-10-25 18:13:59+00:00,,196.8499384736281,199.24520878598275,241.1947711287232,241.24319040329632,238.1067292587998,244.97485665789213,236.3980183614936
53,1993-11-26 18:13:46+00:00,,199.04454940102576,203.75029413712053,235.8086009192927,245.9567608894615,237.78632363673552,242.21713846147756,239.10599308169654
54,1994-01-29 18:13:05+00:00,41.495110500937294,211.22396929004907,214.35437360099434,216.83503783766707,217.33621336363663,212.38421119962786,226.30918604140473,229.4162072767182
55,1994-02-14 18:12:54+00:00,29.72861872456962,202.7051327741849,199.43096331182608,190.21635943454783,193.26645921934863,184.40328454319769,206.74009950281865,223.48219979870183
56,1994-03-02 18:12:40+00:00,32.82488244938185,213.4048949786853,210.04357109358386,190.6446186970365,195.44098362184903,196.5049872700218,215.75750624024028,222.74192828220885
57,1994-04-03 18:12:09+00:00,198.94943653663856,218.12967878987143,211.25662221697817,193.92017834244305,188.65136833425805,189.02061214633136,205.70264058900415,216.93553375718005
58,1994-04-19 18:11:51+00:00,190.97330177154194,206.45639705942227,222.74350576578442,189.88639495271167,188.5610318031268,180.29254369349562,197.03187066034266,214.87783139647422
59,1994-05-21 18:11:15+00:00,202.65281414602785,220.1021319916404,,209.84749670675578,198.50393649587687,195.93525331537936,207.3066352676574,214.52507256988682
60,1994-06-06 18:10:58+00:00,209.7502978814235,200.55481907261344,,199.87032200209745,187.43378102746598,197.83082786391563,205.92543158812018,224.7957322568916
61,1994-07-24 18:09:45+00:00,,,,215.74108954242334,196.38616666551664,199.20891311216346,211.14409486390701,219.27804039506142
62,1994-09-10 18:08:31+00:00,194.8599958389566,203.18713765525112,211.91121110078151,210.38439330244773,202.7762102197084,194.13428829549105,215.5157098871723,220.3116742932668
63,1994-10-12 18:07:36+00:00,202.9741947255942,191.97073702577546,199.71445730152044,202.72439919248836,194.85213261016372,196.51836480936805,210.5398272097393,220.54309308168658
64,1994-10-28 18:07:04+00:00,201.62663816167603,205.11039182038564,210.20301946994422,196.42903475325252,183.11125307533746,195.085713246887,210.83961466949035,221.88629030250127
65,1994-11-13 18:06:30+00:00,207.66397610994972,200.66319327948895,209.95913123617586,200.4917196617705,200.125737582119,200.3679541362799,219.3248520245681,235.1007005706499
66,1994-11-29 18:05:59+00:00,215.00554408663137,217.55518440571578,214.09615613962475,200.40695177772182,197.5389092208155,200.0670150445148,218.01653730533803,227.02283458999992
67,1994-12-15 18:05:29+00:00,,,189.27061299208992,178.09555222236398,177.56321216623195,173.98024325428955,191.91810087930008,198.37218200441328
68,1995-04-22 18:00:28+00:00,199.33156521786987,226.5192558119768,179.3444339911252,202.4720777368602,258.8111945374755,246.1690913040127,234.4088917200764,215.51577849656448
69,1995-05-24 17:59:02+00:00,,123.36153562797003,164.50078987614012,228.23633198294306,248.3406945358784,239.63910878355327,231.9903656751513,215.7563166724614
70,1995-06-25 17:57:35+00:00,141.49521948085484,160.9429554432218,187.2976539094096,214.99396245954335,233.32244253919302,226.35550325819284,226.08088581045592,224.17639118835024
71,1995-07-11 17:56:51+00:00,167.3233829520396,177.999138914854,204.99688343514953,214.62727116770566,224.74774774633278,235.52906596575178,232.0408888927406,230.9388241153896
72,1995-07-27 17:56:07+00:00,165.92275359692135,177.33311608821302,199.19784887621063,217.18917198291922,229.17436388409962,222.4223142746083,220.5074236782462,222.57405385388086
73,1995-09-29 17:53:04+00:00,182.9538800617424,185.32821756177628,191.20338796247367,189.9970364488937,196.160414720684,202.4343232821861,218.50301304151125,229.42752688483426
74,1995-11-16 17:51:22+00:00,203.69489088240337,194.92894777724297,191.06089669868413,194.90562606339668,200.5588175681133,191.12389682387203,207.0703690216261,217.71850451736714
75,1995-12-02 17:51:58+00:00,210.99447293229923,215.11005745693262,205.36739992542655,205.36329094538505,200.52403607379273,201.00021638057342,199.61545021696213,214.04817076057753
76,1996-03-23 17:59:46+00:00,163.47557447945601,202.91499026640926,243.96801981392446,235.10510093955702,228.12859378137372,225.33179103275793,225.31696903805226,222.00426374388928
77,1996-05-10 18:02:41+00:00,,235.7985915700061,241.78535321499288,235.57434610860207,234.42271592553095,226.10993469768184,227.65604380052537,229.2789453165834
78,1996-06-11 18:04:28+00:00,195.81089586617273,214.5306710645398,254.24238261188975,237.61640512939445,226.00429792479687,214.82825805481457,218.41727303434322,221.38303993416648
79,1996-08-30 18:08:43+00:00,237.0625046467329,211.83242159742696,231.98562344875103,240.31947193949648,232.02786713059896,218.58324100470088,226.43204188461877,226.3479438504943
80,1996-10-17 18:11:17+00:00,208.94323345657648,247.40443681596196,249.54455022821455,242.02772960236587,234.96824613187388,234.18187296244287,237.2800246635096,239.18629851967123
81,1997-01-05 18:15:06+00:00,,,172.42215093468,213.18056111057516,223.47145281351504,203.88936309308127,212.22290069711244,209.58851046817668
82,1997-02-06 18:16:33+00:00,,,156.4717611684089,188.20380910835055,226.70038591994083,225.09398812245965,222.13870588749018,228.91940264004324
83,1997-02-22 18:17:13+00:00,221.46885356989063,213.19286838973136,183.26315977737528,231.6562650997794,256.18826109346986,249.48779320576512,247.24440421784874,248.8670747099314
84,1997-03-10 18:17:52+00:00,221.31022406963234,202.41929495738998,178.77321113376638,249.59799087902533,252.4152202772333,241.47205022591413,250.8975097008766,247.72159064862316
85,1997-04-11 18:19:03+00:00,231.727105288721,232.22160419960423,231.4163487918462,224.74419244778494,234.60139237497182,234.17061837834416,238.14052487037762,239.08795254033762
86,1997-04-27 18:19:37+00:00,206.28989968859162,229.94041441324535,225.75142655214606,217.3754361836633,212.60358235440287,213.84920995185712,229.09567285901116,232.0178811563228
87,1997-05-13 18:20:09+00:00,228.17510489144385,237.6684405764657,222.85302430453717,215.90479524068252,206.83828241648192,213.69719302709836,214.1839047799952,221.77045334152123
88,1997-05-29 18:20:44+00:00,226.44433482735224,240.8138791376725,231.09334729895735,225.13893901851506,222.0958160002609,223.4502080998607,215.89658463990003,220.86711523083892
89,1997-08-01 18:22:55+00:00,216.74566225863344,235.29163882990343,230.44895356364304,225.22309924946666,235.5830866935107,222.22464637298572,227.71950490227593,224.3382336002328
90,1997-09-18 18:24:21+00:00,,237.57055279028575,221.3292656770025,226.3685016931699,230.74314003607168,229.6153095914531,229.64312134047336,225.7792480763669
91,1997-10-04 18:24:49+00:00,,215.30191517028933,205.37032250936565,206.4491635588146,202.74500884885626,201.02910654366534,206.9622887059393,221.02553077827145
92,1997-12-23 18:26:48+00:00,226.39940992530757,220.369937767391,235.7929745791677,214.19685499227603,211.50692082515093,213.3485421145596,220.51588265628789,218.66217671217754
93,1998-02-09 18:27:53+00:00,,,160.8625183505774,220.3674160221635,242.76510036145686,242.6945917386436,234.4122469343078,234.9333873512902
94,1998-03-29 18:28:38+00:00,,,164.92328856412973,210.6082924867286,221.94802754740854,232.56077363093263,245.0005170388012,238.0521581037432
