,dates,chi0380-0000,chi0380-0001,chi0380-0002,chi0380-0003,chi0380-0004,chi0380-0005,chi0380-0006,chi0380-0007,chi0380-0008,chi0380-0009,chi0380-0010,chi0380-0011,chi0380-0012,chi0380-0013,chi0380-0014,chi0380-0015,chi0380-0016,chi0380-0017,chi0380-0018,chi0380-0019,chi0380-0020,chi0380-0021,chi0380-0022,chi0380-0023,chi0380-0024,chi0380-0025,chi0380-0026,chi0380-0027,chi0380-0028,chi0380-0029,chi0380-0030,chi0380-0031,chi0380-0032,chi0380-0033,chi0380-0034,chi0380-0035,chi0380-0036,chi0380-0037,chi0380-0038,chi0380-0039,chi0380-0040,chi0380-0041,chi0380-0042,chi0380-0043,chi0380-0044,chi0380-0045,chi0380-0046,chi0380-0047,chi0380-0048,chi0380-0049,chi0380-0050,chi0380-0051,chi0380-0052,chi0380-0053,chi0380-0054,chi0380-0055,chi0380-0056,chi0380-0057,chi0380-0058,chi0380-0059,chi0380-0060,chi0380-0061,chi0380-0062,chi0380-0063,chi0380-0064,chi0380-0065,chi0380-0066,chi0380-0067,chi0380-0068,chi0380-0069,chi0380-0070,chi0380-0071,chi0380-0072,chi0380-0073,chi0380-0074,chi0380-0075,chi0380-0076,chi0380-0077,chi0380-0078,chi0380-0079,chi0380-0080,chi0380-0081,chi0380-0082,chi0380-0083,chi0380-0084,chi0380-0085,chi0380-0086,chi0380-0087,chi0380-0088,chi0380-0089,chi0380-0090,chi0380-0091,chi0380-0092,chi0380-0093,chi0380-0094,chi0380-0095,chi0380-0096,chi0380-0097,chi0380-0098,chi0380-0099,chi0380-0100,chi0380-0101,chi0380-0102,chi0380-0103,chi0380-0104,chi0380-0105,chi0380-0106,chi0380-0107,chi0380-0108,chi0380-0109,chi0380-0110,chi0380-0111,chi0380-0112,chi0380-0113,chi0380-0114,chi0380-0115,chi0380-0116,chi0380-0117,chi0380-0118,chi0380-0119,chi0380-0120,chi0380-0121,chi0380-0122,chi0380-0123,chi0380-0124,chi0380-0125,chi0380-0126,chi0380-0127,chi0380-0128
0,1986-02-04 14:07:35+00:00,201.45560909645076,193.47999089285977,205.72077543577035,210.64857670686337,205.32169697840072,224.12063239629296,214.83063226775667,222.63331091947416,218.92156680868726,220.39994680426457,206.56219011465217,203.0831838038165,199.76509222983657,194.1556920051766,209.17560880998667,222.92998091025953,232.23788262490828,238.17874443326127,236.83234979518704,240.08054210470036,236.8271548767389,239.6280739777835,245.5244998424886,242.01987144022763,255.40917600507993,256.13964501700224,248.3369601738736,246.1471006286113,251.23276345349416,253.35976134003698,263.63051660039895,266.58680229594273,,,,,,,292.3458222761052,300.03477773450663,303.4326002845709,321.5589408028041,322.9691924030277,313.6032609260926,321.343898556434,,,,,288.21825758429907,277.12215967776643,286.96452545852827,293.65296805437833,275.36941569788144,273.08080050785577,262.35585033086875,259.5656697769191,240.00199667022068,251.2712754270011,241.11041824096066,243.30917322420945,233.5589987933858,215.76042573068773,226.02466902229523,244.8435140280571,238.30572913481316,233.51384399052864,243.14590381519795,232.43006488744496,223.2163211569851,232.23495529373486,241.88239011896215,235.44719583823664,235.47052365093208,221.4726829429354,222.64288515900216,232.10481635737233,224.29174517231505,222.17649341289962,216.78030386617968,208.7502942514231,211.23921093320916,200.67440793750706,198.89787506483017,218.5447742353973,216.6699369406358,217.2345213298403,220.79585819591222,227.38295606367464,231.89997583357658,229.7077094759562,228.81476940344095,232.83038816674608,233.83198561432732,233.05588682375034,232.6695214386708,218.47806901669352,224.63835078534387,213.9206980457314,219.21860519459918,237.04843249422734,226.63945654440244,225.19604216292794,234.5588350367024,226.91491679820422,234.49603231937053,226.3538927338366,218.99608847918776,225.8013623959328,225.63836849847664,230.55927717338136,221.46146727163872,212.6865834528448,233.29780177648163,213.04022579789998,223.01378814164445,220.0611172109042,207.0889351186635,214.02199781417715,234.50829920464025,224.77054835048904,215.2900787078149,206.51698685399637,213.4889382381566,234.04282270588791,229.11283423993174,245.42122603204123,243.3874012285977,242.04995009006853
1,1986-08-15 14:02:17+00:00,205.58250738033675,204.03904954526996,230.49000396650575,252.1913944139164,205.52952213152054,224.12677784697436,235.70144002889373,237.13537696183022,242.2340889876378,249.1792499217581,223.0190919402032,193.91207709829393,197.68980677727694,208.550040187109,221.01646090951706,237.71834662515383,242.84327187526475,244.92564336951682,238.35924887129477,249.02056280244204,246.28656531762192,253.24576273815865,253.79736579260523,268.26058141275007,272.1059738439151,271.32037071752706,260.9770388562334,249.80592858629663,249.00196141288023,247.33112704720142,251.46618958492206,255.36416660096785,,,,,251.58375726257586,250.7442330704271,269.7341862980077,274.510362685,293.9555441486438,311.72556291817,314.24100321773136,301.57031874774356,311.0040393678001,,,,298.9618752102654,293.9701092618614,287.5107890799978,299.35087371778957,291.2976780975503,282.77681403471377,283.0881094792013,269.85456031542674,251.15890091651275,234.57247922436213,250.80016621511575,254.27833026227395,235.60561634787612,237.59153520496426,237.73874985279514,220.02914476254446,235.0801097743234,231.6948742703326,229.19551995085564,236.50578284454272,236.3925328381932,233.9159241024622,232.90943531935446,231.09442549652618,226.9536857684908,217.3876550575764,214.22150978136224,225.43269196929737,225.98706955883827,214.75906525316688,219.33900337575295,214.93351798415247,216.87543604374238,206.7842320977157,194.84812970978152,197.2519652940807,197.69992232382813,193.5713979132245,196.75467653530478,197.22976068017095,207.06698909576343,217.10873935363546,223.40850351729935,220.88399512405434,227.0995938157025,231.9878283193637,231.40312188756795,230.23428844595637,231.35470568003709,204.0355260241038,210.075763840465,230.93425796361058,234.0556428608135,235.304211086949,222.20185280379897,,,226.30320256490768,232.9471472850234,212.7965266545001,214.48593492040465,225.5529708081478,213.64340382327376,217.12015097626397,222.56054210852386,213.78568277364135,218.50547202174332,230.15541068503455,223.4876910802646,217.16226331435365,212.46162837520612,203.53046531308658,212.24931034835816,224.93868115318023,212.63150977954496,208.06564938622904,201.60924841856803,211.68831361553183,230.84786269013085,225.08687555875525,219.49671076006442
2,1986-11-03 13:59:34+00:00,195.13329838999005,194.20628277317056,208.3677469900332,214.65573762881658,193.7210492757235,,253.14593920524985,,,,217.66431577097654,207.28421515785084,194.31604453097827,206.24590361584424,206.89250050472506,222.80041579601422,231.5837721434599,230.90988104283477,232.45733251160888,227.2552086806792,245.7379554931203,254.1093587479677,257.0640668578787,267.38005727695264,270.3603693075756,272.33364303846315,274.16295031615283,273.8582242230205,266.36255291344156,260.41630770602745,251.86808682657312,244.98127295720724,251.89889799561254,,,,257.6970716852483,250.67198156378828,260.0988831956228,272.73719459848024,283.8923054637791,307.6076773665442,306.57865977350065,318.460187528266,311.7970069586463,173.042484055026,185.01031009140678,208.34409676595908,275.3267901957825,274.8109003661247,289.7638387747824,289.17079238623097,306.9704018873977,296.12409916311253,281.6643432321167,255.03328799587973,246.9999698839795,238.08317455479596,243.1958517126381,255.51921179369683,246.35647068481293,235.84430768125233,227.06832443528057,228.45614563280665,237.76504936008055,249.0269774270881,246.47165593816314,249.94972893400114,238.22373910085534,230.6089300505954,229.43013730442587,236.62106192499016,233.01839816270694,225.6586350306371,228.90635159457642,236.7972245010722,230.64170745277545,229.120793499706,226.1049725714927,213.97649246743296,206.21470304201975,202.30498909793923,201.63244959829942,205.50095132931622,217.4051981531557,222.05785005445105,209.77647531619056,219.09231987775917,220.78588863535046,224.78278230077785,221.4812200643599,225.51222445608394,222.76434632432955,225.6320546702492,234.81537388415924,225.4782302578266,223.85435345472388,219.51704991405433,223.83149446899333,218.75730857249232,224.03139060085405,227.9210526744443,216.47320154739575,217.18335368864058,224.19953892345052,229.61379579086588,232.89737458937392,228.97756130838567,224.79536758381246,221.09545601432188,219.01146102797816,215.85932301839838,219.2722282964606,211.52523306519117,215.4152913489893,221.6631653166809,222.36759111303977,215.934294694049,222.3026403096528,210.11183850835585,,198.95184556832254,173.0596375531515,,178.91493979172756,,232.85812284930023,217.00942987054768,216.2639479130515
3,1986-12-14 13:53:13+00:00,196.19540086631244,203.38924971775805,213.42132601706666,224.07396606521928,229.823475222315,243.8468269202665,254.026272587956,238.46497698027702,230.38947809371444,243.89289656395823,239.60143586376063,233.41154708201805,225.95221775077408,216.44868769928175,224.07505971361815,231.89753212216937,243.1055413835799,243.80883608035475,243.07508494399931,243.93769109538118,245.67129482640934,242.7338478397384,249.2278735969793,250.96933694047152,260.24056769753594,263.51221984708707,268.61371582495826,261.76465989939,273.8665650047261,268.9770353279965,272.61683192700684,264.87612270647696,257.8894656729436,,,,272.0926278062776,278.3082320930721,262.6088150994944,276.6991961575453,281.20252095706974,291.9970153168111,305.3609709666432,310.1577455795918,309.5430904262458,159.4198770728318,179.98703859844022,194.99081660332502,252.27726693549516,281.40230456271377,293.8085992339394,299.2335720399901,307.8415131419289,296.7739468156409,291.651280612723,275.51619232740916,254.83020993988265,258.67520223521865,252.02435704107228,262.92326262537796,248.4968993649854,242.34439887938726,237.19350701365903,229.3525571126633,236.3855143981364,235.15052291428933,225.49283445704967,242.2332047814376,246.78535583772035,236.68192514961873,236.35631842429524,236.29410839804973,239.2716997212877,233.3344978951421,225.28431566562904,222.08775273060775,220.72913383942037,217.98789528336593,213.64118089000797,220.7679251524674,220.5645064170809,207.8676782858624,202.29558259528798,203.1772732567532,208.83119836518287,215.33252720477324,208.13460180882325,204.24578073590504,214.78404154052984,221.50365351246435,237.08720418348344,236.76263613137039,228.62083537196975,221.18763039600256,226.72618938861285,231.1917884292825,214.58452231257917,215.70842789249218,205.76107856959342,217.9182161084887,229.67562744600693,222.99045733919814,226.79169415082893,224.31927380074916,215.28206927718705,232.50968935347586,220.21767887732724,226.50528327360735,219.34953414769896,217.8130246538117,218.04450306351447,221.30428879323557,222.08393486029428,224.30601940293323,212.79492155899553,214.05508620830855,227.11916550784645,214.606963249939,213.26618647572377,205.26917926615596,219.10464596804908,204.43314285471183,207.26828976238838,208.34247928735755,,218.03759025076977,228.74568817147923,231.6325623768699,213.39753294607476
4,1986-12-21 13:59:37+00:00,193.00232406209298,201.78043953264253,227.79981877333307,223.28904458695555,235.66928816391598,,214.5515608522228,233.57202082531282,230.7491001652138,239.0347714780498,230.96321496464307,216.2739672244446,209.92453438279207,212.9685944644744,225.44132480327198,228.29746171515288,235.03722162239214,235.907545317143,229.37136281375118,235.40951525465917,234.56785993060348,239.41580703272265,241.8386356104648,244.12684792859397,251.67606123897076,247.85065272819972,241.847093884075,245.5703533087781,255.66030079407034,249.6334427509546,253.44253964754517,232.56093926402045,,275.17269374697884,,,245.81132752884463,231.02743558538808,259.0859266594188,286.19149202865054,299.4588025697246,307.96244317183687,297.42587526017087,289.3042030870463,,149.88202594030278,165.2397860374964,186.46110444815764,239.6068606477863,261.10719842087684,297.6675889666615,301.1460122474137,296.8286230065127,295.44769298150254,279.82131159322654,290.6913632252672,252.52051030646845,248.7014537616145,257.8024909905151,254.7101708431226,242.79694411480858,239.46194342148502,242.16053429025996,230.94408417902022,240.5089156679104,233.50032347651344,241.46704760544014,238.6427418962568,237.12644437580454,227.551541775618,228.5670011731813,235.70164587719518,240.40754005176072,236.74640105289524,224.913984616959,228.15284038591133,231.5110228076182,221.84875855628806,216.6676183986154,204.06674777717322,206.8029330576248,209.13178400815653,204.55438045356468,201.40104831796904,218.54628238774478,209.97187389510054,209.22222092987366,213.23765272701522,220.8783156602466,226.6011689931003,234.352806388144,235.6643484298681,216.5153253657172,224.15217657891276,230.87487456052384,217.86254660455722,220.00321402642413,213.70002573956984,216.204250237848,210.889103717655,233.82662217985836,220.62694313570202,223.49449987844437,217.54157998682675,211.73749853198314,225.1913102063871,224.38257862899758,226.61302711358812,227.7801885653154,224.18391583380944,237.82605748936496,226.30014696764897,217.4876970888555,208.66701572244722,216.32605467258963,221.27339143574207,217.0242914644905,201.94478736426328,198.8033029593902,222.55234545144157,202.3858239571183,199.45833374564185,163.8000468542563,178.22218144933342,163.80167890699923,184.86579387835587,234.40549566049944,230.34022122033437,213.08385461781282
5,1986-12-30 13:53:43+00:00,197.6307844858416,196.65372473297757,211.27201556015848,227.83976934749367,230.0381509563127,255.7644907822019,245.37747723086332,249.6272446584971,232.35070560635035,242.46492015663864,241.2626269778578,228.54741478574607,221.97827092541272,234.31886486347054,237.3154629974315,245.41288670511946,255.08156530645383,256.39402349395925,241.90833071596265,248.93258759180324,249.74433467271658,249.2618109921189,259.84613231128293,268.08255562941076,271.58338703582945,269.24738450631844,269.93705333931166,264.64428190758997,260.03119977791636,266.29603095367537,264.9735174096188,264.5222847393528,274.2667858699563,281.1596311568369,272.16405042510274,284.5834722571531,273.33694156647033,285.59877836546997,282.71150408909455,289.3427594901096,301.72712252007307,313.37018995062203,319.25934007913804,318.48225971585947,325.5693884028577,178.6124207224288,186.06991061740436,202.4301105857971,255.23265239337368,282.6998977738038,286.1418075110277,299.17958301434015,312.10017858493114,307.6940613532716,305.962247970835,294.82630399697706,281.7466424958305,262.6499053434005,264.65107250281113,261.58766547133496,254.40894627410506,242.72341919679815,232.17972830466917,232.56734212343628,257.7952903971559,251.5348187476746,245.0097682347186,251.87523725388033,253.17006246162563,240.49288690751968,224.63710968107165,236.96600717881924,237.66124613786005,227.008317991034,236.7763567608853,240.3462279434725,237.7520566096319,236.6539515055208,229.7907444360705,221.90854923862167,220.35486522070798,205.1376048253866,195.75415763232667,200.18651780624202,210.08768161397956,216.9311248326763,231.38377047677,226.35869509386723,230.68293086478423,235.76068798075192,237.89671460522493,243.38538038353283,220.77772410538864,223.06252079018608,221.12310043005775,217.89579867598198,227.2759334973013,227.30464252516666,228.26781112092942,238.50032069860464,233.3583006822887,237.52874284342116,237.9506137299611,223.57192063672204,222.47774182454057,222.85438732774006,223.05727698608305,237.39351852650952,239.64145764675715,247.04021631008789,237.63269026887056,231.39836320218552,235.45175659550216,228.23247383524014,214.92598409206892,211.09365321552838,229.28330345121717,213.3155769250941,224.24403584200869,227.22563369639866,238.37359964442467,220.76136762678647,213.48259001150439,224.91075719103898,218.67818811174322,232.42847013075692,230.19880170783156,237.48928199676453,238.48153235050754
6,1987-01-06 14:00:06+00:00,194.2566453232254,190.93461727502057,212.2390597650028,213.51169518192185,,,219.9771051741069,228.07770284604842,217.80080781761137,243.09595168607282,225.56873116342186,202.88697619769735,220.09672264602116,209.75567608827,215.3320776346218,227.98787154610082,231.8397070208054,240.45949384452797,223.04684565726114,243.51111317173405,237.54435599661593,237.6081539983976,246.19985631329308,245.43445850926258,254.05007253484098,251.68861722431362,253.42578394241846,242.2993936997672,239.26669103515218,242.24921485271437,250.4055207746115,260.6254045485944,254.95879819684373,255.91194204401017,270.85445667391025,260.8300296812439,260.9675987112861,260.71144325077165,264.2590249923202,282.2775912168413,291.0738781117119,298.152485173115,302.3792051142033,287.779943453241,,155.7857261991911,163.73020901641462,181.3139379573565,231.2871113778273,275.1918258413275,275.077473956849,285.47766461361886,290.8486377964523,288.5596678094163,278.208839319049,279.6454452381248,270.37408522306896,261.7479699709521,256.18861755987183,252.34524963731818,251.25044028757063,235.67005523526961,229.57779313951988,227.31853870897507,238.22194460949328,242.72839863648488,236.72944067128552,242.26420259584205,236.14457500928665,230.68399705883164,223.94000853831608,228.87504296716975,235.42407356791057,232.9935365347062,238.31066873124237,227.1050795255061,227.62604427094203,221.7824006882075,216.52357742882077,204.80755289424417,209.54280238316113,208.03663591206447,201.16123958615208,198.74868385895215,202.67818639717342,213.61046689368143,214.33931673888222,214.80380708479927,220.81038114214564,228.58694673650416,226.66694203104518,234.472807734937,231.8185405057698,225.6882615507503,215.72550410847575,218.08613398876037,213.23707368142146,216.13210110048072,214.4193827932225,220.85980446047134,218.66908943655633,221.42510380840488,220.2789461283457,226.5331106289722,218.5952409164516,219.602542461072,231.18537246767266,229.9772577252985,222.77826570175023,232.26313936729983,235.4766783467096,217.0003925248331,217.72028195368594,216.24029547051222,230.26731380994661,221.3592167887057,218.7793305620638,214.60142683249046,214.15491255729714,213.5902857068875,234.51774671735967,220.02116316459404,188.19803028607222,218.98864025424507,214.81652483608187,233.44617549225708,236.87541815093812,230.25887911934063,225.58470537944473
7,1987-01-15 13:54:11+00:00,207.22773922792587,204.11299469325738,212.9804129202122,214.64544188675967,225.4602556176788,233.84696288003593,232.30201020465998,234.19512409892388,231.28837331419408,231.63762216026734,235.85075457760573,224.34378743053202,218.62051425061736,219.42927091696143,221.9720612681603,234.23197956852,239.81581303853343,248.9901700418473,246.59882288533785,247.74847968333157,249.60913185702242,258.5279642356721,250.0459451562299,250.80155856612262,261.1840563548415,257.3029724578814,259.1272118844918,256.1282316198454,255.44984757427602,253.37392112749856,259.15286874834834,268.50141679525683,,,,,254.00205417604008,270.4700436108424,279.41735996157854,286.65225979084397,302.16163098487425,313.22474033207016,303.09073446655765,311.6061719990417,313.4626704913879,,174.65042940787822,191.6406735572647,244.4542841773855,278.3414421992755,291.7091889326806,294.25611357641577,307.7335552605488,292.6098567987466,285.76613632388666,275.7177651830804,262.66369950916396,251.2891488825613,264.1854660088412,270.99326657382403,254.45316751408782,244.49823220430832,235.09577070730322,237.80030134070856,237.7483656509889,243.13106988021545,230.8573912279647,239.72543777706878,243.45857499429894,241.17634549370894,234.71846972348035,237.2520657667048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1987-01-22 14:00:34+00:00,,212.81402418888356,211.12706563485122,174.9430349834407,,,,221.8742685448737,228.2272162309283,,237.95967874546517,216.05775349513632,208.78188891432532,212.32188816612447,205.6092772326625,,212.29826027055657,236.18152951257247,237.24068245314555,226.93855938821304,237.9858753734962,238.41076696708797,243.8813775325623,242.0920094748081,256.6683054309729,248.01277377198983,242.67357707380498,259.5108301944803,265.6862768082224,238.2717437877227,231.8190507394677,239.0601430643002,244.87819817391082,,,,231.98991644767787,,241.53807167792664,278.71596602956424,,,,,,131.1229312097493,163.82282768115533,187.1930389665596,242.11557054727737,249.89551105346112,271.2429743822316,292.26574658608314,297.3440148660264,282.6698669987419,279.78429172363235,245.43326101939795,244.08629164477725,243.09373091468063,254.34939338420352,252.99458375216724,242.17891808878522,236.82380147293318,223.15649433742334,227.34205637558964,236.91013143785474,231.0378357784476,224.2367932097779,237.90519902234755,232.06645383596825,221.90257645411498,226.29060343428316,223.39721863948998,230.54839073699364,220.09134403660772,224.85685526905823,224.79016392673182,220.70153228843654,215.2910227295153,203.39040570434778,205.41667757182634,198.576912633174,195.09270957499146,188.76840813604488,193.9793043389981,207.49325671340375,207.36534508303427,208.40605962139628,208.22746618998124,217.56728458895358,226.91467261698378,233.15658753695382,225.93284743405385,208.13071939877935,221.18968839220338,210.74600698925278,217.9768346449908,217.24321501986972,207.3049127422252,203.0148466906484,206.9327497679221,221.97704579602336,218.2674860094481,209.01779656104773,199.55853316877855,,213.4598009295083,225.4227504129897,210.6515540011387,211.55286494227153,218.51419565542406,210.54250215234904,208.04169015926234,218.93433506235783,215.78854394164867,199.1644498957778,211.48697198023757,209.83438567117457,194.98375060680544,207.3811808453144,204.22431682068566,183.20588591900653,,175.80859086249117,187.72346395049988,,,,212.48100466473718,213.79681357374662
9,1987-01-31 13:54:41+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
