dates,satname,nzd0534-0000,nzd0534-0001,nzd0534-0002,nzd0534-0003,nzd0534-0004,nzd0534-0005,nzd0534-0006,nzd0534-0007
1999-07-16 22:13:35+00:00,L7,333.37,312.95,297.99,349.09,361.87,343.69,325.73,365.25
1999-11-21 22:13:35+00:00,L7,336.85,317.63,316.74,329.77,337.20,335.41,333.55,323.25
1999-11-28 22:19:44+00:00,L7,332.07,314.79,314.80,347.99,350.06,345.79,,
1999-12-07 22:13:41+00:00,L7,322.20,306.39,304.07,322.34,328.86,325.49,325.78,316.95
1999-12-30 22:19:45+00:00,L7,331.57,316.24,319.33,335.45,338.19,334.24,334.18,324.22
2000-01-24 22:13:35+00:00,L7,338.43,320.39,323.51,353.47,356.19,355.15,352.47,343.08
2000-04-13 22:13:06+00:00,L7,307.31,294.78,292.12,313.59,316.74,310.44,315.75,308.18
2000-04-20 22:19:15+00:00,L7,337.28,315.93,317.63,343.14,348.37,344.10,340.60,332.38
2000-04-29 22:13:05+00:00,L7,308.84,297.27,299.94,316.01,314.35,312.74,322.74,309.51
2000-05-22 22:18:57+00:00,L7,307.90,293.44,299.60,329.47,321.12,323.53,318.79,310.96
2000-05-31 22:12:42+00:00,L7,280.76,280.38,276.78,307.36,311.75,310.34,317.54,295.89
2000-06-07 22:18:48+00:00,L7,331.74,,308.19,329.18,346.98,341.29,336.80,329.18
2000-08-19 22:11:49+00:00,L7,234.08,,,,489.47,511.49,540.39,545.36
2000-09-20 22:11:14+00:00,L7,321.60,303.98,304.06,324.26,327.89,327.87,330.94,327.92
2000-09-27 22:17:24+00:00,L7,327.64,307.89,303.59,317.22,320.48,319.35,323.73,318.19
2000-10-06 22:11:11+00:00,L7,319.06,298.56,300.24,313.83,317.65,318.02,320.30,310.79
2000-10-29 22:17:19+00:00,L7,330.36,320.65,315.37,332.72,335.48,333.30,334.00,328.50
2001-01-01 22:17:21+00:00,L7,338.12,323.88,317.76,335.67,335.99,335.79,332.34,327.15
2001-01-10 22:11:15+00:00,L7,319.81,319.73,311.44,326.43,320.87,320.72,319.71,309.24
2001-02-11 22:11:12+00:00,L7,339.51,332.20,336.89,348.23,346.08,341.82,339.33,333.95
2001-03-22 22:17:09+00:00,L7,326.10,319.80,314.12,319.90,322.51,314.58,318.22,309.06
2001-04-07 22:17:01+00:00,L7,330.12,319.68,312.69,317.91,321.88,312.71,313.80,308.56
2001-04-16 22:10:54+00:00,L7,323.44,315.46,315.59,327.37,326.91,322.21,317.33,310.34
2001-07-05 22:10:09+00:00,L7,302.32,,313.35,327.77,322.65,313.61,312.07,
