dates,sar2540-0000,sar2540-0001,sar2540-0002,sar2540-0003,sar2540-0004,satname
1984-04-13 09:27:31+00:00,216.95,185.60,174.78,172.67,177.66,L5
1984-04-29 09:27:29+00:00,200.20,183.06,178.67,176.20,179.88,L5
1984-05-06 09:33:51+00:00,193.08,183.64,177.23,175.31,179.54,L5
1984-07-18 09:29:10+00:00,203.31,183.76,177.31,175.50,181.28,L5
1984-08-19 09:30:15+00:00,204.86,182.33,177.64,176.15,181.85,L5
1984-09-04 09:30:25+00:00,207.29,180.21,175.64,174.97,181.90,L5
1984-09-11 09:36:38+00:00,203.84,178.97,173.89,173.84,180.87,L5
1984-09-20 09:30:28+00:00,202.89,178.97,173.89,173.84,180.87,L5
1984-09-27 09:36:39+00:00,202.46,177.66,172.90,172.23,178.83,L5
1984-11-07 09:30:17+00:00,207.74,173.05,168.68,167.73,174.21,L5
1984-12-09 09:30:22+00:00,213.10,174.71,169.39,168.23,173.95,L5
1985-03-15 09:30:46+00:00,214.65,174.72,168.44,163.02,165.32,L5
1985-03-31 09:30:43+00:00,227.29,176.42,169.65,165.70,167.42,L5
1985-04-16 09:30:39+00:00,221.80,175.64,170.60,167.08,170.43,L5
1985-04-23 09:36:47+00:00,218.04,174.13,170.03,167.04,171.22,L5
1985-05-02 09:30:31+00:00,209.97,171.59,169.13,166.29,170.15,L5
1985-06-03 09:30:28+00:00,210.80,172.45,169.65,167.51,172.82,L5
1985-06-19 09:30:26+00:00,201.73,169.13,168.29,165.85,171.35,L5
1985-06-26 09:36:35+00:00,197.99,168.71,167.92,165.33,171.08,L5
1985-07-05 09:30:21+00:00,197.99,167.60,166.67,164.25,169.77,L5
1985-07-28 09:36:22+00:00,195.00,167.95,166.69,164.23,169.86,L5
1985-08-06 09:30:06+00:00,192.43,167.07,165.67,163.14,168.82,L5
1985-08-22 09:29:56+00:00,193.08,166.89,165.42,162.79,168.81,L5
1985-08-29 09:36:02+00:00,194.48,166.79,165.07,162.49,168.76,L5
1985-09-14 09:35:49+00:00,193.05,165.88,164.29,161.90,168.67,L5
1985-09-23 09:29:32+00:00,197.00,165.92,164.08,161.75,168.80,L5
1985-11-10 09:28:57+00:00,198.16,166.10,162.49,159.40,167.18,L5
1985-12-03 09:34:43+00:00,198.12,165.99,162.60,159.19,167.03,L5
1986-01-13 09:27:46+00:00,202.78,167.17,162.65,159.08,167.50,L5
1986-03-18 09:26:22+00:00,226.77,171.82,167.05,164.53,172.26,L5
1986-04-19 09:25:41+00:00,218.20,173.61,168.00,165.77,173.47,L5
1986-05-21 09:24:51+00:00,220.09,173.51,168.52,167.91,175.97,L5
1986-06-29 09:29:50+00:00,213.38,175.07,168.74,168.66,176.46,L5
1986-07-08 09:23:21+00:00,212.85,173.83,167.91,167.37,174.39,L5
1986-07-24 09:22:47+00:00,213.36,173.33,167.32,166.69,174.02,L5
1986-07-31 09:28:43+00:00,213.36,173.32,168.08,167.46,175.64,L5
1986-08-09 09:22:13+00:00,218.71,173.65,168.18,167.20,175.40,L5
1986-08-25 09:21:37+00:00,218.71,173.91,168.61,167.63,175.53,L5
1986-09-26 09:20:33+00:00,216.24,173.15,167.20,165.77,173.58,L5
1986-10-28 09:19:29+00:00,217.21,172.49,167.64,165.72,173.13,L5
