dates,satname,sar2540-0000,sar2540-0001,sar2540-0002,sar2540-0003,sar2540-0004
1986-11-04 09:25:25+00:00,L5,393.78,403.34,416.76,,
1986-12-22 09:25:33+00:00,L5,210.68,176.44,165.35,159.78,159.01
1986-12-31 09:19:38+00:00,L5,212.35,176.41,175.07,171.54,179.55
1987-01-07 09:26:01+00:00,L5,184.93,179.27,176.52,171.62,179.86
1987-02-01 09:20:35+00:00,L5,219.85,187.71,180.15,177.78,186.74
1987-03-28 09:28:52+00:00,L5,187.13,185.91,183.52,177.93,185.91
1987-04-06 09:23:00+00:00,L5,244.63,200.65,186.28,182.13,188.09
1987-04-13 09:29:24+00:00,L5,188.99,186.94,181.17,177.78,178.55
1987-04-29 09:29:54+00:00,L5,189.19,185.94,182.93,178.85,184.14
1987-05-08 09:23:59+00:00,L5,232.81,186.92,179.36,174.25,180.52
1987-05-15 09:30:21+00:00,L5,186.49,185.22,182.59,179.89,186.65
1987-05-24 09:24:24+00:00,L5,188.90,185.45,181.29,177.70,180.57
1987-05-31 09:30:45+00:00,L5,184.24,185.51,180.85,176.63,180.81
1987-06-16 09:31:07+00:00,L5,187.18,184.87,175.29,165.71,170.27
1987-07-02 09:31:27+00:00,L5,182.31,185.05,180.36,178.14,183.96
1987-07-11 09:25:27+00:00,L5,244.75,195.00,175.35,170.94,175.34
1987-07-18 09:31:44+00:00,L5,197.26,199.20,182.13,179.04,186.14
1987-07-27 09:25:49+00:00,L5,185.50,185.70,176.99,172.94,181.04
1987-08-03 09:32:13+00:00,L5,185.05,183.07,175.80,177.14,185.30
1987-08-19 09:32:41+00:00,L5,190.85,188.66,178.83,175.29,179.84
1987-08-28 09:26:45+00:00,L5,190.70,187.29,176.31,165.61,165.72
1987-09-04 09:33:07+00:00,L5,211.56,173.03,169.31,166.09,173.87
1987-09-13 09:27:09+00:00,L5,217.20,182.90,177.85,173.38,179.45
1987-09-20 09:33:30+00:00,L5,212.74,176.87,174.89,174.87,183.16
1987-10-06 09:33:50+00:00,L5,216.92,176.23,167.07,166.19,167.18
1987-10-31 09:28:04+00:00,L5,232.43,175.08,170.82,164.85,169.18
1987-11-07 09:34:26+00:00,L5,217.05,170.66,166.49,161.61,168.14
1987-11-16 09:28:26+00:00,L5,195.48,189.45,186.97,180.77,176.20
1987-12-02 09:28:42+00:00,L5,244.27,177.39,169.41,166.13,174.58
1987-12-09 09:34:58+00:00,L5,264.86,258.02,261.74,,160.22
1987-12-25 09:35:13+00:00,L5,198.95,195.70,191.24,189.80,191.80
1988-01-10 09:35:29+00:00,L5,233.49,198.14,188.68,186.92,189.64
1988-02-11 09:36:05+00:00,L5,202.22,205.10,194.03,195.49,188.38
1988-04-15 09:36:38+00:00,L5,201.57,196.02,179.09,176.55,184.66
1988-04-24 09:30:31+00:00,L5,210.74,174.47,169.60,169.77,171.10
1988-05-01 09:36:45+00:00,L5,233.03,177.27,171.10,169.32,177.02
1988-05-17 09:36:55+00:00,L5,186.56,184.77,182.37,179.00,186.74
1988-05-26 09:30:48+00:00,L5,212.58,177.12,169.64,168.53,177.08
1988-06-02 09:37:02+00:00,L5,177.75,169.92,167.33,165.56,172.74
1988-07-04 09:37:12+00:00,L5,183.85,177.85,179.82,177.12,177.48
1988-07-13 09:31:03+00:00,L5,216.26,176.18,171.37,167.95,174.18
1988-07-29 09:31:06+00:00,L5,200.22,168.81,164.64,161.27,166.69
1988-08-05 09:37:16+00:00,L5,210.76,167.82,162.27,157.77,170.71
1988-08-14 09:31:04+00:00,L5,216.90,174.77,171.15,168.80,176.27
1988-08-21 09:37:17+00:00,L5,179.32,178.84,175.55,174.84,182.20
1988-09-06 09:37:19+00:00,L5,178.50,174.95,179.85,178.88,184.44
1988-09-22 09:37:13+00:00,L5,185.19,177.60,172.06,169.71,172.85
1988-10-08 09:37:09+00:00,L5,216.92,172.63,167.60,165.30,163.79
1988-10-24 09:37:05+00:00,L5,210.41,179.50,176.57,174.27,183.68
1988-11-18 09:30:56+00:00,L5,249.79,172.83,169.87,169.89,166.54
1988-12-04 09:30:53+00:00,L5,170.84,164.60,155.44,151.15,145.46
1988-12-11 09:36:57+00:00,L5,217.35,177.97,175.32,169.51,171.62
1988-12-27 09:36:51+00:00,L5,233.73,177.81,178.27,173.50,178.12
1989-01-05 09:30:40+00:00,L5,185.62,182.99,182.98,178.80,190.44
1989-01-12 09:36:44+00:00,L5,178.02,181.55,181.15,177.18,183.22
1989-02-06 09:30:23+00:00,L5,233.42,181.51,181.28,179.34,186.36
1989-03-17 09:35:40+00:00,L5,200.89,188.82,178.91,169.57,169.74
1989-03-26 09:29:17+00:00,L5,198.76,200.50,192.61,185.42,187.26
1989-04-02 09:35:35+00:00,L5,200.30,192.97,182.42,179.53,186.23
1989-05-20 09:34:56+00:00,L5,191.75,187.17,176.22,175.29,180.62
1989-05-29 09:28:41+00:00,L5,182.47,174.97,169.58,165.73,167.32
1989-06-14 09:28:10+00:00,L5,191.44,187.54,186.48,188.50,193.03
1989-06-21 09:34:19+00:00,L5,198.72,196.63,189.95,190.05,193.87
1989-06-30 09:28:02+00:00,L5,194.16,182.79,179.00,178.61,187.19
1989-07-16 09:27:43+00:00,L5,232.65,182.82,169.40,166.42,171.81
1989-07-23 09:33:45+00:00,L5,189.14,174.52,170.00,167.09,174.62
1989-08-01 09:27:23+00:00,L5,232.93,172.02,164.76,160.81,170.05
1989-08-24 09:33:03+00:00,L5,249.74,181.70,178.07,174.91,177.78
1989-09-02 09:26:41+00:00,L5,,,,,
1989-09-18 09:26:08+00:00,L5,212.55,173.72,164.63,164.95,171.32
1989-09-25 09:32:16+00:00,L5,231.97,180.51,168.89,166.19,173.66
1989-10-04 09:26:00+00:00,L5,250.49,188.64,171.06,164.75,166.54
1989-10-20 09:25:15+00:00,L5,243.87,174.32,169.68,167.56,174.28
1989-10-27 09:31:15+00:00,L5,190.28,186.38,178.38,177.51,184.76
1989-11-12 09:30:54+00:00,L5,199.92,189.58,186.12,185.67,190.23
1989-11-28 09:30:28+00:00,L5,185.59,171.16,170.97,163.65,163.37
1989-12-07 09:24:00+00:00,L5,169.13,170.33,167.60,163.17,167.66
1990-01-15 09:28:57+00:00,L5,196.26,189.62,180.21,178.30,188.58
1990-01-31 09:28:30+00:00,L5,179.51,178.29,177.07,170.31,172.56
1990-02-25 09:21:33+00:00,L5,219.00,178.88,173.51,177.67,185.20
1990-03-04 09:27:26+00:00,L5,170.58,174.50,168.79,166.32,172.80
1990-03-13 09:20:59+00:00,L5,246.36,174.48,167.95,164.24,
1990-03-29 09:20:28+00:00,L5,185.97,180.49,177.49,175.27,172.59
1990-04-21 09:26:46+00:00,L5,194.43,188.11,178.44,171.32,180.68
1990-05-07 09:26:43+00:00,L5,182.11,172.45,170.96,168.36,173.14
1990-05-23 09:26:44+00:00,L5,177.10,168.87,165.71,166.04,169.98
1990-06-01 09:20:32+00:00,L5,244.89,177.91,175.14,172.99,182.39
1990-06-08 09:26:43+00:00,L5,176.74,172.60,170.77,169.86,175.09
1990-06-24 09:26:42+00:00,L5,186.07,185.14,182.01,180.82,191.31
1990-07-03 09:20:30+00:00,L5,217.66,171.39,170.41,167.70,172.67
1990-07-10 09:26:40+00:00,L5,210.94,175.28,166.50,163.08,165.74
1990-07-19 09:20:25+00:00,L5,202.66,194.03,179.33,177.04,184.38
1990-07-26 09:26:36+00:00,L5,171.24,171.58,171.03,168.48,173.55
1990-08-04 09:20:20+00:00,L5,245.56,175.30,169.51,163.25,168.66
1990-08-11 09:26:31+00:00,L5,167.42,157.63,154.01,152.34,163.74
1990-08-20 09:20:18+00:00,L5,216.22,169.94,165.93,163.30,170.91
1990-09-05 09:20:10+00:00,L5,222.60,158.54,153.86,153.59,160.50
1990-09-28 09:26:14+00:00,L5,200.48,168.63,167.63,166.32,173.20
1990-10-07 09:19:54+00:00,L5,245.78,158.22,152.39,148.53,149.58
1990-10-14 09:26:08+00:00,L5,253.78,170.60,173.80,167.10,170.80
1990-10-30 09:25:59+00:00,L5,182.40,158.57,153.72,,
1990-11-15 09:26:01+00:00,L5,171.19,173.12,165.03,161.22,168.00
1990-12-26 09:20:01+00:00,L5,197.57,189.87,192.85,187.91,189.41
1991-01-02 09:26:25+00:00,L5,232.73,189.14,182.29,181.57,188.98
1991-01-11 09:20:27+00:00,L5,232.63,193.56,186.27,182.23,187.61
1991-01-18 09:26:53+00:00,L5,250.38,185.93,179.43,178.20,180.74
1991-03-23 09:28:07+00:00,L5,216.31,180.98,174.09,160.21,165.11
1991-04-01 09:21:58+00:00,L5,233.76,187.14,182.91,,
1991-04-08 09:28:18+00:00,L5,197.74,202.79,191.07,187.87,194.72
1991-04-24 09:28:34+00:00,L5,188.13,185.83,181.90,179.70,185.10
1991-05-19 09:22:50+00:00,L5,246.62,186.83,173.23,169.65,175.05
1991-05-26 09:29:10+00:00,L5,193.28,184.14,171.20,168.41,176.12
1991-06-11 09:29:20+00:00,L5,216.36,184.30,178.75,173.12,174.68
1991-06-20 09:23:18+00:00,L5,246.47,174.25,168.72,170.15,175.67
1991-06-27 09:29:37+00:00,L5,216.90,178.93,178.22,179.16,186.25
1991-07-06 09:23:34+00:00,L5,220.38,178.21,172.33,167.30,173.54
1991-07-13 09:29:45+00:00,L5,196.97,192.28,182.73,182.11,187.30
1991-07-22 09:23:46+00:00,L5,254.17,173.93,166.49,161.06,162.50
1991-08-07 09:23:52+00:00,L5,190.63,186.64,181.57,178.61,184.71
1991-08-14 09:30:03+00:00,L5,186.21,180.30,178.32,171.88,183.21
1991-08-30 09:30:13+00:00,L5,232.82,176.16,168.23,162.00,161.05
1991-09-08 09:24:12+00:00,L5,231.73,176.16,170.40,166.39,172.67
1991-09-15 09:30:26+00:00,L5,326.19,338.01,315.96,,
1991-09-24 09:24:18+00:00,L5,216.59,169.48,164.74,162.21,160.15
1991-10-01 09:30:30+00:00,L5,184.39,180.42,254.17,,
1991-10-10 09:24:25+00:00,L5,212.19,167.44,164.90,158.43,164.18
1991-10-26 09:24:28+00:00,L5,182.83,180.40,176.37,177.28,186.33
1991-11-02 09:30:40+00:00,L5,186.19,189.48,189.11,183.67,188.22
1991-11-11 09:24:33+00:00,L5,219.36,185.32,187.26,183.71,177.23
1991-11-27 09:24:41+00:00,L5,220.18,179.49,169.01,164.11,170.29
1991-12-29 09:24:41+00:00,L5,250.33,185.14,180.53,169.77,171.56
1992-01-05 09:30:47+00:00,L5,216.68,186.16,182.34,179.56,186.06
1992-01-21 09:30:48+00:00,L5,185.46,186.55,177.53,174.03,176.86
1992-01-30 09:24:42+00:00,L5,216.08,186.47,172.13,166.64,167.45
1992-02-15 09:24:26+00:00,L5,221.46,181.31,174.30,167.68,175.47
1992-02-22 09:30:41+00:00,L5,210.83,180.61,173.86,171.10,178.59
1992-03-09 09:30:43+00:00,L5,184.77,187.51,181.16,178.08,185.69
1992-04-19 09:24:18+00:00,L5,191.41,184.28,181.42,175.97,188.56
1992-04-26 09:30:22+00:00,L5,182.14,187.19,171.25,170.15,179.34
1992-05-28 09:30:06+00:00,L5,182.57,188.56,184.70,180.62,187.04
1992-06-06 09:23:50+00:00,L5,233.48,176.72,169.22,164.84,167.27
1992-07-31 09:29:20+00:00,L5,233.55,176.62,167.79,165.24,172.67
1992-08-09 09:23:02+00:00,L5,176.85,179.41,173.68,172.77,183.88
1992-09-01 09:28:50+00:00,L5,183.10,174.65,174.15,173.09,179.41
1992-09-10 09:22:32+00:00,L5,233.77,171.72,167.34,161.34,175.97
1992-09-17 09:28:36+00:00,L5,178.39,173.10,169.54,167.71,174.61
1992-09-26 09:22:13+00:00,L5,180.03,173.41,166.40,159.35,159.77
1992-11-04 09:27:46+00:00,L5,216.98,177.50,173.52,169.83,182.63
1992-11-29 09:21:28+00:00,L5,233.63,177.92,169.11,161.06,169.53
1992-12-06 09:27:46+00:00,L5,166.74,168.78,164.10,157.38,164.87
1993-01-07 09:28:04+00:00,L5,250.04,182.72,177.10,162.30,177.89
1993-02-17 09:22:18+00:00,L5,219.12,192.51,188.01,174.05,187.62
1993-02-24 09:28:29+00:00,L5,217.90,173.86,166.59,158.64,169.64
1993-03-05 09:22:27+00:00,L5,221.23,182.47,179.68,153.87,160.18
1993-03-12 09:28:42+00:00,L5,216.80,200.45,194.80,176.12,184.14
1993-03-21 09:22:31+00:00,L5,221.17,180.02,183.76,163.39,173.86
1993-04-06 09:22:36+00:00,L5,176.48,177.92,171.29,154.32,167.22
1993-04-13 09:28:51+00:00,L5,216.96,188.13,187.20,156.15,169.17
1993-05-08 09:22:49+00:00,L5,229.77,167.42,168.84,146.03,153.44
1993-05-24 09:22:51+00:00,L5,252.95,181.19,182.50,161.98,164.23
1993-05-31 09:29:04+00:00,L5,216.14,176.20,170.53,161.29,175.46
1993-06-09 09:22:53+00:00,L5,166.48,180.30,173.65,161.71,170.47
1993-06-16 09:29:02+00:00,L5,216.81,173.98,167.71,154.77,163.83
1993-06-25 09:22:48+00:00,L5,252.83,178.95,174.16,160.33,168.42
1993-07-11 09:22:45+00:00,L5,169.59,168.48,162.76,155.09,157.72
1993-07-18 09:28:56+00:00,L5,217.75,167.62,162.95,157.48,170.43
1993-07-27 09:22:44+00:00,L5,219.96,174.44,167.31,160.89,171.19
1993-08-03 09:28:56+00:00,L5,222.15,168.59,165.18,148.73,153.37
1993-08-12 09:22:45+00:00,L5,218.24,178.82,177.93,166.93,179.26
1993-08-19 09:28:55+00:00,L5,244.01,171.98,166.08,158.86,168.54
1993-09-20 09:28:50+00:00,L5,211.94,171.76,162.93,156.99,159.81
1993-10-06 09:28:47+00:00,L5,182.48,178.03,168.65,152.09,161.07
1993-11-07 09:28:34+00:00,L5,212.80,155.46,150.38,145.95,151.58
1993-11-16 09:22:17+00:00,L5,221.24,178.71,175.27,154.97,179.69
1993-12-02 09:22:15+00:00,L5,416.86,437.31,396.64,,
1994-01-03 09:21:56+00:00,L5,,55.08,42.81,,
1994-02-27 09:27:23+00:00,L5,219.75,204.90,201.85,182.10,186.36
1994-03-08 09:21:04+00:00,L5,230.04,197.02,188.85,175.57,179.76
1994-03-24 09:20:50+00:00,L5,251.87,197.14,191.38,179.17,183.53
1994-03-31 09:26:54+00:00,L5,232.73,189.23,190.31,180.53,178.93
1994-05-02 09:26:17+00:00,L5,210.94,185.78,186.48,181.74,185.78
1994-05-11 09:19:55+00:00,L5,245.86,185.09,187.02,174.17,173.65
1994-05-27 09:19:39+00:00,L5,247.32,174.20,188.70,171.36,174.28
1994-06-12 09:19:20+00:00,L5,233.26,175.82,181.68,171.48,180.89
1994-06-19 09:25:22+00:00,L5,186.54,176.63,186.32,177.53,184.19
1994-07-05 09:24:58+00:00,L5,185.71,177.87,179.40,174.59,186.65
1994-07-14 09:18:32+00:00,L5,220.18,182.53,184.71,177.29,183.93
1994-07-30 09:18:04+00:00,L5,220.47,174.70,176.88,170.81,178.31
1994-08-22 09:23:41+00:00,L5,197.71,168.69,174.91,168.26,166.13
1994-08-31 09:17:17+00:00,L5,221.90,170.48,172.57,167.49,170.18
1994-09-07 09:23:17+00:00,L5,215.96,167.50,171.45,167.64,167.67
1994-09-16 09:16:52+00:00,L5,233.04,182.70,179.55,168.33,171.58
1994-09-23 09:22:51+00:00,L5,439.30,379.36,442.02,,
1994-10-02 09:16:25+00:00,L5,233.39,170.06,170.27,160.63,168.08
1994-11-03 09:15:21+00:00,L5,231.35,174.34,167.39,161.40,167.83
1994-12-05 09:14:18+00:00,L5,232.00,172.92,174.24,169.42,166.75
1994-12-12 09:20:16+00:00,L5,231.86,179.03,176.83,166.17,178.23
1994-12-21 09:13:48+00:00,L5,222.03,172.06,165.55,156.97,162.80
1995-01-13 09:19:10+00:00,L5,244.34,178.47,166.59,166.35,174.35
1995-01-22 09:12:39+00:00,L5,249.48,187.32,179.31,167.58,172.92
1995-04-12 09:09:25+00:00,L5,250.67,180.52,176.32,170.05,179.65
1995-05-14 09:07:59+00:00,L5,209.98,157.81,162.60,154.02,158.50
1995-05-30 09:07:16+00:00,L5,231.78,173.78,176.92,170.25,175.59
1995-07-08 09:11:41+00:00,L5,211.32,168.39,176.01,165.32,166.99
1995-07-17 09:05:03+00:00,L5,245.36,166.40,169.38,158.91,157.99
1995-07-24 09:10:56+00:00,L5,212.21,177.50,177.04,168.97,178.11
1995-08-02 09:04:22+00:00,L5,245.99,164.74,162.59,153.49,159.47
1995-08-09 09:10:13+00:00,L5,199.04,167.40,168.84,162.83,166.62
1995-08-25 09:09:29+00:00,L5,,-68.48,127.92,,
1995-09-10 09:08:43+00:00,L5,232.66,179.66,168.40,156.68,169.20
1995-10-21 09:00:24+00:00,L5,230.42,172.08,165.56,157.27,166.13
1995-11-06 08:59:51+00:00,L5,231.56,174.80,161.12,147.61,153.06
1995-11-22 09:00:02+00:00,L5,245.28,174.44,165.73,151.18,159.99
1996-02-10 09:05:27+00:00,L5,232.46,182.72,170.54,150.06,159.33
1996-03-04 09:13:10+00:00,L5,212.32,188.39,171.93,156.62,168.31
1996-03-29 09:08:37+00:00,L5,233.80,182.70,182.98,166.41,169.69
1996-04-14 09:09:37+00:00,L5,219.97,181.26,173.96,167.28,176.12
1996-04-30 09:10:34+00:00,L5,219.52,172.83,166.37,156.96,172.05
1996-05-07 09:17:10+00:00,L5,182.75,180.19,179.43,169.44,173.51
1996-05-16 09:11:30+00:00,L5,249.96,182.28,180.35,162.63,168.44
1996-05-23 09:18:04+00:00,L5,210.05,189.46,189.17,170.09,184.29
1996-06-01 09:12:24+00:00,L5,216.53,181.74,182.41,170.93,179.92
1996-07-10 09:20:39+00:00,L5,190.28,182.61,168.83,163.92,177.47
1996-07-26 09:21:31+00:00,L5,233.77,164.98,168.33,161.55,173.81
1996-08-04 09:15:48+00:00,L5,231.31,166.15,168.25,161.50,166.20
1996-08-11 09:22:21+00:00,L5,233.18,166.83,172.04,161.53,169.38
1996-08-27 09:23:11+00:00,L5,216.70,164.18,177.40,165.62,158.21
1996-09-05 09:17:31+00:00,L5,217.66,165.81,164.79,161.22,
1996-09-21 09:18:24+00:00,L5,233.92,182.40,167.98,165.03,175.11
1996-11-24 09:21:34+00:00,L5,234.00,166.45,172.33,162.19,170.66
1996-12-17 09:28:51+00:00,L5,230.44,195.87,179.93,169.09,172.44
1997-02-12 09:25:17+00:00,L5,217.23,185.74,190.08,180.66,
1997-02-19 09:31:45+00:00,L5,246.56,195.95,195.90,,178.57
1997-03-16 09:26:35+00:00,L5,233.10,203.39,203.70,183.67,186.98
1997-03-23 09:33:01+00:00,L5,221.94,185.64,202.57,196.26,186.15
1997-04-08 09:33:36+00:00,L5,313.55,192.38,196.42,181.25,180.23
1997-04-17 09:27:44+00:00,L5,220.61,192.54,191.49,181.45,181.61
1997-05-03 09:28:18+00:00,L5,230.96,199.22,202.83,188.54,190.23
1997-05-10 09:34:43+00:00,L5,205.91,206.79,207.19,190.31,186.12
1997-05-19 09:28:50+00:00,L5,222.81,187.24,193.29,185.97,183.35
1997-06-04 09:29:25+00:00,L5,220.76,181.54,188.94,177.26,177.93
1997-06-11 09:35:50+00:00,L5,196.22,185.97,186.90,182.78,177.84
1997-06-20 09:29:57+00:00,L5,233.89,188.43,191.18,180.60,184.40
1997-07-06 09:30:31+00:00,L5,219.64,178.42,183.51,178.15,180.07
1997-07-13 09:36:56+00:00,L5,210.79,179.22,179.57,172.38,176.31
1997-07-22 09:31:04+00:00,L5,221.49,174.50,180.20,170.32,174.89
1997-07-29 09:37:29+00:00,L5,244.38,186.63,188.68,180.18,190.22
1997-08-14 09:37:59+00:00,L5,234.09,186.90,192.28,188.05,185.64
1997-08-23 09:32:05+00:00,L5,232.81,180.60,181.37,179.32,182.53
1997-08-30 09:38:29+00:00,L5,220.92,181.65,185.96,181.05,183.94
1997-10-01 09:39:24+00:00,L5,231.65,177.43,178.55,171.63,172.55
1997-10-17 09:39:49+00:00,L5,188.68,177.95,178.27,172.38,167.75
1997-10-26 09:33:54+00:00,L5,244.15,184.47,181.35,172.45,170.34
1997-11-11 09:34:18+00:00,L5,199.88,199.55,174.73,153.78,167.62
1997-11-18 09:40:37+00:00,L5,233.74,197.54,178.20,161.63,171.25
1997-12-13 09:35:04+00:00,L5,230.11,209.31,192.64,165.86,168.97
1997-12-20 09:41:24+00:00,L5,448.20,457.26,430.35,,
1998-01-21 09:42:08+00:00,L5,216.43,183.91,179.86,164.75,172.01
1998-01-30 09:36:10+00:00,L5,245.14,196.41,185.10,172.23,173.76
1998-02-06 09:42:29+00:00,L5,219.42,187.47,181.46,169.72,173.67
1998-02-15 09:36:29+00:00,L5,205.35,198.05,189.45,181.07,185.64
1998-02-22 09:42:48+00:00,L5,216.36,191.76,191.14,172.80,175.36
1998-03-19 09:37:01+00:00,L5,230.79,196.74,190.01,180.16,183.25
1998-03-26 09:43:17+00:00,L5,204.78,198.15,191.27,179.64,184.67
1998-04-20 09:37:23+00:00,L5,210.14,183.62,181.75,171.11,172.28
1998-05-13 09:43:56+00:00,L5,217.70,192.13,189.61,179.96,179.61
1998-06-30 09:44:36+00:00,L5,210.03,179.61,178.22,172.26,174.55
1998-07-16 09:44:47+00:00,L5,195.79,180.74,178.06,165.03,174.38
1998-07-25 09:38:40+00:00,L5,233.95,186.10,180.97,177.93,184.92
1998-08-01 09:44:52+00:00,L5,187.51,177.07,177.05,166.42,170.18
1998-08-17 09:45:00+00:00,L5,184.55,177.58,174.16,168.00,171.36
1998-08-26 09:38:57+00:00,L5,231.47,180.39,174.86,165.34,168.73
1998-09-02 09:45:12+00:00,L5,185.47,173.71,168.76,162.95,165.80
1998-09-11 09:39:03+00:00,L5,219.56,167.15,166.12,158.51,160.96
1998-09-18 09:45:20+00:00,L5,222.13,185.75,173.53,165.37,178.43
1998-10-04 09:45:22+00:00,L5,223.95,195.51,175.58,168.93,166.87
1998-10-29 09:39:14+00:00,L5,250.83,186.23,168.25,160.40,175.14
1998-11-21 09:45:34+00:00,L5,233.83,179.52,167.12,161.61,169.19
1998-11-30 09:39:20+00:00,L5,220.88,172.41,161.42,,
1998-12-07 09:45:29+00:00,L5,210.96,174.47,166.30,162.29,176.27
1998-12-16 09:39:17+00:00,L5,203.63,194.60,181.52,178.34,188.71
1998-12-23 09:45:35+00:00,L5,207.59,193.23,184.39,180.29,188.53
1999-02-02 09:39:27+00:00,L5,246.68,184.94,185.42,170.66,169.28
1999-02-25 09:45:46+00:00,L5,202.78,186.95,171.33,168.64,173.69
1999-03-13 09:45:34+00:00,L5,176.99,172.74,166.98,163.28,165.51
1999-03-22 09:39:15+00:00,L5,216.19,179.35,174.93,171.87,176.30
1999-04-07 09:39:02+00:00,L5,216.50,188.82,184.84,179.65,191.06
1999-04-14 09:45:15+00:00,L5,219.43,181.69,171.56,167.20,174.26
1999-04-23 09:39:04+00:00,L5,220.73,180.52,173.63,165.45,180.99
1999-06-17 09:44:29+00:00,L5,197.98,164.96,166.20,168.99,175.87
1999-06-26 09:38:12+00:00,L5,232.93,175.40,182.32,170.66,175.26
1999-08-04 09:44:14+00:00,L5,184.97,166.29,163.82,157.62,166.59
1999-08-05 09:53:16+00:00,L7,186.67,168.16,167.38,156.24,158.68
1999-08-12 09:59:25+00:00,L7,186.06,164.57,155.67,153.52,162.53
1999-08-28 09:59:28+00:00,L7,202.07,163.06,159.83,153.99,156.92
1999-08-29 09:37:39+00:00,L5,218.90,163.33,160.06,156.57,158.54
1999-09-05 09:43:34+00:00,L5,220.86,170.42,164.79,157.14,152.96
1999-09-13 09:59:23+00:00,L7,229.11,167.43,172.04,164.25,161.59
1999-09-22 09:53:17+00:00,L7,230.40,176.56,170.24,159.71,164.30
1999-09-29 09:59:32+00:00,L7,234.70,184.61,169.10,163.74,162.18
1999-09-30 09:36:52+00:00,L5,244.60,197.73,173.40,161.16,175.13
1999-10-07 09:43:09+00:00,L5,232.36,169.32,164.67,159.95,170.32
1999-10-15 09:59:30+00:00,L7,207.94,166.86,169.90,165.67,170.03
1999-10-24 09:53:13+00:00,L7,228.16,186.59,154.71,145.90,153.92
1999-10-31 09:59:25+00:00,L7,241.18,171.52,155.24,145.56,160.35
1999-11-01 09:36:34+00:00,L5,249.58,174.32,168.26,158.77,164.82
1999-11-08 09:42:30+00:00,L5,218.46,165.24,159.93,152.53,159.61
1999-11-09 09:53:16+00:00,L7,228.15,166.71,160.33,154.57,158.34
1999-11-16 09:59:25+00:00,L7,178.61,163.08,159.43,157.84,165.21
1999-12-02 09:59:20+00:00,L7,181.34,174.37,172.35,167.52,182.25
