,dates,per0123-0000,per0123-0001,per0123-0002,per0123-0003,per0123-0004,per0123-0005,per0123-0006,per0123-0007,per0123-0008,per0123-0009,per0123-0010,per0123-0011,per0123-0012,per0123-0013,per0123-0014,per0123-0015
0,1986-04-10 14:42:40+00:00,170.7225093282637,166.0428984159555,178.3037729288725,,,168.5470937539792,166.07396222562716,152.53802027829715,146.2728120204699,144.87111089396757,141.40767075592086,145.05759774340476,144.8850107065134,137.4738622916405,134.35299401352412,139.38463883820387
1,1987-11-23 14:45:21+00:00,126.42371330137694,126.36990959662363,142.72967435723285,115.33168117347248,125.26294846914267,136.58396292557035,151.2549575282984,139.23019481621714,136.29963646690015,141.48045962891163,145.30741432681663,154.70564145668584,160.13361127235967,157.65912788665153,152.3084313347737,153.13577559218893
2,1988-01-26 14:46:24+00:00,,,,160.16868628436146,144.90520926168224,147.51953418481887,152.97080828107767,144.9953821899439,131.76983588719202,134.98319898577222,133.9459908500126,132.81624601913674,133.83745618775203,127.59541858852134,123.64546189988997,125.92306175285661
3,1988-03-30 14:47:10+00:00,158.74797445986732,155.92612471068344,174.74659258719302,175.50188454376539,158.9311191164596,158.35772091039522,159.6862081277681,145.91243332884756,152.3650806194318,151.05644722472206,152.6356146016751,157.66622796634456,162.31267182747723,156.0767931285895,153.9685997209648,154.36237589062296
4,1988-05-01 14:47:21+00:00,152.34116691788495,147.2369331968332,164.67453713097822,161.37990365189992,151.08838026935268,136.76233798924056,150.71768234375494,146.16763434134643,143.90088174834574,144.33286851173358,143.76093030129715,156.09403164019145,147.47403289852426,156.47962421218816,156.6124664956781,156.03810647459272
5,1989-03-01 14:46:53+00:00,146.37418968296848,145.12980848729012,162.31902086904293,164.31734855953226,149.19486648647347,151.55360565339805,151.28090975964622,148.1651705609541,142.67797701887423,147.75611639909837,157.937942531569,165.3119887386123,166.54455487219437,163.13503617050722,162.729200730307,163.23945326038444
6,1990-04-21 14:37:22+00:00,150.59211172749178,150.19930274466176,172.74705680345136,181.52439954263892,167.20295813806413,173.02281309314986,177.53583712669828,171.8968268375749,158.70901729887976,160.018303047205,163.08348916144283,173.79149255926293,173.91945373890516,179.50765973911606,177.33748040904084,176.7320812193631
7,1990-10-14 14:36:43+00:00,132.141303027619,126.98482388197661,144.3643135548838,143.14995527293578,127.54582117570753,140.44162029469663,154.2349410794519,144.51901533600883,147.17807996337496,153.5524397357384,161.76581576661366,167.9850664740137,175.47466527325452,170.40001626232328,164.89420202741164,166.47823778537781
8,1993-02-24 14:39:05+00:00,,,,,,,,,,,,,170.49795446653073,166.0649988654904,159.83581730824545,160.53100431521014
9,1993-03-12 14:39:18+00:00,162.57540433344118,163.22498378784556,190.65601671344513,199.552918786589,181.46912644266874,189.41496652418303,190.27050184061142,182.0581336672395,177.80697439080592,169.36561448077302,173.11271664177525,181.07011412143368,180.23257178624843,176.0783835621719,179.70322810126243,180.05991298414955
10,1993-04-13 14:39:26+00:00,155.3271117639938,161.93313474646158,183.82625454985367,194.30724234144543,177.52079026100776,188.26702620146344,,,179.7768744146451,172.0791526472582,171.19160191209414,188.0477269427634,182.16437558786808,177.8216755461925,164.36804889210657,174.39356082164625
11,1993-04-29 14:39:33+00:00,163.95468776123613,165.9613737250387,189.3545430090654,195.7204433313551,185.79684416416944,191.25335371774017,193.997264660502,180.04379494886297,175.71895462058848,171.20875291619993,169.26515445049208,177.47147234617086,175.27977610304637,170.18809983354555,168.34125728451255,175.4729649500154
