dates,satname,sar1674-0000,sar1674-0001,sar1674-0002,sar1674-0003,sar1674-0004,sar1674-0005,sar1674-0006,sar1674-0007
1984-04-13 09:27:07+00:00,L5,199.66,167.74,150.80,161.97,145.49,563.55,255.64,697.93
1984-05-06 09:33:03+00:00,L5,190.55,159.91,147.08,157.30,147.00,562.48,143.69,690.50
1984-05-31 09:27:59+00:00,L5,,,,,,,,
1984-06-07 09:33:54+00:00,L5,182.58,155.43,144.30,153.02,144.55,561.96,132.95,686.75
1984-07-18 09:28:46+00:00,L5,204.90,174.08,160.01,171.90,154.55,548.10,272.37,709.02
1984-08-03 09:29:20+00:00,L5,195.61,169.52,156.24,167.60,151.23,547.46,238.36,697.40
1984-08-19 09:29:51+00:00,L5,193.89,166.00,148.22,161.11,148.39,553.17,254.76,696.01
1984-08-26 09:35:45+00:00,L5,195.64,170.80,154.14,163.31,148.68,563.18,143.80,696.49
1984-09-11 09:35:50+00:00,L5,190.34,162.84,148.48,161.15,145.45,552.16,135.35,697.65
1984-09-20 09:30:04+00:00,L5,193.86,163.95,153.50,160.53,152.31,553.36,259.52,698.23
1984-10-13 09:35:49+00:00,L5,189.98,164.19,145.46,153.34,138.70,552.69,141.67,692.16
1984-10-22 09:30:00+00:00,L5,191.76,165.79,151.35,159.55,153.22,554.72,237.81,696.02
1984-11-07 09:29:53+00:00,L5,198.07,166.53,146.65,162.09,144.82,554.07,238.25,696.64
1984-12-09 09:29:58+00:00,L5,195.94,168.64,148.82,155.23,144.69,560.76,239.39,699.19
1985-01-17 09:36:05+00:00,L5,171.12,157.07,150.07,155.77,139.82,559.18,117.21,674.66
1985-02-02 09:36:32+00:00,L5,194.57,159.14,146.45,152.46,145.02,554.31,138.01,698.98
1985-04-23 09:35:59+00:00,L5,192.04,162.81,146.74,157.33,145.08,556.53,142.85,695.09
1985-05-02 09:30:07+00:00,L5,189.20,161.74,148.60,158.51,148.65,553.29,140.11,699.20
1985-06-03 09:30:04+00:00,L5,197.90,165.57,145.27,156.27,142.57,551.53,168.35,697.08
1985-06-10 09:35:50+00:00,L5,179.96,150.94,135.74,148.25,144.61,172.07,126.40,685.43
1985-06-26 09:35:47+00:00,L5,195.22,164.87,146.63,158.11,145.09,561.05,138.25,691.33
1985-07-05 09:29:57+00:00,L5,191.03,162.49,148.82,154.52,149.62,549.82,136.54,688.10
1985-07-28 09:35:58+00:00,L5,,,,,,,,
1985-08-13 09:35:25+00:00,L5,190.71,161.45,146.27,156.97,145.34,561.11,138.12,696.02
1985-08-22 09:29:32+00:00,L5,202.37,166.31,149.46,164.63,151.89,554.71,271.79,709.65
1985-08-29 09:35:38+00:00,L5,,,,,,381.37,461.96,522.54
1985-09-14 09:35:25+00:00,L5,198.97,169.00,151.80,158.87,150.90,559.82,253.66,695.68
1985-10-09 09:28:59+00:00,L5,206.15,171.68,146.77,167.71,145.84,558.01,256.56,713.92
1985-11-10 09:28:33+00:00,L5,201.54,169.53,155.49,162.80,149.94,562.33,147.44,702.02
1985-12-03 09:34:19+00:00,L5,196.57,168.97,150.40,161.85,154.85,561.15,143.76,697.12
1986-01-04 09:33:44+00:00,L5,186.70,162.76,147.12,159.57,145.48,562.68,135.94,688.39
1986-01-13 09:27:22+00:00,L5,194.28,156.23,143.03,156.92,145.07,550.75,138.10,695.50
1986-04-10 09:31:17+00:00,L5,190.27,167.13,149.92,156.62,146.24,562.90,146.55,692.57
1986-05-12 09:30:53+00:00,L5,195.67,158.25,140.58,155.72,143.70,551.83,262.50,697.96
1986-05-28 09:30:02+00:00,L5,196.35,158.08,135.18,151.92,139.65,558.18,237.19,697.33
1986-06-06 09:23:59+00:00,L5,200.59,171.44,151.49,163.20,145.18,553.19,147.63,699.41
1986-07-08 09:22:57+00:00,L5,190.54,169.36,151.30,163.32,147.43,560.01,146.75,693.70
1986-07-31 09:27:55+00:00,L5,187.02,161.28,145.23,153.00,143.42,563.30,139.66,694.06
1986-08-16 09:27:20+00:00,L5,196.25,167.79,151.43,155.78,145.24,553.39,272.10,696.87
1986-09-17 09:26:13+00:00,L5,191.97,162.61,147.56,160.49,148.74,553.28,140.59,695.72
1986-09-26 09:20:09+00:00,L5,,,,,134.16,168.42,133.61,391.77
1986-10-12 09:19:38+00:00,L5,,,,,,552.95,141.60,365.23
1987-01-07 09:25:37+00:00,L5,193.86,165.58,145.63,147.09,129.48,148.78,134.08,696.53
1987-01-16 09:19:41+00:00,L5,211.63,171.54,144.71,162.11,135.85,555.23,260.91,714.62
1987-01-23 09:25:40+00:00,L5,,,,,,305.88,347.51,382.20
1987-02-17 09:20:35+00:00,L5,189.91,161.16,148.35,158.90,147.95,556.30,141.96,695.23
1987-03-21 09:22:02+00:00,L5,197.11,163.91,152.48,162.57,153.85,549.82,271.22,697.17
1987-04-06 09:22:36+00:00,L5,196.58,168.26,152.01,162.35,150.02,556.67,143.27,698.22
1987-04-29 09:29:06+00:00,L5,197.62,163.79,150.94,163.00,151.89,555.71,144.92,697.30
1987-05-08 09:23:35+00:00,L5,201.52,166.66,154.04,163.13,152.78,553.37,155.99,699.09
1987-05-15 09:29:33+00:00,L5,187.43,158.54,138.81,,,,,685.61
1987-06-09 09:24:23+00:00,L5,199.02,167.43,149.89,162.44,148.17,560.07,147.87,700.33
1987-06-16 09:30:19+00:00,L5,186.87,157.05,143.83,151.16,141.19,557.87,126.28,687.95
1987-06-25 09:24:44+00:00,L5,199.04,166.30,148.96,162.50,150.53,551.92,139.95,699.07
1987-07-11 09:25:03+00:00,L5,193.94,163.32,149.47,162.80,151.02,552.10,144.35,699.98
1987-07-18 09:31:20+00:00,L5,187.41,157.97,147.06,156.82,150.04,560.62,134.30,687.95
1987-07-27 09:25:25+00:00,L5,199.12,170.11,153.00,166.05,149.37,551.93,207.32,701.40
1987-08-03 09:31:25+00:00,L5,195.67,165.20,149.23,162.61,150.71,556.84,143.51,698.23
1987-08-12 09:25:55+00:00,L5,194.00,164.93,147.35,160.02,145.52,559.17,237.38,699.28
