,dates,nzd0040-0000,nzd0040-0001,nzd0040-0002,nzd0040-0003,nzd0040-0004,nzd0040-0005,nzd0040-0006,nzd0040-0007,nzd0040-0008,nzd0040-0009,nzd0040-0010,nzd0040-0011,nzd0040-0012,nzd0040-0013,nzd0040-0014,nzd0040-0015,nzd0040-0016,nzd0040-0017,nzd0040-0018,nzd0040-0019
0,1999-07-25 22:04:15+00:00,185.03306965751653,184.10513479052577,191.56664402181707,166.12922795650496,165.93780578962978,189.7876050396123,,182.00839973023426,155.38172697831362,147.71283125188356,149.214802589581,153.03961912836849,146.10725009820675,150.4997156556911,148.09341994401473,149.45551623428008,156.70485094507112,160.92077141092676,,163.81241610640396
1,1999-08-17 22:10:26+00:00,163.6548683520975,160.3287539414676,168.86458323888164,142.31056366720935,145.45639237818088,,,,,139.5792689715945,148.73964840508944,141.8346924225014,143.69045120631043,132.1903012111623,133.70002297210567,122.916566890426,117.73367081137548,121.69542091982387,121.75258382817607,124.97187164258997
2,1999-08-26 22:04:21+00:00,164.97504917703043,163.40645149420754,169.73184017401314,141.65845776498625,141.18341203914864,161.85969571142073,164.35361463690714,145.397172252885,141.45312465921648,141.59254873722128,141.0654962486689,137.9812163707681,142.1297155518136,146.43487608543472,144.97828664935525,146.28253948778521,142.7502533468291,147.67767866797064,156.6007359869082,147.19053234548028
3,1999-09-27 22:04:25+00:00,151.92404613986275,145.20351847902606,150.92540211399177,122.79879817834198,124.00822150811861,136.18352809254225,145.63008304700105,121.04417653475235,128.35197749875618,122.4343459958939,124.87985892145967,127.90710528758852,131.23522239870184,133.30249014206365,128.24204869257667,126.26958065417752,132.82769918993606,139.4966577777433,147.04929577060062,141.16132935405247
4,1999-10-04 22:10:38+00:00,,,,,,,,,170.43131856304956,158.1319070583601,153.9088144289119,159.90751899468444,159.4713877289216,160.96706367178078,160.89955042946866,164.29139298839638,,,191.55103233168367,
5,1999-10-13 22:04:24+00:00,157.05506114015083,151.99380795253344,154.47447217521574,136.14128144611914,133.1552822513989,146.1932792054681,154.69017528633384,135.00971353987958,130.75152473578328,129.67458435082108,128.71596655613737,130.29350900244094,131.9561523063771,138.8963439487256,132.9102893952563,130.30037707560172,138.13542714636318,141.98346317470364,151.5734089751939,144.8787845332675
6,1999-11-14 22:04:18+00:00,160.72016417205896,156.4098127962775,165.93594751843005,141.49636615304902,137.95674307433242,154.83734768318442,159.2628816165617,150.3985069555617,135.68478188002234,,,155.5911629887497,139.25909114442152,147.37442005524395,141.529940333407,134.7040274811341,140.82578505765764,146.49806050670972,157.43060124074515,
7,1999-11-21 22:10:24+00:00,,,,,158.04351891076755,180.6220642617003,183.0831435572853,160.14049661606415,144.09810664623126,136.9222863549093,137.8453076216749,140.4698668198636,141.00808823216317,149.6000089724286,144.33971661504785,151.20482919943532,154.153054290324,157.87812460205856,152.15648468617724,
8,2000-02-09 22:10:19+00:00,157.33821851411784,155.05990051756623,175.84618696173925,157.26519929346654,151.31629432656385,150.62450985382353,165.35306324313592,155.12869681959168,142.71852313432646,130.7182374813925,133.47839505358462,135.68351596419538,136.93358010893746,142.4982720644769,139.6671234144518,145.56508777266234,144.89003642204182,148.82077153022988,162.70645114126773,148.16612480595145
9,2000-04-13 22:09:54+00:00,186.54338627368895,188.1560894682699,196.91299444509286,176.13085708737958,169.78899943281928,180.6431855453421,191.03391210914862,182.4053661060417,173.13434056522527,168.9601265089874,166.56016921167515,170.74793680073694,176.57644308549004,180.26020915375375,174.7914146401766,173.52750176425866,178.22050169645755,174.03928908013188,178.09381043508878,162.83740709487154
