,dates,mex0386-0000,mex0386-0001,mex0386-0002,mex0386-0003,mex0386-0004,mex0386-0005,mex0386-0006,mex0386-0007,mex0386-0008,mex0386-0009,mex0386-0010,mex0386-0011,mex0386-0012,mex0386-0013,mex0386-0014,mex0386-0015,mex0386-0016,mex0386-0017,mex0386-0018,mex0386-0019,mex0386-0020,mex0386-0021,mex0386-0022,mex0386-0023,mex0386-0024,mex0386-0025,mex0386-0026,mex0386-0027,mex0386-0028,mex0386-0029,mex0386-0030,mex0386-0031,mex0386-0032,mex0386-0033,mex0386-0034,mex0386-0035,mex0386-0036,mex0386-0037,mex0386-0038,mex0386-0039,mex0386-0040
0,1985-01-16 17:12:25+00:00,178.68227699237409,171.68839091984017,177.61503808725266,185.93414526414253,161.59934769171812,163.7379186518,168.6253453973509,178.60978509317684,175.90841538364091,176.5916928973496,185.90011488283662,182.51667437023613,211.793168717509,202.9757985488475,227.75582018335228,224.47210357853913,206.55680324101291,192.70265911509478,194.66443741137485,194.08416352645236,201.40286462075525,202.72151979144138,201.10196307283806,182.5118950447743,177.243618092084,187.40708669537742,182.82775597638388,185.96377409348125,192.45151354622564,180.75449977247115,186.33026597550992,181.310830229563,199.88239866831105,187.72099828551487,199.45477977757946,180.5960355061294,145.7827395986045,147.19376996549948,161.06399128243163,189.52300280236724,204.27492598611204
1,1986-03-15 17:14:19+00:00,190.04023967467245,186.19178306344614,190.20994935465194,197.63869089004794,184.42819498755946,176.53908665713172,175.11780144823064,179.40355283433288,176.78433325950456,180.91956672528102,199.55724414192974,202.6950187202695,220.53633890289802,211.77247546099497,229.58710172110491,240.4215044427555,230.48768096780208,209.85417612246076,206.20782799794478,202.4266196350067,210.16297074427504,214.7364558655525,216.9926872340227,207.7056754147921,194.63084803251178,200.02581778168982,202.6726641417408,189.9741494456603,193.05598655346336,188.1535397643592,186.9303972782675,183.69535399697563,197.25035895357996,182.1754139547564,192.56524844611747,176.17191639591695,151.04691640565503,146.84262982256558,167.72771078130523,174.9153141561608,196.50069769654073
2,1990-04-11 17:08:26+00:00,188.1824283943467,196.30370911951016,199.97942174380185,200.1035525394058,188.4455589285469,178.35188473402073,176.82041010534942,179.85703536515754,179.89667260350598,187.81729349545907,207.68109391321315,202.48028801211612,211.8790512170663,223.30346989621552,224.32358500746662,227.2678314775128,222.18819709437588,218.34618913228624,204.0323995224863,203.81411096031704,208.94072180415384,213.40268817366527,206.82026323704807,208.39301440940218,195.78212262244466,192.54706677812973,190.32740838606563,178.92560390199446,179.78610294473216,182.0477591087687,170.12071985381078,178.22873855535113,191.24194802465982,183.80465302451353,186.5369333651462,168.42284784954137,146.59196753718493,148.52235382674505,168.815975194984,166.22955620448482,177.20817409170377
3,1990-04-27 17:08:25+00:00,178.4803624807081,179.14271724109133,196.09452790667137,195.36264298242327,174.0881117818528,167.8821258328109,166.28806546568313,158.76537313703824,164.3197240194059,180.66931735638673,200.06404383306312,209.96358346918217,218.31818469065337,228.80272293136892,224.92091728254087,218.02699875211806,211.9929623323904,203.39839965405505,197.09390587214648,193.67126383339667,195.71937510102052,204.8270870600437,207.17250830083867,192.978779838579,190.95812763345114,184.1296036313144,174.95025057037054,174.80839200951206,182.23575028710488,172.80082971799925,172.49874865381565,165.68575092730597,181.13079402834543,179.76224801556913,180.66677828592887,167.92845415643623,138.71279362825078,139.55413520516714,158.57638666370462,169.43367928442345,183.23337366130355
4,1990-05-13 17:08:31+00:00,199.13448573388607,187.73026262756628,199.31388951101553,198.5845309188931,189.20013556334675,180.3606400431574,182.8246871235653,179.76533329783143,178.5040280567259,181.86631084714395,202.32677145174148,213.3215378894471,223.97587777730422,226.22103261528568,231.68433021569032,234.64408429962347,228.4870827372808,223.01282237474123,213.51309598679472,211.0840319896615,212.97231779571828,208.60106735858702,212.66126946487245,208.93690545644972,195.4859980996731,194.57962024937206,183.88971791636789,184.9430399590293,183.97283953095857,179.56014129999693,177.74412468539418,177.40906368549076,196.15291331645884,193.01401548798245,179.637710601809,168.3369377380062,141.48955036236063,148.38235496708356,159.8212615679526,175.70934316168882,187.05633915593077
5,1992-08-31 17:04:23+00:00,166.12623742600772,159.14852660249224,168.7835253842435,169.84393459338952,166.78555486438106,170.67621177782215,174.15508039151797,171.4364613309794,172.06559814243698,175.37799371593354,185.03401005530043,193.53963384811675,199.70641867861775,193.5658142438037,207.39419558631295,221.72348473501407,206.8004040323611,202.1968265493102,191.43937997960748,193.5668799653169,185.33723154708048,191.22860455483428,192.82323110759546,185.6781234957063,176.89231175471068,186.7857956652402,184.27369190535788,185.3956415334525,173.56269691397355,168.94005480366718,169.07387531221397,166.7536044614788,187.39136603135097,177.23356420819186,187.05881989635532,170.72081873781127,147.29059682978908,147.55783153198016,158.65887879630742,181.41859130132022,189.37232129844048
6,1992-09-07 17:10:28+00:00,158.37676319975063,146.58186821286301,157.0331725011901,161.65407827446572,155.15548794856608,151.91346605993297,150.83603298226,165.00373453725513,164.51071001321364,171.37713369120405,170.6084348254091,177.5240936191078,196.51177170351173,178.82672950611385,196.6294658844165,193.86519269142607,190.5121566007013,180.87036699459372,174.04855954462857,173.66570957888837,174.29915412867203,181.5106901264682,178.9406950855814,165.08568956386654,159.91324756958022,170.2980505320521,165.60278054216,171.74330079563575,174.3331977930338,161.04319500863127,160.24056230743363,147.2335777830489,170.30528612822306,157.63872550291566,173.24900223717503,157.1791989728216,131.47095699576616,135.10168073706484,153.52820030566008,167.973826192345,183.7977164342491
7,1993-01-13 17:09:51+00:00,185.68420825818916,177.58269342369383,175.71998543415233,182.16412658252705,175.3608638653185,161.12194977884255,168.33182512972724,180.13174409692485,180.1793994991756,186.3515770466635,202.0431854776394,199.4475519063011,217.0869662984073,201.71216146023173,217.62866542835317,227.02125600993753,219.0125832512463,214.19633735172968,208.37593676718188,214.01165182703974,211.82832840150851,205.43191899492382,205.24923524385986,196.79958198215377,180.80073643013884,194.61671780071686,190.97528589690248,189.27077385787786,187.12368700405983,182.46569431706843,179.35750437597198,172.88662699582923,197.8352085320408,187.54460958473305,192.32843226173992,167.64201647180184,135.66087552952638,149.1700578671804,161.86551376707797,176.54571870223188,188.76666714122226
8,1993-01-22 17:03:47+00:00,190.31158647900443,172.56567283037276,178.90324718244037,185.49326016722674,173.75693340522085,173.1843890677638,178.0841323087255,191.6276992958248,182.77302262504824,196.73329876162265,206.93909955632512,206.21022912653308,211.61034664939433,204.1358201789014,222.4176061116759,227.43455130402975,214.43001483493242,214.95021895719074,209.65076074567358,210.62028946583797,214.36040617244217,205.48717329236237,208.3903157986795,204.5220416539033,191.4744447051248,195.72580127161558,195.49069700744172,197.92089792196117,185.39514260292583,182.4406626052745,178.845511806297,172.4649873001851,198.00503767087676,184.57323256544953,193.31870370125964,173.8608367506793,145.24522065262894,152.55860192416975,170.8748202844831,183.38263620853917,184.59633240594536
9,1993-01-29 17:10:02+00:00,178.29559665434925,178.4586644994627,186.526583910973,195.6077935332243,171.83826417251856,167.4843718081977,164.8241692169453,185.10696536156752,179.20205005393055,189.6292848844131,199.24354873604497,197.29799542959984,209.38037491227774,202.41963054351658,221.18253061543896,228.47641084092768,219.1468032478316,211.92885309689538,208.67293701623623,210.06468768468872,211.60251069937192,218.06674772054734,217.20964519166674,194.58359757741962,181.80512477716002,195.13307133133912,188.0231404895338,190.92369238891007,189.817028669079,178.4120721822994,184.34977177358158,172.47448197179207,190.68761485659235,186.351506984616,199.1438684711648,185.5214873528025,139.0084347015053,141.06121074035255,166.0604427242786,171.16433042574687,184.5061841340738
