,dates,aus0115-0000,aus0115-0001,aus0115-0002,aus0115-0003,aus0115-0004,aus0115-0005,aus0115-0006,aus0115-0007,aus0115-0008,aus0115-0009,aus0115-0010,aus0115-0011,aus0115-0012,aus0115-0013,aus0115-0014,aus0115-0015,aus0115-0016,aus0115-0017,aus0115-0018,aus0115-0019,aus0115-0020,aus0115-0021,aus0115-0022,aus0115-0023,aus0115-0024,aus0115-0025,aus0115-0026,aus0115-0027,aus0115-0028,aus0115-0029,aus0115-0030,aus0115-0031,aus0115-0032,aus0115-0033,aus0115-0034,aus0115-0035,aus0115-0036,aus0115-0037,aus0115-0038,aus0115-0039,aus0115-0040,aus0115-0041,aus0115-0042,aus0115-0043,aus0115-0044,aus0115-0045,aus0115-0046,aus0115-0047,aus0115-0048,aus0115-0049,aus0115-0050,aus0115-0051,aus0115-0052,aus0115-0053,aus0115-0054,aus0115-0055,aus0115-0056,aus0115-0057,aus0115-0058
0,1987-05-22 23:06:56+00:00,250.93540798776175,258.6758554722319,252.05523103279444,252.33411025752883,246.05712083619719,224.1975722986094,228.40803835362055,240.22389455776357,232.1917256175366,232.66119066072594,236.60169873197972,,,,216.98407186084202,222.4505781138964,227.3552900530398,221.606102371362,232.43870791330832,236.3308024245504,237.37688878076628,229.69895432791458,233.3875994736945,247.765530322626,244.41908292632579,240.9039267349117,241.47779223181524,240.35092896729472,250.30172976864455,260.5709029755613,257.44659744276345,252.85617994287455,254.2460470303236,252.4692411274198,256.56272898639133,267.24532999544124,275.0553576770399,260.3482095639729,265.6137890908673,264.53969688620623,274.0086189887786,263.785759205238,263.5058172019533,264.46723979250817,255.8073881989816,268.250379109757,269.1801216327434,262.17241056186964,258.55480206355696,267.3206784401158,265.37501406155076,244.2758677621247,256.4411613813485,269.8494257037794,291.72002663031645,294.3021701132642,277.1295512551477,226.5820214767673,
1,1987-09-11 23:09:41+00:00,,265.54687131220305,261.81587058519494,248.42431439391356,245.68657062202462,245.53200809907318,239.84651060370945,239.14502452509436,245.33417042095724,245.5477728219115,245.0243069594373,244.65386620333163,237.63615330570312,236.18635733342046,240.72696856501605,238.15271571508376,238.56010463430047,243.24838985339372,242.04092110271844,245.54328141603247,243.38434398340132,255.28046240424598,256.69276952707065,258.5281714788359,252.9277010653034,255.92920609409714,253.24024311112842,252.25994078801278,262.24581986795596,257.9726678641665,262.72018311395095,263.1614321778424,262.75614344133317,257.66545421955914,267.27415908134276,268.0491471154235,273.3900831391981,272.327399445085,279.50966314723536,277.49288480395484,267.78005835811103,261.2906387540576,270.36508515415665,275.5192973615761,274.3734647803811,274.49402973977107,271.09796085353815,275.2061230545621,268.58709892046153,267.1635342946002,266.7684108465756,267.27287658633225,274.45826603135896,279.529449671697,287.46701368476926,288.1326502884363,276.8740943078835,223.2672916613526,
2,1987-09-27 23:10:03+00:00,275.9451158156246,289.1690615171303,293.06818730907605,286.3190753135441,275.00158399554374,268.8659677087708,273.59071582026854,269.5573368604213,272.3706423176631,270.93693520594667,268.3914928528456,267.72573887664254,263.85142560143305,270.4885789562621,270.67804953775936,274.17836289485973,269.12941277976796,267.6174999411202,268.44495515284046,262.07778853393836,268.30147165500824,276.74949655907056,275.6147560027348,272.4014175397601,262.9303525758671,269.1734164798476,277.3048835215311,277.3998252773692,278.7316604217693,282.1046034951424,285.845986644856,283.7974696975553,282.8497703398043,284.1463383142546,286.0915663123838,283.7036711556268,295.55582306482324,306.36623691362286,296.6660518518349,290.6986001177508,282.89027623853707,283.88868790186814,290.2495395693136,304.9502023981791,302.3881140055248,297.3385902203115,298.43044769050243,298.5005467339307,296.76225675929385,294.85143066015746,287.2589166216927,286.2498803367105,290.63136627571043,301.10713187641534,307.0153891541628,297.3210143810266,287.15070480128884,240.5536420986689,169.5027151922261
3,1987-10-06 23:04:03+00:00,253.09887981384668,275.3040317623788,272.4763647044705,265.5090320046917,264.2985971128219,259.0568993102945,254.66181662177547,257.7818278504619,257.56718450576864,260.4297530702165,258.095889646533,259.2251719855102,252.72668164891158,253.1622673549872,253.95105957295397,251.36632296399088,250.95167707804438,255.2861113147448,251.96129862289882,251.71140062562353,249.50317583494893,255.9104925986655,258.9882972976353,258.8371188963238,259.9329625551953,264.08357250962626,260.91078786287073,264.45267745430397,269.46949599878343,268.51325701982546,270.58923723058945,264.83099447560016,262.78575885936715,268.42698468230253,271.49522130956433,283.718455789695,286.2476552332035,280.43869211037116,285.3505690603931,274.97959437853626,272.939663402949,281.5249767764238,281.5429363499241,283.7495003947662,286.1714280264962,286.61764243772126,283.506475907973,279.17490085058375,278.22726212030994,280.49981861124394,270.1072809542102,269.6978328746085,272.7435863795972,280.65255791271915,291.60930509686756,287.5829557212117,276.12270294265,,
4,1987-12-16 23:11:29+00:00,,,,,287.7383270666264,,,,279.8485737355539,,,278.01807586904084,269.35182458111217,269.41779052783284,274.25964461129007,275.18434488615304,266.5984256606601,270.85611636109115,268.6018566112845,259.6084344022332,264.9581559849956,267.05950329759764,267.76507100565783,268.82146571589516,267.63623985962204,269.22240557980973,270.48624697102747,272.9583963122419,270.55814496583224,262.9517227529987,269.4290085185724,266.78879834719896,270.7254121963163,271.9385318356333,274.66328853847415,290.4846499488834,293.7742970215676,294.14491095283825,301.00902858506424,299.2718019641548,,301.3032464924627,295.5637052214436,293.35174327620365,306.5123623006223,304.7076620535017,299.99942529368207,295.91542536072114,301.57194531089885,287.30265636871655,282.9357768248194,272.5187106807928,277.8574348622403,288.0586976721391,294.298436791682,287.39267976205747,279.404531012032,240.0885489764183,
5,1988-01-17 23:12:02+00:00,241.06363465026683,254.42350786058932,251.7403078303409,247.2095624061904,245.01557471425664,238.46931082771687,241.89690510771496,244.59284206467314,246.76508326244564,246.2403568647606,243.96827045299014,235.32693296185764,223.80522511235208,219.028197136782,227.66896801356108,233.6318587429149,235.7325120318041,238.3050554296164,233.88086247746617,227.22063063756906,231.04487053052145,231.12633123206837,233.0510927211335,230.42412920396777,231.82113865101718,229.688617386585,232.07166352137668,231.50050936216164,241.56812698472345,248.1256958662941,246.95223154192377,245.9187406093868,240.5012273633493,240.98835163765824,242.03419249626796,248.28151343029757,250.53325234928894,258.08850439102685,256.4619319477121,264.76308836829173,261.1278652776247,261.9181378341761,264.0319387785036,268.11759812832327,259.08494357078905,260.8921182011177,256.76798862781294,250.4423677147662,248.08268416582953,252.44885979877375,244.26734566613882,248.77255011511915,251.71762519501118,258.69088805774277,259.2354070128203,249.09307494895347,,,
6,1988-02-18 23:12:35+00:00,264.19037530749415,275.0247331306129,275.6323289740579,268.7356772199967,258.65104836198725,251.7821558822697,253.1336287772225,258.34972647187806,259.6356887136619,264.95511423880674,260.23623725331527,255.47995848615187,243.37422074748343,234.73973087814073,238.89906067172598,245.8011887844921,243.21739029312923,245.6882320327092,244.96982195748228,241.5010708305375,241.60752032666312,244.60695067697722,242.31847630498677,246.68910543841372,241.9530123822459,240.84951513199354,244.62305942759127,245.64361682375807,252.36481539893512,253.13314216785437,257.9401041514501,257.27527382112936,248.53270295203,248.59660826749428,253.9992893815599,258.2626078212703,264.27139294944817,266.72434294393344,265.54373682293436,263.01427704535297,261.10182343272095,262.6051422093034,267.55812353796983,272.4217756358728,268.81622109839805,270.5855380174721,257.3309512499889,256.2341320130133,262.569745328388,255.93696351594735,252.021770590706,257.09886219851546,255.69078984283433,263.8379001884535,268.5526634725413,267.0800884708589,,,
7,1988-04-22 23:13:04+00:00,235.91657356713407,,,,,,,,,,,,,,,,,,226.7707954406905,,,,,,,,235.1737045301309,239.59783175089322,237.99150287795425,242.09435515436704,240.36568569636756,239.550939354964,246.70655797508326,239.9037786600639,244.16276629784394,248.20864106356686,253.02794969813152,251.76440814941634,263.8248836341818,259.6672897661582,256.0634891060944,229.33904472877532,,,,,,245.3415915006588,247.21358869174037,237.8302010300262,250.9305556799728,238.49738514033535,226.9087573137007,221.98228266104934,243.26873329346748,260.31283827894293,259.4369503965433,228.69091103775528,
8,1988-05-08 23:13:14+00:00,237.54120216204578,243.0897177675753,247.50866031788757,244.53449166214955,248.07526132629746,244.62293276600516,246.46048194941383,242.33937528191896,257.0232365843827,247.05861949371217,239.46150736165805,226.94357270599806,227.2761636634199,232.72421609063238,232.26901594531205,239.14755826901424,232.5262056883707,240.70660802129944,236.3594212553741,228.51323257725477,237.43730763028447,239.48113848801498,236.13078523402808,235.04339270300932,236.74232861076092,228.00028783923358,236.77066369663092,238.94517912731442,241.34541252514705,242.8751136375285,240.7366186187295,244.11566386105014,249.71928202131005,249.75948490638487,248.4184099216113,253.84697485836116,252.4639291075476,256.91995072069165,262.10293768615793,264.7835223468443,258.8138429504699,260.6861611207727,257.0871802816375,262.0676205485054,252.72870386819872,246.58285328962913,253.27021709809875,253.40840332185653,257.71349122260017,254.64454216591272,245.20107895151585,251.22921964055422,223.25723635933997,227.57690807068533,250.75557414015233,266.6982462371229,266.2286667055482,221.8855182548382,160.95182434575875
9,1988-06-09 23:13:27+00:00,247.0785665859027,246.78944033131768,255.67728751939222,260.06417568793086,245.03793224424248,239.46456682058,241.4474609674942,238.12899825079435,244.40367505929814,247.85873702743567,245.3243964950222,230.75958339537863,225.9668405820085,232.84458360444734,230.73646661531745,235.84140026166307,236.5641062500625,233.31766239815033,231.36199927743678,227.17852548262508,232.956237003401,229.2295432165738,236.40060964051256,232.6256925681904,234.12816110850991,238.99769637341802,243.97660865994925,240.4257551904612,239.13385289564457,241.3380229970678,241.73318209090286,246.27733136631332,251.84089412060322,249.32598219246023,248.07815216307404,255.38177843173122,252.87506271920586,256.0837391854266,260.2859548646276,263.44353493089466,262.75648097616295,258.1973188684339,252.3666311537681,253.66321365903255,252.3152273557468,252.22967194992913,252.0602524358256,260.0436169705563,262.59040129627726,250.17734957840372,254.84735785354988,237.059257835892,224.49211774195217,257.6233827600202,259.94602409116106,262.5340011731519,256.28091530455833,220.8333548952232,172.64510067836608
10,1988-06-18 23:07:20+00:00,242.9706979668634,248.71384072364995,248.3839851178772,241.63656034593404,243.06856441188447,236.00424348970589,231.50048744361808,230.53093346277686,234.84618705987887,242.21159440191317,239.51017842934922,228.16807101926685,227.400957629972,221.58030064074848,230.09415645531246,229.81940364513255,235.18793230546345,233.15022862606733,224.84592046986165,227.79174799496175,229.70772815329593,232.46975512243313,230.32494184435635,233.70993649476426,233.61869186022466,240.23570961022725,241.62392121220444,240.92117396603152,244.31899257967933,241.04221779371045,240.65078486251235,242.38365891253397,249.99860898790064,246.65037164694692,246.30682719737933,253.32450950592045,255.02092118666266,252.5072693260686,259.01063881419094,266.9947490984316,260.7665637623068,254.81574920975106,256.71185543089035,255.3206274894684,254.06980134748014,249.0806955486114,253.542053836168,256.0718092509686,262.8608325582201,256.3115057289645,257.6612898382587,245.281580684632,238.8374351859352,250.50325149525867,259.4030477849448,267.25656461249645,250.7472878121203,203.73964269288646,183.44062408506747
11,1988-06-25 23:13:32+00:00,262.72211111372593,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.13544859564072,,,,,,,,252.88953635346118,251.66388809467568,260.44621753698385,269.39144323188793,263.98947529451425,,,256.41312501717937,246.58337821407127,249.66468588926267,250.7124838968698,258.5577080798435,263.9640832505347,250.70835427020245,259.5337417789647,245.64380916034753,241.13917092549426,257.52495988464614,,,,205.7761080341973,
12,1988-07-27 23:13:38+00:00,229.33413636722022,240.8068222969354,242.04066601131635,229.69122943883647,237.99802284566036,236.1950387888144,233.03807318458135,226.495873704669,232.65195769744267,235.37346466020955,235.25998609233932,226.4470628102349,223.82536477242226,222.97283745735206,225.34798437126997,222.49803914069489,230.6404046312857,235.40528426416702,234.4584491726152,224.27806668826273,222.68113761905892,231.9338662936382,226.45691733301172,228.89212922496054,232.50273305074504,240.94861030174613,243.7899338069541,237.47433115700318,241.20794187763923,237.82857279726025,229.65559520957723,236.48398170910272,242.89813328505014,242.56569850445206,245.4979462041164,247.98506280327052,250.6988253915072,257.0042926742913,258.2935352091145,265.253777641648,259.9865054029169,249.7628620884526,249.18544708754547,250.7492565044284,245.56255180092177,244.84072108691342,250.2142198456481,249.90011794943902,253.56112474733143,254.23140695900565,250.7093665046323,245.2049180895603,236.5753103084459,246.04053525679709,263.8171799992653,263.5842802622669,253.12608676246248,201.21643377444738,
13,1988-08-28 23:13:42+00:00,252.41954059755375,273.7652523352147,274.31241668439264,259.0610210369215,253.31123312301247,262.6392327270148,259.80029630070453,257.5376942439852,246.61621371800925,248.77890652202794,256.71741797101845,253.7840452679681,248.79023940234532,248.00668420591762,251.75460955931482,250.04563826152156,243.623950520189,251.63154351786596,245.90935710740675,251.11840585875973,244.38935658502487,244.17524330691742,250.0751577307147,246.49678767359705,253.88456153731127,258.1345135740375,257.69901551824,258.8854327450074,260.9395164247109,264.068587223273,261.5708015168885,256.36935921240496,256.35523797745026,254.49556481920874,263.9972586755916,262.3293341053511,273.5971656633969,278.6402007978222,281.08486375385894,280.5758513734972,274.1654619896654,272.05414155737316,267.09799096006196,263.9591847171601,263.9522329160342,257.514867488662,256.4873314977814,260.3077689257597,268.4645948661547,272.72824953856866,269.2795536828955,270.50138673684285,260.66160012852475,259.7610606825106,260.8162987848483,265.4785881223972,254.3148209971478,190.4758674110901,
14,1988-09-22 23:07:26+00:00,261.0987043358615,264.49458248956853,262.0328928380918,256.7827036798921,254.4138313531378,250.3491194500081,244.91981603672102,247.82766010472318,244.32759194034725,246.0614986466377,248.78117842710873,245.93962028567665,245.5732068222711,244.7958856942972,244.93795831722755,244.90042219853606,245.63900935887153,247.37829131904024,247.34370769093823,240.47090643162858,238.5829536657203,242.013619167043,245.75416319287584,246.73982979087117,247.25140114174775,246.35752695554842,247.53590469188856,252.38332852933505,251.80573567732745,254.24317399127528,250.85406557705537,251.12628686629375,255.11750296988427,253.80882888759004,261.11357864474843,263.85874581076575,262.4661284542881,265.22303388373894,268.51205822850034,269.13390544156704,265.97333070354813,263.8380578111913,259.3093971151081,261.7595760664837,255.23132891392106,254.8454348859059,259.060646827638,262.240946124488,264.7123593240275,264.41393840665387,261.8900698444262,261.46175637072025,263.80530843702417,262.05702960868655,263.7422683840278,267.94339483768545,262.1413866325346,224.4465510552258,
15,1988-09-29 23:13:32+00:00,270.43520063063784,279.453149093245,277.61510107536037,277.33402468980523,269.011542196646,260.31562130868593,256.91355214200445,267.50763855165167,259.966829239444,266.2861023768475,263.0322900736782,252.7271031186397,251.8853947861711,251.06451102178931,253.53481031735635,251.51504645264387,259.30272498978246,251.69414899153762,253.60473182820667,251.94332696386329,249.88827167754937,252.23775713146244,259.07618295435446,250.8177787121663,253.7275867636351,256.34978271279505,256.0939315199906,254.99021897293187,261.4908766744987,260.21623882941225,262.70924504482946,268.49802425571306,263.673263383572,261.99949409067057,269.45641572427155,276.0305606457806,273.5493048911823,279.3566928338551,281.8770644156641,276.185454077927,272.42712811219627,276.04904925250156,275.52076703941947,269.27213210955284,248.5933475012993,262.55536262717686,261.7207578722839,267.8751497710367,266.8276947309211,279.88298075617365,269.7954625533987,272.4739581850686,271.9725774193676,271.1171911117902,264.57404472797015,264.74373561473436,262.7383877355034,227.3547705279212,
16,1988-12-02 23:13:27+00:00,291.08808613229274,292.271205326593,287.69739549823163,278.0155250722813,265.30490334596914,255.4616532324054,270.33191504022454,259.618025589288,264.8443543632618,262.5612617396998,261.20887700547854,260.0385507207046,258.3598927417468,252.74875162739545,258.88055962444884,264.2907586405444,261.40606868302433,262.16324195863615,256.8997970595922,249.7313657671492,250.72435066660347,256.75873100204757,260.00075992763556,268.12040566056476,272.7800817255961,269.8795563339514,268.7711348764974,266.2882776025544,265.7371879138324,263.65898970527996,264.2747762614939,264.0292621636814,262.58280047894726,267.1731601025806,276.21907431252765,274.348925110197,280.6739614778239,277.82692603854235,286.7449858517979,275.3361422416138,275.0660106372254,272.4523290268423,268.66321346716956,271.3848214346919,273.68501336210477,275.9844356242936,267.44495346623387,276.7887304854486,280.93504638347565,275.09009937138296,269.25554228121274,271.44888430669613,267.4641355378642,257.8783810892907,269.8358917488555,286.0632309533168,283.68920312125806,234.64629581018997,
17,1989-01-03 23:13:14+00:00,277.8908056212178,285.07818515008535,282.13592702856135,268.46166420985253,252.62233202287007,244.91286193596738,246.54742784899338,248.62238512252188,248.698970679804,244.5957206452386,247.61547165010796,243.04710439866977,236.96011556995407,238.13663834469156,242.6318850099202,247.90118217715266,240.54833718592107,241.69143803483684,239.94194187426044,235.1856437141146,233.82676693298933,234.7818296329853,237.59002858067606,242.189492020797,245.62599576067927,247.87824604848714,244.8404233003844,247.13331963138796,244.41321014430997,241.44050239462732,243.3844117660796,243.61996572887708,245.47379391495804,247.36951735081703,253.10825315020705,259.4500803352212,258.97958298101696,269.31552182020016,262.5662495170601,259.8262582200915,263.93549641645666,262.4572686181613,267.0304044237225,269.5011705034981,264.48658665050425,255.13995713814114,259.4449780212961,258.0303738950898,264.1128925667361,254.6014767254801,258.15752373058916,254.7559106576643,249.43126962038178,253.61048845555442,259.0655783371,266.98809276063776,258.88326152056004,219.18081397939122,
