,dates,usa_HI_0008-0000,usa_HI_0008-0001,usa_HI_0008-0002,usa_HI_0008-0003,usa_HI_0008-0004,usa_HI_0008-0005,usa_HI_0008-0006,usa_HI_0008-0007,usa_HI_0008-0008,usa_HI_0008-0009
0,1990-08-19 20:14:00+00:00,185.10714660485928,183.67132637836448,196.14012287490482,196.51669955621534,195.22072298610382,190.2072908055592,202.99733624089242,,,201.78018020273194
1,1990-09-20 20:13:50+00:00,187.00420678290442,193.56146658987043,201.83752590633486,202.8047809776367,217.69576915003705,,,,,199.79281782865024
2,1991-10-09 20:18:07+00:00,,,,,176.2180879324685,204.30308290859585,220.39789282857657,235.344252463299,215.1005681546247,202.2674119473601
3,1991-10-25 20:18:11+00:00,186.96410546795892,192.4371036502081,198.80223848971022,198.8698877169103,199.11756234635192,208.6243477582383,216.57454655543097,230.77356486323103,207.93173457910785,214.35253084352252
4,1991-12-12 20:18:31+00:00,188.00737527968496,196.21303599153785,199.43092610138484,199.9182956744238,191.69286745894743,210.5651732983783,217.48631533345826,228.6431674717791,216.68525280967842,201.41936253952497
5,1999-09-05 20:46:59+00:00,195.59161877643157,196.78886865060682,210.6349923990719,205.21544047923445,202.54126608185987,215.6722287947834,235.21976390509514,236.70078670612378,224.43485597887403,208.52569682803608
6,1999-11-08 20:46:58+00:00,199.5255631874959,200.73617693815555,209.6768125713256,213.31996185749716,208.84084033789844,223.687822460879,231.61747003845952,242.30651781616984,226.16820965838093,212.28570132894714
7,2000-02-12 20:46:47+00:00,202.34575687918166,197.7160317667635,218.7462430846179,208.3636490410419,210.10224635984923,222.92880074704965,240.53166068797225,242.85947593973722,221.90126838357696,207.8702043374141
8,2000-06-03 20:45:56+00:00,201.29623338277423,199.90398601464685,210.56149707608967,211.43147031832348,208.606069887155,228.18276447044767,232.06128018752875,240.54796989500164,220.44528080798608,208.75605300392908
9,2000-06-19 20:45:53+00:00,200.60252845566055,200.30775782724692,211.06728188290572,211.90660292153143,204.7474633607625,229.49465372606173,230.5350579144645,240.59296189403472,216.45437888470374,202.730570890405
10,2000-11-10 20:44:23+00:00,198.43808301091187,199.68171062339457,211.5347376820256,213.47292753271364,207.16311712360937,228.99044220383692,230.89437617562928,242.65152611081226,221.51083870640824,213.85498577160624
11,2000-11-26 20:44:25+00:00,196.36713247253786,198.36477024176324,210.92373821580563,211.53150842095255,214.4985148641447,224.2261894212418,235.98356726902904,242.09989552802026,230.384745738821,212.14177575402763
12,2000-12-12 20:44:27+00:00,185.52674796106055,193.45839212953976,199.08807761976152,187.7410359914892,199.86150747743025,,,,219.61137643588873,209.24485133137082
13,2000-12-28 20:44:30+00:00,204.547613473603,206.91096230774258,217.9494806714317,219.00521693112273,208.90993270163483,234.9903741523437,235.2469046616448,247.22277444540606,225.0937353149395,218.66659763660206
14,2001-01-13 20:44:32+00:00,194.58291392781862,196.00886504801915,205.9002177803135,206.46290190216473,206.4904355115308,215.43250895112942,227.55931643668129,238.55202971836152,225.4748673250714,210.53409608820678
15,2001-03-18 20:44:17+00:00,206.81987101619464,208.46148926066903,217.82460658139044,219.9648705035012,215.12413415777243,235.0607113740539,235.57732067982934,245.9392353817378,227.47748526601382,218.733036178245
16,2001-04-03 20:44:06+00:00,209.29146005018615,198.38053458187352,220.55413605885064,200.08723752924683,,216.10096518687396,239.95826816978797,242.63800286552805,231.0601785493704,210.2292568768749
17,2001-07-24 20:43:19+00:00,177.58914819321583,164.84030898030915,,197.2184129824801,213.6458451768799,217.75978818834997,237.35147644711535,239.12714895921204,229.92028769370208,212.05156818915043
18,2001-09-10 20:42:38+00:00,189.41101151190315,197.81728731650045,202.76936215632378,195.86904170898924,206.53171744431543,220.76055164894808,220.20891054590658,238.43377252831206,217.90761268092731,218.55536666084458
19,2001-10-12 20:42:13+00:00,196.42085876840895,207.57854787073688,220.97454717859026,209.55184285106955,211.62466192505542,222.48579096570376,238.07568262725354,240.71692664339383,229.64194072842804,215.9707557905061
20,2001-10-28 20:42:21+00:00,196.08376849504924,195.9980692078813,206.4490300829843,208.71871044644996,204.5543724280935,220.66835897481488,224.31985800121498,240.02714291697833,218.51449611740446,211.60817574214073
21,2001-11-29 20:42:36+00:00,197.46491434232667,195.62005459954452,221.05053496733538,212.4189801180141,206.97732847105692,229.0228717171304,230.24825751569483,242.34009446981545,223.25963173551432,216.2182714925765
22,2001-12-31 20:42:36+00:00,196.74940795121236,196.69423693184987,206.13224340339315,205.88094382574613,218.62725568729718,217.25910983925323,236.5467304034583,241.93445503289766,231.24332963613313,210.5918368926134
23,2002-01-16 20:42:50+00:00,196.03102793436761,199.15546242104963,208.53027955873245,213.7679509990005,206.37020115953763,222.28417841584047,224.94909716744715,240.34129947099763,221.6117515271368,212.7649523292338
24,2002-02-01 20:42:53+00:00,200.4974106426794,203.21161829897636,213.34110491619123,214.87694065192937,206.3142027315336,229.28495625550877,227.70195644352054,242.45831239267085,219.19660927874455,218.03114416555405
25,2002-03-05 20:42:58+00:00,198.04792457797092,200.3612495833702,211.28089193235658,213.5883514351659,205.15608679398633,227.0863988056581,226.99715321266163,240.3226965999778,220.21708494770522,211.5898859082826
26,2002-03-21 20:42:50+00:00,197.7727811901758,197.0728612534464,211.94931489720867,208.14959477868368,215.6619916632454,219.0825391556483,236.14552361922043,237.97782141658777,228.9551131921646,208.2438529320897
27,2002-04-22 20:42:49+00:00,202.79322747014794,201.5675695656069,212.46451912992993,214.31993677733095,211.47886468698024,227.0888507231914,233.18117155064752,242.72969008135738,228.93890060657185,214.9155545563544
28,2002-07-27 20:42:18+00:00,196.32419738973903,198.31431488158302,208.24064348901624,211.919126994374,210.73360627091375,218.96944340675884,228.49171983324814,238.37718524266236,225.502291421249,210.289507905829
29,2002-09-13 20:41:56+00:00,193.5518867209609,198.61100969018196,209.74060695455952,210.24753832704815,203.31704277111257,214.75427966234102,222.44490607876781,240.61262538154435,217.4564189438807,213.92499847976296
30,2002-12-18 20:42:19+00:00,,,,,,,,239.26828440928236,220.63373248065596,214.58679759415006
31,2003-02-04 20:42:40+00:00,198.6719724712848,198.91761977714754,214.98454721957495,212.10898248245908,203.72062400474496,226.34622066893638,228.31931665903605,240.82296957016925,216.8339740258088,213.3719656810656
32,2003-03-24 20:42:41+00:00,201.07806120179686,200.4795573202457,211.21589055989085,213.39647059529895,203.63887720938732,222.74169036228517,225.11738538312616,239.57621546192993,220.48674420259536,213.7125574014856
33,2003-04-25 20:42:48+00:00,,,222.2357927172691,212.95503504483258,211.84246614991113,231.15522825051315,236.11252473189035,243.41131724362194,226.06459402846616,218.40374603416672
34,2003-05-11 20:42:47+00:00,198.9155363535016,197.80602903869843,218.4687170294364,207.3011679979699,209.75209819762475,221.2941989127936,239.78572142380784,239.381538472598,228.03110084660915,215.40848236030737
35,2003-05-27 20:42:45+00:00,199.12110828728703,200.73845953157684,213.85792137920666,210.02121425419816,203.85666340237032,220.06338173958034,225.83326065959503,237.94427412297713,219.26602775436058,214.6420256213635
36,2003-08-15 20:42:28+00:00,191.95845102682625,195.0491689126105,203.72682858609267,201.5328875635395,203.43278136944284,211.65810469021258,226.55771492340318,230.89676141674423,,
37,2003-08-31 20:42:24+00:00,,,200.84407908957394,197.58162868504263,197.2192524973231,204.87295070738105,213.65339254352565,,,
