dates,satname,sar1213-0000,sar1213-0001,sar1213-0002,sar1213-0003,sar1213-0004
1987-01-07 09:26:01+00:00,L5,,,,,
1987-02-01 09:20:35+00:00,L5,193.44,271.43,201.91,188.16,192.92
1987-03-28 09:28:52+00:00,L5,192.07,267.32,204.44,193.81,191.54
1987-04-06 09:23:00+00:00,L5,202.58,286.44,200.43,199.81,202.06
1987-04-13 09:29:24+00:00,L5,170.99,271.84,188.58,155.33,170.44
1987-04-29 09:29:54+00:00,L5,,,,,
1987-05-08 09:23:59+00:00,L5,194.06,272.88,204.21,185.20,193.54
1987-05-15 09:30:21+00:00,L5,,,,,
1987-05-24 09:24:24+00:00,L5,,,,,
1987-06-16 09:31:07+00:00,L5,,,,,
1987-06-25 09:25:08+00:00,L5,192.75,264.89,203.75,187.80,192.22
1987-07-02 09:31:27+00:00,L5,196.83,263.61,202.05,190.46,196.31
1987-07-11 09:25:27+00:00,L5,,,,,
1987-07-18 09:31:44+00:00,L5,200.04,263.90,204.68,193.05,199.52
1987-07-27 09:25:49+00:00,L5,,,,,
1987-08-03 09:32:13+00:00,L5,,,,,
1987-08-19 09:32:41+00:00,L5,,,,,
1987-08-28 09:26:45+00:00,L5,,,,,
1987-09-04 09:33:07+00:00,L5,186.40,264.76,199.44,188.32,185.87
1987-09-13 09:27:09+00:00,L5,194.20,269.72,201.42,185.71,193.68
1987-09-20 09:33:30+00:00,L5,193.78,258.65,199.62,186.98,193.25
1987-10-06 09:33:50+00:00,L5,,,,,
1987-10-31 09:28:04+00:00,L5,190.63,271.48,219.12,188.57,190.11
1987-11-07 09:34:26+00:00,L5,197.35,267.98,208.81,192.30,196.83
1987-11-16 09:28:26+00:00,L5,191.19,281.74,208.37,186.25,190.66
1987-12-02 09:28:42+00:00,L5,192.56,286.45,208.45,192.14,192.04
1987-12-09 09:34:58+00:00,L5,188.80,259.81,200.56,191.10,188.27
1987-12-18 09:28:55+00:00,L5,,,,,
1987-12-25 09:35:13+00:00,L5,189.88,263.97,220.79,201.25,189.35
1988-01-10 09:35:29+00:00,L5,191.77,301.46,214.17,201.23,191.25
1988-02-11 09:36:05+00:00,L5,196.27,301.48,208.87,198.00,195.75
1988-04-15 09:36:38+00:00,L5,200.22,301.45,200.58,197.78,199.70
1988-05-01 09:36:45+00:00,L5,196.24,286.45,199.69,182.68,195.72
1988-05-17 09:36:55+00:00,L5,198.38,262.29,202.44,195.65,197.86
1988-05-26 09:30:48+00:00,L5,190.85,278.95,205.55,180.46,190.33
1988-06-02 09:37:02+00:00,L5,,,,,
1988-06-11 09:30:53+00:00,L5,,,,,
1988-07-04 09:37:12+00:00,L5,,,,,
1988-07-13 09:31:03+00:00,L5,194.57,271.48,209.57,188.83,194.04
1988-07-20 09:37:15+00:00,L5,,,,,
1988-07-29 09:31:06+00:00,L5,,,,,
1988-08-05 09:37:16+00:00,L5,,,,,
1988-08-14 09:31:04+00:00,L5,193.30,271.54,195.07,179.64,192.78
1988-08-21 09:37:17+00:00,L5,197.32,301.50,199.67,195.83,196.81
1988-09-06 09:37:19+00:00,L5,,,,,
1988-10-08 09:37:09+00:00,L5,,,,,
1988-10-24 09:37:05+00:00,L5,195.01,260.14,199.92,193.43,194.49
1988-11-18 09:30:56+00:00,L5,196.47,272.30,214.65,191.55,195.95
1988-12-11 09:36:57+00:00,L5,193.40,271.45,214.79,194.85,193.86
1988-12-27 09:36:51+00:00,L5,186.44,267.68,203.96,186.80,185.91
1989-01-05 09:30:40+00:00,L5,189.50,271.48,210.42,205.30,188.97
1989-01-12 09:36:44+00:00,L5,184.32,288.89,201.90,173.78,183.79
1989-01-28 09:36:31+00:00,L5,192.86,263.95,206.46,191.35,192.33
1989-03-17 09:35:40+00:00,L5,186.66,253.89,201.91,201.05,186.13
1989-03-26 09:29:17+00:00,L5,195.17,275.91,205.47,187.73,194.65
1989-04-02 09:35:35+00:00,L5,194.31,274.16,207.04,190.11,193.79
1989-04-18 09:35:31+00:00,L5,,,,,
1989-05-20 09:34:56+00:00,L5,,,,,
1989-05-29 09:28:41+00:00,L5,,,,,
1989-06-14 09:28:10+00:00,L5,193.92,287.01,200.42,185.68,193.40
1989-06-21 09:34:19+00:00,L5,,,,,
1989-07-16 09:27:43+00:00,L5,199.53,271.47,203.03,199.06,199.01
1989-07-23 09:33:45+00:00,L5,,,,,
1989-08-01 09:27:23+00:00,L5,,,,,
1989-08-24 09:33:03+00:00,L5,189.14,251.58,199.96,342.90,188.61
1989-09-09 09:32:39+00:00,L5,,,,,
1989-09-18 09:26:08+00:00,L5,,,,,
1989-09-25 09:32:16+00:00,L5,198.70,301.44,201.99,195.48,197.44
1989-10-04 09:26:00+00:00,L5,197.38,277.97,195.85,200.51,196.86
1989-10-11 09:31:53+00:00,L5,,,,,
1989-10-20 09:25:15+00:00,L5,193.86,279.71,199.83,178.93,193.33
1989-10-27 09:31:15+00:00,L5,179.14,265.12,214.65,201.98,178.60
1989-11-12 09:30:54+00:00,L5,198.14,301.45,207.86,189.64,197.62
1989-11-28 09:30:28+00:00,L5,178.39,257.31,217.13,202.16,177.85
1989-12-07 09:24:00+00:00,L5,168.25,247.49,212.26,205.28,167.90
1989-12-23 09:23:34+00:00,L5,,,,,
1990-01-15 09:28:57+00:00,L5,180.33,266.29,209.39,187.93,179.79
1990-02-25 09:21:33+00:00,L5,184.68,271.51,207.78,184.23,184.15
1990-03-13 09:20:59+00:00,L5,190.62,265.80,200.44,185.62,190.10
1990-03-29 09:20:28+00:00,L5,,,,,
1990-04-14 09:20:34+00:00,L5,191.67,256.45,207.86,206.21,192.21
1990-04-21 09:26:46+00:00,L5,,,,,
1990-05-07 09:26:43+00:00,L5,,,,,
1990-05-23 09:26:44+00:00,L5,,,,,
1990-06-01 09:20:32+00:00,L5,201.49,301.63,193.94,190.84,200.97
1990-06-08 09:26:43+00:00,L5,,,,,
1990-06-24 09:26:42+00:00,L5,200.23,286.44,206.58,199.46,199.71
1990-07-03 09:20:30+00:00,L5,196.74,276.36,201.04,181.65,196.22
1990-07-10 09:26:40+00:00,L5,,,,,
1990-07-19 09:20:25+00:00,L5,197.59,271.50,199.51,186.05,197.07
1990-07-26 09:26:36+00:00,L5,,,,,
1990-08-04 09:20:20+00:00,L5,193.67,268.33,206.71,196.84,193.14
1990-08-11 09:26:31+00:00,L5,,,,,
1990-08-20 09:20:18+00:00,L5,193.36,271.51,200.87,181.77,192.84
1990-09-05 09:20:10+00:00,L5,178.33,263.35,220.95,196.96,177.79
1990-09-12 09:26:23+00:00,L5,177.77,273.00,209.72,175.42,177.23
1990-09-21 09:20:06+00:00,L5,,,,,
1990-09-28 09:26:14+00:00,L5,193.70,262.29,214.28,192.66,193.17
1990-10-14 09:26:08+00:00,L5,196.32,301.48,199.86,183.45,195.81
1990-10-23 09:19:53+00:00,L5,,,,,
1990-11-08 09:19:51+00:00,L5,,,,,
1990-11-15 09:26:01+00:00,L5,192.25,278.71,200.01,178.07,191.73
1990-12-26 09:20:01+00:00,L5,185.11,268.47,208.81,187.89,184.58
1991-01-02 09:26:25+00:00,L5,189.08,271.64,214.29,191.21,188.56
1991-01-11 09:20:27+00:00,L5,191.21,275.92,216.68,212.10,190.69
1991-01-18 09:26:53+00:00,L5,187.40,263.58,211.39,198.54,186.87
1991-04-01 09:21:58+00:00,L5,196.64,291.82,186.24,177.21,196.12
1991-04-08 09:28:18+00:00,L5,,,,,
1991-04-24 09:28:34+00:00,L5,,,,,
1991-05-26 09:29:10+00:00,L5,190.13,274.47,203.85,187.01,189.61
1991-06-04 09:23:06+00:00,L5,198.39,273.65,199.12,184.34,197.84
1991-06-11 09:29:20+00:00,L5,,,,,
1991-06-20 09:23:18+00:00,L5,194.71,291.17,214.48,192.03,194.19
1991-06-27 09:29:37+00:00,L5,200.47,271.50,211.22,206.17,199.96
1991-07-06 09:23:34+00:00,L5,191.39,266.99,207.57,186.75,190.86
1991-07-13 09:29:45+00:00,L5,197.59,264.99,200.11,193.29,197.07
1991-07-22 09:23:46+00:00,L5,,,,,
1991-07-29 09:30:00+00:00,L5,,,,,
1991-08-07 09:23:52+00:00,L5,200.56,301.45,200.08,195.06,200.05
1991-08-14 09:30:03+00:00,L5,191.22,256.48,209.89,200.16,190.70
1991-08-30 09:30:13+00:00,L5,,,,,
1991-09-08 09:24:12+00:00,L5,195.55,301.44,204.50,189.92,195.03
1991-09-24 09:24:18+00:00,L5,194.57,271.51,207.65,189.89,194.04
1991-10-01 09:30:30+00:00,L5,,,,,
1991-10-10 09:24:25+00:00,L5,,,,,
1991-10-26 09:24:28+00:00,L5,,,,,
1991-11-02 09:30:40+00:00,L5,194.48,274.90,202.98,188.21,193.96
1991-11-11 09:24:33+00:00,L5,192.83,266.38,209.52,199.86,193.37
1991-11-27 09:24:41+00:00,L5,177.35,261.88,219.33,204.93,176.81
1991-12-29 09:24:41+00:00,L5,175.46,266.30,216.11,204.01,175.45
1992-01-05 09:30:47+00:00,L5,166.19,256.48,229.25,203.16,165.64
1992-01-21 09:30:48+00:00,L5,,,,,
1992-02-15 09:24:26+00:00,L5,195.29,275.36,203.54,186.16,194.77
1992-02-22 09:30:41+00:00,L5,188.11,272.47,214.27,200.32,187.58
1992-03-09 09:30:43+00:00,L5,185.52,265.06,200.06,188.14,184.99
1992-04-19 09:24:18+00:00,L5,195.99,271.44,206.50,193.04,195.47
1992-05-12 09:30:15+00:00,L5,,,,,
1992-05-28 09:30:06+00:00,L5,,,,,
1992-06-29 09:29:44+00:00,L5,,,,,
1992-07-31 09:29:20+00:00,L5,,,,,
1992-08-09 09:23:02+00:00,L5,,,,,
1992-09-01 09:28:50+00:00,L5,192.92,301.46,194.52,188.66,192.40
1992-09-10 09:22:32+00:00,L5,,,,,
1992-09-26 09:22:13+00:00,L5,,,,,
1992-11-04 09:27:46+00:00,L5,,,,,
1992-11-29 09:21:28+00:00,L5,,,,,
1992-12-06 09:27:46+00:00,L5,,,,,
1993-01-07 09:28:04+00:00,L5,183.81,268.15,208.80,187.51,179.86
1993-02-17 09:22:18+00:00,L5,193.17,301.48,205.87,187.82,192.65
1993-02-24 09:28:29+00:00,L5,193.56,256.55,200.19,197.00,193.04
1993-03-21 09:22:31+00:00,L5,195.29,279.30,208.45,193.03,194.77
1993-04-13 09:28:51+00:00,L5,,,,,
1993-05-08 09:22:49+00:00,L5,191.99,267.73,210.35,196.73,191.46
1993-05-24 09:22:51+00:00,L5,,,,,
1993-05-31 09:29:04+00:00,L5,,,,,
1993-06-16 09:29:02+00:00,L5,,,,,
1993-06-25 09:22:48+00:00,L5,200.37,301.43,200.03,202.12,199.85
1993-07-18 09:28:56+00:00,L5,,,,,
1993-07-27 09:22:44+00:00,L5,197.29,271.45,200.39,188.07,196.78
1993-08-03 09:28:56+00:00,L5,,,,,
1993-08-12 09:22:45+00:00,L5,197.82,279.83,204.78,185.40,197.30
1993-08-19 09:28:55+00:00,L5,192.13,265.05,202.36,190.72,191.61
1993-09-20 09:28:50+00:00,L5,,,,,
1993-10-06 09:28:47+00:00,L5,,,,,
1993-11-16 09:22:17+00:00,L5,189.62,271.51,211.71,200.36,189.10
1993-12-02 09:22:15+00:00,L5,,,,,
1994-02-27 09:27:23+00:00,L5,,,,,
1994-03-08 09:21:04+00:00,L5,195.43,263.26,209.00,206.57,194.91
1994-03-24 09:20:50+00:00,L5,198.73,271.49,209.70,206.56,197.30
1994-03-31 09:26:54+00:00,L5,,,,,
1994-04-09 09:20:32+00:00,L5,191.51,251.79,199.95,198.84,190.99
1994-04-25 09:20:14+00:00,L5,,,,,
1994-05-02 09:26:17+00:00,L5,,,,,
1994-05-11 09:19:55+00:00,L5,195.11,272.34,212.00,198.17,194.59
1994-05-27 09:19:39+00:00,L5,199.20,259.25,199.94,189.02,198.68
1994-06-12 09:19:20+00:00,L5,,,,,
1994-06-19 09:25:22+00:00,L5,,,,,
1994-07-05 09:24:58+00:00,L5,189.43,256.45,192.80,184.34,188.91
1994-07-14 09:18:32+00:00,L5,199.71,286.45,203.88,187.52,199.19
1994-07-21 09:24:31+00:00,L5,,,,,
1994-07-30 09:18:04+00:00,L5,,,,,
1994-08-22 09:23:41+00:00,L5,,,,,
1994-08-31 09:17:17+00:00,L5,,,,,
1994-09-07 09:23:17+00:00,L5,190.15,263.68,205.97,200.45,189.62
1994-09-16 09:16:52+00:00,L5,195.56,279.27,204.17,187.59,195.04
1994-10-02 09:16:25+00:00,L5,,,,,
1994-10-25 09:21:52+00:00,L5,193.70,272.35,209.25,190.10,193.18
1994-11-03 09:15:21+00:00,L5,190.70,266.54,210.30,187.37,190.17
1994-12-05 09:14:18+00:00,L5,,,,,
1994-12-12 09:20:16+00:00,L5,190.92,275.17,210.90,198.00,190.49
1995-01-13 09:19:10+00:00,L5,181.06,271.50,226.15,193.30,181.05
1995-01-22 09:12:39+00:00,L5,176.42,286.50,200.26,186.81,175.88
1995-01-29 09:18:34+00:00,L5,187.18,264.98,194.37,184.15,186.65
1995-03-18 09:16:38+00:00,L5,236.54,76.47,199.30,206.48,236.07
1995-04-12 09:09:25+00:00,L5,200.81,286.50,200.20,186.03,200.30
1995-04-19 09:15:18+00:00,L5,,,,,
1995-05-05 09:14:35+00:00,L5,191.70,271.43,207.01,186.60,191.18
1995-05-14 09:07:59+00:00,L5,,,,,
1995-05-30 09:07:16+00:00,L5,199.18,286.45,204.78,199.03,198.66
1995-07-01 09:05:49+00:00,L5,203.86,275.08,199.94,186.02,203.35
1995-07-08 09:11:41+00:00,L5,,,,,
1995-07-17 09:05:03+00:00,L5,199.40,265.33,207.62,202.50,198.88
1995-07-24 09:10:56+00:00,L5,200.26,265.58,195.76,190.37,199.74
1995-08-02 09:04:22+00:00,L5,190.57,267.32,203.12,182.66,190.05
1995-08-09 09:10:13+00:00,L5,,,,,
1995-09-03 09:02:52+00:00,L5,193.50,271.49,202.92,200.37,192.98
1995-09-10 09:08:43+00:00,L5,194.78,266.44,200.33,188.02,194.26
1995-10-21 09:00:24+00:00,L5,192.31,280.12,205.53,182.45,191.78
1995-11-06 08:59:51+00:00,L5,195.17,286.45,215.19,187.86,194.65
1995-11-22 09:00:02+00:00,L5,,,,,
1996-02-10 09:05:27+00:00,L5,195.37,281.39,203.54,179.89,194.85
1996-02-26 09:06:32+00:00,L5,,,,,
1996-03-04 09:13:10+00:00,L5,194.42,276.31,206.49,201.94,193.90
1996-03-29 09:08:37+00:00,L5,196.08,286.44,194.72,187.58,195.56
1996-04-05 09:15:14+00:00,L5,201.41,301.55,200.38,202.94,200.90
1996-04-14 09:09:37+00:00,L5,191.64,262.35,202.91,198.80,191.11
1996-04-30 09:10:34+00:00,L5,,,,,
1996-05-07 09:17:10+00:00,L5,189.37,265.66,206.76,186.94,188.84
1996-05-16 09:11:30+00:00,L5,195.40,271.51,202.02,187.23,194.87
1996-05-23 09:18:04+00:00,L5,186.20,258.36,203.32,184.70,185.67
1996-06-01 09:12:24+00:00,L5,194.40,264.85,207.79,188.38,193.88
1996-07-03 09:14:07+00:00,L5,,,,,
1996-07-10 09:20:39+00:00,L5,,,,,
1996-07-19 09:14:58+00:00,L5,197.28,268.33,202.52,187.82,196.76
1996-07-26 09:21:31+00:00,L5,,,,,
1996-08-04 09:15:48+00:00,L5,196.01,264.30,200.04,190.26,195.49
1996-08-11 09:22:21+00:00,L5,182.42,275.41,191.37,155.20,181.88
1996-08-20 09:16:38+00:00,L5,198.39,266.49,204.26,192.87,197.87
1996-09-21 09:18:24+00:00,L5,188.02,261.67,200.16,188.96,187.49
1996-10-23 09:20:04+00:00,L5,193.09,264.22,210.43,204.39,192.57
1996-11-08 09:20:50+00:00,L5,189.13,301.45,204.87,191.83,188.61
1996-11-24 09:21:34+00:00,L5,183.38,264.85,199.66,177.13,182.83
1996-12-17 09:28:51+00:00,L5,189.81,286.44,214.64,191.20,189.29
1997-02-19 09:31:45+00:00,L5,195.10,301.86,199.36,351.75,194.57
1997-03-16 09:26:35+00:00,L5,193.15,273.31,215.06,193.16,192.62
1997-03-23 09:33:01+00:00,L5,204.34,271.48,199.90,190.09,203.83
1997-04-08 09:33:36+00:00,L5,,,,,
1997-04-17 09:27:44+00:00,L5,191.30,263.27,199.89,190.30,190.77
1997-05-03 09:28:18+00:00,L5,196.55,286.48,202.07,201.87,196.03
1997-05-10 09:34:43+00:00,L5,,,,,
1997-05-19 09:28:50+00:00,L5,193.21,257.03,199.74,187.22,192.68
1997-06-11 09:35:50+00:00,L5,,,,,
1997-06-20 09:29:57+00:00,L5,,,,,
1997-07-06 09:30:31+00:00,L5,190.29,264.91,200.18,182.14,189.76
1997-07-13 09:36:56+00:00,L5,,,,,
1997-07-22 09:31:04+00:00,L5,,,,,
1997-07-29 09:37:29+00:00,L5,,,,,
1997-08-14 09:37:59+00:00,L5,199.15,268.71,202.36,190.29,198.64
1997-08-23 09:32:05+00:00,L5,191.22,265.94,203.82,188.55,190.69
1997-08-30 09:38:29+00:00,L5,,,,,
1997-09-24 09:33:01+00:00,L5,194.20,272.31,204.79,186.00,193.68
1997-10-01 09:39:24+00:00,L5,,,,,
1997-10-17 09:39:49+00:00,L5,185.21,257.47,199.22,190.03,184.68
1997-10-26 09:33:54+00:00,L5,193.73,279.11,203.22,186.44,193.21
1997-11-02 09:40:16+00:00,L5,190.05,265.72,201.76,186.31,189.52
1997-11-11 09:34:18+00:00,L5,188.20,267.53,199.27,178.87,187.67
1997-11-18 09:40:37+00:00,L5,,,,,
1997-12-13 09:35:04+00:00,L5,,,,,
1997-12-20 09:41:24+00:00,L5,,,,,
1998-01-30 09:36:10+00:00,L5,189.04,277.30,207.99,187.14,188.51
1998-02-15 09:36:29+00:00,L5,190.37,277.14,199.77,186.07,189.85
1998-02-22 09:42:48+00:00,L5,196.21,267.23,208.91,186.86,195.69
1998-03-19 09:37:01+00:00,L5,199.89,301.44,208.48,195.87,199.37
1998-03-26 09:43:17+00:00,L5,197.06,264.04,204.51,202.03,196.57
1998-04-04 09:37:11+00:00,L5,194.89,265.17,199.62,191.39,194.37
1998-05-13 09:43:56+00:00,L5,,,,,
1998-06-07 09:38:09+00:00,L5,193.14,260.18,203.23,196.84,192.62
1998-06-14 09:44:24+00:00,L5,,,,,
1998-06-30 09:44:36+00:00,L5,,,,,
1998-07-16 09:44:47+00:00,L5,,,,,
1998-07-25 09:38:40+00:00,L5,198.47,271.43,200.73,191.09,197.95
1998-08-01 09:44:52+00:00,L5,,,,,
1998-08-17 09:45:00+00:00,L5,,,,,
1998-08-26 09:38:57+00:00,L5,195.26,267.56,205.09,191.89,194.74
1998-09-11 09:39:03+00:00,L5,,,,,
1998-09-18 09:45:20+00:00,L5,197.94,260.50,202.32,189.85,197.43
1998-10-04 09:45:22+00:00,L5,195.08,301.48,214.29,198.15,194.56
1998-10-29 09:39:14+00:00,L5,198.51,279.05,214.30,186.89,197.93
1998-11-21 09:45:34+00:00,L5,189.44,261.90,209.00,197.53,188.92
1998-12-16 09:39:17+00:00,L5,189.56,259.19,214.73,207.64,189.03
1998-12-23 09:45:35+00:00,L5,190.88,301.44,215.45,212.85,191.42
1999-02-02 09:39:27+00:00,L5,188.71,273.96,214.38,190.10,188.19
1999-02-25 09:45:46+00:00,L5,194.29,301.45,198.28,191.40,193.77
1999-03-22 09:39:15+00:00,L5,199.29,274.05,200.32,189.21,198.77
1999-04-07 09:39:02+00:00,L5,195.57,276.49,209.18,198.23,195.05
1999-04-14 09:45:15+00:00,L5,195.82,271.47,200.20,190.63,195.30
1999-04-23 09:39:04+00:00,L5,192.46,272.56,192.99,187.62,191.93
1999-04-30 09:45:13+00:00,L5,195.84,271.47,203.57,186.33,195.32
1999-06-17 09:44:29+00:00,L5,,,,,
1999-06-26 09:38:12+00:00,L5,195.32,271.47,207.83,187.14,194.80
1999-07-12 09:38:05+00:00,L5,,,,,
1999-07-19 09:44:16+00:00,L5,,,,,
1999-08-04 09:44:14+00:00,L5,,,,,
1999-08-05 09:53:16+00:00,L7,194.07,270.09,198.39,336.72,192.36
1999-08-12 09:59:25+00:00,L7,192.54,252.01,188.82,333.28,192.29
1999-08-28 09:59:28+00:00,L7,195.61,254.65,188.01,342.30,191.85
1999-08-29 09:37:39+00:00,L5,,,,,
1999-09-05 09:43:34+00:00,L5,,,,,
1999-09-13 09:59:23+00:00,L7,194.97,257.54,207.02,348.70,192.41
1999-09-22 09:53:17+00:00,L7,197.47,275.66,209.40,306.19,196.51
1999-09-29 09:59:32+00:00,L7,194.14,267.41,194.37,349.49,193.89
1999-09-30 09:36:52+00:00,L5,197.98,301.44,207.54,201.31,197.46
1999-10-07 09:43:09+00:00,L5,195.33,277.52,214.45,185.83,194.81
1999-10-15 09:59:30+00:00,L7,188.90,258.71,193.90,343.77,181.95
1999-10-24 09:53:13+00:00,L7,181.92,258.62,184.46,318.39,181.65
1999-11-01 09:36:34+00:00,L5,195.99,271.44,205.12,188.63,195.47
1999-11-08 09:42:30+00:00,L5,191.78,256.87,207.41,196.92,191.25
1999-11-09 09:53:16+00:00,L7,191.59,264.28,213.24,255.33,190.30
1999-11-16 09:59:25+00:00,L7,187.12,269.34,212.31,254.82,187.92
1999-12-02 09:59:20+00:00,L7,187.57,280.50,213.15,254.92,186.08
1999-12-18 09:59:28+00:00,L7,192.16,263.03,213.95,322.92,191.35
2000-01-03 09:59:21+00:00,L7,185.88,263.95,212.91,306.39,185.43
2000-01-11 09:41:31+00:00,L5,188.38,271.46,222.33,190.06,187.86
2000-01-19 09:59:18+00:00,L7,173.14,256.70,210.37,321.08,172.83
2000-01-20 09:35:06+00:00,L5,183.50,274.46,214.23,197.99,182.87
2000-02-04 09:59:18+00:00,L7,192.30,262.51,207.83,324.96,190.37
2000-02-13 09:53:05+00:00,L7,192.38,278.94,212.60,350.00,191.43
2000-02-20 09:59:11+00:00,L7,189.12,262.78,210.08,338.76,188.86
2000-02-29 09:52:59+00:00,L7,191.69,278.94,196.00,345.22,191.44
2000-03-07 09:59:06+00:00,L7,196.17,285.13,210.39,348.55,194.76
2000-03-08 09:33:45+00:00,L5,192.18,278.33,209.12,197.67,191.66
2000-03-15 09:40:17+00:00,L5,191.99,271.51,207.50,191.45,191.47
2000-03-16 09:52:55+00:00,L7,191.82,274.50,211.05,341.79,182.79
2000-05-03 09:52:36+00:00,L7,194.07,275.53,210.36,349.97,192.82
2000-05-18 09:42:19+00:00,L5,,,,,
2000-05-19 09:52:25+00:00,L7,192.43,261.36,202.55,350.38,192.71
2000-06-04 09:52:13+00:00,L7,191.47,257.25,188.73,338.10,191.21
2000-06-19 09:42:59+00:00,L5,,,,,
2000-06-20 09:52:10+00:00,L7,194.59,261.64,202.91,332.41,192.05
2000-06-27 09:58:13+00:00,L7,189.15,252.88,191.81,330.85,188.61
2000-06-28 09:37:02+00:00,L5,194.49,261.23,195.40,186.48,193.97
2000-07-06 09:51:56+00:00,L7,193.30,262.39,189.89,335.15,192.03
2000-07-13 09:58:00+00:00,L7,194.19,259.09,192.03,328.90,193.66
2000-07-22 09:51:40+00:00,L7,193.54,262.07,192.15,349.72,192.97
2000-07-29 09:57:43+00:00,L7,193.18,253.38,189.84,337.45,192.92
2000-08-07 09:51:26+00:00,L7,193.49,257.82,193.85,340.14,193.24
2000-08-14 09:57:37+00:00,L7,195.67,255.43,186.66,332.27,192.02
2000-08-22 09:44:16+00:00,L5,,,,,
2000-08-23 09:51:20+00:00,L7,192.02,265.06,193.86,333.74,190.38
2000-08-30 09:57:26+00:00,L7,192.24,255.45,197.38,338.80,191.36
2000-09-08 09:51:05+00:00,L7,196.49,262.45,207.07,349.29,194.99
2000-09-15 09:57:07+00:00,L7,192.39,261.17,213.77,349.92,192.13
2000-09-16 09:38:35+00:00,L5,173.07,243.56,230.00,205.16,172.52
2000-09-24 09:50:48+00:00,L7,190.21,259.22,192.03,335.40,189.95
2000-10-01 09:56:58+00:00,L7,196.15,283.31,208.67,240.09,193.68
2000-10-10 09:50:42+00:00,L7,190.88,268.78,211.48,338.73,190.62
2000-10-17 09:56:41+00:00,L7,193.92,293.36,193.77,309.99,193.66
2000-11-02 09:56:53+00:00,L7,310.11,275.01,209.17,347.81,310.16
2000-11-11 09:50:41+00:00,L7,178.77,263.85,211.20,349.85,175.36
2000-11-18 09:56:51+00:00,L7,189.10,259.99,205.37,334.45,188.59
2000-12-05 09:39:36+00:00,L5,191.06,274.75,217.90,196.67,190.53
2000-12-13 09:50:44+00:00,L7,192.26,270.65,212.74,308.82,191.04
2000-12-20 09:56:57+00:00,L7,182.04,239.41,298.98,326.27,182.83
2000-12-28 09:46:14+00:00,L5,,,,,
2001-01-05 09:56:57+00:00,L7,185.10,271.16,191.98,333.31,184.83
2001-01-06 09:40:04+00:00,L5,182.84,273.43,214.19,198.69,182.30
2001-01-22 09:40:15+00:00,L5,194.97,271.59,206.57,189.21,194.45
2001-02-06 09:56:56+00:00,L7,193.23,86.80,208.26,349.16,190.34
