dates,sar1213-0000,sar1213-0001,sar1213-0002,sar1213-0003,sar1213-0004,satname
1984-04-13 09:27:31+00:00,194.46,267.59,200.13,194.47,193.94,L5
1984-07-18 09:29:10+00:00,197.09,270.39,201.57,191.95,196.57,L5
1984-08-19 09:30:15+00:00,197.04,268.92,201.11,190.53,196.52,L5
1984-09-04 09:30:25+00:00,195.40,266.86,200.88,189.91,194.88,L5
1984-09-27 09:36:39+00:00,196.07,267.12,202.64,190.59,195.24,L5
1984-12-09 09:30:22+00:00,194.95,267.97,205.66,188.52,194.11,L5
1985-07-12 09:36:29+00:00,189.12,258.52,200.10,189.08,188.59,L5
1985-07-28 09:36:22+00:00,194.57,258.82,199.63,190.50,194.05,L5
1985-08-22 09:29:56+00:00,195.75,263.05,199.71,188.38,195.23,L5
1985-08-29 09:36:02+00:00,196.41,263.67,199.59,190.79,195.89,L5
1985-09-14 09:35:49+00:00,195.76,263.34,201.43,192.47,195.24,L5
1985-09-23 09:29:32+00:00,195.29,263.56,202.64,192.46,194.77,L5
1985-11-10 09:28:57+00:00,193.72,263.95,202.80,191.86,193.20,L5
1986-03-18 09:26:22+00:00,190.18,267.48,206.86,190.88,189.65,L5
1986-05-12 09:31:17+00:00,195.89,274.27,211.16,198.09,195.31,L5
1986-08-09 09:22:13+00:00,195.82,278.35,209.00,194.08,195.26,L5
1986-08-25 09:21:37+00:00,195.60,273.87,206.85,193.07,195.05,L5
1986-09-26 09:20:33+00:00,195.39,272.92,206.36,191.84,194.84,L5
1986-10-28 09:19:29+00:00,193.90,272.64,205.77,190.55,193.36,L5
1986-12-22 09:25:33+00:00,193.83,271.53,203.66,187.15,194.79,L5
1986-12-31 09:19:38+00:00,193.30,271.53,203.64,187.67,194.01,L5
1987-02-01 09:20:35+00:00,193.32,271.51,203.35,187.75,193.86,L5
1987-03-28 09:28:52+00:00,192.45,270.44,203.32,189.28,193.41,L5
1987-04-06 09:23:00+00:00,194.14,273.64,202.74,191.38,194.85,L5
1987-04-13 09:29:24+00:00,190.83,273.34,200.38,185.38,191.36,L5
1987-05-08 09:23:59+00:00,191.70,273.57,200.52,185.34,192.24,L5
