,dates,chi0047-0000,chi0047-0001,chi0047-0002,chi0047-0003,chi0047-0004,chi0047-0005,chi0047-0006,chi0047-0007,chi0047-0008,chi0047-0009,chi0047-0010
0,1985-03-28 14:12:49+00:00,182.27427046909696,188.92188730946722,191.42540325857306,194.4397489158752,190.47605854047632,180.01617512315497,174.28959792123746,176.86058281000362,182.75565543273743,188.6772157391184,191.20004084661187
1,1985-08-03 14:12:13+00:00,190.16889076468087,200.7155963571972,194.38226073699923,200.70453940366494,200.44987399521466,190.53057086882146,184.19753596004873,190.67672488786872,196.57303250313564,195.23233112506298,197.2630313603745
2,1986-07-21 14:04:59+00:00,192.36229561268746,198.8812408625429,200.17030040583575,202.53159608906049,198.63516117129774,191.20780399613162,188.20569082518182,182.69413050165568,191.53046740458043,196.6082986034505,195.32385404350245
3,1986-08-06 14:04:24+00:00,190.08581027386316,193.39326519224466,194.86785453213537,198.89074711042895,192.64612860972207,183.2673504615238,177.50265282888788,178.42624771036282,186.06024259124837,196.32231813266026,184.99308164854682
4,1986-10-09 14:02:13+00:00,187.5109595813176,196.4274083538861,201.2565359454352,193.996064646915,188.4657471268824,171.83411321695453,176.00438712452404,171.1853159359233,182.08451317227332,,192.8338278004302
5,1986-10-25 14:01:41+00:00,192.1976695036039,191.0659762342758,194.28358247298905,195.99743345591136,192.45425737525863,186.17282091457872,179.6799082429639,181.05034184634212,183.89392839950403,189.19203817183794,192.02536898132826
6,1986-11-10 14:01:05+00:00,187.3949020326906,198.1073643243068,196.32939060561375,195.89378243130653,196.4085052105726,177.74586914341586,176.8847539002392,180.53010528738304,185.93982804026243,190.92445375998844,188.11476150049938
7,1986-11-26 14:00:41+00:00,195.22900798274515,199.227895359515,201.6607371769508,200.6083781219896,197.72026923752563,190.1261931776324,182.50030310766002,187.93252330216504,194.02770544502806,191.17424886611286,196.12849258861206
8,1986-12-28 14:01:38+00:00,181.14175175416236,190.07428431489183,187.7864675895817,189.2100015880046,190.32385684995438,180.95424489740986,173.9630239335854,180.650924221245,186.59541735123858,185.19085464758106,190.50666474718142
9,1987-01-13 14:02:06+00:00,189.66258944031563,194.20307220144366,191.80926641441235,195.6026667920206,194.57186778106603,190.88124211824726,188.35302897755864,190.3826695987063,190.5311493950939,192.47714679385638,196.76156378993844
10,1987-01-29 14:02:34+00:00,189.69649201787888,198.6866393243453,195.76996224440347,197.74573012179792,194.2089759891899,188.2893722236204,183.574894201562,185.41107631673813,187.66270304588232,191.77333319713003,193.93685235969485
11,1987-03-18 14:04:25+00:00,198.50316697469478,202.6680121883892,195.7887178859914,202.05143744910046,199.0613845433502,193.3050080650059,187.09995481770784,197.91377155647427,202.07756859600033,198.67398577187484,201.05854602609747
12,1987-11-29 14:10:45+00:00,187.37680732669804,190.28592810865885,188.50722598286274,187.43075318792555,191.13657498238285,175.44838711925343,176.04941918019358,182.70187718953565,185.315485393531,186.5535205313854,187.60691475116087
13,1987-12-15 14:10:59+00:00,191.95858327770904,195.69462411277294,194.0427427806714,201.5296462300906,196.2823373904954,188.76859609163836,187.73721728214952,193.3875650390794,195.77653575764228,196.7955677903912,197.51382144041344
14,1988-02-01 14:11:50+00:00,191.27502520992397,191.57151120412647,198.53995390122222,198.33155921798982,197.42186843444634,185.7757445942031,189.96950841300566,194.00948290721172,202.72201744589674,201.0813070043093,196.12771000276874
15,1988-02-17 14:12:05+00:00,190.64890130081537,196.42559651118844,191.86055885955219,195.86414865682073,191.81763384641263,187.8393624751779,186.32248194877425,196.10780394770396,198.41462150691504,196.36953611832436,197.42579277133385
16,1988-04-21 14:12:35+00:00,176.17432947472176,188.30909583369535,186.89593226100672,184.55115977708874,183.5497892082943,178.10357506306053,170.63274213160864,173.7868489936129,180.23921369274004,180.68583403566583,184.08271438640227
17,1988-06-08 14:12:58+00:00,188.42779663436488,195.0881699467944,195.2484274908543,194.32058303059566,192.99442554235245,184.04866160938144,175.94225799186796,183.9348091393166,189.6504821778309,189.60347874259134,190.1112859279785
18,1988-07-10 14:13:07+00:00,187.88865383671043,195.34947975171798,194.96172960403837,200.0548593359534,196.84557745134163,189.15700116659605,179.63045632136135,183.32960540643032,189.40579145416132,188.4449442703086,192.5431526527418
19,1988-10-14 14:13:00+00:00,193.98273153047774,196.48833412086125,200.14564531454639,201.69215883520425,202.3829857431733,191.4774859521625,181.74862773966882,185.9522364699613,195.85753600252923,196.10113640944542,197.51398918919966
20,1988-10-30 14:13:02+00:00,186.99472127283263,197.97734364925986,194.59481172765038,199.0062988515055,196.365910204887,188.97187843393368,176.26008675803214,183.3149684219482,188.56529328346193,194.4038591713648,198.463417446143
21,1988-11-15 14:13:01+00:00,184.7112084026859,189.19681538490136,195.6482625845914,195.691148905267,191.2746123512193,184.73603566516564,179.73721119464773,181.50257689372074,190.19778492031435,196.20486382102186,197.7783841561425
22,1988-12-17 14:12:47+00:00,189.51944937118898,198.96948705724688,199.49620589557514,203.0788232864233,200.90765942801647,192.15326698845797,181.85618640490466,189.73307296871042,195.52168030966612,196.42279928750943,197.09790589637572
23,1989-03-23 14:11:21+00:00,190.53767311245667,203.86194762663325,195.50377281951967,200.4362765177686,195.3477259477989,183.10926282267025,175.71431130363078,189.6031399087674,195.6082145556108,197.30192769607265,199.75975959740458
24,1989-04-24 14:11:18+00:00,194.9434172140544,198.3768340180213,198.22805308425023,200.99307545178868,200.7256806937331,181.74238934711357,178.69718439032863,180.63108185649222,187.41953041506306,186.61147261393924,194.14487393804646
