,dates,aus0133-0000,aus0133-0001,aus0133-0002,aus0133-0003,aus0133-0004,aus0133-0005,aus0133-0006,aus0133-0007,aus0133-0008,aus0133-0009,aus0133-0010,aus0133-0011,aus0133-0012,aus0133-0013,aus0133-0014,aus0133-0015,aus0133-0016,aus0133-0017,aus0133-0018,aus0133-0019,aus0133-0020,aus0133-0021,aus0133-0022,aus0133-0023,aus0133-0024,aus0133-0025,aus0133-0026,aus0133-0027,aus0133-0028,aus0133-0029,aus0133-0030,aus0133-0031,aus0133-0032,aus0133-0033,aus0133-0034,aus0133-0035,aus0133-0036,aus0133-0037,aus0133-0038,aus0133-0039,aus0133-0040,aus0133-0041,aus0133-0042,aus0133-0043,aus0133-0044,aus0133-0045,aus0133-0046,aus0133-0047,aus0133-0048,aus0133-0049,aus0133-0050,aus0133-0051,aus0133-0052,aus0133-0053,aus0133-0054,aus0133-0055,aus0133-0056,aus0133-0057,aus0133-0058,aus0133-0059,aus0133-0060,aus0133-0061,aus0133-0062,aus0133-0063,aus0133-0064,aus0133-0065,aus0133-0066,aus0133-0067,aus0133-0068,aus0133-0069,aus0133-0070,aus0133-0071,aus0133-0072,aus0133-0073,aus0133-0074,aus0133-0075,aus0133-0076,aus0133-0077,aus0133-0078,aus0133-0079,aus0133-0080,aus0133-0081,aus0133-0082,aus0133-0083,aus0133-0084,aus0133-0085,aus0133-0086,aus0133-0087,aus0133-0088,aus0133-0089,aus0133-0090,aus0133-0091,aus0133-0092,aus0133-0093,aus0133-0094,aus0133-0095,aus0133-0096,aus0133-0097,aus0133-0098,aus0133-0099,aus0133-0100,aus0133-0101,aus0133-0102,aus0133-0103,aus0133-0104,aus0133-0105,aus0133-0106,aus0133-0107,aus0133-0108,aus0133-0109,aus0133-0110,aus0133-0111,aus0133-0112,aus0133-0113,aus0133-0114,aus0133-0115,aus0133-0116,aus0133-0117,aus0133-0118,aus0133-0119,aus0133-0120,aus0133-0121,aus0133-0122,aus0133-0123,aus0133-0124,aus0133-0125,aus0133-0126,aus0133-0127,aus0133-0128,aus0133-0129,aus0133-0130,aus0133-0131,aus0133-0132,aus0133-0133,aus0133-0134,aus0133-0135,aus0133-0136,aus0133-0137,aus0133-0138,aus0133-0139,aus0133-0140,aus0133-0141
0,1987-05-22 23:07:20+00:00,171.2971960315186,162.91809373526965,163.23963826344655,150.23539718907597,182.9852257379552,185.65857832109654,178.98631107573246,183.0231409710431,177.23119428263195,170.46674554255335,183.04457842606226,188.71899735879913,178.22733602019366,175.83226062088409,189.54908338248953,186.89960737023011,187.22221066388144,175.67499270996,167.12753037202248,176.1236397937795,183.3314615541517,160.5422202882907,180.4063872020302,175.25018369342712,171.574487165702,176.4681727884152,212.18070394975214,184.29075203182296,203.67922535914198,201.3851457001474,203.94542696026642,194.61756705272742,192.56418293795355,195.72574650794328,188.98680045806302,199.88713801045384,188.6620296135568,206.8703629463092,216.1165615248589,213.19857212219455,198.92555689798778,195.78204767976143,198.62987828907617,201.178567961496,209.14086035583748,202.01431044734963,206.73213240397516,199.6551339268031,185.885851282638,204.8370229887974,215.47345705340584,201.81877119237288,200.42948203292224,209.53661795185457,211.51652248134448,215.6762271932841,209.2393398218231,198.04874052472096,203.49257727939406,205.54508618136546,201.90875323760218,229.95838788418746,195.76378168808682,210.2294800143568,212.09570619241998,207.05080918700128,202.96209707343056,208.61745967602943,210.28974388120145,209.8329240651849,212.56138940663715,,207.38067713271315,185.8570691663246,198.01390470554128,225.32646624169794,212.70479782692527,218.88442398950022,220.6999782628104,209.57060090322162,200.76375590638827,213.52541537551446,222.83525342493803,227.21944557248602,219.9749735443859,228.87760667292076,216.90614870945433,219.2467790080519,221.79934636588928,223.94558678299703,222.2439629376212,223.14145285003525,223.59685330375012,231.65218464198207,213.99307032802434,203.0882095673494,217.82098764353165,207.67698927690887,207.73712942882543,204.4810192996279,187.8736552218151,207.13748454593005,226.5350455890692,219.47014695293578,217.43832762484536,210.37677851602237,215.5493732386777,224.777606674533,226.80029868137646,233.27677566868869,236.2328215331136,230.06373407962147,221.54336351653265,236.47025560154975,222.12981860356805,214.98607389870762,219.6478629381944,237.77340561735255,237.78328278250558,228.78600029620017,220.45499330887225,218.27580863101193,209.13340818264797,219.1212810236146,204.45006131547663,199.08330673412374,216.65439024926727,215.3052479120428,208.89002044301864,213.98731037966542,220.9721286873865,207.86935392480467,204.5917253300446,205.86891554534793,212.78358651893618,215.85502695343246,221.1413214506203,225.21011524969512,219.28919279572386,200.80891019352958,208.0324936429629,213.96454713061505
1,1987-09-11 23:09:41+00:00,186.64594173116404,180.70506699326828,184.184666333573,181.0313396265583,197.27633226837142,198.0918987971665,195.18356341204895,200.8735493801406,193.0879463424365,189.80021630267026,197.71977766384856,209.62808485952033,195.13645096609866,193.8390409223399,201.89095637834345,192.64008624961178,195.53358558401834,188.61693053381612,170.98983322341056,184.76624433190392,196.276806997056,172.02539313647273,192.29732299426385,182.138254145095,181.3415491271644,187.52459696518187,216.12446856601824,184.95948339187956,202.62864871826784,207.0038278445171,206.27681014562594,206.00616407807013,203.76592706768588,206.61296915426297,200.11824183057274,205.57512462837417,189.648447504383,217.05374323771036,224.014407935039,229.42751722879004,216.5581091670787,208.40954514605087,204.64215094235934,210.60435660177833,212.68154800239702,211.33703244287182,215.2211490848829,212.08768780797809,195.66082595422066,214.860566091966,227.98451995704596,221.93087181724488,210.70623880694825,220.351947564702,217.1662492580309,216.6898838518486,207.14355286694382,196.84989195237227,215.63104148202632,218.6257517570629,206.4847424869102,235.1653137017478,205.96013689189556,215.62956171749877,211.51646139951458,215.85492246845595,206.35816346481175,217.78747913365657,216.80386811777225,217.3495305055617,207.09250447713947,181.38398409274677,210.89787299892126,212.67789909272904,213.45068087340846,233.1865381494947,225.91571351169068,223.98677416554972,221.8200961114567,219.69742535141413,218.99634382063437,222.06052392918787,229.16955086380165,244.3916708754149,241.24321982258783,232.52829595562181,229.2561748450054,228.47687737339868,242.55866363142724,238.32471267761233,234.59264136175636,241.3313086863794,234.83539301335978,251.82855831852504,237.82846122864757,222.54558805689638,222.03231363320998,209.18134393954193,212.31981064303724,210.53509424151892,199.20428024032316,221.52818479057353,238.76521291993805,243.83332780251664,244.67875551847234,236.1061168936916,232.85044684625063,238.1690579940692,236.01817572728658,232.3518867355285,227.23020638989362,219.6540337617084,225.5840941814438,231.5488722974335,227.6737819241054,219.01993982274112,223.6354763647077,245.37344966379493,238.09167451439623,235.8917545206145,227.13889323830543,221.6845419088997,215.12438700103843,211.52117075901924,198.26133929410352,204.61488562927235,217.9897589029047,216.44703302166397,218.82573090457922,221.54081552644152,216.37949271232176,213.2809379025501,218.78392580341156,214.58514327932437,203.94258719372115,204.65110102888374,218.94188471173948,209.3868244825502,194.33978599283563,198.3283388003528,203.83505078190237,212.420698254708
2,1987-09-27 23:10:03+00:00,219.74047006836807,214.94345792302008,212.87763757796316,203.75720526808453,219.56392285829853,217.19032908020077,219.92492856219386,219.92929443092063,208.49727194799132,210.84842754661085,213.77206225881437,225.5732176647942,212.7216452882187,209.03707608748724,220.00988006886288,206.36774333605385,208.4163987555423,204.48286191987594,200.72751474413343,203.32702326734187,214.5490687534909,193.82975162581536,207.67342694145972,199.10233781054367,198.4906944235608,202.13962096918854,233.9987796681157,196.20396071490816,220.06129060665234,221.66246711878583,227.36037237256363,222.12188336053256,215.15383999979267,225.16750742408817,212.68384919811544,220.84229424105763,205.91416038646926,236.7206574125464,238.90312628098644,242.9197744026304,231.8507647037299,220.91214619722805,221.30409609974882,219.99321000939534,231.26904770967116,223.72947549446067,232.77995783971878,224.70704596919788,214.08604043401394,229.4577761346671,242.1814093155675,236.66614159396707,235.8221952614824,244.71931732104483,230.2624764680837,231.84042047841936,220.8224562278626,217.73247992319045,235.1117320039597,235.6549196911887,225.59835584615652,248.85123311734722,223.2088407682256,236.73042087986684,237.30278651303644,234.25576380123456,231.54419063535676,232.65440269331512,235.3657635508064,237.7392214742035,231.59357358940397,220.223145361983,232.95927382356533,231.55945403673925,240.3454519781736,259.63628478478336,249.51742205383357,247.25494264064028,242.02254862932492,245.70707961414396,244.53230098288546,254.61883355294512,255.6317823947932,272.35252165631806,265.0828798490827,258.3107001133339,244.7059137054127,244.56001284951014,251.8713533099936,254.87091791372134,251.97247871090855,256.5592770220813,249.02567391200225,257.0041716590243,256.79176218424135,240.68566022162688,239.08467918940892,222.91312416168626,221.54037522109527,226.64569768091872,214.77700305149312,239.21686405634335,262.18058941968644,259.3413501431597,265.4809778008074,254.37225147138273,254.63398221758962,254.46587097328256,263.4252306984425,251.05365498842733,249.5697262710636,237.84449322018432,243.80712781544767,247.73336617805342,241.59040054725023,238.65148240298723,242.82245471514443,256.62202202711126,256.07826361513736,248.15102207667883,239.66925803415606,240.5992264923727,232.57383933561132,222.58929942538967,225.06231591074092,226.71844962384887,240.6357170615967,233.22582820693285,233.50395046574374,237.10404234110717,230.5001523847901,236.33063180061623,233.7849375676916,229.18882440394373,217.73188914125006,224.89930055614232,228.5628675328439,221.95179996681887,210.57806769614453,203.7611777913118,211.02649143906365,218.19077953087586
3,1987-10-06 23:04:27+00:00,208.12787027541395,200.78006458115095,192.88979729189876,186.2160563106518,200.42418378289744,202.17580322813285,201.92859118121382,204.13519273012636,195.0482730290122,192.775281183492,202.02099891880943,211.20276382050773,197.83554191330072,200.89884005851803,209.29033625007867,196.41380059045608,201.35470504968862,190.15850423767654,186.46215197617852,193.58717711325707,202.12613211558048,180.03859229806167,194.9587852158954,186.0864529129419,188.03618506459807,188.69229745153,223.30764053540963,188.58563966373035,210.98425945400763,211.15301066527243,209.993771471972,203.47477599505126,199.99549857975043,209.48414261733294,201.53980171799455,214.91420674384028,198.87026402822053,220.864420106258,222.48988134336545,229.22520015002968,215.4387694580383,213.2227598853329,204.80251310359247,210.7243610088113,215.44499422341107,206.98661047691832,218.15027487955234,214.79674820298192,198.574436809815,212.34481960046358,230.07133574220842,224.37343370984962,217.1745493470848,224.19940247377602,219.1992913233546,223.05552028698725,214.48590533908128,202.0014075531737,222.7288272819835,220.67090331702073,208.40091317029615,236.38027331512856,207.08115667991945,221.29587010783325,217.43800398501992,219.79271420351412,218.3031970033932,221.64765364552824,224.04891423850722,226.68004649204096,219.72151879958835,205.0075021974547,215.33465400022462,219.86238152644083,224.48687068632105,242.5158179672654,228.93787480157604,234.71206498022843,228.15528095493983,228.61361477922992,227.73866939610403,237.73839822253373,235.68750680684414,248.2041317409344,242.67565158709343,233.98895380658197,222.60517179476258,229.90879875684905,238.65492553727836,238.23086439010856,237.96427078494446,240.1800758816515,231.75371353564105,251.96840831899104,238.23630258350872,228.46816718625348,225.0484245020828,218.73870238419093,218.09208165915717,219.70711218478368,203.36293552591067,220.06738458590212,242.59734413933643,242.61527439917322,246.00238607892936,243.9288097444445,239.64747329289838,234.38771496776997,242.0429512131607,228.2252257256294,227.8282656065363,224.5320744932451,229.0053625867747,236.28605927005734,230.41764899132409,222.33360507061363,224.49307788396803,247.84157500495246,247.0738129394693,241.66057820833458,233.4103996781726,228.93815324051536,213.62868960586255,223.40048456947486,210.95194491296348,213.04489715631286,220.75938416273854,217.6101754545336,221.83876453226986,227.35849276012007,224.21598860812443,225.89637257587188,223.43696729830575,216.49307719946742,216.8640647946168,219.25980502984459,224.20135042297773,218.83225645745011,208.44131357155254,201.30676104224338,204.75155769846043,215.52235806430951
4,1987-10-22 23:04:43+00:00,208.8986058867689,196.87638207841482,186.58429068209347,181.88488955869565,196.98114971125244,199.64444275469515,199.58765434916629,197.9078792166796,191.32707905487922,189.43222841704883,199.06431992540962,209.6435338874356,193.017433988668,184.03574916141346,199.3521386600549,187.64869588742366,186.47054053370616,181.54030968866348,173.86761875165084,182.8345644175797,192.433511908079,170.85326397341157,189.17863568356336,178.66732865444715,175.88254454859543,181.43667344884364,218.01698223612402,182.70236890884266,203.68110591391576,204.95532428581524,205.79634693133463,204.14539542150504,203.50906690134212,206.96216453634557,204.44672722342364,207.90947057722545,189.60420355737676,213.1567155265139,218.2458403857325,225.49257454927994,210.75327970822374,202.56709871339942,201.4531245330164,208.7966250786092,212.77679921910433,207.2419794769712,207.76527869158065,203.9768647777615,188.64453190841277,206.32814679841997,219.59464809067873,215.28133180112013,209.32022073052468,218.22216908019618,217.5933441403895,219.32789765272014,211.03747778453328,200.8345682260723,214.53477158566045,215.17057607451244,203.4726704449138,230.08161513579375,200.57602071844872,218.0429470031722,217.18047748879462,218.86531817662376,218.62244476598983,225.57873762659688,226.84211651436948,223.3898316930169,218.8367753728644,201.8333018528621,214.32762843758118,214.39936182547711,215.15725408498076,237.16644625053937,226.26353164862036,230.5576916959205,225.06151422258566,220.57055367034135,216.9621988932882,224.5855307234853,224.96490083747202,237.61955191897675,234.2981536151856,224.37726527225757,215.85466855434345,224.3707182144044,231.87022562832732,233.52029049508081,230.3343648922763,236.821293190072,224.24022972091308,242.66824487355603,226.72957311156614,220.52324196121504,221.9971794078137,218.43332065605324,221.00017107525667,219.50297015203924,201.24291001563307,216.23149000467163,240.4197256770817,237.8650497318735,244.63496829720177,235.8113445758407,230.27457454764175,234.01666168016249,240.23301230170404,227.18220679624824,223.74479013586154,214.72654632387048,218.21508609589748,229.09486615047925,224.54796280452135,217.13538490366633,221.33910853423853,247.25887107562193,244.6629485794602,229.95716436051293,224.71171805936524,221.96949592937997,217.88431285044305,219.04638994928862,207.28543267618187,210.6816251190224,223.21157093006033,216.05996354457693,211.47214158618544,221.9532977245576,222.8288329635651,220.46864885484524,215.9159916327223,207.66731048383943,207.06955840418865,216.58110142807865,218.83341656972706,211.81888908150395,197.8896033067231,196.23023997747416,200.93288563485098,208.83436516222918
5,1987-10-29 23:10:37+00:00,,,,,,214.66081605210422,215.43897678672352,214.2666281914247,207.41600751924275,204.27223469557174,202.78688817732905,211.33520160489297,203.45019105811377,200.66538563631804,205.79982287912316,201.18116601551128,201.35393601022162,194.34053059655153,192.93841839111758,202.80862508096442,201.83599261840615,182.52131984538477,199.2366290120347,190.4225446187785,185.93793974300542,193.27972387430464,226.9493645814296,193.17562355300183,216.1177551615105,215.4139952732167,219.82207591921158,204.8210133810824,201.8882279931207,211.77421128264444,200.90956774560374,210.44542399886674,197.54247816870512,225.19397365266136,227.5386752782707,231.618335910658,217.99204195952078,214.69309111629556,208.803748131832,213.38159633895842,221.78747491231348,209.57045251748,219.43258956216664,212.9125788715006,202.1384304614505,216.44193529820978,228.23951327970784,221.55405024390666,214.60100835342362,227.1384361368274,223.12103859344253,231.06036277673496,215.24872853546927,208.28987526714153,222.01345941505255,226.4546547741705,217.90798303939619,240.68194380205736,202.15079982719965,219.35674213051334,220.8720810125045,228.89557296299705,229.18703067302442,227.41601799544392,225.0966802489022,232.50608503077174,221.73252934409695,,225.75837268073212,231.5582915947955,,250.3825818447055,235.29411926666296,232.69748128113955,228.71796391429965,229.64538425960106,232.52748833409012,234.9303763078984,227.599622860407,242.03276341825307,239.2160168887227,237.15348500373656,226.04202217881684,225.52769447274338,234.00025672205703,231.64223483226854,233.877272511193,240.71860361311877,233.31963041079536,238.11115651496743,232.8333556811059,214.63625179368373,220.68800501304486,224.20694991796142,223.25271696952655,216.23161428749336,201.02375594994024,232.0124154051349,247.18331242204763,241.79411716455115,249.38657944079074,238.55845077580508,237.14884525610412,234.72515243551987,245.1536343984831,230.34530535892503,226.52884974083273,219.6302934372043,226.09754648788322,234.50680741196362,228.80433315025078,221.77813306116155,227.55491610470727,245.80684700181368,250.0893753345064,233.5758898505931,229.50276421730513,220.91975630834457,226.6347112115718,227.38047903229398,219.3707020865342,217.9752854688676,231.18914131346457,211.68683976090054,203.53443119556204,218.5451101295013,226.0819097717337,228.1350116427961,209.74681483428142,212.24060908100068,215.72548383628484,209.4489165083833,211.92120066043074,209.1101435915476,197.7567020722752,192.2573072356521,207.60621794227643,206.82344324277346
6,1987-12-16 23:11:29+00:00,,,,,,236.07751000850288,224.46980338985753,229.86028558359152,225.3829227399052,214.82233672541628,216.4954935205393,215.23672968519165,212.14024059240137,206.20001733074295,212.25970276420622,211.02381834001898,210.63936837618462,202.14105434841946,200.82462267064412,217.58476897454383,216.4107698686618,189.4562928627894,202.36359458558502,197.6909604712793,192.33662688016025,194.26483056222625,233.88190137042653,197.76140152226066,222.0690276455335,218.95628852609,220.94567117753888,220.93598201912548,220.144955743618,217.39512817697388,210.50918429526146,220.64180159370562,208.54640648700234,237.10997467650444,241.3730182953923,241.134998156666,223.56227185982354,220.0147176257917,223.33512038461808,224.98437472947887,226.16548525252182,218.40872003782496,225.98563530445776,216.0781228806231,210.42091627382572,223.4843052891557,239.6480141006573,232.17415487642614,227.5372080023726,244.03108741451453,234.53043417190142,235.14049656827422,222.72439598727368,215.29603854143994,226.66658303525463,236.9804096985974,230.76228208659327,261.5985056929598,218.10210812556718,236.97812777488164,242.60434533750478,244.02472395160018,234.4231539266254,236.27305263192585,242.03067039348886,246.72111053015357,233.0628875421671,,235.96931052168205,237.17429895737726,,261.2884797108014,244.16915224993772,237.12136835328369,236.26845464749601,237.88337913534724,233.98728435817753,247.07460377520104,239.21166669320323,259.7752864330905,249.37012501030827,247.29432896065063,241.833275125652,243.3140836391781,243.07345734458963,239.33925542349272,243.67383929888825,248.8190223172799,237.57726254645115,248.76820736845335,244.92065814976502,242.06942485605163,235.63573355196596,239.45287137085734,232.75638727942223,224.89109671519168,212.95921266259717,235.38652658813484,253.75584278925925,254.36527561729181,259.33942229156526,248.93945409012946,246.43884436205593,251.90088348085976,251.27184604674977,238.29768276681503,242.49014923274305,236.94980399161395,233.95485140769713,246.3948726009972,238.01191600622585,230.5103148309495,243.5235410491152,258.2797803076101,262.4551061784806,244.0568943291611,233.21745306600417,233.08234678863616,241.15217909699132,239.60338240582016,229.2028583945962,226.94923726781298,240.4063720202416,229.97471824989532,231.03635408886763,236.38099341324696,236.68254243529822,223.41483816931012,225.76022471775602,227.48177971304028,222.97524658072348,214.6317572315306,221.67943531670142,221.95057292955696,211.68573540055584,198.84591301555582,199.5008960053149,205.3882440166046
7,1988-02-18 23:12:59+00:00,214.81589676531394,208.03423619520137,198.34088168435898,191.71703530650387,205.21887372846436,201.52973324599512,198.97160215405572,199.37463175969046,197.54711790837484,194.50600782738567,201.84916963056403,210.61187832433737,202.66628920837482,199.15929846557898,201.31450196810405,196.22778652242272,197.60160409200287,190.571740031405,179.37326395411333,192.7167166429313,201.64684595499727,176.29630678322377,192.17833940547686,189.77301477668345,185.50370254540687,182.86935271422303,222.71351036885835,193.7921101923845,215.47213706416278,207.78782334690064,201.63018400988247,206.17141945743742,202.63524286535085,213.16765959092953,205.1102442281567,217.21027773377912,196.14367868050076,214.59723699524181,216.90590617925406,223.9032878239325,202.76113843521696,192.47357308693236,196.5752844028292,202.55362725129714,212.09454526580433,207.46046590108608,218.4164766584421,215.04640536886762,199.15476617859377,216.26620334172011,234.29991377098116,221.01603374950784,210.35261782750493,218.91980865427735,209.825807795408,217.6143093948929,207.9490377743824,204.69383524876557,216.65622989507838,213.87791774714623,208.2172867367475,230.48944254292257,203.22092716529997,207.4909841416362,212.27024376944203,219.8182807346646,216.449862222807,223.06221891936738,226.97627685252758,228.5845536741958,217.81920293203848,200.82867578442674,214.67841980120954,212.2344990738684,207.12845918913197,232.36258844973764,215.31493493490166,222.81513302689157,218.3966206356753,218.5748376673808,221.43416884880247,226.4679789862533,226.13712317160332,245.57976531694712,230.82037228795508,225.82382873825946,224.87306094384624,223.25517134614674,234.34681482997243,231.75906234724997,232.2255401545423,229.4892177036871,225.17399253419953,234.6128835256594,229.86504308504774,218.42253351593902,221.8249024054302,216.16902048309393,212.17663076307332,218.11076345484295,201.41111562148387,219.89599543884498,240.29326720004215,240.2048946932152,242.24789437561944,229.00692535823202,226.60549320751946,229.08059690634192,235.35989720447213,226.8500184265751,217.70489365421543,219.67362528731613,221.74040353814982,234.8033921276865,219.7117103230659,217.71043173935706,227.33538195913818,243.97825376233735,243.52356226551083,228.44020336012196,220.9069938674188,224.2113954653498,221.02774214842555,222.47344303663877,197.93999207558383,195.36628338056798,203.86354705935722,207.94198173231854,209.89497713696412,223.00206154607025,217.83487591573754,209.29667049945314,212.8245814158189,214.07868445380564,206.57506842634933,210.50743735653083,207.42260449615233,208.15997052531762,194.29384756175762,190.58570820563244,203.45937201801948,214.37254042608677
8,1988-04-15 23:07:14+00:00,190.04722814781232,177.15705986033643,176.80891907780654,170.21086864061292,187.83904882809233,191.3995289761933,190.31100411991684,196.66443566670753,196.30030613478658,190.48652768199298,193.4477006513971,202.3416607557569,192.46919510900685,190.60706235696748,196.17958166689942,184.05206039877555,187.58279013030702,179.5147866935469,176.9074192292335,185.58214240941572,193.45062777791665,170.27058809070394,185.30329955373176,182.013498274478,178.30675731712748,174.18206106058713,205.74859012938293,172.33582873938488,195.50520307920186,199.94710838978844,202.85228915125873,208.1926042187603,205.13081521489408,207.10731415691222,199.8610238093475,210.18673981006094,192.69593254409125,209.82266890497814,208.4718035184084,210.63592962832533,189.33149774890134,180.73344904635047,189.52092298237133,199.2592228733384,206.556929463099,205.6617762036963,218.41059382399507,215.20527592629992,197.7898057190976,211.881496207942,226.78150117635758,210.54970084353562,202.9771720693051,208.48420459515214,199.56892717185386,206.84419981579825,196.43694102058845,194.10481219783,203.38692014520984,206.81268352858513,199.39829443342694,221.0416243303531,189.3770783553843,199.74967826990485,203.52244655010915,210.51830593398958,212.75757986459283,220.77011626181599,221.07485763205872,215.78679881552617,191.4938118097428,,202.00844122622226,203.00934196040384,201.56948469784487,227.15064301645108,208.97573793398243,212.1671278223991,212.03583317130278,218.63273533513419,224.72771941956634,223.52369880551703,219.25715836610826,235.69485939698575,225.58682909365092,232.97914525040804,228.0810969160688,221.25559564716937,219.4291075542943,224.59492821703083,227.01805894282603,231.07671797344292,216.7772258913534,227.5907524263136,223.7157130950795,213.7155744808615,216.41730706240003,212.08169248824507,215.26363206016867,217.55013326184815,198.6145770316488,216.22390900888465,232.39417354218074,231.40633576242288,231.8986550983786,228.73953670617567,221.69973009505696,226.108995957831,223.84186884051496,220.34689851116462,218.5994409837574,208.0591198027232,210.3767744273003,220.96036976042717,221.4027923002425,214.6406045577347,229.14110764696258,248.75214752204195,240.99149705977288,233.19757676835772,230.8824278310616,225.47617519072494,218.53304540154508,214.25156594148032,206.88487263148818,208.89632543779342,216.61148304055192,218.73545180613738,216.48508538929016,214.86533315669317,213.6388924617307,207.89706727676736,212.53246897848692,213.42056780706542,192.8676535084607,203.05452045005254,212.42277577478177,227.14671112112768,213.42222289861562,199.16368047941464,200.841058937701,209.41551685735595
9,1988-04-22 23:13:04+00:00,161.52696436892174,150.66531082206524,158.18848618308513,157.30636361215807,177.80954768232613,184.95069628041722,182.64050543084645,188.29276700252439,185.77673983928588,192.00569155403383,193.5759056733001,199.82469068230944,182.50330280050542,177.67039736422578,186.51850178041903,178.42754914273465,182.45076069524765,173.9707967853586,172.16076019920777,177.57194605150977,182.41064020065818,163.93022087409958,189.86280622626978,176.2692916695431,162.21556407254545,171.01435468874772,196.04236849842417,160.12315030203544,195.34053310187522,192.6984785975915,203.4897696070085,201.8405800588498,206.58582250709455,209.5210376502026,196.58925771348572,187.37897926635932,178.4836824160375,199.04299389578105,201.4957254526132,200.71775876237595,185.69084770410802,176.0502285881803,178.20089580974064,195.5543611382654,196.86797441755812,204.2123537914359,211.54173021178028,205.7789686717189,190.52697284457463,201.73533009410684,218.1494404323797,204.77334184894772,190.89278455773726,201.92139553499825,199.6709634684029,202.91428744835244,197.4226522271515,191.78301115799317,202.84723698799004,206.6635272423289,200.2675328568198,224.1570999915027,190.8133215206375,196.39056154464114,200.04178972404247,214.02893884784828,205.58676025976206,218.06327596671812,212.82165233394474,208.68734332258975,179.29551624422427,155.55389162356215,184.83043044785452,201.42832960522972,210.36857188188998,222.3224179834735,207.32788657089222,210.20550145717357,203.4020525669193,211.16473023102137,213.43325039656278,206.18486353356477,206.02829342839647,219.68203578257734,225.19909914912745,221.05450868593627,225.23643562369907,213.76116241198818,211.06449742123965,209.8470116447396,211.98268475350963,221.98187933283378,203.5318903571676,216.88565023606267,209.68912678020214,208.49445190272266,210.90725067835172,200.9390060340352,215.49046617211587,221.3316458030583,192.5040620188463,212.02435065579107,220.9719010856555,214.13684694751717,221.57923466995186,218.32588464938962,209.41242830633436,224.23933322164348,226.8619795035797,217.17714425260482,211.3834568875268,206.0872576526421,192.9269152084459,206.83312369362164,211.63249690588844,210.45389979677543,216.24896655857336,245.17079156614201,235.58049764039527,222.73664757508277,221.52792030405587,203.98212868478112,210.87491537317283,205.12162351399496,195.03331244224643,212.4615125200225,212.63275099685404,211.42860450262697,208.20044068346627,210.97016679140683,197.56292142389606,191.29477212053706,191.5705513368094,193.86788664639624,180.80449455856817,189.86059555204235,206.15039588535763,217.3019370613545,202.68832926994952,186.18710694962934,186.6043776044678,
