,dates,aus0116-0000,aus0116-0001,aus0116-0002,aus0116-0003,aus0116-0004,aus0116-0005,aus0116-0006,aus0116-0007,aus0116-0008,aus0116-0009,aus0116-0010,aus0116-0011,aus0116-0012,aus0116-0013,aus0116-0014,aus0116-0015,aus0116-0016,aus0116-0017,aus0116-0018,aus0116-0019,aus0116-0020,aus0116-0021,aus0116-0022
0,1987-05-22 23:06:56+00:00,,152.07130156000184,169.47002701295085,174.76097239319193,183.81688513632105,169.88360362918408,165.65305025665015,153.2456249790754,162.43901120039206,164.53268112263126,164.20793834887496,168.487701624539,176.1992823626581,176.6314579837586,190.20977172715692,207.84224453408572,211.31854647846444,200.96231362511736,211.92004182393674,222.51402991336678,199.81306331878508,214.25209926507233,226.42214376790156
1,1987-09-11 23:09:41+00:00,,150.52038563979826,160.77801487233393,162.90128641381858,164.65649454094512,165.86401093919727,157.97238393997858,144.0529384570063,146.66862461610654,148.97848894537765,149.7222113077948,159.23013619444654,177.66842528971398,181.8583763666214,178.03223827354284,196.22522532031883,209.12733285686875,205.08547313931015,211.7894885462057,217.36189685917975,197.43327872218362,192.86528718477786,199.72345823073152
2,1987-09-27 23:10:03+00:00,,164.38405909068612,178.1445218013081,182.7141696726416,178.6655360606445,182.67535462424394,171.80525186355527,174.2193734590922,163.12831680456324,163.02726587030264,163.41295867279243,173.80289365058877,195.01123034018502,189.94332826005905,198.0873375027873,201.47798873226225,219.0137981540976,217.64641576227706,222.98587297807597,237.85316109743286,209.22109493793926,201.93086037334993,214.18142563949442
3,1987-10-06 23:04:03+00:00,,150.33490293693177,162.21679031973693,164.81658361639487,163.7532640315601,166.6674801538188,160.86262858763877,155.19289927343405,145.85953569844307,155.6188438982785,154.79494771174302,164.29405490102488,186.46973205706007,180.3612377628812,177.05336544902826,194.53681839537774,201.77153481001318,200.98274149662714,211.04339717647457,218.39291849366168,190.73726721518,188.1287772661588,193.05857749997998
4,1987-12-16 23:11:29+00:00,196.54236787174324,,202.20628127605528,202.82092240711438,199.85791505498094,195.44185273868183,198.35636520834538,179.39066408650478,178.60333662470345,187.83365986501906,187.46125633981745,191.56953652053573,195.6786959266022,196.67777529785224,203.30054512005145,214.11342387315946,221.91674063153255,226.6199284803625,232.38880104817105,239.86255171681987,,192.2112638686395,203.1331694600662
5,1988-01-17 23:12:02+00:00,,132.28906677995496,147.5987125550963,148.27557187632192,145.7567711829355,148.5628640083133,135.92405408126456,131.39188791450152,124.81977118230694,140.20729785678378,139.2537495619876,144.7178343780971,154.94359124571955,163.09180156027998,166.06095536370395,177.93024068287036,181.3459543148641,170.36339577965285,182.78442494624358,188.35593657494584,182.80910019366118,175.916766470002,177.46432422506655
6,1988-02-18 23:12:35+00:00,,129.6705811838835,134.0418079897803,143.89182211513202,143.92596553479274,144.0367329895148,129.4595635081304,122.49710125743235,109.52176308947847,133.95567179818593,133.4477421464967,142.27538057267745,153.44100011806728,155.65955496448862,162.43126486859768,177.53634011763577,181.21760087903954,177.52302940281214,182.6352858948227,195.79040512524398,163.89958033594087,175.42243036312684,180.61084546346677
7,1988-04-22 23:13:04+00:00,,142.69482571306935,153.89607277630176,154.27364188995654,156.77532126338735,156.6665324292755,141.92775056864085,136.80290533575655,144.51277132980252,156.76284967398288,155.94656194183443,156.82462979981005,169.50773091140468,176.8376531294336,178.58847415037133,179.5716096359815,180.2463006776847,193.89913563414933,215.01069119238502,217.63960038144913,208.32021546991277,188.05933607722199,
8,1988-05-08 23:13:14+00:00,,148.59660281617303,146.29845174119797,169.29881380850176,171.13324597877124,163.9062650133733,156.1976953251102,149.20272800043594,165.55329000378626,168.13074031798988,167.72301760992312,167.98101648037868,191.77260172777113,185.41194240794363,182.50184534583917,180.05752638194852,204.55755262135474,206.71857616457123,213.60981177906456,218.54180018201575,217.62719677634334,197.1295035196011,223.50036208693342
9,1988-05-24 23:13:21+00:00,,162.10722547847922,164.00085909793978,177.9373637647479,190.42598767606188,183.79954674281873,165.5347073848124,169.16974635631783,180.55702599808626,178.71793365989168,179.1362219548521,193.83085196418887,207.8729672299222,194.67871752068498,192.1689515927187,203.18122334344596,217.16393679762757,206.42657300015543,215.72755504245498,219.33107582485997,202.43469913412903,216.42026803908368,253.49407735350752
