,dates,mex0519-0000,mex0519-0001,mex0519-0002,mex0519-0003,mex0519-0004,mex0519-0005,mex0519-0006,mex0519-0007,mex0519-0008,mex0519-0009,mex0519-0010,mex0519-0011,mex0519-0012,mex0519-0013,mex0519-0014,mex0519-0015,mex0519-0016,mex0519-0017,mex0519-0018,mex0519-0019,mex0519-0020,mex0519-0021
0,1986-05-14 17:36:04+00:00,182.09166592769978,168.625023907855,166.78771712851284,163.82263893732429,160.18193322102067,163.2391698986413,161.30989661524345,164.94399942086253,168.95646361889908,177.18664575414897,168.6485317602022,169.8570561610784,171.6070427320349,191.01752845880418,204.48798918933414,202.23350828090733,188.17690854696852,185.15607379467033,180.33326776168735,177.06483449726164,162.6668845005974,154.21734499529828
1,1987-07-20 17:36:38+00:00,191.7086088461808,181.15896710186723,176.26517015045417,175.135285230302,176.74283485696978,172.79984524715383,178.00950436510834,182.97032736764626,187.00228114739997,194.5647535760635,195.02259038088238,202.31917010443,204.68724140924724,207.09342040252974,219.57411922520654,220.43788551370832,209.0704063009715,199.81463455338653,196.56947652892094,195.46902319349667,185.67885291086952,178.44829584435138
2,1987-09-22 17:38:24+00:00,191.73175352571792,185.30353525727529,178.70832923071188,177.7785434941936,177.06228142520038,179.1859477773254,174.2679214382608,178.522535217004,184.1355568884521,194.36284371259032,191.06299036398323,195.91511443773382,203.08020099245695,208.91869032215993,217.83456907471614,225.3293400031645,215.4080673376515,209.14698774191694,200.46696401757666,200.0003306145056,180.83866116113805,178.24361238193435
3,1989-09-11 17:37:23+00:00,194.96909181830375,180.6011256973223,178.11910940292913,173.87833774009627,177.8115596785343,173.0127677474659,175.78060386678843,184.22087963305955,189.52068548779474,196.63657072372078,196.19221977556273,196.42503104287272,199.44735941811427,205.45903064612813,209.36875169406557,209.98367882253487,197.09771031340708,190.53001300893598,193.17852662388958,193.97698199060812,179.1042915164632,174.6433984598204
4,1990-04-23 17:31:37+00:00,185.8309526221551,171.68817465141578,167.60912726837364,169.83745526737576,162.71588636000928,166.49900740280657,169.0941793574369,168.64288482862528,171.20945593097528,180.4256291244907,179.66559291782355,181.41200175561042,186.51342323475828,192.40714163664825,200.46155087228726,196.58154487865,192.18166404940274,188.577663021741,187.2326808334911,185.19531187822423,170.27301175437725,167.31201611217332
5,1990-05-09 17:31:36+00:00,195.12633050438018,180.52954353135922,177.28670069460793,176.35414837568402,178.71038933988,173.60836100031983,172.2930374891264,172.96737970925034,177.65235060797818,187.84957172202067,194.81544946015592,196.0344618296477,195.53055442885457,201.8387726771243,212.5340752074431,213.1521487324247,204.13391888886,201.6209351648233,198.72258725120105,201.18020937407476,180.54773129420542,179.96535387923902
6,1992-01-23 17:35:38+00:00,189.472552497531,182.88650487442322,172.3935397322663,169.8600963532574,167.50517199226232,170.17079635796603,165.78461107680937,172.95510642935102,176.10223166913818,187.7452524492761,179.1154834677732,177.37974645938678,186.33718428037386,192.95433604448516,194.47355487208304,192.27269777235333,178.4155525213227,169.8619537762538,168.1074556285721,172.95741876966886,154.63086856847778,153.03944719114128
7,1992-02-08 17:35:34+00:00,181.5515760167056,,,,,,165.28981004470936,157.8240389296133,152.56981881893861,169.18146539637237,163.92006306259333,170.67367631563485,169.19696983308864,179.64973496571946,174.4840086757074,176.4945981330993,169.7228454147209,153.6803842050386,160.76257351687696,158.76477378195585,152.99936812372567,148.04327520208267
8,1992-02-24 17:35:34+00:00,189.6266309577197,172.3561603807449,173.62443931217456,170.23297687556058,168.73672507769356,160.55485449781358,155.00010069053985,159.3887015027034,163.04318113214168,170.48779550965605,168.6083509677769,166.71867536105785,170.69842953513552,171.24169420916343,179.7034901332114,178.82259004707998,172.07548462038977,161.22239773802718,158.630626052618,162.80293743878917,153.18736310416972,152.9426709768851
9,1992-03-11 17:35:33+00:00,178.8175300264978,165.49417375541964,160.1928022477876,159.5630173584965,163.93501722458132,161.08577066308675,158.12506989700228,158.2676522737135,165.2752377230907,174.04832093542586,166.86930529088414,161.9023332231286,165.17650670929996,167.7593899256276,178.3542105939648,187.50826460184553,182.82170083456376,171.08352632571408,164.13350361379193,166.06047628631356,156.683334728635,159.72982184686188
10,1993-01-09 17:32:57+00:00,175.34447411559296,174.2726619146735,174.36279561263265,171.6846759662917,169.61939345696436,167.66989202049768,167.4030498855849,165.68078425789585,174.84508790385428,187.79383512169684,186.6523485525527,183.4103064143798,185.7077126300141,191.9983092403363,200.26152319431185,197.98732663668437,188.33470234351074,176.75770960982,175.9165214992955,171.40395698467387,155.44446783990202,159.06318157100532
11,1993-02-10 17:33:18+00:00,178.3294676228017,169.23461992115344,168.96048202855738,163.58232863363165,164.39975556394378,164.8647524570773,162.2103411807156,165.36520254635698,169.0490170542582,181.08833074534624,177.003281154572,172.30384591317454,177.51403332492933,184.23861468857208,189.0766444799389,189.7721079334586,177.06091733195603,168.37542521501408,168.979638917136,167.92700920916934,150.82639535963548,148.83921156007955
12,1993-03-14 17:33:33+00:00,182.7921116483799,168.75341849226245,166.51513855951674,162.7507566277542,161.02843037064824,166.75716541431217,166.09313811731516,171.17712648325127,172.47116024675458,180.84204100228106,173.8715496162876,172.51356558113417,176.87883010656435,189.12954323837272,200.85520130333762,200.73669427184757,200.16596615001555,198.79472711165158,200.01027490783565,197.4290990500109,181.62006637291563,178.05148850774944
13,1993-03-30 17:33:36+00:00,178.69276121255757,167.43750350334986,164.9240630414424,160.1913829475665,157.57272331004717,158.3890704176869,155.11315360517798,161.89406405127164,164.8276610507858,170.75176013113392,162.6354463483831,171.8581781927445,177.34890706320067,184.29926679918964,194.9343985004932,189.2030950137112,183.51233645192724,185.85698911490985,184.49282801086062,177.33535629522277,167.51049907637645,161.78292277839023
14,1993-04-15 17:33:44+00:00,179.17518185092476,164.87784068559296,167.21887408723813,160.6097546741367,157.3754987934771,163.60441995522623,163.8989574116955,162.4056792436698,164.8769455568038,171.14062464667455,165.010120631076,167.87496969532998,171.61574807152704,186.3282721479721,193.70574286466413,194.27497440873796,191.93645023424082,190.01340885807005,188.33177861235194,191.42705438153953,175.36999679410118,174.5137039789025
15,1993-05-17 17:33:52+00:00,178.84079419332565,167.12662651984468,162.7733238300632,157.66397172066604,155.420213022982,156.52050549428174,152.80021378801163,154.90474147849636,164.81647533390927,175.75780109213872,168.460552521895,168.81180910300327,175.35228097405377,182.415199770048,192.5750282100704,193.494161321839,188.04811744402792,184.65041421057745,181.57058634085345,179.8094666051267,170.010821972163,166.04880699707894
16,1993-06-02 17:33:55+00:00,181.3971793062596,165.60285924948326,164.5357917825596,167.6940232889448,168.99894260856865,166.42125037920346,162.373499655334,164.94557930660804,171.18839668711777,178.14295272214778,171.48607038373007,172.0732730708382,174.48659150328734,181.06325297601347,192.44805033020526,194.45796378939667,189.82735676339414,183.17181431334836,178.01191974247746,179.16706135144364,165.51397911049537,165.9129132839728
17,1993-06-18 17:33:53+00:00,185.37036591208056,175.01776087217817,171.38696361993624,168.8105505104777,168.1087892591451,168.10795008956043,167.69972779304496,166.77777275803095,169.3060715149643,180.39567698260478,173.89314370975833,177.62406063368175,184.91448065536295,190.62317049262467,199.93868460175932,198.98129051516634,193.6108470729329,189.45368735746277,191.17235522548384,186.53623597107097,172.99810063132904,173.84855387125495
18,1993-07-20 17:33:47+00:00,189.5630701196687,180.82174747886205,176.241705319878,174.47426476622508,176.65959130216424,172.23386222507307,172.39378716488952,172.59625190326295,177.21544008156255,183.94458128386233,186.56610281590272,188.29833209542556,193.55585591848228,200.58394138702374,209.3138515534265,208.52529613221054,202.06946125390525,193.43085650199188,190.9635248322537,193.0679738687725,178.41118464280495,172.81582194643923
19,1993-08-21 17:33:46+00:00,196.53793393944486,184.43285507464415,179.79968085578017,176.57810584677085,179.65490797173396,178.95666175211701,178.08342938334837,182.6450943474076,185.8530630602255,195.72441692253062,193.54108653358537,195.04431563104916,199.7219774955621,206.76937799563848,212.96903434254787,214.21664241386458,204.90931615927877,201.02445985290393,203.65721263309123,203.69754841253229,186.18034490010265,177.05796326893932
20,1993-09-06 17:33:44+00:00,193.035175141772,180.66487120181176,173.90895314129335,173.8539526683687,171.684310964528,172.67984042980683,171.01558855287618,174.7913757263189,181.91063454992073,189.59467097869424,190.39833477637563,188.20730968944633,195.90983772416266,203.83622420045677,212.9932534394721,212.06989973555622,206.83723359616042,199.67016327470654,194.16445081820936,196.56839869079963,181.93737778742013,178.937487005317
21,1993-09-22 17:33:41+00:00,193.99198902085143,184.44864079012544,180.3978498036999,175.87529051085357,177.0869473122233,180.6540018633616,176.4001764660023,180.28734075413075,199.4033931986438,202.96882768455617,199.56736627915348,205.0191605567631,206.76769306712842,213.46454971212478,219.8351678671067,215.62584005913774,210.98447601540045,204.30341257897146,201.9489812592174,206.52367261857836,192.56978380102373,189.28478581634545
22,1993-10-24 17:33:31+00:00,202.58132885974223,192.80828130136277,189.2787961019059,185.60021127722266,187.42648992364772,189.8316105977485,191.16467797455164,195.88422876485905,201.57951979175286,214.33656710971346,211.20826711721972,210.4631968832643,212.52231402140828,218.86499255099616,225.80052677481072,223.07797742986133,211.54421613373785,208.9210840621556,209.90272758331275,208.06689062925818,197.92923407030005,193.69069203824418
23,1993-11-09 17:33:23+00:00,205.64990374396328,197.6479917806716,191.6640599783654,192.91252085221808,196.94366072301028,192.68896565706754,192.80676415168517,195.69455417356542,204.71208507210127,211.58802037664753,211.5927015995151,212.51402473069396,214.3061091571365,217.8158875888908,224.86532090946886,225.15549518453005,216.79392098434315,210.91276574838272,212.76997744479874,211.56361793944072,198.7848320551773,193.2343175837131
24,1993-11-25 17:33:18+00:00,199.6708283103763,192.45527699509188,187.23387055113147,189.19398283864842,187.99980476593066,188.06715374880278,189.05544848109616,192.46784816817745,196.14191442900017,202.8232542317781,210.80652078747525,211.56381995202779,214.3418309262838,217.31065272773145,228.25198030972453,227.44211149149487,219.69411232029236,211.70079807976052,208.14808327576785,208.90581004492364,194.80526839130297,188.14155461048443
25,1993-12-11 17:33:13+00:00,185.54358695894518,171.97320528172582,177.18728487345706,173.53652958254085,172.45907272071994,171.72873368666998,169.76626603463887,170.84182999844845,175.34207124115957,184.4881121671061,185.02996466019914,182.78727407872523,182.5394630476301,201.01100479892645,206.61564175781982,206.22170860057818,193.2214253319083,189.18408629828502,187.42378462258864,186.36750469569384,173.35263036954728,169.22021085069915
26,1993-12-27 17:33:03+00:00,171.70562048225582,167.1572507830973,166.57447600897885,167.88311141046404,159.39255259145278,161.04926534329033,167.79178749263278,166.63910013071364,169.6364600481671,181.7161048048179,174.58226800730964,173.33237624738265,177.43615500581595,185.6790044560311,190.48406603416177,191.9195076681231,174.04190152509025,176.07642965065784,171.75248030227564,172.52778235496984,156.64332579230145,156.11957747609037
27,1994-01-12 17:32:48+00:00,196.2967482873637,181.28035339227893,184.4175461942246,178.15761131944026,178.20227210569576,190.91723826895208,185.7072105048447,186.63385852844903,190.14093485058171,198.50938123454307,199.48261105408,196.7530783434094,199.30156828159377,206.8038428083099,212.979797770479,217.00353658393007,209.40540150665709,200.5052628168836,194.22837512200846,192.3985330534723,178.39749064859728,174.1290207276638
28,1994-01-28 17:32:37+00:00,187.9944537443589,184.56028871635942,189.79462061530782,182.17851006625307,181.9362125176963,182.52215635396817,181.4571823024135,178.05452837765733,183.23684601412236,192.0339718657712,188.7799551308708,187.12124099605052,198.85702986362415,201.97692620976252,213.50178707680362,211.9607729159093,199.42187212314124,193.8151104490709,191.45490654868877,190.30826892276477,172.20531566187037,170.3166374486166
29,1994-02-13 17:32:26+00:00,191.60461660860994,181.6382834346401,179.26510510608747,177.9217264913228,178.59264104382618,182.75228539232927,179.86111103974392,177.64310802532523,185.56243412291144,194.10048000597916,197.10814515104155,198.8873924977494,198.36803226439568,208.46898609258884,215.46481163793598,217.3434195883351,208.87973992747555,202.2149245494461,197.677140025665,194.2215057227475,180.11640213088364,175.95316644832386
30,1994-03-01 17:32:12+00:00,194.25030403354947,186.4926496496281,183.83441260585892,181.26666757918213,181.417799988349,178.35301761237645,177.14652726384946,174.86723966873308,179.56556817070665,190.95207975115332,197.35125010023256,196.943143238071,197.38506578571787,202.70648420136442,217.03042533272614,213.9635096898285,205.55928135831164,202.29625287277238,197.96791855684802,195.76180599184949,177.73304425008388,174.75034877084434
31,1994-04-02 17:31:42+00:00,187.5042756258052,171.7525416447261,174.55132168455322,173.29560370848685,170.34247063387977,174.04271698592297,174.2733687816288,170.7129100931382,177.3743381655367,197.3141746548119,195.19007507565652,194.79955635426396,194.79507005942185,199.12519538623036,208.20121338643025,206.46983410334016,200.32411099520473,194.5583367781383,197.99870081589253,192.65139205690124,180.44729810364836,174.6286627817142
32,1994-05-20 17:30:48+00:00,202.82494636572304,184.9317458929612,176.89375378206432,170.7373823566778,183.47892048548906,187.69456683335773,182.68304804195,186.88895243863624,190.69467230720065,203.4364329495872,201.85131414849374,199.08123279283447,202.08949599276283,206.81977199893373,214.78134155638426,223.72191921289297,213.78438848170558,208.60032819810291,205.82870425965675,204.4497179149267,191.61187261439116,188.99870218205294
33,1994-06-05 17:30:30+00:00,195.0292511054199,187.4677465671729,182.3647469741329,177.2858327879345,180.62075137845588,178.27778794401797,179.77859758910475,185.1265129909505,195.0288850120674,206.4756875835586,197.79285426298028,199.2305206373189,206.8556733120434,213.6268442406992,224.30794203488927,219.61801354209442,213.7540946356422,206.08242456269832,208.3745677946509,205.6488755890581,187.38421114799206,185.91305829523432
