,dates,nzd0408-0000,nzd0408-0001,nzd0408-0002,nzd0408-0003,nzd0408-0004
0,1999-09-04 22:00:33+00:00,151.73177747946812,144.83659132831488,153.88749707317828,140.83961855475127,146.30383893434998
1,1999-10-22 22:00:28+00:00,155.9398609316881,146.0857056765214,155.0978003982215,148.8443482265072,150.26180634824536
2,1999-12-09 22:00:33+00:00,150.6627986582446,141.53277921992907,142.01531383811917,141.24727498866085,144.00228270464905
3,1999-12-25 22:00:28+00:00,149.65992000142006,144.84568009054192,151.33161599672474,141.3849612529176,154.55168032643132
4,2000-01-26 22:00:26+00:00,154.97054085470495,148.75035467440264,155.04199704846977,143.9766342422317,152.88721758101477
5,2000-02-11 22:00:21+00:00,149.55100417184286,139.60709446471333,146.84599293876576,138.43612359215152,145.35624322798475
6,2000-02-27 22:00:16+00:00,147.23799991264968,139.36937071909585,145.2241010315689,142.14654360682118,147.0413999732594
7,2000-03-30 22:00:09+00:00,150.30468007745972,144.73112693902274,153.23457923721077,141.17726513320042,153.55686396161127
8,2000-04-15 21:59:55+00:00,139.38804225266549,138.49549132893824,147.14128183996277,139.6562227965422,149.19927337257266
9,2000-05-01 21:59:54+00:00,147.00212773258647,144.85224607894784,151.2797375894945,149.4501609865442,150.70294539814583
10,2000-05-17 21:59:43+00:00,137.13625633060047,141.15127381124395,150.87351635329912,148.8060747198238,153.2078832274994
11,2000-06-18 21:59:27+00:00,,139.29417790675734,139.1985093436453,,142.16315619140772
12,2000-08-05 21:58:44+00:00,142.78501889230802,146.0191983931541,148.04459665032465,143.8269025415739,153.28537847910272
13,2000-09-06 21:58:22+00:00,152.32550043156718,148.99879845618,155.1445618391176,149.6553126354331,154.37077289898093
14,2000-10-08 21:58:00+00:00,149.80532579330713,144.43032502899248,150.75833120109436,140.3341349959033,151.8827848311554
15,2000-11-09 21:57:57+00:00,153.39838562439434,148.8218072116734,151.2645832910371,145.06424916891118,150.03161937831652
16,2000-11-25 21:57:58+00:00,148.74143115838135,139.60169019767383,145.94183735526065,137.64984361893468,150.06750523348833
17,2001-03-17 21:57:52+00:00,153.2536501397832,146.77875720833833,153.8478240118152,144.55205621493087,156.95904163239072
18,2001-05-20 21:57:28+00:00,136.55585466514407,142.39499704598666,150.02256589554423,140.91652127215858,150.2924688767615
19,2001-06-05 21:57:16+00:00,,137.00226133203088,146.12101423998675,,149.5137512041639
20,2001-07-07 21:57:00+00:00,,141.1613649802033,146.9199649143326,,
21,2001-08-24 21:56:24+00:00,148.27700466395171,143.75146770222824,147.68721775747025,140.2810128075176,146.00821319113024
22,2001-09-25 21:56:04+00:00,155.4651559564219,145.86805690878674,153.84500292945447,147.89799749208382,143.07636768892476
23,2001-12-30 21:56:13+00:00,146.72484071383334,141.91609915276086,150.78291954375115,144.45310297972912,150.58593212140903
24,2002-02-16 21:56:30+00:00,143.80688890307084,146.05966589480926,142.4486360656843,137.0773935552292,145.05968117777442
