,dates,nzd0410-0000,nzd0410-0001,nzd0410-0002,nzd0410-0003,nzd0410-0004,nzd0410-0005,nzd0410-0006,nzd0410-0007,nzd0410-0008,nzd0410-0009,nzd0410-0010,nzd0410-0011,nzd0410-0012,nzd0410-0013,nzd0410-0014,nzd0410-0015,nzd0410-0016,nzd0410-0017,nzd0410-0018,nzd0410-0019,nzd0410-0020
0,1999-09-04 22:00:33+00:00,,,,,,,,,,,,,,,,,,,,,
1,1999-10-22 22:00:28+00:00,150.25656382193068,144.21747457359072,145.0096495439583,150.48812638891025,160.22562862837185,162.6046886270239,159.1232503581287,171.38602087089538,177.34336891690293,194.12025052164574,187.05401220167977,186.2123708290419,180.95478396699184,178.25547784683607,177.0706419123333,170.39681115431668,162.52642315945403,150.66412576280598,134.408337003084,132.54674192996043,136.7266549542582
2,1999-12-09 22:00:33+00:00,132.76505846664912,123.2716061122609,126.30621793813269,136.30634906824906,138.8018316409902,145.4045576833057,145.85937490387835,151.76913462885213,156.66706997719695,164.11827575884558,164.05111482168934,158.86741564152945,154.45482557520313,154.1292525991912,149.8079670295099,150.33841502730485,139.5362187903037,128.6556516172364,113.56608865807685,122.027399375997,133.79343314749886
3,1999-12-25 22:00:28+00:00,131.63985145064115,124.55067966102263,130.5698688675852,136.04372947730428,144.07034150596996,144.7331677903104,142.84394057247135,147.43103485634373,158.98807394764725,163.42637480356075,156.44296122267718,153.69901200962116,154.69778632396378,147.16797949191655,148.36705036644048,146.4096162014385,139.7170788221291,125.67334641858739,115.76373752892255,117.25204754262748,127.4193612780778
4,2000-01-26 22:00:26+00:00,134.65104259861965,123.09946930361603,130.03175610575178,136.02102077313629,139.49153380245406,140.5558908806483,140.04812664221438,145.43176301687416,144.1573421878587,155.5859790228044,161.10997619143274,148.03086603105544,145.81849684777995,141.31932091497245,141.6820318253838,144.10965235882014,138.98751013931837,127.1082303002262,122.98662081889256,125.62570824301535,133.5926968881124
5,2000-02-11 22:00:21+00:00,142.84909971843047,136.49498961113278,141.87285130448015,149.77440132075418,154.10980103735312,153.48669510009864,155.26252753481583,157.90848268796236,160.53486843063075,172.3787460872161,165.37359892746753,156.7040282058469,150.1851701408196,147.97695625884464,147.3086010501499,141.36877104388574,131.37359373161243,114.69325513609141,113.35026158337789,117.09769172519532,129.56582529794315
6,2000-02-27 22:00:16+00:00,144.0850519503805,142.78326744601327,145.74591094878676,147.0329487534385,143.9218882431351,146.61616588881188,145.61736670587376,148.59612511233067,153.02722273785537,164.80888152227584,154.33156798531496,145.37840332947448,140.63441665485766,140.14966728248572,140.7761426332442,149.49144389908713,143.46514992096843,133.2501558332368,125.8877062950015,127.68823996427501,135.5025719438191
7,2000-03-30 22:00:09+00:00,147.25953311447685,143.71942248737167,146.8812303381148,151.59105652969794,155.00474577587033,153.48465705577695,153.43740390474994,157.93151329240817,165.31584251200226,168.74003828424776,161.65751654403215,155.5183092506593,152.78116292401316,149.11896312963782,163.27072621830428,168.75021884303644,166.99711583353755,158.60741355653943,155.59041540773345,156.79509373400256,161.03885316281082
8,2000-04-15 21:59:55+00:00,161.34108133187036,155.57474724890832,158.9882560841513,163.1331260527371,164.93039902185143,166.1584584375097,163.39429888740665,163.49594526907862,170.00096747260102,180.87246798379942,178.923388231233,168.1380433261213,158.43870269763127,166.038333949492,168.75845055104793,179.0102731099227,172.78806646869913,170.55878417302512,167.68633329389388,171.27599698280503,163.5404892681279
9,2000-05-01 21:59:54+00:00,156.71672286646364,148.12855369562416,163.41714809232053,165.21227612112034,168.2250938762534,167.60846409503034,161.93708225106948,163.98716306928839,167.40135473854696,179.04558008389114,179.3411813635213,176.36880231564845,174.35412490122835,178.2493092628843,177.65197076612253,179.2220304956192,178.24808788146984,165.7583406655136,159.41945603559367,156.38104649265344,150.78741099302613
10,2000-05-17 21:59:43+00:00,149.07016428037178,150.55395380266356,150.63059360939081,164.4580634085343,164.97637377886292,165.91350517106451,168.34840647223012,169.8283743778137,173.69969707252324,176.954413832129,174.41280590386356,172.0802244092922,167.38546892957322,169.6538497059767,169.89397262571774,175.02714262654013,166.56931946391828,154.86661039372007,148.02394596573097,145.86980912837498,149.9574521412792
