,dates,per0190-0000,per0190-0001,per0190-0002,per0190-0003,per0190-0004,per0190-0005,per0190-0006,per0190-0007,per0190-0008,per0190-0009,per0190-0010,per0190-0011,per0190-0012,per0190-0013
0,1985-01-26 14:42:08+00:00,238.91283539616768,173.4786652763781,,,,193.76652669566212,191.94443799350435,195.79285392830337,189.82177301039442,190.7858092285718,,198.12412938623257,198.4581156624773,190.66488578873216
1,1986-04-19 14:37:04+00:00,236.00636894580998,207.5035065520758,207.62550841482894,203.26705462559022,203.2587304302381,204.0280110816283,197.02636411829536,194.63151888448135,178.47509967588454,172.3050017801676,,194.42828950444914,195.38955550863227,189.71489247628043
2,1986-05-05 14:36:40+00:00,236.95810468789324,201.19132222615053,207.76214732000875,186.81840243961074,177.6155062088662,166.08040740325777,159.12389495632357,168.2424559166679,144.31719706323761,142.60315427289217,,180.58648885006414,181.54249847499443,179.9251132294689
3,1986-12-15 14:30:32+00:00,,,,,,192.42929938661308,191.81184890658696,194.18115640358596,,183.4766311865002,199.78917700330308,199.07256400587787,196.1242201253934,192.94470774188247
4,1987-04-06 14:34:23+00:00,239.70711316728926,200.8343298984755,208.10024868161682,200.0744316152463,197.63211692468963,194.53175767567103,192.5004226321371,196.88874369358214,183.35653700316212,171.99199767341378,192.45073134029195,191.75828468285707,188.81976752823718,187.21459320139073
5,1987-05-24 14:35:48+00:00,237.23220195442465,199.39927326140528,209.73990448477176,197.58377393868446,188.18197111328098,181.0464486400967,168.55396455282292,177.49010971834397,,143.5165458157786,,182.41072727273166,,
6,1987-10-31 14:39:29+00:00,234.8643574939984,196.32318427989736,205.6206772990956,187.46380887558206,183.70573832335333,183.6997222895141,174.66787410996994,181.73363138238386,186.12875660115165,186.2445076087606,196.4387991413719,186.61645440720685,186.5171546767738,184.39533730438217
7,1987-11-16 14:39:51+00:00,232.11269939059707,194.42991137070862,201.9657567855013,193.6366067000739,188.2554735636327,188.31246217086039,177.59224300547868,184.4537146092715,187.67338948889667,188.43854087583225,196.63964641423183,190.29810180317457,183.88901149443555,181.84072586739057
8,1987-12-18 14:40:20+00:00,234.18799220805428,,202.76499256041143,197.51598709835608,198.2672283593897,198.45682449126346,189.66949899344,182.85795220822607,190.56557226129863,189.57935467939564,201.12825975940402,189.80232590754323,186.86556996750534,181.27583854899748
9,1988-03-07 14:41:36+00:00,230.93700641370606,187.11331980335393,,,190.08706223198476,181.61279184945548,179.50858990457573,196.8976507483918,196.85627898831964,195.50296988248516,205.28064939697305,198.6768683714364,197.92682778985056,192.59349556590143
10,1988-03-23 14:41:44+00:00,234.92110049598566,180.4416815997341,196.77721001909865,193.3415093224855,191.0807469005868,,,178.70947235744808,177.94428667141005,,176.1402612330689,180.6951470206135,183.37444941718695,180.6067247019832
11,1988-04-08 14:41:50+00:00,241.83639710206256,195.73043552845436,204.64107155427232,190.9202575402432,191.39432951927017,,184.5784465000319,189.65884126427198,163.99050048850256,,185.51566802650035,190.21732631286824,198.49870865298277,193.20246422612323
12,1988-06-04 14:36:05+00:00,,,,,,,,,,,,,,
13,1988-06-20 14:36:10+00:00,,,,,,,,,,,,,,
14,1988-08-14 14:42:27+00:00,238.98307024955895,192.6498212005808,200.60486994468533,184.95800200409218,179.85272560230982,162.97071426840364,159.6586829208143,176.68885246364687,150.66995812301946,,161.45227138418898,179.92562804276508,178.87174690358117,177.91399583027663
15,1988-11-02 14:42:21+00:00,237.03826966742804,203.9472992317609,208.71353523463176,196.3908000667858,191.19283042126335,183.38071285125528,174.06683738639504,177.50756123250548,186.1678208125982,187.38838432239524,198.81295998632663,188.730241595159,187.40526426756827,193.954755497501
16,1988-12-04 14:42:16+00:00,242.7093417986454,200.2786273579,207.9893996648069,204.34258913371104,191.08361131160757,181.9818807186722,179.77774606425373,181.36375250289205,187.47835034522052,191.3584058250101,206.44236454338417,197.623223325469,193.99754627185968,189.60269368446373
17,1988-12-20 14:42:04+00:00,234.52510956208647,,206.11780367458766,195.0113420757375,183.7111353702179,188.40046194326837,185.7018038177501,185.48546190947292,189.48312311343832,189.7837767411819,201.44989379527226,200.4901346669828,195.90021402975356,191.86236886486446
18,1989-04-27 14:40:32+00:00,243.4289714600918,201.69939101752547,207.4769608038691,196.79934824217358,190.10466191520993,172.6217456841047,163.01048198446594,181.38239902800882,166.91028764961428,161.54318447517525,170.35962314029044,192.42261310145747,183.47015165735786,181.76756709530724
19,1989-05-06 14:34:17+00:00,,182.7027745305234,176.9521353994722,156.00385085526932,163.99701963306785,158.6397811314865,154.47497192130467,166.4630479133736,146.06321030153694,145.59326862992341,157.059065197038,173.4159411618299,166.87684777862003,165.39174505380532
20,1989-05-13 14:40:18+00:00,,,,,,,156.7008072914693,177.54277763983478,132.19974782393496,138.27173120265647,145.61447004662188,185.4370776734204,,
21,1989-06-14 14:39:39+00:00,236.23143909766702,195.90557864065224,202.61884639045047,182.35077868149017,174.40175901078058,152.04139766886723,,,120.52291489815427,134.3409800679748,,,,
22,1989-10-04 14:37:23+00:00,232.41027395776266,194.04194586865952,204.43300421410513,193.38977217704527,186.78738646993818,176.8361995623812,164.44570716321616,177.20142758694504,173.49898447757454,183.692077409656,194.57859031784471,186.85079823296465,183.71528327612617,185.35210521838465
23,1990-01-24 14:33:55+00:00,,,,,,188.5660457479774,184.4414220327927,183.99402698558902,181.12977732028477,182.13983933129037,194.89149031788637,196.18243593882647,194.46934371975752,186.3775293461974
24,1990-02-18 14:26:58+00:00,,,,,,141.30116575986702,,,,,,,,
25,1990-02-25 14:32:55+00:00,230.8291629236879,,,,,,167.46711265128556,167.48381880853537,171.7225908510118,167.90556492482918,184.16603929975955,177.86786117066077,181.77112432940675,178.14141043614407
26,1990-03-06 14:26:24+00:00,,,,,,,,,,,,,,
27,1990-03-13 14:32:21+00:00,233.89126543944082,,,,,173.33183838897156,164.74414843155995,174.9084927199989,164.0437906197971,164.32596639107652,177.31355128403752,173.4590089905114,181.9743514050955,181.6069769804558
28,1990-03-22 14:25:50+00:00,,,,,150.86296952822605,158.57896489371808,161.62389211068293,161.7238596910442,151.58505584440962,142.02070274142875,173.84573980705068,171.97753890126913,176.73671854762148,172.33218034899343
29,1990-04-30 14:31:49+00:00,238.57483074182187,205.60359391898294,209.56624789157348,198.0430002536115,184.79742776513103,175.4137597701834,167.54177639813847,179.92300053917418,,146.91670162524588,161.81595854110475,185.85985008394704,193.33346423203847,194.47422037480797
30,1990-05-09 14:25:47+00:00,,178.86194823026543,,,145.32413484493978,144.00906650802017,149.1674228014413,164.45393173024016,132.23114280447456,,,,,
31,1990-05-16 14:32:00+00:00,240.1843075898822,204.66896759144737,211.12724714638495,192.45363765884386,183.61111509898333,172.77898586794902,164.15403009647648,173.09521430750257,128.92819463859487,140.52051817395278,148.91811582027216,183.0256409234051,,
32,1990-06-26 14:25:43+00:00,235.12597618945998,183.01078873393772,165.3429316143576,,,,,,,,,,,
33,1990-07-12 14:25:41+00:00,,,,,,,,,,,,,,
34,1990-07-19 14:31:48+00:00,243.5595491446479,191.2485586053456,199.7948218986937,191.07506211406113,176.6900383065916,159.64990599201138,158.2902596735621,172.66730850354963,119.42659937630194,136.38627274222225,149.0547529633697,,,
35,1990-08-20 14:31:41+00:00,238.08302355358785,192.5068390442081,204.6382955198481,189.93403650823865,181.8801281885349,168.99344433503066,161.62092139780444,174.30341154341238,148.83221112083893,147.27898625410077,155.06408787073116,186.60868683864985,183.3083330804962,175.92510082774217
36,1990-11-17 14:25:02+00:00,,173.16380364008626,177.8925471781866,154.46499503422612,162.68362361687454,,,159.7588894868026,169.2942337514713,174.1524902175385,182.35279176306187,179.43293802636668,177.16845017933264,172.88379717271678
37,1991-01-20 14:25:58+00:00,,,,,,159.81729251615891,158.31581409706425,164.59522377540756,171.04478228840364,176.9486750372469,189.7547128825993,178.70708339200797,181.58654018614388,179.02791334615958
38,1991-01-27 14:32:17+00:00,,,,,,,,182.38138556906867,185.81318410918058,183.29184253450703,199.77643795561193,197.2979395411259,201.14379203637458,198.91630865325146
39,1991-02-21 14:26:30+00:00,,,,,,145.9516761860021,155.52221103960056,,,,,,,
40,1991-02-28 14:32:46+00:00,230.1377221804147,,,,,175.2352137170595,160.88621514183447,172.91138170327645,182.6826074412218,176.70896603719794,189.69572180678063,189.56167098019336,190.98612776551047,184.81719219234378
41,1991-03-25 14:27:09+00:00,,169.7781349833853,166.6613732525547,147.6453119570895,157.14630647033255,167.9393461618862,168.94403444919087,170.56272600730682,159.05760064975752,160.20388126419593,179.0028073429421,180.08861607007637,174.36930311395682,172.58288444522458
42,1991-04-01 14:33:22+00:00,240.68187567755788,194.25697794401665,209.0240965271104,188.43917477780076,191.11504132507818,186.94572910977726,177.68459938050066,183.9390420754721,180.32227588477474,,198.3058069118587,203.51538147755204,198.48394084649476,193.2726330489854
43,1991-04-10 14:27:24+00:00,,175.12358399150074,164.6366444197768,,150.76879884739816,160.65486211903638,155.58529288254002,167.525788022788,,133.3090791150141,142.965276132674,175.82534008598287,,
44,1991-04-17 14:33:41+00:00,234.98845861984444,193.04127055362898,209.40784756741616,191.80633992236602,182.077821941883,178.06881097308352,167.40212394019838,177.62559548476372,155.19087180241306,148.66383156522204,156.3380677854926,192.55823011246804,189.26275984928233,188.95330013024324
45,1991-04-26 14:27:38+00:00,,,,,,,,,,,,,,
46,1991-06-29 14:28:41+00:00,,189.3152779218438,176.054412989587,,148.37055782637054,,,,,132.78694776300438,135.92020536795786,,,
47,1991-08-16 14:29:04+00:00,,,,,,,,,,,,,,
48,1991-11-20 14:29:45+00:00,210.1776643153105,146.40095111025784,,,149.3647690191173,152.04444526675053,151.94171044253065,158.5852096696349,167.0914042083084,169.76154737311805,181.0821394231185,171.68866683025223,178.5325737569274,183.0106916312477
49,1991-12-13 14:36:11+00:00,234.233227552258,,,,,184.96830795499616,177.4600565196249,180.69169527776393,186.2134949343731,186.85967148385427,194.690743270123,195.81783642125302,196.25128101761862,195.1550340763297
50,1992-01-23 14:29:49+00:00,,,,,,158.08854076993904,163.86678427416223,169.6312613441802,172.4226222794692,170.41419878600436,178.25908461671276,175.5449877730953,176.41847443237424,170.72931604083638
51,1992-02-24 14:29:45+00:00,,,,,,168.17250878967013,163.47315961151364,165.61414279100444,163.01239686149194,164.62190888442385,176.15123187651173,168.7429695298353,176.8812984788159,176.39371175875232
52,1992-03-02 14:35:54+00:00,234.64933682268577,153.13578971934064,,,,,177.94947948206777,182.3315928090479,175.53207864322104,171.7301527895761,189.55607034281488,189.98378918973395,189.96791027045654,188.1665697653508
53,1992-03-11 14:29:44+00:00,,,,,,156.6675448198995,162.20161771812138,167.86586525473368,157.65460877768422,147.6183591692424,170.32878849730463,168.57899395763658,173.33050726016762,174.15131333283628
54,1992-03-18 14:35:56+00:00,,175.33065452587795,,,,190.3993189275809,192.07780941094364,197.91418022914135,185.3132511754133,174.65467125083333,188.9112604575381,197.81157137940167,198.65775979985247,195.99091514611715
55,1992-06-22 14:35:01+00:00,,,,,,,,,118.78101707624623,136.38517478084904,,,,
56,1992-07-17 14:28:32+00:00,,180.2445559782821,177.7884918340383,147.0758675963952,154.3134178579428,143.32547747230663,136.3088554433807,,120.05995671905751,134.72774628264455,,167.31452869257868,,
57,1992-08-02 14:28:20+00:00,,180.7053965335744,174.71039689583972,147.14272942599075,151.09998344924446,133.3010478929527,,151.53192203010138,123.24777373473286,133.36915675879277,,161.05419194134635,,
58,1992-08-18 14:28:03+00:00,,,,,,,,,,,,,,
59,1992-09-03 14:27:49+00:00,,161.37080703461012,160.31160074723664,141.22652205268145,143.15355313039862,142.03308461254412,138.76716373975785,157.04150598996839,,,,,,
60,1992-09-19 14:27:35+00:00,,174.33278928515938,170.7605051340873,149.77271165652854,157.26729233097504,149.61952154768204,141.2365185135459,155.44711053648857,156.66787399586033,157.60368842517187,,,,
61,1992-09-26 14:33:36+00:00,228.07812868324248,187.24020027311016,201.7858050796017,194.21518822281755,181.0157715713863,171.77019068258213,163.12491935357315,171.5422753819605,174.1676463985159,169.59284547718102,190.14264569725108,176.31488407637232,174.67219704681503,176.118155497552
62,1992-10-21 14:27:01+00:00,,,,,,,,,,,,,,
63,1992-10-28 14:33:06+00:00,,173.6282520741156,188.50456287509036,182.85371182779045,174.80533577576347,167.89847861924963,161.66396260496268,170.9348292509582,183.01402529667587,180.35751148519444,194.4439818909179,185.39965173962503,180.94998969224216,181.92487404860037
64,1992-11-06 14:26:45+00:00,243.14273843200743,,,150.7256626014671,154.91337400287924,175.58829204446835,159.72607034677281,162.72192729314563,170.08312773877245,173.322251811903,183.94096785571347,181.3714368685717,171.58175499054047,150.1989781889236
65,1992-11-13 14:32:47+00:00,238.15727528261385,188.4457943982146,208.4719655765678,,189.10123679841064,182.7703744600266,171.12397533488706,173.94906389924702,179.7200479073664,183.15097382104548,197.54287499678207,192.79594022936385,181.9680648299716,188.05029516612424
66,1992-12-15 14:33:02+00:00,,,,,,,,175.06959457552566,186.66970266491774,186.0157517525936,196.28986546501272,191.83889755677842,191.55413493733172,186.02140430301512
67,1993-01-25 14:27:19+00:00,,,,,,139.91736820527095,142.82183827024895,154.34349374815343,167.7051741658397,162.88727008494098,180.47424006761398,174.98888885281806,178.16039837207478,172.77946738529752
68,1993-02-17 14:33:42+00:00,,,,,,170.70400052662472,164.20257313432302,176.18933070922358,175.47732156309206,177.82152591621266,199.94180560271403,186.810223065317,188.65002124301864,183.73879909134766
69,1993-05-17 14:28:03+00:00,,184.1093582851592,175.10200978682508,148.41406881413468,149.26663883185662,145.42730027963927,138.93474023262897,151.69849370292047,,,,170.4348897683792,,
70,1993-08-12 14:34:08+00:00,238.91217030377408,199.72652205357454,207.9206640162661,186.38954885940217,180.5462380453516,172.55796471691426,163.44471683996144,174.8767880988269,141.38831298028663,141.7250083725532,,182.6281680296163,186.09196233108605,
71,1993-10-31 14:33:50+00:00,246.09415216626198,188.41701645179086,201.08133724021712,191.24568686730845,185.39448146651412,173.31164832371402,166.26655781292237,177.35946141853861,184.8543625150138,187.18385327239005,200.40995117391705,193.27598129736018,186.75041166934113,181.6419029127142
72,1993-12-02 14:33:37+00:00,230.9546367241142,,,,180.04414591166,179.7585160511927,167.44052673854688,173.68369878998314,183.93685911056068,187.39280211956358,195.44789990606165,188.2937383938835,186.3311203231107,188.34277468781593
73,1994-02-04 14:32:55+00:00,,,,,,175.60747088837235,164.07643221291747,176.46244179800473,178.24887742652285,172.70759170375536,192.24319402832435,183.9045560376166,180.06679897823227,177.8774376429159
74,1994-03-24 14:32:13+00:00,236.1446462522287,,193.7480269965901,187.67037226642276,,,,171.79667391144767,143.96989406840862,133.5830923304075,149.80552041613095,171.40879621240603,179.96535769736968,176.51179877731502
75,1994-04-25 14:31:38+00:00,237.18832079142047,191.32022948329143,204.1420903818628,191.0352266975182,175.27085459918337,164.973450461713,159.59550946761547,171.3144531336892,144.5924804288161,141.3691400917934,149.47092214506645,185.3275324790584,186.88311019547024,
76,1994-05-20 14:25:00+00:00,,,,,,,,,,,,,,
77,1994-05-27 14:31:03+00:00,243.53652633640723,207.07623037120052,211.48389489597088,199.20108051341398,192.1443684127328,,,,130.38007061127394,139.2960594356737,154.21187176596263,,,
78,1994-06-05 14:24:42+00:00,,181.81772197914606,172.8905014505008,,156.0411015714999,,,,115.31544564715269,129.58826584290645,137.61297173343763,,,
79,1994-06-21 14:24:20+00:00,,,,,,,,,,,,,,
80,1994-10-18 14:27:18+00:00,225.5066666662052,184.86486362638337,199.816018776261,188.06360362745923,180.69930053622227,171.77092951858944,,,177.55960915585655,180.49941152468497,,187.50542934519672,186.1429501000802,180.77172141036687
81,1995-03-27 14:21:27+00:00,236.74239967954796,177.77401350958698,,,,172.83871285355397,179.59607139930858,178.36176495407705,158.60893664361032,145.85108375564138,,184.22043273559635,186.54698843010863,184.21082501484767
82,1995-04-28 14:20:07+00:00,245.93272751585872,201.5685179688962,203.66282542962807,183.4948499269034,173.78905353738858,,,173.9517534966751,140.61906212813554,140.73822807648918,145.89704736601638,178.96893733359587,183.70694957641408,
83,1995-05-14 14:19:23+00:00,235.08277879836317,192.20331032886708,203.2219275283809,187.79107659701157,178.73032310291126,168.98537081484378,165.36742854705298,172.4691502329733,132.93671821833402,137.21126217748576,147.61316259668615,169.7796786891418,,
84,1995-07-01 14:17:12+00:00,242.01280704125375,192.4091734468487,199.6831461732291,186.5527875959696,,,,,109.91264422670827,139.31901446888943,,,,
85,1995-09-19 14:13:28+00:00,226.44284880874847,,,,,157.90860455306733,159.3810358603731,173.4513810992331,,139.88309170532165,178.6011928120461,186.70963267771288,191.19108148196298,186.04579871049134
86,1995-10-05 14:12:38+00:00,236.04788053020334,187.68465843162411,,,,174.07757845880565,162.9466874510845,175.23081808814675,181.14639812444412,171.40061909718327,193.10088532809453,182.48283861120632,190.1260828104901,183.44038620051563
87,1996-02-19 14:11:17+00:00,,,64.94392695430597,,,,,,158.26104076701077,146.3394709109702,166.31410429870792,166.1181033645648,175.39206595996643,168.96456061791324
88,1996-02-26 14:17:56+00:00,,,68.54623732850276,,,171.14191836589,162.3737082800576,172.8667184070874,162.28468004071115,156.87783017314166,193.19363641126822,184.3884691324369,191.75102580270897,185.7187828316354
89,1996-03-13 14:19:00+00:00,238.96619380415655,,73.62447972487918,,,182.4003238535685,176.55970180781497,180.00806557212246,163.8187193384401,157.33673668357378,187.82857431162827,186.81470407443686,190.9195153667886,182.8115078260828
90,1996-03-22 14:13:23+00:00,,,62.17584941752225,,,150.63463572595492,155.4415809909087,167.4589404655294,150.8567820592855,151.48096592021426,152.6211767301627,161.23201193716187,166.33891944255728,162.5013303355324
91,1996-03-29 14:20:01+00:00,242.3841954947862,,,,,169.60727882368172,166.29555029163225,179.95983149297822,,139.12152519864802,149.80047067088267,181.1257512861217,187.5638686845172,181.74019594462592
92,1996-04-07 14:14:24+00:00,,183.13542676305437,,146.83537375244532,145.3097944865931,151.02040959773376,142.58998945050348,165.7591884771753,153.5041549370324,147.5923851593791,152.404965633183,170.4423722822501,168.37857041280517,173.10819388428857
93,1996-04-14 14:21:00+00:00,236.5195607862766,186.99951103459227,,,,,,182.6296857158731,,140.25822373136617,149.21810962177003,184.25669967027,186.30213641363562,188.50321267035696
