dates,nzd0562-0000,nzd0562-0001,nzd0562-0002,nzd0562-0003,nzd0562-0004,nzd0562-0005,nzd0562-0006,nzd0562-0007,nzd0562-0008,nzd0562-0009,nzd0562-0010,nzd0562-0011,nzd0562-0012,nzd0562-0013,nzd0562-0014,nzd0562-0015,nzd0562-0016,nzd0562-0017,nzd0562-0018,satname
2001-03-24 22:01:59+00:00,242.09,223.24,232.44,209.20,205.28,200.80,203.26,205.64,206.28,200.32,193.75,194.04,196.88,190.85,190.81,196.99,206.27,213.32,221.98,L7
2001-05-20 21:55:53+00:00,249.01,228.02,237.61,209.58,204.53,201.59,203.81,206.44,206.82,199.98,195.60,196.01,199.44,194.26,189.32,196.56,206.87,214.36,221.65,L7
2001-06-21 21:55:29+00:00,249.01,226.94,235.94,209.90,205.91,203.00,204.94,208.07,208.01,201.35,196.78,197.26,200.17,195.59,190.18,197.86,208.61,214.11,220.49,L7
2001-06-28 22:01:33+00:00,249.01,226.94,235.94,209.90,205.95,203.53,204.67,208.80,208.01,201.35,202.97,197.41,198.18,195.28,190.00,196.35,208.61,214.11,220.49,L7
2001-08-08 21:55:01+00:00,248.29,224.11,235.37,210.05,205.80,203.93,204.77,208.98,208.23,201.48,203.18,197.29,198.93,196.01,190.66,197.35,208.46,213.78,215.86,L7
2001-09-09 21:54:36+00:00,244.59,223.30,231.61,208.71,204.85,202.77,204.22,208.03,207.61,199.93,202.77,196.80,198.98,195.62,189.85,196.88,207.64,212.52,213.78,L7
2001-09-25 21:54:28+00:00,252.74,229.01,232.93,208.03,203.56,202.78,203.82,207.35,207.73,199.15,203.06,198.29,198.70,196.80,189.94,197.40,208.24,213.93,214.11,L7
2001-10-02 22:00:04+00:00,252.74,226.67,229.98,206.82,202.42,201.48,203.17,205.79,206.36,198.42,201.09,196.63,198.08,195.02,189.15,196.71,206.77,212.34,212.39,L7
2001-10-11 21:54:09+00:00,255.34,227.01,230.66,205.48,201.52,199.72,202.30,204.53,204.81,197.80,199.87,196.35,198.14,193.90,188.98,196.48,208.04,212.77,212.39,L7
2001-12-05 22:00:42+00:00,253.46,221.61,224.59,203.16,199.15,197.01,200.02,201.65,201.56,194.96,197.01,193.15,194.95,190.37,189.52,196.86,208.29,212.02,212.39,L7
2002-01-22 22:01:04+00:00,252.06,223.67,224.70,201.13,196.42,193.99,197.68,197.76,199.53,193.10,190.34,190.73,194.29,188.35,188.09,196.10,205.27,212.38,214.46,L7
2002-02-16 21:54:54+00:00,252.37,223.69,225.00,201.32,196.72,193.78,197.88,198.09,199.79,193.25,190.45,190.19,194.52,187.50,187.96,195.80,206.25,212.17,214.39,L7
2002-04-28 22:00:38+00:00,246.44,220.71,224.49,203.61,198.31,195.73,196.79,197.43,200.04,192.42,188.26,189.21,198.13,188.01,191.35,197.51,206.71,217.27,224.66,L7
2002-06-24 21:54:28+00:00,246.44,227.87,230.38,209.59,204.90,202.16,203.33,205.07,206.94,201.45,198.08,197.37,205.74,196.23,193.44,198.73,208.41,217.17,225.30,L7
2002-07-17 22:00:32+00:00,260.89,235.46,236.64,210.51,206.20,203.63,205.14,206.46,207.16,202.18,198.76,197.85,205.67,198.41,194.96,200.46,211.20,217.17,225.30,L7
2002-08-11 21:54:12+00:00,275.35,235.07,237.41,213.81,206.65,204.73,206.43,207.83,208.55,203.04,199.86,198.69,208.02,199.51,197.25,201.69,212.88,218.25,226.00,L7
2002-08-27 21:54:00+00:00,275.35,236.72,239.43,215.02,207.46,206.87,208.35,209.94,208.76,204.01,200.89,199.98,209.03,201.83,197.92,203.10,214.23,221.22,227.08,L7
2002-10-14 21:53:43+00:00,275.35,240.36,242.07,214.65,207.14,206.88,208.04,210.02,209.75,204.79,202.81,200.52,208.38,202.58,197.85,204.37,215.32,230.19,227.08,L7
2002-11-06 21:59:41+00:00,253.18,237.52,241.05,214.01,205.32,205.90,208.34,210.24,208.60,203.01,199.80,197.56,203.32,201.39,196.41,202.87,213.86,229.71,227.26,L7
2003-01-02 21:54:22+00:00,244.99,234.01,238.73,212.22,203.07,203.30,206.21,207.98,206.92,200.38,197.90,195.22,200.11,198.07,193.84,200.26,211.42,227.31,222.24,L7
2003-01-18 21:54:30+00:00,226.49,222.01,231.23,210.28,200.03,199.49,203.31,205.39,205.01,198.15,195.92,192.48,196.38,193.40,190.17,195.75,206.80,223.85,219.23,L7
2003-01-25 22:00:42+00:00,227.91,223.69,231.65,210.18,200.29,199.54,203.03,205.22,205.11,198.54,196.02,193.93,196.12,193.38,189.83,194.87,205.63,220.87,218.19,L7
2003-03-23 21:54:40+00:00,227.91,222.20,230.29,208.40,199.77,198.04,201.57,203.83,205.05,198.39,195.78,193.71,194.83,191.05,188.48,194.03,203.98,219.33,215.18,L7
2003-04-24 21:54:46+00:00,227.91,217.67,224.42,205.99,197.53,194.84,199.47,200.97,201.56,195.65,191.91,191.80,193.19,188.81,185.38,189.56,200.39,208.62,212.24,L7
2003-07-21 21:42:33+00:00,255.24,234.79,238.88,211.09,204.06,201.77,203.29,205.13,207.00,202.26,198.87,202.18,202.34,196.73,191.49,195.92,205.40,207.53,211.34,L5
2003-08-05 22:00:11+00:00,278.28,235.71,240.44,211.58,204.80,202.40,203.93,205.44,207.40,202.72,200.79,202.13,206.14,199.19,194.79,199.27,208.58,212.68,210.51,L7
2003-08-06 21:42:51+00:00,278.28,243.01,242.03,213.12,207.38,206.15,208.39,208.97,211.57,206.46,204.38,203.95,208.11,202.68,197.04,199.27,215.33,212.68,210.51,L5
2003-08-13 21:48:45+00:00,278.28,238.66,239.95,213.47,207.63,206.18,207.94,209.37,212.00,206.61,204.80,203.90,208.12,203.10,198.78,201.00,215.81,212.78,213.67,L5
2003-08-30 21:54:22+00:00,278.28,238.66,239.05,213.85,207.54,206.45,207.57,209.69,212.15,205.56,204.14,203.39,207.67,202.55,199.23,201.00,215.81,212.78,213.67,L7
2003-10-25 21:44:04+00:00,278.28,242.66,240.32,217.87,209.79,210.85,210.52,212.96,216.97,208.81,207.39,204.22,207.84,203.58,202.29,203.54,218.40,214.80,218.84,L5
2003-11-09 22:00:18+00:00,278.28,242.66,240.32,217.87,204.95,210.85,210.52,207.88,212.47,208.81,207.39,204.22,207.84,203.58,202.29,203.54,218.40,214.80,218.84,L7
2003-11-17 21:50:33+00:00,267.20,240.50,240.49,217.25,205.33,210.80,210.90,208.69,210.47,205.25,204.24,201.03,205.69,200.69,199.41,203.33,218.37,221.81,218.84,L5
2003-11-18 21:54:39+00:00,267.20,240.50,240.49,216.23,207.02,213.24,210.90,211.75,212.40,207.01,205.68,203.42,209.10,203.19,199.41,203.33,218.37,221.81,218.84,L7
2003-12-12 21:44:34+00:00,262.49,240.11,238.86,216.09,206.11,211.41,209.54,210.75,212.23,205.90,204.52,203.08,208.52,202.81,199.39,203.31,217.73,223.33,223.08,L5
2004-01-04 21:50:58+00:00,260.65,238.15,238.34,215.65,205.78,210.50,209.07,210.29,212.11,205.40,203.96,202.72,207.29,201.18,197.31,200.31,215.21,220.98,223.08,L5
2004-01-28 22:00:52+00:00,248.09,232.46,233.39,214.05,204.24,208.92,207.14,209.23,210.63,204.54,203.27,201.56,206.78,200.49,196.71,199.43,212.94,217.45,218.24,L7
2004-02-06 21:55:08+00:00,248.09,227.05,230.06,214.03,203.18,207.76,205.36,208.18,209.30,202.47,200.14,199.86,204.42,197.39,194.82,198.71,208.30,217.29,218.24,L7
2004-02-13 22:01:19+00:00,244.15,226.50,230.14,213.33,201.86,207.62,205.24,207.87,208.81,201.79,199.18,199.31,203.88,194.71,190.96,193.86,204.10,214.96,215.31,L7
2004-02-14 21:44:57+00:00,244.15,226.50,230.14,213.33,201.86,205.72,204.35,207.53,207.82,201.64,197.93,198.49,202.51,194.74,190.79,192.92,202.83,215.13,221.28,L5
2004-02-21 21:51:11+00:00,244.15,224.38,227.59,212.04,200.93,204.70,203.08,206.80,206.76,200.81,196.40,196.67,200.47,193.27,189.43,191.42,202.38,214.38,219.77,L5
2004-03-09 21:55:15+00:00,244.15,225.03,226.82,211.98,200.32,204.28,202.61,206.52,206.71,200.62,196.04,196.39,199.65,193.31,187.87,191.42,202.38,214.38,219.77,L7
2004-03-25 21:55:18+00:00,244.15,226.60,226.92,212.74,200.74,204.69,203.49,206.85,207.56,201.24,196.04,196.39,199.65,193.31,189.10,192.69,203.56,215.37,220.29,L7
2004-04-01 22:01:28+00:00,242.22,225.02,226.68,212.17,200.07,203.31,202.16,205.81,206.49,201.22,196.04,196.39,199.65,193.31,189.10,192.69,203.56,212.75,215.92,L7
2004-04-18 21:45:49+00:00,240.82,224.81,225.80,211.51,199.91,202.84,202.09,205.21,206.34,200.99,195.65,196.27,199.29,193.13,189.62,192.95,203.48,212.05,215.04,L5
2004-04-25 21:52:11+00:00,240.04,225.16,226.00,211.14,199.84,202.28,201.48,205.06,205.68,200.40,193.77,195.62,198.84,193.60,188.41,191.84,202.45,210.95,214.09,L5
2004-05-19 22:01:23+00:00,237.74,224.49,224.61,210.96,199.15,199.83,200.27,204.03,206.13,199.78,192.77,194.61,196.01,193.12,189.11,190.51,200.70,207.76,214.09,L7
2004-05-20 21:46:44+00:00,241.17,225.37,224.64,211.43,199.66,200.29,200.65,204.71,207.04,200.34,193.50,194.76,196.45,193.57,189.70,190.80,201.28,208.57,214.57,L5
2004-05-28 21:55:11+00:00,244.37,227.85,226.71,213.14,200.24,200.68,201.23,205.04,207.66,200.93,194.33,195.78,197.20,194.77,189.70,190.80,201.28,208.57,214.57,L7
2004-06-12 21:53:11+00:00,245.69,229.32,229.15,212.81,200.30,200.82,201.08,205.67,207.81,201.80,195.99,196.77,197.73,195.63,189.69,190.78,201.13,207.04,213.56,L5
2004-06-20 22:00:50+00:00,245.01,229.13,229.26,212.85,199.88,200.93,200.85,205.59,207.27,201.94,195.86,196.77,197.73,195.63,189.69,190.78,201.13,207.04,213.03,L7
2004-07-06 22:01:12+00:00,245.79,231.23,231.23,212.91,200.64,201.20,200.79,205.45,207.24,201.74,195.52,196.50,197.88,196.45,190.69,191.84,201.52,206.82,213.03,L7
2004-07-07 21:48:09+00:00,245.79,231.63,231.46,213.58,201.33,202.13,201.66,206.13,208.04,202.21,196.00,197.07,198.57,196.98,191.00,191.69,200.89,206.67,212.96,L5
2004-07-23 21:48:33+00:00,245.79,232.23,231.92,213.84,202.37,202.86,202.41,207.03,208.77,202.70,196.70,197.39,199.43,197.61,192.37,193.00,202.03,207.64,213.77,L5
2004-07-30 21:54:52+00:00,247.76,233.35,233.03,214.79,202.79,203.65,203.23,207.98,209.56,203.18,196.89,197.51,199.75,197.58,192.46,193.52,202.45,210.71,214.61,L5
2004-07-31 21:54:51+00:00,247.79,233.26,233.32,215.51,203.30,204.03,203.50,208.33,209.77,203.39,197.07,197.51,199.75,197.58,192.46,194.04,203.28,211.07,214.89,L7
2004-08-15 21:55:13+00:00,249.94,233.05,232.33,214.46,203.09,204.47,202.97,208.08,209.89,202.95,196.36,196.59,199.15,198.13,192.66,194.51,203.47,210.18,211.17,L5
2004-08-24 21:49:18+00:00,249.94,232.99,231.93,214.51,203.15,203.97,203.26,207.95,209.58,202.74,196.33,197.03,199.21,198.34,192.71,194.61,203.64,208.56,209.20,L5
2004-09-09 21:49:43+00:00,252.01,234.29,232.29,215.58,203.03,203.74,203.26,207.90,209.49,203.08,196.85,197.16,199.09,197.86,192.24,193.96,203.15,208.81,209.26,L5
2004-09-16 21:55:41+00:00,251.22,233.55,231.81,215.16,202.70,203.61,203.04,207.66,209.45,202.74,196.36,196.20,198.47,197.00,191.88,193.46,202.83,208.89,209.81,L5
2004-09-25 21:50:07+00:00,251.22,233.20,232.06,212.07,200.16,203.29,202.54,207.49,209.01,202.50,193.61,193.27,195.09,197.00,191.23,192.78,201.98,207.79,208.77,L5
2004-10-02 21:56:26+00:00,252.70,234.13,232.92,212.33,200.22,203.58,202.89,207.73,209.42,201.85,193.33,192.65,194.89,196.45,190.89,192.63,201.76,209.63,211.35,L5
2004-11-03 21:57:06+00:00,254.69,235.38,233.41,212.28,199.65,203.56,202.51,207.67,209.32,201.59,193.40,192.70,195.24,196.82,191.30,192.41,202.62,211.03,211.61,L5
2004-11-11 22:00:45+00:00,254.69,235.18,233.51,212.93,200.23,203.56,202.51,207.67,209.32,201.59,193.40,192.70,195.69,197.36,191.59,192.79,203.03,211.42,213.47,L7
2004-11-19 21:57:19+00:00,253.52,235.25,234.08,212.68,199.91,203.31,202.62,207.87,209.29,201.86,193.16,193.06,195.64,196.12,190.31,191.66,201.87,211.40,215.00,L5
2005-01-14 22:01:13+00:00,251.48,231.36,228.32,210.84,198.21,201.51,201.83,207.49,208.39,199.73,190.14,190.57,192.64,192.87,189.08,190.73,201.52,211.86,215.35,L7
2005-01-15 21:52:09+00:00,250.61,231.85,228.85,211.87,199.59,202.73,201.84,207.51,208.19,199.82,190.83,190.98,193.34,193.52,189.58,191.28,201.78,212.49,215.68,L5
2005-01-22 21:58:26+00:00,250.22,230.88,228.77,211.56,198.77,201.78,201.16,206.17,207.65,199.16,189.70,189.45,191.61,192.01,187.42,189.14,199.75,212.19,217.64,L5
2005-02-23 21:58:55+00:00,249.13,234.20,232.06,212.00,198.47,201.33,201.12,205.43,209.08,198.88,190.45,190.09,192.37,193.01,187.88,187.66,199.60,213.32,222.29,L5
2005-03-19 22:01:30+00:00,246.51,233.68,233.01,209.99,198.59,201.65,201.04,204.97,208.47,198.25,189.43,190.19,192.58,193.31,187.94,187.81,199.96,214.01,224.80,L7
2005-03-28 21:55:42+00:00,248.28,234.65,233.69,216.20,203.86,201.87,201.86,205.42,208.30,198.34,194.70,194.67,198.30,195.43,187.94,187.81,199.96,214.01,224.80,L7
2005-04-12 21:59:19+00:00,249.04,234.84,233.66,216.19,204.64,202.81,202.74,206.74,209.64,199.79,196.11,196.36,199.49,196.94,187.50,186.02,199.22,212.62,223.94,L5
2005-04-13 21:55:36+00:00,249.80,235.43,234.89,216.93,205.25,203.49,203.69,206.86,209.87,199.83,196.65,196.62,199.46,196.94,187.50,186.02,199.22,213.61,223.83,L7
2005-04-21 21:53:10+00:00,249.80,234.30,234.48,216.12,204.70,202.68,203.19,206.45,209.54,199.60,196.48,196.42,199.44,196.80,189.03,186.53,198.30,212.38,221.10,L5
2005-04-28 21:59:23+00:00,249.46,233.81,233.88,215.27,203.87,201.88,202.70,206.03,208.84,199.74,196.40,196.41,199.48,197.03,191.05,186.89,197.85,211.45,220.06,L5
2005-04-29 21:55:36+00:00,249.46,234.20,234.84,215.77,203.96,201.92,203.34,206.31,209.09,200.12,196.49,196.41,199.48,197.03,191.05,188.69,198.76,211.57,219.95,L7
2005-05-06 22:01:49+00:00,251.37,234.06,236.49,217.03,205.12,202.55,204.34,207.10,210.25,200.93,197.60,196.90,199.61,197.74,192.43,189.91,198.59,211.43,221.05,L7
2005-05-07 21:53:16+00:00,248.85,232.59,235.52,216.24,204.72,202.63,204.03,206.95,210.22,200.84,197.06,196.44,199.02,197.07,192.31,190.15,198.80,210.71,219.85,L5
2005-05-22 22:01:24+00:00,248.22,232.14,235.56,215.51,204.58,202.79,204.05,206.36,210.19,200.38,196.76,195.69,198.16,197.03,193.59,191.12,198.67,208.86,219.50,L7
2005-06-08 21:53:33+00:00,248.41,232.46,235.92,216.22,205.38,203.18,204.87,207.38,210.19,200.66,196.69,196.02,198.42,197.40,194.98,192.75,200.19,210.05,220.18,L5
2005-06-15 21:59:22+00:00,248.07,231.86,236.16,216.10,205.10,203.35,205.11,207.40,210.15,200.86,196.45,195.68,198.88,197.61,195.14,193.64,200.57,212.45,223.65,L5
2005-07-01 21:59:50+00:00,248.07,231.86,237.60,216.10,204.67,203.66,205.36,208.32,210.39,201.32,197.31,196.25,199.20,198.16,195.77,193.86,200.70,212.45,223.65,L5
2005-07-17 21:59:59+00:00,246.76,231.94,238.40,215.87,204.51,203.59,206.22,209.16,211.19,202.47,197.77,195.80,199.35,198.70,197.17,194.46,200.83,214.57,224.08,L5
2005-08-03 21:55:25+00:00,246.95,231.56,238.97,216.78,204.78,204.03,206.31,209.45,211.24,202.82,198.45,197.76,200.21,199.54,198.66,195.74,202.38,214.20,221.50,L7
2005-08-19 21:55:20+00:00,246.95,231.56,238.97,216.78,205.01,204.36,206.31,209.53,211.38,202.91,198.49,198.10,200.94,200.08,199.23,197.42,202.38,214.20,221.50,L7
2005-09-11 22:00:53+00:00,247.80,231.57,239.81,216.78,205.10,204.65,206.38,209.77,210.91,202.87,198.52,197.96,201.19,201.05,200.49,198.54,202.57,215.02,222.92,L7
2005-09-19 22:00:20+00:00,247.77,230.11,238.10,215.65,204.34,203.90,206.31,209.58,210.73,202.77,198.54,197.22,200.70,201.21,199.61,197.81,202.32,214.36,222.89,L5
2005-09-20 21:55:06+00:00,247.77,230.68,237.43,215.83,204.13,203.90,206.31,209.58,210.73,202.77,198.55,197.49,201.20,201.17,199.88,198.00,202.64,214.55,223.42,L7
2005-10-22 21:55:15+00:00,244.22,229.65,237.22,215.94,204.39,204.79,206.91,210.61,211.24,204.09,198.94,198.41,202.28,201.26,202.14,200.83,205.37,217.54,227.32,L7
2005-11-22 22:00:47+00:00,245.73,229.53,238.14,217.52,206.21,207.65,209.39,212.29,210.46,203.67,199.36,198.90,203.69,201.99,201.81,203.58,208.66,223.11,229.39,L5
2005-11-30 22:01:24+00:00,245.73,229.53,238.14,215.58,205.58,206.12,208.39,211.34,209.81,202.78,198.82,198.50,203.69,201.99,201.81,203.58,208.66,223.11,229.39,L7
2006-01-26 21:56:00+00:00,247.74,226.33,231.03,211.71,203.62,203.37,205.27,206.40,207.83,201.75,197.46,198.36,204.13,201.21,200.17,202.71,209.14,214.46,221.88,L7
2006-02-11 21:56:04+00:00,242.71,224.76,227.48,208.01,202.51,201.80,204.13,205.71,206.64,200.94,196.90,196.71,204.13,201.06,199.50,202.19,208.64,213.48,220.19,L7
2006-03-15 21:56:08+00:00,245.55,227.12,229.06,209.68,202.84,202.28,204.94,205.94,205.74,200.74,196.21,195.95,205.73,201.75,200.06,201.35,210.36,215.29,221.53,L7
2006-03-31 21:56:06+00:00,245.06,229.00,233.55,210.26,204.74,204.00,205.87,207.15,206.36,202.00,195.95,198.13,208.78,202.92,201.23,202.99,212.58,217.12,221.55,L7
2006-04-08 21:57:36+00:00,245.64,228.29,231.53,208.90,203.89,202.31,204.79,206.28,205.06,201.45,194.94,196.44,206.38,202.02,199.71,201.14,211.27,216.32,224.02,L5
2006-04-16 21:56:02+00:00,245.64,229.46,233.50,210.59,204.05,202.62,205.26,206.70,205.79,201.53,194.94,196.44,206.38,202.02,199.85,201.33,211.31,216.84,224.52,L7
2006-05-02 21:56:05+00:00,245.64,229.46,233.50,210.59,204.05,202.62,204.97,206.29,205.67,200.90,194.77,192.76,205.86,201.80,198.95,200.92,210.35,216.31,224.52,L7
2006-05-17 22:03:57+00:00,244.99,228.62,232.85,210.04,203.18,202.46,204.86,206.68,206.35,201.00,194.35,193.07,205.02,201.21,198.26,200.21,209.55,216.25,224.02,L5
2006-05-26 21:58:18+00:00,246.57,229.76,233.36,209.71,202.10,201.09,203.65,206.66,207.04,202.58,195.29,193.14,205.88,201.90,200.00,200.56,208.50,215.55,226.03,L5
2006-06-02 22:04:36+00:00,244.57,229.42,232.07,207.79,198.77,199.28,202.51,206.36,206.02,202.17,194.47,194.42,204.59,201.26,199.34,199.78,207.20,213.61,223.69,L5
2006-06-26 22:01:44+00:00,244.57,230.16,232.51,208.90,200.16,199.28,202.51,206.36,206.02,202.17,194.47,194.42,205.94,202.14,200.19,200.42,207.83,214.27,223.49,L7
2006-06-27 21:58:48+00:00,247.74,231.39,232.96,209.65,201.37,200.36,203.71,207.56,206.61,202.79,196.15,196.49,206.22,202.35,200.79,201.03,207.99,213.76,223.20,L5
2006-07-13 21:59:02+00:00,251.11,232.57,233.46,210.44,201.51,201.25,204.03,207.15,206.65,202.43,196.42,197.11,206.75,202.35,200.79,201.03,207.99,213.76,223.20,L5
2006-07-21 21:55:45+00:00,251.11,233.22,232.54,211.43,201.94,201.27,203.84,207.45,207.42,202.72,197.74,197.11,206.75,202.35,200.79,200.72,207.50,212.54,220.74,L7
2006-07-28 22:01:30+00:00,250.27,233.61,233.37,212.22,202.66,202.53,204.45,208.10,207.24,201.30,197.74,197.11,206.75,202.45,201.71,201.45,208.06,213.92,221.29,L7
2006-08-21 22:05:43+00:00,253.77,235.20,233.84,213.04,202.60,201.93,204.35,207.78,207.20,200.99,197.29,196.41,206.36,202.21,201.58,200.19,206.84,213.22,219.57,L5
2006-08-22 21:55:41+00:00,253.77,234.54,233.91,213.56,202.96,202.40,204.38,208.10,207.81,201.62,197.29,196.41,206.36,202.21,201.66,200.37,207.06,213.22,219.61,L7
2006-09-07 21:55:37+00:00,253.77,234.54,233.91,213.56,202.96,202.40,204.38,208.10,207.81,201.62,197.29,197.26,207.55,202.21,201.66,200.37,207.06,212.80,219.12,L7
2006-09-23 21:55:30+00:00,253.15,234.14,233.63,213.01,202.27,202.03,204.22,208.02,208.32,202.13,197.90,197.82,206.90,201.66,201.11,199.75,206.01,211.84,218.52,L7
2006-10-09 21:55:24+00:00,254.44,234.75,234.34,213.78,201.87,201.92,204.36,208.12,208.69,201.89,197.87,198.74,208.29,202.91,202.17,200.70,205.66,211.62,217.12,L7
2006-10-16 22:01:43+00:00,254.44,234.56,233.12,212.82,201.51,201.63,203.90,207.98,208.54,201.88,200.95,198.74,208.29,202.91,202.31,200.52,205.12,210.88,216.22,L7
2007-01-20 22:02:03+00:00,,232.67,237.61,216.11,203.60,202.43,203.42,207.72,210.14,202.58,203.27,199.70,208.41,202.55,201.73,197.70,203.91,211.47,215.68,L7
2007-02-05 22:02:35+00:00,,228.49,233.45,212.84,199.76,198.88,201.50,205.96,208.81,201.03,201.14,198.17,208.41,202.55,199.38,194.68,200.91,207.92,212.77,L7
2007-03-02 21:56:31+00:00,,229.68,232.24,209.62,196.22,199.11,202.09,206.25,209.11,200.90,202.54,199.49,210.28,207.23,202.30,199.15,202.32,211.64,220.84,L7
2007-03-09 22:02:19+00:00,,229.68,232.24,209.62,196.22,199.40,201.73,206.00,209.06,200.92,201.53,198.53,205.46,205.34,202.30,199.15,202.32,216.39,228.94,L7
2007-03-25 22:02:21+00:00,,229.68,232.24,209.62,196.22,197.80,200.08,204.92,208.17,201.47,202.04,200.39,206.73,206.76,207.31,201.43,207.47,218.77,228.94,L7
2007-04-19 21:56:31+00:00,,238.65,243.35,211.67,200.86,199.84,201.04,205.79,209.46,202.04,198.36,200.75,206.85,205.27,205.14,203.70,212.61,221.15,,L7
2007-05-21 21:56:21+00:00,246.38,238.65,243.35,212.93,208.86,196.50,198.90,205.85,209.61,201.22,195.31,198.35,206.85,205.27,205.14,203.70,212.61,221.15,,L7
2007-05-28 22:02:28+00:00,246.38,238.65,243.35,212.93,208.86,199.60,202.34,207.83,211.55,202.12,197.43,199.45,208.63,209.16,205.14,203.70,212.61,221.15,,L7
2007-06-06 21:56:17+00:00,246.38,239.65,240.50,217.07,208.86,199.60,202.34,207.83,211.55,202.60,198.09,200.17,208.72,209.13,204.78,205.72,214.16,220.86,220.02,L7
2007-09-18 21:59:06+00:00,241.25,233.65,237.26,217.68,209.39,200.82,203.73,209.66,212.63,203.64,199.64,201.13,209.83,208.01,203.63,203.67,211.34,216.89,217.20,L5
2007-09-25 22:05:12+00:00,242.65,228.82,233.00,214.26,204.74,196.96,201.05,207.64,209.29,201.30,197.66,199.18,207.40,206.19,200.62,197.01,203.44,206.78,209.36,L5
2007-10-12 21:55:47+00:00,244.07,227.37,231.99,213.54,203.52,197.21,201.54,207.33,209.29,201.30,197.66,199.18,207.49,206.02,200.87,198.99,206.00,208.59,212.25,L7
2007-10-28 21:55:58+00:00,244.07,225.74,229.30,213.62,202.31,197.32,201.37,207.17,209.31,201.57,197.23,198.57,207.26,205.65,200.01,198.94,206.46,211.31,216.24,L7
2007-12-31 21:56:23+00:00,243.30,222.01,227.22,209.19,196.67,197.02,200.36,204.49,205.67,200.34,197.87,197.62,203.35,200.37,198.14,196.03,203.34,209.00,215.30,L7
2008-01-23 22:02:33+00:00,243.30,222.87,226.96,209.49,197.12,197.17,201.12,204.49,205.67,200.34,197.87,197.62,203.35,199.99,197.48,196.33,203.82,209.85,216.80,L7
