,dates,satname,nzd0562-0000,nzd0562-0001,nzd0562-0002,nzd0562-0003,nzd0562-0004,nzd0562-0005,nzd0562-0006,nzd0562-0007,nzd0562-0008,nzd0562-0009,nzd0562-0010,nzd0562-0011,nzd0562-0012,nzd0562-0013,nzd0562-0014,nzd0562-0015,nzd0562-0016,nzd0562-0017,nzd0562-0018
10,2000-07-11 22:03:41+00:00,L7,,190.35529194167412,202.71690075804923,181.22643200386193,174.2175258257857,170.5027619473667,,,,,166.00011726504414,,,154.2042226573712,,,,,
11,2000-08-12 22:03:18+00:00,L7,,248.44331760327046,249.98498393749296,219.12908288708027,210.4697879537378,210.34510091730706,207.2507095926153,214.2435251009354,210.69541941364582,208.35625168300714,203.93965894613743,206.03556876356794,209.93008513449908,207.19757795557925,199.1655561654784,206.67205212886608,214.3571977483141,232.66837635752512,275.38487438730124
12,2000-09-22 21:56:29+00:00,L7,286.5393029679815,229.15767992384713,236.31895276223673,211.2551837276192,200.64468811190727,199.90887917812165,200.9161061594899,206.4768893745873,205.32722905330726,201.4763253716006,209.02608266296767,203.87068393610454,209.9307789454576,202.41968136110827,192.83254631670593,203.414759834022,214.64254499573394,,229.14675469763367
13,2000-10-15 22:01:56+00:00,L7,,,,,,,194.21581888583694,195.15545567024017,198.67434799092018,189.05298240906964,181.50291415140254,184.60784073123506,184.3904062832099,179.42534884512432,179.6450314814288,184.0717569619956,192.0726954992104,190.07811721572568,194.2048822070679
14,2001-01-03 22:02:12+00:00,L7,257.1972360145521,239.2781896216833,236.34474915429965,212.9889557001409,205.6336674125655,203.46185329219765,205.09217910381196,206.33238824044642,207.62589451211724,199.73968788356888,198.0769631837544,201.2231624728426,198.54256392646963,196.6996296769954,194.55680455880207,198.67078332785127,209.92313087649956,223.6068216308223,246.37212156961763
15,2001-03-01 21:56:21+00:00,L7,,214.1213886717754,230.82214201252128,208.21079834179,206.29266254377401,201.12572387523502,204.16974577734433,206.9461459794843,205.75099478990808,204.29866239812355,194.19904128558565,195.75628066558085,197.27627666217325,190.4278850629338,191.04295977260267,199.93318611521772,203.67769543930254,204.5243874233649,203.69831612884767
16,2001-03-24 22:01:59+00:00,L7,224.39468537282912,203.46545803094446,218.29589471533382,198.27563071305883,199.77473104573392,192.12174744898306,196.33910858331961,199.87541946234913,200.2529134531657,194.9757269533687,187.02109074695375,182.19827545189364,191.32209136235593,181.48087667966297,178.7669726807068,186.10185889699767,199.19970965118873,196.65536084710243,195.63714203549463
17,2001-05-20 21:55:53+00:00,L7,277.65282202286176,254.70789451835063,264.48647034606023,218.52526319911297,206.2450139693064,209.42066345850844,209.43905218148387,212.36806703153067,213.4574434148545,200.6951973782692,202.85552669654317,204.66405146352216,210.3727802562952,208.18039009001177,192.6019917206287,201.23854041932935,214.33536494501902,232.05347926918057,283.8237061138011
18,2001-06-21 21:55:29+00:00,L7,,220.2809804079021,227.1134739486149,209.69079825230867,210.6738865305416,207.61105681508815,208.47949384899562,213.5824341822902,211.80844112668763,205.86598609215253,200.49331068396344,201.35684261473858,201.938412404718,199.818815924671,192.20837099355896,201.67212672875243,214.11922597935342,210.32235178027963,213.47747523276328
19,2001-06-28 22:01:33+00:00,L7,,,,,208.56543154986207,209.47219958353267,206.39365993120924,215.72427283449036,,268.5913369136455,237.14492028694497,200.9709377222442,191.90863674502464,197.22994412715946,193.52466053968638,193.19729632053472,,,
20,2001-08-08 21:55:01+00:00,L7,233.22092952475074,206.93800296349946,216.75456698830348,202.25552781218036,198.78526913383328,197.73564220389582,198.14804990119939,199.30109100642343,201.44981017075912,192.8713392135031,191.29161996094447,193.514212905566,193.93674230936844,192.37882146468874,187.5859661819608,193.76701063568362,197.7008622285379,200.17176590789714,200.6176143436244
21,2001-08-15 22:01:02+00:00,L7,,,,,,,,,,,,,,,,,,,
22,2001-09-09 21:54:36+00:00,L7,225.1134897875975,213.7529972510598,215.39659380581898,203.8350321439362,201.81171563460572,195.8235263327124,202.40062756220945,202.8816445961423,204.1626743108241,198.0614933496268,193.35044008999216,194.24243189095998,199.39909379199875,189.84570989716323,188.43794436548987,199.2995161732875,201.910607957871,202.59014374767617,200.86244138568247
23,2001-09-25 21:54:28+00:00,L7,274.7753926566239,246.88142183460837,238.58278242849138,204.24621465051203,196.8212319306375,198.75981761059893,200.05318448962964,202.36977275119162,206.78035772330335,197.18633578915947,195.35477766168347,196.86525490391668,197.0572980189482,195.63781913458743,188.163590302658,198.11788484386304,211.5400439913111,221.5127501971165,219.23132998153528
24,2001-10-02 22:00:04+00:00,L7,,210.28579713842072,210.94031702592,197.8499189470832,194.10094102044644,191.61187551762453,197.34820159165704,194.37233966913297,197.61376843715473,192.83469466076775,187.2244198191454,184.88268226255988,192.0609166547586,182.1188691796786,181.60529851934305,189.8045857067666,196.49881091393647,198.79967136631356,198.49659760688627
25,2001-10-11 21:54:09+00:00,L7,280.34125230591417,241.22654355968726,245.98284419591278,205.08777957735697,199.14052219033545,192.79810839612506,201.21058404755053,201.11186702807746,200.39650020846003,199.12283831315258,196.74643696941052,199.08974044890465,204.65217709932367,191.92640845831656,195.11330077454045,202.1364722449271,223.32133077478625,229.95219116151983,
26,2001-12-05 22:00:42+00:00,L7,,184.89145877893694,192.47720272858732,182.05564520186243,176.92692073309325,173.53158273966156,177.9355502362278,175.13208564341397,177.90218007461877,167.5758267930777,165.74277101730945,166.64318923227563,168.76791881179565,164.5419210974851,,,,,
27,2002-01-22 22:01:04+00:00,L7,251.43907025373554,241.1761449070546,233.85570463053324,199.5873718890246,200.6819226548052,198.5564159957346,198.181280214814,200.08189402066068,200.17908209176449,195.56090413407685,193.59822983565292,191.92758121260792,193.9063788055172,192.1532883167025,187.1278307593709,192.96462317877337,200.10373637859198,220.29262852297467,233.57929091984442
28,2002-02-16 21:54:54+00:00,L7,,204.08415600564066,216.04353106414314,201.7063797954077,199.92075561701773,194.9329456255481,198.30160475179008,200.25500327173214,202.12610066578208,192.68796670450195,190.71103939782205,188.55471607208673,194.0376851879254,184.99765817986875,185.02508739810233,190.20771017823142,201.72796114262138,195.2949836060693,195.7835234703732
29,2002-04-28 22:00:38+00:00,L7,,201.3406102391166,208.21332782845127,198.65874476814673,199.07805275340087,193.08400939371515,191.49964351916668,191.4418687749993,199.42344395524262,192.59684760182452,,189.8382860730684,210.12808911722837,185.72379995040154,182.89789261228847,190.3462018585271,198.30394691133546,198.2237979161268,197.1220256114951
30,2002-06-24 21:54:28+00:00,L7,,232.55117643680555,233.56619700851337,217.9666226224642,209.4209276951578,207.69566884945982,211.95595399817884,214.14626383031583,213.07391234330754,211.5516536204519,203.6266969074222,206.6349493126949,208.7344628929597,206.53170030963224,199.2848894066617,201.9857676476718,213.10839458474774,216.09151300251966,226.2297141955008
31,2002-07-17 22:00:32+00:00,L7,282.349212865672,271.63044021813664,267.0515542056172,217.85814688983504,213.28252033817967,212.09548978683264,214.78768863497166,214.59540849660115,210.39392580968558,207.4977840226444,203.41127090960924,202.05698789417056,208.29284249014444,209.92460369588434,204.5523137649793,210.88455630649673,226.0287818282245,275.0527407286596,
32,2002-08-11 21:54:12+00:00,L7,,201.09052182862723,212.93244240821605,199.1408711239024,194.24133061876245,192.15743667616943,193.53584768629827,195.0217047249761,196.3761694272887,188.7979546859802,186.04984582724305,185.71689642988457,192.27495375374968,184.7679445458184,182.495961224869,183.00462788783352,191.55069227207275,192.40308405675643,196.09909808875085
33,2002-08-18 22:00:21+00:00,L7,,174.19501953167475,167.97885598205983,,,,,,,,,,,,,,,,
34,2002-08-27 21:54:00+00:00,L7,,213.67473910021255,228.9391804023336,209.6844503661225,204.93302171150668,206.95960554262447,209.10032309198346,212.12075538714603,204.39721073519166,198.74918333336834,196.15142517049281,196.17000459033073,200.5812341532914,198.04779392044958,190.15190134404583,199.08043348195554,210.37651751388992,210.74814132150397,204.64376536406164
35,2002-10-14 21:53:43+00:00,L7,,265.25561540750715,264.81409038500124,219.3131091180051,208.9005141302045,211.52875054309288,210.78677525610954,214.98549240452718,218.79591120073513,212.96129842491507,215.12115972068622,207.22886350735612,210.29268942671456,211.3143134499402,203.7084633625073,216.914047237343,227.26816424068173,278.46770670622334,
36,2002-11-06 21:59:41+00:00,L7,206.00284286012894,184.4664806657985,199.59407119214666,193.1429779329734,187.29094576918425,185.96610825658897,192.16644215692054,191.56677677276338,191.50040374595858,180.8096113137542,175.49261705300418,171.0554102536598,178.42912368207757,177.28761767833032,172.69364209917367,179.78134620478005,187.88491875973966,192.6434620437749,193.81287942972403
37,2003-01-02 21:54:22+00:00,L7,220.43481837626445,208.8515772859687,213.98311811067344,203.32146329613073,193.9003538818523,189.35828083617926,196.6337428088544,197.87109814495574,200.52945643270422,193.26719025040003,189.46782141840166,190.1503041238492,186.36659937147056,183.64604809473863,180.12979366995998,182.61582854940616,194.54332363728437,196.70730641490496,196.91722242443302
38,2003-01-18 21:54:30+00:00,L7,206.82893116398768,194.98150763496906,206.6670152130048,195.71388195311022,189.6674749158129,181.82896739759576,190.5226591883795,191.6355346466085,192.22375890212842,187.1871827700261,184.12920458866336,179.1732798041597,177.57773858976697,173.89895597932804,172.51933005176545,173.7986879365634,187.82057731037997,193.56221623635673,190.93593905182348
39,2003-01-25 22:00:42+00:00,L7,233.79522166464645,233.375590531797,235.42775754142062,210.4594392266694,202.27652484211052,200.4725236400262,201.93241749707286,204.80493392820074,206.30395713368023,201.42387502979514,197.22477282796666,203.18642618776698,195.22616446113594,193.89108095257143,188.59453120984332,190.40180673480114,199.45585130256413,204.54707501466743,215.0016708590581
40,2003-02-26 22:00:28+00:00,L7,,,,,,,,,274.63213186891096,262.37272290578585,,,,,,,,,
41,2003-03-23 21:54:40+00:00,L7,,207.7369704532554,225.746815608651,204.14929778431056,204.06271658841473,201.98430546695823,201.4317680663981,204.98139298504697,205.5415820121986,198.7557119535694,196.12359811592322,196.525295133578,201.82876540591263,187.7620528744631,190.16998621915644,197.57522331589857,202.58199694207374,203.82397726841504,205.98983589055558
42,2003-04-24 21:54:46+00:00,L7,,238.60211690966804,230.04979972826354,205.1707459855093,195.6575861978189,192.519292089501,198.3816806864779,198.0841361567713,198.06447644650638,196.75493095838988,192.16053120684882,195.9886006467913,200.69194118038652,198.13637824732362,185.376074732299,190.36191864974353,206.0549375857603,214.82227493525977,213.79166560308803
43,2003-07-21 21:42:33+00:00,L5,287.27648285934094,267.44004923033805,271.6790933960691,229.640680327562,216.84505403923504,215.65705148659296,214.73794581775155,216.21126607431228,221.27065078113858,215.4040851395377,213.50627126221156,216.0970006316575,215.63530443273987,210.98700587128587,206.60619105457607,210.12115799693055,218.55887318044236,,
44,2003-08-05 22:00:11+00:00,L7,,,,,,,,,,,205.81319522154044,203.76919304521329,211.42546605396282,204.65501191696973,203.02138083541303,205.01309565382553,213.46160055245042,222.40086702554873,
45,2003-08-06 21:42:51+00:00,L5,,279.2505554346583,260.0283856831143,226.75734957975118,219.76106329660547,223.7713058481783,227.68473126084982,225.95344549823145,229.80479205768438,223.6026423515962,225.08878047870402,216.75756443855636,223.1401820531871,223.5139416184162,214.64355592892275,,251.34752401693044,,
46,2003-08-13 21:48:45+00:00,L5,,207.57347752413915,219.01601392144653,206.26828311005437,204.18196825587694,200.2331291886441,200.4953959771624,204.88564508722965,208.25626700783982,201.535425015599,200.8374218461428,198.36582166308534,201.329722825753,198.637490698213,199.24815157243944,199.72697823210373,209.58343981755215,196.68536236140187,199.46811746440963
47,2003-08-30 21:54:22+00:00,L7,,,214.40546560280112,201.93465338636918,200.0648368222192,198.08669745117754,196.69804856752253,201.55377366977393,204.15813439055233,191.2755859620802,190.51397976805,191.85158370485595,194.04276209681584,188.80239160019948,188.82586206573023,,,,
48,2003-10-25 21:44:04+00:00,L5,,217.23021112095392,217.06877555501467,211.47808028818767,201.30498504962577,207.18380547986987,204.289003338945,206.86396551003978,212.97177981079392,203.54551565449407,200.73728272797558,191.60816953967688,192.66396468609383,186.38468972992823,190.8043148182053,193.22305046836232,201.71020082889925,204.11207833792488,206.70725351932475
49,2003-11-09 22:00:18+00:00,L7,,,,,177.80959395201614,148.84936962281978,,178.48239444845862,186.35875862952696,,,,,,,,,,
50,2003-11-17 21:50:33+00:00,L5,260.12971354855017,235.17562180085187,244.39258083092287,216.23538135982045,208.66839872413902,212.02213028662524,214.16128842945,215.01244029879064,199.79186637948328,188.8002601540458,186.78436982513364,183.21826360235835,194.4090758183643,184.9550341462031,184.11245483433046,204.45200417376148,220.29297250530485,246.84996951428326,276.5795474503484
51,2003-11-18 21:54:39+00:00,L7,,,,216.27714945917495,221.99107081122244,232.21100229046291,278.42227473333116,237.51599570196257,229.8030982851524,221.5821756780282,220.08436182438632,223.84302363001805,237.8374095388656,225.32569358566013,,,,,
52,2003-12-04 21:54:43+00:00,L7,,173.7745539717637,180.65732019529645,,,,,,,,,,,,,,,,
53,2003-12-12 21:44:34+00:00,L5,231.24802313751536,219.97353905462185,212.31915356221026,203.59674610211079,192.98525352152976,190.47432673193313,193.89248287581995,194.639053116417,203.59916872112606,190.57632128330567,187.2001224180688,193.39685256926475,194.8182041003097,191.042520931243,188.3333986332634,192.3468196104463,202.4292798168707,207.6133037167108,204.29884026779595
54,2004-01-04 21:50:58+00:00,L5,263.52747059353084,233.40749196170054,241.1843927109049,216.56322192558594,205.03231407918997,206.38438998066295,208.64570086739764,209.2526046978725,213.85375112610163,204.34981336168175,201.97812734577263,202.17083962558146,199.73250701536463,189.90523590158642,184.88741478230943,186.49728713779814,202.0018146562393,217.64916603133145,
55,2004-01-28 22:00:52+00:00,L7,223.07426683261372,215.92640757376844,221.33035315385828,207.8651059355354,197.69422583654372,196.26762386750096,194.48816206946975,200.45276240356174,201.82347695638742,,,,,,,,192.99385742019604,191.2075994733808,197.46140591787804
56,2004-02-06 21:55:08+00:00,L7,,,210.45266123087626,210.90189113187466,201.10890770326353,202.2477453387657,203.16911346380752,204.41014690743364,206.56482800385567,196.75887837939752,190.14055304530171,194.46622390033613,194.7712087290328,189.35858862457542,190.8500498074315,,,,
57,2004-02-13 22:01:19+00:00,L7,227.38921754554596,217.07830359983512,231.52743590941952,208.06209790413754,195.11554989244718,204.71163646414794,,,,,,,,183.36399577607085,179.8984509866743,183.16316371497447,192.45040787144347,198.1067664936789,207.03485194209168
58,2004-02-14 21:44:57+00:00,L5,,,,,,192.91425281552435,202.17511251103048,208.88597460345034,202.817147402546,204.67471431945444,193.54399113724602,196.51952735184094,197.85084320704698,199.7193356898788,195.50412550958535,194.13901959815618,201.44726455202016,227.96166701449937,259.90568343120833
59,2004-02-21 21:51:11+00:00,L5,,192.1739258364376,189.1836386272759,188.11659991669072,185.33227802726958,185.84504366062498,184.83402975388123,190.72674705276654,188.38960424965381,186.09372275200832,175.4797479847784,174.56275412555155,174.3298677651998,170.6679172991936,166.8666851526349,170.70332061754522,186.86030680710272,185.74522512630824,182.97871168168547
60,2004-03-09 21:55:15+00:00,L7,,206.9242110171459,206.6672502082458,200.82149218568486,193.06625191394943,193.15953949741552,192.1073937745753,198.10323434729253,203.2558568357141,189.21568979386277,186.89943201437777,189.04382553630955,186.24209533898,188.820699202029,,,,,
61,2004-03-25 21:55:18+00:00,L7,,222.9850186419404,212.89821006494878,210.08857863732513,200.12769544728638,201.95204643728292,204.72352561168708,203.37972921618572,210.4211257828572,200.07947994955902,,,,,189.25997592563886,191.93612323126405,202.82313842792908,203.89223819860098,199.13945097584366
62,2004-04-01 22:01:28+00:00,L7,247.18403747169464,222.99189505873335,235.5616452461414,213.65537558876653,195.96906697636265,192.15621632337286,193.88673416219058,198.7070706520947,198.56828547478779,206.11201794637526,,,,,,,,203.78538078344138,203.54931026870935
63,2004-04-18 21:45:49+00:00,L5,230.78841907319963,221.41242426344957,214.86214455982847,202.65328058805153,197.3839030620083,196.23897970105645,200.80818827717792,196.8096143249794,203.74057498426683,197.9005019211239,191.5612636597798,194.64078039390247,195.38516004792814,190.62936731411764,193.5378770713536,194.15325301513928,201.9397051846915,203.4445567465265,206.06133134922948
64,2004-04-25 21:52:11+00:00,L5,226.16744298137132,221.32214252842346,219.82209306418247,206.97674136626944,200.47058322491608,199.476574018844,197.0297955554857,204.95167084471038,203.94174592469537,196.5272776628847,182.15958548361726,185.20021699081093,188.38639959606863,191.70979908688258,178.8788399780227,183.42605220427083,191.55697477365993,192.4002303436103,198.66332830533833
65,2004-05-19 22:01:23+00:00,L7,,,,,,201.69537727558134,195.85298117508907,204.11675157188193,206.0243654581472,195.47574876968872,195.65787106802196,195.1434758957392,198.48614843117994,202.85773480465895,,,,,
66,2004-05-20 21:46:44+00:00,L5,251.200758547592,222.49703095511924,214.23373888177167,209.2476884353618,201.56156699498445,201.0979228327878,200.36893280852075,207.73778292874178,213.33026377709004,201.61777763483033,194.8828299137016,191.55689850094655,194.5989261173923,192.44793795197901,187.9835808997371,186.155934610412,199.12991085747908,202.68081680814407,201.34168938074725
67,2004-05-28 21:55:11+00:00,L7,282.74842628961676,265.79981914611704,261.3585339186721,240.38282113665304,210.61204712363798,210.77140891364797,213.18889118202674,214.0531798425012,219.91805235218536,212.46077630659533,207.43423606552312,210.1627258716806,209.96103022926593,213.1019799857566,,,,,
68,2004-06-12 21:53:11+00:00,L5,285.30954198938304,272.78158600008675,276.488789104231,221.56407545523223,205.21009824569944,208.29044828080208,206.44366018570287,219.04900944982677,219.87794626636853,216.34566369110644,221.09173657124165,217.85061242678188,218.245688648358,218.220820851536,209.29836290555343,213.2787105956934,223.12129008530292,233.00647607218457,246.9465321380304
69,2004-06-20 22:00:50+00:00,L7,223.47285095289092,214.1024631563515,218.88256468700806,205.22612210134437,190.229303388441,196.83525230292162,192.22879378437193,198.7098028206384,194.456034088328,198.51057367732184,188.65347394220515,,,,,,,,188.52134419326228
70,2004-07-06 22:01:12+00:00,L7,241.9359881591268,236.20411500731154,246.15991245610732,,207.73627641923144,199.77956460603747,197.66865407766025,196.34702407342516,203.66509241733405,191.4745798686411,187.0105168990716,,,,,,,,
71,2004-07-07 21:48:09+00:00,L5,,227.29557633636387,225.85463717109528,216.27131470341118,207.96513580090803,212.85423791233973,210.69743302198458,212.00767758491523,216.22871276191495,204.8546022811659,197.56069524389807,199.13458851672118,200.79475649735858,198.20701288915436,188.1055746081315,184.72330529204865,189.1877525825305,193.72969722812266,197.9695072093331
72,2004-07-23 21:48:33+00:00,L5,,232.82120765849325,231.65343988557368,212.54871607565138,215.3543265799627,211.83893755046648,211.22957117095936,217.9879139407222,217.36510255385747,206.7870378230416,202.3634965894139,197.88083794899197,204.88113946863592,201.4248483155309,201.3364141075333,200.07523889058476,208.51743264478256,208.8961776253318,211.69757612562606
73,2004-07-30 21:54:52+00:00,L5,,246.5029115293869,251.83892495289655,230.93864899024408,209.00362098011286,216.62207877290888,214.13472026143245,222.71428461384923,220.71427686770176,214.83622101212993,203.80325988517828,202.66020533946175,208.51681015960807,201.86686564867463,199.27371434763563,204.55394299417483,206.35415697269607,244.6281424398449,
74,2004-07-31 21:54:51+00:00,L7,247.0794223036424,231.18670272378685,237.18207364629816,225.73255492085065,211.03822485968215,210.51433145083973,207.8276386977488,213.9934345967856,213.02765392430356,206.6774898258514,199.394070016652,,,,,199.29880493584525,211.81164996571422,214.44615951382065,216.9909081276112
75,2004-08-15 21:55:13+00:00,L5,,214.60327156046736,203.34028752912837,194.97779669901774,193.34272224766494,200.05163924895885,193.18009741177204,201.0416855496871,202.0937573574099,190.8763893890398,176.40549414193174,182.70775944537118,185.97688157054108,184.61667294437902,184.40237007627718,183.11557896794653,187.2217240014296,193.65960523294666,194.15988583605463
76,2004-08-24 21:49:18+00:00,L5,,221.83942393982545,210.95062332416262,208.11709782849812,196.22926223003955,190.89230312502036,202.2285212098272,202.1674764010988,195.26494994148885,195.11885428444776,188.5053654577302,191.69131393080687,190.38256605141936,187.85561990130847,185.63641465772054,190.0871592490681,208.01074805999272,202.92996608726497,205.15089148352865
77,2004-09-09 21:49:43+00:00,L5,286.5683889035306,263.71371769323866,245.66728328461608,239.65877374719412,202.76462391008252,205.22386046625985,207.13930129609042,213.14877659798523,216.16092837215606,209.79583478932304,210.6687066664158,204.48845777785004,202.72019432956068,200.36134650588238,195.53658852986348,194.73815166521345,206.1286690070877,227.79122964369245,229.92805557685918
78,2004-09-16 21:55:41+00:00,L5,224.20048452216005,205.6888466252858,209.36888473115835,198.74769575125458,192.34531667039747,194.3186671831875,192.57220683113098,196.4705360406453,202.3327380849042,190.32859859394378,181.95260226679554,178.54848026918148,183.09278005101402,178.96517525732247,178.26319240178162,177.91587383800746,188.85625366362484,190.7998710927193,193.02960705872485
79,2004-09-25 21:50:07+00:00,L5,204.585459662402,178.29738470410553,175.18952433101578,181.60372586360631,167.72120912522485,150.31879382012127,,,,,157.3320580641531,161.76771944129266,159.69108773935756,,,,,,
80,2004-10-02 21:56:26+00:00,L5,225.24467485825056,206.03794268338277,220.04577757772327,197.7350133999156,186.65362898718462,182.90419101816013,186.56036813742378,188.6640611240069,192.71112417408528,181.99409603153342,179.72646450755437,176.36717459963089,182.35223306641376,179.84723805266347,175.30253561065615,179.08908319626255,186.73217836476297,189.55162500408306,189.40323288110864
81,2004-11-03 21:57:06+00:00,L5,223.35554283226992,226.69237115795843,208.35957232106898,196.20549951991245,188.2019820733314,191.6219520354207,188.56646700950617,192.8065514523376,196.43161818600709,188.12417705292296,181.22810924095378,187.5942997405382,193.3442328229436,190.42573893915505,185.6667686683959,181.8641637027868,201.6300134877617,202.20176583826924,195.43156457389568
82,2004-11-11 22:00:45+00:00,L7,,237.42805174919988,240.01167101278122,226.0013495449603,211.24467013284047,,,,,,,,204.76670229451256,206.95022501874726,197.93457287450795,200.57444155971945,211.33527682780323,222.54602755301855,243.83936877890721
83,2004-11-19 21:57:19+00:00,L5,,,,,,,,215.98974085898584,217.42974962487767,207.69440353453422,202.03631846986627,206.36798462515992,206.4660835184019,191.17445830035504,180.975051477759,179.76281470817827,192.7183866735841,218.9464368852039,241.90260447183982
84,2005-01-14 22:01:13+00:00,L7,236.062837952775,221.40617027553117,218.92872822130155,205.27131791077642,198.17406975891288,192.3741471202826,197.36074150071875,199.50857565303107,202.7168646013653,188.21447284793754,187.9781986615395,197.65271720227724,,,,,,,
85,2005-01-15 21:52:09+00:00,L5,228.58211579685985,223.2508682791168,221.72205708665297,215.40654473512518,211.633292644559,208.68128821245477,196.15923427954263,201.60117841344436,200.3431127805075,194.98912635552898,192.98252552262394,190.07469191507232,193.99007786158728,193.27440024379786,186.09731599214007,188.92253055651673,195.85292695101487,202.69093042066496,197.99259306893626
86,2005-01-22 21:58:26+00:00,L5,255.0495540174508,235.37404277011683,243.88324512549946,217.44830918649603,209.28451194025243,207.68832720704677,209.55850243684807,208.12426059265934,216.56688756428375,204.75921268746345,193.97279854678857,185.0226458651447,191.22320666755502,191.59811811297448,186.1130242207153,182.81454404326107,193.10379484598616,222.33270597420466,254.52152316422715
87,2005-02-23 21:58:55+00:00,L5,232.36682742373645,225.53117842898706,222.72618192129667,213.16743416746294,201.9529237246338,197.62273828960323,202.87278850377638,203.28062777868183,210.69327283800226,196.79191015789738,195.0020322384955,194.16449712121533,195.99289792167627,186.52509555704114,182.67430534559935,180.87160072715255,196.45299030786236,198.1869050016444,198.5441743115776
88,2005-03-19 22:01:30+00:00,L7,,,,,,,202.76117993008523,205.52631740152165,209.09603736024937,200.93388954477578,198.01600045023991,198.2318709800983,200.9359493727378,194.15793152613625,,,,,
89,2005-03-28 21:55:42+00:00,L7,235.67162827463903,222.1162060189045,220.5814670809166,208.25914617423928,198.01505838986975,194.5755657445964,199.62458412374627,200.4759486082086,199.17183088961661,191.02170482854513,188.50110886242274,187.99558489858555,192.9381184310127,203.14606065017318,,,,,
90,2005-04-12 21:59:19+00:00,L5,231.7751619371907,208.62040232618156,220.7854918136256,198.2597278441176,193.2294438538804,189.9161616828789,193.9596343400928,200.97670099215554,205.1645203436568,195.48960175732952,192.90012921378917,191.991841692999,193.59010848204912,193.9566352697612,172.82102191606742,167.14685450976907,182.18783659730437,180.9992170649545,184.8808122351767
91,2005-04-13 21:55:36+00:00,L7,237.29760878966627,225.2381696898334,231.04960796401787,213.51595621256627,205.30291363735353,201.6772615319685,205.18260014452113,201.35899363992158,206.04801887298973,194.03009464083195,194.93939242441485,193.21297485306388,191.80664577948176,,,,,202.77759930190393,200.7783049739213
