dates,satname,nzd0003-0000,nzd0003-0001,nzd0003-0002,nzd0003-0003,nzd0003-0004,nzd0003-0005,nzd0003-0006,nzd0003-0007,nzd0003-0008,nzd0003-0009,nzd0003-0010,nzd0003-0011,nzd0003-0012,nzd0003-0013,nzd0003-0014,nzd0003-0015,nzd0003-0016,nzd0003-0017,nzd0003-0018,nzd0003-0019,nzd0003-0020,nzd0003-0021,nzd0003-0022,nzd0003-0023,nzd0003-0024,nzd0003-0025,nzd0003-0026,nzd0003-0027,nzd0003-0028,nzd0003-0029,nzd0003-0030,nzd0003-0031
2002-02-14 22:06:29+00:00,L7,270.70,259.15,246.12,262.79,274.26,277.35,291.04,297.26,308.42,308.11,299.73,296.89,288.75,291.42,297.03,298.98,284.88,290.59,287.18,286.21,288.07,292.32,287.38,290.32,295.66,284.49,295.99,293.99,290.95,287.34,290.59,294.31
2002-03-18 22:06:22+00:00,L7,290.06,281.36,297.16,296.16,300.93,305.39,319.08,326.45,331.34,324.39,316.85,324.04,311.49,306.31,310.24,320.13,315.13,306.25,310.58,314.58,311.33,310.88,317.31,311.56,315.93,305.20,314.55,315.77,306.52,309.62,306.79,300.71
2002-04-03 22:06:21+00:00,L7,317.53,299.68,313.58,309.04,312.66,314.33,327.22,337.21,341.52,332.34,329.99,336.30,338.27,324.11,310.87,325.44,319.55,311.98,324.39,323.27,317.04,322.91,325.07,331.23,316.37,312.10,318.65,,,,,
2002-07-24 22:05:50+00:00,L7,276.97,289.96,299.55,301.76,300.08,300.59,309.24,325.49,335.40,319.97,316.34,316.54,325.50,321.50,312.54,301.54,308.97,316.11,327.03,320.34,316.90,319.62,322.87,326.28,317.84,306.34,300.32,304.62,303.00,312.28,315.75,305.65
2003-01-16 22:06:02+00:00,L7,325.28,306.19,297.57,302.97,299.74,309.66,322.29,335.01,340.18,326.27,331.93,328.22,321.42,312.75,317.54,321.61,315.61,313.82,323.35,316.86,326.63,329.57,329.13,326.24,325.89,327.18,312.16,317.97,318.75,306.28,304.95,302.64
2003-04-22 22:06:19+00:00,L7,307.76,299.79,300.91,292.54,308.95,313.01,320.79,324.51,334.95,331.75,326.24,311.13,310.24,314.44,319.85,322.91,310.67,308.90,316.21,315.25,312.14,317.50,324.51,324.67,314.29,295.01,300.26,311.88,309.45,308.50,303.94,295.78
2003-05-24 22:06:17+00:00,L7,315.47,315.10,,345.15,353.81,342.64,343.11,,,,,,,,331.61,327.51,331.16,337.16,343.25,,308.93,342.76,338.19,340.96,336.99,322.65,331.44,338.48,326.46,323.93,332.39,314.15
2003-08-20 21:54:39+00:00,L5,298.24,288.67,282.69,252.74,288.05,300.32,311.61,315.86,317.52,311.84,308.05,302.58,308.38,303.31,297.49,297.02,301.97,300.31,300.12,300.11,301.53,305.28,301.08,299.24,294.03,290.38,300.24,294.19,294.92,295.15,293.57,290.78
2003-08-28 22:05:57+00:00,L7,,,,,,,302.66,307.42,313.74,299.62,302.13,306.66,309.73,298.09,288.92,293.82,288.27,288.24,290.25,288.19,286.78,290.69,289.43,282.50,271.30,264.62,278.58,276.10,274.64,286.78,291.81,277.40
2003-12-18 22:06:24+00:00,L7,,,,,,,,,,,,,,,328.51,320.30,330.68,344.36,336.35,341.59,341.82,325.67,333.75,327.72,321.94,330.19,322.19,325.97,306.93,313.17,325.08,325.03
2003-12-26 21:56:18+00:00,L5,279.52,283.01,268.65,278.81,277.88,297.46,324.52,326.24,324.34,322.51,324.48,326.91,308.40,306.18,301.60,308.96,304.52,309.93,316.35,317.58,318.37,323.23,324.89,324.99,311.50,319.19,313.32,310.39,,,,
2004-01-19 22:06:35+00:00,L7,326.62,318.44,308.39,315.43,322.48,330.41,334.25,331.67,342.07,341.14,340.00,330.58,334.02,328.24,326.62,322.89,328.74,333.03,329.70,332.16,332.85,326.49,332.08,328.27,327.16,323.09,319.34,314.79,321.30,317.62,317.15,302.51
2004-03-07 22:06:48+00:00,L7,283.20,272.50,223.35,,264.08,278.90,289.97,309.60,312.32,307.80,299.60,305.06,304.70,298.58,300.73,308.61,308.38,295.60,297.56,297.55,299.81,309.86,288.84,280.96,296.80,269.34,312.61,302.71,301.29,297.32,293.09,279.38
2004-06-11 22:06:38+00:00,L7,339.66,355.33,,336.47,368.92,373.93,358.84,365.07,396.60,372.04,375.65,369.49,366.65,364.37,358.38,361.72,371.93,371.75,374.88,376.65,379.15,359.00,361.00,363.97,365.22,354.17,358.20,363.95,357.44,345.95,347.40,340.93
2004-06-19 21:59:10+00:00,L5,,,,,,,309.48,319.02,318.32,308.86,301.81,298.02,307.53,,,,,,,,,301.96,307.53,298.30,311.08,300.31,309.65,313.87,310.72,303.21,286.69,284.77
2004-07-29 22:06:27+00:00,L7,326.94,330.31,339.65,299.05,353.91,356.79,334.05,362.70,359.94,340.17,333.69,355.83,343.39,337.80,333.57,326.62,340.98,328.71,331.21,319.80,327.53,339.58,344.71,345.88,333.25,329.94,336.07,349.95,330.25,323.68,324.48,
2004-08-06 22:00:22+00:00,L5,322.12,303.34,300.45,281.39,302.97,315.52,316.32,340.27,342.60,331.32,330.62,329.66,327.78,311.11,317.47,315.16,,,,,,,,,,,,,315.74,310.41,305.63,307.97
2004-08-30 22:06:20+00:00,L7,308.34,298.00,290.01,288.47,300.24,309.06,320.01,330.81,336.23,319.99,318.58,317.67,323.91,317.69,321.65,324.98,317.65,311.87,310.59,310.20,309.74,317.83,317.71,318.47,318.68,317.93,312.31,321.79,314.54,316.29,304.33,299.68
2004-11-02 22:06:28+00:00,L7,314.59,309.29,302.88,309.13,311.48,312.32,330.81,335.86,341.34,339.74,322.09,323.89,327.02,329.03,329.08,326.83,326.23,323.75,327.19,318.89,323.24,327.68,331.46,334.05,330.30,323.95,320.05,320.93,323.46,318.73,323.84,323.41
2004-11-18 22:06:34+00:00,L7,,,,,322.12,319.53,331.77,345.05,352.34,346.41,337.63,334.56,336.35,326.82,328.04,333.13,330.57,332.66,328.35,324.58,323.52,332.44,338.62,335.05,327.29,331.77,323.02,325.10,332.10,339.19,323.30,325.59
2005-01-13 22:03:41+00:00,L5,309.53,294.03,279.15,,309.13,309.44,318.70,333.54,348.41,340.10,326.92,318.95,321.32,314.31,310.92,320.62,319.24,324.99,314.81,323.87,317.90,314.95,315.56,316.98,310.83,297.04,309.19,324.60,323.86,315.83,317.87,322.96
2005-04-03 22:04:40+00:00,L5,342.76,339.70,337.26,331.24,345.40,363.28,361.35,368.99,378.04,375.55,366.72,356.53,357.04,351.09,362.85,346.24,351.40,350.80,352.32,359.98,379.56,363.59,364.30,362.53,354.68,357.51,359.53,352.72,361.55,366.24,354.43,358.29
2005-06-06 22:05:05+00:00,L5,319.68,319.29,307.12,303.69,310.01,319.92,325.60,333.60,346.93,336.97,340.02,335.27,335.86,330.45,324.39,322.94,313.89,324.21,318.06,323.12,331.04,328.63,334.25,343.21,337.05,329.66,331.85,323.48,326.37,326.52,316.64,316.75
2005-06-14 22:07:02+00:00,L7,294.39,282.91,286.10,262.51,274.84,280.39,308.04,315.11,323.17,311.84,303.77,300.84,308.59,301.98,293.75,302.49,302.04,290.70,297.18,291.37,294.64,295.21,299.22,284.66,307.07,,,299.94,297.46,292.70,291.31,290.51
2005-09-02 22:06:46+00:00,L7,319.14,305.44,303.94,302.06,309.12,313.37,320.17,332.03,337.37,335.86,327.10,327.15,322.98,322.34,320.90,319.32,315.61,316.46,315.28,318.34,320.21,323.00,325.19,327.08,317.02,310.91,312.83,315.18,306.04,310.72,314.06,307.73
2005-09-26 22:05:42+00:00,L5,384.48,361.28,350.10,374.53,373.82,362.32,360.95,366.57,373.62,378.42,375.49,369.42,364.24,374.63,368.94,364.49,339.55,347.15,350.51,340.80,367.47,351.98,368.43,378.67,401.44,360.16,358.07,353.02,362.27,342.12,344.78,357.31
2005-11-13 22:05:57+00:00,L5,357.09,327.39,320.57,342.93,349.25,331.56,338.10,346.89,356.35,353.82,355.10,340.89,351.42,355.02,348.95,344.59,337.26,340.71,328.27,323.02,334.19,329.52,340.70,358.02,353.66,350.13,358.64,339.22,337.61,,,
2005-11-21 22:07:07+00:00,L7,298.58,297.39,292.01,299.80,304.23,308.68,313.71,319.56,325.94,314.94,316.42,306.46,308.83,320.45,311.31,305.63,301.20,304.08,303.51,295.16,306.48,300.99,300.92,308.98,311.65,299.63,305.98,302.51,301.61,295.20,295.80,298.49
2006-01-08 22:07:25+00:00,L7,393.22,390.90,387.61,388.17,383.55,382.53,384.49,386.72,379.15,388.24,382.09,388.44,396.58,393.85,369.90,378.90,376.67,365.53,362.93,366.03,369.56,373.13,381.76,382.32,374.45,370.44,370.95,372.65,369.32,367.28,364.89,363.31
2006-05-08 22:09:38+00:00,L5,343.20,332.22,337.81,344.46,350.21,356.50,336.42,359.72,367.08,364.09,350.88,347.50,340.39,339.31,335.67,339.91,331.15,353.94,339.47,332.99,342.41,351.76,352.99,384.19,358.45,319.07,354.70,353.27,361.29,351.85,354.59,343.92
2006-05-16 22:07:40+00:00,L7,,,,,,,,,,,,,,,,,309.71,304.72,,,,,,,,,,,,,302.89,300.15
2006-06-17 22:07:34+00:00,L7,325.75,313.22,334.84,335.15,330.59,332.86,339.10,349.37,351.04,341.88,338.09,332.86,330.57,335.20,337.02,330.61,327.95,328.86,324.27,320.40,320.31,330.12,332.45,337.57,323.39,313.50,335.29,333.01,345.24,342.05,331.46,329.36
2006-06-25 22:10:20+00:00,L5,298.97,286.67,277.20,295.33,289.44,287.55,300.02,310.60,317.15,306.29,306.38,302.75,309.50,308.65,303.96,312.02,299.17,290.82,290.25,291.84,293.07,294.05,313.40,307.05,305.43,268.72,290.60,302.80,295.90,301.71,292.30,288.22
2006-12-10 22:07:44+00:00,L7,337.84,327.28,332.22,334.61,340.71,343.37,358.24,360.42,366.79,350.48,352.32,345.36,352.84,355.38,350.11,350.52,349.97,351.83,,,,,,,,,,,,,,356.24
2007-05-03 22:08:02+00:00,L7,339.42,340.98,341.85,336.56,333.06,331.99,337.85,350.90,359.57,353.34,357.40,346.43,348.12,351.31,349.05,348.00,344.07,335.84,333.32,342.32,341.24,354.62,353.08,362.58,351.49,338.29,339.72,332.29,336.06,341.85,348.16,358.08
2007-07-22 22:07:45+00:00,L7,306.72,349.02,332.38,322.96,331.11,336.60,336.23,339.30,347.52,347.23,346.43,346.74,334.46,329.86,323.87,323.97,322.17,319.34,323.06,321.13,331.58,336.34,343.27,340.08,342.18,324.17,329.58,323.51,326.92,320.26,322.51,325.92
2007-11-27 22:07:48+00:00,L7,260.58,247.99,282.59,287.62,289.51,283.34,290.77,299.72,312.42,308.33,304.77,300.39,295.73,294.01,288.97,292.58,283.43,275.45,277.21,284.02,290.54,288.82,294.84,291.59,293.37,,,280.51,274.95,286.26,287.76,289.31
2007-12-29 22:07:56+00:00,L7,315.12,316.95,309.87,318.98,323.94,322.65,326.73,329.80,340.11,329.90,324.50,322.90,318.66,324.67,320.70,320.44,314.37,316.82,320.01,321.06,321.66,327.10,331.33,333.78,331.03,326.48,309.26,317.78,319.94,321.96,321.32,323.37
2008-01-14 22:07:57+00:00,L7,315.90,318.72,316.08,320.30,327.47,321.83,323.68,328.94,340.83,335.03,328.93,328.05,326.69,328.14,322.16,322.49,317.21,318.70,312.20,317.62,312.37,320.59,322.31,326.53,323.21,328.01,309.67,317.94,314.69,317.38,320.66,317.43
2008-01-30 22:07:55+00:00,L7,332.78,318.91,318.40,323.06,333.94,339.60,341.33,346.83,348.94,349.29,341.65,336.03,334.25,335.45,330.71,329.86,331.57,330.40,327.15,331.86,335.10,334.58,329.59,327.77,316.34,319.36,329.38,323.02,328.64,330.26,329.70,338.08
2008-03-18 22:07:44+00:00,L7,323.60,296.84,317.27,325.92,326.60,328.38,337.97,342.65,335.89,340.62,338.09,333.35,329.05,329.99,327.66,323.78,314.07,311.48,322.82,313.95,313.92,321.61,327.24,320.20,322.58,323.74,309.02,308.39,323.90,327.59,328.02,330.60
2008-04-03 22:07:44+00:00,L7,,,325.82,332.80,339.97,333.12,342.18,345.42,333.24,323.13,335.71,320.14,314.64,327.14,320.85,321.50,310.84,,,,,,,,,,,,,,332.75,320.64
2008-06-22 22:07:15+00:00,L7,301.08,292.10,307.04,309.21,306.70,310.24,320.42,329.79,341.05,324.28,318.02,320.42,318.78,320.54,320.49,328.46,322.11,317.44,315.34,315.57,310.98,326.79,327.16,340.12,341.83,345.42,339.25,343.66,336.50,325.52,315.34,303.35
2008-08-09 22:06:47+00:00,L7,359.91,335.40,358.94,358.06,366.34,372.77,375.12,374.35,384.08,378.46,369.84,363.72,359.58,361.92,364.00,368.42,382.44,384.55,383.48,380.28,382.59,382.87,389.44,375.29,376.11,368.43,358.51,364.89,362.10,358.17,348.56,336.19
2008-09-26 22:06:23+00:00,L7,373.60,,358.87,357.55,359.30,366.25,371.81,377.08,385.84,374.80,370.36,354.37,352.09,361.05,373.93,372.17,364.24,346.49,351.95,351.63,358.00,356.55,367.30,376.19,378.25,381.84,356.34,348.85,353.13,359.98,349.02,342.13
2008-11-13 22:06:43+00:00,L7,292.43,284.23,298.25,298.30,304.11,308.27,318.81,325.20,329.53,321.39,313.80,310.72,304.49,305.85,300.15,310.16,307.12,312.20,309.97,,,,,,,,,,,,,
2008-11-21 22:01:05+00:00,L5,365.00,,369.54,372.67,361.86,376.32,382.28,388.96,385.98,388.20,365.27,360.89,359.22,355.08,358.12,364.17,363.00,351.26,348.99,348.95,354.37,361.86,367.74,365.08,372.03,363.48,357.83,346.75,,376.68,360.36,
2008-11-29 22:06:55+00:00,L7,,,,,,305.88,314.09,319.66,325.88,318.45,307.69,304.67,301.54,302.39,304.73,308.77,305.54,305.16,301.92,305.78,304.33,302.97,309.19,309.36,311.67,310.31,304.08,316.49,317.12,312.64,310.63,298.13
2009-03-21 22:07:47+00:00,L7,349.43,363.48,357.77,334.49,334.37,339.49,347.57,351.57,363.58,349.58,345.37,353.40,346.82,339.80,335.43,342.69,344.06,339.34,331.91,340.00,337.59,349.42,349.93,353.78,356.71,352.29,336.94,341.48,338.46,342.36,345.73,343.45
2009-06-09 22:08:01+00:00,L7,280.01,286.55,293.02,296.78,302.93,301.07,308.46,319.37,323.25,318.92,310.64,308.63,304.31,302.14,303.97,311.72,310.24,301.84,296.82,308.78,303.21,301.22,311.61,306.08,304.89,306.46,286.15,301.45,304.47,311.38,301.06,300.11
2010-01-27 22:08:26+00:00,L5,379.04,378.95,369.29,359.21,370.32,371.31,373.53,372.82,381.44,369.19,378.73,364.25,355.88,358.10,366.13,362.11,361.82,356.75,356.34,349.24,356.02,356.56,363.70,364.35,353.88,353.77,344.25,341.31,334.41,331.33,332.02,328.14
2010-02-04 22:09:23+00:00,L7,,,,,,,,,,,,316.02,313.50,322.23,326.55,324.00,319.04,322.61,316.50,314.40,327.04,329.67,337.60,334.21,328.27,319.80,299.78,303.37,297.46,297.22,294.75,298.36
2010-02-12 22:08:30+00:00,L5,359.26,349.05,346.26,337.47,344.59,343.43,350.74,355.90,353.58,352.54,355.58,351.65,350.77,345.33,351.85,348.00,346.78,336.44,336.58,344.93,345.37,350.87,349.67,357.85,351.14,342.69,339.56,328.02,330.21,319.20,320.98,325.19
2010-03-08 22:09:41+00:00,L7,319.34,312.65,312.47,304.76,314.14,315.06,323.11,334.29,333.37,327.84,337.32,328.91,322.62,325.27,329.89,330.30,329.71,326.58,324.21,324.88,323.23,336.67,338.54,331.98,324.76,316.81,299.83,305.92,310.26,313.97,308.99,311.00
2010-03-24 22:09:46+00:00,L7,375.64,369.70,361.60,361.63,350.43,373.33,375.71,370.62,368.88,375.58,391.26,373.85,378.39,374.53,370.61,374.70,379.59,349.93,354.44,356.10,355.47,355.24,353.75,363.76,358.81,352.84,343.59,343.29,,,,
2010-06-28 22:09:46+00:00,L7,319.07,315.04,314.10,299.35,309.76,308.02,325.97,331.77,336.67,330.82,329.34,323.82,320.29,327.72,327.51,325.10,322.59,321.33,326.08,318.49,320.11,332.40,335.38,331.75,327.25,,,311.20,310.13,314.87,318.00,311.04
2010-07-30 22:09:48+00:00,L7,317.22,309.73,315.24,305.11,310.17,311.30,329.85,333.32,343.02,333.86,326.13,320.81,327.74,325.74,326.00,322.63,318.96,320.56,321.07,322.47,331.96,331.37,336.43,334.59,333.18,323.58,310.94,316.79,309.20,312.71,318.23,316.95
2010-08-31 22:09:52+00:00,L7,324.80,322.49,318.64,317.62,320.50,325.20,325.68,344.07,347.61,344.30,340.21,334.51,330.88,331.83,331.56,324.51,324.08,325.11,322.01,340.09,336.19,345.56,347.13,346.67,344.59,329.63,310.76,317.05,308.59,319.13,323.83,327.99
2010-10-02 22:09:49+00:00,L7,470.72,459.18,454.02,429.58,453.47,447.29,439.17,442.51,446.31,431.32,437.67,443.38,428.13,432.85,432.91,428.88,413.25,412.94,414.37,420.90,428.12,426.02,430.00,433.25,431.05,427.67,409.14,415.36,422.49,426.48,407.28,398.03
2010-11-27 22:07:24+00:00,L5,,,316.07,296.43,311.46,309.15,317.10,324.71,334.48,336.86,332.30,326.03,324.62,323.02,324.18,318.03,316.54,310.57,313.60,315.57,316.93,331.65,333.83,330.32,333.04,317.52,312.36,302.85,300.11,304.11,303.73,312.91
2011-02-07 22:11:00+00:00,L7,,,,,,,,336.99,346.84,339.76,335.22,333.60,338.03,323.94,326.56,326.51,320.34,314.20,323.13,320.96,315.03,328.31,326.62,333.98,324.59,284.57,307.14,300.29,302.55,311.49,318.21,323.25
2011-02-15 22:07:34+00:00,L5,304.98,343.76,,328.26,329.43,329.22,334.40,343.34,345.50,337.97,336.63,328.91,320.12,324.39,322.97,325.67,327.16,320.97,324.03,328.18,322.81,327.93,327.65,332.39,326.02,317.27,317.10,317.22,310.89,318.25,320.57,317.96
2011-03-11 22:11:09+00:00,L7,314.27,308.38,298.44,310.08,324.27,316.84,330.76,335.95,344.47,342.98,336.80,329.22,326.69,325.03,325.74,325.67,316.72,318.88,325.68,327.52,326.28,329.49,340.46,339.73,342.52,323.64,311.18,313.42,309.45,316.12,318.93,312.89
2011-05-14 22:11:10+00:00,L7,,,,,,,,,,,,,,,,336.68,335.47,336.57,321.33,317.14,324.85,328.54,321.04,324.16,322.62,327.31,288.70,318.49,321.69,326.86,332.01,326.32
2011-08-18 22:10:59+00:00,L7,285.82,272.69,273.20,287.39,286.79,290.43,310.46,310.94,322.60,316.81,316.91,302.45,301.66,302.33,300.88,312.64,311.74,306.34,305.08,299.61,304.95,300.99,299.29,302.73,297.01,277.24,294.70,297.77,299.33,288.48,286.08,288.75
2011-10-21 22:10:56+00:00,L7,399.55,,388.48,378.49,385.34,376.22,376.17,385.86,374.20,387.37,391.14,380.53,352.75,364.06,381.57,383.89,373.56,368.16,366.61,361.21,357.81,366.59,365.45,369.71,381.08,365.58,370.88,366.50,362.92,344.56,338.24,341.99
2011-11-22 22:11:15+00:00,L7,,,,,,,,,,,,376.78,359.13,373.89,410.94,391.16,389.99,390.03,369.97,365.79,368.01,370.15,406.73,407.97,396.69,382.14,372.70,370.58,359.13,349.22,350.87,352.61
2012-01-09 22:11:37+00:00,L7,290.85,283.39,301.56,290.52,293.80,294.60,308.13,317.06,322.99,311.37,311.35,304.64,308.66,304.29,306.07,318.62,313.63,307.23,307.15,308.99,306.55,304.00,311.94,307.63,307.57,302.25,295.58,298.49,301.13,305.56,296.64,292.78
2012-02-10 22:11:42+00:00,L7,283.83,236.32,253.24,247.39,254.75,274.38,294.18,303.08,316.46,304.41,303.99,296.10,297.03,298.93,293.45,303.92,302.01,296.48,296.52,295.52,303.83,299.31,305.72,305.56,308.16,297.07,306.01,296.86,298.61,292.25,289.86,292.69
2012-03-13 22:11:42+00:00,L7,291.15,267.43,298.03,292.75,290.31,295.16,310.67,325.63,328.58,316.06,309.29,308.17,305.11,303.96,303.90,320.61,310.56,302.25,299.66,305.91,304.25,311.41,311.09,312.73,312.86,308.04,307.81,309.41,304.46,,,
2012-06-01 22:11:59+00:00,L7,313.72,309.36,,308.19,320.12,314.29,319.50,324.58,332.26,343.13,331.01,320.79,326.18,326.07,321.28,319.51,307.59,305.27,313.23,309.48,311.45,310.25,305.94,311.85,314.80,319.84,326.50,303.37,307.18,316.26,307.92,297.83
2012-11-08 22:13:27+00:00,L7,358.10,333.12,344.23,332.72,331.02,332.78,346.38,353.95,357.54,352.19,349.76,345.36,344.77,339.36,347.22,344.77,337.75,338.92,333.87,335.88,338.60,336.92,348.57,347.79,343.37,334.25,340.09,345.10,334.17,337.85,319.87,327.14
2013-01-11 22:13:44+00:00,L7,315.04,310.97,313.33,314.45,312.33,322.23,326.77,332.05,340.53,331.39,334.13,328.42,323.38,324.40,319.01,325.26,318.85,314.76,314.32,314.33,326.01,333.16,332.58,331.69,314.34,324.16,321.09,317.28,316.82,313.47,307.91,303.12
2013-04-25 22:19:21+00:00,L8,321.01,310.53,310.78,313.88,319.86,323.27,330.93,334.19,346.03,345.20,337.95,334.47,329.60,330.72,331.10,327.59,321.34,328.48,325.71,320.63,331.84,331.56,329.11,331.20,327.31,328.49,344.37,360.41,362.21,348.85,345.78,332.62
2013-05-03 22:13:30+00:00,L7,177.46,228.09,,312.05,317.74,312.94,319.09,331.36,341.94,335.81,325.91,319.03,315.25,312.23,313.36,321.44,314.23,311.16,311.91,313.88,314.63,324.52,322.86,331.89,332.04,338.49,330.83,345.44,336.53,338.38,325.10,309.89
2013-06-28 22:19:33+00:00,L8,296.70,283.41,280.61,294.67,294.74,304.41,316.88,322.25,330.66,318.74,314.30,314.16,318.85,315.46,310.26,311.00,309.70,306.90,306.23,312.74,309.48,316.98,319.06,312.35,315.82,299.10,311.50,329.15,329.93,316.63,318.66,304.09
2013-07-14 22:19:34+00:00,L8,296.73,285.17,293.64,298.68,296.56,303.82,318.59,320.77,330.53,327.60,316.01,320.51,323.57,321.58,319.98,314.99,,,,,,326.11,319.61,328.25,323.55,312.87,310.02,321.62,323.22,311.32,316.10,310.66
2013-08-31 22:19:38+00:00,L8,324.02,316.07,327.43,326.54,328.42,327.39,326.76,337.36,348.82,344.29,327.52,326.73,324.44,321.04,328.89,327.09,325.78,323.45,320.15,307.44,309.50,318.81,331.42,331.58,333.73,330.68,315.15,323.54,326.54,318.60,322.24,311.77
2013-10-02 22:19:28+00:00,L8,,363.92,355.43,351.83,358.00,362.43,354.60,368.01,381.11,371.22,368.61,360.18,360.33,353.27,348.61,362.39,357.60,357.55,356.51,344.12,337.18,353.77,370.09,370.49,359.87,347.28,342.25,337.02,338.49,341.06,329.99,352.54
2014-01-06 22:18:54+00:00,L8,316.83,319.36,326.20,321.38,324.14,331.29,330.93,345.40,346.34,345.91,341.68,336.20,334.71,334.02,331.89,334.41,340.10,333.50,326.65,327.16,336.18,332.18,344.41,337.42,326.40,329.73,330.27,323.93,330.98,335.73,,
2014-02-23 22:18:20+00:00,L8,,,,,,,,,,,,,339.10,336.46,333.79,332.32,327.22,329.22,330.54,333.59,337.48,337.78,340.40,335.77,326.42,318.53,327.14,323.32,328.14,325.75,323.42,320.64
2014-03-27 22:17:50+00:00,L8,,,,,,,330.97,355.23,362.08,359.27,353.11,344.19,342.31,332.91,328.52,330.01,328.27,328.07,323.48,325.05,328.75,,,,,,,,,,,
2014-04-12 22:17:37+00:00,L8,,,,,,,,,,,343.05,338.79,331.37,326.19,327.52,332.20,333.25,327.06,324.29,341.71,331.03,330.50,326.88,331.56,324.41,315.98,321.70,324.72,311.17,314.02,318.82,314.37
2014-04-28 22:17:22+00:00,L8,321.69,326.52,322.26,314.27,326.16,330.39,328.66,334.68,345.66,346.39,338.99,332.98,327.13,322.46,328.71,327.76,325.54,328.01,333.14,330.50,340.50,333.64,320.11,333.91,321.20,313.44,320.03,321.35,308.91,313.87,317.20,308.64
