,dates,jap0037-0000,jap0037-0001,jap0037-0002,jap0037-0003,jap0037-0004,jap0037-0005,jap0037-0006,jap0037-0007,jap0037-0008,jap0037-0009,jap0037-0010,jap0037-0011,jap0037-0012,jap0037-0013,jap0037-0014,jap0037-0015,jap0037-0016,jap0037-0017,jap0037-0018,jap0037-0019,jap0037-0020,jap0037-0021,jap0037-0022,jap0037-0023,jap0037-0024,jap0037-0025,jap0037-0026,jap0037-0027,jap0037-0028,jap0037-0029,jap0037-0030,jap0037-0031,jap0037-0032,jap0037-0033,jap0037-0034,jap0037-0035,jap0037-0036,jap0037-0037,jap0037-0038,jap0037-0039,jap0037-0040,jap0037-0041,jap0037-0042,jap0037-0043,jap0037-0044,jap0037-0045
0,1984-09-26 00:37:46+00:00,154.51485056271946,133.48403085547056,136.20752941140205,141.0961481806221,143.66509911643087,136.91245323882114,127.81072916311959,139.02485861792746,149.02604880917258,143.25500338335192,132.80534272503164,134.28854456082396,140.47048123440356,141.2468659342557,141.91886977781388,143.10075576660978,149.0658561348559,142.97015055180987,141.12125314231332,144.15735339501228,146.89481605362175,142.7962253387066,141.95083212366802,138.07416538055168,137.31820289476772,142.07547033279923,151.1018149038565,150.87361961187926,145.5822607770059,141.8693017053676,139.35035044583844,137.280226464078,133.6585616485424,137.52336490139672,143.3606670735126,141.19976252358867,130.35110065749842,130.46019602302616,140.2182782106413,141.41124557741298,129.94199537008933,132.8870446135919,136.46236647072112,134.38829079703598,148.8029395749902,148.08690984346035
1,1985-05-24 00:37:46+00:00,135.0813015755416,132.65075566164143,138.14964761643347,144.46972682530657,142.66988183819603,145.18351537134254,139.66081214465078,141.89667241031032,140.34238043199383,144.67652711318883,139.82805731823692,136.41007082491632,139.56220713219238,137.75506179121544,138.24719222767197,142.79073079198366,145.78059157963983,146.14178127987725,146.56456892949063,142.05261100795016,141.44336421878472,140.9251825119768,139.8105705495386,136.38315481503952,133.70034940060538,136.25443688508216,146.7221627849266,145.21237614080803,143.80000868445586,146.73915115192142,143.59299452988625,143.399031906027,141.36073213487919,138.6926027626053,141.76192919046764,139.5541782266597,143.25606300693389,138.82246425707277,142.13055864820592,143.34141937994343,134.86721814472673,136.36121248703276,135.5234567612851,135.56939064036743,129.7799119815397,141.3385930857446
2,1985-06-25 00:37:42+00:00,114.73246226557961,116.2650770602402,120.28000870751423,131.87667758539254,130.3861936300022,127.04275475616035,121.8905456479487,120.2590520479598,117.85530007979403,124.84413085362605,125.37958325908893,127.42689380424514,123.24206290141598,123.72637235892219,124.89904092595324,128.80870784457852,131.7181308612607,129.28244498621618,133.3203162442754,130.113690407204,126.53327919739456,125.87539183112887,126.8160624069417,119.80871664095294,119.73269339270463,125.40265096059998,127.9172966687894,130.85185621935412,132.5923271389372,134.1128615632618,133.7838100355011,130.76782594500327,126.45062490086231,122.62525486397601,127.34144019679768,130.31960668284597,133.06839251725827,129.26699160881384,126.71198252849891,124.55003221073822,116.16259301314139,117.2462692731344,113.42977138838441,117.34870080155375,120.88057014095386,127.24131010569255
3,1985-10-15 00:36:37+00:00,140.528566775958,141.86339285246686,142.41267340306575,145.5917739847648,154.4324028103718,143.46336124295163,149.0428620537316,148.3757917667899,154.5122264956003,163.95377574912584,151.43578301732646,155.10234330614225,151.53799840923176,147.58950251687034,147.60446023305047,146.6812379318926,151.06961272078186,152.95377786801194,152.84528050192242,147.56727947263795,149.49490908506132,144.81327592113433,147.18449334095058,142.44373174536392,140.57579612028866,145.8105206538837,154.96078589942974,156.86471441965998,155.24645029288953,153.90341799068713,150.97891484388492,148.19103744427036,144.1641417053478,143.9279793097108,150.01432040476328,148.77777846883237,144.5093668322426,140.61615769436395,145.08540036713484,144.33032488104743,145.28439631243876,138.71305803531692,142.31283159881573,143.5524509501298,139.92768855888556,149.57729308994868
4,1986-06-12 00:31:30+00:00,122.96490257526278,122.41877424487924,116.6976921152409,113.56514920664966,125.62131497676941,129.27763516614496,130.17818536112628,131.20983675148636,132.77208622655087,137.7296487425351,132.65573880632002,127.87546198079738,128.02548030912268,127.77091580552376,132.6979816480721,131.62756803559162,134.88588072922687,135.60683832130474,139.69429805968784,134.96464922367824,132.1081312218323,135.4015886601553,135.1632701605086,127.8940055476305,129.97056164735136,136.65148735924913,141.74509797317904,137.71562485948158,137.21241114859214,140.03749493657543,136.08091338641407,133.8330654090482,132.3450133578175,130.12358289895758,132.8356618276053,134.45256525589485,131.37591535257752,129.34907552567273,133.70973207776524,136.93834318115336,135.23367081364876,130.34772284241734,128.2303903372541,129.6702067630663,128.63765931334987,137.67983928439463
5,1986-06-28 00:30:59+00:00,117.65156810653338,114.15334508926549,105.24936095254971,98.22511921209845,113.3122686122451,122.25195780590141,121.07235003662737,120.0315948190748,124.75428219995328,131.63375229351834,121.94729651194693,118.12505074472723,119.60082968432388,125.2647041943587,129.3587505894802,130.83814131479977,132.0742898023129,134.34375070539662,137.10493875051333,130.32985179827122,129.55448276073793,132.18306268397322,133.1303630866952,127.14219762179326,128.7941880914189,132.17951634799135,139.09544390026997,139.16981829247925,136.62752599169244,132.7199105202538,126.358994477954,129.83061581486317,135.32144001635896,131.17853366421355,133.99836511630218,127.16532409536569,124.60653191738808,123.97749521996909,131.3438721153023,130.80486859143156,126.29324393619426,120.4595275446613,121.47056870297277,123.74627148061383,125.56220401272198,135.33758884914081
6,1986-07-30 00:29:54+00:00,119.52014084524237,119.26730415588378,126.76128545037054,133.9342439830696,139.09264936895974,135.04825879261716,133.91417376106102,135.4742827622311,135.82059763200078,149.25064711446402,147.81057167685478,136.07158934748045,124.81897876862524,126.58972791114317,128.27574148219108,134.91660383263357,136.31409625094972,138.62073673809792,140.2500675338068,139.72439143858088,139.40481401956234,136.44081474734082,129.72577043869012,127.8804904382248,132.39438933703954,135.45376088068483,141.849861332646,141.5474737814332,139.62851595419625,142.66905055823196,139.83028945315516,134.23889552521356,130.0096071408107,129.0639189697686,135.54403547904175,133.75941579732614,135.57870216622433,131.1198335369794,135.47441259643716,134.51261862785333,128.68274451096283,123.28314460332253,131.29048608609853,130.91170093211315,128.94028786223325,137.86277067570916
7,1986-09-16 00:28:11+00:00,135.68313137928146,132.6602134950826,142.3455087010913,136.085430157617,137.22271517083416,137.26945892768606,141.69097313687712,142.12300601380068,143.23921457161,150.86951907944461,133.214248295448,136.78515456504184,130.06152738865384,132.1810696112622,141.28392690163986,141.05916794228193,145.03252997748237,144.5061077356557,144.70864037991282,146.6674271941669,148.11923068706773,143.38765820453293,138.07817151022098,132.30080543721522,135.2371655632886,142.99401086153625,153.7946794116521,152.527572425888,152.17381081144197,147.49054227398528,139.33970947515343,136.65591252803407,143.05950683888312,139.93358933790353,143.67018501092318,139.9837166609196,137.9300569061755,138.10139230830788,143.12720472949087,142.00267791339604,133.63135795808338,128.69084494438044,130.9870599708371,136.1345966604481,142.23209474721554,145.18370176014272
8,1986-10-18 00:27:09+00:00,132.07237827801166,139.31073109439058,138.6290980022346,135.23392938495735,136.75892909275098,133.5522966792055,129.97839424566476,135.16250148821294,143.28921025409974,149.09945020828167,144.33997714796183,134.84072803226124,135.8755427121062,136.84494690317953,138.4101450662348,142.3631499216171,144.95139304334637,149.3342970752928,146.9619292975822,147.85738315117328,152.28333292338374,146.91106705338427,141.3359973537656,138.80336605622702,140.4319436442717,146.21374715259537,152.71049782589935,151.59264375138343,150.8024218345651,149.6665707104182,147.44006561467356,146.5654712062099,146.64849974544762,145.24750867485307,148.24236157431716,145.20377326409124,147.08557789461096,148.7710091618672,146.75515296548338,147.05030449083387,139.70874494852174,136.0469289002469,136.3051218999749,140.36301233941975,147.51687199784854,149.03740458815335
9,1987-05-14 00:31:26+00:00,146.83672749077164,144.66235455865905,142.5215450242572,143.9408620772099,147.72105289194326,137.01424837165717,138.40171805240658,143.93617588665,150.28555631401116,148.210810021754,145.35324431359032,141.00000589797932,137.9282612170595,134.6328738312409,141.90671989467097,142.27058017140905,142.45720187173401,148.49940264813108,152.03635148538473,149.72591065410012,147.70363518379094,143.64508047572733,138.82848423345985,139.36933380513972,139.75571800124456,144.3513041748623,151.12531674441124,148.1916938087715,147.07493199704993,152.06096490414808,152.30813922291267,147.6018543060552,148.50050029897096,146.4496694513898,142.18946625996819,140.07549321875752,144.02499730510613,147.30760523721813,146.03883594315784,143.6792590043009,137.50259267584,131.3892232544807,133.37055525697264,137.9656441372555,135.7574254394471,149.5231134764826
