,dates,chi0481-0000,chi0481-0001,chi0481-0002,chi0481-0003,chi0481-0004,chi0481-0005,chi0481-0006,chi0481-0007,chi0481-0008,chi0481-0009,chi0481-0010,chi0481-0011,chi0481-0012,chi0481-0013,chi0481-0014,chi0481-0015,chi0481-0016,chi0481-0017,chi0481-0018,chi0481-0019,chi0481-0020,chi0481-0021,chi0481-0022,chi0481-0023,chi0481-0024,chi0481-0025,chi0481-0026,chi0481-0027,chi0481-0028,chi0481-0029,chi0481-0030,chi0481-0031,chi0481-0032,chi0481-0033,chi0481-0034,chi0481-0035,chi0481-0036,chi0481-0037,chi0481-0038,chi0481-0039,chi0481-0040,chi0481-0041,chi0481-0042,chi0481-0043,chi0481-0044,chi0481-0045,chi0481-0046,chi0481-0047,chi0481-0048,chi0481-0049,chi0481-0050,chi0481-0051,chi0481-0052,chi0481-0053,chi0481-0054,chi0481-0055,chi0481-0056,chi0481-0057,chi0481-0058,chi0481-0059,chi0481-0060,chi0481-0061,chi0481-0062,chi0481-0063,chi0481-0064,chi0481-0065,chi0481-0066,chi0481-0067,chi0481-0068,chi0481-0069,chi0481-0070,chi0481-0071,chi0481-0072,chi0481-0073,chi0481-0074,chi0481-0075,chi0481-0076,chi0481-0077,chi0481-0078,chi0481-0079,chi0481-0080,chi0481-0081,chi0481-0082,chi0481-0083,chi0481-0084,chi0481-0085,chi0481-0086,chi0481-0087,chi0481-0088,chi0481-0089,chi0481-0090,chi0481-0091,chi0481-0092,chi0481-0093,chi0481-0094
0,1984-07-08 14:10:01+00:00,207.49212547705986,196.6249770187577,199.72421854298074,201.21950413122147,208.71515391459704,208.2256051327113,204.05476681934474,189.4637381235245,184.14234592089892,177.98142779824354,186.91286111583076,200.66990051949068,213.07742391872813,227.0644814338436,209.79289815174388,206.84222157421863,196.42179480864178,197.6359671871798,210.02290823186325,192.54426257267016,192.81893475220994,203.3743850623518,,,202.5863223554748,,,,,,,,,,,206.52560092626697,,,210.89800871753167,,,,,152.87053126617283,177.5961277724747,170.55204562292303,,,,,,,,,,185.4581067746498,186.60702110437506,,,,,,,,,,,,,,171.09673344811623,167.46815798699666,166.5181466240785,173.42195756034982,173.36389815924508,156.707598057777,160.27349881191498,167.4060939629842,175.2039632118484,160.01334786187238,154.82801067886416,153.290760912003,158.73608180725122,159.28222043580666,162.65895742084703,146.2286518907266,,144.46861793009683,149.11840673911632,160.1375075414602,142.1258420843117,103.4793112458913,,,
1,1985-01-25 14:05:39+00:00,213.3721065913348,211.2536978347202,198.25294221415894,190.63657672278632,196.89430631776395,202.66534710871062,198.88731187812942,175.7296562094731,181.94000782922137,188.25500981784205,190.65108864489173,208.50818812994862,220.13796556972864,237.79682368654952,209.72845928612293,199.1167098347741,196.16488812689897,184.00804492366586,183.42992921016867,194.67795930264182,182.0554768639518,199.02201019874542,,,184.03581995679997,208.60362302261993,,,,,,,,,,196.09517331043784,215.49329595705973,225.4599422516547,209.26473396171616,,192.80036394479316,179.8690911082711,168.58249895620057,172.46161700512945,172.75652754874773,165.559081817113,160.74816629751567,158.6103787910756,153.1068352614244,161.3341910355468,171.89673230740698,172.7778190318214,168.185210646063,175.29887576045252,185.55002007764588,182.86946311381524,185.99724576745794,184.13300802112195,190.4610594863424,180.16833534947835,185.8538688208668,182.59242671436553,186.21242313675728,177.17922176066338,176.66407428308267,178.16500657195658,166.64141066590963,165.50026824150797,,,162.67116601900833,167.21610343661808,176.74031365464543,176.4478135852743,174.38752251058858,168.7819217095385,165.10829894004885,164.31166543185816,162.83080834991313,156.64011816329833,157.96618960213053,152.30959468978207,160.71445922852624,166.9517023405303,163.81156979448906,150.74355571076106,151.27101424490522,156.4534935382598,156.25751784329964,156.14210846627708,146.69315989967316,120.65606032204207,137.0011205530528,135.86632093613846,124.78601523356758
2,1986-02-04 14:08:23+00:00,218.96144140416706,257.29018162462467,259.8001665074221,,,271.84202756410787,261.8120149585653,247.770776292763,230.5019111782966,240.94151793172728,239.5797606145196,244.2664005320218,257.9491988828016,270.81114390980986,252.02841571018513,237.6421749468463,229.01887282898502,222.8308796863576,227.93883679809397,239.20619856955324,240.00208634695306,229.99325153184117,243.02398669666889,247.89906185277113,241.34387601050304,235.32688106475612,238.0237497311627,229.98634401067739,223.14262860870843,,227.4926960788753,221.8460806095317,219.90077337859776,225.376595225833,226.2401232253066,227.7992127605759,246.81657044640247,251.62857359870185,255.4307952054373,241.4802295918375,229.097792058119,205.40946850589376,191.04254013737153,170.12529259286538,167.98620644544087,170.7204513938757,187.70904155191263,181.8994956050987,177.50260242516083,178.14434599720255,182.2065005739313,184.80476878915735,189.0436889426342,206.6896578895159,204.5790506627347,198.1640564292992,194.37210942929153,202.928643323782,218.1667411337324,209.58639689332313,201.75432320867054,197.1281019920242,188.18661646317983,198.0535688959381,212.91264656793916,208.96243307415568,199.6579632685013,188.01185141123995,200.83266987901845,222.8517435373601,202.6484209753061,180.13013314507046,184.7882806333858,191.80046083057505,199.06939257460857,198.52831177462338,199.5083032894383,193.54455873495144,187.98676555025324,200.84575153650115,200.60961129987732,199.36061767157008,206.62861323234588,196.41976132084602,169.0568676432459,160.32207584385282,173.28685233736743,178.69649808174898,175.09406084860763,181.76851543255145,171.87974085082124,144.1704616697309,151.25931584634105,147.9416920601127,142.400428507713
3,1986-08-15 14:03:05+00:00,235.2239383776302,223.5493077973304,222.58141200626073,220.51823705859945,223.8711470223623,245.73279280731361,228.39565323795784,222.07448967349194,209.86731970529854,217.63705137695516,208.100369958962,218.3902271709793,220.74892340142807,245.31235604408675,233.67386815098163,218.6721771282692,209.96740799237887,216.04632398183713,217.76797885214054,225.96053629730613,226.9178966209201,223.26781246715922,217.0858959665071,215.83667902552776,218.32171931311447,233.54834961311408,214.38391262649603,212.47946740078115,196.64297950455924,186.67015859995132,217.30866567319546,212.247387365394,210.57499045739686,218.01030424284997,228.3401138735831,225.04978774909335,233.30732075057605,249.13368994816315,232.01997601837542,,,185.79206007858028,182.16503075073334,183.12283500011262,188.13151878121087,181.24631461782448,166.22265243127305,177.32319212915786,194.73919412391479,185.86861979298774,195.58316791349023,186.27729175965834,186.15744206654216,198.81706822060974,207.28194038743092,208.1966465239032,207.73798768852743,206.8689721718194,210.0924748663328,198.14923988349506,176.3955058882582,201.92989423225188,211.05749074826662,213.21566429428836,206.45878172149182,202.1879570659833,193.4678985304476,190.78169193186883,195.11621955388404,189.65408390648778,185.05038553955256,188.47359586086168,192.27302698736216,192.0159559096491,184.08781959498808,197.51232959286045,193.08676030746324,181.26078319946322,176.63527397352766,189.72329100982296,198.4640806342495,186.94365820121763,177.04905065589801,180.22469069982964,183.53662478980164,180.59674439110628,167.79843539702662,166.1641452214297,166.12097181846025,170.4138642982365,176.12523717723812,167.7545370476265,159.67868082640933,124.63531792201664,109.17993256690279
4,1986-09-25 13:55:30+00:00,247.82254641685375,241.75811680154212,228.23949718550793,232.29699259380388,236.02388358832036,253.67441193275826,245.5688037761319,238.25186542554064,229.83658164205673,216.9635492156831,218.89502118708998,211.10939223414016,232.8970865641404,263.65089704574643,235.66050920863526,224.82501832136165,228.86729305284354,235.70816161422186,229.87592726275778,233.68604924821028,233.3646844887273,247.01754258728607,228.24943138348476,232.92474290688108,243.7981278526466,249.97589437265776,230.8971654581569,229.02002695051826,211.6112458380019,219.1649583731691,219.50525262216468,230.21280193397524,240.92665736709205,233.924501987631,232.26654387446354,241.91272711392452,258.01240899554375,255.95921877622163,236.93206426599835,228.83676978574042,223.86501760607587,224.12458795166333,206.5301362568415,202.27094670510968,200.2947799973287,202.39496431981405,193.65546726024613,196.40066231120227,205.20715467533273,198.0832318359409,201.39873501503607,203.1348537677776,206.08796918296633,202.6108404208448,210.75574148290315,223.77936987943713,224.87186691258998,210.9288631115321,211.8848167973647,216.30909067776926,223.8805540739949,220.2802180243103,203.17031240894153,215.0168772839452,213.69365013586685,221.74784859824945,217.9478608538596,199.18584576402685,195.2526110961584,208.2541147349354,215.0081663480077,209.60979438757886,210.40938474915873,212.36272521420022,214.57872161676877,213.8907348233368,218.45859530337623,214.37886879249712,201.80791149369963,199.66456235082325,196.80327578848315,194.29116082469773,199.57184907870436,196.72588383733444,198.60999597039574,193.24506120160066,176.39325528300094,177.3159229412519,175.2004161134179,183.6631620502938,186.72949727223138,176.3603253486898,173.75360643394575,150.87259443573964,121.81953417358132
5,1986-10-27 13:54:26+00:00,,250.96487307654172,227.51099781826645,211.44301386632716,218.9775888533358,223.73900018804898,210.95799860624814,216.29618335202417,219.5604992293004,215.31467360855606,204.51018011801386,203.22572632473535,203.03351219338293,236.05074860358192,216.53009189246023,199.13769218883488,199.9406573692159,202.6931923362326,213.02738723807283,207.34310035675085,192.9724409102424,209.9675831952465,203.63681612878662,201.91207637084156,213.248588600996,215.99605129583392,203.8392098037564,190.02955907536023,180.0787979934841,169.09884054809032,,161.47343926609128,188.73828943611733,213.1260861425057,201.51910389369544,208.26646055445877,224.37967914747497,216.64559784858469,214.62678887740006,199.5378758311798,185.91870865901515,176.51289447482907,173.43192673827366,167.09164353357747,185.3371819658662,178.97633655241071,167.87627884102918,162.51115599276932,171.47332555406342,168.01767178973867,174.41738841274568,177.1389213766364,169.5948238242597,163.71998998782232,191.16033229948792,201.19661097801716,191.5467059357863,187.12506805306498,193.44082716866012,191.7236449548005,183.97344652084666,181.7899121925867,197.33137792079484,195.08428847757747,186.8912640166471,182.5007738994271,188.52195183524813,192.30680093350068,189.29204109582736,175.10523962076087,178.28896360945402,182.08451381962146,181.74585486706113,180.18806323914666,183.49161664070758,180.3103927879729,192.247203891937,187.7274327349499,183.0413026412447,169.18226857215151,165.0536609610871,180.52814843659357,179.0239965313455,179.27652163775906,172.56731094385637,172.35982991150092,151.64273217759632,154.60826315953452,170.23984034103356,178.6513778217158,168.95652908865753,149.52455037010216,153.33976237138933,136.30720801249424,128.43159508567607
6,1986-11-12 13:53:50+00:00,223.31734789672066,215.4803483313683,204.738038917601,210.84311808968295,218.97383067446677,239.82109518151282,223.45337552230112,213.3063289009986,215.79165249158444,193.462837493551,189.30612573754703,201.76606823144323,203.386985945451,226.89619188600958,220.09691786059457,202.45923721823397,213.57530857234485,203.07581268457426,208.2163824298395,208.98228439774903,201.42399656835568,209.5179290612561,205.67922813759083,201.8907355110718,207.0626499308516,217.77603616853736,207.2117424721123,187.84313445020138,194.38325706035903,183.4036528396138,180.62720276757355,174.54535429716736,199.17312608832842,209.2824886505657,213.33233601743106,220.03980027589574,227.89640498748003,225.302677585364,215.31362168941058,214.21070975996594,199.01059396555664,177.35564069232007,185.06919942185095,172.99632213147657,175.2680508082006,180.18271439743526,182.54781074109613,172.91351274195054,166.62351467451225,175.50032452428343,176.20618571192682,179.24015192399034,171.10623753475363,174.92436238522308,184.751453665067,199.0228191322865,210.7579037339721,194.43816652592275,191.83836395863352,190.98208940351032,191.61131124192167,185.88400579940406,186.80565707302696,186.9886076873707,189.7020762121716,187.8765601714255,179.20114023243556,185.12534347316839,194.11854376939482,185.87848534326514,178.234268966975,177.45987164154062,187.41963890821756,178.50521064178395,181.9973027266659,171.3996450254242,178.07830327995154,188.54802642012385,186.34526899742167,178.21937920444563,170.71890919102322,173.87358109298182,174.65255488826577,176.13035556018113,170.8133751159505,166.32990282659676,164.66745885530628,157.18039397308888,172.2507403301395,184.0603231762711,172.52337353435126,142.47500390845832,141.17107113556904,140.10162725491676,144.5409928362579
7,1986-12-21 14:00:25+00:00,251.7476548885235,246.463553369837,234.17511134944243,230.03909616389984,238.84647956596845,258.18515576976927,244.75541365825285,235.28858532304614,227.52838990750553,216.58900766753425,218.72889700393205,226.44752119598212,225.36456507219611,257.2590476084402,234.62500422348268,220.81435370462503,225.3324510183122,227.40141712314076,225.24023379375205,224.6042234782897,225.71872848925483,236.44944245680563,228.68606639893702,221.08131416427548,226.95446920735554,241.0319770259575,235.74606134315792,214.97900629392217,211.430056737479,210.95738291034516,213.81127473483926,199.22788528875847,200.08312934515968,225.80621398030013,230.05639911056363,244.49554841538023,258.62575170713035,253.9273189002481,231.88099190914684,218.40604354178026,230.6871795761595,205.22791060242264,196.42890871571086,203.67828453735808,217.15259080861506,195.39678126013735,188.94791505137624,192.30695798346787,192.50108715133132,185.8616413775472,187.8251731868171,196.7877630847912,193.18690048470128,186.77073072131094,201.47023707350073,216.5026946083235,221.43762185975103,223.63276999309272,196.5832503256118,202.42731237469394,207.87804090695147,201.18685255089517,204.94260882252007,202.6915493069963,208.80535123987912,194.6713352769329,189.45444429197164,198.99243798128109,207.8890964565611,206.77783229077085,205.92248412333623,192.49324851498204,191.97789508295966,200.251363811048,193.98335612809257,197.6862496976351,206.14997151692071,204.01766105421927,200.43110753425532,204.09614742011414,189.2962058493626,183.29269044923996,173.9771860012009,175.85305446547886,195.45861417753525,205.56215400741718,193.24938854115067,175.9129466796108,179.3396493358004,193.91335758912152,184.64879924390414,152.0877840831099,167.50659990918194,156.66363276427256,150.85877192854358
8,1986-12-30 13:54:30+00:00,242.08280981063328,234.45507511024235,,,,,,236.72656045316506,226.6075347216962,216.94137151465654,228.4300732123749,,,,,213.3653282228605,220.85348887858672,224.66315688848042,231.216390942362,227.21892300760004,222.01719993614208,231.53228328813282,234.4311509723337,225.64915212041774,230.32419234866407,237.76324748633087,225.84759028580942,218.5081781772039,206.34507881243056,208.51469035180497,212.25120933772087,214.61545469006745,200.535285922127,217.35902405774138,235.60490058863084,244.25035580207285,246.85094385778967,241.34686146475482,236.51986975717688,218.58556813250402,222.36605809513827,217.78959364949424,195.58091158195813,198.51805269448766,204.4236479347718,183.82008477979053,171.66411712114092,176.43185440839432,197.40032296995986,195.95693133881596,190.80619737006407,194.00801914050936,191.79232010336835,185.56391349282217,194.9466835843612,206.3831976417401,213.97280632815247,213.96048075590772,182.61198614913366,200.31539782778566,206.3098068131767,201.50442547882324,191.05770992128936,202.87848054506492,203.58297133523644,198.35380111513751,195.25676454633822,185.87155268765915,199.16485414993994,202.6473363975063,207.49088289177422,196.3861150022911,191.93100747364352,187.47729686172113,185.64427143315345,187.3950196453735,206.22709022648178,191.5365116482996,183.97213665687502,195.09275176157018,192.15574706715844,191.0845888428226,174.71354447858857,168.45577713862806,186.4553028246271,203.90975064075454,189.34429531761097,178.69933864827422,170.79505082017604,176.39486097498138,172.33832143910894,146.5181852565941,160.83145783709193,158.1842716401403,154.28409970646163
9,1987-01-06 14:00:54+00:00,252.15892886944215,248.05853769926455,244.62953330289918,239.39757233644417,249.10870351162674,257.54453952297797,245.78055375455236,227.1764469585814,222.16658878241446,217.20813964487257,217.24380292216003,222.47511961639748,234.87460900635455,255.26683048330887,242.3901030555727,223.306160059046,225.66421618383956,225.96659716651047,225.61168116148468,234.54872910690978,224.13338901564322,233.0599471939466,224.7248379814338,222.3480706700324,234.18591603297227,241.0919419395025,229.03764367910745,223.6784683907048,215.35504424025524,203.4190433686599,215.00272398050328,221.47373474482373,212.4189542631288,223.4650508929805,246.42391617046076,253.3527215109047,254.50516051396127,246.43331387877186,239.24594418591795,218.28746623515434,216.95770260405112,224.76016018350748,202.60493816425588,203.04128302423965,210.44778559649012,190.08643357059594,176.41440138011063,183.60337352612675,197.92629754655704,195.25915126753895,191.87276292103115,192.62312393385116,199.89594321248507,192.69876697849006,200.92560922380736,213.35518802660448,226.5483291091865,213.0450360239007,201.641547702055,206.96506179047026,209.39595150601212,205.56985749122902,193.95819736803557,198.74213625691368,206.02657855824867,200.08751522164778,201.61967040760752,184.1928730382984,195.38898743376959,214.96541395433943,219.29830816722247,205.4030115948354,198.79845769839812,195.929168948173,195.94534070016917,189.58366121761279,195.24349253498792,203.51303780459958,195.8153166333957,205.0807445268494,206.27504459497123,203.5520503979269,180.19334925029523,170.9292406089624,183.08059117874126,193.08935601071346,194.64762993778612,178.1465565161321,180.5021770787776,178.64715929903255,173.15717548042804,150.88736663771337,164.48146987466828,154.43430446123455,142.18051997823673
