,dates,aus0361-0000,aus0361-0001,aus0361-0002
0,1987-05-22 23:08:56+00:00,193.04119452804093,219.23483832820943,236.8575252602105
1,1987-05-29 23:15:17+00:00,184.82177393818466,,223.1270632111544
2,1987-09-27 23:12:03+00:00,219.3524173346635,233.50116675044046,235.59479764179306
3,1987-10-04 23:18:22+00:00,193.63945713810702,208.68755187427976,206.38185629241462
4,1987-10-13 23:12:21+00:00,227.63979029509656,226.35188193502032,219.49996102798409
5,1987-10-29 23:12:37+00:00,245.23151582148841,232.0006886994909,244.64172112912857
6,1988-02-25 23:20:50+00:00,224.68981198302936,227.79022311245527,229.07503969035247
7,1988-03-12 23:21:00+00:00,207.07458928350565,214.95181838602036,215.57391442788145
8,1988-03-28 23:21:07+00:00,214.4290177358393,227.86628727274677,235.15729282079656
9,1988-04-13 23:21:11+00:00,203.7187338236465,218.23687558756598,233.83669081899242
10,1988-04-22 23:15:04+00:00,,,
11,1988-05-31 23:21:35+00:00,185.4668796582719,229.3735981919174,239.22522928744004
12,1988-06-09 23:15:27+00:00,169.04832392305175,214.1670127161886,228.57586654518568
13,1988-07-27 23:15:38+00:00,,205.09130458841764,214.1175039451595
14,1988-08-03 23:21:49+00:00,182.04095906467208,218.02860376509693,223.7865647674713
15,1988-08-12 23:15:37+00:00,170.9855620456666,,214.1361456258439
16,1988-09-04 23:21:53+00:00,162.29898017135568,198.7169673066963,219.15532460717387
17,1988-09-13 23:15:40+00:00,224.971514429626,208.4762312189639,229.83433075234342
18,1988-09-29 23:15:32+00:00,202.4067184842275,216.21255703030624,221.54016261860252
19,1988-10-06 23:21:44+00:00,209.7475580156247,212.49468870960655,223.7543124781908
20,1988-10-22 23:21:38+00:00,237.2542338265949,220.06939683337643,231.17292668715353
21,1988-11-07 23:21:41+00:00,232.43113368126913,221.2448003629738,226.0606118385061
22,1989-01-03 23:15:14+00:00,231.67784769965093,220.64956723443956,230.54200025773454
23,1989-01-26 23:21:03+00:00,233.3586592162464,231.76133287280865,238.17160893411253
24,1989-02-20 23:14:50+00:00,222.49198691894424,222.06036460668312,230.83422553355493
25,1989-02-27 23:20:53+00:00,230.76118649236133,226.86398932892504,240.21906640199597
26,1989-04-25 23:13:45+00:00,189.26982745244976,215.62670784654276,239.1174773441067
27,1989-05-27 23:13:16+00:00,,,
28,1989-06-12 23:12:53+00:00,,,
