,dates,mex0577-0000,mex0577-0001,mex0577-0002,mex0577-0003,mex0577-0004,mex0577-0005,mex0577-0006,mex0577-0007,mex0577-0008,mex0577-0009,mex0577-0010,mex0577-0011,mex0577-0012,mex0577-0013,mex0577-0014,mex0577-0015,mex0577-0016,mex0577-0017,mex0577-0018,mex0577-0019,mex0577-0020,mex0577-0021,mex0577-0022,mex0577-0023,mex0577-0024,mex0577-0025,mex0577-0026,mex0577-0027,mex0577-0028,mex0577-0029,mex0577-0030,mex0577-0031,mex0577-0032,mex0577-0033,mex0577-0034,mex0577-0035,mex0577-0036,mex0577-0037,mex0577-0038,mex0577-0039,mex0577-0040,mex0577-0041,mex0577-0042,mex0577-0043,mex0577-0044,mex0577-0045,mex0577-0046,mex0577-0047,mex0577-0048,mex0577-0049,mex0577-0050,mex0577-0051,mex0577-0052,mex0577-0053,mex0577-0054,mex0577-0055,mex0577-0056,mex0577-0057
0,1984-06-16 17:45:05+00:00,,,,,,,,,,,,,,,,,,,,,,277.0582002343457,267.55305119400674,274.3898227017269,271.7134789188782,276.7906373965518,275.00483576457225,273.52462890839575,277.21178598993765,278.6335867264678,269.82259197386026,271.2988976763818,264.36752118343975,241.6906059404146,253.86234715037676,260.7579191812001,255.6550425745106,255.0975361311321,266.8092779086956,271.140921173271,235.98098512820718,221.61433471343952,215.03134626360952,221.7831172605899,222.60091499740867,211.9916281604054,218.71833757737957,198.2722883157878,211.00481684939018,217.58181088180288,216.0756359589043,221.43582485706574,224.62081707962056,219.06880015354352,220.68137542531485,218.365095871194,215.16243875782715,211.39865518636444
1,1984-07-02 17:45:17+00:00,,,,,,,,,,,,,,,,,224.62280287875683,233.3188119635189,245.78263393714846,247.72275702421706,261.6259819662315,266.1516212123408,268.49904247851975,262.85364403609026,264.83406939615054,269.6190026882195,261.5400494464897,261.6061317792587,264.98447644878564,268.793814423367,262.152347167744,261.59963106845044,251.79744746495194,241.0795102769295,251.73788396526967,260.8879982105598,,,263.7838354180358,269.83933877777025,234.49464878615274,214.75002532188324,210.7407559043607,222.52147707660163,221.92304124577768,214.9198149963144,219.16007315973386,196.83700608852854,210.29024609699928,212.7085460140696,216.98613420588873,218.36665065562198,219.15142108434003,211.4013142548151,213.84667228702722,217.39284463706434,212.7262782457666,211.04197061755173
2,1984-10-22 17:47:12+00:00,226.45895034643928,233.11089822847435,247.6355082861536,236.97488617709323,233.3930522138403,227.6468206944163,220.141012606319,222.19056292951473,208.88365643074576,208.0103025093614,206.55791118342063,216.04042816326213,221.84812395788836,219.27459179719793,216.3394791605142,222.63946462028113,220.0708672882024,228.5363674084506,233.93497230626372,238.34339426958263,249.87871721968938,260.4867361145909,270.68134264014117,273.0858696969467,273.9066841417815,276.94880016679025,273.90853964550115,268.6077760739921,272.3788863707575,269.8775223655494,265.7897197686151,264.430952118641,256.54232557483095,237.8006134544293,248.03107534069278,251.57289453104184,253.18140304962992,253.02111078708558,261.87082718005263,262.9736970922338,236.01128676728487,213.118877157652,207.23603242603266,214.95589817401898,223.7418523611032,219.77116375490115,223.68797766209082,194.89310715949728,213.949260783328,221.28221263339242,225.36233272966683,225.53828620996993,226.0541984921903,217.9598910960765,228.67414385680746,223.12367826617083,213.66048076522316,214.9140389646974
3,1984-11-23 17:46:39+00:00,217.19358398235954,221.72133350863334,228.42659952222832,219.35782749610718,223.0685874150223,220.68178032819117,211.01811520994877,204.9522111124028,192.43357141828506,186.15967603761496,184.95201449611653,202.12269345821755,208.10440304931114,203.8133554207791,195.98625148187836,208.93090177754348,203.94829319454846,212.9094735492721,217.60701072534602,224.84033554951108,227.42211512993646,224.35761629979632,229.30441914331166,228.14490096808436,233.43440480711755,242.75944325452525,234.20510973500768,229.7349439424913,231.71287461866552,,,227.58994663594703,221.8604128749137,,,237.2009381891686,236.72039028187885,242.0982471796067,248.57116171354073,251.4664991619731,223.24995734304082,203.82532015907458,192.65084017234506,207.3775907337681,218.10305123978972,209.5975380304529,217.4222020985046,197.05542261116693,210.9507812539121,216.11410750825348,212.8409980903947,213.1246044188188,214.6386104015288,205.42587925293577,215.40504665813694,213.42379030038984,211.71782189647726,207.51757507944268
4,1984-12-09 17:46:47+00:00,227.0980261118733,230.57574411656378,231.94583005697456,226.4440926795967,230.78682104058885,221.00017320190756,201.80497531469013,198.30607227511626,185.98469187176966,182.190554715565,178.47961942812768,200.5587371159439,214.69380378995567,215.7496864024954,213.06671657210165,212.14468216115102,214.6043979067141,219.64526220624978,224.4558681836066,227.05692699725913,228.46971092078465,229.4868071172872,235.1521141087573,237.66573680303446,242.38236156487017,259.02627129108674,244.02835158261058,240.0781485271736,244.195329869452,,,,,,,237.70582435934722,,,240.6663728509148,249.1554581077064,219.11289126204363,199.4747394963975,190.7613958812205,202.31934051442485,211.55094283119348,208.72677358817882,216.80785396930315,189.58021825535064,208.90691789990427,213.4748708820713,216.16269380153113,215.8088098746872,217.3590739758722,207.93380031314004,220.12969200055073,218.81455479099296,220.27603566682802,208.74707983620584
5,1985-01-26 17:47:09+00:00,,,,,,235.67998598686114,222.18932868793905,201.76688744174476,186.71516379315517,182.71095265619635,176.90488847870074,199.08885393172355,214.6303067342741,210.18666817103974,209.8369409224272,210.4454912046976,215.7956483844161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.3428105940549,201.43312895766763,193.66233715303255,209.57702014096262,212.8963619572285,210.7260570008914,212.42633152900643,211.05466700965758,206.2103558189427,214.43393280264365,210.54497873991923,205.39394807938447,202.36930560841773
6,1985-03-31 17:47:08+00:00,,,,,,263.11266566715324,245.09905349875314,234.0971895975776,219.3542572182955,215.52102945212408,207.33891619101036,224.15208347091877,238.1585009351032,234.85681096004703,223.1311827620889,233.7107465598692,235.34284728355343,240.70924744594745,244.93245359868445,243.37870564987452,248.0350853788477,256.0362888765176,262.7333208054631,265.0253606618675,267.8441865753413,273.4140263723304,262.58162306431115,254.51783316822718,261.70528118086247,264.47007827617693,262.3004220696698,266.84008301399666,269.8598621921452,255.67978397386452,278.2088854027364,287.7098270985366,287.36568936758647,276.33845570753425,282.29188685047296,290.7339445751633,263.6459016924656,241.40348911084538,229.2893740971733,233.68694554380323,242.2569411194383,232.02002707687203,241.90368574885954,214.06110220191536,223.8274539135156,233.27717343129976,235.61921513300507,234.9711392425084,233.58791137394346,221.85213775396596,224.08609222776838,227.95155814374908,224.19020083848923,219.77926267921717
7,1985-04-16 17:47:03+00:00,,,,,260.2220016664801,252.21974540830442,240.5853393613403,230.52258226868202,223.25037374288345,217.49217930923146,212.89679158919301,222.8238449841618,225.50262022436704,228.0651439125782,226.20630688035303,233.18517376746533,232.4822080259396,238.15122325256925,240.44709457453428,239.48216819170972,245.09264960180738,254.62705006758387,258.9907871973843,258.0787509240922,257.07695442039073,263.38694243043176,258.6597321459622,250.81034866831328,257.66431594893254,256.62893921842556,247.2854407741753,253.31292207249635,253.76173595259377,241.18552267776323,250.9133784007136,259.8980350347491,266.12803698254936,260.5915706807741,268.1879217162583,268.74018126303946,235.92268033142247,217.92175545884385,214.16375705117036,219.7069576979701,226.54684567046635,220.44264474630822,221.8493061852667,201.98878168415683,215.21077606480003,220.82247248668574,221.91669004174656,228.5124510428994,223.20066256051248,214.70023783386438,208.91075427328678,216.79698593501146,219.04142743973242,209.21489146386756
8,1985-08-22 17:46:20+00:00,,,,,,,,,,,222.94568822166565,226.0035690010714,225.18815489801463,222.92732085620935,232.7637532298465,233.65802759395245,229.92816589883236,240.31389985844942,241.9020657568858,248.90381985504817,270.4404251625633,282.85259322531834,286.03803721413175,279.75196966537465,274.16437542442316,275.5449657017678,277.9829513588352,280.2530065742668,279.7711469335794,281.47862809914966,274.0763118059802,271.8930788050004,258.45341228977907,245.3511490000102,251.29573475818964,253.21294387411749,251.27596779277155,252.46545329896412,267.1576695851011,273.1146446255923,235.5359781884883,216.15252876313895,216.28046981823275,217.86460087904769,225.43001130455525,219.8638921673035,225.292677518878,203.98668074591967,216.53327999510174,218.48264624875372,221.65809253503556,223.73664669517566,228.12487439796695,223.135134529887,227.07025136236643,220.81840121486215,212.34948696250922,213.00719233229464
9,1986-03-18 17:42:46+00:00,,,,,,,,,,,,,,,217.25610509150192,222.39503152373277,221.18075998224745,229.80474504817943,234.60990218947128,235.22068062862783,230.1258390060903,227.5175515810904,229.28608786411408,228.92882164454068,,,,,,,,,,234.3181624873128,259.7236267288941,,,,,278.5745042745863,243.75171283931394,226.7220143602335,218.50900783421017,222.73577113112424,232.2340358588878,225.24158851242936,227.72477830939,212.49310756749395,214.7614142507346,221.2422926534443,222.39195229034215,223.34934070504116,224.82786036597224,222.53617051787938,217.4296206314641,216.0897418235848,210.2294833743182,198.99991514646314
