,dates,mex0168-0000,mex0168-0001,mex0168-0002,mex0168-0003,mex0168-0004,mex0168-0005,mex0168-0006,mex0168-0007,mex0168-0008,mex0168-0009,mex0168-0010,mex0168-0011,mex0168-0012,mex0168-0013,mex0168-0014,mex0168-0015,mex0168-0016,mex0168-0017,mex0168-0018,mex0168-0019,mex0168-0020,mex0168-0021,mex0168-0022,mex0168-0023,mex0168-0024,mex0168-0025,mex0168-0026
0,1986-01-25 16:33:44+00:00,,229.53889202662782,226.43689092373137,228.5895737910376,228.3554484083719,241.09496652622138,243.65013821434366,253.64207556146357,255.50621988552365,238.22837167102938,219.251280035065,218.5707499351821,213.45823268316545,224.1625800757472,230.49859151744278,217.26337684161984,214.09001521843965,213.5060006755816,230.9962697084644,237.5395162660949,238.0061836779388,242.6697637794435,243.8952663618877,231.23186120321827,222.4490175339689,223.57013472268517,222.94124365095647
1,1986-03-14 16:32:40+00:00,267.1234123918702,259.86001085649264,258.9091866717922,253.67389363333896,248.15726448438278,252.16055886684617,255.2051440294432,259.05963502745,262.93702919494865,247.30037972683039,227.67853623377687,226.7304312568565,221.6171478846499,239.91843536058738,250.96012791890703,232.67192434351927,232.81709525673952,236.02781542891387,249.2882426874371,253.33832179743632,260.6320608270177,266.21545029497935,268.74347985511787,258.5660292280331,242.68749725078763,226.3917371568973,222.37965384351645
2,1986-04-06 16:38:23+00:00,258.1152394106821,246.75468007717362,245.3994041450365,240.37363236970515,243.92791584173844,249.0973062102313,247.53397847978513,248.6613968943406,245.33457836521882,235.7957705666172,220.01126889168162,213.71118033057803,208.52762457048215,222.5994068662331,230.1722873439705,216.03138009900852,216.89981126189707,232.8807271926514,246.0651542715865,250.73846392284048,244.77870778396664,243.13485517329332,235.7522790441636,230.47002017130524,225.59767941013564,215.18153971141544,213.41265655264965
3,1986-04-15 16:32:00+00:00,265.8354004012411,262.42350760266356,251.1674174743577,256.5452544898449,253.62668961683931,249.67740009247944,252.87999564332677,256.9872108394932,251.7382626661215,236.9057727030285,222.36377236583695,224.5474053695092,221.41591092391616,232.6263450019971,235.62438780323168,225.15906967136218,224.15469688986082,238.32710343061967,245.90282407835718,253.27150649875898,257.23675602288415,249.68632025998483,242.79564909673104,242.56317264691785,234.93589210421203,222.45034901465152,220.9092642352042
4,1986-04-22 16:38:01+00:00,252.09899305172124,243.05883780432583,244.60109305773096,236.40749122192483,245.86851079679906,244.28230194948046,245.6485031542239,247.33021725560587,245.49147841633072,233.41079549931496,220.80469506541868,218.94254355558107,214.32103085731555,221.94733205507077,233.9497619533255,213.84835298875524,226.13050534971921,232.47576396526728,244.64735553350766,253.69212050201696,241.25640349270856,234.2040283586562,228.50923945660676,227.079461793618,224.7052040867516,217.78102801994447,213.8064786464629
5,1986-05-01 16:31:37+00:00,247.14568611075782,236.28467680960563,242.98753137932817,239.76105894198872,243.62504718728127,233.63175410804158,246.58435768596445,251.59733637927556,255.35772751190592,239.20101869742427,231.65606438020487,228.5113970709446,219.64892680317416,232.68167502325446,238.411516782994,225.19889756877805,223.8978259312451,229.1099692966448,246.23593597012461,242.55087881813733,243.53064574919205,229.47017271727955,224.97549856265243,233.63542597975544,224.043466545151,217.75804272806062,216.37391746486207
6,1986-10-08 16:26:23+00:00,193.46736306111967,196.4539767949936,198.5521000383278,188.56540373805922,206.2621661420401,213.35142446316553,209.40355305311707,,,205.12178954810472,211.05903920430165,207.14137821493523,197.83342094994208,209.98674304607175,214.59733576614406,201.28733042894999,197.3384414422143,198.50548323221955,204.5020974974781,212.7947042626124,209.4285630744037,211.35391930411552,203.19417526440816,211.5164630955445,202.92087269346942,192.96138187054152,195.1781780328306
7,1987-09-16 16:39:39+00:00,188.1853614858874,196.00035849078085,196.4160937228136,191.7140461244642,197.5064861600361,207.8934999399842,204.9139561929523,,,212.99308861993413,200.17839896904906,194.59344608705393,195.57213383908703,201.55370579832868,208.15791940946056,196.13291167180768,192.9922387822495,188.33321776921989,186.88141125166703,196.12350624313035,206.18414604332744,199.927481145609,194.17820419936567,190.1369381822995,196.76905676570317,176.46520421967426,185.83559065199898
8,1990-01-27 16:34:51+00:00,213.73956413934394,217.64443782689466,219.25884076991866,213.55096783373298,223.5002904338743,224.7883944846319,226.9845860546929,233.6638476323779,243.88688115328523,235.36290872186603,229.8742142464227,229.38729944951518,224.54855978667882,230.11512439019657,232.56140284153088,214.12170142032164,214.63255678026798,210.25095036993898,226.30144512108478,227.18980140669714,236.2446075694634,233.56412853426178,239.6601469338396,217.77562781753937,222.33114190507447,224.69731492520708,217.26196045673908
9,1990-02-12 16:34:21+00:00,226.32746435691178,230.6158919505993,234.46907661300315,231.17533050026265,228.51232473965504,235.01395995326476,232.8600459035262,246.05022936089597,250.6227712699514,242.06341242773203,233.55927357929357,231.59590984352798,228.36279466316137,229.87565424777702,235.52253884994718,218.93663061499066,221.2496059852669,219.14650198665097,225.37335130113033,249.27335397999354,249.2065370889174,249.86653158277602,243.35275667314698,242.23392433357193,241.03621531611284,237.18217289672458,236.32825951970187
