,dates,mex0168-0000,mex0168-0001,mex0168-0002,mex0168-0003,mex0168-0004,mex0168-0005,mex0168-0006,mex0168-0007,mex0168-0008,mex0168-0009,mex0168-0010,mex0168-0011,mex0168-0012,mex0168-0013,mex0168-0014,mex0168-0015,mex0168-0016,mex0168-0017,mex0168-0018,mex0168-0019,mex0168-0020,mex0168-0021,mex0168-0022,mex0168-0023,mex0168-0024,mex0168-0025,mex0168-0026
0,1986-01-25 16:33:44+00:00,,230.5069820705179,227.33051250270682,229.07361881298263,229.08151594128947,242.2566745788895,244.47992968053515,254.04266454514223,256.15161324811703,238.69305489209663,219.83213406139905,219.2161432977755,213.87312841626118,225.21867830544545,231.55468974714103,218.42508489428795,215.05810526232972,214.47409071947166,231.72233724138198,238.43313784507035,238.8359751441303,243.6378538233336,245.18605308707447,232.52264792840504,223.61072558663702,224.62623295238342,223.83486522993192
1,1986-03-14 16:32:40+00:00,266.0894301330098,259.1706893505857,258.2728898971089,253.3292328803855,247.64027335495257,251.33337305975783,254.6142970243801,258.7743985422471,262.477481524344,246.96950540399504,227.26494333023268,226.27088358625184,221.32172438211836,239.16644826323434,250.208140821554,231.84473853643092,232.12777375083257,235.33849392300692,248.7712515580069,252.702025022753,260.0412138219546,265.5261287890724,267.82438451390857,257.6469338868238,241.8603114436993,225.63975005954427,221.74335706883312
2,1986-04-06 16:38:23+00:00,261.4425649690458,248.97289711608275,247.44698910402954,241.48274088915971,245.5915786209203,251.75916665692228,249.43530737027868,249.57927980699267,246.81338972449157,236.86051474529359,221.3421991150271,215.18999168985079,209.47828901572893,225.01927999958852,232.59216047732593,218.6932405456995,219.1180283008062,235.09894423156052,247.72881705076836,252.78604888183352,246.68003667446018,245.35307221220245,238.7099017627091,233.42764288985074,228.25953985682662,217.60141284477086,215.4602415116427
3,1986-04-15 16:32:00+00:00,262.15485733365375,259.969812224272,248.90246789430398,255.31840680064914,251.78641808304565,246.7329656384096,250.77682817613402,255.97188861395185,250.1024657471938,235.72799892140057,220.89155513880203,222.9116084505815,220.36432719031978,229.94958640738815,232.94762920862274,222.21463521729234,221.7010015114693,235.87340805222814,244.06255254456352,251.00655691870526,255.1335885556914,247.2326248815933,239.52405525887565,239.29157880906246,231.9914576501422,219.77359042004258,218.64431465515048
4,1986-04-22 16:38:01+00:00,256.11379557217595,245.73537281796231,247.07174076262618,237.74575872874306,247.87591205702643,247.49414396584422,247.94267602305516,248.4377489853865,247.27583509208839,234.69553230586047,222.41061607360058,220.72690023133873,215.46811729173118,224.8671884335833,236.869618331838,217.060195005119,228.8070403633557,235.15229897890376,246.65475679373503,256.1627682069122,243.5505763615398,236.88056337229267,232.07795280812206,230.6481751451333,227.91704610311535,220.700884398457,216.2771263513581
5,1986-05-01 16:31:37+00:00,243.057189921906,233.55901268370442,240.47153372465013,238.3982268790381,241.58079909285536,230.36095715696013,244.2480741494777,250.46947536166127,253.54061809463843,237.8926999169917,230.02066590466413,226.69428765367712,218.4807850349308,229.70822324954403,235.43806500928358,221.9281006176966,221.1721618053439,226.3843051707436,244.1916878756987,240.0348811634593,241.1943622127053,226.74450859137835,221.34127972811748,230.0012071452205,220.77266959406955,214.7845909543502,213.85791981018403
6,1986-10-08 16:26:23+00:00,196.8923336511518,198.73729052168167,200.65977424757835,189.70706060140327,207.97465143705614,216.09140093519122,211.36067910456399,,,206.217780136915,212.4290274403145,208.66358736606063,198.81198397566556,212.4776307479133,217.0882234679856,204.02730690097567,199.62175516890238,200.78879695890762,206.21458279249416,214.90237847186296,211.38568912585063,213.6372330308036,206.23859356665895,214.5608813977953,205.6608491654951,195.45226957238307,197.28585224208115
7,1987-09-16 16:39:39+00:00,194.46872958049192,200.18927055385055,200.2827817810318,193.80850215599904,200.64817020733838,212.92019441566782,208.50445224701204,,,215.0037664102076,202.69174620689085,197.3860541291004,197.3673818661169,206.12342804895016,212.72764166008204,201.1596061474913,197.1811508453192,192.52212983228958,190.0230952989693,199.99019430134854,209.7746420973872,204.1163932086787,199.76342028345857,195.7221542663924,201.7957512413868,181.03492647029574,189.70227871021717
8,1990-01-27 16:34:51+00:00,216.55179342835962,219.5192573529051,220.9894434093129,214.48837759673822,224.90640507838214,227.03817791584444,228.59157421984472,234.43963502245117,245.1367608372922,236.26282209435104,230.99910596202895,230.63717913352215,225.35205386925472,232.16038205493524,234.60666050626955,216.37148485153418,216.50737630627842,212.12576989594942,227.7075597655926,228.9204040460914,237.85159573461522,235.43894806027222,242.1599063018535,220.27538718555329,224.580925336287,226.74257258994575,218.99256309613332
9,1990-02-12 16:34:21+00:00,226.9663898785929,231.0418422983867,234.8622615494223,231.38830567415636,228.8317875004956,235.52510037060966,233.2251462016297,246.2264846772218,250.90673816847632,242.26786859467,233.81484378796603,231.87987674205291,228.54534481221313,230.34032735445422,235.98721195662438,219.44777103233557,221.67555633305432,219.5724523344384,225.6928140619709,249.6665389164127,249.5716373870209,250.29248193056344,243.9206904701969,242.80185813062184,241.54735573345775,237.64684600340178,236.72144445612102
10,1990-03-16 16:33:16+00:00,224.0113163045155,223.85859046036038,231.2979385648116,221.4151887629739,221.19267296608405,233.45713304835772,230.27987562720344,232.33857528904616,243.02100500585715,226.49391295713127,235.75170163683737,231.6992247546351,225.73914103322747,222.46780047269857,235.98955018646933,225.94303486974067,220.5883085518713,217.47401371675224,236.8609264677454,235.49411957977355,235.55557426649352,230.30648271762078,235.60106593762578,232.62140924645934,229.84592103389292,223.76697715831904,227.61129507332564
11,1990-03-25 16:26:48+00:00,222.0898122068365,225.17567119404984,232.38110361147835,218.26047805187036,226.22163102186192,234.8103475035577,229.2941871012026,236.0500984950556,240.6418783014733,227.3321992041886,234.08165441279772,230.3296083661605,214.70471681454475,225.16658028998424,243.40968047465833,220.3731658645938,219.56596713270204,218.50323156215745,240.84873541887134,242.1966982151538,233.56939479513917,232.31846285804264,240.3750658768537,233.60326453578185,220.99643572236323,223.604452858305,231.33840269763533
12,1990-04-01 16:32:48+00:00,219.5093034964038,230.54491591708117,229.22970209400606,215.71027998714803,222.60838105547828,227.20308314681054,235.50007926546573,247.0565280473945,243.60250392510224,235.32865425369744,233.1688627688599,231.0948698619748,217.6487116517613,229.25876106032055,233.07998346979204,217.16716103215776,220.62234677309593,215.82736885576,247.40316527213358,248.6412277722604,232.69132992925387,232.4449790386099,240.35227851169444,221.02084137605402,212.19983443476343,230.5720652185034,217.63944917986575
13,1992-08-28 16:35:07+00:00,188.6514071998206,181.44051009627873,194.87180238547262,185.55974612824284,193.84140344604367,212.65095012241795,205.2296390817285,200.41363525246985,208.27041881223744,194.11349570973056,199.06921244951366,205.18477799655295,193.49915835842046,213.5890072069123,212.3153465285773,200.81606184229923,187.23062682269796,191.61089328346884,196.0019281850299,200.08612337757,202.83818345751035,202.22775946071147,201.92177728251042,205.4297353353908,202.20235538351056,203.29577308624178,187.09066372349383
14,1993-01-03 16:34:15+00:00,202.50477510207617,214.63314676092477,218.1436235342376,218.4822263965703,214.67395703987657,232.6504400720611,217.38599575376773,229.93819382062853,231.4485065756292,218.47823612443196,222.25475339651425,217.98503352570606,218.08689082093352,230.58512238217216,228.91086510574297,212.67608440405587,210.5510554002434,228.47120643102178,229.27841503393196,231.88394702676183,236.95549530492727,241.79410413659468,217.67793516815993,228.48644123038628,224.25396895717432,216.1734061590439,232.79007895444977
