,dates,nzd0279-0000,nzd0279-0001,nzd0279-0002,nzd0279-0003,nzd0279-0004,nzd0279-0005,nzd0279-0006,nzd0279-0007,nzd0279-0008,nzd0279-0009,nzd0279-0010,nzd0279-0011,nzd0279-0012,nzd0279-0013,nzd0279-0014,nzd0279-0015,nzd0279-0016,nzd0279-0017,nzd0279-0018,nzd0279-0019,nzd0279-0020,nzd0279-0021,nzd0279-0022,nzd0279-0023,nzd0279-0024,nzd0279-0025,nzd0279-0026,nzd0279-0027,nzd0279-0028,nzd0279-0029,nzd0279-0030,nzd0279-0031,nzd0279-0032,nzd0279-0033,nzd0279-0034,nzd0279-0035,nzd0279-0036,nzd0279-0037,nzd0279-0038,nzd0279-0039,nzd0279-0040,nzd0279-0041,nzd0279-0042,nzd0279-0043,nzd0279-0044,nzd0279-0045,nzd0279-0046,nzd0279-0047,nzd0279-0048,nzd0279-0049,nzd0279-0050,nzd0279-0051,nzd0279-0052,nzd0279-0053,nzd0279-0054,nzd0279-0055,nzd0279-0056,nzd0279-0057,nzd0279-0058,nzd0279-0059,nzd0279-0060,nzd0279-0061,nzd0279-0062,nzd0279-0063,nzd0279-0064,nzd0279-0065,nzd0279-0066,nzd0279-0067,nzd0279-0068,nzd0279-0069,nzd0279-0070,nzd0279-0071,nzd0279-0072,nzd0279-0073,nzd0279-0074,nzd0279-0075,nzd0279-0076,nzd0279-0077,nzd0279-0078,nzd0279-0079,nzd0279-0080
0,1999-08-21 21:46:56+00:00,241.8404755159865,,,,267.08044278242187,264.00511410133646,270.89876099303063,278.79734970789093,,,303.06602920316635,,264.2401862606295,249.42402542549218,238.93094694462064,228.68720229250604,,219.0599149391288,219.7290558619168,203.90111526425073,185.3600833435519,176.8922994867739,,176.4663426092222,,170.33582318780327,177.64067234631378,177.5543045428027,181.5517778888551,182.45536277613593,189.74621602299956,186.78881404934012,,,,210.2395872516185,210.3160164507154,205.51680927266423,211.7414986889239,223.9109108258116,233.42220584649735,243.68917504378047,245.9770867930322,244.30401209407927,234.366066973444,221.05210674083446,,198.0105763677432,,195.1697481734472,189.2389493817355,186.2310007406672,176.01561692699568,176.64981998971365,169.79237044213616,171.63846190929036,173.56065518412657,171.12278110452715,172.69419455662563,167.8240195676195,159.48292120376948,156.74336971600874,150.1173820934839,156.58705491686322,,173.60901117744945,180.41031500088675,178.81563241411814,,186.87838287435952,196.88405890289818,209.07534551077364,218.7348386886008,227.1308507940493,226.54606343891356,224.60090113355045,,,214.89046958179307,226.52025392860995,227.9879600052105
1,1999-09-22 21:47:00+00:00,256.1451718441949,,,,268.08266929621146,271.74444080884393,279.92675040063074,,,,308.27707969965286,,,264.6456770674115,257.8881930194614,232.49129114407071,231.1657607024272,229.47687511750635,,213.57639836890618,199.92870967219676,187.67592329035827,182.0483558918703,,,184.19681891139726,188.67618687213255,195.62820816937364,198.95981121830488,200.1977814234311,195.94681963212852,201.1014461186841,204.36883567927973,,216.90439025562452,227.07955298854543,231.55951482196906,227.81459563372397,236.93188554352406,251.65419117006607,251.37017581622646,268.52597556650824,263.99721597525917,267.09714564774697,,,242.50710461265987,227.58164539654408,221.65656256492193,222.07690796518924,216.23103921142197,208.28193860141823,199.56206995027253,202.4597977636664,,200.07262417327595,187.5015935586604,192.33397599429225,,,174.21884608323376,171.64034755174663,179.13482880335758,184.34819669416183,194.7235404906735,189.68889621479974,195.68244411203491,206.93370360020364,223.2132672792991,215.2988869958385,219.55569280282,227.0418170934645,238.5912954839433,245.0425530040882,245.45950379195747,256.71337282925595,273.92757162052715,261.73780013451284,246.98992649946084,241.15600955717488,257.3004741092246
2,1999-10-24 21:46:56+00:00,270.16363397849943,,,,269.1820316569158,286.02199802624847,279.2047022317337,287.0042963743186,,,313.5443246665781,,,268.755816728784,263.0688336898054,244.23689407789826,239.47575906917515,,,,212.95612633700404,198.05085781602395,188.68618363907746,189.49497701915473,,,194.6053122704338,195.69064606838327,198.57091620157917,201.5871488160362,203.96274974170254,210.42642372801376,221.339445917902,,,,,225.36985724622667,232.5886924575777,236.08108559077948,244.5005145144241,247.61774898428297,272.22080245737783,,,,232.0783147857936,223.10271373924547,221.92577536731508,212.05753533724803,226.57831602188688,209.92624261456288,195.48899948397013,195.32569568157973,188.0197174702285,186.7722317726485,187.49399525912074,180.18993859191872,182.2931974191669,175.95523388946785,,170.3718508807504,,176.07255964362258,189.61711502853817,194.34090937834253,194.3331574814302,202.6786600294594,217.98463084290037,209.19756948216533,210.05591234934727,220.6320646880824,231.80598922258196,,235.0561262338205,247.2852173007939,245.58793262254002,244.12918072493633,237.16431679947905,233.91737511236872,245.06997313269298
3,2000-05-19 21:46:07+00:00,257.5440312378661,253.8921492178196,,,262.26000402373353,272.27012220493765,281.18340348710086,289.70389372707854,,,306.29111259137426,,277.5373649858686,268.3885011068177,256.196872377827,,,216.39862087395022,210.71325011638135,204.87584308111207,194.56993393529666,191.47000827790262,197.0372564282825,,,180.81060809648045,182.04228418563528,184.76791370328408,187.3462443176971,191.71694039655492,191.9817600677683,196.3748788238504,,,201.89194052603935,207.29210436215746,205.1791162262363,215.7666049647618,218.6993207203389,228.59400472605088,235.5556187853739,248.12297476467168,255.40374007296907,252.0883309097785,245.19001893097553,238.56231545450953,227.65841774356937,219.3083142256269,220.22568025292645,211.38144789167663,194.3845883542745,189.92842596332164,189.41845134601277,191.24321343908537,189.44653577746448,187.51140509497628,175.3020804556306,173.93234642421652,180.30851449618982,181.44234801088564,184.37975249504356,185.29812516925796,181.3085815485907,185.55551910376695,,189.91612059702348,193.7182683550715,200.75535662168005,205.02163585092035,210.91188488961083,221.6618064703871,224.1257641029281,228.89387956913134,236.91955197014585,244.26859640345594,254.73497961371888,249.15387089346203,250.92613877210044,250.13126103270292,244.12487256915946,239.9176061390081
4,2000-08-07 21:45:08+00:00,249.94521818607504,235.2570460155006,,,236.6899618908717,233.9110258205917,251.5817020071925,269.5631025679913,,,307.80291166381954,,275.9087422855954,258.19616837811475,241.8247193192358,,222.84966960707965,,204.95009622605048,198.25418849488852,190.91095474166886,186.83764028077516,,182.8532043273254,,183.22224875756444,181.17477899901897,179.12550398485322,184.94747044522927,186.4925471107134,,,,190.4980342775496,197.4765182706154,200.6601694507376,201.7766498783554,205.34996949389276,212.08295057935482,220.0189770512754,231.12148012885726,239.76782703270243,,240.2940118778028,233.6121928245644,224.5178206589043,217.79439874401933,218.22410762899997,204.9305637376861,198.7746709997823,194.82257296855374,,,173.23445257404248,174.821815636632,176.725595948347,178.31775224674377,169.90284364524194,162.9239268695782,160.87371322416834,166.0339531097931,170.46931462681448,173.9260169900638,173.39726401790384,169.93472349698672,170.40859847980383,172.24382718182378,180.89417434207434,192.9315503811466,,206.86646562631742,218.62649716190603,216.55757203507366,213.3367511921259,223.31168734022302,232.09116820970172,227.34325816714372,218.81371238890011,220.49750238538064,222.1453773417707,213.29556368517243
5,2000-11-27 21:44:26+00:00,245.12903898356896,,,,,,,,,,,,,,,,,181.22608882475438,180.28931987228657,,,,167.98513853980208,,173.4917889509817,172.36456297904348,171.68586631038414,170.3230471690527,172.7174958841964,,176.3890291035327,184.0223510971142,,182.30524387917703,185.25571460514038,185.07204668865657,,202.32773494845992,209.56399443560107,213.39598769921236,220.92886185532458,227.5117686414232,237.97515679029885,239.30334691671868,230.2053169405302,,212.4148234829759,207.22688336931043,201.86262101455628,,188.91009400753344,181.69507477425063,184.2844914924209,184.13925674925068,179.45236026032154,172.67076032986117,170.69973355792357,167.57815909696288,164.3380335851266,167.03578928880182,169.85539634031463,169.69508530413282,175.6260821726301,169.77129298087306,174.21242313060455,176.2780242718145,178.57419665688644,181.1317408107048,186.06226383242063,185.97969153685744,192.51561009453485,200.41792823664363,211.50035140008265,221.4429090434096,228.48596518218108,230.75391249689926,,225.2647976152058,228.96536179438215,227.72899533380502,220.9828509013918
6,2000-12-13 21:44:28+00:00,237.7991022750084,231.89166433120735,233.8820852635964,,,240.7031989592268,254.16305201506728,260.4155440894624,,,289.8834196387602,272.63339265892824,257.40283645065347,243.9645261544049,,,214.8466561181324,202.1967603283792,193.59433600106462,186.33155797995735,172.5719864003799,,169.63567592040573,,168.49308748319356,165.35301626066834,164.1832047589048,166.46549066179284,,168.88865586708107,,173.59365838069726,,174.19473863873299,176.5255924434168,174.72267469112302,179.03112496926968,186.17046885760504,194.25146976776662,202.25003695052104,207.1428892004486,214.33490165322988,,223.955082872739,,202.2527116416398,201.89267368496175,194.926166431074,184.44237419161345,,173.8055724737113,172.2741160283023,169.17832556138637,165.01270961440974,,159.5593260122441,,154.0963611985971,,157.8714712616899,153.81398414701326,154.02438864077675,158.36770905879263,161.13623652392894,162.42148710408998,162.09739799991976,162.8410696453076,167.05119001306502,174.60327572977315,178.53226694999196,185.92805796994668,193.51496896808277,204.99526375608986,,216.60563568731072,225.36330360704034,224.8145999634017,225.06592642065164,227.55945316139292,224.51443466528434,214.38710792322155
7,2001-01-14 21:44:33+00:00,248.66856021940583,242.52595951582472,244.9195184680025,,,,243.5027000979601,256.0575229713305,277.25676345704437,,295.0900550982265,285.04038008811733,269.87289451083024,262.89751035351793,,,227.48365877445303,212.4792184778094,202.70941158229837,198.21867024035612,,186.12654938151894,,,178.99090266729388,180.43448284842356,182.06855108797083,184.4529231412531,179.40105092694353,,,,,,,,,212.42020877946962,215.4476155943332,,236.0550147437992,243.1472142942725,249.13583769030222,,230.08253047318502,225.75398134734664,,,207.1780997499933,211.42482260616717,206.71769738095819,194.08865273839947,,186.39550543163404,,182.846356379266,184.12586698215375,177.67722741928134,179.82394651517194,180.00059374360254,177.0963895620459,170.81216415087943,,181.56604064322522,186.40266658648505,,181.40725152022313,188.21891349971463,188.98172311520506,196.46517050024855,206.48043084505673,219.53336218751787,227.58154983761875,223.98854611269593,233.18960721840267,241.2737256149162,238.10347366274914,242.5732132828793,249.85355562111414,249.24070369782436,236.01529945668477
8,2001-04-04 21:44:06+00:00,239.0626315419209,239.03742027793626,,,255.6557876027178,265.57740816837486,270.0967863333771,276.6285685891827,,,300.83641818410985,288.43369361574656,,257.1540025724966,243.15779061756197,221.87216290404294,,213.99126293488422,207.17979030751275,201.5934530926258,194.92317128175898,185.07184260685568,181.4985866345283,,,,190.17362312161094,185.24445562751617,186.52580561898623,191.6335062802229,188.28089527763782,193.4266978622746,,194.04759662560392,202.19254294533656,,,215.8548471555253,219.20025495162443,220.9621700366439,225.3851885212566,239.30726240819416,252.5780599846927,258.5148801585193,,251.44283078189275,243.0911583543448,225.20503661519749,218.24777225969882,211.73116960930895,213.4152772015572,199.1634956007031,197.67698207961806,197.3321632409073,190.3469762074984,191.72190432192605,188.18110279452304,,180.33158709406726,183.81307088574474,178.36612751580833,181.79547181297878,178.72087066040098,178.74822190093295,185.79747279095653,194.27407809362717,194.54976567554647,201.10519369482537,,200.1668523355383,206.7074214490916,210.70697024671315,220.44555208558222,241.38733760225125,248.41846721328614,249.65651121871497,242.05875918072923,,232.3132604974236,229.46185131646652,232.2923102315173
9,2001-04-20 21:44:10+00:00,248.02180061612975,248.64809142995654,,,248.73800945377224,258.5260620113961,269.4577423425971,,,,301.8317000583913,,,265.3294575077489,249.77802418628795,229.00946201818033,,,211.3151387298635,202.44273633963635,198.21739855822898,189.75361815420248,182.50857028712127,193.18391880904213,,,190.0538143377886,188.31288039075807,185.85783228240948,194.18430194635135,195.11064635705964,,,,,,215.96980611018733,221.89154846625303,230.07169052017437,233.4294731532502,239.62210179084616,244.38135227202696,257.2351890820342,259.6351630924596,,254.21273745736585,237.9783908469008,235.30049582697586,,216.8482649301297,210.53762267535294,210.76350074951,206.7095377194756,205.9497189627061,,195.219859283265,,,186.3533531474374,186.38650767127245,189.3941031013092,186.88339719755407,185.46029975066756,189.23437423018015,190.53694368009002,198.30830082411563,208.47088959691126,207.63273096637295,213.5313422311188,215.88943075306776,215.49386243411047,220.34136507933246,236.9456551939853,257.56338180129353,263.7045205987549,250.88926303978118,246.05382235775707,254.37469486542912,251.79640386722926,242.36904565143683,234.16112130972374
