dates,satname,ber0002-0000,ber0002-0001,ber0002-0002,ber0002-0003,ber0002-0004,ber0002-0005,ber0002-0006,ber0002-0007,ber0002-0008,ber0002-0009,ber0002-0010,ber0002-0011,ber0002-0012,ber0002-0013
2003-09-18 14:30:22+00:00,L5,154.4333426658299,109.32327942710884,108.65185519192477,113.27104717776459,110.98609388196509,109.86938780030204,108.16917902655652,107.81053941600263,111.27091370370066,114.60142589783317,113.84220723855739,116.93378416421041,118.69654098618898,122.27655929375669
2003-10-12 14:40:55+00:00,L7,167.07665518827704,126.71054594056892,124.40213394522894,119.51374754919146,117.85271420898027,116.15020595066109,115.92198192087083,114.6467650266807,114.65191700901217,120.27068724219285,116.58854430518403,118.91237692095821,121.55076984117845,124.03395974629335
2003-10-20 14:30:47+00:00,L5,138.15795387470462,130.25091167705148,125.58547512907987,122.2160604223663,119.97364522878274,120.49525944912732,120.95912497375767,120.98112096623271,121.00967421184595,121.28061378576588,118.05817826035579,118.51536855843966,117.30194092044987,121.49232052845207
2003-10-28 14:41:13+00:00,L7,151.68900454410385,106.34617926682418,97.35788154245586,93.65936969737434,92.9907797084911,94.18154926288003,94.16656425315632,93.36372479623661,101.74900834883975,103.85846666179066,109.99966077114206,111.49316335548166,112.40489314554515,122.91595874340054
2003-11-13 14:41:22+00:00,L7,146.5883863022356,114.59904625773706,116.39034423349285,,,,,110.56911672335997,110.84995630979466,114.99542658678645,112.61394312649077,118.32967258999076,121.73188295195057,126.11806490548088
2003-12-31 14:41:43+00:00,L7,123.54284724267549,123.39901416412643,122.57688232610178,120.93510291085394,120.93255693660417,121.91224301728462,120.40966428174453,120.40614706284524,123.58871553753374,125.24437642258854,126.33319028491405,126.06068870957638,126.16878650364664,137.1620152654828
2004-03-04 14:41:59+00:00,L7,128.50452384703848,122.9613479927707,125.37895568006489,126.09556107259306,124.38750760573441,124.97609634454538,123.50562055313638,123.50210333423243,128.67555347791992,145.3143365428632,150.2990097152349,,,
2004-04-21 14:41:55+00:00,L7,139.4967740014837,131.98125243300822,132.4015996928933,132.3876967574748,128.58178665890213,127.67256143939137,129.1464691037898,131.41987745965122,131.42431889371787,131.4735033921954,132.82336561577304,132.52117099326216,136.4660381233317,151.86995801884464
2004-05-07 14:42:00+00:00,L7,158.3382615433109,125.28881565930081,128.39194688754702,132.16579255022356,128.34499051765832,126.84305565338529,125.76414986858562,126.06279706217694,127.55716072410713,130.89053035939307,130.57152705139328,130.24235356102497,131.50037378949787,138.45070045212333
2005-04-24 14:42:22+00:00,L7,128.9402190249747,127.92200282089559,126.84862493447966,129.4294758265078,127.95849596289199,130.72207920407513,132.5551151830588,131.79652885884565,133.1532609204692,134.14655609549848,132.34548106158735,129.8880228141134,125.59415941126188,125.48464077687004
2005-08-14 14:42:08+00:00,L7,141.2992899075364,129.27552825695813,128.6860826887499,128.39975167048448,127.28619658205528,126.92230493778808,127.89242676916629,127.88890955026301,128.91581816622033,129.72394744505053,131.54342075084864,131.39966520986957,130.8407197668002,139.33703559170243
2005-08-22 14:40:53+00:00,L5,167.1150495485197,129.367716707318,135.3494849647285,142.74772752853178,140.4169281862405,138.63644689343698,139.87386716561042,139.14495737653195,136.64152757310913,134.21226868947164,126.86849019044313,121.89608594836386,120.0017877099981,128.26431839666358
2005-10-09 14:40:51+00:00,L5,148.827399365636,117.61246763483871,118.99459281792139,117.18881553863831,111.55061116248172,111.54806518700354,111.07046836267303,110.16772975704338,108.99169309371143,110.00857608350825,106.6424080532475,109.61101416949992,114.20548141658568,119.61091887425121
2005-10-17 14:41:58+00:00,L7,134.8489965666078,129.18621688577315,128.90360912237242,128.67129916849774,126.64232103959027,126.47713661477118,125.03162602255496,124.19539980725935,122.9225086297249,126.33213463021852,124.12358876851593,123.98409806053695,123.82478507790702,127.112944713639
2005-11-18 14:42:19+00:00,L7,133.21725975029094,117.9532616441013,122.88178332277967,121.71126301410874,119.95469497776037,119.77567298012502,118.58192013217754,116.80248848831003,116.80821765592879,119.2145132925124,117.21910690460012,120.9633978276204,124.28381222653351,127.35253178778574
2006-04-27 14:42:50+00:00,L7,129.66324304555903,126.62535549113056,128.73160594191916,133.3719135686561,131.6461564412295,132.57724565932696,134.88675685245227,134.90153358691555,138.1919631844798,140.31945909053215,140.12808228069065,141.07098424958764,142.8556445943363,146.71255860477265
2006-05-21 14:44:59+00:00,L5,137.48867546468313,131.7159636452874,129.3609927534212,131.2841814280992,132.1702184791272,133.34986155700855,135.2573723189331,133.94934142278555,137.33760236354814,137.97477923855106,137.70320590733957,139.82365630074491,137.79457387021216,142.70352399569163
2006-07-08 14:45:46+00:00,L5,146.94326151191444,136.5665756317,134.4112520018088,135.13379586057846,134.11422036017316,135.43459020954546,133.4998336656407,132.97656709264896,138.75275030794245,139.4695889657189,138.4026584469127,143.20650267688782,141.1979606214908,146.1807815861971
2006-09-18 14:42:19+00:00,L7,137.09663714780567,129.5052289990769,128.8376053774426,128.61650566801504,128.0662386955763,129.31322150897626,131.21151906626386,130.9457379121893,132.24729180463046,133.11483503193378,130.14747526325783,129.84900672751053,131.04035708908629,138.97843731023931
2006-09-26 14:46:44+00:00,L5,165.0399103776176,110.94098069525675,111.29101412654583,113.7074824709723,112.38025133845808,110.81883046261824,107.98179154007919,107.83111937251051,111.292385733724,112.21486208743745,111.89675960498491,117.71534620682476,121.84743286295637,125.75094134725276
2006-11-05 14:42:37+00:00,L7,147.97589174496233,110.29202422680206,108.17512301572374,113.94451297928856,113.91050649839096,115.42134658288634,116.009875941159,116.04072133744549,117.06071612874533,122.4424406007367,119.86135290767088,121.06025528251045,124.84842936982496,133.3836645087969
2007-05-24 14:47:12+00:00,L5,145.96588828010016,135.21349754194608,132.40373487990564,130.4253601854195,128.61731862275371,128.47536968545924,129.72575606759153,128.52241513510074,129.45256806163368,130.25145050340996,131.1853868274303,131.3938852238835,131.96993032643957,142.0257113174481
2007-06-25 14:46:40+00:00,L5,,,,,,,,,,,,,,
2007-11-08 14:42:52+00:00,L7,229.36171513776972,,132.26138134385297,133.78771245918338,131.77087362907596,131.2282507686069,130.95339761754138,129.56720563832343,128.83397207423334,132.6909214954431,133.1740122955793,134.6607010246543,134.74768409332057,139.02789743716187
2007-12-10 14:43:06+00:00,L7,134.39630217954198,118.7462741675179,120.21693638594158,121.51454149550469,,,,,,124.02814318658432,121.72313320693448,121.37984783192809,121.65565505079219,122.18839228350066
2008-06-03 14:42:39+00:00,L7,148.06283599619047,116.37398950146081,120.28135565651552,123.0891333131638,123.08658733889857,125.41864321094516,129.5450297991418,130.2514492488609,134.77399762497365,137.38691516472676,138.43246818276342,141.56734270891525,144.5999175017662,152.46132747991683
2008-09-07 14:41:47+00:00,L7,155.65995757319695,120.25277172048607,121.92955161632905,120.65614626943798,119.03769588193649,118.85668444070991,119.21269077143583,118.22024483420107,118.65450527258952,123.6330362471955,123.03269089720578,126.72301067432254,129.4523128044337,139.19769089816376
2008-10-09 14:41:23+00:00,L7,,,,,,,,,,,,,,
2008-12-12 14:42:17+00:00,L7,,,,,,,,,,,,,,
2009-03-02 14:42:52+00:00,L7,144.04578922926368,111.64404474859117,114.67063902038461,118.860121606765,117.16850379154695,117.53543883640475,119.12247073078352,118.80464098072031,120.69771679839064,127.37765261903299,129.25127976045712,129.2509457569439,129.97711719143553,136.43548130987
2009-04-19 14:43:10+00:00,L7,147.5593987896761,131.74976006431268,132.24122180904928,138.5581676547536,137.61307472816992,137.79432991037007,140.14277870731206,142.11727810295173,152.33459466556462,156.2263257053281,152.07520055565516,150.79305525121413,152.90410592117306,155.35329510418828
2009-05-21 14:43:15+00:00,L7,145.1202738040927,,,,,133.7949701598592,134.22361146073106,133.36530698594382,136.1599593245735,138.80312488202372,137.19981241898796,139.3245979439106,137.90517837903047,143.35425769993464
2009-08-09 14:42:59+00:00,L7,291.7395914321774,,,,,201.8614141656678,,,,,,,,
2009-08-25 14:42:59+00:00,L7,145.80286055669086,97.30238316495426,97.3045756603353,102.89279854981089,103.03820098270624,105.61941233162682,107.91972727768066,104.71789973669857,102.80781431190344,117.49294042832615,112.45996157596952,112.34247640800453,108.73518130507728,109.36206451555685
2009-10-12 14:42:54+00:00,L7,141.2845594984769,110.71172579478039,111.0726560087519,115.47001866307724,114.61282037256885,115.98460371519194,118.54971614128125,122.25684397605694,124.85404694456732,127.85527754696224,125.05593357123759,125.62225193815802,129.49067124636284,139.13372596700714
2009-12-15 14:43:48+00:00,L7,,,,,,,,,,,,,,
2010-03-05 14:44:53+00:00,L7,284.6101498248236,,98.57796485895354,,109.13703068159857,113.6949923683521,117.71872417422718,118.69939995237624,121.27506631054197,126.47887661950836,125.54154627505955,126.02718301297301,131.98970205205308,138.5418547535156
2010-03-21 14:44:58+00:00,L7,,103.07126723887797,104.40702803948159,115.10946774526202,115.91179129967061,117.62957385696049,118.32376510446106,119.94956957978555,121.59464404898452,129.1802505772864,130.08644451636513,132.25539536484848,134.8129441422186,141.0452329883235
2010-07-11 14:45:02+00:00,L7,148.38306109418448,133.50072938594505,132.43828610475927,133.52858153411782,130.4683192415782,131.37195792497582,132.83773116824895,130.6536294771929,132.4491961603053,132.57870918847036,131.85743972161123,131.24955304740888,128.84276322883892,139.42405329006252
2010-11-16 14:45:33+00:00,L7,140.09416981942698,129.21513001038903,128.8825110700236,126.503104739842,124.36540051188149,122.90026501271947,123.02139368098179,120.34786009028002,122.08672661646892,126.31619367268209,123.69561671821367,123.70487179391309,125.05642321910099,127.5999861509029
2010-12-18 14:45:51+00:00,L7,148.99026787596821,119.52893122706561,124.71499681167775,127.61453297176737,124.27618480305208,122.8829748316143,121.5544578271628,120.56112864497064,121.64608664399304,122.18666825020915,116.53983541960764,119.38443011087548,122.5196268278695,125.0308587125495
2011-01-19 14:46:08+00:00,L7,147.95479603433702,112.50104233470304,115.72715450373657,116.57189083168802,114.31870446275876,111.15024967421655,111.62538398984503,115.2372363725178,115.94146136254574,120.64772751569517,120.10903458885498,121.64825291958573,123.86342366959047,126.18357672216547
2011-04-25 14:46:25+00:00,L7,146.4462525355295,138.75939702971357,140.11143623168476,143.14309670179276,138.7175082468007,136.11793196999213,134.97772104578175,131.65339719326204,134.00255324555997,134.0466415892748,135.07169117901526,135.66564818367448,135.7211948855996,142.7756776674138
2011-10-02 14:46:04+00:00,L7,408.7152804034367,,,,,,,,107.58759755060808,110.40141557794311,112.35396832974126,121.36738632907435,,159.52397179060242
2011-10-18 14:46:07+00:00,L7,141.1175778735482,103.29662594299381,100.05767058112208,105.76714514054157,105.8109628978378,106.4534513333522,107.40901928097682,106.03743612369705,110.46470216963021,112.07746534652522,111.88770069222582,115.96238122536936,120.34616587350705,124.06783830660908
2011-11-03 14:46:12+00:00,L7,176.35449352388926,129.0869732870872,126.30408946049589,131.16755649618727,128.44967315417273,128.42669422833848,128.24035240949166,127.7014610253184,127.81360661755704,131.91981706861236,125.68418229624056,124.92024878953313,125.73205570613882,128.53812820129883
2012-01-06 14:46:50+00:00,L7,114.87776179257246,114.75466673097903,124.87055589898783,122.04490774911356,120.56342033877894,122.49378530909613,124.49087660718742,128.0104792998067,134.12080373837583,135.2143409702769,151.91619844373463,154.88896129918368,146.7880627438474,138.35917238363518
2012-02-07 14:46:55+00:00,L7,151.9372663472921,128.90394631894776,127.12989613152274,126.43414835284122,124.000508517111,125.87158723708862,129.77347951517797,132.13983806648855,132.34370927226382,135.9512491872702,137.97220374804454,139.4112887319805,141.5172777773283,151.85425542844945
2012-10-20 14:48:36+00:00,L7,142.74990848457597,109.47199805398155,104.42215904718579,104.125088773606,102.34756381679198,102.991838004818,104.22127984000645,101.39802942495447,102.43131950543733,90.48892394524445,,,,160.02476663660022
2012-11-05 14:48:39+00:00,L7,158.7054722315536,118.36552638271516,116.01210475756594,113.94401698906287,112.71464045557263,114.64819878510592,116.5992757727359,115.36887418885968,115.3742195126802,119.77932513924164,118.73258098286317,120.04407722166934,121.92131086704613,123.94910811372748
2012-11-21 14:48:48+00:00,L7,129.13390200143596,116.52572602283678,118.44327541655635,117.79085792114493,117.39620281829838,116.26889345424193,114.75144495865985,115.2421739041469,118.39571385694146,124.64353365794781,122.28161199543338,124.6099312189828,131.85104653855439,138.6295762337164
2013-01-24 14:49:00+00:00,L7,134.41740585537008,128.8627591115153,129.1216571195472,132.64478436257528,131.56303448563418,134.20373729060168,139.83668083121125,138.78387887003473,138.18631371302502,140.20995273974785,139.75349422399108,140.32941239993988,142.92673913923136,146.7284971990448
2013-03-29 14:48:51+00:00,L7,145.36804916101278,107.63856885922512,108.29040429526233,120.24814862493865,120.42220709703611,121.03675179474554,124.20276652436783,124.31764949573642,129.8333217931705,131.81503975453816,133.7309842342097,133.1530781112686,128.40186769197183,136.58367941190915
2013-05-16 14:48:41+00:00,L7,174.40845541161838,142.41105981152072,142.2146503037535,142.70828456259252,138.10381775749943,135.44448938266163,130.40138783512887,127.57343061342416,126.68322634338986,131.1059360975055,131.60290913913724,131.83592174307807,132.20553929140377,
2013-06-01 14:48:33+00:00,L7,139.68973851986325,131.9875170135171,131.6897516753893,132.35341292787774,130.66983671670877,130.58712909847614,132.58902926757122,129.19238208166993,131.34096873213247,131.51505351884668,132.90229875124064,135.00282456151461,135.7150942031809,143.85283101961213
2013-06-09 14:54:50+00:00,L8,148.32418287469335,135.01403496396063,136.3280159258073,138.15061799137476,134.6644716362233,133.70523442904724,132.57104779869408,132.89494834762897,133.75343403813133,135.8618947043865,136.86890001981675,138.0533731235253,137.44908107946264,141.13394926453003
2013-07-11 14:54:48+00:00,L8,,,,,,,,,,,,,,
2013-07-27 14:54:48+00:00,L8,158.5913396272913,130.44078321723194,133.4028670283395,134.38113973057267,130.35385297543422,132.37568126695714,132.75696527667668,133.024513699598,133.86864812276448,135.9768790177685,137.29744464491264,140.89611525023557,137.8430600432238,142.142046227577
2013-08-04 14:48:04+00:00,L7,155.94992151043,140.4626889669906,138.39412070162035,141.17633288985317,136.8595684553104,136.86063943860393,140.54125988983486,140.34673245293146,139.86108391938325,140.3064736593103,139.54504929744155,142.80546907454345,144.7593039646266,154.16653966595598
2013-09-13 14:54:48+00:00,L8,146.49477566298393,134.2712377021915,134.4762366304867,133.94860908506098,130.96350684472813,131.84986006511645,133.57537608428666,133.85543388219918,133.85874288824792,137.82253845917833,136.08930308208483,137.93455758483205,139.5848769931682,147.22712800418256
2013-09-29 14:54:41+00:00,L8,143.36951721667134,135.6211643033786,136.54604221687364,138.89940426794212,134.33727174283126,133.7661006763351,129.05179807733623,129.4479933338115,130.2129168136804,130.3439671318112,133.6859992435318,135.21658395973589,139.74094460929962,149.76361509894554
2013-10-23 14:48:52+00:00,L7,130.11850362723033,125.67461629339442,122.03571525718178,117.20100858736662,117.14730174241522,122.29619943477788,125.06965008675947,124.68850741785207,123.80357708032261,124.1616258402853,124.70105179030057,124.63771561557878,126.12763517712179,130.7929514983423
2013-11-08 14:48:58+00:00,L7,114.79534224923265,114.57450693176713,115.390879347261,115.81712005408973,113.0582467461102,111.10457347405506,108.23738717093782,106.21094401277713,107.10368462305533,109.72718482018409,109.36353788513523,113.0552508831513,120.92389441017107,124.00166211113724
2013-12-18 14:54:17+00:00,L8,122.69628970803565,122.69050167820066,120.6185194072566,122.71477961380802,120.88410374291082,120.13898496285084,121.25381049537984,121.25029327644002,120.63572936542593,124.17638023230307,121.06846600313398,122.18819528380817,124.05680474838249,130.15737525846393
2014-02-04 14:53:50+00:00,L8,441.4629626031811,,,,,,,,133.0190910325163,,,,,
2014-04-09 14:52:55+00:00,L8,144.82727748332292,113.61421690706848,116.87232759328155,116.47755690556492,116.0504733206249,116.07457742712059,119.76443927664309,119.76092205774478,126.56732501372551,127.4450659586933,129.9825078584026,132.6078945779359,128.67510052888764,133.87238100722715
2014-04-25 14:52:39+00:00,L8,,,,,,,,,,,,,,
2014-05-27 14:52:21+00:00,L8,149.13941424138568,134.01241791761214,134.8527358021272,137.90475558205245,135.7595888766404,135.26514308200734,137.33282307166587,137.36803241154598,140.89164367517654,143.5032635849181,143.03213729092818,144.25755179818083,144.9999242865456,154.20694348652623
2014-06-12 14:52:30+00:00,L8,168.14005924630004,134.2093491918245,133.9565197218827,135.78330324086832,135.18863782406288,135.30472393017047,138.61886180383493,139.4748189483069,142.38190626096699,143.75238760553697,143.21648389343983,145.34433994147014,145.60850681172968,151.27377651908392
2014-07-14 14:52:41+00:00,L8,128.5895750315799,,,118.85708521466441,117.78088717740007,,,,,,,,,
2014-07-30 14:52:46+00:00,L8,166.08261335788325,129.14990386051144,128.49318468951174,128.62717216586248,127.87814744202689,131.42560706754125,133.0569402313331,135.11727881543047,135.12092567480076,136.9136255494388,138.3240453478267,139.30015505361254,139.40483428709598,147.87589788357087
2014-08-15 14:52:52+00:00,L8,167.02629934088355,121.1235281790479,122.70219847275561,124.53074137152801,124.7345954824502,131.35845084129315,133.47814992387833,134.91449171249286,137.9821422383892,138.8875669242214,139.24039536106773,140.1543136370278,137.57893062052122,141.95147958263223
2014-08-31 14:52:54+00:00,L8,85.90862646539388,82.59698834409265,74.31028315412931,99.67000303748205,103.92508414096132,106.03917106819497,106.61157659063625,110.75617369548586,113.25796148062749,118.17986951226965,116.69082459610885,115.23528193129357,115.14752164886997,114.89809653161956
2014-09-16 14:52:57+00:00,L8,260.916887043122,,,,,120.8866530621541,116.29515886080839,111.3467579228889,108.78865422078846,111.50339158248119,125.7197252254895,128.44123385853493,136.71392558682257,151.0971214801366
2014-10-18 14:53:03+00:00,L8,142.58792821589807,131.06195897159728,130.8225414307978,126.69625306043942,125.35480903475246,124.2096304089125,125.44277009119149,122.5414026464802,122.20589674318136,127.06314327670044,126.08623354437863,126.36364207096182,128.4232342616417,139.21924377015148
2014-11-03 14:53:01+00:00,L8,142.11776720672233,130.20556869646074,131.09872561856616,132.11402971729547,128.67912784875418,126.58042961514921,127.18352738062484,126.83853824403627,127.29978184315564,129.4633180465039,127.34163663772411,127.34130263420975,129.91501790218314,139.43359452423866
2014-12-05 14:52:58+00:00,L8,,,,,,,,,,,,,,
2014-12-21 14:52:56+00:00,L8,279.7556478534754,,,,,,,,,,,,,
2015-03-27 14:52:18+00:00,L8,135.58548579490974,129.19425841797562,128.70808366794273,129.26172528179845,129.479538536289,131.45181758948834,133.1980702364551,133.9285328560978,134.15532937334993,138.69786878133908,138.01995225116423,141.24057092499905,142.14341332022204,148.91912282193783
2015-06-15 14:52:06+00:00,L8,147.88302665359336,134.66219480245294,134.763250463215,138.06840320398646,134.33089303109642,133.5538531416574,135.4586480939047,135.6854513764949,137.487792797187,139.61886123076476,138.02103531664295,140.05043512692936,140.85314917213947,149.95057915277835
2015-07-01 14:52:12+00:00,L8,158.13768690996926,129.22832645669067,130.15202721232038,133.64251788945515,129.663670764233,129.30859169653576,130.82301821528497,133.72339351264932,135.09494412745053,138.51188987152338,136.82037439916127,137.9252848016938,138.74919876430027,149.63218775174963
2015-07-17 14:52:22+00:00,L8,154.65579400026314,120.89048127333574,125.65861171431531,130.99620408698615,129.99801045659237,130.08892384132625,131.0862935810738,133.6262501481611,135.5724379082216,137.59278613687363,140.01373332529596,140.8340654582878,136.97750750021962,142.21613457315868
2015-08-02 14:52:26+00:00,L8,158.64873259439523,114.84870474381725,119.16494213364419,124.85760440171815,123.6252716733475,125.66760317849383,127.72922963808385,128.33369434365216,130.4664268809201,130.72076228557466,133.89549232909087,137.29393136343856,135.18116778922575,138.90525968812418
2016-01-09 14:52:53+00:00,L8,144.19047695127455,116.3380501649388,119.23412973614818,121.15029303145502,120.73916988988547,120.42255739457502,119.97900219330383,118.3834232143581,119.528643185774,123.91758357275864,121.30919715131279,122.27318267432935,124.03577201206058,127.37860343573735
2016-04-30 14:52:25+00:00,L8,148.26390177417125,134.94979578319683,136.11462541208184,136.5010550854074,131.1784824244586,130.75770617214528,130.81338478986456,131.2190264014357,133.46129042011137,135.9870248450855,136.60333471210367,137.09489408020661,136.00346593449933,143.87447537709053
2016-06-01 14:52:28+00:00,L8,,,,,,,,,,,,,,
2016-07-19 14:52:47+00:00,L8,156.44963560887416,125.02311036833821,125.08543409858665,123.85229700526352,122.6943956063406,124.63613459525448,128.1740266961924,131.19064937800118,133.47438853673566,135.50424947829475,137.50809785804495,137.94833622611043,133.83017571691187,140.85395765422862
2016-08-04 14:52:50+00:00,L8,156.44108393341796,118.94307696084938,124.09306995317993,126.69481174658591,125.82373697923738,126.3812516991481,127.27820342396488,128.59327845352652,132.40046839830774,133.15784137951104,133.04609758425156,130.99842023245623,132.28449332669385,143.3963825610826
2016-09-05 14:53:01+00:00,L8,,,,,,,,,,,,,,
2016-10-07 14:53:06+00:00,L8,152.63428301375015,122.49321651121741,124.93207198537229,121.88931925013267,120.34585178790962,118.29372253340674,117.71198281772365,116.43975663894457,117.36196735678455,122.7912514018108,118.46519605870299,119.4632376829876,121.87769072147381,127.59316236098172
2016-10-23 14:53:09+00:00,L8,157.41590532370185,115.1106734860656,118.00332855842866,120.4905766403124,120.60137749108675,122.02017992519653,124.24105221679204,122.44855857239787,122.44881343874461,126.47951574563007,120.88729357724226,121.4214323907701,122.85883709425073,129.40183096277474
2017-01-11 14:52:59+00:00,L8,144.67544879763798,112.29295845614556,113.69828715013087,113.78152790383827,113.47807922457133,114.19094635453911,116.79935785833732,116.7958406394042,118.23315289944563,123.11015383558575,123.9034814193877,124.00697900625902,123.67694992627652,139.33150395784642
2017-04-17 14:52:14+00:00,L8,156.92223325743313,120.64854925042748,125.77059707563383,128.5522921198636,127.10023611815197,124.56710084374912,125.95017647097174,123.33124934766748,124.482666764774,132.02202324376105,131.98751634038356,131.31420309545652,131.56035338085255,144.444650325827
2017-06-04 14:52:26+00:00,L8,128.2217562726195,124.17652063066303,124.19981790071388,126.31714672551678,127.00924378025906,130.32679847844295,132.08156063802747,133.82785743032343,136.44211558651753,139.36017722417728,137.91409706702785,138.75505975736692,141.06179263810083,151.90131158060603
2017-06-20 14:52:33+00:00,L8,148.8341415436966,135.74638258013147,133.32829342612527,128.6334476541366,128.19701918291108,129.48488639372633,131.98339263247124,134.80644145640184,134.85207616974873,137.78295324266463,136.34411912410644,138.75960284374057,138.27297873904922,144.690378536092
2017-07-22 14:52:42+00:00,L8,128.64476547589106,126.12502749224244,,,,,,,,,,,,
2017-08-23 14:52:54+00:00,L8,156.94126811335042,119.19580952517246,124.08448924355548,122.89383859833623,121.83648014241709,124.22490317898674,126.02368025778327,128.4556402396327,129.55925949712378,131.55868212656304,134.56808163097764,133.0317819766257,131.11250755337863,139.10051681236035
2017-09-08 14:52:55+00:00,L8,150.50950453932728,106.99940936581592,114.95428253241033,111.92116014806172,108.57521418125157,111.32855607505618,113.11007748349422,111.74960034130568,111.75476738939591,121.10858474391051,116.63914897192603,119.6221971344962,120.35976040197062,123.42478691835726
2017-10-10 14:53:05+00:00,L8,149.49805411234587,111.01447740541984,115.75899304214876,115.3296749900142,115.22593373219333,114.15306815471538,112.47348670547639,109.85806375713373,113.66789982740428,116.87225839210265,114.11772480091352,120.88402313332016,121.00150223466727,122.43584909951981
