,dates,mex0577-0000,mex0577-0001,mex0577-0002,mex0577-0003,mex0577-0004,mex0577-0005,mex0577-0006,mex0577-0007,mex0577-0008,mex0577-0009,mex0577-0010,mex0577-0011,mex0577-0012,mex0577-0013,mex0577-0014,mex0577-0015,mex0577-0016,mex0577-0017,mex0577-0018,mex0577-0019,mex0577-0020,mex0577-0021,mex0577-0022,mex0577-0023,mex0577-0024,mex0577-0025,mex0577-0026,mex0577-0027,mex0577-0028,mex0577-0029,mex0577-0030,mex0577-0031,mex0577-0032,mex0577-0033,mex0577-0034,mex0577-0035,mex0577-0036,mex0577-0037,mex0577-0038,mex0577-0039,mex0577-0040,mex0577-0041,mex0577-0042,mex0577-0043,mex0577-0044,mex0577-0045,mex0577-0046,mex0577-0047,mex0577-0048,mex0577-0049,mex0577-0050,mex0577-0051,mex0577-0052,mex0577-0053,mex0577-0054,mex0577-0055,mex0577-0056,mex0577-0057
0,1984-06-16 17:45:05+00:00,,,,,,,,,,,,,,,,,,,,,,278.20412006042494,268.6756594921941,275.5555831770743,272.89380900180305,278.00218560281905,276.2108049456297,274.7408930673344,278.4765097925318,279.92485027952387,271.10840199913537,272.68938853847953,265.90829249494294,243.02666779231959,255.0945970121604,262.0746086642804,257.03940076078896,256.3952046585284,268.1472458030469,272.46121709253833,237.1529314673616,222.71282398820443,216.10735838397594,222.81079497808167,223.64630090517497,212.93896286763993,219.76662717847395,199.16294991838876,211.99460536902194,218.4596448023511,216.9684065104254,222.34672842475044,225.52210506636678,219.96669440194984,221.70281466568306,219.37833630649797,216.16460896935737,212.38787532092633
1,1984-07-02 17:45:17+00:00,,,,,,,,,,,,,,,,,225.3740917996773,233.45698306973074,246.6115091454317,248.55711842981822,262.5080525016926,267.04871928780716,269.4042991840903,263.73949985516697,265.72630211799,270.5275416811237,262.42152311482073,262.51185832005194,266.9284103953922,269.6985868715998,263.0338552980375,262.47574823390806,252.6335795777874,241.88412241071094,252.58476018635398,261.76399807749897,,,264.670316877421,270.7479814073898,235.28339489823892,215.4721199029907,211.44917884274022,223.27307157231846,222.67201618719295,215.64701394498346,219.8984846959997,197.50219082857726,210.99898106581523,213.43042423591442,217.72160162109125,219.10665553906136,219.8947404073412,212.1173473304944,214.56618380975627,218.12415883829,213.44153281099958,211.7513611468603
2,1984-10-22 17:47:12+00:00,228.25934747357033,234.93413452217763,249.50810428527947,238.81209398979172,235.21863126392358,229.4534787945221,221.44763600477364,223.64554051638714,210.57621401017352,209.87452587428734,208.41757996877817,217.93253422820243,223.38859438470504,220.77640667122628,218.01260494341224,224.15352504485102,221.85651247796923,229.86033421338297,235.27770222988528,239.85827322289242,251.43324351579844,262.1624391557738,272.42512451537385,274.91322229781076,275.8271008976276,278.9321104379826,275.88196005222585,270.6213400427108,274.54292808155463,272.1157480500333,268.10837956461853,267.1300298237996,259.88794273644487,240.58864017626524,250.29001085755885,254.07922884386525,256.02256164134843,255.53271073188156,264.412945671732,265.39317554849003,238.22994942162507,215.16513653558133,209.26220844227018,216.73140085563313,225.60517285402537,221.38218086548738,225.61517992586232,196.3827354197863,215.72030200514595,222.5582815900543,226.73083482690072,226.90720459380208,227.3459752371524,219.28495952586673,230.49403610854196,224.92434015748827,215.42871915449027,216.68642671411794
3,1984-11-23 17:46:39+00:00,226.96890459785183,231.5123237515143,238.2406355959781,229.14179410096634,232.86545979677732,230.47102082249464,216.6401257151429,211.78172642637017,201.67636257662505,196.8980562221481,195.68662710012512,212.91569182716773,215.68297867065527,211.1134198865063,204.83402776214433,216.24908439666325,213.6853296266531,218.40585153583268,223.11974420899347,231.7420400697884,234.33302279336712,231.99509095316685,237.24558642811317,236.73358837463053,242.82276005211023,252.63231351463097,244.04924875197102,240.06677399975933,243.24536795854215,,,243.9918226110296,244.1019048633368,,,252.33438491165415,254.71675775399885,257.24874042808585,263.744033067827,265.5477589074439,236.29030999176814,215.9807747139017,204.76810127712156,217.13320800469907,228.39790404562456,217.78743939932198,228.27591318071666,204.8905686769247,220.71762178434733,221.37554548055897,218.77628195205935,219.06068598910483,219.89444739609436,211.18214760674357,225.18572256885767,223.197418308579,221.48548632691714,217.2708004725114
4,1984-12-09 17:46:47+00:00,236.31148337673267,239.80138396605474,241.17657435877487,235.65676528121134,240.01453810235785,230.19535396297226,207.07285465662858,204.70933155146005,194.64034348728308,192.25038713740034,188.52721878592124,210.68130026935933,221.84236653558858,222.65524439348277,221.43387883805428,219.03885221786513,223.78242667643866,224.85038886343045,229.67774613210588,233.56231641029092,234.98033834615356,236.68941808638738,242.64202690687864,245.77284727401062,251.23581585845366,268.3594249300093,253.31084649889925,249.81705023701616,255.06367908509648,,,,,,,251.8987069568803,,,254.86990732871126,262.35900311395454,231.33140862057797,210.86147245077615,202.1183560771459,211.4625130434303,221.19518145750212,216.42206428734667,226.99431383597474,196.91865467800193,218.07163975329559,218.4297249696432,221.76666838060606,221.41140463485593,222.32662883324085,213.36604697244792,229.33135312963418,228.01143180761142,229.47774253615597,217.90936330748087
5,1985-01-26 17:47:09+00:00,,,,,,239.19945285845034,224.41797136570057,204.29687882503492,189.93436387873152,186.37381466957697,180.54844710640495,202.80772276802256,217.42752149410472,212.8896163459507,213.0132427941199,213.15012004925333,219.2525403799935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.2149045794319,205.16827696203794,196.482303497914,213.01885705477227,214.9866517764507,213.015153994231,214.72106604376958,213.13811349163709,208.43735909797627,217.8909878529313,213.98848096298383,208.8197453003432,205.78467650757375
6,1985-03-31 17:47:08+00:00,,,,,,258.13942995946746,242.74442636004588,230.91060693446826,214.52774297232745,209.69954158015508,201.49015571961817,218.3605420792754,234.51060641591,231.36950486133784,218.5850056959785,230.2539733819724,230.28088859846721,238.4331636434307,242.67117209568445,240.22896934321528,244.90162743978826,252.45333411183398,258.98806789550855,260.8667022782753,263.18956450017606,268.48591055506404,257.61707098994634,249.20065017735394,255.63990377826642,257.9506329674279,255.24372064657138,257.6302839189702,257.64624118621003,245.42009212015316,271.2075132119014,279.41567788959475,277.21489339869737,268.0057890054102,273.9798357992534,283.16467740519255,256.5956632721467,234.8073080370701,222.65179975782863,228.62717145308673,236.90094146030876,227.97347432280765,236.18212255426135,210.1542674806815,218.73288187570049,231.1445319370983,233.0503755679636,232.3998987812539,231.45571402345269,219.33496217610428,218.99095742918158,222.8692999205279,219.0949598518882,214.6688563657753
7,1985-04-16 17:47:03+00:00,,,,,260.5210451571012,252.49232631154797,241.08315242910447,230.90850948363862,223.45539122871833,217.5813389591287,212.97079322111068,222.93179968519527,225.82661991610456,228.41514715936208,226.44997703091806,233.5534233854591,232.69306491811227,238.65446944616386,240.9585993495083,239.9037527646769,245.53375644222237,255.05400545775314,259.41480438367904,258.4586177603342,257.40404927329917,263.7071551374075,258.9643145208508,251.05652252451003,257.85812976384824,256.77391503450366,247.34662322170104,253.18126476744897,253.2578097518365,240.91307730925243,250.98785115948635,259.87280112635534,265.94141953768866,260.5690299515577,268.1916149436925,268.81627931764126,235.94672647227864,217.93642220172208,214.16561241295534,219.88185651699848,226.71307657173756,220.7202901974367,221.96313886215194,202.22265746321557,215.36926687479084,221.28853976265577,222.34250418376465,228.96060319765203,223.6742667996845,215.1106402731361,209.04636367253852,216.9592041922142,219.2111469504019,209.35099106215955
8,1985-08-22 17:46:20+00:00,,,,,,,,,,,226.11941115600598,229.18804678124513,227.59582506357162,225.2644890059448,235.5114304864108,236.0324175381496,232.8734296362224,242.27219491853808,243.86621997084265,251.21876196926374,272.8290127418702,285.46022609432833,288.72563571714636,282.57461079334854,277.15556550710306,278.64968019698676,281.09645866251566,283.49504015484723,283.297750846452,285.1829762545849,277.95167743921843,276.56289540958767,264.4802749250381,250.30475291905663,255.09423966224833,257.50803161685303,256.2503909122929,256.75829975328156,271.5010187883732,277.2147956983107,239.28142673182137,219.63568582169498,219.76411452149145,220.77625584536264,228.48787609127038,222.40556959838293,228.48406070605193,206.39897884968207,219.4393522128089,220.31225084534273,223.66236134907575,225.74784316312562,229.9868155241164,225.10721035098751,230.01086652385231,223.73739261653287,215.23945469929157,215.89927947900458
9,1986-03-18 17:42:46+00:00,,,,,,,,,,,,,,,213.87028565670576,219.81968313074267,217.3752781962688,228.18015275593515,233.00206243392265,232.92842733962084,227.81672517514363,224.82905410135888,226.4597896749554,225.77389751220423,,,,,,,,,,226.46399422643594,254.42945195718104,,,,,272.8701973765831,238.40378706640405,221.72795155234536,213.48689273698716,218.94300445020735,228.22069447800175,222.24945381399752,223.41267170136751,209.6136264585299,210.94034631393785,219.72078175721396,220.52900790198672,221.48949477582494,223.3180023850574,220.750298249745,213.61626193134623,212.27151736350743,206.39113169691473,195.12316473595365
