dates,satname,nzd0440-0000,nzd0440-0001,nzd0440-0002,nzd0440-0003,nzd0440-0004,nzd0440-0005,nzd0440-0006
2002-05-30 22:02:25+00:00,L7,328.26,322.06,,312.49,317.15,317.31,317.57
2002-06-15 22:02:19+00:00,L7,327.19,322.44,,303.85,312.48,308.49,313.98
2002-07-17 22:02:08+00:00,L7,312.24,,,,,,
2002-08-02 22:02:01+00:00,L7,322.51,305.30,307.21,296.88,305.03,302.16,301.64
2002-09-03 22:01:48+00:00,L7,490.17,323.16,326.70,309.76,320.35,310.75,310.76
2002-09-19 22:01:34+00:00,L7,489.79,317.96,328.58,307.28,311.43,306.75,301.89
2002-10-14 21:55:19+00:00,L7,504.86,333.51,337.40,310.01,316.81,313.29,314.85
2002-10-21 22:01:36+00:00,L7,505.28,331.08,337.33,315.51,327.41,331.42,327.43
2002-10-30 21:55:25+00:00,L7,504.74,332.48,337.45,302.12,312.05,310.34,305.58
2002-11-22 22:01:57+00:00,L7,504.87,322.45,327.80,306.08,317.60,313.06,310.70
2002-12-24 22:02:09+00:00,L7,489.99,306.22,308.07,277.78,287.19,287.10,286.84
2003-01-18 21:56:06+00:00,L7,504.73,331.76,342.32,327.44,325.58,326.95,324.18
2003-02-10 22:02:28+00:00,L7,490.11,316.35,326.37,301.39,308.43,302.16,300.21
2003-02-19 21:56:18+00:00,L7,504.67,323.21,336.32,303.55,312.50,306.83,309.10
2003-04-08 21:56:23+00:00,L7,490.12,316.96,323.82,297.06,307.69,306.62,308.25
2003-04-15 22:02:33+00:00,L7,346.36,331.47,335.02,313.38,326.72,331.63,333.56
2003-05-10 21:56:22+00:00,L7,338.61,319.89,323.17,292.43,301.50,302.30,300.83
2003-07-20 22:02:20+00:00,L7,,,,,289.09,288.06,289.77
2003-07-21 21:44:09+00:00,L5,333.80,322.42,317.92,301.36,305.66,298.55,303.62
2003-07-28 21:50:28+00:00,L5,314.35,323.77,,318.99,300.79,305.27,336.12
2003-07-29 21:56:05+00:00,L7,236.17,,,,,,
2003-08-22 21:44:43+00:00,L5,329.74,312.74,314.61,295.12,303.57,308.11,308.07
2003-08-29 21:51:01+00:00,L5,329.79,307.39,307.86,298.08,292.04,300.50,282.47
2003-08-30 21:55:58+00:00,L7,337.67,318.09,325.07,296.58,295.66,299.31,302.76
2003-09-14 21:51:18+00:00,L5,328.49,302.70,313.77,281.98,282.92,289.31,281.83
2003-10-16 21:51:43+00:00,L5,322.17,296.24,303.66,270.59,281.35,286.41,295.36
2003-10-17 21:55:51+00:00,L7,505.17,313.65,324.14,287.68,297.34,297.86,
2003-10-24 22:02:10+00:00,L7,288.71,272.29,,,,,
2003-11-18 21:56:15+00:00,L7,489.68,316.48,329.96,295.02,303.74,301.48,311.45
2003-12-20 21:56:28+00:00,L7,489.91,333.88,334.94,311.55,318.74,321.95,
2003-12-27 22:02:42+00:00,L7,,,,,,,
2004-02-21 21:52:46+00:00,L5,501.88,328.73,337.35,310.82,321.96,319.63,321.67
2004-03-25 21:56:54+00:00,L7,489.97,328.70,330.90,304.17,,,
2004-04-01 22:03:04+00:00,L7,490.15,320.66,,,,,
2004-04-02 21:46:54+00:00,L5,500.37,345.42,340.22,326.49,339.31,338.94,337.77
2004-04-10 21:56:50+00:00,L7,,319.78,323.71,298.14,298.68,299.31,299.95
2004-04-25 21:53:47+00:00,L5,483.03,314.40,301.04,291.20,301.30,282.14,
2004-05-03 22:02:59+00:00,L7,490.25,342.50,342.95,323.77,334.57,341.93,343.41
2004-05-04 21:47:51+00:00,L5,352.74,333.24,331.65,323.08,326.79,327.06,329.71
2004-05-19 22:02:59+00:00,L7,,,95.34,,,,
2004-05-20 21:48:20+00:00,L5,345.38,318.46,333.29,310.74,315.18,306.88,312.87
2004-05-27 21:54:42+00:00,L5,319.29,303.63,313.73,288.13,300.59,298.81,299.49
2004-05-28 21:56:46+00:00,L7,325.63,315.49,,,,,
2004-06-05 21:48:48+00:00,L5,330.58,323.31,329.30,325.75,331.60,321.83,320.53
2004-06-12 21:55:11+00:00,L5,338.33,335.75,,,563.07,,
2004-06-13 21:56:39+00:00,L7,339.44,,,,,348.59,344.74
2004-06-20 22:02:49+00:00,L7,330.67,318.78,,310.52,,,
2004-07-07 21:49:44+00:00,L5,334.69,326.08,,306.61,307.20,300.77,300.25
2004-07-14 21:56:06+00:00,L5,345.19,325.50,333.93,317.28,319.01,311.19,319.80
2004-07-15 21:56:35+00:00,L7,345.15,339.41,340.76,333.96,341.60,337.31,336.35
2004-07-22 22:02:44+00:00,L7,336.55,326.78,332.83,320.66,327.20,321.33,
2004-07-30 21:56:27+00:00,L5,359.38,352.77,355.12,347.56,352.88,356.03,358.46
2004-08-07 22:02:36+00:00,L7,,,,,,,286.76
2004-09-08 22:02:29+00:00,L7,489.93,313.46,325.77,305.84,,,
2004-09-17 21:56:15+00:00,L7,505.25,319.02,328.88,,,,
2004-09-24 22:02:24+00:00,L7,,,,316.20,327.38,324.68,326.69
2004-09-25 21:51:43+00:00,L5,502.01,346.56,343.99,331.51,342.87,342.98,344.04
2004-10-10 22:02:20+00:00,L7,,,,,,310.45,318.69
2004-10-19 21:56:19+00:00,L7,,313.00,315.61,288.72,297.75,297.17,297.71
2004-10-27 21:52:23+00:00,L5,506.46,346.12,347.00,337.41,340.11,336.96,346.57
2004-11-03 21:58:42+00:00,L5,482.50,309.45,318.19,291.74,296.38,293.82,285.71
2004-11-04 21:56:31+00:00,L7,489.70,315.34,324.66,300.85,306.95,,
2004-12-21 21:59:36+00:00,L5,497.64,321.76,330.95,308.08,314.44,,458.17
2004-12-22 21:56:54+00:00,L7,,,,309.76,319.56,319.81,321.48
2005-01-14 22:03:12+00:00,L7,505.23,,,,,,
2005-01-22 22:00:02+00:00,L5,497.43,325.89,331.81,310.16,315.70,315.80,317.39
2005-01-23 21:57:01+00:00,L7,489.35,336.91,343.52,320.20,331.26,334.04,340.58
2005-02-07 22:00:14+00:00,L5,497.68,330.14,339.44,309.84,320.46,322.12,322.16
2005-02-23 22:00:31+00:00,L5,,,,300.77,303.94,313.38,309.38
2005-03-11 22:00:43+00:00,L5,337.99,320.73,331.72,306.91,319.33,321.76,320.44
2005-03-12 21:57:20+00:00,L7,504.87,330.61,340.04,306.71,313.74,318.77,319.70
2005-03-27 22:00:51+00:00,L5,497.70,326.79,333.06,301.82,305.68,309.95,308.22
2005-04-04 22:03:26+00:00,L7,,,,,,281.95,279.13
2005-04-05 21:54:42+00:00,L5,518.11,322.36,321.52,306.71,310.44,312.23,307.97
2005-04-13 21:57:12+00:00,L7,337.60,312.47,309.41,284.74,294.78,,
2005-04-20 22:03:20+00:00,L7,489.58,326.33,332.49,309.58,321.52,324.21,319.51
2005-05-06 22:03:25+00:00,L7,,,,,,,
2005-05-22 22:03:24+00:00,L7,,339.29,338.63,321.19,334.68,340.95,343.08
2005-05-30 22:01:15+00:00,L5,324.94,306.65,,290.82,293.18,294.34,287.88
2005-05-31 21:57:11+00:00,L7,324.30,315.01,,284.96,301.92,306.08,281.21
2005-06-08 21:55:08+00:00,L5,341.63,340.65,337.92,321.94,338.63,337.40,343.03
2005-06-24 21:55:13+00:00,L5,334.14,321.97,331.65,311.81,324.50,322.60,334.19
2005-07-01 22:01:25+00:00,L5,358.16,330.01,334.35,318.18,326.68,323.89,333.66
2005-07-10 21:55:19+00:00,L5,330.86,322.76,,309.85,316.63,310.54,308.72
2005-07-25 22:03:13+00:00,L7,,,,277.19,280.40,283.71,287.46
2005-08-27 21:55:43+00:00,L5,329.36,312.91,318.78,292.86,300.74,303.08,304.50
2005-09-20 21:56:42+00:00,L7,337.92,322.67,328.55,299.19,303.33,306.90,305.74
2005-09-27 22:02:52+00:00,L7,490.20,320.64,,300.57,,,
2005-09-28 21:55:44+00:00,L5,325.73,328.02,337.72,318.40,326.88,330.54,327.27
2005-10-05 22:01:53+00:00,L5,497.65,318.31,330.00,299.06,307.50,302.92,306.54
2005-10-06 21:56:37+00:00,L7,489.42,326.51,331.81,298.88,306.22,302.31,304.57
2005-10-22 21:56:51+00:00,L7,336.47,316.19,330.61,284.20,297.28,297.00,297.09
2005-11-14 22:03:17+00:00,L7,505.18,328.24,,,,,
2005-11-22 22:02:22+00:00,L5,497.57,314.68,325.93,301.30,306.82,304.84,304.46
2005-12-25 21:57:19+00:00,L7,504.92,340.72,342.48,319.45,325.07,322.53,322.58
2006-01-10 21:57:28+00:00,L7,,,344.03,335.83,339.69,340.62,338.23
2006-02-03 21:57:54+00:00,L5,482.57,317.03,,,,,308.23
2006-02-11 21:57:40+00:00,L7,350.35,326.37,335.77,312.51,317.22,324.82,329.98
2006-02-19 21:58:15+00:00,L5,333.64,311.05,315.27,293.02,288.68,298.05,297.14
2006-02-26 22:04:34+00:00,L5,502.95,337.94,343.49,322.01,328.80,333.57,334.84
2006-03-06 22:03:54+00:00,L7,,,305.82,285.01,289.92,289.78,289.03
2006-03-07 21:58:35+00:00,L5,497.66,321.71,330.98,297.46,304.62,304.47,307.55
2006-04-07 22:03:51+00:00,L7,489.61,318.31,332.17,,,,
2006-04-15 22:05:30+00:00,L5,337.12,322.74,325.57,311.49,314.28,319.89,317.10
2006-04-16 21:57:37+00:00,L7,,310.91,321.75,283.35,,287.20,295.61
2006-05-17 22:05:57+00:00,L5,328.91,308.24,316.75,299.96,305.35,300.49,297.66
2006-06-19 21:57:36+00:00,L7,,,330.48,312.88,317.56,317.04,311.90
2006-06-26 22:03:44+00:00,L7,343.20,337.98,337.08,328.99,,,
2006-06-27 22:00:24+00:00,L5,509.14,,,,,,
2006-07-12 22:03:37+00:00,L7,338.67,322.58,334.92,308.76,323.16,326.01,325.52
2006-07-13 22:00:37+00:00,L5,336.96,325.22,328.98,302.24,317.97,324.38,321.95
2006-07-21 21:57:21+00:00,L7,338.54,,,,,328.31,327.31
2006-07-28 22:03:30+00:00,L7,324.43,309.64,,,,,
2006-08-22 21:57:16+00:00,L7,520.34,356.44,349.56,336.44,,,
2006-08-29 22:03:26+00:00,L7,324.50,313.68,,,,,
2006-09-07 21:57:12+00:00,L7,489.71,355.53,352.39,,,,
2006-09-15 22:01:26+00:00,L5,483.12,314.03,316.90,286.61,290.31,292.31,291.34
2006-10-08 22:07:52+00:00,L5,356.04,331.41,340.12,307.67,320.21,326.13,328.77
2006-10-09 21:57:00+00:00,L7,504.61,324.94,340.05,308.91,315.46,315.47,318.65
2006-10-25 21:57:17+00:00,L7,505.23,323.67,340.53,308.48,317.40,318.12,321.71
2006-11-02 22:01:56+00:00,L5,512.64,330.65,339.35,323.58,336.32,331.13,333.50
2006-11-10 21:57:30+00:00,L7,504.84,319.33,336.42,296.07,303.91,301.18,297.94
2006-11-18 22:02:05+00:00,L5,512.49,341.60,343.63,327.76,332.83,343.72,340.46
2006-12-11 22:08:27+00:00,L5,489.38,316.42,328.37,278.62,287.03,292.36,296.89
2007-01-13 21:57:50+00:00,L7,,,325.76,307.39,312.60,316.05,313.29
2007-01-21 22:02:33+00:00,L5,500.94,324.94,333.50,303.01,315.04,312.59,316.32
2007-01-29 21:57:57+00:00,L7,,,335.17,315.58,324.37,324.92,325.97
2007-03-18 21:58:09+00:00,L7,504.66,348.90,345.94,334.77,346.32,346.82,345.49
2007-04-19 21:58:07+00:00,L7,490.05,341.48,340.54,324.86,338.24,335.78,334.81
2007-05-12 22:04:11+00:00,L7,,,,,,,308.64
2007-05-21 21:57:57+00:00,L7,,,,300.16,308.76,305.32,305.83
2007-06-06 21:57:53+00:00,L7,329.17,317.50,323.45,301.84,,,
2007-06-13 22:04:04+00:00,L7,336.67,329.58,328.44,321.28,342.61,348.47,346.74
2007-07-08 21:57:51+00:00,L7,309.16,,,,207.31,,
2007-07-15 22:04:00+00:00,L7,345.07,,,,,,
2007-08-25 21:57:35+00:00,L7,,331.11,338.82,327.00,336.74,335.59,333.50
2007-09-09 22:06:57+00:00,L5,329.98,318.59,335.94,338.22,346.62,352.12,349.03
2007-09-10 21:57:27+00:00,L7,,,343.86,338.28,346.43,342.22,339.39
2007-09-26 21:57:23+00:00,L7,,,369.07,365.86,373.13,374.30,370.36
2007-10-12 21:57:23+00:00,L7,489.76,326.51,337.28,316.09,,,
2007-10-28 21:57:34+00:00,L7,504.97,327.34,,,,,341.43
2007-11-20 22:03:58+00:00,L7,,312.07,319.68,308.23,319.22,321.59,319.07
2007-12-06 22:04:04+00:00,L7,474.88,,,,,,
2007-12-22 22:04:08+00:00,L7,320.99,320.22,,,,,322.16
2007-12-31 21:57:58+00:00,L7,490.25,318.52,330.20,301.98,305.78,304.88,
2008-01-16 21:57:59+00:00,L7,,,322.42,296.80,304.99,300.62,298.92
2008-02-16 22:04:21+00:00,L5,498.79,316.60,328.07,300.84,306.45,313.08,319.77
2008-02-24 22:04:02+00:00,L7,334.57,,,,,,
2008-03-04 21:57:48+00:00,L7,489.51,324.70,334.10,314.91,323.33,324.80,321.97
2008-03-11 22:03:56+00:00,L7,625.30,,,286.02,299.77,294.30,305.73
2008-04-05 21:57:46+00:00,L7,,,,325.76,327.94,351.01,329.58
2008-04-12 22:03:56+00:00,L7,489.95,,,,,,
2008-05-14 22:03:48+00:00,L7,,,,313.06,320.00,315.60,316.03
2008-05-30 22:03:41+00:00,L7,,,330.98,317.64,327.83,324.09,326.29
2008-06-08 21:57:25+00:00,L7,,,,306.22,311.60,311.51,308.41
2008-06-15 22:03:32+00:00,L7,,336.60,,,347.26,,
2008-07-17 22:03:10+00:00,L7,,,,,,,
2008-08-27 21:56:41+00:00,L7,338.93,317.00,335.97,305.07,316.19,320.01,312.87
2008-09-19 22:02:40+00:00,L7,331.85,308.47,322.74,289.17,306.62,302.10,302.58
2008-10-29 21:57:24+00:00,L5,498.23,332.29,340.20,320.15,327.91,327.34,326.99
2008-10-30 21:56:33+00:00,L7,,328.82,339.38,310.97,317.75,321.37,319.11
2008-11-15 21:56:47+00:00,L7,489.77,,,301.89,309.33,309.48,305.35
2009-01-25 22:03:33+00:00,L7,505.12,,,,,,
2009-03-07 21:57:43+00:00,L7,489.98,314.54,330.25,301.51,,,
2009-03-23 21:57:50+00:00,L7,,343.65,342.87,336.48,340.13,339.97,339.63
2009-04-24 21:58:01+00:00,L7,522.21,,,316.30,318.01,327.53,340.83
2009-05-01 22:04:13+00:00,L7,,313.99,,292.99,301.42,298.94,297.67
2009-06-02 22:04:15+00:00,L7,327.69,320.80,332.15,319.02,325.90,328.32,328.90
2009-06-18 22:04:13+00:00,L7,327.64,326.68,339.23,313.04,320.24,320.79,324.39
2009-07-13 21:57:57+00:00,L7,335.82,320.51,,297.41,302.05,297.70,295.56
2009-07-29 21:57:52+00:00,L7,,,,284.93,283.14,292.76,284.94
2009-08-05 22:04:00+00:00,L7,490.10,345.66,343.12,332.07,345.63,348.75,351.68
2009-09-22 22:03:57+00:00,L7,,,,,,291.45,291.99
2009-11-25 22:04:33+00:00,L7,321.20,307.71,309.55,283.75,293.14,295.99,292.82
2010-01-05 21:59:00+00:00,L7,,312.45,312.07,279.11,282.53,289.51,284.17
2010-01-29 21:58:29+00:00,L5,497.62,339.42,341.29,318.08,332.48,344.07,338.62
2010-02-21 22:04:44+00:00,L5,503.13,302.91,,287.06,295.86,290.53,292.98
2010-02-22 21:59:36+00:00,L7,490.13,314.41,,,,305.66,306.06
2010-03-01 22:05:51+00:00,L7,489.98,,,,,,
2010-04-02 22:06:01+00:00,L7,,,,,289.22,290.83,291.71
2010-04-18 22:06:01+00:00,L7,334.46,314.11,,291.71,305.42,299.66,
2010-06-21 22:05:58+00:00,L7,336.69,326.27,341.10,306.10,318.27,304.65,310.75
2010-06-30 21:59:49+00:00,L7,335.52,322.74,,309.99,,,
2010-08-24 22:06:04+00:00,L7,496.64,459.60,,,,,
2010-09-02 21:59:54+00:00,L7,,,302.50,276.19,286.32,284.04,276.30
2010-09-18 21:59:55+00:00,L7,504.93,329.05,337.58,,,,
2010-09-25 22:06:05+00:00,L7,489.45,335.68,340.81,,,,
2010-10-04 21:59:53+00:00,L7,,,335.74,323.74,344.59,335.34,332.96
2010-10-11 22:06:09+00:00,L7,,,,,,303.71,301.39
2010-10-19 22:03:43+00:00,L5,,,85.07,143.11,176.90,280.87,317.69
2010-10-20 22:00:04+00:00,L7,,340.52,333.62,318.76,336.96,338.82,336.92
2010-11-12 22:06:30+00:00,L7,324.46,298.08,322.90,281.35,291.88,292.76,
2010-11-20 22:03:36+00:00,L5,499.64,345.83,346.37,317.86,329.17,337.58,338.98
2010-12-22 22:03:41+00:00,L5,497.60,314.40,323.12,297.17,306.36,302.55,304.60
2010-12-30 22:06:58+00:00,L7,,,,,295.75,291.74,290.30
2011-01-08 22:00:52+00:00,L7,504.55,324.45,340.09,302.66,310.38,304.34,302.86
2011-01-15 22:07:06+00:00,L7,489.36,,,,,303.02,295.46
2011-01-23 22:03:44+00:00,L5,339.93,298.07,306.17,281.73,288.49,289.34,289.98
2011-01-31 22:07:12+00:00,L7,504.94,342.70,343.42,325.19,333.84,340.53,338.19
2011-02-01 21:57:35+00:00,L5,505.59,336.76,340.24,319.09,321.98,324.14,322.59
2011-02-08 22:03:47+00:00,L5,324.46,285.59,,260.55,284.01,297.74,
2011-02-09 22:01:03+00:00,L7,504.79,321.70,338.24,300.61,305.97,301.83,299.01
2011-03-04 22:07:21+00:00,L7,489.94,328.20,342.82,315.27,,,
2011-03-13 22:01:11+00:00,L7,489.94,319.17,329.16,297.04,301.95,,
2011-04-05 22:07:26+00:00,L7,490.15,322.41,341.32,,,,
2011-04-21 22:07:24+00:00,L7,,301.37,307.99,288.71,294.94,291.37,285.87
2011-04-30 22:01:14+00:00,L7,337.25,330.13,334.23,318.85,327.18,,
2011-05-16 22:01:11+00:00,L7,,,340.26,331.77,333.99,333.07,337.33
2011-06-24 22:07:21+00:00,L7,320.96,,,,,,305.49
2011-07-03 22:01:09+00:00,L7,,,,318.00,321.99,323.38,322.94
2011-07-19 22:01:08+00:00,L7,,,,312.69,315.44,313.41,314.82
2011-07-26 22:07:17+00:00,L7,354.13,,340.29,317.23,323.24,323.34,321.77
2011-08-20 22:01:01+00:00,L7,334.20,314.94,326.10,301.89,308.78,308.46,306.69
2011-09-05 22:00:57+00:00,L7,490.07,,,,309.96,298.60,300.45
2011-09-12 22:07:05+00:00,L7,,,329.31,302.95,310.12,308.67,311.32
2011-09-13 21:56:09+00:00,L5,344.91,320.89,334.39,313.50,325.00,318.03,321.95
2011-11-15 22:07:22+00:00,L7,321.85,303.63,322.98,287.65,296.14,297.15,293.65
2011-11-24 22:01:19+00:00,L7,519.79,336.23,344.66,323.59,327.33,337.00,338.92
2011-12-01 22:07:32+00:00,L7,,,,,288.56,285.36,272.61
2011-12-26 22:01:35+00:00,L7,,,,,,,
2012-03-22 22:07:56+00:00,L7,,319.11,333.11,305.07,310.86,315.82,319.18
2012-03-31 22:01:44+00:00,L7,372.76,289.61,311.44,,,,
2012-04-07 22:07:52+00:00,L7,,,,,,,
2012-04-23 22:08:04+00:00,L7,332.36,314.24,325.89,,,,
2012-05-02 22:02:07+00:00,L7,343.96,339.52,,,332.40,320.41,328.98
2012-06-03 22:01:58+00:00,L7,361.11,339.44,335.67,309.15,342.25,352.09,358.82
2012-07-05 22:02:16+00:00,L7,313.85,,,,,,
2012-08-29 22:09:04+00:00,L7,,,,,,,
2012-09-30 22:09:24+00:00,L7,489.72,319.86,341.88,313.47,320.20,313.97,326.64
2012-10-09 22:03:16+00:00,L7,490.17,317.15,323.60,295.19,301.67,299.63,296.07
2012-11-17 22:09:46+00:00,L7,,,,,,,
2012-11-26 22:03:37+00:00,L7,489.90,,,,,334.70,327.83
2012-12-03 22:09:46+00:00,L7,,,,,288.63,289.76,289.86
2013-01-04 22:09:58+00:00,L7,328.02,299.87,309.28,280.73,289.36,289.02,282.52
2013-01-20 22:09:59+00:00,L7,,,,,300.38,300.41,297.67
2013-04-10 22:09:50+00:00,L7,,,,,338.17,335.72,337.51
2013-05-28 22:09:35+00:00,L7,322.80,311.80,,,,,
2013-05-29 22:09:41+00:00,L8,332.53,318.43,,307.02,313.72,307.53,307.53
2013-06-06 22:03:19+00:00,L7,,331.00,338.86,334.12,340.02,341.47,342.11
2013-06-13 22:09:28+00:00,L7,306.82,298.50,,,,,
2013-06-22 22:03:14+00:00,L7,333.24,,,,,328.64,313.97
2013-06-29 22:09:21+00:00,L7,,316.02,,295.33,296.93,300.24,289.00
2013-06-30 22:09:35+00:00,L8,329.25,317.14,,297.72,304.78,306.53,301.53
2013-07-07 22:15:47+00:00,L8,342.34,331.45,343.86,328.54,339.57,345.93,348.78
2013-07-23 22:15:46+00:00,L8,345.80,332.50,344.18,318.29,331.41,338.01,338.77
2013-07-24 22:02:56+00:00,L7,,,,298.74,306.70,308.43,314.76
2013-08-08 22:15:49+00:00,L8,335.96,321.54,341.31,309.78,316.91,313.52,329.03
2013-08-25 22:03:01+00:00,L7,341.48,316.27,,286.06,,,
2013-09-01 22:09:18+00:00,L7,508.74,318.80,,,,,
2013-09-02 22:09:40+00:00,L8,349.86,325.87,340.09,310.36,321.96,311.98,322.01
2013-09-17 22:09:28+00:00,L7,,,,,322.69,336.26,337.65
2013-09-25 22:15:41+00:00,L8,320.43,300.63,312.64,278.42,285.76,282.87,279.28
2013-09-26 22:03:23+00:00,L7,337.13,315.44,327.28,287.57,290.99,297.93,289.27
2013-10-11 22:15:41+00:00,L8,494.02,315.26,329.18,285.74,292.26,293.86,288.65
2013-10-12 22:03:36+00:00,L7,490.10,312.03,334.03,287.60,291.79,293.35,292.09
2013-10-28 22:03:42+00:00,L7,505.22,320.38,336.04,295.78,,,
2013-11-20 22:09:59+00:00,L7,490.06,310.50,328.50,298.90,309.71,305.03,306.79
2013-12-07 22:09:14+00:00,L8,490.17,305.45,322.96,287.17,294.54,297.75,291.44
2013-12-14 22:15:21+00:00,L8,489.58,330.31,342.96,329.60,333.82,330.11,332.66
2013-12-22 22:10:11+00:00,L7,505.07,,,,,,
2013-12-30 22:15:13+00:00,L8,504.70,331.34,344.08,326.53,327.55,332.17,337.15
2014-01-23 22:10:33+00:00,L7,504.87,316.60,337.57,,,,
2014-02-17 22:04:20+00:00,L7,,321.80,337.26,308.60,314.52,313.34,310.36
2014-03-12 22:10:38+00:00,L7,490.00,318.79,336.51,325.61,334.20,333.27,336.53
2014-03-13 22:08:09+00:00,L8,505.25,341.66,346.41,335.17,341.49,347.03,346.75
2014-04-22 22:04:48+00:00,L7,328.74,308.57,309.35,283.08,290.88,286.03,284.57
2014-04-29 22:11:01+00:00,L7,341.40,329.20,338.16,317.10,333.58,328.55,315.02
2014-04-30 22:07:22+00:00,L8,490.20,335.40,343.55,325.20,330.16,332.94,328.31
2014-05-07 22:13:25+00:00,L8,332.71,312.81,,290.72,304.99,300.88,298.35
2014-05-15 22:11:08+00:00,L7,351.37,342.90,339.16,320.69,327.47,340.58,339.70
2014-05-23 22:13:18+00:00,L8,329.48,316.54,,297.74,304.45,302.95,297.27
2014-05-24 22:04:59+00:00,L7,,331.48,,303.05,312.38,307.70,305.47
2014-05-31 22:11:12+00:00,L7,331.05,325.77,343.85,,,,
2014-06-01 22:07:14+00:00,L8,338.91,342.82,,312.94,320.49,316.58,311.91
2014-06-16 22:11:12+00:00,L7,,,,,,,
2014-07-02 22:11:19+00:00,L7,,,,290.54,304.59,308.55,323.89
2014-07-03 22:07:25+00:00,L8,328.74,320.96,,298.07,308.48,300.18,301.73
2014-07-27 22:05:14+00:00,L7,351.28,337.44,,,,,
2014-08-03 22:11:27+00:00,L7,326.37,312.47,,,,,
2014-08-04 22:07:38+00:00,L8,343.28,320.12,,296.61,306.00,299.58,300.42
2014-08-19 22:11:26+00:00,L7,524.17,310.53,317.94,,,,
2014-08-27 22:13:53+00:00,L8,538.60,345.97,347.01,341.50,342.99,337.88,339.37
2014-08-28 22:05:14+00:00,L7,,,,323.11,332.76,324.01,325.71
2014-09-13 22:05:16+00:00,L7,490.06,314.29,309.92,283.93,,203.85,
2014-09-28 22:13:56+00:00,L8,474.67,345.28,347.11,323.27,321.59,321.31,306.89
2014-09-29 22:05:28+00:00,L7,490.24,311.06,,,,,
2014-10-14 22:14:02+00:00,L8,333.32,304.90,313.32,285.08,291.94,293.37,288.92
2014-10-22 22:11:53+00:00,L7,504.77,334.51,344.03,328.82,348.79,,
2014-10-23 22:07:51+00:00,L8,493.19,331.64,352.79,,,,
2014-10-31 22:05:47+00:00,L7,,,305.96,284.11,286.94,294.18,286.44
