,dates,per0013-0000,per0013-0001,per0013-0002,per0013-0003,per0013-0004,per0013-0005,per0013-0006,per0013-0007,per0013-0008,per0013-0009,per0013-0010,per0013-0011,per0013-0012,per0013-0013,per0013-0014,per0013-0015,per0013-0016,per0013-0017,per0013-0018,per0013-0019,per0013-0020,per0013-0021,per0013-0022,per0013-0023,per0013-0024,per0013-0025,per0013-0026,per0013-0027,per0013-0028,per0013-0029,per0013-0030
0,1985-09-03 15:03:06+00:00,209.69999734220028,211.34349109740447,198.62496565668857,177.71838083901247,180.7155658891185,187.8911557598596,195.17821463473695,204.10613708253516,208.63425843933805,209.84464959919876,211.70998167238054,209.50235655265004,206.8097454390139,223.91686635139962,219.18363831469762,220.02488957479426,224.69212069491635,235.69413807995232,227.81355319312996,217.1928903512179,213.78943556066298,193.8867419475854,190.02247301177596,180.40024580478166,182.11873838373023,184.78260021476527,194.54853621316335,205.6872590610577,212.75284250331688,211.8953572445875,231.78480528784092
1,1985-10-05 15:02:44+00:00,204.79519815988314,200.09873273869903,194.16709628484344,175.27789072337825,177.37667443863458,187.30433280138365,196.82821512702492,200.44531695096273,,,,,,,,,,,,,,,,,,,,,,,
2,1985-12-08 15:01:45+00:00,189.76286085504944,199.28676825996803,194.18996650890807,185.92589282673134,188.57722863189048,190.67166811105014,196.27629697717916,197.8039596764757,206.19712749356825,209.17590488651632,202.01672677424443,199.87001915102917,194.81865167925642,209.5111305544769,203.43838716392833,209.35070651850572,222.09921672856495,217.51660535089698,204.06292799239122,197.22173154734807,199.12639856986775,188.93016569757208,186.19787003840133,174.41837421647426,173.34126448830432,177.52051309544257,184.1321394962493,196.71408889733908,197.68593812435046,202.93884920643987,212.4323834928336
3,1986-03-14 14:59:46+00:00,184.31220156006177,190.1344192150765,195.68317123487498,191.91878770181697,195.71292224596223,198.1619204575083,200.88497064725001,199.6890879887234,205.6542578125016,202.87844797150726,215.13236664484822,211.3280422024444,203.8199520336806,222.0859498833112,216.05138989130612,219.3598637270198,225.2903113045464,227.98201535569456,214.3817268641863,207.4188604753033,202.091278934974,189.90732338205817,184.9872951538478,173.54663930719025,175.50055756960876,181.0712297613302,195.3080749688657,203.61730611509105,206.13835580571867,214.8691792912515,233.63477837995134
4,1986-05-17 14:58:17+00:00,168.802309610875,180.67843503582014,180.0013267433177,179.47883090987867,183.19981091715647,192.95145216206134,194.76131962525812,198.86959073134165,201.0776145274098,202.80654028634723,203.4628108310713,201.95990562768304,193.90293552936734,207.50038497258018,204.95241470239674,198.8471047329096,212.60085203459926,218.30921283542858,204.62747280706307,200.50667552838308,198.81966824347597,171.15299800280957,162.0732882090804,158.94557746634396,160.3914440177919,166.8544350924704,185.40431174999605,199.15745542113476,200.41535137928105,202.00607426129477,213.13797756330894
5,1986-07-04 14:56:48+00:00,165.13437859213423,167.9893163995793,167.13280113007085,170.9405090337191,175.92719386974602,189.92210020671408,197.68024990370026,202.10757473259284,211.25731272475,221.12510232182044,222.0960404026168,217.90369771564048,212.13890216417457,221.21138889795046,212.32188652480832,216.6733672324401,226.80780172637958,232.20148140231345,228.4690939077775,211.2270793108363,205.64824667463517,189.65049717229374,174.28783401698428,170.3570539351019,167.33983655224154,176.84434933561369,196.16954122061026,201.28129877237006,212.29245501223178,208.69650340543973,226.5397971002714
6,1986-07-20 14:56:15+00:00,169.75821317370605,162.21972444939755,173.87508288884555,171.8903879112965,177.3272602402503,187.46819718612912,195.46474519559405,206.19735434132429,209.69280012312828,221.0753527312819,221.53552236176918,217.21680464744674,215.60204938402285,228.2306975637883,223.44790621348847,227.49102872567403,237.65576875636998,238.84415233328878,236.58056503403745,225.47086830134953,213.18696613636905,194.59358416432678,188.6626521409604,174.33895565119505,175.18092447086127,180.49445559771453,201.54731381259364,207.08760304092604,213.1620529946361,214.55626163418526,236.1614331569652
7,1986-08-05 14:55:41+00:00,191.6803087700988,171.64571003475913,169.23509967364924,162.33197734546235,171.89273728498947,188.00927387082467,192.40168607189898,203.0100377718243,210.7615610501766,216.56893482087375,214.9470200317851,210.85269580528507,209.85058151030765,227.85077940673997,219.61047273809518,222.0460660760707,231.22835454856434,237.97980283537868,238.83288587672203,228.61840314879626,222.53911749087285,205.0527983127859,200.98307424571897,185.25806000996715,185.9988593171975,185.95562169122763,203.22932683392793,208.25288405552217,209.97224670389238,216.71616371928914,235.47227423779577
8,1986-09-06 14:54:29+00:00,196.1442857185824,185.00638724223055,179.8095110637198,174.25135949893087,180.15247506327097,189.78129484118253,192.2554493365021,201.6276077127018,207.00618492809178,206.95260108954687,212.8459799974546,210.43834615269463,208.64951271723783,228.6940506488572,222.75748688131569,224.11494797352157,235.81253666049184,239.7237768693184,235.60660693550636,224.6412592196844,221.839240804473,204.99713669275553,197.29658698115884,184.86338297927733,184.33898186906572,185.07224434022518,202.1294117198263,207.5025167791077,215.1621753532762,215.66446878519469,237.61880396380275
9,1986-11-25 14:51:54+00:00,193.06602982313973,200.4478229336443,193.95552330314163,188.29330549898083,191.81338276468983,197.75737064265783,195.803909671977,201.0557079555535,207.78851606969107,210.382186990334,209.45691288866817,210.9550371044934,207.0335014981885,228.9239745112523,227.1983011737286,221.61059605827947,227.70547638956134,233.13797750566133,215.32035020932284,212.86620485723614,213.01785842558112,193.66723173995894,192.65572688938101,191.98895014074913,190.90291751969647,192.30575785123742,209.87425005769478,220.20309188762616,223.50742469763946,229.16793490563026,242.77266837145436
10,1986-12-11 14:52:20+00:00,185.39670952021032,192.03083191804606,189.95015355769607,184.66117536005154,188.3741384734323,189.66658987757106,197.79641984334006,201.37985284508244,204.96310160447567,206.28143409636726,216.26605432214,206.9222251395903,205.16804557574602,215.91353849459665,210.22423077118452,221.76977189042202,232.075304776137,235.49030910115715,228.18495644657378,217.30491125586454,208.04814357990443,193.11086586715868,194.3073314756574,185.22177638802694,182.69164987584048,188.46538079521034,205.71067704894435,212.3822280504512,218.4590313954514,221.3036846167222,234.03228190851166
11,1987-04-02 14:56:11+00:00,165.0213700497832,173.163429674551,165.94635434180628,170.89675161711898,175.12092487268976,179.91563232766362,179.92267315659916,181.45745082449338,177.61889904526004,178.14596670342303,184.6531659944044,176.06295534373606,179.76656367678248,186.36926254030894,187.63209891334742,,194.72760794732125,205.78488047461153,198.94088289341275,189.75100485823634,186.21779252872108,174.01071264386866,168.67719896149703,160.40563057056016,158.24569061695547,165.08935388924277,176.56792315501735,186.2848138403228,194.21073606443736,198.2022925445513,214.35267144718512
12,1989-12-19 14:57:01+00:00,195.444675514023,201.79117379653644,199.18082184761317,202.07373020368243,205.33573179223714,205.89430529086468,210.24505826962982,211.48906423735497,214.67734991787106,218.3078687353934,211.8853701298718,206.05217611697321,207.71807919337147,221.73719472546327,212.79120274529458,217.4599270890133,229.17829977521802,235.0301152238772,216.05635605160165,208.24966023049404,207.81015529096777,199.62970834061696,191.96251794510323,187.8150626096433,187.9431816585606,186.09239523505968,195.14951237381337,200.67689494560352,205.198565128889,217.51786100243422,223.0692739213153
13,1990-01-20 14:56:00+00:00,194.44902754142987,198.4932246827858,196.3458641910741,196.0332608863592,199.60893984896165,201.42050189762702,210.88842642580235,215.5126071952056,214.48297065811613,211.95699578054044,213.0462166484735,211.76623970492037,205.32158024368334,218.351150278369,209.5964507792925,215.1052372766556,228.33949921351987,233.21694901840516,222.2340919292987,214.5231476269712,215.3397197617724,203.67013792867994,204.0157939525143,199.5021805364625,191.5878463913821,200.08412181809211,216.67830552483878,216.6168932750865,214.2579887543343,220.80948876511903,221.9522149699822
14,1990-02-21 14:54:59+00:00,193.10192866313866,199.3010020379056,199.2144173927232,201.6300581436293,208.62237794959705,207.63976663953792,215.20034373223524,218.87298364958798,210.74587203776173,210.08183835204335,207.85881640250324,206.16783190540127,207.55295865798118,221.80366840375902,220.8984548680695,221.28633436894475,232.01501436806922,234.58273105210515,224.18582192668444,211.4099509989802,209.55554581261174,198.30658285805754,198.35245217496748,189.82669093502085,180.5389801468636,184.89023701319968,198.75487947276252,211.38777530935803,209.57738647278273,220.18837145738775,236.46130899654753
