,dates,chi0446-0000,chi0446-0001,chi0446-0002,chi0446-0003,chi0446-0004,chi0446-0005,chi0446-0006,chi0446-0007,chi0446-0008,chi0446-0009,chi0446-0010,chi0446-0011
0,1986-02-04 14:07:59+00:00,172.5157197684313,164.11737172707868,166.5513750191682,189.35957443655488,,,178.83583349986307,168.29185595066463,170.9854924927613,159.2942955302934,168.68252607735857,167.58358110157485
1,1986-08-15 14:02:41+00:00,164.10201054585102,138.25409871541615,145.72118581643096,156.0363016020891,144.25963150259176,,167.91291570772847,181.23749591128637,187.797289757399,174.14041772680852,158.42045840091484,169.7487401610878
2,1986-12-21 14:00:01+00:00,138.41687658140418,134.0107128086046,152.35694319519428,181.90982247795247,171.61649346564644,180.50309750130995,189.61707450746147,190.70608699922147,199.84585829262588,182.0489808967638,181.02825975755368,178.3411322223661
3,1987-01-06 14:00:30+00:00,130.23652644085618,139.39741001519877,143.93858381169917,169.7895233731856,157.45941168515083,176.6868160521427,170.31368400288898,187.31027473305855,200.12546025986333,167.45334070561552,172.32770917420186,178.8174527628363
4,1987-01-22 14:00:58+00:00,140.96562386397972,145.95217809593052,166.7076972876863,201.83093105472122,186.07903030761273,185.47702664519096,187.02020261138688,202.40678726741854,209.5660375433758,178.98534970908295,185.40829000458294,181.7384450056718
5,1987-02-07 14:01:33+00:00,152.35350323918763,152.36993294570772,183.078698712476,219.91428468480223,208.0857957664184,197.25904981151047,200.01221329373809,211.27018275084095,211.90608168059157,191.21268585070996,183.24605285578966,185.9027991698322
6,1998-03-09 14:17:33+00:00,154.10559812389698,152.82644711908486,162.41708118119382,187.8512547989922,191.8573314514462,200.61187804376945,210.86247603898647,206.01825072600954,212.0200228110378,189.3125208405103,190.5047641621041,192.60814214235657
7,1998-06-13 14:18:54+00:00,,,,,138.10783494767497,138.82390552403035,129.97342564715098,114.18028116829382,,,,
8,1998-09-17 14:19:50+00:00,161.92241517033398,168.49301404721012,168.90462135041824,178.49001737649553,168.59069729250237,167.81431993261103,161.48785960963272,150.93482526175538,,,123.62384355925758,
9,1998-12-06 14:20:01+00:00,,,126.98757386471382,145.3173971596786,117.67746605069404,131.24087016905867,129.55093336285097,112.82403065387139,,,,
10,1998-12-22 14:20:06+00:00,156.851914984465,151.27502441744755,,170.67172268539278,163.89506609534516,167.63573884027363,165.0917357405759,152.44158241194606,147.04850173194552,125.69844495241948,110.93374875335033,
11,1999-02-08 14:20:13+00:00,154.71891390849757,149.3365789246535,160.12131459163982,178.12902030794655,158.65596916914123,149.36357408769717,141.82052556074706,146.8787830220031,143.42882040697864,115.41971793386718,90.01812114403685,
12,1999-09-20 14:17:38+00:00,,,,,,,,,,,,
13,1999-10-06 14:17:39+00:00,123.50627587443809,125.36467586815685,,,143.89539338364773,139.95348452968972,138.62320236082698,138.1468469355173,145.76664123607245,130.09332774359206,133.99526499461882,
14,1999-10-30 14:33:56+00:00,139.3723328880758,139.80775584013665,151.73354080538292,168.71400232678508,156.15906754510374,153.45517346353586,160.8103189418308,156.8762444325799,158.14395167903172,135.1268037634598,131.71486425964196,159.64758158672046
15,1999-12-01 14:33:50+00:00,140.58502904998056,134.04606428655853,144.11888125512377,165.58659891184186,158.33295042894017,155.34063914168885,152.4624276824662,148.74751833577085,140.408401640472,123.244153692475,137.91391988893614,162.1639602460962
16,1999-12-09 14:16:10+00:00,144.77341574115408,146.77665467454148,157.68297642732404,184.12854477688478,170.00961477783815,170.94112090533633,167.89497198518305,155.5197412709431,152.87604072486747,129.9213855438379,144.25734873452717,155.9653433223787
