dates,nzd0497-0000,nzd0497-0001,nzd0497-0002,nzd0497-0003,nzd0497-0004,nzd0497-0005,nzd0497-0006,nzd0497-0007,nzd0497-0008,nzd0497-0009,nzd0497-0010,nzd0497-0011,nzd0497-0012,nzd0497-0013,nzd0497-0014,nzd0497-0015,nzd0497-0016,nzd0497-0017,nzd0497-0018,nzd0497-0019,nzd0497-0020,nzd0497-0021,nzd0497-0022,nzd0497-0023,nzd0497-0024,nzd0497-0025,nzd0497-0026,nzd0497-0027,nzd0497-0028,nzd0497-0029,nzd0497-0030,nzd0497-0031,satname
2000-09-20 22:11:14+00:00,378.37,307.90,299.42,300.09,296.34,292.72,288.34,285.02,297.96,297.20,292.86,295.02,290.52,296.69,293.17,291.80,299.58,296.06,297.00,292.69,298.08,296.87,300.27,302.06,287.80,290.32,277.58,292.49,306.58,328.56,,,L7
2001-01-03 22:05:00+00:00,357.16,321.08,317.38,311.95,308.57,301.77,304.65,308.90,305.92,306.56,307.23,313.45,307.78,305.11,308.05,311.75,309.35,305.97,312.95,307.89,302.97,302.34,315.23,310.87,305.39,294.45,273.88,290.85,306.61,360.15,,,L7
2001-01-26 22:11:18+00:00,346.90,327.23,323.72,317.65,322.66,315.30,318.07,313.09,310.71,308.63,317.62,313.53,304.37,302.18,298.99,302.16,313.65,320.33,325.28,328.10,319.47,314.82,326.14,330.28,317.76,321.86,336.02,330.47,297.32,,283.66,259.36,L7
2001-04-09 22:04:41+00:00,363.97,338.18,328.71,324.78,321.85,318.49,317.16,318.15,314.75,311.62,314.23,316.64,323.47,313.33,316.75,318.38,318.03,319.65,320.09,326.20,317.16,324.25,320.69,318.24,306.03,299.19,328.97,365.37,,369.22,272.85,,L7
2001-04-16 22:10:54+00:00,351.48,332.95,328.25,315.98,318.48,313.95,312.88,307.62,306.31,305.74,312.25,314.59,319.25,324.07,321.45,321.14,325.98,323.05,317.09,320.97,324.50,321.62,319.86,321.73,315.81,315.91,311.56,320.78,322.94,332.70,299.27,254.79,L7
2001-07-14 22:03:57+00:00,363.32,343.70,340.79,335.43,329.36,326.43,322.93,321.23,317.33,325.04,330.30,334.75,336.84,333.92,337.26,337.57,334.91,327.52,321.97,326.80,328.63,325.41,330.74,331.53,330.46,334.60,330.23,347.97,346.66,372.67,363.23,295.23,L7
2001-08-15 22:03:26+00:00,354.56,305.05,301.31,303.21,295.50,291.62,290.99,293.37,298.78,292.90,291.17,296.30,301.69,299.23,299.36,296.95,291.64,286.38,283.07,277.89,280.77,287.45,286.86,284.81,290.50,,,308.71,327.37,353.93,348.45,325.10,L7
2001-11-19 22:03:08+00:00,350.83,327.15,327.36,325.97,314.28,312.44,306.84,302.98,300.01,297.46,300.67,303.13,302.87,304.87,308.03,301.86,299.00,300.37,301.96,297.95,293.92,290.42,291.82,293.14,288.04,,,298.28,312.22,340.71,324.36,287.62,L7
2002-01-29 22:09:33+00:00,379.45,357.11,347.27,314.01,330.75,348.82,334.40,331.88,335.00,,340.09,327.19,320.42,320.85,313.23,331.93,327.01,335.85,334.41,309.97,319.92,293.95,296.83,319.55,,331.06,364.16,,,334.04,300.22,284.46,L7
2002-02-23 22:03:31+00:00,344.41,,312.23,312.96,,,,,,,,,,,286.73,,,,284.36,280.58,277.00,270.66,276.73,281.30,284.91,,,291.96,301.17,319.48,318.31,298.77,L7
2002-04-12 22:03:25+00:00,373.83,363.62,,358.86,344.05,335.63,334.72,325.53,317.81,324.98,325.55,322.91,328.70,324.87,317.80,328.19,329.11,324.20,324.18,316.50,308.74,316.27,317.41,328.61,328.14,329.44,,333.54,,339.36,320.10,279.07,L7
2002-04-19 22:09:33+00:00,350.08,335.34,320.82,319.07,318.48,309.45,303.56,302.47,302.34,297.58,299.66,296.56,302.49,301.31,297.04,301.34,297.26,292.64,292.72,296.46,295.79,296.45,299.58,304.08,301.52,293.50,,308.27,307.29,331.29,326.08,293.44,L7
2002-05-14 22:03:19+00:00,370.10,349.60,342.05,337.53,318.39,318.53,309.86,311.76,310.94,308.58,304.60,305.13,307.80,303.63,298.87,300.68,308.49,303.10,303.51,304.54,305.18,302.52,305.95,312.66,320.73,329.62,339.45,339.94,338.33,318.09,292.11,251.58,L7
2002-06-06 22:09:22+00:00,356.40,340.42,336.96,332.66,322.39,317.42,310.58,305.84,,,,,,,,302.04,304.57,297.17,296.88,295.83,295.55,284.08,282.29,292.55,298.01,302.97,299.44,297.00,285.03,300.84,298.27,255.39,L7
2002-06-15 22:03:07+00:00,361.65,348.96,343.07,339.45,332.20,320.10,312.86,310.23,305.14,311.20,310.63,307.29,305.30,310.59,310.83,309.39,307.39,311.07,309.27,309.35,308.68,308.07,307.50,310.51,319.61,314.31,309.56,312.35,314.65,318.09,304.81,263.72,L7
2002-08-18 22:02:45+00:00,350.31,317.39,315.30,306.67,304.51,297.37,294.12,295.28,295.37,288.76,283.07,280.44,278.74,280.69,283.57,278.59,293.34,287.61,284.27,286.65,287.63,287.56,285.13,288.40,293.90,292.40,292.25,307.67,320.71,337.88,333.19,294.37,L7
2002-09-10 22:08:43+00:00,353.49,323.44,322.10,315.01,311.42,305.67,303.22,298.92,294.25,292.63,290.64,293.88,294.90,289.73,291.68,299.30,298.52,294.84,289.90,290.66,286.17,287.33,287.83,291.78,290.19,295.68,287.61,286.96,295.04,307.91,329.43,269.03,L7
2002-09-26 22:08:32+00:00,342.41,327.29,322.97,316.69,309.71,308.22,303.26,298.31,293.52,290.65,289.77,286.27,292.63,288.94,290.74,296.00,295.42,295.79,288.46,288.57,286.63,284.90,281.47,290.92,291.98,292.19,288.83,295.17,313.10,340.45,335.56,301.27,L7
2002-10-12 22:08:26+00:00,359.22,332.43,322.86,317.81,308.32,303.91,290.38,294.21,298.66,296.51,292.51,290.22,288.89,298.30,299.81,300.36,302.36,297.01,290.44,292.31,287.22,286.59,288.91,290.05,300.69,298.52,293.67,320.81,,,,,L7
2003-02-01 22:09:21+00:00,372.01,360.30,356.83,353.74,341.00,334.46,329.96,331.04,321.99,319.21,319.63,311.62,320.75,326.00,318.40,309.48,322.22,312.86,305.92,309.09,322.41,308.64,302.68,317.59,327.94,333.58,,,287.10,,,281.66,L7
2003-08-04 21:57:34+00:00,376.50,322.57,320.32,309.05,303.62,295.03,287.75,286.04,289.39,292.00,289.14,286.89,295.79,295.37,291.28,286.39,289.01,291.46,294.66,288.42,290.48,286.16,287.06,285.33,293.95,287.10,285.05,313.31,314.99,351.56,346.71,320.83,L5
2003-08-05 22:02:59+00:00,365.73,322.05,318.79,,,,301.57,294.16,301.91,298.52,298.31,295.50,299.17,299.85,296.88,296.02,290.38,297.10,,,,302.48,301.02,306.65,304.66,301.81,,323.05,322.58,352.94,358.44,309.83,L7
2003-08-13 21:51:32+00:00,381.51,338.65,328.16,322.90,313.47,319.36,326.38,324.44,322.08,321.39,321.17,324.90,322.93,312.07,315.52,325.00,316.10,316.00,328.07,327.18,322.42,319.26,,,,291.22,286.12,287.37,,,,,L5
2003-09-30 21:52:18+00:00,365.59,307.27,306.10,300.77,300.58,295.59,297.31,294.93,305.42,306.43,295.07,296.32,297.45,294.66,290.05,288.15,290.73,292.87,290.21,295.33,292.11,293.91,291.70,286.17,281.79,282.30,285.20,304.24,317.36,347.03,358.22,335.44,L5
2003-10-07 21:58:35+00:00,373.87,346.39,346.72,339.73,335.99,334.69,338.40,336.94,334.45,328.72,326.49,327.53,330.59,331.65,327.44,329.12,331.54,322.48,318.90,321.03,322.38,323.81,321.53,314.02,309.07,308.69,303.51,323.63,345.84,363.20,362.02,350.35,L5
2003-10-15 22:08:58+00:00,347.59,326.65,325.72,,,,,,,,312.79,313.35,316.96,318.12,313.67,315.07,317.80,314.36,,,,,,,,299.05,299.73,313.91,336.83,358.64,367.45,347.99,L7
2003-10-31 22:09:12+00:00,371.38,309.74,305.20,307.43,304.85,,,,,,,302.62,305.04,302.57,302.67,300.46,300.45,296.32,296.82,,,,,,,,,324.60,332.09,372.64,374.48,344.01,L7
2003-11-17 21:52:57+00:00,368.28,341.47,340.08,346.53,342.49,336.35,333.70,332.78,333.35,333.71,320.75,326.30,325.00,326.82,325.94,320.95,322.76,333.31,335.60,335.20,335.69,331.83,326.52,323.84,315.64,304.60,301.45,332.13,341.04,379.12,386.12,379.25,L5
2003-12-11 22:03:21+00:00,372.24,358.87,355.44,340.02,334.01,,,,340.94,339.00,332.52,328.82,326.94,330.23,333.60,333.28,338.12,339.69,338.95,347.59,,,311.83,317.82,317.70,310.44,313.75,318.25,334.69,345.42,337.27,331.01,L7
2003-12-26 21:59:30+00:00,,,,,,,,347.90,339.28,335.04,335.05,337.01,339.74,324.28,318.58,316.58,317.41,315.70,317.35,324.81,331.01,331.07,324.46,318.06,317.07,318.19,314.55,318.81,319.88,324.22,331.02,303.64,L5
2004-01-12 22:03:31+00:00,,337.01,335.43,331.48,325.24,321.96,321.99,322.60,324.17,322.00,317.48,321.01,325.50,,,,320.55,317.51,315.24,318.11,319.30,313.75,308.66,301.60,299.78,296.67,,,,,,,L7
2004-02-29 22:03:45+00:00,350.04,332.10,321.64,317.01,313.59,316.33,313.12,311.55,309.89,314.12,313.29,310.90,,,310.56,308.60,309.01,311.71,311.14,304.81,301.81,300.91,296.68,302.35,297.76,293.48,288.52,,,363.33,367.66,338.85,L7
2004-03-23 22:10:04+00:00,363.19,341.29,,,,,,,,324.96,326.71,327.26,325.85,325.94,319.77,322.53,325.52,,,,,,,312.45,305.55,293.43,288.63,296.37,336.94,347.66,352.39,,L7
2004-04-01 22:03:52+00:00,354.10,335.61,335.20,328.57,324.57,322.14,,,,320.48,317.33,319.59,317.70,317.35,315.12,320.63,322.28,320.70,312.76,310.76,,,,307.29,302.39,295.49,292.95,308.80,332.17,363.04,373.75,354.75,L7
2004-04-08 22:10:00+00:00,,,,351.80,341.12,337.59,337.84,340.48,340.95,338.73,333.26,,,,,,,,333.75,,,,,322.58,318.28,311.95,,,,,,,L7
2004-04-24 22:09:55+00:00,374.06,359.80,357.88,354.84,,,,,,,,333.44,332.15,334.63,337.92,335.72,337.15,340.82,331.63,,,,,,,313.06,307.45,330.10,348.89,381.66,383.33,356.04,L7
2004-04-25 21:54:35+00:00,344.24,,,,,,,371.46,,,,,,,,,,,,278.61,292.56,311.96,,,,,,367.08,,,,,L5
2004-05-02 22:00:57+00:00,356.23,334.41,335.01,324.42,318.39,317.58,320.27,323.10,329.73,331.48,322.44,318.77,319.00,320.40,325.27,313.08,320.23,318.96,306.49,302.49,296.66,300.05,304.60,305.69,302.95,300.50,294.99,,335.38,351.30,354.12,329.04,L5
2004-05-03 22:03:47+00:00,368.17,348.09,343.84,337.89,334.65,328.66,333.11,336.39,329.75,,,,325.07,328.16,326.08,321.02,324.61,324.97,320.19,315.20,306.30,306.45,304.19,304.80,,,,,320.22,334.64,337.16,311.24,L7
2004-05-18 22:01:26+00:00,374.55,342.43,350.47,341.05,336.62,338.72,333.83,334.44,334.56,325.10,327.36,333.81,331.97,340.92,335.60,331.98,329.84,333.34,315.54,312.67,306.54,307.39,314.26,313.42,305.61,303.01,,346.75,395.12,380.77,355.77,338.37,L5
2004-05-26 22:09:57+00:00,365.70,,,,,,,334.97,329.80,326.18,322.53,322.94,330.19,327.38,328.70,,,,,,,,314.32,306.80,303.45,300.67,304.75,335.05,355.58,386.17,,,L7
2004-06-11 22:09:50+00:00,,,349.05,342.96,337.94,330.08,329.57,328.57,324.80,326.46,323.00,,,,,,,324.12,315.28,310.29,309.43,318.02,318.48,309.88,305.35,,,,,,,347.63,L7
2004-06-27 22:09:48+00:00,364.59,347.70,343.17,,,,,,,317.87,318.22,320.88,322.08,324.50,326.22,322.45,313.88,,,,,,,,298.86,300.57,305.79,341.35,360.75,396.61,,359.27,L7
2004-07-06 22:03:36+00:00,357.62,345.70,341.10,337.38,335.72,333.88,333.97,327.78,319.59,317.74,315.69,319.75,,,,322.61,319.38,315.25,309.03,302.40,302.78,298.42,301.19,295.62,293.63,288.68,,,,356.50,353.67,329.25,L7
2004-07-29 22:09:38+00:00,,350.21,348.39,346.26,336.01,336.70,332.31,330.41,328.10,,,,,,,,322.14,313.71,306.33,299.43,302.80,307.59,305.92,300.23,,,,,,,352.45,344.31,L7
2004-08-15 21:57:37+00:00,367.89,327.80,329.28,318.65,314.26,315.87,320.19,315.38,315.15,318.70,315.96,315.38,314.20,308.39,309.83,304.76,311.46,308.34,299.44,306.95,304.23,300.08,295.66,303.05,301.50,289.15,281.45,283.70,302.36,318.86,334.79,324.45,L5
2004-08-22 22:04:00+00:00,359.17,329.81,333.79,328.65,321.38,317.19,314.40,317.64,315.82,309.00,309.01,315.92,313.79,316.50,312.24,309.62,304.30,303.79,298.93,294.87,295.65,295.10,296.04,296.52,296.86,296.19,292.25,317.97,325.76,358.76,372.97,351.76,L5
2004-09-08 22:03:17+00:00,366.49,350.28,350.46,341.10,333.85,333.22,329.80,327.92,324.89,,,,334.17,328.41,326.07,321.72,322.90,321.46,316.76,306.60,306.45,302.08,303.32,306.10,,,,328.73,337.66,370.74,383.28,369.26,L7
2004-09-24 22:03:12+00:00,366.45,350.80,349.26,347.63,,,,332.88,330.52,327.49,324.90,324.95,331.24,327.48,321.24,321.70,324.48,319.75,314.07,,,,307.03,307.98,315.10,316.18,311.61,315.95,334.42,371.77,378.20,365.55,L7
2004-10-09 22:05:10+00:00,,,357.90,354.00,346.31,336.57,333.53,332.98,336.01,337.31,335.27,330.93,333.23,332.57,327.62,322.05,,,,304.96,314.16,312.02,307.37,311.89,325.70,323.56,316.11,330.37,339.10,378.73,376.63,356.35,L5
2004-10-10 22:03:07+00:00,361.06,358.77,353.74,347.45,341.74,338.61,,,,328.43,328.32,330.19,328.35,326.23,319.27,320.26,324.60,319.21,318.34,312.21,320.11,,,311.40,323.28,317.84,310.27,316.53,332.07,356.78,366.12,353.48,L7
2004-10-17 22:09:26+00:00,,,361.01,358.88,355.01,352.05,350.71,349.36,346.52,343.31,,,,,,,,334.42,331.66,327.84,326.02,325.83,315.66,323.56,338.75,,,,,,,,L7
2004-10-18 21:59:11+00:00,378.34,361.20,360.78,354.76,345.69,344.15,335.85,332.78,333.18,334.93,339.06,336.15,333.43,334.39,328.73,325.54,325.71,320.14,318.99,317.21,320.72,314.76,307.34,309.38,324.86,320.97,311.09,311.84,327.60,356.28,362.25,351.31,L5
2004-11-02 22:09:40+00:00,376.47,,,,,,,,333.44,330.94,334.17,332.78,332.01,328.14,325.56,319.29,,,,,,,310.24,313.91,325.87,316.17,308.94,313.34,326.12,355.04,362.73,,L7
2004-11-10 22:05:47+00:00,397.91,362.21,362.97,375.74,369.69,362.89,357.06,354.64,354.49,350.62,343.99,336.66,335.70,335.21,327.52,323.31,325.16,333.64,336.06,335.02,330.97,328.64,332.53,336.39,337.47,318.41,303.55,307.57,324.71,,,,L5
2004-11-19 21:59:42+00:00,,,,,,,,,,,,,,355.65,366.03,350.92,,,,,,,,,,,,,,,,,L5
2004-12-29 22:03:56+00:00,369.66,351.12,349.16,345.47,336.22,333.66,328.82,328.94,319.15,,,,311.04,309.98,307.25,308.89,312.70,316.44,320.06,319.84,313.26,312.32,319.10,322.51,,,,,,,,,L7
2005-01-13 22:06:52+00:00,391.60,376.32,372.91,350.74,338.69,340.68,333.63,330.41,327.62,323.03,340.56,339.82,340.99,340.29,333.35,336.13,337.82,340.88,323.74,322.57,318.21,318.40,328.84,336.35,354.57,,325.79,326.99,350.29,,,,L5
2005-01-14 22:04:00+00:00,380.64,365.46,361.60,357.78,349.94,346.95,340.79,336.54,332.53,325.45,326.52,,,,317.45,318.97,322.10,320.88,324.02,325.47,324.24,322.09,327.40,330.69,330.28,311.16,,,,337.76,348.82,349.12,L7
2005-02-14 22:07:21+00:00,370.05,351.17,349.62,346.45,335.50,329.76,322.23,317.87,317.88,321.97,318.46,326.02,329.87,326.86,327.99,323.07,323.78,323.70,313.75,315.23,317.75,315.19,310.38,309.70,314.77,315.30,304.60,302.51,294.32,339.14,358.70,351.17,L5
2005-03-03 22:04:17+00:00,380.79,359.75,356.11,349.84,347.90,345.53,340.38,335.11,,,,326.79,331.38,330.15,330.22,325.07,331.33,327.10,324.66,332.38,332.40,330.11,323.68,,,,318.06,322.47,309.30,334.71,363.54,352.88,L7
2005-03-11 22:01:31+00:00,386.39,382.31,371.47,364.26,365.61,361.84,364.87,365.85,355.42,350.81,355.84,355.63,359.14,360.30,364.84,368.33,360.95,359.17,362.64,360.67,368.20,,354.35,333.51,348.85,343.27,,,,,,,L5
2005-04-03 22:07:51+00:00,369.06,352.99,352.93,344.91,334.25,328.39,328.01,324.12,322.64,322.44,319.78,333.54,332.38,335.85,336.27,339.88,336.12,334.58,328.70,325.82,326.04,325.38,317.74,315.31,318.67,322.17,322.70,331.91,332.60,367.26,380.28,368.02,L5
2005-04-04 22:04:14+00:00,376.63,353.04,348.39,343.91,334.11,335.63,334.38,334.24,330.03,326.29,323.58,,,,333.31,333.89,332.78,326.05,333.89,332.76,335.25,332.59,327.78,329.65,325.94,322.21,,,,352.88,375.41,359.21,L7
2005-04-20 22:04:08+00:00,374.04,358.44,,,,341.29,339.15,,337.19,329.09,334.90,336.16,343.85,344.40,341.13,340.65,344.24,,,,331.20,306.83,289.76,,300.35,331.63,316.68,308.39,318.43,357.12,380.13,369.22,L7
2005-04-27 22:10:21+00:00,371.72,355.61,359.87,356.51,349.94,,,,,,,,345.31,345.20,342.80,348.51,344.07,334.59,331.08,340.88,,,,,,,321.76,297.14,310.00,334.27,362.07,354.42,L7
2005-05-05 22:08:01+00:00,369.49,355.10,360.47,354.65,346.38,340.49,337.44,335.51,331.79,332.30,335.61,339.85,341.41,342.76,340.23,343.52,339.33,337.93,336.03,335.41,335.69,329.14,326.58,328.96,325.66,333.36,316.40,301.12,310.49,359.69,375.41,366.44,L5
2005-05-29 22:10:21+00:00,353.08,349.96,350.61,340.06,335.39,331.43,324.06,328.21,,,,,,,333.12,331.65,329.69,323.27,318.60,319.01,330.14,324.16,,,,,,,,331.67,353.40,352.17,L7
2005-06-07 22:04:06+00:00,,,,,358.20,339.33,349.38,348.07,352.80,346.54,350.64,347.86,348.11,343.43,349.20,349.77,,,334.47,343.35,335.67,335.80,333.32,342.67,,,,,272.93,297.54,,,L7
2005-06-15 22:02:10+00:00,355.92,359.81,359.84,353.42,350.63,343.00,330.94,327.78,325.43,329.46,332.11,336.11,340.48,334.12,340.98,337.29,331.56,325.81,326.47,329.34,329.73,324.00,321.57,332.34,330.35,319.16,309.66,316.08,,,376.26,379.03,L5
2005-06-22 22:08:22+00:00,374.18,353.68,347.07,355.87,351.31,351.18,347.43,350.14,345.38,341.81,337.63,330.59,334.94,347.71,359.26,363.60,357.89,350.37,347.94,334.09,332.44,326.73,322.85,317.82,316.15,322.00,368.94,388.58,,,,,L5
2005-06-23 22:04:01+00:00,395.55,373.40,363.61,360.89,355.40,357.46,361.60,363.98,362.21,358.05,361.45,,,,358.93,364.97,359.90,353.76,347.75,338.01,338.66,332.83,329.20,334.94,344.66,331.15,,,272.22,,,,L7
2005-07-09 22:04:02+00:00,383.80,358.76,360.78,356.16,351.32,351.64,352.78,351.62,,,,348.86,347.38,350.54,347.69,347.63,348.30,343.50,340.21,342.44,341.96,340.75,335.96,,,,351.89,361.52,277.68,299.63,,,L7
2005-07-16 22:10:12+00:00,386.23,373.81,373.50,,,,,,,347.64,348.99,349.41,347.24,354.01,354.23,352.82,347.50,,,,,,,,351.43,337.44,324.95,327.60,313.61,,375.09,376.64,L7
2005-08-09 22:08:46+00:00,353.94,346.56,346.02,335.01,334.23,333.25,322.23,310.20,306.24,305.61,307.29,301.51,308.36,315.91,333.88,336.33,338.72,338.60,334.81,340.28,340.86,312.83,312.47,310.77,312.37,308.32,296.98,300.71,293.00,302.08,299.45,297.52,L5
2005-08-17 22:10:06+00:00,,,,,,,339.59,336.80,335.62,333.92,333.14,334.69,336.16,343.07,,,,,,,348.01,341.23,336.25,330.89,332.13,338.39,332.82,339.26,350.42,,,,L7
2005-08-25 22:08:52+00:00,356.82,342.64,343.74,335.71,327.22,323.54,320.22,315.52,316.87,316.33,315.15,318.89,324.37,323.90,327.55,331.82,332.38,329.15,324.83,325.84,329.33,322.59,318.88,320.78,325.07,321.33,314.03,325.18,314.16,332.71,312.23,294.80,L5
2005-08-26 22:03:51+00:00,357.07,352.03,345.40,339.80,333.80,327.37,321.27,,,,319.66,320.73,324.61,332.58,331.82,339.66,337.99,331.80,333.12,333.04,333.98,329.71,,,329.53,324.06,320.33,333.43,339.41,349.14,332.35,310.99,L7
2006-01-01 22:04:22+00:00,362.23,345.64,348.42,352.31,347.80,349.09,343.50,338.88,336.80,339.66,338.65,338.45,,,,341.47,345.19,340.13,338.43,350.20,343.18,333.41,329.10,331.97,318.98,311.58,290.44,,,,297.71,,L7
2006-01-08 22:10:37+00:00,378.97,369.84,368.05,366.27,362.19,355.03,349.35,344.28,,,,,,,362.94,362.23,361.94,355.46,354.55,348.43,354.92,349.33,,,,,,,,364.13,364.57,334.19,L7
2006-01-24 22:10:44+00:00,371.67,367.42,362.17,359.90,354.32,349.48,344.45,,,,,,,,354.25,348.62,354.24,350.80,348.20,348.34,350.92,349.92,,,,,,,,353.25,351.10,315.12,L7
2006-02-26 22:05:22+00:00,379.41,369.61,363.29,356.45,355.77,356.08,358.87,350.83,349.09,348.35,351.52,353.59,359.42,361.13,359.20,362.78,364.21,359.69,360.23,354.91,351.10,352.26,342.30,335.24,325.48,323.16,323.15,,,,,,L5
2006-03-13 22:10:53+00:00,376.31,366.11,353.23,349.18,344.67,346.49,349.98,348.30,,,,,,,,351.35,352.44,359.21,354.16,348.66,342.43,342.75,338.86,,,,,,,375.75,359.89,282.35,L7
2006-03-22 22:04:42+00:00,,,370.89,366.98,362.12,357.90,353.29,355.76,358.52,358.03,354.99,369.11,368.52,371.42,,,,362.43,356.89,354.44,355.13,352.49,350.17,343.73,338.73,335.75,344.21,368.49,366.74,,,,L7
2006-03-29 22:10:52+00:00,,,,347.18,361.23,383.52,370.39,366.17,361.94,352.80,354.60,,,,,,,,,,,,,,,,,,,,,,L7
2006-04-14 22:10:48+00:00,,,,354.62,352.96,353.84,354.60,356.39,357.47,359.09,360.03,366.59,,,,,,,361.82,355.36,347.04,342.15,350.84,348.38,341.47,350.84,,,,,,,L7
2006-05-08 22:12:50+00:00,350.69,343.67,343.70,349.23,347.25,344.76,342.40,336.90,339.65,346.90,331.62,336.85,342.05,336.29,339.97,336.88,333.90,338.17,353.62,342.61,329.96,322.54,324.34,326.18,325.65,315.37,313.26,337.37,348.43,373.84,366.95,,L5
2006-05-16 22:10:51+00:00,,,,,,,,,,,,,,,321.62,323.41,342.67,374.31,,312.87,308.29,302.93,,,,,,,,,,,L7
2006-06-01 22:10:50+00:00,373.13,,,,,,,336.36,339.60,345.00,345.59,350.94,356.72,353.81,351.33,347.85,,,,,,,319.35,329.31,324.15,329.36,328.54,349.60,352.95,374.99,,,L7
2006-06-25 22:13:31+00:00,389.45,,,,,,309.75,315.74,325.12,319.37,,,,,,,,,,,,,,,,,,,,356.15,,274.78,L5
2006-06-26 22:04:32+00:00,388.87,361.22,359.16,358.44,357.97,358.80,360.73,351.00,352.00,347.79,,,364.94,359.92,355.85,356.84,362.33,355.95,353.08,344.41,327.92,325.03,323.29,317.48,,,,343.66,342.91,,379.67,,L7
2006-07-27 22:13:58+00:00,391.02,359.06,364.07,354.63,356.87,354.68,358.64,358.09,356.69,356.72,362.21,360.16,362.71,381.04,371.44,365.95,362.12,360.54,356.90,343.69,328.36,326.24,326.07,353.80,358.72,358.21,336.89,328.72,337.06,330.97,,,L5
2006-08-04 22:10:28+00:00,395.92,371.58,373.69,371.67,367.27,363.65,359.01,,,,,,,370.66,378.34,373.65,365.12,361.96,353.65,343.87,336.95,330.58,,,,,,,370.82,,388.90,,L7
2006-08-05 22:07:55+00:00,373.11,364.12,370.20,363.64,357.81,349.87,351.90,355.39,353.37,357.68,367.12,369.24,371.07,367.17,367.88,370.09,366.27,356.62,348.31,334.37,329.64,324.85,327.43,337.15,354.08,355.89,346.09,360.23,358.06,,381.55,,L5
