,dates,jap0368-0000,jap0368-0001,jap0368-0002,jap0368-0003,jap0368-0004,jap0368-0005,jap0368-0006,jap0368-0007,jap0368-0008,jap0368-0009,jap0368-0010,jap0368-0011,jap0368-0012,jap0368-0013,jap0368-0014,jap0368-0015
0,1984-06-07 01:22:15+00:00,,,,,,,,,,,,,,,,
1,1984-06-23 01:22:30+00:00,,,,,,,,,,,,,,,,
2,1984-07-02 01:16:26+00:00,188.9837264210407,185.85968548716116,185.5483511202005,190.31321476015023,182.52321673064958,180.34263226356438,183.98087482304348,186.0646578064192,174.32366207381534,167.34379887244157,162.94651536369406,165.21215031333995,159.68769221969166,159.37260695371307,169.4511587630915,180.44972299592703
3,1984-07-09 01:22:40+00:00,161.11305682489805,163.23864613811122,166.3276788707937,170.66085563692323,169.6045041702544,160.04801054474123,169.97274902713443,171.47309819469865,161.2476431096507,167.4802618020416,155.16192655769848,150.04407495218393,146.88485404214862,148.50536909996222,146.6337737057656,151.47291756978026
4,1984-10-22 01:17:58+00:00,167.54399195304694,169.02928812836717,168.72302561913835,172.83644233958205,176.85160145470738,173.6713403590077,175.3134603595226,176.06141481445513,175.3644801844862,171.98362970991914,168.02651171376945,166.15330881113647,158.92646812582234,166.64867455405772,156.8863753085035,163.71920909177675
5,1985-01-17 01:24:26+00:00,191.51030239965834,186.6544896195503,182.6985691470116,183.63724061126433,185.12782351410848,192.24875010097205,198.7215710423781,198.53946736526973,197.1212566467869,190.18698070738728,184.80261358909144,172.6146148096251,169.91104057314448,168.44516784830117,153.34647879625572,158.45576998227975
6,1985-05-02 01:18:05+00:00,160.382297208362,149.14271484895866,158.6933380852966,160.15621295754565,160.77907402209925,161.69745924075437,159.98262176886638,167.0109631202582,166.61743645620234,162.688949233123,157.97368903058114,156.1315396725154,152.05113436079748,151.33336599278428,143.56141473875115,150.51818830779658
7,1986-07-08 01:10:55+00:00,164.97754664215856,162.5436970227495,168.30109173540282,169.29342775697486,169.0707326848022,177.02397610189988,182.6503650556438,186.02577808290516,181.49599779510038,173.6146197633621,166.22147181435227,161.56539263394419,156.00588891244396,162.6977864482989,158.53901310535647,162.73973245469895
8,1986-08-25 01:09:12+00:00,178.32494245408984,173.18179492629397,175.4892308452722,179.204039766185,180.18615694551258,180.9460659876726,182.59878110709494,188.66290375913323,186.78041006719894,172.78404237211248,171.42054873937943,173.42961339396732,164.77911114936714,165.76392211064163,161.0759291202469,175.54898519734164
9,1986-09-10 01:08:37+00:00,174.29272468410372,170.1455049964307,173.02862865259252,173.50559602738207,180.98449135229853,185.48354265369696,181.50755591007862,184.03845106414823,184.6952132477363,184.0925797786957,195.68288442945067,167.63758568884143,165.66541815318826,169.556912046696,164.8293903155999,184.65080270782164
10,1986-09-26 01:08:08+00:00,173.4510273678578,168.02391690254538,172.04773339577653,174.481863167208,174.4108026571914,180.3084344957384,181.5531387555126,183.43696552627335,179.65863590241528,175.66926427665297,171.38278881770933,167.84105381404277,164.52761849928152,169.54741171739983,159.95007581959905,168.69512835976218
11,1986-12-15 01:06:42+00:00,183.6181847443324,176.7620236406302,170.84708535290113,172.31614339168067,174.72195759619999,186.31016464007757,184.79459686455212,178.9047245483607,175.34468575083835,174.15454066825683,168.02675410658819,165.52628023198827,157.08487135672894,158.51137100175922,149.6507437319897,158.57291145914132
12,1986-12-22 01:13:06+00:00,,,,,,,,,,,,,,,,
13,1987-01-16 01:07:39+00:00,,,184.503467742814,183.05358352731906,188.5108510311838,192.38922749497425,185.3487483269558,184.09249801328235,187.18757864535667,183.34528276485776,176.46139545730824,179.18503851865364,171.30886906184358,170.04872620451647,158.88215200632956,161.6930455557454
14,1987-02-08 01:14:36+00:00,,,161.47548399458393,159.61776473495544,162.33024517163165,164.11004094973046,160.41995119372112,166.01269433292944,161.51129209246903,157.0488228941603,154.73433248439412,157.53685556617765,154.01516864161877,150.5018815108785,142.28739246760546,148.94692478512988
15,1987-03-05 01:09:24+00:00,197.02557362638618,186.05743692967144,184.1700334763276,181.38265986798132,179.72523911732378,178.43064015077215,177.10382851507754,175.09111565244555,176.88782359841804,173.6680592359162,168.66643934021658,176.42144680941408,170.02804474087782,168.60974151479974,161.58004641101894,162.96142701135292
16,1987-05-08 01:11:32+00:00,171.233727367624,166.35956030214703,172.42572054972914,167.81774588557036,166.74387609702993,165.01304312334096,171.54233879175644,166.08893257950535,164.85605796560932,160.9868637823854,164.55297558243728,166.12978269753754,157.03368322509735,158.94487460419612,158.75660806117395,155.09236294478492
17,1987-05-15 01:17:54+00:00,,,,,,182.78416194923628,206.47534770918543,208.30560302664594,148.4147684693771,140.9894102139708,164.41533107689898,173.79585864888324,168.7722371648915,143.49274743419028,137.82223268674977,156.60808244397
18,1987-08-03 01:19:46+00:00,159.2617635595545,148.81974243533577,162.03123548424531,166.7867482255975,157.64603672348545,160.37736019425193,164.5973885710843,167.15261920067923,165.90892445354334,162.84988945054843,163.560651980488,158.857863605927,153.92722162889353,153.67573025855168,152.45040149436443,159.13953843067796
