,dates,usa_CA_0204-0000,usa_CA_0204-0001,usa_CA_0204-0002,usa_CA_0204-0003,usa_CA_0204-0004,usa_CA_0204-0005,usa_CA_0204-0006,usa_CA_0204-0007,usa_CA_0204-0008,usa_CA_0204-0009,usa_CA_0204-0010,usa_CA_0204-0011,usa_CA_0204-0012,usa_CA_0204-0013,usa_CA_0204-0014,usa_CA_0204-0015
0,1984-05-02 18:13:15+00:00,277.73952997754924,253.0933017981416,264.2960584212229,248.2114211994524,242.83122990729308,,251.8238158831716,283.7474080616699,273.3754017525028,255.8987278364456,248.4310717717887,255.35185864590625,249.2129924459502,234.08505754103498,187.5782045008143,166.8442208330839
1,1984-09-07 18:16:09+00:00,290.6378399057447,278.79246856125627,280.995708661745,274.17543217985946,272.63730821276175,269.99498077010173,280.7727951885148,309.72882157244413,301.6585691349666,280.38835580344283,285.09982879538103,280.77362505060586,283.5152175686374,253.75176128707548,221.15125813180566,174.30602122741402
2,1984-09-23 18:16:11+00:00,260.7932155507956,263.9025050472698,268.07712197861315,259.73619879667996,262.41242485154436,248.84397465058623,262.6966945009261,297.18014677397144,282.3856073702175,259.04417610759316,272.5503350937502,270.10091443534435,265.21812879208505,232.94636776427376,199.69668280511576,166.581821593264
3,1984-10-25 18:16:05+00:00,260.68645611550477,274.91305050789396,274.84204494238065,263.15808363917006,265.3942816251864,246.98208732408824,256.8145074309756,265.4732191484973,260.61217561310696,265.7435605939258,268.90582711647005,260.45466998841664,260.3338396635966,217.28633131953742,182.9935642330828,182.9279380559194
4,1985-04-19 18:16:20+00:00,,,,,,,,,,,,,,,,
5,1985-10-12 18:15:03+00:00,284.99442351293936,283.8884374459916,284.7273138454327,282.45161278281995,290.028504252822,281.62319401405165,,,311.3881613419446,311.0975699077867,,,,,,180.72211578105478
6,1985-10-28 18:14:51+00:00,280.0599655953117,287.4023975798894,287.60050256733933,270.61472506363975,283.4964713859815,275.63740310950766,290.90650239711994,,305.4247705585375,295.5835661942989,296.4708839642726,293.760827381691,293.5562109504027,256.9778321960848,,178.81781483538973
7,1986-02-01 18:13:04+00:00,,,,,,,,,,,,,,,160.95622993829556,156.82051924801712
8,1986-03-21 18:12:01+00:00,286.9637802053615,253.634453557331,245.99449810333886,243.98395715704322,251.2117151148184,257.69699015704646,302.38117797522233,332.64461979072166,313.5454006966675,295.6334798254809,276.1658953032322,259.1868823444444,236.76931382140626,202.8489734778983,182.10641376901322,177.75284810084838
9,1986-05-08 18:10:55+00:00,292.23945684237145,244.03051106421276,266.05759367266467,253.47776630186075,264.1142126475281,264.05395163735426,299.7393000105764,322.73569069914424,297.326076932669,284.79610562289525,279.9997227015722,274.47921824410673,262.4185496335655,219.98987458876096,180.0140903236418,169.44651011749835
