,dates,jap0105-0000,jap0105-0001,jap0105-0002,jap0105-0003,jap0105-0004,jap0105-0005,jap0105-0006,jap0105-0007,jap0105-0008,jap0105-0009,jap0105-0010,jap0105-0011,jap0105-0012
0,1984-07-31 00:43:53+00:00,133.94553470246194,,,,,,,,,167.2408565347001,158.29992705807473,147.72622712136723,122.83707308111079
1,1984-09-17 00:44:44+00:00,110.38976028119333,,,,,,,,,137.50064618120462,148.59928810857457,149.69985450530433,135.83870565111982
2,1985-05-31 00:44:45+00:00,145.60592503561193,150.1464173550131,155.07521888066816,151.2114758316407,152.77077900444863,161.81782247198385,164.38689568687303,176.67572478611459,175.44396414680614,174.9380443831271,171.80881848872852,165.09327992375097,151.1266917426351
3,1985-06-16 00:44:43+00:00,156.81389741883092,159.3612297353477,164.44634584231977,161.7658301322666,166.44959701309116,170.35465652581064,175.93400083913593,180.3708680856961,184.82445748138238,186.64700086161184,185.98663801240298,176.96988150795883,163.51467293979192
4,1985-07-02 00:44:39+00:00,144.38282998481714,145.95710816372957,151.47372077111632,151.5765766559021,159.08616852301404,166.60280228227288,174.48863735420179,180.27050245546786,180.67682948615746,179.85867772508135,179.44091824869773,168.01198907541854,141.05115477704217
5,1985-08-19 00:44:15+00:00,171.0107986130938,172.41243227927347,166.8091713949074,163.29114156675928,163.361147933422,177.2176181121113,178.04748646412435,183.49491156210166,189.76556525811154,189.91748778878932,172.94541785837347,169.95754784668978,146.77415079580396
6,1986-09-23 00:34:56+00:00,140.57408712681212,147.9363786736744,151.92040459167464,153.62370412113552,149.23672598093236,154.56420081483571,163.53970483472554,165.23047774502004,162.33758603344205,166.5969886824694,163.7872795317454,157.16756011394756,148.48673522201932
7,1986-11-10 00:33:17+00:00,145.56741953536311,143.74148927096508,145.482961431952,145.22009181313376,145.43555192692733,154.65137723554332,160.05710194468855,163.71879632475245,166.0946308626591,160.38095862538034,163.17398261894985,151.06055210216422,131.58505415205354
8,1987-04-03 00:37:09+00:00,162.88778642629015,165.872660692915,163.6229355662283,159.13711526070372,161.13997174982637,171.9320726978529,175.42015484936235,177.6204787087863,181.30877369266184,186.03972435595446,177.53317544090135,177.58169887571114,142.59148731706665
9,1987-05-05 00:38:10+00:00,157.4303485366381,153.48529348897904,152.07487931643658,155.75799180704755,158.45468158633943,165.16404615434325,167.74315416196947,176.70559579254964,172.09662587175225,177.95744285600162,172.66466100200876,166.946111269468,150.26814593388002
10,1987-05-21 00:38:35+00:00,157.23726032507045,155.47125957033597,161.85761755761342,158.80238121345235,167.20264155726886,169.79525493011502,170.32612083097797,175.77964577457377,175.1281484255115,179.39400381126993,182.3222726586886,178.7520766093052,149.5689318656849
11,1987-06-06 00:38:59+00:00,139.24765037226953,144.34867553849898,152.5985284884502,144.88234842972957,149.6587765267728,157.72002480033703,155.0612501100058,158.32136009974806,158.92092799079603,164.22437463663516,158.27990026764994,148.3558803381446,129.98989422884853
12,1987-06-22 00:39:20+00:00,,,,,,,,,,,,,
13,1987-07-08 00:39:39+00:00,155.9113463306256,156.82274034027077,159.49048035944605,166.00297974085638,173.65058703491155,171.50959301277055,169.4225029818301,176.12389056157824,175.26478142637998,177.86317292162175,173.514760838539,161.56989777606145,147.95258428620355
14,1988-12-01 00:45:12+00:00,147.47514598919395,142.7334679068694,130.52456783431273,125.24910735042766,138.59920685697662,146.4872549803422,159.7541803247949,168.0344630889972,171.0323741307932,162.75885419385995,155.94876533629233,143.05910294682718,143.43287593133553
15,1989-01-18 00:44:40+00:00,,,,,,,,,,,,,
16,1989-03-23 00:43:34+00:00,148.08804745859624,143.6539207102119,140.86389391525364,150.70825990179338,154.8941861213405,160.91301086403215,161.89352256886247,163.39791769691757,161.6278049054826,168.87344370838568,163.90128199496078,156.33680551960578,142.25758608210666
17,1989-07-29 00:41:44+00:00,157.48770780330568,149.62807658276782,157.80204918127563,150.00520979461078,156.87027215974246,158.10499250857663,169.37406454396628,173.37388880536687,173.24182566273197,175.95220964255316,162.62315810242592,156.098222737576,144.9141400971208
18,1989-11-18 00:38:43+00:00,142.82866349735903,145.27785906279144,140.0537777678522,147.20941138795797,144.57708272539597,144.46510706395685,154.56927676053675,160.63350529643856,165.33317470533285,167.27506081637233,169.99277890822134,168.3528322451529,152.67018554577825
19,1990-01-05 00:37:21+00:00,,,,,,,,,,,,,
20,1990-02-22 00:35:55+00:00,158.63246666209645,156.42831325113207,147.98837419640762,147.26600875761042,153.53731708508437,160.51299234430212,160.59255873695767,174.95621691228658,169.5868030128055,174.29483335381002,176.9422699606425,168.58302353782267,154.23692387660523
21,1990-04-11 00:34:48+00:00,172.8892725738441,175.4647815480799,171.11447659988343,168.53039625949327,170.9603605813843,179.74196066450563,184.13527277890972,187.35798525516336,194.66508765768836,196.6844748009272,199.2359491200316,187.4433619274505,174.6748828211077
22,1990-04-27 00:34:48+00:00,159.10000219795475,164.50039706428907,165.2460987306447,168.3458276914472,174.60090087270913,177.03818234300078,179.91529125292556,187.92154280602654,186.1959304008387,181.91575090205066,173.89332101167136,163.48985582288097,164.18003073958022
23,1990-05-29 00:34:48+00:00,153.25792575952724,151.28687570405734,156.30723612280232,153.7175511963207,158.55972931920593,165.8581668023222,163.70303807220273,168.8433008117862,174.06125403854563,175.62155582378554,173.80836725381158,,152.54854897562316
24,1990-06-14 00:34:47+00:00,137.89469477136572,140.6207606084589,134.10967774813255,153.2495232642642,158.4316788052771,154.74220258188532,159.50568175794461,164.0934255774873,165.13714286486962,164.20523601837772,160.85732983534004,134.56031070601745,139.58480568583676
25,1990-10-20 00:34:10+00:00,143.9600656663062,141.1491359140669,148.5994660641193,150.19336555674585,155.9638143916539,159.26812708589839,156.59125606603254,163.31841942322677,182.1617135733385,184.3314440686146,184.88127865789664,,138.68573940584065
