,dates,nzd0014-0000,nzd0014-0001
0,1999-08-17 22:10:26+00:00,179.07485057721138,
1,1999-10-04 22:10:38+00:00,178.41533603558287,
2,2000-02-09 22:10:19+00:00,175.2737859745563,202.81281102940255
3,2000-03-28 22:10:07+00:00,170.99953578352012,180.44306622116142
4,2000-05-15 22:09:42+00:00,185.5012134524966,
5,2000-08-03 22:08:44+00:00,186.05765215209826,207.06846260852933
6,2000-08-19 22:08:38+00:00,,
7,2000-09-20 22:08:03+00:00,174.65010598982894,190.28003031300122
8,2000-10-06 22:07:59+00:00,,
9,2000-10-22 22:07:50+00:00,,
10,2001-01-26 22:08:07+00:00,181.76142559241455,202.59362303029152
11,2001-02-27 22:07:54+00:00,181.94166073490084,199.07215200595425
12,2001-04-16 22:07:42+00:00,174.89776096460014,187.73400112121595
13,2001-05-18 22:07:26+00:00,156.72752069958142,175.74751524476304
14,2001-06-03 22:07:16+00:00,182.41385439959777,
15,2001-09-07 22:06:11+00:00,169.53498032545158,224.87311305325005
16,2001-09-23 22:06:03+00:00,176.79450614505646,202.13439062765107
17,2001-11-26 22:06:09+00:00,,
18,2001-12-12 22:06:14+00:00,158.24012949983492,159.20475998484116
19,2001-12-28 22:06:14+00:00,172.6791574248146,181.11720084949886
20,2002-02-14 22:06:29+00:00,173.4564839278676,187.8065876543972
21,2002-03-18 22:06:22+00:00,181.63142288316803,198.72519112423979
22,2002-07-24 22:05:50+00:00,186.6128753297733,204.24538838188747
23,2002-10-28 22:05:22+00:00,,
24,2003-02-01 22:06:10+00:00,169.95085748339628,184.12976051292836
25,2003-04-22 22:06:19+00:00,181.3743752955923,199.12934256665798
26,2003-05-08 22:06:20+00:00,,
27,2003-05-24 22:06:17+00:00,170.38872383866578,178.22394072824858
28,2003-08-28 22:05:57+00:00,174.81353052958804,
29,2003-10-31 22:06:00+00:00,,
30,2004-02-04 22:06:41+00:00,177.23303046796448,194.58609980179904
31,2004-03-07 22:06:48+00:00,175.53367700335582,200.76605483616814
32,2004-03-23 22:06:52+00:00,186.2162359184629,206.73508946029494
33,2004-05-18 21:58:14+00:00,177.24122994507707,194.50605252379682
34,2004-05-26 22:06:45+00:00,180.4772530577469,193.77607132217761
35,2004-06-11 22:06:38+00:00,171.40380006711203,180.92912523934228
36,2004-07-13 22:06:34+00:00,172.5344524243838,
37,2004-07-29 22:06:27+00:00,,206.52549137362848
38,2004-08-22 22:00:48+00:00,180.0078736729179,189.65903799585934
39,2004-08-30 22:06:20+00:00,181.582787871476,199.44393444269792
40,2004-11-02 22:06:28+00:00,168.9200994824035,185.01790052481613
41,2004-11-18 22:06:34+00:00,175.88782006097935,214.38155866929426
42,2004-12-04 22:06:44+00:00,156.6534036285884,
43,2005-01-13 22:03:41+00:00,188.55809469189555,205.64205166179482
44,2005-01-21 22:06:59+00:00,,179.22124010859054
45,2005-02-06 22:07:07+00:00,169.25102351712383,
46,2005-02-14 22:04:09+00:00,170.08608606303622,191.45888559590284
47,2005-02-22 22:07:14+00:00,177.16349634528635,
48,2005-03-02 22:04:24+00:00,174.73521721606886,198.92942205949979
49,2005-03-10 22:07:17+00:00,,
50,2005-04-03 22:04:40+00:00,188.5440718547531,
51,2005-04-19 22:04:43+00:00,191.00122517322487,
52,2005-06-06 22:05:05+00:00,184.53427745419415,195.57001542946242
53,2005-06-14 22:07:02+00:00,170.84478700936728,169.1803465023707
54,2005-06-30 22:06:59+00:00,167.04571389561139,
55,2005-07-24 22:05:27+00:00,186.88213334654847,205.7537433819271
56,2005-08-01 22:06:59+00:00,187.60566922543956,
57,2005-08-25 22:05:41+00:00,174.60143022254175,189.46033260590858
58,2005-09-02 22:06:46+00:00,177.59980356147082,192.27265882486734
59,2005-09-10 22:05:43+00:00,,
60,2005-09-18 22:06:39+00:00,167.06524630936184,182.01348728047074
61,2005-09-26 22:05:42+00:00,192.08626767355213,
62,2006-01-08 22:07:25+00:00,,177.7686466311146
63,2006-02-01 22:07:49+00:00,150.9816421721706,168.66399361938693
64,2006-02-09 22:07:38+00:00,173.68944276364354,182.88686182793003
65,2006-02-17 22:08:11+00:00,170.22064307953863,194.28737407808322
66,2006-03-13 22:07:41+00:00,154.98700234462558,171.59789982963446
67,2006-04-06 22:09:08+00:00,,
68,2006-04-14 22:07:36+00:00,170.3828302184916,190.50865825763665
69,2006-05-08 22:09:38+00:00,181.9232248029215,181.83658953328282
70,2006-05-16 22:07:40+00:00,182.7644083541402,204.15609564491584
71,2006-06-17 22:07:34+00:00,,190.52873551453575
72,2006-06-25 22:10:20+00:00,180.60185530809463,225.28665068286236
73,2006-07-03 22:07:28+00:00,179.00823665588786,186.2121852915516
74,2006-07-11 22:10:34+00:00,163.8892389308774,213.4910888329358
75,2006-07-19 22:07:20+00:00,170.97169596721383,
76,2006-07-27 22:10:47+00:00,190.08747918277203,201.78484755902207
77,2006-08-12 22:10:59+00:00,187.66233362610012,203.5692823828207
78,2006-08-28 22:11:11+00:00,,
79,2006-09-05 22:07:11+00:00,,
80,2006-09-21 22:07:05+00:00,,
81,2006-10-07 22:06:56+00:00,177.4932056849566,190.02310375306573
82,2006-12-10 22:07:44+00:00,178.94511539905005,190.89786611266445
83,2007-01-19 22:12:30+00:00,173.31481802381595,191.64667849412885
84,2007-02-12 22:08:00+00:00,159.17133489390332,165.49801849258108
85,2007-02-28 22:08:05+00:00,,159.8921099392214
86,2007-04-01 22:08:07+00:00,157.1563637511066,162.30119843760662
87,2007-05-03 22:08:02+00:00,183.80663797986767,200.24103023229455
88,2007-07-22 22:07:45+00:00,169.24466625915412,177.898938543682
89,2007-09-24 22:07:22+00:00,170.39742935941663,
90,2007-10-02 22:10:31+00:00,168.24389503017628,190.71268591136408
91,2007-10-10 22:07:19+00:00,174.1935976861685,194.3094468418007
