,dates,nzd0318-0000,nzd0318-0001,nzd0318-0002,nzd0318-0003,nzd0318-0004,nzd0318-0005,nzd0318-0006,nzd0318-0007,nzd0318-0008,nzd0318-0009,nzd0318-0010,nzd0318-0011,nzd0318-0012,nzd0318-0013,nzd0318-0014,nzd0318-0015,nzd0318-0016,nzd0318-0017,nzd0318-0018,nzd0318-0019,nzd0318-0020,nzd0318-0021,nzd0318-0022,nzd0318-0023,nzd0318-0024,nzd0318-0025,nzd0318-0026,nzd0318-0027,nzd0318-0028,nzd0318-0029,nzd0318-0030,nzd0318-0031,nzd0318-0032,nzd0318-0033,nzd0318-0034,nzd0318-0035,nzd0318-0036
0,1999-08-17 22:12:02+00:00,,,,154.5571926765263,161.9666315153547,161.37922386445183,163.42405425837174,169.44885125786928,174.38186394219764,,,,192.80791730684143,180.47948704773944,173.1013208720013,,,,,,,,,,,,,,,,,,,,,,
1,1999-08-26 22:05:56+00:00,151.29523092138524,134.5607662564204,130.08307330335396,130.21349041670663,122.6432607957409,137.25573853844628,147.14511949568526,153.11970786690745,153.19666903415538,148.04088525000606,139.11500019698545,137.1569881730988,148.10665941155602,149.55425308042228,150.76093379522115,150.9248448880918,148.73567532957466,149.09414944092694,151.07974457397242,143.55614141597923,140.4742114218244,157.09606601525843,157.5105565530887,163.49376675406876,155.6721114006667,156.03899833168788,160.98750380180195,162.59703054014994,162.72845103635348,166.40519882524995,161.39997245899062,162.4748002103881,160.4488252036627,158.28594200096623,158.45189588245682,157.82412178144222,158.0199488337133
2,1999-10-13 22:06:00+00:00,,165.00501729524774,158.64674137680606,157.72420594868194,174.3686024860114,174.15891827606174,169.94541873082807,173.73881449683955,174.98993696319974,176.85048283324272,171.5362263216987,164.82433291653282,173.6666390317448,169.5282294209869,167.9821257607524,176.7262502152902,177.7846682065874,178.65413587508755,172.43975065308445,171.22363733978685,153.67583701911184,176.03839477778686,186.64272944311887,186.5758628174254,179.315938676917,173.50430311838093,175.2961136585282,180.67588131603335,179.57398448849125,182.33800293738827,174.68467537078402,173.69407395745847,177.39023364178962,175.43282406021356,170.4733302818543,163.30011055049198,172.35904109115873
3,1999-11-30 22:05:47+00:00,209.46982466807816,193.3173977248641,,,,155.2403342990621,160.98953550000866,168.13037251120755,162.22942944557633,160.71657092178984,143.67942475431136,130.63267859274058,162.24926695503592,163.90126673679956,160.73090831301394,,,233.30019966081144,,148.1909382843772,141.40604671662484,161.0692982185531,176.64648045977748,176.3376485069567,171.87217195039543,182.11930807761013,166.5396002572008,199.6539293655458,,229.79123169566816,201.4133808295176,209.60723776972992,211.0954989678436,186.59504894609896,183.05663615950584,188.1823155590968,201.8807808222159
4,1999-12-16 22:05:57+00:00,198.7784065747983,166.0353078396335,145.43986969960102,,151.83390128422496,162.8290649705333,161.1096830632523,167.48025255129835,164.56575007221946,164.83849238161852,,133.85935476828604,168.82298364005638,168.94250344889903,161.63911745335673,173.64910667827988,181.3817518224068,165.06884239083075,160.3893027773491,140.03595888291062,142.85167192979955,167.279368876285,177.3119371512573,180.7508623179645,177.09424169769036,188.7243701346908,190.64026690565208,195.842291351934,218.54756390873325,221.3840822767529,214.6340358826696,186.12878314872503,200.38033896249848,191.94597910115908,186.48932053863592,176.5011213065817,195.38080494877812
5,2000-02-18 22:05:41+00:00,141.81568192903725,122.32895602705824,119.01046207225592,108.26401174777052,117.6985673610669,127.43385487244512,128.6508649583618,139.0744984510195,139.2159470132189,127.11279673193768,124.5706037508478,123.7287698635335,124.29870548888265,124.3614025567813,125.18612108355228,125.98470330036594,130.29853244852035,131.29779538398125,134.27233774599551,128.55194387971568,127.29691584962184,135.3816652135316,133.85550183626577,136.68123284530392,137.27722487693,137.69791504434258,146.81513265734495,146.3252367860204,143.71795144348022,143.05200364685524,143.92511134899303,145.28686146162772,142.5613995118296,140.65962605977992,141.28714708219445,139.87138779424677,
6,2000-02-25 22:11:49+00:00,,,228.11872401405515,,,,164.06902546325156,170.1795732076101,169.6611766901824,168.8730612844267,153.5376082934748,,,,,,,,159.1720873068973,156.60771651768275,154.20966476248643,159.7280311649737,182.19647775073952,183.8112949172589,194.50663812373384,235.73622413088864,225.1918053911324,232.2909589365405,228.29298675292563,219.73069820012864,209.80941855972503,207.618649873956,214.68046604037136,207.1183389610612,,,
7,2000-03-05 22:05:36+00:00,140.06559650147176,114.44049600672771,106.08598131284542,96.22182483831756,98.00083720268977,112.04539841805428,120.17925264671558,124.34001848150083,122.78847535093055,115.25008622110362,106.27710086799954,108.33523731211368,114.1036600095218,113.51545223020752,116.63276593785932,117.18693875128946,121.57729833070005,122.32905238052062,127.67092751647392,112.59321748631832,67.33349470679522,112.26689996792362,124.75370533088164,129.25813540811265,132.58637781823333,137.37092724371894,146.76169764325445,146.06298732742812,144.74587443143974,138.5239695126884,130.8848070906571,129.42062790387382,130.07064236005385,129.19582306345845,124.74315537617296,127.31494271129692,
8,2000-03-21 22:05:37+00:00,152.89993764574325,137.49436592068858,133.75685320523462,131.4883151229538,132.21172118849847,136.39694047539717,141.58277885756476,148.14737590982642,144.99754967523626,141.08930860890095,134.92426866171186,135.5655386400069,143.71792088810332,144.1623330710238,143.6349729556211,143.73354420933467,143.59265247519207,140.91795516775977,142.24206648929032,139.60714780365555,143.29087461537657,145.77656657687064,147.0368119935968,146.0865819913916,148.34104257077675,144.20953535006237,156.63973890093797,157.70134478989175,158.30367480363546,156.87259430956848,155.06505021050782,154.5631385482414,158.34542744720352,154.92810410267504,149.6795644219073,141.42044803677013,145.12888799616616
9,2000-04-13 22:11:30+00:00,153.8934448931937,126.37826013073231,109.69568427402862,91.23140610432588,92.19586644091092,90.19824772050715,79.70721654566161,,,,,90.64475895681323,104.01789986948852,85.01625932904855,81.66942963846476,,,89.97949173697282,97.4021562981154,82.3597341761647,,,110.68339500535888,117.24972462627449,99.5834087139322,146.49340776237858,158.28979100087247,157.0512994881111,,,,160.59957895749795,159.06467228737134,159.1831158491409,152.36511875340256,151.98330363278748,171.21436393025158
10,2000-05-24 22:04:58+00:00,,,,,,,175.94488393524892,184.01612618346567,175.72744820935748,178.45074613715383,176.35302402226273,,,,,,,,,,,,,,,,215.7137361541524,221.5712463671183,223.3049044196493,222.53725523673916,217.0124317911176,209.05303190598704,,,,,
11,2000-09-13 22:03:38+00:00,130.73333779024688,118.14428191566586,100.51441228253056,90.73550704788634,93.15290784329702,100.31513735260069,104.1183662958294,110.70511300231044,111.59216853231824,106.75271598677018,101.84746641799168,108.57773776049302,105.58499940101788,109.23624098303247,111.61500614796894,105.9668509861478,112.02728482386244,118.95411642155932,121.36982167453698,113.68438335443172,100.36356852320256,126.23510175602571,125.91233163565772,128.60742665541713,131.80326011131157,141.47447013964984,142.34942234678286,146.18838292162448,149.56253696479638,145.02081657009,150.84847497810463,150.91545138046428,154.08030258118325,154.48169128585144,150.59904639629522,143.24097561467894,135.11110419621363
