dates,nzd0318-0000,nzd0318-0001,nzd0318-0002,nzd0318-0003,nzd0318-0004,nzd0318-0005,nzd0318-0006,nzd0318-0007,nzd0318-0008,nzd0318-0009,nzd0318-0010,nzd0318-0011,nzd0318-0012,nzd0318-0013,nzd0318-0014,nzd0318-0015,nzd0318-0016,nzd0318-0017,nzd0318-0018,nzd0318-0019,nzd0318-0020,nzd0318-0021,nzd0318-0022,nzd0318-0023,nzd0318-0024,nzd0318-0025,nzd0318-0026,nzd0318-0027,nzd0318-0028,nzd0318-0029,nzd0318-0030,nzd0318-0031,nzd0318-0032,nzd0318-0033,nzd0318-0034,nzd0318-0035,nzd0318-0036,satname
2001-03-08 22:03:20+00:00,383.53,363.14,341.95,341.38,349.13,344.92,354.35,355.82,362.04,365.27,370.47,360.73,362.26,368.38,364.98,365.64,364.15,358.73,362.96,359.00,343.49,355.92,362.44,369.88,371.94,378.58,378.26,384.16,385.36,382.80,378.30,376.33,379.63,374.90,374.64,374.81,384.21,L7
2001-03-15 22:09:27+00:00,388.07,365.85,342.78,343.72,356.42,348.45,357.77,356.82,364.29,366.73,372.71,361.76,364.30,370.05,366.93,368.16,366.16,359.69,364.74,361.68,346.01,356.24,363.28,370.15,372.44,378.16,378.97,384.52,385.42,383.19,377.42,375.51,378.35,373.20,373.79,375.19,386.12,L7
2001-03-31 22:09:19+00:00,394.86,365.85,342.78,343.72,356.42,348.45,357.77,356.82,364.29,366.73,372.71,361.76,364.30,370.05,366.93,368.16,366.16,359.69,364.74,361.68,346.01,356.24,363.28,370.15,372.44,378.16,378.97,384.52,385.42,391.74,384.47,383.20,378.35,373.20,373.79,375.19,386.12,L7
2001-06-19 22:08:41+00:00,399.85,369.22,349.74,346.59,362.88,357.26,361.13,360.61,365.32,368.59,374.24,370.80,371.41,374.57,366.53,364.09,371.22,377.74,378.96,361.63,356.05,368.60,374.05,377.84,380.27,386.70,383.48,389.76,384.51,398.64,396.88,394.30,382.09,373.77,374.30,376.49,389.61,L7
2001-07-05 22:08:33+00:00,398.59,375.97,355.97,352.70,360.95,364.68,368.56,371.17,371.62,377.51,374.24,370.80,378.63,383.65,373.73,370.07,377.01,377.74,378.96,367.62,362.32,373.57,377.21,382.33,385.79,390.56,387.53,390.16,385.36,398.91,398.63,399.07,386.77,377.60,376.61,376.83,390.75,L7
2001-07-14 22:02:21+00:00,398.59,375.97,355.97,352.70,360.95,364.68,367.01,369.54,372.62,377.51,374.24,370.80,378.63,383.65,373.73,370.07,377.01,377.74,378.96,367.62,362.32,373.57,377.21,382.33,385.79,390.56,387.53,397.64,392.77,403.11,402.57,400.62,391.17,383.09,382.44,381.51,394.29,L7
2001-08-31 22:01:41+00:00,402.87,379.82,351.88,348.20,358.61,362.81,367.42,370.37,372.77,377.92,375.68,369.13,373.16,383.81,373.71,370.82,373.54,373.07,372.46,364.74,356.95,369.52,372.82,379.78,383.12,385.64,382.09,400.65,397.23,410.81,408.94,405.48,395.16,383.32,382.49,376.24,390.42,L7
2001-10-02 22:01:16+00:00,388.93,379.78,353.93,349.55,352.32,361.40,365.91,371.92,375.27,379.25,374.76,369.78,375.08,382.73,374.64,370.94,373.47,372.90,374.38,367.02,359.55,373.48,377.75,381.28,381.88,381.53,377.71,398.36,396.64,400.82,398.04,391.04,390.83,383.83,383.09,377.41,386.86,L7
2001-11-03 22:01:22+00:00,384.77,374.56,350.43,345.21,349.21,357.89,362.06,367.56,370.54,373.15,366.13,362.68,369.92,376.86,368.65,364.99,367.96,366.81,368.95,361.61,355.03,369.06,373.27,376.39,376.49,375.99,374.86,392.89,392.19,394.82,392.56,385.93,384.98,378.64,377.50,371.04,378.53,L7
2001-12-21 22:01:41+00:00,384.79,374.04,350.76,345.71,350.53,359.52,362.06,367.56,368.21,368.98,361.10,362.68,367.20,382.95,364.02,361.07,363.12,351.30,358.71,354.29,352.15,363.64,372.21,374.52,372.44,383.25,374.86,392.89,392.19,396.00,393.87,387.52,386.31,378.85,379.14,371.04,378.53,L7
2002-01-29 22:07:57+00:00,387.10,374.24,353.94,349.93,356.39,357.03,361.66,365.78,365.42,368.98,361.10,362.68,367.20,382.95,364.02,361.07,363.12,351.30,358.71,354.29,352.15,363.64,372.21,374.52,372.44,383.25,374.86,383.83,384.59,390.04,387.76,382.70,381.78,375.04,375.41,364.43,369.74,L7
2002-02-07 22:01:54+00:00,385.72,372.92,354.90,352.33,357.62,360.56,366.02,369.42,367.21,369.28,362.42,365.11,368.93,382.07,367.31,364.57,365.81,351.30,358.71,357.02,354.73,365.70,373.44,373.85,371.53,381.61,375.15,383.07,382.40,387.25,384.81,381.42,381.04,373.72,374.01,363.10,367.98,L7
2002-03-11 22:01:55+00:00,386.59,373.94,358.09,357.04,363.78,367.64,370.57,373.60,370.48,372.52,366.51,369.50,371.21,384.27,369.10,368.49,371.21,348.86,362.60,360.74,360.06,367.79,374.83,375.20,371.21,380.51,373.39,382.06,380.85,386.33,385.02,383.26,382.66,374.30,374.00,363.95,368.81,L7
2002-04-03 22:07:57+00:00,384.01,370.77,356.26,355.53,362.12,365.07,368.58,371.22,367.00,367.94,361.56,366.15,366.82,383.32,365.68,365.92,368.83,333.75,356.55,357.70,358.11,365.72,372.45,372.13,368.06,379.16,370.54,378.30,376.69,383.84,382.97,381.51,390.41,371.67,371.44,358.68,362.73,L7
2002-07-01 22:01:27+00:00,385.85,373.23,357.12,364.74,370.57,377.95,371.12,375.54,374.71,371.04,372.23,375.00,368.85,380.37,373.19,375.32,377.54,323.85,378.04,370.35,366.86,364.98,376.25,374.61,369.93,373.35,371.36,377.59,378.73,378.90,378.32,380.79,397.67,371.96,369.65,362.05,367.31,L7
2002-08-02 22:01:13+00:00,381.04,369.42,352.50,372.46,363.92,375.92,370.60,373.00,376.39,373.23,372.23,375.00,368.85,393.15,373.19,375.32,377.54,323.85,380.62,366.82,365.32,367.06,379.45,380.57,369.93,373.35,371.36,377.59,385.70,386.45,378.32,390.92,397.85,377.91,371.49,368.64,367.31,L7
2002-08-18 22:01:09+00:00,381.45,370.32,348.87,367.68,356.33,371.45,364.23,367.59,371.30,368.38,360.07,377.58,363.87,386.45,362.28,364.19,368.89,341.83,374.28,361.68,358.91,363.25,373.03,378.45,368.53,371.12,370.04,375.07,383.98,382.98,373.90,387.72,395.00,375.78,367.72,366.16,364.00,L7
2002-10-05 22:00:43+00:00,382.16,367.79,344.96,360.32,350.36,367.19,359.29,363.39,366.27,367.05,359.26,370.66,363.01,383.00,357.79,357.12,361.94,349.68,368.53,355.27,351.60,360.57,370.46,376.84,370.94,376.84,373.84,379.38,386.24,383.09,370.85,384.39,381.52,375.49,366.01,365.77,358.31,L7
2002-10-21 22:00:48+00:00,383.08,367.02,341.63,350.07,346.55,364.11,357.49,362.10,362.89,365.09,357.29,361.81,361.01,377.00,355.65,356.11,360.62,351.29,366.16,351.19,347.24,358.95,367.65,373.69,368.93,374.88,373.55,378.85,385.23,380.88,371.20,381.04,379.03,373.37,363.80,361.12,354.62,L7
2003-01-25 22:01:30+00:00,394.96,376.39,342.23,350.07,351.65,359.54,358.43,362.15,361.72,363.78,361.81,368.55,362.15,376.83,357.20,364.82,360.62,360.43,366.16,355.29,351.65,365.32,369.47,375.11,372.09,379.20,377.75,384.66,390.89,385.78,380.50,387.12,385.56,380.13,368.85,368.55,371.03,L7
2003-03-21 22:07:51+00:00,400.97,384.65,339.42,351.07,367.62,367.74,368.59,362.22,357.18,362.77,368.38,368.55,363.14,381.31,357.81,382.05,362.65,360.75,359.92,354.72,371.11,382.44,382.84,386.86,388.59,382.08,379.65,388.47,392.97,387.21,385.94,385.90,387.59,382.91,370.65,369.76,376.01,L7
2003-04-15 22:01:45+00:00,403.63,387.50,345.03,356.51,369.74,368.66,370.98,367.45,360.89,365.65,368.80,368.20,363.54,384.11,362.49,386.90,371.79,369.25,366.16,359.63,383.69,393.52,395.04,399.37,398.96,393.86,393.75,399.85,407.02,401.42,402.14,398.93,400.33,393.49,380.58,380.40,389.57,L7
2003-05-24 22:07:53+00:00,409.53,394.85,358.41,375.10,381.27,374.28,377.86,372.71,364.95,369.85,376.52,375.82,367.79,392.48,368.05,397.83,385.61,382.39,373.28,369.98,400.21,407.20,406.98,411.09,410.31,405.31,404.29,411.13,419.94,415.00,417.26,412.89,414.70,406.74,392.28,397.01,410.74,L7
2003-07-20 22:01:32+00:00,409.53,394.85,358.41,363.85,373.19,368.43,373.84,372.46,366.49,366.92,372.43,369.93,367.79,392.48,368.05,397.83,385.61,382.39,373.28,369.98,400.21,407.20,406.98,411.09,410.31,398.49,397.28,405.45,419.94,415.00,417.26,412.89,414.70,406.74,392.28,397.01,410.74,L7
2003-08-13 21:49:56+00:00,403.74,389.69,364.19,363.98,372.43,372.88,378.58,381.85,377.06,378.98,378.52,373.05,380.39,398.48,377.13,392.45,381.38,379.49,374.91,372.91,402.97,410.18,414.08,416.57,415.92,401.65,400.34,407.55,414.16,410.42,414.63,408.04,410.61,402.54,396.70,394.12,403.71,L5
2003-08-29 21:50:14+00:00,400.19,383.03,360.69,362.90,371.16,372.21,376.51,379.47,374.71,377.25,377.50,372.92,381.32,394.37,374.27,385.34,378.91,376.43,373.35,373.45,396.92,404.67,407.95,409.67,409.03,399.36,397.34,403.67,405.86,403.12,405.43,402.63,404.78,398.33,393.06,389.85,400.13,L5
2003-09-05 21:56:31+00:00,391.44,374.10,352.50,356.07,371.16,372.21,376.51,379.47,374.71,377.25,377.50,372.92,381.32,394.37,374.27,385.34,378.91,376.43,373.35,373.45,396.92,404.67,407.95,409.67,409.03,399.36,397.34,403.67,405.86,403.12,405.43,402.63,404.78,398.33,393.06,389.85,400.13,L5
2003-10-16 21:50:55+00:00,382.54,359.19,350.54,346.56,361.35,365.96,369.30,375.66,373.11,375.63,377.44,374.02,386.74,391.25,374.28,369.39,375.56,373.45,376.62,376.50,376.95,388.59,404.05,403.76,393.38,396.09,396.17,402.03,405.63,401.61,398.68,400.11,402.58,400.59,396.00,394.55,395.66,L5
2003-10-23 21:57:12+00:00,373.00,346.84,350.54,346.56,361.35,365.96,369.30,375.66,373.11,375.63,377.44,374.02,386.74,391.25,374.28,369.39,375.56,373.45,376.62,376.50,376.95,388.59,404.05,403.76,393.38,396.09,396.17,402.03,405.63,401.61,398.68,400.11,402.58,400.59,396.00,394.55,395.66,L5
2003-11-09 22:01:30+00:00,373.00,346.84,350.54,346.81,359.08,364.41,367.15,373.48,371.01,373.50,374.99,371.64,379.31,385.47,371.12,369.39,375.56,373.45,375.31,374.64,375.00,385.84,398.11,398.28,389.06,393.59,392.91,398.91,401.24,397.44,398.68,400.11,400.11,397.43,392.30,390.38,392.95,L7
2003-12-03 21:51:31+00:00,366.92,348.91,351.80,348.94,360.45,363.44,366.40,373.23,371.05,372.96,374.28,369.73,378.07,384.63,373.50,371.90,375.17,372.44,375.95,375.86,375.19,384.37,395.00,393.82,385.01,389.99,391.18,397.98,399.47,395.24,395.51,395.45,397.49,394.57,390.21,386.36,390.18,L5
2003-12-10 21:57:41+00:00,366.92,348.91,351.80,348.94,360.45,363.44,366.40,374.44,371.05,372.96,374.28,369.73,378.07,384.63,373.50,371.90,375.17,372.44,375.95,375.86,375.19,384.37,395.00,393.82,385.01,389.99,391.18,397.98,399.47,395.24,395.51,395.45,397.49,394.57,390.21,386.36,390.18,L5
2004-01-04 21:51:46+00:00,366.92,348.91,351.80,348.94,360.45,363.44,366.40,374.44,371.05,372.96,374.28,369.73,378.07,384.63,371.43,371.90,375.17,372.44,375.95,375.86,375.19,384.37,395.00,393.82,385.01,389.99,391.18,397.98,399.47,395.24,395.51,395.45,397.49,394.57,390.21,386.36,390.18,L5
2004-01-12 22:01:55+00:00,372.92,355.45,353.15,348.94,360.45,363.44,366.72,372.98,371.32,376.04,377.50,369.70,377.59,383.24,371.16,380.60,382.14,381.22,372.89,375.86,375.19,381.99,393.59,392.88,384.83,389.54,391.53,397.63,401.82,394.20,393.09,394.10,396.31,394.57,390.21,386.36,390.18,L7
2004-01-27 21:58:02+00:00,375.77,354.83,347.85,350.45,363.33,366.58,367.71,373.12,371.62,384.18,386.41,372.01,383.10,386.20,376.32,393.33,382.14,381.22,372.89,375.86,375.19,381.99,393.59,397.22,384.83,390.32,392.91,394.64,400.65,393.81,396.21,394.10,396.31,394.57,390.21,386.36,390.18,L5
2004-01-28 22:02:04+00:00,375.77,354.83,347.85,350.45,363.33,366.58,367.71,373.12,371.62,384.18,386.41,372.01,383.10,386.20,376.32,393.33,382.14,381.22,372.89,375.86,375.19,381.99,393.59,402.99,384.83,390.32,392.91,394.64,400.65,393.81,396.21,394.10,396.31,394.57,390.21,386.36,390.18,L7
2004-04-09 21:52:31+00:00,377.19,351.56,345.16,353.69,354.88,356.07,362.56,368.55,365.33,378.68,385.38,365.45,381.79,386.84,374.07,394.90,393.74,388.99,368.14,370.89,368.29,375.21,387.83,400.58,375.85,387.51,390.89,395.68,404.29,396.48,397.59,394.71,398.36,397.00,391.74,388.99,383.91,L5
2004-05-03 22:02:11+00:00,391.81,368.79,345.50,349.43,352.73,355.24,361.02,368.45,364.24,376.48,382.42,365.45,381.79,384.70,371.89,388.00,386.44,382.17,364.56,365.31,361.91,372.60,376.36,392.35,373.27,383.05,384.75,391.19,398.12,390.24,392.93,388.22,393.82,389.82,385.09,379.75,381.92,L7
2004-06-28 21:54:52+00:00,396.39,372.66,342.13,340.90,345.62,348.80,358.67,362.62,362.14,373.61,376.73,354.23,382.34,382.84,369.64,380.70,390.46,388.04,357.62,353.10,343.58,369.50,376.34,395.14,373.43,385.17,379.39,392.07,402.07,392.51,394.66,390.46,396.45,394.10,388.65,385.42,381.82,L5
2004-07-14 21:55:18+00:00,387.25,365.53,332.49,334.29,342.74,346.29,352.32,359.23,356.97,365.41,367.41,343.32,375.36,374.37,365.30,368.77,372.34,354.05,355.33,351.18,340.14,365.22,367.67,391.27,367.81,377.01,369.70,386.24,391.92,388.70,393.73,387.46,391.25,387.59,382.81,378.49,373.81,L5
2004-07-22 22:01:56+00:00,385.89,367.90,336.38,334.29,342.74,346.29,352.32,359.23,356.97,365.41,367.41,343.32,375.36,374.37,365.30,368.77,372.34,354.05,355.33,351.18,340.14,365.22,367.67,391.27,367.81,377.01,369.70,386.24,391.92,391.54,396.48,390.57,395.57,391.84,381.35,379.20,373.81,L7
2004-08-07 22:01:48+00:00,383.57,373.49,341.40,334.29,342.74,346.29,352.32,359.23,356.97,354.28,354.83,343.32,363.59,364.50,354.80,349.90,372.34,354.05,355.33,351.18,340.14,359.14,363.16,367.14,363.45,371.52,368.26,382.91,389.93,391.54,393.59,390.57,395.57,391.84,381.35,379.20,373.81,L7
2004-08-15 21:56:01+00:00,383.40,372.84,337.60,331.15,340.94,345.61,351.16,358.51,355.58,355.13,355.08,346.00,361.18,362.62,353.07,350.15,365.89,351.34,353.36,349.68,339.71,359.75,363.52,368.38,365.46,373.20,369.84,383.40,387.72,389.68,391.82,387.86,392.16,388.55,379.14,376.60,368.84,L5
2004-08-23 22:01:47+00:00,383.40,372.84,337.60,331.15,340.17,342.42,351.16,358.51,355.58,354.94,354.14,347.96,361.47,363.22,351.61,346.84,359.08,343.53,349.01,349.17,337.64,359.75,363.52,368.38,366.06,373.47,371.62,383.43,389.23,391.11,393.55,389.88,393.12,388.55,379.20,376.17,368.84,L7
2004-09-08 22:01:41+00:00,383.40,372.84,337.60,333.14,340.84,341.42,348.95,356.06,353.89,353.78,352.18,347.96,362.65,363.27,351.82,346.84,359.08,343.53,346.18,346.43,336.20,359.75,363.52,368.38,373.38,373.47,379.70,383.43,392.81,391.11,393.55,389.88,393.12,388.75,379.92,376.24,372.38,L7
2004-09-24 22:01:37+00:00,381.12,369.44,338.02,333.07,339.90,341.42,348.95,356.06,353.12,352.92,350.90,348.03,361.44,361.66,351.96,347.08,357.93,345.77,347.76,347.46,336.20,359.75,363.52,370.33,374.67,375.93,381.05,384.67,392.10,390.59,392.62,388.51,391.11,387.66,379.36,376.24,372.38,L7
2004-10-02 21:57:14+00:00,380.09,367.95,339.12,335.75,340.49,340.98,348.28,354.78,352.72,353.05,351.40,350.35,361.62,361.21,350.99,346.51,356.60,344.81,347.53,348.02,337.65,361.01,365.72,372.12,375.53,378.07,381.64,385.32,392.56,391.11,393.67,389.04,389.62,386.67,380.05,376.99,377.93,L5
2004-10-10 22:01:32+00:00,379.67,367.07,338.24,335.06,338.79,340.37,347.44,353.36,352.63,352.91,348.84,348.88,357.89,356.34,350.43,346.47,348.74,345.30,347.74,347.18,336.75,361.52,365.80,372.94,376.88,377.48,382.33,382.34,389.65,388.56,391.54,386.06,385.29,383.22,376.82,373.40,379.75,L7
2004-12-13 22:02:12+00:00,378.38,365.75,335.98,332.77,337.68,338.79,345.80,350.41,351.23,351.11,346.49,349.97,357.04,355.94,349.15,345.86,347.72,344.04,347.23,347.01,336.92,361.38,365.44,373.85,378.43,377.48,381.66,382.62,389.03,388.50,390.99,385.15,383.59,381.70,375.61,372.06,378.32,L7
2005-02-15 22:02:37+00:00,384.21,370.89,337.00,335.37,337.85,336.78,344.36,346.50,347.97,359.44,354.27,356.28,358.74,357.80,349.10,345.65,347.76,344.55,346.61,353.82,348.90,373.21,379.61,389.31,388.31,392.63,391.72,386.96,393.94,396.69,390.28,384.92,388.22,386.23,383.97,382.38,386.31,L7
2005-02-23 21:59:43+00:00,383.88,370.23,339.31,336.91,340.74,342.40,346.88,350.13,351.39,362.29,357.15,358.86,360.03,359.25,352.87,352.76,357.10,357.23,356.23,355.02,353.23,373.21,379.61,389.31,392.05,397.09,393.96,387.81,393.37,396.09,386.86,381.15,386.29,386.23,384.71,384.06,386.31,L5
2005-03-11 21:59:55+00:00,383.88,370.23,339.31,336.47,341.04,346.22,350.32,354.86,355.45,367.05,361.72,359.22,359.24,360.01,354.34,355.31,359.88,360.39,364.50,362.75,360.71,374.89,381.83,390.60,385.35,396.00,385.87,388.81,389.77,396.43,389.89,385.12,388.68,387.07,385.95,387.05,390.28,L5
2005-04-04 22:02:39+00:00,387.32,375.16,342.56,339.69,345.28,351.46,353.80,359.14,361.69,378.09,368.24,362.01,362.71,363.53,359.98,363.39,370.24,374.47,376.52,371.89,368.71,379.33,385.75,397.88,386.17,398.75,385.82,389.86,389.91,397.81,388.44,385.95,393.30,390.69,388.86,389.43,392.47,L7
2005-04-11 22:08:47+00:00,389.87,378.50,345.77,350.88,354.71,357.54,360.13,364.72,371.68,383.78,377.91,370.27,364.90,365.70,361.56,366.37,375.60,381.03,391.67,385.22,379.98,387.44,393.27,397.88,406.43,412.94,384.74,390.92,391.24,401.27,390.71,388.61,397.66,400.65,399.29,399.78,404.56,L7
2005-04-20 22:02:32+00:00,389.87,378.50,345.77,350.88,354.71,358.82,361.25,366.49,372.03,382.56,377.65,370.63,366.37,367.37,364.49,370.87,375.60,381.03,391.67,387.00,379.84,386.50,392.05,396.98,406.49,411.63,388.46,391.99,391.04,399.13,390.60,388.61,397.66,400.65,397.43,398.21,404.92,L7
2005-04-28 22:00:11+00:00,389.87,378.50,345.77,350.88,354.71,357.61,359.07,362.66,367.03,379.72,377.01,371.13,367.28,368.04,361.59,370.87,384.77,389.99,391.67,384.98,377.96,384.53,389.86,389.87,401.45,410.07,394.04,397.11,394.05,398.43,392.47,391.01,399.22,400.33,396.57,397.04,405.48,L5
2005-05-05 22:06:25+00:00,389.02,377.27,345.39,349.59,353.59,357.38,358.53,362.86,366.04,378.35,375.75,369.27,367.13,368.40,361.82,369.17,381.48,387.29,389.97,384.34,377.53,384.18,388.77,387.96,398.07,407.13,393.85,397.58,394.67,397.84,392.75,392.00,400.17,401.04,397.25,397.40,406.83,L5
2005-05-06 22:02:37+00:00,388.44,376.29,344.44,347.19,351.23,356.45,357.53,362.31,364.42,378.35,375.75,369.27,366.16,367.90,360.92,367.79,378.74,384.41,386.37,381.99,374.23,382.06,386.57,387.96,398.07,407.13,392.93,397.52,394.89,396.40,391.93,391.12,399.80,400.14,396.59,396.31,406.49,L7
2005-05-30 22:00:27+00:00,388.44,376.29,344.44,347.19,351.23,358.39,357.53,362.31,364.42,378.35,375.75,369.27,366.16,367.90,360.92,367.79,378.74,384.41,386.37,380.56,372.50,380.93,384.58,384.93,393.73,402.95,391.12,396.18,394.36,395.89,393.06,391.57,398.77,399.64,395.79,395.54,407.00,L5
