,dates,usa_CA_0182-0000,usa_CA_0182-0001,usa_CA_0182-0002,usa_CA_0182-0003,usa_CA_0182-0004,usa_CA_0182-0005,usa_CA_0182-0006,usa_CA_0182-0007,usa_CA_0182-0008,usa_CA_0182-0009,usa_CA_0182-0010,usa_CA_0182-0011,usa_CA_0182-0012,usa_CA_0182-0013,usa_CA_0182-0014,usa_CA_0182-0015,usa_CA_0182-0016,usa_CA_0182-0017,usa_CA_0182-0018,usa_CA_0182-0019,usa_CA_0182-0020,usa_CA_0182-0021,usa_CA_0182-0022,usa_CA_0182-0023,usa_CA_0182-0024,usa_CA_0182-0025,usa_CA_0182-0026,usa_CA_0182-0027,usa_CA_0182-0028
0,1984-05-18 18:13:47+00:00,160.196416336982,163.46262212188435,169.5173390986875,170.7533278790671,173.49912697296827,181.05237404297864,184.6659596202789,188.5783834045771,199.1515534076421,212.66693103159315,214.89378598419182,208.77301380144763,216.6832343212585,219.36815867214162,228.1432731913066,228.6775855361958,234.05016863158238,230.13285114806175,223.2935526830503,221.22609045024276,220.1330877216435,225.5310790824942,206.69077925218883,200.5375517009672,210.80283734955168,198.07892320028026,192.38686290645848,198.34814736767913,190.32884276438088
1,1984-06-03 18:14:10+00:00,158.9524118085604,158.9281998472514,157.50108973598984,160.6657997345739,161.36447177900345,171.0465218394092,178.8176510920657,183.0962258016335,193.4696499063389,203.1654190694171,210.60780731311394,208.67051581061395,211.40666280248593,211.9319310205147,212.80257934933428,216.3968324133791,221.5082734058644,220.65909177782436,222.46097648484871,218.51589585582957,220.28330483143407,216.80787130927797,201.95337631899952,188.94295446304923,196.34238361955246,187.9430079129931,185.3605610284383,190.8400810002928,179.3957526724754
2,1984-09-07 18:16:09+00:00,180.15193831515697,183.41506559109575,179.64182715993897,184.87695684658138,186.63126464114546,191.4076866653076,193.02437266817833,198.6566760237335,207.63837877977792,215.24692484601616,219.917665130425,209.46710721413308,213.45169712195985,216.606245692906,224.68983393139789,224.9321889414904,226.33462309694931,236.53592100101338,229.06134507231542,230.860433115422,227.1935566787198,227.76582218762607,209.26676742507033,197.8140663285212,204.3098004781064,196.70370990364233,195.52549561981576,197.13213024994343,188.3217820970492
3,1984-09-16 18:10:24+00:00,179.06382598210854,174.77885528907353,177.63089645620644,176.50764208191106,182.99968803529762,183.69579423250752,185.36447704887996,189.74191150745162,202.42171248026042,212.13601102219786,216.7485992752054,215.7507898812254,216.10490820778224,219.5347036124179,231.8957567123248,227.39306215480605,232.2272472345678,228.16409956862157,225.40908427968859,219.25997682041893,223.44362135921278,223.38466082371974,211.2226536026683,202.0990406811269,,,,,
4,1984-09-23 18:16:11+00:00,,,,,,170.6857316545396,176.50781504585365,173.13986842244879,183.3898219924503,192.33003222443836,188.2379138305518,194.73018815270672,194.43458034196112,197.18330189391042,201.3980112637272,198.60713557542414,212.3460847536421,209.80503470404886,205.08811597473112,203.34025532673994,203.3434557327659,204.2955008518096,188.0056504043762,,,,,,
5,1984-10-25 18:16:05+00:00,174.34563121816583,171.20479733902272,176.04711751986076,183.9514500628605,187.58795064769186,190.55373279448787,192.28272845386698,190.28489310204117,199.42663168613717,211.86721885347492,219.17337986596252,211.27776872960848,221.64451260614453,219.97956271155653,226.79309359277664,221.91015941399417,226.14732697806744,221.00362946738073,210.40345054315733,216.02657540172459,203.96494849865894,208.6104038380504,201.1449997673888,189.22539120807772,193.86360173472673,188.4103819500696,198.15708402389637,197.62285872647112,190.12984232076224
6,1984-12-12 18:16:08+00:00,146.58253985333644,150.31520856604766,152.17747134749573,151.27880902808647,157.12932938313594,162.68041669291156,165.88664271148122,176.5912246456052,179.6985028334484,185.5212105004947,190.7641412040669,195.11289384235957,200.25493584071592,201.04482749109528,197.897000543939,201.00693550936535,202.9099031260842,,,,,202.66494283955745,181.78054613935387,178.8354613454634,188.7602803452819,186.8527926339654,198.38796234557404,201.88662526857368,193.31211885961966
7,1985-05-05 18:16:12+00:00,165.63609769560665,155.30415916713645,163.08180476976258,162.15387652318418,169.35288829520823,175.19359255125622,181.08605354902687,182.54993076464962,192.65095309505625,202.75479471648072,199.1742014754696,200.91269421646604,202.4317201895174,206.68692274695556,207.63757700390502,207.10686787253366,214.54491607136572,209.47095314951846,203.41445135295297,203.04642505654715,197.30314004577335,205.33124371005513,186.00447642319335,175.0266061590915,182.0763147797897,191.07207928957592,185.4913121944792,184.57287227037187,177.449350825236
8,1985-05-21 18:16:11+00:00,184.10357824652263,180.9752525772402,181.01785637596862,186.03874289280873,189.70043521057417,195.31566547488222,203.557485930687,204.6358852376848,212.1702733415791,220.04731810694938,222.104190718857,219.49197695431644,223.56644656333833,221.95156936593284,224.1950541114315,224.45644055926653,227.3755986219623,230.68577692038343,219.05425222987535,216.0903232223531,217.28682648962916,219.62037987553785,203.5621813040134,192.26401046855906,197.92191805444378,207.32005346174785,194.38438487578028,196.47580121844757,184.64462743835452
9,1985-10-12 18:15:03+00:00,183.64518227549223,179.6503244068765,176.90948185268067,181.48986003319754,183.50346540128606,186.6863898936964,194.76213403482333,200.7907416605363,206.13883822825161,211.00162196625286,213.57161150868714,211.36687759397932,216.13900293408807,214.05568755755212,213.4405019165211,214.73675610221906,221.90649542806574,215.5665260017397,214.51813664064454,214.5038449786025,211.6406025250755,214.38625605174636,199.75731094431046,185.74771298948366,198.69553279275948,199.64608699848543,193.09641518724982,191.0294597367556,183.5510647890565
10,1986-03-21 18:12:01+00:00,142.3835685150674,154.26215349145417,151.0586812335714,156.0132885176827,154.76959417241167,159.63993267671253,168.06582990696637,173.0421003678341,181.05863559622387,187.52960648754697,187.72282665071916,196.26792720575108,197.91737122369892,191.54455245797425,199.45744124688872,200.39500951082465,206.0453161776617,203.63681082042388,190.64372129976698,191.82781999694197,195.00033976791838,199.85643322112773,182.61923977603502,179.34180150576174,192.95241617233236,201.38350719623745,205.5193550635297,205.05159922183879,201.71907181086556
11,1986-05-08 18:10:55+00:00,150.67011309106314,150.29440274989855,143.2474909203716,154.46486033453547,151.58849541599238,154.01098010963716,155.92407958060681,166.99652146886166,172.08739625836006,180.54836333393595,174.8158997289615,185.57512577790038,197.2652480635046,200.68246628558907,202.78472820860407,208.57708492504594,210.77668406342306,210.58840387171978,198.88417337921283,197.612880126534,198.16113008286678,208.55308706914542,201.28346999894293,208.05155160385988,212.05322629201817,217.14090732811894,202.49584412165748,219.27328229515263,204.2937460057219
12,1986-05-17 18:04:30+00:00,158.1375382188005,156.10290371351175,152.16545582894182,159.350080466973,157.75103343872283,166.03522711435386,168.70211060006366,176.6338362927122,185.53648295240413,192.63601142590375,192.126042166346,201.1153192958684,202.0398450875767,200.2225348662863,207.56762713702213,208.7947003153089,,,,,,,,,,,,,
13,1986-05-24 18:10:28+00:00,,152.0956193045277,155.0985220712739,158.57263892773585,158.97148893520682,167.94342748992517,170.62948247312403,176.95718194475847,185.42401204426596,194.79729562047257,191.48998755666895,198.53010773735133,200.30290118806965,197.51900044690245,207.28788292497038,206.9988935872259,211.18887103016394,208.3470005590841,198.8250844400511,195.33630051764243,197.23493217113034,209.40429710199334,201.78785417199487,200.41345804390363,215.7175247021944,223.38423353772646,212.36040567052356,218.29899225004812,211.02886042597052
