,dates,usa_CA_0182-0000,usa_CA_0182-0001,usa_CA_0182-0002,usa_CA_0182-0003,usa_CA_0182-0004,usa_CA_0182-0005,usa_CA_0182-0006,usa_CA_0182-0007,usa_CA_0182-0008,usa_CA_0182-0009,usa_CA_0182-0010,usa_CA_0182-0011,usa_CA_0182-0012,usa_CA_0182-0013,usa_CA_0182-0014,usa_CA_0182-0015,usa_CA_0182-0016,usa_CA_0182-0017,usa_CA_0182-0018,usa_CA_0182-0019,usa_CA_0182-0020,usa_CA_0182-0021,usa_CA_0182-0022,usa_CA_0182-0023,usa_CA_0182-0024,usa_CA_0182-0025,usa_CA_0182-0026,usa_CA_0182-0027,usa_CA_0182-0028
0,1984-05-18 18:13:47+00:00,155.35698541485812,158.62319119976047,164.37544374393087,165.61143252431046,168.0144385945612,175.1759222089711,178.78950778627134,183.09369502617002,193.66686502923503,207.52503567683652,210.05435506206794,203.28832542304056,211.19854594285144,214.226263317385,222.65858481289953,223.19289715778874,228.90827327682575,225.56227749938918,218.96353554220264,216.8960733093951,216.0195714378382,220.6916481603703,202.95121899418402,197.37330840573236,206.68932106574638,194.33936294227544,187.24496755170185,195.77719969030082,185.18694740962425
1,1984-06-03 18:14:10+00:00,152.40503872048996,152.38082675918093,150.54450582991498,153.70921582849905,153.9441156125236,163.0961402324665,170.867269485123,175.67586963515365,186.04929373985905,196.20883516334226,204.06043422504348,201.2501596441341,203.98630663600608,204.97534711443984,205.38222318285443,208.97647624689924,214.55168949978955,214.47546163909115,216.60280056394356,212.65771993492442,214.71803770657417,210.2604982212075,196.8940425691269,184.66197975161856,190.77711649469256,182.88367416312047,178.40397712236344,187.36178904725537,172.43916876640054
2,1984-09-07 18:16:09+00:00,184.3619832803913,187.6251105563301,184.11499993550046,189.35012962214287,191.4026489350777,196.51988412309217,198.1365701259629,203.42806031766574,212.40976307371017,219.72009762157765,224.12771009565935,214.23849150806532,218.2230814158921,221.07941846846748,229.46121822533013,229.70357323542265,230.8077958725108,240.51207457929024,232.82822740963036,234.62731545273695,230.772094899169,231.97586715286042,212.51998398911505,200.56678803655902,207.8883386985556,199.95692646768705,199.99866839537725,199.36871663772416,192.7949548726107
3,1984-09-16 18:10:24+00:00,181.3576670469561,177.0726963539211,180.06810258760697,178.9448482133116,185.59937457545817,186.48117266839384,188.14985548476628,192.34159804761217,205.02139902042097,214.5732171535984,219.04244034005296,218.35047642138593,218.7045947479428,221.97190974381843,234.49544325248536,229.9927486949666,234.66445336596834,230.33050501875536,227.46146839034165,221.312360931072,225.3933862643332,225.6785018885673,212.99516715277775,203.59885983891184,,,,,
4,1984-09-23 18:16:11+00:00,,,,,,177.24499283161023,183.06707622292427,179.26184552104803,189.51179909104954,198.06938575437513,193.63965832931584,200.85216525130596,200.55655744056037,202.9226554238472,207.51998836232644,204.72911267402338,218.08543828357887,214.9066822862149,209.92125578941474,208.17339514142355,207.93493855671534,209.69724535057364,192.1797256988757,,,,,,
5,1984-10-25 18:16:05+00:00,186.3809955709846,183.24016169184148,188.8346921447307,196.73902468773042,201.2280302475531,205.1681037943392,206.8970994537183,203.92497270190242,213.06671128599842,224.65479347834486,231.20874421878128,224.91784832946973,235.28459220600578,232.76713733642646,240.4331731926379,235.55023901385542,238.93490160293737,232.3703624672651,221.17193443778464,226.7950592963519,214.1950081985549,220.64576819086915,210.4450540400215,197.09466790030535,204.09366143462267,197.71043622270227,210.9446586487663,204.0166460389061,202.91741694563217
6,1984-12-12 18:16:08+00:00,153.59939254226285,157.33206125497406,159.63287732948004,158.73421501007078,165.08176243058585,171.2008806723222,174.40710669089185,184.5436576930551,187.65093588089832,192.97661648247902,197.7809938929933,203.06532688980948,208.20736888816583,208.5002334730796,205.8494335913889,208.95936855681526,210.36530910806852,,,,,209.68179552848386,187.20265958079702,183.42340348822296,194.72460513086935,192.27490607540855,205.84336832755835,205.61432825956584,200.76752484160397
7,1985-05-05 18:16:12+00:00,170.1532512820841,159.8213127536139,167.8812804553949,166.95335220881648,174.47232902654935,180.67870762055026,186.5711686183209,187.66937149599073,197.77039382639737,207.55427040211302,203.69135506194706,206.03213494780715,207.5511609208585,211.48639843258786,212.75701773524614,212.22630860387477,219.34439175699802,213.73715375896938,207.45611508822228,207.08808879181646,201.14272059427918,209.8483972965326,189.49500419456228,177.98012965794214,185.91589532829553,194.56260706094486,190.2907878801115,186.972610113188,182.2488265108683
8,1985-05-21 18:16:11+00:00,184.38118606901386,181.25286039973145,181.31281468736557,186.33370120420568,190.01505740939757,195.65276068790732,203.8945811437121,204.9505074365082,212.4848955404025,220.34227641834633,222.38179854134825,219.80659915313984,223.88106876216173,222.2465276773298,224.5096763102549,224.77106275808993,227.67055693335925,230.9479620860696,219.30263817631487,216.33870916879263,217.52279313874672,219.89798769802908,203.7766964395748,192.44552327557258,198.15788470356134,207.53456859730926,194.67934318717724,196.62328037414605,184.93958574975147
9,1985-10-12 18:15:03+00:00,189.5149927824073,185.52013491379157,183.14615551627793,187.7265336967948,190.15591730912314,193.81401693780754,201.88976107893447,207.44319356837337,212.7912901360887,217.2382956298501,219.4414220156022,218.0193295018164,222.79145484192514,220.29236122114938,220.09295382435818,221.38920801005614,228.143169091663,221.11023592493726,219.77007235735803,219.755780695316,216.62994145595331,220.25606655866142,204.29307360874483,189.58566601323582,203.6848717236373,204.1818496629198,199.33308885084708,194.1477965685542,189.78773845265377
10,1986-03-21 18:12:01+00:00,140.8264055346462,152.70499051103297,149.40419556687388,154.35880285098517,153.00480946126763,157.7490919147725,166.17498914502633,171.27731565669006,179.29385088507982,185.87512082084945,186.16566367029796,194.50314249460703,196.15258651255488,189.89006679127672,197.69265653574467,198.6302247996806,204.39083051096418,202.1661568944705,189.2504702120217,190.43456890919668,193.67675123456036,198.29927024070653,181.41597747298226,178.3236564801017,191.62882763897434,200.1802448931847,203.86486939683218,204.22435638849,200.06458614416803
11,1986-05-08 18:10:55+00:00,154.39375344081475,154.01804309965016,147.2038587919827,158.42122820614657,155.80862114571087,158.53254339147838,160.44564286244804,171.21664719858015,176.30752198807855,184.50473120554705,178.53954007871312,189.79525150761887,201.4853737932231,204.63883415720017,207.00485393832255,212.79721065476443,214.73305193503415,214.10517531315185,202.21585158688532,200.9445583342065,201.32622438015565,212.27672741889702,204.16082845102372,210.4862395248513,215.21832058930704,220.01826578019973,206.45221199326858,221.25146623095816,208.250113877333
12,1986-05-17 18:04:30+00:00,150.19875294354483,148.16411843825608,143.73049647398267,150.91512111201385,148.7537434600997,156.39527356582911,159.06215705153892,167.6365463140891,176.539192973781,184.2010520709446,184.18725689109033,192.1180293172453,193.0425551089536,191.78757551132716,198.570337158399,199.79741033668577,,,,,,,,,,,,,
13,1986-05-24 18:10:28+00:00,,154.96124747624842,158.14325200372716,161.61736886018912,162.21920086315697,171.42311884130032,174.10917382449918,180.20489387270862,188.6717239722161,197.84202555292583,194.35561572838967,201.77781966530148,203.5506131160198,200.56373037935572,210.53559485292052,210.24660551517604,214.2336009626172,211.05342716570922,201.3890675410644,197.90028361865572,199.67071611709295,212.26992527371405,204.00220321377907,202.2871380023364,218.153308648157,225.59858257951066,215.40513560297683,219.82135721627475,214.0735903584238
14,1986-06-09 18:10:00+00:00,158.4163942290758,148.4760879785439,150.23108550522272,151.57269070642124,155.16141203787313,163.18724479835794,160.4358312494497,173.13296163910138,179.73939987807617,189.06928748686093,186.28526046577122,197.35237392276662,195.69233387335666,199.2671668067195,198.68475061921654,203.67671677256837,214.2839071718666,206.87747068065133,194.4748548710617,190.21513607645326,195.3935151798176,211.74096909579805,199.73101128448891,197.77817349152167,219.88764585217618,225.59032387604256,210.79005763252732,217.18209517825247,203.37030070805645
15,1986-06-18 18:03:32+00:00,149.77741552331867,148.06960773106866,154.6210890546156,148.15286970750788,148.99423294432054,159.06220332874918,166.84207487292974,172.19827959609822,179.9626054016817,193.1003963527503,193.8724512269105,195.5515704913294,203.57262862152393,214.30429204475382,,,,,,,,,,,,,,,
