,dates,per0242-0000,per0242-0001,per0242-0002,per0242-0003,per0242-0004,per0242-0005,per0242-0006,per0242-0007,per0242-0008,per0242-0009,per0242-0010,per0242-0011
0,1984-11-11 14:17:42+00:00,208.1229092908616,199.30108968611168,183.06413765629867,228.134602980931,256.3542579229293,201.23489152982629,180.04707993815714,141.49625397465357,184.3931236389574,185.41382653020025,181.89975569595757,174.86296105931953
1,1985-03-03 14:18:15+00:00,186.8450353985663,207.6185574363804,193.55712083018236,219.69940303127788,247.54830209870812,213.45888999775545,188.9815397900608,165.6752242204404,182.3119385652508,188.7661167912953,184.07677169732767,181.88102681801595
2,1985-03-19 14:18:14+00:00,191.33068716331962,193.85639474822366,185.6729470621844,215.4129963188934,215.16026783913483,193.19933250890304,163.93453470122355,142.55640839915884,164.29634427295917,175.2149050831821,168.21083824378104,161.23258527917298
3,1985-03-28 14:12:25+00:00,195.64500596079938,206.24485307341843,188.31764509217786,217.5891387044805,253.62336436813695,210.62570717031343,181.81187341233002,159.13528945880228,191.75361914563274,190.74865737981222,192.18503008851818,189.0726858974759
4,1985-04-20 14:18:05+00:00,169.9294303244526,183.93049877312978,178.7574791479337,203.7113463723093,,198.86581045369212,158.54815360883939,132.2400006716911,160.9888113539028,167.39598081113465,170.19782467523805,160.47746586391904
5,1985-11-07 14:10:41+00:00,182.81743646708293,193.24270896967218,187.85968585293568,223.11563107267267,254.31492895812488,207.8242834343967,187.2828073178572,141.66833059892681,183.76215053858414,180.3492474876662,163.04613524576746,154.02237100733606
6,1986-07-21 14:04:35+00:00,,215.36110171690612,188.79527854856804,217.32805774361026,,215.77714680198315,182.85936626766753,164.12983969835616,187.0226498781321,186.7718727399021,173.8379485636016,160.98283241963415
7,1986-12-28 14:01:13+00:00,213.5653434537341,,194.1341326139051,220.85885216112752,265.6237973447406,215.23891086929893,190.44457670599627,187.14848451534792,196.3606251594668,200.58244485261034,189.07039937876144,189.76227289166803
8,1987-01-13 14:01:42+00:00,215.95986699111927,,197.85510178498882,233.4345004163962,258.57127174228077,214.6020859859271,192.3980956722545,183.23045535265194,197.48323687451204,195.02269987862942,191.4178813849558,187.61094712301983
9,1987-11-29 14:10:21+00:00,183.4815824894856,185.70789286725335,186.73224597111457,215.6904033932512,252.42338495993718,202.32371550317018,186.91730572982152,135.2671083276387,171.63164937826107,165.51573715950698,161.3033021836078,162.9590515446205
10,1987-12-06 14:16:14+00:00,191.98859716968192,203.59068626177051,193.4471693105335,224.7172028513485,242.38740264495567,200.11444946913016,178.69152653772807,144.87681085331835,171.2071145441325,171.72962147016932,168.69147855226265,171.83544428065838
11,1987-12-15 14:10:35+00:00,203.71502910964116,216.10285419475372,190.93779986835045,224.03358345063086,258.1126305497725,214.64943370493663,190.22137943346684,151.0661675619106,185.4105813382568,177.1659120941218,179.178181326655,176.70702947152066
12,1988-02-01 14:11:26+00:00,206.17476496169684,,196.82387127847045,224.9019674856798,250.8410510112585,219.05530923151264,204.1982703141119,188.51556838993088,203.0211728898372,203.50427606736457,,
13,1988-02-17 14:11:41+00:00,216.93840059138785,234.65706316383236,203.12353271994047,230.69524308516043,255.34176598821875,226.53092565870278,210.02144769311406,202.53008670649814,209.71069717897677,205.75568508120875,203.31805801368725,197.65519542088396
14,1988-03-04 14:11:51+00:00,221.53810869337195,249.95345437404566,227.93074789381785,233.03417882957527,261.3088647222412,235.80917502863636,223.4521923199928,216.5223670032549,214.43637593029445,211.30813966929603,191.71885728820297,198.9492828624949
15,1988-10-14 14:12:36+00:00,208.24912721205527,220.1745514596893,193.48197811022152,230.46965246987838,264.8904261482168,213.81569695283287,185.5496922081925,146.86890506370705,190.3331145443558,186.08333334383104,181.62758378185512,166.1045028299639
16,1988-10-30 14:12:37+00:00,,,202.17017964573947,240.54701892643143,274.4954816104371,,203.0280946764809,152.67048528404226,201.47953320436596,198.5526821753959,191.37730883599286,172.03605505063564
17,1988-12-01 14:12:36+00:00,211.7460640563462,,198.1324740471254,234.876083213258,273.8926377560066,222.42363635663378,197.86381202534918,147.42678752047863,187.48708231605406,189.75810424677493,177.11559050220367,178.3199269852605
18,1989-03-07 14:11:38+00:00,193.06304579031422,192.32213325729887,172.70679067336442,208.37920087084947,,199.7983126226238,170.49612308930003,144.3991617152796,171.85664849079996,169.6006091628865,174.47515841480188,164.99917984983134
19,1989-03-14 14:17:09+00:00,196.35278199822008,218.9000869651808,190.98242664885123,223.21921982764937,243.7138979941401,212.39814017925946,186.13422486832837,161.03273954620587,181.59882559807295,181.6274143684953,183.9508346588264,173.65289650730423
20,1989-03-23 14:10:57+00:00,203.40078804593935,205.3019065779003,180.79356429825495,217.4311556257927,216.58242342483302,214.8482531403255,186.3797517042785,167.09472539390208,185.61039209475123,186.04787374664699,184.60397691928512,176.31001260286604
