,dates,usa_CA_0101-0000,usa_CA_0101-0001,usa_CA_0101-0002,usa_CA_0101-0003,usa_CA_0101-0004,usa_CA_0101-0005,usa_CA_0101-0006,usa_CA_0101-0007,usa_CA_0101-0008,usa_CA_0101-0009,usa_CA_0101-0010,usa_CA_0101-0011,usa_CA_0101-0012,usa_CA_0101-0013,usa_CA_0101-0014,usa_CA_0101-0015,usa_CA_0101-0016,usa_CA_0101-0017,usa_CA_0101-0018,usa_CA_0101-0019,usa_CA_0101-0020,usa_CA_0101-0021
0,1984-05-04 18:01:45+00:00,207.53415215943565,191.00194593731982,190.82840989657944,187.64367107646245,186.2571129690537,175.7807385350598,168.2266070368941,192.88852686070345,207.6888379049331,204.29905075008486,198.3230569002912,197.64073115692295,191.629115168878,186.1569251819909,186.20963769874032,183.91998924861787,183.6875086731882,180.19653165487856,178.6733929654474,179.75106060045277,191.85247245697974,205.56611436115037
1,1984-05-20 18:02:16+00:00,,,,,180.35778957277338,171.64267377119972,168.51305335978103,180.81703096220735,206.48194993367238,,,,186.61341334800414,180.5440408306942,181.7353265274824,182.31016804552257,182.57990757312857,181.7255775254525,178.13641223435206,180.71234704184272,187.87724768469897,208.27930365467748
2,1984-10-27 18:04:31+00:00,223.74024338956883,203.0711033521308,196.89099981719946,197.38699285323347,195.0127712481145,193.36206633625162,181.11603508188216,191.67344433964846,226.7127064258011,220.8125740846935,211.69693955931845,210.38405028281878,206.84565516567338,202.18745957400108,207.6212762772574,207.2750594206283,215.53384056395842,225.62762386342717,218.32241807091913,213.94290378669368,219.74223370528347,211.18799708247195
3,1984-11-28 18:04:24+00:00,208.6280174779108,196.3032250077931,191.2438572816287,189.92216291605794,184.60592488427397,181.48239188415528,173.42257626742415,178.65685240161127,200.95723325753934,203.2030716512042,207.63903779010994,206.6819024179494,205.84604337102826,205.1771320051173,205.39507584265172,203.07664047336888,197.2228593897193,207.33920894266777,,,,
4,1984-12-14 18:04:35+00:00,208.50888565404557,188.88731072260333,190.7024833158319,191.89760808592786,185.33193281291037,184.1942745677896,175.59290083953158,192.6515076251545,204.20173475517464,199.21909642129117,205.09755141387149,204.78399896254945,207.61946526637217,198.67998237385075,201.53879163143648,203.32640762571148,198.03271776705634,203.58724156194776,198.41788873586333,196.16181800005316,201.38617874145547,209.59371116423415
5,1984-12-30 18:04:44+00:00,218.22286812342992,202.55538549438933,200.2150711619482,198.80514824915892,200.58838201115142,197.23942887523066,191.094365178674,192.07115113315317,211.66122584704823,214.43585452357755,213.786099865427,216.53638530797352,211.6523452076354,206.31308017656806,215.43359289064844,209.5969350118099,211.71730780991044,213.18120494575487,205.86937687672562,209.01442785060243,210.03860110913234,217.9565207668938
6,1985-01-15 18:04:51+00:00,208.32432026171344,204.0292628974468,201.6579860057435,203.39945010207575,197.25574153562889,194.93514516154005,184.98195175512524,185.35180158751177,209.62668517876722,209.8584385029702,212.9902938292975,211.18756472072198,211.6463203845138,199.17651566396597,205.96032384430976,203.99274150474264,201.32658242863087,207.98110799078782,198.01846965757466,192.97273258036358,201.46197313931376,210.18500608119876
7,1985-01-31 18:04:55+00:00,211.02784939919565,192.7948309331219,198.1779114260809,206.1392067910895,200.64382832675312,193.39220109678604,189.61974975169448,193.3050494407887,212.3446685061048,211.02819267619066,208.7644579479266,210.34537417215006,214.9329247912677,208.7464311084145,210.3393191186659,206.9553134647977,202.84324630212723,210.45105008585466,202.61875828150994,195.01404067274254,197.19943246127937,212.8846846779873
8,1985-03-20 18:04:55+00:00,204.00711046139807,190.66788691120647,188.74471600999442,191.96403043844268,196.55956089886834,190.56056547976783,188.44619224701663,201.37831821379046,215.02056308176424,211.34297946060266,208.78916281016376,207.90540508558155,201.34639545646849,196.63668226589706,199.77446961601117,206.2693180054128,200.17544621869445,195.4444754496882,190.8102562291426,190.3949348000653,196.27453072313432,208.3808264631874
9,1985-06-08 18:04:37+00:00,,,,198.92521932853128,198.83117386877953,198.2907450872924,192.0916570395347,195.14383983141235,214.91479863381122,207.5771505419281,209.4594013943378,206.71266434699407,204.8419185654768,199.20137720062243,206.26357673643895,204.39965263683692,202.5910403051027,207.5123448804162,202.7624156102634,203.7607028560591,204.03645526927994,220.80751778269726
10,1985-09-12 18:03:49+00:00,222.05153512351248,216.1641111406032,209.86130818277758,209.62835578810765,214.19307930162054,209.56800898113585,206.0781403219891,206.7585952947593,223.7349183046647,217.9663002359033,218.87096281776397,209.3864818124186,211.0278110754491,206.01064763293894,207.81748553389238,221.31844008284955,219.33131211727002,229.8644185202511,233.51870633965495,227.43900764034447,229.2647613958276,228.69122321514604
11,1985-10-14 18:03:28+00:00,216.42810192566233,207.99049437979352,204.09297025130576,202.42345105650742,199.41122519313222,198.76183668115254,197.185878874391,199.21905842006296,217.21143915695092,211.86299398251882,209.32130817803034,205.5151575846832,200.1232850943053,200.33905401690083,203.9543310948473,205.78182347494538,206.67737446892102,215.67971185717687,213.60481033860083,209.1335301593326,215.19114359919132,213.1510242417258
12,1985-11-15 18:03:01+00:00,235.58452846657931,226.40923810988255,215.5804936003812,216.33263768657585,215.09229492330988,207.9446761863981,206.85763690473442,223.57159235811986,231.7966837942392,225.6371324854213,223.04912447170517,214.18731497259176,206.38610886918985,214.26121484251752,213.66098095050017,221.36979757978685,215.9007257256713,230.84361791133256,224.85056812251463,221.7888157261117,225.49276245228893,223.87519645998552
13,1986-01-18 18:01:49+00:00,206.7460260729406,180.40560137892237,187.79593381961308,189.97922730546026,183.43024613472167,178.10302937569475,173.050356289879,188.09848071154718,209.73722378645343,198.187298496772,203.26000350592597,203.78830858511947,207.21768647708544,200.8239042568729,204.07848972171843,205.15798764228333,199.8067009325564,204.84715674805906,195.76261111939414,187.76567362059,194.0843875407031,212.96703817678582
14,1986-02-03 18:01:28+00:00,205.65618541861556,177.6649592365572,178.40031024405337,180.03093967003264,174.41814680439518,168.9399869451841,161.54931553080158,172.7353403004511,202.10580954801364,191.86289153625998,200.1008529888377,191.36603028086122,180.67573548295837,180.26467216678037,182.87397547863284,181.1939823307836,178.91627099235225,185.09480961703505,182.54728762263025,183.14273675792165,192.1681172208702,214.42864134800615
15,1986-02-19 18:01:05+00:00,203.24212812749607,180.59260326331864,181.09805579044874,180.86764863297404,171.65136916682167,168.98064250091582,160.0714079535433,,202.8416542224788,195.77828532240719,198.5674679935788,193.11184703979765,185.98720717500814,187.1065598345266,183.11478006048242,181.80292448628435,182.6089065015023,181.68436084739386,177.4699453222007,180.3224066329472,190.07829014716538,210.88912492125198
