dates,nzd0587-0000,nzd0587-0001,nzd0587-0002,nzd0587-0003,nzd0587-0004,satname
1999-07-16 22:13:59+00:00,215.40,,,,,L7
1999-08-17 22:14:01+00:00,227.88,217.45,208.38,197.91,250.00,L7
1999-10-27 22:19:51+00:00,241.14,191.23,187.56,180.96,240.50,L7
1999-11-05 22:14:04+00:00,225.96,184.83,178.30,187.11,237.73,L7
1999-11-12 22:19:51+00:00,223.97,178.75,191.67,190.51,243.64,L7
1999-12-07 22:14:05+00:00,227.63,189.08,201.12,193.56,245.70,L7
1999-12-30 22:20:09+00:00,222.11,191.90,205.78,200.39,223.66,L7
2000-04-13 22:13:30+00:00,216.57,187.03,166.46,160.67,250.73,L7
2000-04-20 22:19:39+00:00,230.47,215.15,210.81,193.28,238.56,L7
2000-05-15 22:13:18+00:00,,,207.61,,,L7
2000-05-31 22:13:06+00:00,289.62,,,,226.23,L7
2000-07-25 22:18:33+00:00,251.97,191.03,180.69,,250.08,L7
2000-08-10 22:18:02+00:00,253.12,,147.11,220.59,,L7
2000-09-04 22:11:58+00:00,220.78,181.98,169.80,,243.79,L7
2000-09-27 22:17:48+00:00,226.66,180.72,198.48,198.20,237.29,L7
2000-10-06 22:11:35+00:00,219.76,182.69,194.11,191.82,249.09,L7
2000-10-29 22:17:43+00:00,203.18,,157.31,189.60,217.36,L7
2000-11-07 22:11:29+00:00,206.84,180.21,186.70,,,L7
2001-02-11 22:11:36+00:00,227.83,205.53,195.01,190.33,233.88,L7
2001-03-22 22:17:33+00:00,221.76,181.37,203.32,200.12,225.35,L7
2001-04-16 22:11:18+00:00,220.81,183.08,182.25,201.00,248.80,L7
2001-04-23 22:17:26+00:00,224.27,218.73,196.50,196.84,230.39,L7
2001-05-25 22:17:11+00:00,,,,198.65,296.84,L7
2001-06-19 22:10:41+00:00,238.56,,,,265.28,L7
2001-07-05 22:10:33+00:00,231.55,172.03,172.26,,246.93,L7
2001-09-07 22:09:46+00:00,219.12,170.13,198.55,191.84,235.29,L7
2001-09-23 22:09:38+00:00,218.57,180.86,194.53,195.16,247.47,L7
2001-11-01 22:15:41+00:00,216.11,175.88,182.80,182.96,220.60,L7
2001-11-26 22:09:45+00:00,223.69,187.41,200.48,198.18,250.27,L7
2002-03-02 22:10:08+00:00,210.18,158.15,185.21,186.82,233.84,L7
2002-03-25 22:16:11+00:00,221.54,192.19,204.37,194.14,246.53,L7
2002-05-21 22:09:53+00:00,230.51,197.88,175.53,168.39,253.95,L7
2002-05-28 22:15:34+00:00,211.69,173.64,165.25,168.56,245.50,L7
2002-07-08 22:09:35+00:00,,,,,279.37,L7
2002-07-31 22:15:35+00:00,243.58,,,169.31,260.86,L7
2002-09-17 22:15:07+00:00,,177.64,186.26,183.39,245.10,L7
2002-10-19 22:14:44+00:00,218.92,174.59,187.96,177.81,211.14,L7
2002-12-06 22:15:37+00:00,220.87,183.63,189.02,183.48,228.45,L7
2002-12-22 22:15:41+00:00,212.98,184.95,195.07,189.71,236.88,L7
2002-12-31 22:09:32+00:00,220.48,182.09,198.40,198.30,222.79,L7
2003-01-07 22:15:40+00:00,225.57,189.02,199.76,197.37,222.99,L7
2003-02-01 22:09:45+00:00,,,182.71,183.38,227.05,L7
2003-02-24 22:15:37+00:00,221.19,186.70,204.28,197.42,224.23,L7
2003-03-21 22:09:51+00:00,223.18,203.39,202.31,201.50,241.40,L7
2003-04-13 22:15:43+00:00,222.94,194.44,205.99,175.28,249.16,L7
2003-05-24 22:09:52+00:00,208.46,200.30,177.38,165.12,252.10,L7
2003-08-11 22:03:51+00:00,222.71,173.46,195.31,191.28,234.52,L5
2003-08-20 21:58:14+00:00,,180.28,174.09,153.91,256.68,L5
2003-09-12 22:04:49+00:00,,,,196.83,225.61,L5
2003-09-20 22:15:34+00:00,213.34,179.88,186.63,181.80,238.81,L7
