dates,nzd0587-0000,nzd0587-0001,nzd0587-0002,nzd0587-0003,nzd0587-0004,satname
1999-07-16 22:13:59+00:00,215.40,,,,,L7
1999-08-17 22:14:01+00:00,221.64,217.45,208.38,197.91,250.00,L7
1999-10-27 22:19:51+00:00,228.14,204.34,197.97,189.44,245.25,L7
1999-11-05 22:14:04+00:00,227.59,197.84,191.41,188.66,242.74,L7
1999-11-12 22:19:51+00:00,226.87,193.06,191.48,189.12,242.97,L7
1999-12-07 22:14:05+00:00,227.00,192.27,193.41,190.01,243.51,L7
1999-12-30 22:20:09+00:00,226.30,192.21,195.47,191.74,240.21,L7
2000-04-13 22:13:30+00:00,226.23,187.14,188.48,185.53,240.33,L7
2000-04-20 22:19:39+00:00,226.84,191.14,191.67,186.64,240.07,L7
2000-05-15 22:13:18+00:00,224.19,195.79,198.36,186.97,239.66,L7
2000-05-31 22:13:06+00:00,237.28,195.79,198.36,186.97,236.98,L7
2000-07-25 22:18:33+00:00,247.16,197.74,191.39,176.97,241.40,L7
2000-08-10 22:18:02+00:00,248.35,197.74,182.54,191.51,241.40,L7
2000-09-04 22:11:58+00:00,243.75,193.80,180.41,191.51,241.88,L7
2000-09-27 22:17:48+00:00,241.31,191.18,182.99,193.19,241.11,L7
2000-10-06 22:11:35+00:00,238.62,189.77,184.38,192.91,242.25,L7
2000-10-29 22:17:43+00:00,237.87,184.10,179.30,200.05,237.31,L7
2000-11-07 22:11:29+00:00,233.99,183.33,180.23,200.05,237.31,L7
2001-02-11 22:11:36+00:00,217.51,186.23,183.57,192.49,236.28,L7
2001-03-22 22:17:33+00:00,217.67,186.10,189.15,194.01,232.59,L7
2001-04-16 22:11:18+00:00,216.08,187.55,184.92,195.26,231.35,L7
2001-04-23 22:17:26+00:00,217.45,193.78,186.85,195.58,231.16,L7
2001-05-25 22:17:11+00:00,223.67,197.18,194.27,197.39,247.05,L7
2001-06-19 22:10:41+00:00,226.65,197.18,194.27,197.39,250.09,L7
2001-07-05 22:10:33+00:00,227.46,192.15,189.87,197.39,249.64,L7
2001-09-07 22:09:46+00:00,226.01,185.07,190.58,197.69,249.84,L7
2001-09-23 22:09:38+00:00,225.48,184.97,188.82,196.70,253.00,L7
2001-11-01 22:15:41+00:00,224.78,174.73,187.03,192.15,252.07,L7
2001-11-26 22:09:45+00:00,224.60,177.26,189.72,192.03,244.31,L7
2002-03-02 22:10:08+00:00,217.53,174.49,192.31,190.99,237.49,L7
2002-03-25 22:16:11+00:00,217.88,178.41,193.22,190.52,237.81,L7
2002-05-21 22:09:53+00:00,221.48,183.91,191.40,186.88,246.15,L7
2002-05-28 22:15:34+00:00,218.48,180.46,182.59,179.48,244.95,L7
2002-07-08 22:09:35+00:00,218.48,180.46,182.59,179.48,251.84,L7
2002-07-31 22:15:35+00:00,223.50,180.46,182.59,177.44,253.34,L7
2002-09-17 22:15:07+00:00,226.83,185.34,182.85,176.76,255.22,L7
2002-10-19 22:14:44+00:00,226.17,180.94,178.75,173.49,249.32,L7
2002-12-06 22:15:37+00:00,227.79,178.62,187.75,178.50,244.98,L7
2002-12-22 22:15:41+00:00,224.09,180.20,189.58,180.74,243.63,L7
2002-12-31 22:09:32+00:00,223.37,180.58,191.34,183.67,240.66,L7
2003-01-07 22:15:40+00:00,223.73,181.99,192.75,185.62,232.60,L7
2003-02-01 22:09:45+00:00,219.76,181.99,191.31,187.63,227.77,L7
2003-02-24 22:15:37+00:00,220.00,182.66,192.93,188.86,227.33,L7
