dates,sar0242-0000,sar0242-0001,sar0242-0002,sar0242-0003,sar0242-0004,sar0242-0005,sar0242-0006,sar0242-0007,satname
1984-05-13 09:39:51+00:00,238.29,206.11,180.28,213.51,189.22,202.66,202.78,196.98,L5
1984-06-07 09:34:18+00:00,246.31,206.16,177.07,211.58,195.87,208.72,208.88,202.73,L5
1984-06-14 09:40:36+00:00,249.10,209.12,187.50,211.91,193.95,210.59,210.18,203.16,L5
1984-06-30 09:40:49+00:00,250.58,209.94,186.34,212.49,193.28,208.94,209.90,201.50,L5
1984-09-11 09:36:14+00:00,242.09,205.71,183.48,208.33,190.75,208.01,206.75,200.55,L5
1984-10-04 09:42:25+00:00,234.19,203.34,180.63,204.84,188.28,205.70,204.47,200.10,L5
1984-10-13 09:36:13+00:00,225.97,202.80,181.76,205.88,190.41,206.31,206.32,199.22,L5
1984-12-07 09:42:19+00:00,217.83,201.46,187.23,205.50,190.83,205.97,207.79,195.60,L5
1985-01-17 09:36:29+00:00,193.16,193.27,182.23,202.97,191.39,204.17,206.84,193.53,L5
1985-04-30 09:42:30+00:00,228.34,200.63,182.95,206.97,190.81,201.97,203.61,190.75,L5
1985-05-25 09:36:15+00:00,241.59,202.43,183.94,206.42,191.73,204.28,204.25,192.75,L5
1985-06-17 09:42:24+00:00,242.18,202.98,176.96,203.88,184.87,201.22,195.72,195.25,L5
1985-07-03 09:42:19+00:00,241.55,203.06,180.09,204.03,183.55,199.24,191.66,193.06,L5
1985-07-12 09:36:05+00:00,244.81,206.53,182.20,206.19,185.33,200.66,194.17,195.74,L5
1985-08-04 09:42:05+00:00,244.81,202.12,180.12,203.86,183.07,200.20,190.85,192.98,L5
1985-08-13 09:35:48+00:00,246.94,203.34,182.19,205.76,185.93,201.98,194.83,194.81,L5
1985-08-20 09:41:55+00:00,246.41,203.69,182.65,205.96,186.23,201.90,196.02,195.58,L5
1985-09-05 09:41:43+00:00,241.84,202.94,183.00,206.51,186.36,202.14,197.31,195.10,L5
1985-09-14 09:35:25+00:00,234.66,203.52,183.56,207.04,187.06,202.41,198.62,195.14,L5
1985-09-21 09:41:31+00:00,232.17,205.01,184.45,207.68,187.55,203.17,199.83,195.92,L5
1985-10-23 09:41:10+00:00,225.12,204.88,185.23,208.16,189.08,203.77,200.96,195.47,L5
1986-01-04 09:33:44+00:00,204.35,205.79,186.29,210.80,193.06,206.55,207.81,196.86,L5
1986-01-20 09:33:24+00:00,196.71,203.70,184.51,208.40,191.49,206.23,208.13,195.57,L5
1986-02-21 09:32:40+00:00,168.44,198.78,186.65,210.98,194.88,208.62,212.79,195.03,L5
1986-03-16 09:38:22+00:00,163.68,200.45,188.40,211.50,197.79,211.76,213.60,195.56,L5
1986-04-01 09:38:03+00:00,163.50,198.44,187.04,210.07,197.10,210.82,212.45,193.03,L5
