,dates,mex0484-0000,mex0484-0001,mex0484-0002,mex0484-0003,mex0484-0004,mex0484-0005,mex0484-0006,mex0484-0007,mex0484-0008,mex0484-0009,mex0484-0010,mex0484-0011,mex0484-0012,mex0484-0013,mex0484-0014,mex0484-0015,mex0484-0016,mex0484-0017,mex0484-0018,mex0484-0019,mex0484-0020,mex0484-0021,mex0484-0022,mex0484-0023,mex0484-0024,mex0484-0025,mex0484-0026,mex0484-0027,mex0484-0028,mex0484-0029,mex0484-0030,mex0484-0031,mex0484-0032,mex0484-0033,mex0484-0034,mex0484-0035,mex0484-0036,mex0484-0037,mex0484-0038,mex0484-0039,mex0484-0040,mex0484-0041,mex0484-0042,mex0484-0043,mex0484-0044,mex0484-0045,mex0484-0046,mex0484-0047,mex0484-0048,mex0484-0049,mex0484-0050,mex0484-0051,mex0484-0052,mex0484-0053,mex0484-0054,mex0484-0055,mex0484-0056,mex0484-0057,mex0484-0058,mex0484-0059,mex0484-0060,mex0484-0061,mex0484-0062,mex0484-0063,mex0484-0064,mex0484-0065,mex0484-0066,mex0484-0067,mex0484-0068,mex0484-0069,mex0484-0070,mex0484-0071,mex0484-0072,mex0484-0073,mex0484-0074,mex0484-0075,mex0484-0076,mex0484-0077,mex0484-0078,mex0484-0079,mex0484-0080,mex0484-0081,mex0484-0082,mex0484-0083,mex0484-0084,mex0484-0085,mex0484-0086,mex0484-0087,mex0484-0088,mex0484-0089,mex0484-0090,mex0484-0091,mex0484-0092,mex0484-0093,mex0484-0094,mex0484-0095,mex0484-0096,mex0484-0097,mex0484-0098,mex0484-0099,mex0484-0100,mex0484-0101,mex0484-0102,mex0484-0103,mex0484-0104,mex0484-0105,mex0484-0106,mex0484-0107,mex0484-0108,mex0484-0109,mex0484-0110,mex0484-0111,mex0484-0112,mex0484-0113,mex0484-0114,mex0484-0115,mex0484-0116,mex0484-0117,mex0484-0118,mex0484-0119,mex0484-0120,mex0484-0121,mex0484-0122,mex0484-0123,mex0484-0124,mex0484-0125,mex0484-0126,mex0484-0127,mex0484-0128,mex0484-0129,mex0484-0130,mex0484-0131,mex0484-0132,mex0484-0133,mex0484-0134,mex0484-0135,mex0484-0136,mex0484-0137,mex0484-0138,mex0484-0139,mex0484-0140,mex0484-0141,mex0484-0142,mex0484-0143
0,1986-04-21 17:30:52+00:00,214.98826262461444,219.7541459849894,213.78547013467937,216.8229231024274,207.53371557890122,214.3425796558203,217.43917738412188,212.23216980175914,214.60316120069305,220.71487734331333,229.6457349590289,220.3655737632722,222.91608958234343,226.28895519026526,225.82801482061348,228.5784544745274,223.55066353674215,229.93752694843366,226.974355038701,226.19303204078523,224.6896814032025,223.3698354886775,231.90454865785225,243.1547125793116,247.74552644192613,238.048910883742,247.15190738552732,242.40884478072113,247.1437656549258,245.34866568784017,241.83780357693888,246.3588665385355,235.72732036171135,241.74445125203877,235.1982839695874,235.09254623581825,237.57494230410495,233.1152854401705,230.29589369182793,228.61343925675948,243.7698861645905,232.8019153960846,235.3601962731379,224.88399393143345,230.7441635610894,230.93949508840595,229.8502290080882,223.3063004404402,229.72444542668458,239.54398949809786,231.1276189272207,232.7606743313396,232.53542835628983,234.64180055759815,229.27545446482256,229.3885557493581,229.81334248548944,224.417681834438,231.02918376107291,224.2124480973885,229.0111573875028,230.16828247452406,232.97647629251202,237.57512730084528,238.24407893521416,243.67421767895058,244.82693916612547,248.3754573995567,246.9284049196844,251.9700216078328,250.42197332075597,256.33874691138624,256.009666294622,261.17346226954703,260.16645073753637,259.8751597758405,255.1898336777728,252.25174766164076,255.63719913933025,252.0493059265223,250.6132381350168,252.2683066226877,252.69740004415462,252.7300003751957,249.4426463821415,244.94875485889332,244.74695472775005,236.82718034948704,239.9926928674673,237.01526334408013,235.77028436784119,228.22135049713614,230.41005434086202,230.5573436449276,228.57921637475926,233.74757036723972,230.05723814789732,234.99209200013289,227.39251516871036,231.19061030308478,226.88944540008194,228.36562938559018,227.37928519214285,220.99703544146212,220.15553333132868,211.50518254499298,209.36979762996705,201.76866401602473,201.3080328185009,197.842570332463,205.75108402289572,207.540417148871,219.0694760048096,221.8696151820964,225.7703596422171,216.16584393302122,225.58227276196553,219.60583499063515,215.9174748798245,215.12520576322737,212.15623148755554,214.12489776557914,215.47999447080858,224.9055967416252,224.54127468516216,230.29945194023094,230.16412626551423,215.66248666444173,209.73884426481632,210.02942208290295,214.58397612474326,223.29774556788968,211.04540882464602,209.6940454946111,208.93750823071588,220.27462080339365,214.46047690647305,207.80103309729157,203.94051150523998,207.53956551249877,206.7722002987988,204.7651348622065,210.27770138086976,215.8608646488775
1,1987-06-27 17:30:26+00:00,212.68424604854442,208.97397742137525,205.72763582442843,212.33692175645297,204.42553873658926,208.75119661455457,205.82396558567967,206.69579587410857,214.2329341046722,214.7144340776843,212.636842760192,214.19145176508138,213.77102937444755,211.84125736940123,220.19901998570654,219.80642618938208,223.33763459110247,216.0132482062573,221.71810630861066,223.12957572319416,214.15365315286954,225.96021132902627,233.8111375634294,243.42428036989136,231.51001471090797,235.77933342716824,227.83103985550636,232.74281305167665,224.09124575822298,233.4519446939821,225.94473837945753,228.3594890257246,226.7933564055063,220.09982945724744,220.85860119073965,211.472336670556,209.68860001313598,212.92726847115102,239.55226215327139,221.7715842199038,220.58429118354644,209.918027572976,216.34888704912777,207.31492562212566,206.99497171738722,199.73309861741762,200.38604050217276,212.78488741799043,209.73388040296976,211.98177980867098,202.52657996714936,215.1958604295981,214.37019278443356,212.2276656540763,199.43662213110397,199.40570432184631,206.89489841184786,196.41843801992275,206.39213939439384,213.9385187292537,208.41481451881742,216.44221711072896,217.76682086328464,214.71018388276303,219.24264037318238,219.04111441340785,220.64830732922272,235.45155472377002,230.81461830069702,232.32305636277243,226.99594796628952,235.28647652136175,225.84807993781504,241.58604090340975,229.8836915640935,243.67961582958628,222.5353331058696,237.64566653313165,242.87607887134658,234.85860156503554,229.74359660488165,233.51564979958408,231.5730361031877,223.45773875557228,221.0552676049956,219.38347823815516,214.97972797503252,209.3080776259083,215.28600455964013,216.62532581819607,215.46834258229282,203.37982596107244,210.4436767425591,211.28216938406138,208.3723493520169,202.16919608889964,212.06218246492844,211.09906831710853,199.27217806766427,197.71024185790787,196.80561851735217,198.62663994955125,187.5051052687254,191.03541367515865,189.21290013046934,186.64562252546102,177.1963444257518,173.36291017970524,172.76614871577237,171.88129937342472,179.3982468224856,187.32520200662628,194.39275861280885,204.3992319612623,215.8555278172911,221.02619311936482,222.89198992916346,225.45320765775884,231.04770450184026,224.39256689463153,215.35477834625516,203.8123916303149,203.67952819500502,210.7954907002464,217.00505414439996,219.90130303479205,223.9110487413251,209.69532846004137,196.68127427697993,191.53220468597124,196.1541558563594,205.1777636229869,198.70743659449676,197.64127246266293,205.05663866248136,213.9176659963909,201.7207338995513,200.13627708579986,195.35822035031043,194.9200077879118,195.9720739386401,198.87485877270018,198.73514758995987,211.70653333625353
2,1987-07-13 17:30:44+00:00,202.3860211052572,208.43036568619513,204.43171272200806,205.98490428322668,205.16027626366778,203.9697446050181,204.59901789676886,212.96320256240668,215.20310054153816,214.24228770576653,218.14891787715507,211.2963534593431,216.247479399149,213.83274151926685,212.60311397717714,216.7077314263135,215.2482472393059,223.95318900669002,218.2382141201275,223.95920710473013,228.27399450753103,234.2515004678308,230.2269086280818,237.9348307684634,231.49100251024933,229.78964668598644,234.03243234888077,225.5625432635387,230.30718654955092,222.3165239838449,227.1374309769891,222.09968057844083,226.65321945404722,226.76331536502443,212.8861625852079,214.98932588473588,219.4583821576365,221.12003452169125,224.44102930077713,235.3251557121473,213.64600618168913,223.99233601074482,210.64053629132673,214.90271371389036,197.9855330797676,204.45484088811156,207.52282689251604,203.95041611067808,216.83269259164084,211.50465501270378,214.36966357331525,207.40711223454355,213.8539465847092,203.29493090732765,202.5260764479372,205.03938556881232,198.2686000499017,197.9099041484215,207.6203987021248,221.08678660345655,212.58478649270802,215.73261104542308,216.10060599100262,215.20221505639606,215.86072351097877,220.00195598030757,213.050666165503,228.18153059172883,233.61107422793242,224.89258240977557,232.66066999340785,226.12430590269685,233.53563987957241,229.04320094690596,238.83258725201347,230.05164857225526,235.59157189302266,235.24624901715006,234.70078672885637,239.41315660060144,232.39483758703972,231.4580440869678,232.57051454554696,224.81333213413532,213.73046481314142,220.0337728310431,191.45913492186088,171.20198452679801,188.75960439343447,192.0526855011208,195.78060069951948,186.2329632827118,212.97658350456567,202.9820659812309,209.33331970972085,198.84095494422044,210.6356181171333,206.15930236096486,204.369219858192,197.560200814749,198.74435150831494,196.1046855547772,200.39310287303798,194.96257306607046,192.23391609467703,186.8295594048687,181.9931660292591,175.07612511128366,172.9030206692547,172.4149255336224,178.49200685302162,184.1468941908683,192.46255976939557,210.94174071456314,201.4303306869556,211.12029489494194,210.72593429933238,207.44419634652724,208.37036577960566,202.40680013526534,200.35133365734663,198.43515500638273,210.66657785961982,209.43193123358606,219.57190217774686,222.70379077409382,223.39421653108118,209.88774210358295,196.3925836040473,200.46105717151497,192.58685849877924,202.33648287383323,197.7808559612087,196.57072257761234,199.68538182190366,203.66145917010408,200.16075416210413,198.60140719675928,199.23893328454415,200.66911320066384,201.6263342061358,200.81470214993203,203.8284347822958,213.46738429080847
3,1990-05-02 17:25:42+00:00,246.98857496945772,251.9118976115529,247.49676349142516,245.652106539736,,,,252.88504549367184,251.91534204622235,251.68911238006302,252.7003631983803,258.13567068020905,256.9271963044215,261.0698939656234,261.7848448139628,266.9430969885731,264.7774901844849,262.41400732218193,260.62545462376227,266.28460154930565,265.2457144281907,265.99758843142695,271.47111894851923,274.0796614478106,265.37436866800186,262.678152019207,258.60179228857373,267.0258931960056,272.8996169272055,274.4033971787199,275.4568955209953,273.175516759238,271.4355723112936,265.91673659679856,261.6928166384584,262.7434017130919,260.5973007032693,258.4787007217444,259.424748054427,255.2133657784915,250.97035760936984,252.22621839028284,246.35866439573618,241.81133306568358,239.46546580459363,244.79721042997141,255.54199131146203,256.6093786437938,256.49712038684004,,253.2375942931937,251.86962185318447,249.1333408109914,249.69321804268594,245.53145493494316,242.061812161251,239.25488057776082,239.17930983713563,236.32299415510334,238.2144322704755,240.34716594047813,242.96949876251773,244.78706149015042,247.9073968554837,247.65963090547902,249.77637196364708,246.4667800781351,251.4353187381165,249.86695433502098,250.67897129804692,251.71430073644692,255.97431264010464,258.4325583540615,265.2148994631217,271.3605760012109,269.2309903616697,270.1457941076797,267.9772427845166,265.4776560107109,266.95780761566215,265.508296220743,268.0657283596835,267.4554741962868,263.93792570215055,256.3737954259579,256.1924471683211,252.12514672138047,249.79923181884902,244.79474781667875,245.65441792834673,246.11273193340514,249.96624828149055,247.2713647554807,243.11843791248873,245.04308720949814,241.00860948802142,243.13398327693454,235.19676239328493,,,,,,,,,,,,213.2241555109385,217.06318235810863,225.79819079779998,231.18513216170618,239.3994176536935,232.3002499596269,232.71078408772354,235.31173121176124,235.99981821920562,229.35797190756793,224.69146338337964,226.13865900867327,220.23544579715195,220.98397150927445,223.84334185616422,227.69761179780326,235.33023971339097,236.3392547581422,231.58411472035309,223.79462920411794,222.09463247661478,226.21921875618634,232.3207759744348,225.65263334145914,219.7166796278604,221.74212131040983,225.11462446123178,215.19876154283074,211.40309760534717,219.31977773055524,215.21752332490354,215.00780164550144,218.30243641968414,227.72025120939594,252.1936487875028
4,1991-04-03 17:27:15+00:00,217.77139825208428,212.95445049671378,211.30532683142985,212.17941736086038,211.6203825902723,218.93845001491755,216.40484192662336,218.50505061389427,227.51051383548472,228.89033073314312,225.207007043758,228.4772994630371,224.00332938200586,221.59433425238183,233.3584206201652,231.9547317287637,236.14701374953071,233.50273014461683,232.1747197834858,237.93824993629562,232.17833756297017,237.89859102561667,244.24893681878638,248.33066894363975,246.95547496719777,251.0575884256382,244.77925870371553,245.21394150261978,240.79790073766586,243.24728750359407,237.72279297781694,242.15798055762173,237.91210543947108,235.54106595884596,239.71404119740407,232.6989876386647,237.31108163729652,234.13844772623946,242.09150105401676,234.50699492527383,239.62703057043362,229.7287483321698,235.2232550693575,235.21495720413975,232.29043873820956,232.77930994840534,228.14327742025102,231.94787262245848,226.08427716307784,236.5441033376373,232.66407876963592,232.97354053793222,233.83660546521145,229.95388249335372,228.5228705573516,224.72299600381712,227.3060618680885,219.13055553560164,227.76531822793112,219.44011798914823,217.41657595954103,226.63225217086165,232.03641588982921,233.09382172760772,234.72576550819892,234.03716566182405,239.26323744741316,239.4973894708399,241.5871242283224,239.19510424849196,243.14048463878726,245.86280126667415,243.7686221564762,253.10678931258707,253.5521624263024,252.63493156205988,246.79918070541885,248.68158152587196,240.50491088582982,242.69065503958012,238.92699958874846,246.10201659402443,243.13134957145388,238.71110014315272,226.9972926259722,233.44205461566673,236.26912193535065,220.9130580298869,226.54597579969877,220.582140003216,229.2633222830015,219.94269568586455,225.3452724612033,215.6894339921787,227.41991189277783,217.53546430958198,224.185193493431,217.64577818372115,214.31728139869088,224.33744623791898,214.6280052074971,224.08103871676428,216.80102382351464,217.83856066883624,208.8085766036645,207.43547395231104,209.50262046001717,205.22290544142004,194.14761222615383,196.11835069630692,190.80733733445334,205.49245554620254,208.91466318943037,219.13122778104264,220.00776730688912,214.21388539566107,220.81043177627694,211.96005130769385,215.4460329050309,210.5667975248686,213.9770226874927,218.18382293569567,219.24960533621012,223.01799945078398,225.1916349613316,229.77224784867016,227.05306529810505,219.19732061291006,211.68673719683582,213.77826938643062,221.60999176210396,225.48527587295342,218.27933584580245,209.72549428336023,212.26240817956653,225.07194831324975,218.5299243842379,213.31044219253022,210.97382691432793,210.862106702997,212.44869378122846,211.4124638844429,206.5517521582466,212.86865562742543
5,1992-08-27 17:27:58+00:00,196.66745027150546,202.01254643077095,195.30429286157536,200.26959602190544,204.70787403691526,198.7505096174227,206.17859136172734,202.18078488397867,195.79852744912262,200.32984889709638,206.34277247686575,206.42042357363752,210.46560754922396,208.27251828340346,208.4082972079357,208.1784751595596,,,,,,,,215.40138035267472,,,,,,,,215.83772559670908,216.85875097119344,216.60245964666322,211.1216288666492,214.51899576095542,209.640578707807,213.65929233255835,214.3452873448393,204.64035559270178,200.5382496386688,220.46442114172822,202.4298071177754,207.24918298574335,193.9973778465142,197.99694970104719,195.79408729649322,198.12474229475345,194.2208614640906,195.81959572842516,205.9126753541745,194.17241993117852,200.44901859328235,193.94048417509242,196.34777121930864,189.42391179595433,189.30503507478534,190.47711294008155,196.23904199729174,196.83056834296556,191.84185676765557,193.5636797981935,,,,210.61803655678537,202.91436992443747,206.53511071028578,207.72973393123067,211.7685787634556,207.2890655416438,213.6111221464135,215.24610801708735,218.2889448925535,218.70683764696878,215.30497279683777,216.6291558965887,214.41483706741394,212.5777443131879,211.26981614800553,210.35111059843496,213.45987621584203,215.66478207865697,212.0999921325212,208.59982489195698,204.36508250489936,201.00266992527457,198.39049073560767,192.87488049314481,193.83691628071648,192.39141431435309,194.07318747290645,192.0356672064757,197.14590177526372,194.5637237346324,198.81251474032427,197.59858215151314,192.31772206824604,189.70541750026598,193.72717650024543,188.3696807149692,190.4412918255042,190.06245694696895,186.5087188822827,182.29443383024852,180.52430694419758,177.54984812969985,172.319510932073,169.90007550486757,170.50586913992197,169.96776868298014,175.38586442940274,184.15494336501723,192.25942587246084,189.14923582004366,191.9501948887173,193.647018181717,196.3689504190582,197.20279526544385,193.42163768676568,188.9310966321862,191.3376121033925,189.73820295106722,199.10680230165377,204.59567517176433,197.12185762618404,192.94686247546255,186.20276937554425,185.7991611658661,182.70655284438328,188.4013740360112,201.95977810465922,195.72889865199954,186.8286317714236,191.27503897253035,196.0916040913354,184.8786135228278,183.18968244584926,186.38003595569074,194.04380599497534,193.7522441352019,194.57169814805178,197.14375558440616,203.4912317406411
6,1993-02-03 17:27:27+00:00,224.18400519611575,221.9020085260015,234.34484716469956,229.76758280930443,229.65389976486767,230.3597228673995,235.19671574204415,,246.99374940958742,,240.6353317773954,239.9801134743219,239.649594635627,243.52054487558473,246.65470010557272,241.96692694714602,235.29134085884516,240.04751736582557,237.77418101082657,240.46889676813439,,,,255.73660256135997,254.0834939187052,253.59339522405432,255.25590739513564,250.35682795827393,252.0139983292744,240.18806431647738,251.302981858456,245.31950399248586,248.78201264745525,247.03990521523554,237.45311149812733,240.64165525542717,251.15174424349146,253.78331914717327,249.44364323187784,250.67766570612727,,240.4940959904083,236.469060302806,240.27370637709072,236.79611682780418,236.7153906325916,230.25126792072774,236.1921566704052,237.4167030262202,233.8165069203087,245.15795017045798,236.13431974469864,232.12674453134977,228.45986282835244,233.8779089107602,215.87358621594586,223.00675146408327,222.4729676635542,233.31295097076156,229.43724924758632,237.11811534312318,234.11068053086888,239.34554256296497,236.14913435004993,237.87475836110136,237.1116586695585,239.2931554988864,242.72610396262826,239.9909198939681,250.81718618788773,247.18796334530177,254.15716715755661,255.607608096104,261.9975436985667,257.40169396192573,261.92147727197903,254.27167011555596,253.90510055460211,253.21497159301026,247.98146747002602,247.69984317150107,253.6657082833541,253.01548262311076,248.15229275264528,248.34657175123698,240.76794415978554,236.63933089501657,227.86354967746115,231.1932744524886,220.67703526089682,232.87565761370132,207.98340549622526,216.91083655337715,210.75083284591716,225.50211509347253,229.14838023693775,225.48664634142082,228.05625706932526,211.6273802165427,221.54625739916312,215.90470023384745,223.5138767663732,210.986429429608,218.9790451232825,203.5182715842958,202.98794272185242,199.93149031139603,206.51361329131552,200.21872157539656,200.2616000746034,206.1015006359152,209.28333968163648,214.4947745363898,219.21477548902806,220.93266905824453,215.39062157372,216.47128547868252,213.7330504868692,220.69852311512506,216.31244796878468,216.5090691665613,220.08384460766405,221.0173059685378,229.22766134763071,227.8756115367764,234.79524588445366,234.07452072740736,225.9512139150534,220.25750023556319,223.42461866952692,224.7347307044712,235.10998988832517,222.99739314428984,221.6980916149248,223.17311165494277,233.56034985712782,230.9662064884868,224.8783763260356,225.07110935538145,219.98486941195785,223.20171547860065,222.37808607835916,213.30303408412578,217.68037564929287
7,1993-03-07 17:27:44+00:00,198.16743713822586,205.44832731804226,197.47835062778364,199.1656282377034,200.69304711555253,197.36992772225585,205.9823979031775,204.39149594181683,211.73530608506226,200.31160078346045,206.4998782130546,207.8542492553216,217.8820496659211,211.27500142791158,215.84383102739713,213.9090211254696,214.37396979879134,218.7467387921242,214.2876895803007,220.99517138224127,208.89776792726312,215.9019292322958,222.16818997966934,219.11867551744663,211.27608529558447,229.30909816859264,223.7210827904396,226.11061088340466,228.80008649418298,219.4652558738509,227.78893380950115,219.29665830422562,224.77942442713237,218.09677584108618,219.19119895981981,220.57488596466845,215.2255823608867,219.76538276036476,213.23097237500144,216.06356470363318,201.5686011017359,207.65669519095775,204.52368241848285,214.1618436057725,214.03291793886945,215.98165986259363,200.29552848730486,221.40637788510685,212.78731075857013,215.03450101205027,209.20303445520113,218.15365085825272,213.27541744983222,199.858326002331,216.33669159374892,200.3660822183977,202.43592645880508,198.78996841890424,204.05701396969428,214.12571609729946,208.60703317890028,198.83853136824018,206.52981221085918,206.1527140991144,199.60153578461188,203.8924637350186,214.72299141601704,217.70937782570536,226.0915541631249,224.0140993738903,222.9566536664737,227.96573496499235,223.3974036031566,238.2727365871803,234.79198956085696,239.4249422300083,232.77664555636312,233.86717654890532,224.92922734218223,225.04273070972874,233.52254773733574,223.66163277096376,231.70759954273962,226.55199161935803,222.76868296306554,216.1390798204386,220.2681159250211,216.3446967312517,215.08339376892894,199.0084313201521,206.1693839958915,207.7045658677734,208.30130919636474,210.49243027074414,206.5315800677895,212.8173850621219,200.45363444744748,203.2992595215519,197.67517674922203,201.86833600910853,194.23640015520363,197.37008913600346,194.24644038451885,201.64167111229398,189.24701136295613,192.43079595818233,191.64939201977847,188.95761335588048,188.13573561867418,179.79943833120836,184.18473217581408,182.00112086530066,201.29709128566935,198.6183873439905,207.11615393871233,199.70932463689968,206.9316339777498,198.59249734602253,201.256916143639,210.90164005131956,200.37223325321557,204.38341732422595,205.39703892342447,215.73912783290442,207.94529427085905,210.8765442598269,213.7313798835637,202.00674761979576,200.6247574454983,200.5364467171737,204.18179361617325,215.86291929111968,208.21259585598648,209.97473375863024,209.2853835894055,215.71634095234106,197.40597261753805,195.6563938137446,194.84238404365226,200.3460317082665,198.960951908913,194.95652608450598,191.24560783262842,201.7274919514026
8,1993-04-08 17:27:52+00:00,204.1812761725281,198.1307963356919,196.62249121859614,205.72589788824735,212.3486838837855,213.63122380851956,217.41016185190315,211.78945293135985,218.84325795328965,215.80984673331477,211.69174816780392,222.90439865927593,214.74181361568503,216.8963608549638,210.60915368866176,215.68446048152143,225.11631122987995,225.20394163174473,221.7238513337165,231.55359024797167,220.61512615857094,229.45681774946272,228.45914958711518,230.19193360926965,227.8477829286749,222.36404479967058,227.11403008050533,224.95981280126858,224.06078392699845,220.6434612388671,215.75619727830406,215.45610195265957,236.85090446564726,226.931371185645,228.2400703104327,226.77012424134548,222.9584101646754,229.73473140962088,219.14803678650858,223.23778450548255,210.84704845884514,222.37396584312637,210.41470907581547,209.3084817624596,202.11847062177478,206.79999902820998,212.43886159656185,202.18338543126006,213.53910591390195,200.62346177018247,204.9623345948358,201.79945052311575,226.33389475810458,204.55514844418946,224.52947412393675,207.8087526791677,214.85091246398196,203.6813561787549,210.51699488922455,215.13716899509282,211.9025534030183,220.31318652986337,211.03341382244037,211.28654450583815,209.77290863581317,218.1041348108611,206.69093536655305,221.44508829681297,210.99879996124014,221.57275029365513,211.3437149041252,222.8577342412584,217.71264095832993,223.5076029868129,234.82025193903974,223.69866460745936,238.6905894849375,220.48412475221878,227.43789449550076,219.37966949674987,206.98790996997846,214.21881967526338,221.95253096423198,227.14272161573547,226.23507375207183,228.67061314778832,222.06525460769635,207.80756408259,212.34663367595408,206.55451428286665,204.20925966137088,205.95092565620988,209.0901071966504,211.1818810173395,208.31764030457532,209.3496947330208,212.6633962118641,209.53417745086128,202.5765878611295,216.62917343160117,199.43449718693347,221.70275166180676,210.87792471004866,207.52284596310523,207.3504308527331,202.2202136190239,199.44697095504392,190.75959833901265,198.49839336457637,183.43077239890982,182.93264215487622,179.40334005514086,207.219590981102,205.8283317132498,198.10521977768167,198.92943937117647,194.3584736235072,206.08445459003627,203.34646711049533,198.80100845634308,198.72783116699213,201.34738209062706,210.7943714439873,211.56685086250485,221.28205261995933,221.11796934318266,224.06894321735308,208.2610823400578,205.8233381690742,205.32032296376312,211.36130302752338,220.99254458860617,205.9560231150999,195.89617224404088,198.21835326928982,208.98847598497053,200.54203045009774,198.46249422318564,202.4195451930993,209.18895652028777,207.29458661669423,202.77976433469598,201.26747035865063,209.29260095946057
9,1993-04-24 17:28:01+00:00,182.2645142287593,174.0689988415377,178.38781992695039,182.56370053484767,183.35106919002402,182.90730149860977,187.90760138920697,185.38185518248036,195.9558290866416,199.00736946669494,193.14148030095006,198.15724974004996,197.3835005819725,193.41880931639554,204.51586479770918,191.21816488185755,206.09092913233138,198.3492165695317,198.59083033015017,193.44788456690094,214.1190695008406,204.78721771661873,215.42153989646118,219.7625509930529,212.33006402275203,202.68645692021605,205.00066281725765,215.6798950971243,207.52054910142516,207.80682724581618,200.49398375935533,200.19382018480786,209.02580454393006,206.3263818038869,198.5821758748768,200.5134603127686,204.06983745357837,208.27469308494852,221.1225304305553,216.94118852567425,208.53692618677064,197.79799673112043,199.80720374372706,190.02553079753952,204.4961004831666,177.13817911449064,192.4262417167979,184.12159288297383,200.62286033999675,203.54401517654736,190.22023606734405,204.79996601346664,186.36614754006555,194.42069189430913,194.28112572295015,189.71767367783283,183.77062521089758,187.08350404134245,198.74091941648769,210.49818184876227,193.91254748405782,208.66634884707167,195.3968042803977,199.51778935978,206.13083626472826,204.19328213800918,215.96492877465107,200.92466560544193,219.31031961913982,202.29194328915332,214.96373663452857,200.75397580931605,209.99625910581574,210.13252751574692,214.0312362748231,224.38443942952114,217.75222229040227,223.37922086636115,205.44119139335464,213.62024389080477,192.27048978215055,211.3217534723065,217.32709188039325,215.79770051019767,203.2549063347784,206.84151496984472,210.01003769048,191.81098190261503,187.55935377726763,180.57621345877357,182.2996011625495,181.66188741779177,192.11823867372163,177.02316903262252,186.85927931118758,178.3642798792821,179.40159635060905,176.36876686442773,182.21998887102183,173.86960945655676,173.81714154392722,,,168.8356611346985,,,,166.26820879955716,,158.36104446270676,153.94733426602352,168.39013508230443,196.14123504225188,194.44990766126602,201.03705072193907,193.03673296048112,202.02206704304612,194.8825981583915,201.47449808583517,205.11739697861225,201.24273925082946,204.57455055932522,207.4365065112839,210.53324134696385,209.5636731464777,218.7922323961938,217.8198826654845,209.94167056187354,205.59432462190574,200.90693937374095,209.96623903166727,218.13976130151826,206.97844727025443,203.8863420326084,204.52390777131063,217.03941101091957,200.85012608685662,201.22122204512715,202.43209745975037,202.10887720339326,205.76864424753833,202.98903355995853,197.17966899899176,206.70845892891856
