,dates,nzd0159-0000,nzd0159-0001,nzd0159-0002,nzd0159-0003,nzd0159-0004,nzd0159-0005,nzd0159-0006,nzd0159-0007,nzd0159-0008,nzd0159-0009,nzd0159-0010,nzd0159-0011,nzd0159-0012,nzd0159-0013,nzd0159-0014,nzd0159-0015,nzd0159-0016,nzd0159-0017,nzd0159-0018,nzd0159-0019,nzd0159-0020,nzd0159-0021,nzd0159-0022,nzd0159-0023,nzd0159-0024,nzd0159-0025,nzd0159-0026,nzd0159-0027,nzd0159-0028,nzd0159-0029,nzd0159-0030,nzd0159-0031,nzd0159-0032,nzd0159-0033,nzd0159-0034,nzd0159-0035,nzd0159-0036,nzd0159-0037,nzd0159-0038,nzd0159-0039,nzd0159-0040,nzd0159-0041,nzd0159-0042,nzd0159-0043,nzd0159-0044,nzd0159-0045,nzd0159-0046,nzd0159-0047,nzd0159-0048
0,1999-08-19 21:58:28+00:00,225.2476973398326,235.57601297700185,,198.74282306804696,183.55318373729565,192.87390453477883,193.29202670075085,163.88077087294295,149.92608167970496,146.32006619275842,,,,182.97648412491588,180.79184457244304,,,,173.12819241786815,173.63732783235469,173.60363821161758,171.79640838381732,172.84321525981403,172.3538635000523,,,183.51895242643636,187.8851351428124,186.99366148535702,,182.41124906687625,,178.07328377451435,176.17648970900098,,,176.21596952681514,,192.48697508082554,191.6219356720828,,196.7366563495366,200.54525446535652,,,194.49987231047757,,,
1,1999-10-22 21:58:28+00:00,214.15991690205695,213.57354610946217,,150.63806908881566,165.62728004640752,,213.15455730052963,176.62470951948134,150.58664238368084,149.40201959880238,157.08891894561458,,,201.48717342286653,,,190.64106060555034,191.51776992781149,195.30949597460196,,194.7202001313991,196.66231602298447,197.2254669505409,194.33102608193897,201.6670198340172,198.2049105043692,,,198.83128987146065,,205.5979338922858,195.86830184717735,205.3573709137348,,210.13762290885415,,,216.71111464350207,215.57889549240105,,,220.6975502721478,219.32366319076527,208.22933584320145,220.20509348338683,223.0206427071832,,,
2,1999-11-07 21:58:32+00:00,193.26779327109824,186.08047777838433,153.47215126502883,,,173.93784205479608,173.14404050904753,138.05555458869918,118.45904954527684,123.85316128505089,132.67464538891522,,160.07596541902058,162.81857472531152,166.61993595048415,172.8735908575704,173.0760807544053,167.74719763043092,165.81566964689296,161.89847921643178,,,169.56640864929932,,,175.0058331016223,169.31614789969365,173.86259194971484,177.58240923756196,181.45842812203148,180.14819419399078,177.2821026943658,182.1500560932031,181.1256925615846,,184.19288031585947,183.549100915471,,189.56087484423912,199.85607376083715,,197.9637361826647,196.7120878824018,,196.8960841281203,193.29635126635813,,182.63985348619883,176.36553649537672
3,1999-12-09 21:58:57+00:00,209.2190023248528,192.1979183405673,140.15573007924294,,,177.27957414327187,193.32969170755956,159.89761768079634,143.93718813881583,137.88849916009747,154.1281062389067,164.51127503666098,,179.9295870231689,174.63061342568693,190.62494555180885,187.29052097275905,,186.94337987551174,186.297110025558,189.14972003212586,,184.6113156729427,187.6580903898017,,189.81551105756097,186.8516771964214,196.94943662303683,198.49089065168636,202.99469575066053,195.2659681499116,,196.2141664470812,193.91682951788164,,191.3347171956092,191.61819079640165,,210.02908437048623,211.4944205363039,,210.27442025311706,211.38091172820313,,203.97562438415994,207.61425666247357,,195.1274330039294,187.3235755946595
4,2000-02-27 21:58:40+00:00,187.742432444164,139.10542765677326,,,218.74705971153557,,,,171.43210511158162,,,,188.67621232445273,,,,,,,,,,,,230.76579798038637,210.3155165402305,,212.0875557842568,220.74952244453618,226.1215641440079,221.31366942808842,223.54191613378745,229.0987866041836,,,,,236.4074315631152,247.38414038504706,,,,,,227.3004339504369,232.78072485577505,,217.81147660800576,208.7212708061469
5,2000-03-14 21:58:35+00:00,196.18263594328795,124.73707409541947,,,211.37236594426432,,198.1800360183582,179.4523064262963,163.81483788538145,,,,172.20270285354053,183.22543669468894,190.71939557838365,,192.60004648705367,192.39746888120985,202.71007975605613,201.31618438521153,199.24941203453633,201.28492265987572,201.5107171969023,,202.79891487754333,203.00565313578167,,206.42349594786378,210.8047451333949,212.1596722770717,212.65106457584517,207.16164624341195,217.29245734854587,,220.11535591494987,224.83856813008993,,225.80211749756012,228.09562640085977,,234.45211214246078,227.05885710342523,225.67072688417082,,223.61962790105406,221.04079804091552,,213.88863317268533,202.68762715863465
6,2000-03-30 21:58:33+00:00,184.6673977282673,,,,205.71253242210665,,198.76776818421837,179.0618688307506,161.7081954835662,,,165.6199755477736,186.64267146219728,190.7079903514076,,196.47391966933122,196.25649803755852,198.310981725204,205.43812807070145,,209.96792123168535,215.76854542406386,213.00095680606904,,201.4638587039944,201.0679605532518,,218.09924057426284,225.61193379860896,,,221.26097900149549,227.62919085603883,,220.23479863841328,226.80410465773645,,230.7232019792532,230.62935691852206,,241.30717079942673,241.3668111927845,,232.9691630334517,233.03275813475307,,,225.01383437996856,212.37900802864834
7,2000-05-01 21:58:18+00:00,,,,,,155.58676647673622,,177.00134220423277,168.23130857941803,,,149.74692191502055,174.7626082066438,,200.33841815609105,210.42091216327768,211.3593853545105,215.10604180647098,,220.36275824831597,213.02791900232984,210.7678141182965,,,212.56422089791224,221.36627454893903,,215.92012895957478,227.62957646881816,,223.4062172968184,220.9275432781796,206.99955650983446,,205.17117705093293,215.91375129232017,,232.15222261440823,,,,,,,253.90396067329624,238.566061658132,,216.18992968277524,215.82939788409666
8,2000-08-05 21:56:44+00:00,,,,174.43345570039298,,148.80414581069837,,141.39651192577728,,147.4103202631268,146.83674069719615,148.26279641800778,154.37590682424627,,170.09763922154053,170.3572710462627,169.69296047326992,,172.46244246861963,172.82380568321875,179.00668475381326,177.98003269428997,170.04629000621094,175.78672916223914,,177.5976014526483,172.8068475342764,179.8970696783364,,174.88297289919123,177.63053645779303,,175.9003148641456,173.1537984062181,,183.73117902887097,186.6888989532359,,188.7388145408161,196.59090491020396,,199.90488229985465,197.29243173303328,,203.50063397260976,192.75639190134524,,189.01169528137092,181.10430906780095
9,2000-09-06 21:56:46+00:00,,,,,,141.93689896191853,,138.93090640625707,165.29977751024884,,161.53434679020108,,162.8314823977342,168.68794951091812,168.15263740966822,,179.9335913574172,181.77683130794682,187.9872186548709,176.9022892859137,,166.44496758276145,164.4384017691112,162.4648579978289,,164.48065038355068,163.96283638400942,166.04651585919666,,167.67631345752764,159.96079239928727,,171.70274819636052,170.52409269637502,172.55288733867496,171.72390988159566,175.0793161586249,,188.95171358896152,196.54606538312314,,186.4929852377169,188.49365099854637,,181.9942978286177,180.12342850685195,,173.12923777064125,162.5705834627387
