dates,nzd0037-0000,nzd0037-0001,nzd0037-0002,nzd0037-0003,nzd0037-0004,nzd0037-0005,nzd0037-0006,nzd0037-0007,nzd0037-0008,nzd0037-0009,nzd0037-0010,nzd0037-0011
2001-11-19 21:59:56+00:00,158.93317231667524,154.22349102733583,149.84960320838454,144.6732193400247,128.18220571989067,143.8733992739201,156.67763876033948,170.430174832398,172.83145896904816,132.10163331686195,143.01535981511182,151.36570449791873
2001-11-26 22:06:09+00:00,147.900959414263,135.57380487317337,127.7994072351533,120.52685880317138,113.86850488290789,106.85865451667685,138.22501786371157,150.2108810900628,178.2090023339849,119.16211317941845,136.99313573109336,145.4193660653923
2001-12-12 22:06:14+00:00,130.98847310726848,121.35018917190305,112.20249051794215,101.19983700948755,99.35863671229559,94.34581312443345,122.44926416033233,,168.39186375439672,106.006928923645,117.8026182974937,110.14366542114834
2002-01-22 22:00:16+00:00,161.00322570074263,144.44609283847788,144.63305405801876,141.95616288060342,126.37404598462076,128.39952745839824,150.2435717283822,169.36819199822088,197.22885491537673,136.45689390661656,157.22722602252432,158.72123182306174
2002-02-14 22:06:29+00:00,164.38295156172563,150.88089505319275,154.66532313877016,146.92118545927525,134.82254629514023,153.18149634357786,153.13497940155744,176.95240287259216,183.40754986164333,145.05583623195002,155.28241543757306,163.70747081580785
2002-03-27 22:00:13+00:00,141.3188580909369,135.70215485875,126.11873193683039,,112.33305973906279,116.1694817679736,130.83824143070063,144.9094989843012,155.71682566912608,126.11093500257614,133.87960025445895,134.09035967060592
2002-04-12 22:00:13+00:00,,,,,,139.33383344102083,128.84832942535454,152.21532248935148,159.6382443235569,133.24495517711668,137.52605015385237,138.13775395149034
2002-04-28 22:00:14+00:00,155.20567227521144,145.9433448072449,143.99387105838548,129.13800735645165,119.6029593033289,136.4550761611194,143.52028197704914,171.82006175665555,172.37669500605344,133.4628014885514,142.1695633004558,145.42796068763133
2002-06-15 21:59:55+00:00,159.69281341490586,150.74748835009495,148.26691332078732,129.21970961996894,128.8051659697467,144.96586953053136,145.5839747899303,166.41797795847629,194.18897622496152,124.62952995143664,140.01507449611228,144.78368799828905
2002-06-22 22:06:03+00:00,136.17195384787868,131.79699041247142,128.47542661342186,108.00126372142492,110.68744718678114,104.83292629115104,130.92420564548675,144.7688396242352,144.19233282791535,113.55616365463412,129.17604538638165,126.7141436756796
2002-08-09 22:05:46+00:00,144.00835576759349,137.72326954911588,134.7111550051755,123.67817555376888,119.6043895391371,121.46292442535844,139.48608751027,156.3103469681905,153.90543319798894,117.89884851439126,131.92326638537838,134.16100979408327
2002-08-18 21:59:33+00:00,129.4362280599555,126.93820551232169,131.54459938972713,118.0074695261903,110.38573969556472,107.43957916170987,130.80891617777013,,171.99276285715442,118.02227201963599,135.86753957578156,137.81780605802274
2002-09-26 22:05:21+00:00,167.84005102134918,160.48737999693077,166.40102349821555,161.64869180556215,142.08866265741457,153.54406204682337,164.33569411765984,182.9624694345727,200.9039008284672,130.36570887646414,143.23076674231845,154.09707359376318
2002-11-13 22:05:30+00:00,,,,,149.3995369094353,140.07319236077174,151.01226401251537,,195.20386036398145,129.82611407684854,148.35119837793977,149.5597043897692
2003-01-09 21:59:45+00:00,152.55412458960777,145.057752962114,140.98548528010468,133.8216572367562,127.6673555777962,133.13064352243356,138.65700593733118,153.30980057641068,171.12708547752018,128.86846513008817,138.08049511102067,143.1925186160114
2003-02-26 22:00:04+00:00,,,,140.55035660586483,,,101.9333493993305,,,,,
2003-04-06 22:06:21+00:00,151.01423119483775,150.59716542492762,146.55556041489103,132.22270728193524,129.32574521346623,139.4626721607141,142.80175098558686,164.79871990680377,171.79769548182028,128.9018671647159,138.70709146505047,142.72343138536746
2003-04-22 22:06:19+00:00,139.53600615014273,130.85829271618385,132.93162727914813,131.8992879493509,122.2546163685506,124.662991779606,144.09907492683476,,185.81907600864943,127.19769942308658,138.24399992893655,142.21654539549772
2003-05-08 22:06:20+00:00,143.23817463509215,136.11076569713572,133.60322458799214,129.15937674814597,105.10190178068973,119.6166923839688,143.05380674733235,170.88299405636644,184.2098717096596,126.86866078125827,141.74731812497814,141.7347549184694
2003-05-24 22:06:17+00:00,125.88420312805674,122.86599620987242,121.7213904686559,121.49022440815264,95.855182156723,97.2455350532552,128.18441745839527,,163.18726654196135,111.70379814127638,121.56707836107341,122.63363231286183
2003-07-28 21:48:04+00:00,138.39286363003362,131.13826076715577,122.33123080589334,115.58658724805875,98.49742056037428,107.7077122336546,127.36765618059685,143.35854439427789,163.32660388358076,113.36290722511045,128.74558025732298,126.8959880799096
2003-08-29 21:48:38+00:00,150.31558886487954,143.53641022889056,157.9801513323616,146.60379016769386,113.11869638118776,144.82853126075693,161.0602321617031,183.10937257646322,167.2755309761974,146.2856587719994,148.84387857371448,151.31648076594797
2003-09-30 21:49:06+00:00,161.02451237090267,155.4766082085484,150.78713241374868,148.94402085484018,123.16283793504175,140.42465914346292,157.70214055059762,174.4058925304957,190.15149829721108,133.2133793309009,143.89720731781398,145.66648217097003
2003-11-16 22:06:11+00:00,164.13198778052646,154.9906968922625,147.1920793214175,144.93820322398645,121.07663398148954,133.50480390202205,153.5682732724895,,185.270686837952,127.15987150546371,146.73825714016084,153.64743525870574
2003-12-10 21:56:06+00:00,157.31491265031718,151.08029917067944,144.03794469541947,145.96031045694258,115.5886172593219,144.38685524928104,155.84118160863957,,,,,
2003-12-19 21:50:03+00:00,,151.28548748671966,140.76968202032322,145.66637788142722,133.4008375082977,138.49251278282182,155.7842050693093,,201.87602274655345,139.73083952570184,150.70438348056425,153.924919896115
2004-03-07 22:06:48+00:00,153.54432997572573,147.5593552486611,144.2170855270969,141.74211979982783,,,146.2007183404094,164.75559839461857,157.10719563248344,136.89495973439247,149.59514586747264,160.34516527010095
2004-04-01 22:00:40+00:00,166.10137163515816,148.3882968693925,147.90949547611507,145.85290793502637,119.96114598166095,119.96157223882662,141.74725728843995,,176.52550219613983,128.01505607808764,148.59015772950036,142.38423105253224
2004-04-08 22:06:49+00:00,166.04452831403597,160.0977081331666,159.45503685372398,161.34069832906727,111.02377246970688,150.50286490904776,157.04923628861255,175.9271779697643,181.65854753898557,148.63597962742827,154.0043545716869,157.7075402968222
2004-04-17 22:00:33+00:00,156.95478033121563,146.6964824262346,138.96097345552872,138.64766425798604,123.31590318088067,128.99076204224272,141.8814580762011,162.92156736436038,168.8490970978184,131.80324883213154,144.902817910482,144.07576495451102
2004-04-25 21:51:23+00:00,,,,,,,,,,,,
2004-05-03 22:00:35+00:00,,,,,,,,,,,,
2004-05-26 22:06:45+00:00,,,,,,,,,,,,
2004-06-03 21:58:42+00:00,163.1713117606933,150.75420117113342,149.47857143701083,141.92883997345052,124.46273249375564,134.9162823760439,147.89410764874032,164.0685200846252,172.06475121633935,132.42459070222174,139.40279538293004,138.39343438311016
2004-06-11 22:06:38+00:00,161.519047464315,154.7139658738036,156.26273282606056,149.69175325476337,118.0255847986127,122.33070211305194,144.94184133453447,,188.78812801079866,129.27209276687933,146.04177854288363,147.2187257279433
2004-06-12 21:52:47+00:00,153.90394530812233,153.23770826988047,157.68052776665525,153.5996408103458,124.72515688896434,118.84749011453557,143.48620710923305,,183.5149334922537,125.99075420628796,141.33486164796727,136.9290079400872
2004-07-06 22:00:24+00:00,158.65570878396505,149.02658560887284,144.70058022744536,143.07884302825772,116.64807969120271,136.84753629134067,147.7206125909308,162.83004632145062,166.74901613460375,123.93430014559137,138.93420624379795,136.90902269322962
2004-07-14 21:53:43+00:00,,,,,,,,,,,,
2004-07-21 22:00:04+00:00,152.80996449894985,150.03004722846882,148.58139791593965,135.69269409679012,114.40363603802464,141.15643224659854,162.60890170193434,181.9190095391284,189.11572477231675,141.9487023918485,143.8206221468026,145.5082942708381
2004-07-22 22:00:20+00:00,156.84485989954365,149.38026704581915,150.91792775351058,145.26030460539516,122.99680618198838,140.4378062447035,148.68815460677504,167.8206983414663,176.0254730290307,131.68982787236627,139.01280797824208,143.33784558721445
2004-07-29 22:06:27+00:00,,,,,,,,,,,,
2004-07-30 21:54:04+00:00,155.83974745779346,148.37805934903196,144.41285277430444,139.34217449016168,120.35626725078207,119.34418005432623,140.96528379116367,153.34864073399496,190.60122060833146,124.5670572737875,134.19349724105425,136.49290675162865
2004-10-10 21:59:56+00:00,129.27740549047144,121.86298337935045,114.82792908620799,,,,,120.5167718199034,146.71734683391728,109.02305063267094,131.52130163166524,136.18772811686216
2004-11-18 22:06:34+00:00,157.13315355354533,149.28170179034205,146.74683172359312,141.8281316126242,122.82265705977635,127.65493392302076,145.72355494062592,,186.90667219048254,127.52449865822972,136.50105716797762,144.54949883828033
2004-11-19 21:56:31+00:00,177.71706548037983,169.37175344491203,162.4206341767127,158.48372909257495,135.031349430029,138.88801841688945,153.29527014357353,,204.91751402675305,136.7505259846839,145.44123082483833,151.58553655015163
2004-11-27 22:00:30+00:00,,,,,,,,,,,,
2004-12-04 22:06:44+00:00,167.7796011300042,159.8668362590427,158.22139092851342,152.47410021405545,129.33736052669306,129.70665234898973,149.66047653617022,,196.38466059300842,129.43840149529575,145.83015395695602,153.4898317907103
2004-12-13 22:00:36+00:00,166.9130109407755,160.1245784577443,161.66066343829198,157.9924380076327,115.64083144597281,152.7309183518741,159.0543455444328,177.1095787367946,175.55260170305084,138.71737448089004,143.3348181891746,140.149559751492
2005-01-13 22:03:41+00:00,172.82458112738328,160.38913049713213,166.67665454455735,166.27274321823506,121.31902270986383,165.63277020362912,163.6984142397588,189.22990968306706,192.74168071312087,152.10270529844473,163.6247707733426,174.9713040188477
2005-01-14 22:00:49+00:00,173.46075148926985,163.15292564750712,165.96582416053567,161.66663352954012,137.30072975301366,160.01419508134757,162.62777606224134,171.6489266128973,183.73086869999267,142.0245106311541,148.40761188193002,154.42252344215785
2005-01-21 22:06:59+00:00,,,,,,,,,,,,
2005-02-15 22:01:01+00:00,,,135.80271314861812,124.07821702332959,113.59579549327843,121.15994294638128,134.12678478886045,153.3554874472149,,,,
2005-02-22 22:07:14+00:00,,,,,,,,,,,,
2005-02-23 21:58:07+00:00,169.72611200437402,158.25824941697198,153.70668589471444,149.41982932136565,134.32466666611506,153.12547298237357,164.306233167569,182.27961824050755,202.0909090819627,145.77363476940158,156.63441980944145,165.22187365804484
2005-03-03 22:01:06+00:00,,,,,,,,,,,,
2005-03-19 22:01:06+00:00,,,,,,,,,,,,
2005-04-03 22:04:40+00:00,183.4702974228323,173.2238642514677,164.3215672240523,167.4919317854877,137.2057565638828,137.42144332000535,151.14610212699932,173.21340663584425,201.03939249730487,142.75424704453172,155.12913878207218,155.70073933896342
2005-04-12 21:58:31+00:00,166.10332183613505,160.9178906905118,155.02695863208984,154.49885968571942,136.09118762736253,153.2923689069744,160.63341006275635,178.20430521747497,190.86060253154372,151.47700967207766,157.80308979124442,163.2216173829069
2005-05-06 22:01:01+00:00,,,,,,,,,,,,
2005-05-22 22:01:00+00:00,157.32457359955518,149.53327998963718,144.5645741533251,135.57356127589517,115.86912604081267,112.71216885059299,121.93091738403271,145.25530158898218,172.08383671052738,122.3980001102993,130.24284622512207,124.47985909311433
2005-06-06 22:05:05+00:00,170.68343742118105,162.10212005151263,158.8197935339564,154.25242543193033,142.32254323895782,141.6562440512535,147.1698918469034,174.52782069421752,199.57340294197562,135.35963202776978,142.98697125407858,150.89940962474063
2005-06-14 22:07:02+00:00,140.60447512063618,135.60443895312488,128.99861052567212,,,,,146.5706329794499,149.29603253916503,122.46382321796163,132.36396273175316,125.51310663211206
2005-06-22 22:05:11+00:00,147.9339774041419,140.49807887722707,140.48515678058396,133.2006053453137,126.80453500208564,134.32815380132337,154.54614676415355,170.8101715289461,192.74940108587813,131.99734226861185,145.6495941831249,154.84997253623797
2005-06-30 22:06:59+00:00,149.01596189595148,146.2745142596146,153.85639608148261,156.41835947045809,124.25083148591546,120.15235670644215,153.09385218865677,,187.12474159351706,132.59145872069885,146.61873966642307,
2005-07-08 22:05:15+00:00,156.31578229360312,151.06166658228452,147.1134719601533,141.80811386453743,121.73161814483714,135.7710806332163,158.92795726958502,177.7008670915832,177.47985865617645,135.3039100443938,146.19317312959282,155.75875427875053
2005-08-10 22:00:46+00:00,158.86113046110432,149.80203110419296,147.88718831200413,147.13265345137424,126.81610031053125,128.6237490857937,152.98407345843526,164.04536622683884,190.54083542882125,125.12373327136703,139.1164426334044,144.4655300667107
2005-08-25 22:05:41+00:00,147.91526407437766,137.42934801348142,135.27244349367004,124.3551946510582,111.74312988922031,124.18417754020491,146.76918020334193,169.68941755890046,191.43495180977112,124.88232455140184,137.26485224966416,150.0882740495994
2005-09-02 22:06:46+00:00,,,,,,,,,,,,
2005-09-03 21:59:32+00:00,155.46568702785066,142.95721835579272,134.72052148051137,130.4979348129132,116.13603056388945,129.18396962204164,145.4472202879112,162.15520926362422,191.7415029877537,128.1289621309555,138.65739766051843,151.63141952739636
2005-09-26 22:05:42+00:00,160.7075736930708,158.3051902416941,161.20163484360873,158.09998578523272,130.42121595530625,129.84091062256027,145.32778345224568,,207.3831741386633,127.83212760611639,144.32263505345102,159.24796747426598
2005-10-28 22:05:36+00:00,164.1753628714334,156.90067951335902,146.6824341111007,150.73645148319142,131.42780921298748,122.92759997355955,142.5377841574684,151.00479259725955,198.63084994121832,130.99488982552333,139.9817182392437,149.07141019882854
2005-11-30 22:01:00+00:00,,,,,,,,,,,,
2005-12-16 22:01:02+00:00,,,,,,,,,,,,154.67331889643225
2005-12-23 22:07:15+00:00,,,,,,,,,,,,
2006-01-01 22:01:10+00:00,181.75932385141627,170.76742351180127,169.5244990861164,167.14619422878354,145.9598071271734,165.5458614112904,165.83081732160397,177.36768988047467,194.33438714586333,150.19442735919546,152.72387152688495,162.32578660932643
2006-01-08 22:07:25+00:00,,,,,,,,,,,,
2006-01-25 22:01:29+00:00,134.982696970332,162.36315427339702,160.1189517247941,155.52972068615642,141.79271331915112,138.5999413628232,,,,137.88357190726646,150.8167142958209,158.25626795052344
2006-02-09 22:07:38+00:00,148.16372670333885,138.20024652711754,131.49386583264857,126.94414870379451,115.4144517754779,114.77263536642971,138.0700216955567,,172.65684326889513,121.27181866282315,136.98267686506526,136.41794137686082
2006-02-10 22:01:51+00:00,165.35984956383055,155.0197479653156,151.88249991816627,146.18700260431095,134.46138383109303,137.33545119626294,148.44255468666643,175.5168196370186,203.78411949348242,136.8134353537527,155.77793601269653,157.54493225891775
2006-03-14 22:02:31+00:00,145.5088973635307,141.49908226720666,134.39871082677377,127.93872928034465,103.77327853130204,124.1233706496182,142.07891523964665,160.52479470241488,164.51792657673073,130.8971288384976,138.85209392462266,139.76105810783864
2006-03-22 22:01:30+00:00,,,,,131.2526283192896,127.67526972884721,142.1339633400631,149.6396409623139,175.72835382873123,124.7951482462963,135.84663221214723,126.25865284179918
2006-04-14 22:07:36+00:00,153.7985670036822,149.8295736305211,146.83109177857187,144.5134467500641,128.28677122827338,138.93117001571676,153.33893916207714,172.89321943977544,184.063824056955,132.34064004747424,142.12449608419465,151.16711265704234
2006-04-30 22:07:38+00:00,,,,,,,,,,,,
2006-05-09 22:01:28+00:00,190.70947947481235,184.08102693244444,,,,,,,,,,
2006-05-16 22:07:40+00:00,160.19130809417766,153.18460753953823,148.35289033022752,,,,,177.22517275075302,172.5679490207843,137.59844412220124,147.1658724115171,151.65510553035324
2006-06-10 22:01:26+00:00,,,,,,,,,,,,
2006-06-25 22:10:20+00:00,146.24820398501538,143.64896749098506,141.69105221766756,140.94981639989473,122.98010606581852,131.3469685951252,148.03378613291045,160.81351840262087,163.84040434680165,132.54972454080718,140.74274451907846,149.1644545786327
2006-06-26 22:01:20+00:00,153.96602729292277,146.16349791762525,138.8706309148108,138.4015986384524,118.958989584645,129.73140061132173,152.22833163288593,160.8179636362687,165.1946353125375,130.38963280255422,140.82359306637156,141.40797774978748
2006-07-11 22:10:34+00:00,166.52905624357615,160.34389105871892,167.66494704516475,152.65075698612918,139.62714482174567,137.35937689965726,148.66020952768105,163.75018615259597,199.03323700131975,141.12313888791425,141.16421712745895,142.52966607534475
2006-07-27 22:10:47+00:00,165.1523283881731,158.88909197211862,155.4538669308642,153.8949264520844,131.03780673687868,150.89039843391728,167.2285024562317,183.1728672086793,190.29604832106614,145.10430743086548,151.60742753336078,164.93484763613213
2006-08-12 22:10:59+00:00,168.71609538662997,157.40508097984485,161.9124615435958,159.82842360491816,132.20865810303607,151.39912685588445,165.07014891147747,185.27600271034078,181.64381138836387,145.30923972780974,153.54052085484713,159.0320431496052
2006-08-13 22:01:05+00:00,,,,,115.76076555290238,128.79624053630047,140.48851316716932,159.05485094073956,156.22983839450572,119.44466037640822,128.82854481585855,132.12129716842756
2006-09-13 22:11:23+00:00,165.78063520821303,154.44463649710588,154.55421727478654,149.60171225547293,131.6428505522326,136.8254770970557,156.37843184937438,,206.50875555815523,,,
2006-09-14 22:00:57+00:00,155.1624175093106,148.3542460324216,147.4022991149778,146.2168794086833,121.47834031704792,116.21512330343356,150.50075039830736,,187.19219288944007,131.54363849799554,140.4706426235786,151.6001468832079
2006-10-16 22:00:55+00:00,197.52632780239387,164.88978603209534,166.99081908223724,159.63666803756556,,,151.55327415438185,163.70022684318172,200.8564153358116,133.38707510771496,147.7011638714698,153.77209955750092
2006-10-24 22:05:38+00:00,177.80258893669165,171.06301563719353,171.1849583021792,167.02972869283332,150.69431201905422,158.67254644643805,169.33035647546868,185.67874470225297,191.31083239817318,149.15674395418495,153.5232721140656,155.31825651298044
2006-11-24 22:07:37+00:00,,,,,,,,,,,,
2006-11-25 22:06:19+00:00,148.95379376414982,144.8940913851238,144.48592429351794,151.97401560431598,134.99106976947374,179.39431068053327,207.26391870617422,231.2054183460136,,,,
2006-12-02 22:12:34+00:00,148.3992443033177,142.14025598307643,147.97201663826016,132.35048711361625,129.66374936955327,145.5978401406444,175.1287329973254,206.92036475209667,139.8172862787202,137.41628566001333,165.83494893734294,
2006-12-10 22:07:44+00:00,178.1440790825168,170.47115725982212,165.6426762293991,167.77784353860991,,,,,205.15914565770944,137.4329841197812,147.28170817359563,159.19597698211652
2006-12-11 22:06:28+00:00,129.3532953102049,124.14560984629787,129.58664756675591,140.20646364357316,156.27255691352337,,254.3892467698562,178.74142435770045,173.13182796899548,200.358519983969,,
2007-01-03 22:12:49+00:00,138.8145846428322,134.3518647516971,136.5790212520146,139.38146315094235,134.96655719351702,180.67618905928464,,,166.8628190679795,171.6121246221531,217.25163922567026,
2007-01-19 22:12:30+00:00,174.4631171624797,168.16946757463683,170.99971394910705,172.4801071788851,150.56242041341926,169.69189577059126,168.4128687420613,180.97796483014466,171.33556620529305,146.12295131672818,152.6540293950613,
2007-02-12 22:08:00+00:00,123.90052170179644,140.73757369614583,137.72227543080103,129.24368421580175,125.91567199635946,123.80544276510635,140.2985713864108,,170.8081994917635,133.85473705105727,142.35413588260468,147.71674598156775
2007-02-13 22:06:23+00:00,161.8789996096854,154.76977482319342,147.36936728603266,138.05252996399443,131.90560202497747,132.7630573614024,150.7619403692559,174.9338006195367,191.72327247744298,131.87057523595186,145.9251181217754,148.82244666564176
2007-04-17 22:08:06+00:00,167.04395591032767,162.803976052363,159.4033062828449,155.7348565263453,137.66733743245288,131.02365325316367,145.3849888282775,166.9345188172455,169.89258012522825,135.71422448552906,139.40793708150082,139.85053537709092
2007-05-12 22:01:48+00:00,150.87584906722108,146.57075938334032,133.2235396066315,134.35976204330973,125.1961665773729,106.29310425508277,134.76769481474764,150.20732402764537,171.14696998284828,119.69361076236977,129.09872165850388,129.2660371934015
2007-05-28 22:01:40+00:00,,,,,,,,,,,,
2007-06-13 22:01:40+00:00,,,,,,,,,,,,
2007-07-22 22:07:45+00:00,,,,,,,,,,,,
2007-08-07 22:07:40+00:00,150.7102330994726,138.92823242954464,141.00999947061956,151.9243970927227,,,146.81548360084415,160.72451005065844,176.3075814513993,127.20587406265673,130.0387160449846,153.0393747343726
2007-09-25 22:04:24+00:00,162.07582924865102,152.49392183821806,151.47249521548147,149.33311873685508,141.9516380167715,142.97699087386127,158.48724673217413,179.19802345859452,193.54895153011893,136.63272591578843,144.77839494531673,150.00553411715848
2007-10-02 22:10:31+00:00,155.0063091487477,146.58278193095688,145.77138830702506,144.61490603056728,127.53089066120596,128.46931297938156,149.7829289115522,175.7283871619949,193.40439411877992,124.78015915117285,139.17513418741902,147.38966379953885
2007-11-27 22:07:48+00:00,156.58308633573438,149.7664525812649,153.57400547439454,150.22565995285353,130.01836910380044,,,180.71549601606696,161.9163416430985,129.76344953025108,145.98369977570036,149.74162050550387
2007-12-29 22:07:56+00:00,,,,,,,,,,,,
2008-01-23 22:01:45+00:00,145.3753319180245,137.88524167507921,140.82210288808898,128.2496835619218,,,,160.22880645315087,148.62775701079553,121.71739659861294,140.38877488897919,135.09804934319482
2008-04-28 22:01:29+00:00,,,,,,,,,,,,155.39835914999873
2008-05-05 22:07:38+00:00,,135.7517172412577,127.91468791078591,119.45945817429596,111.36879444548748,98.87669404957359,,146.70834154172954,143.20049982882358,117.28625576319793,131.93094693555815,
2008-05-30 22:01:17+00:00,135.34032307345132,128.3604819603475,115.18123303385981,110.7431353237299,107.09510848714568,68.77620641151586,130.06609778217782,141.35773370788218,160.30902282292817,121.58108134429864,127.9503500748442,136.57694972725938
2008-06-06 22:07:24+00:00,158.33203136811605,153.06741496168075,149.9778678999245,148.01022841906496,120.06851588781755,,,171.50263357954947,166.00224145801926,136.16242526473013,145.60953015880463,149.296089229467
2008-08-09 22:06:47+00:00,138.9755896401935,134.21599977803152,139.5386759295289,140.45179231927895,113.10602227396996,101.1956256005592,133.1637576619075,139.60852285946035,169.94340188496918,108.579545921055,123.9258565223163,146.70817789489695
2008-09-10 22:06:32+00:00,,,,122.83941196305882,118.09396737840281,102.26955462266429,117.15700427290072,126.61755402025958,,,,
2008-09-19 22:00:16+00:00,159.25729202841526,154.46544143971633,154.30581001441413,139.3708908871796,,,164.71251412718166,171.11670862993324,160.24310342675685,132.55494282912557,143.08586789336704,145.08471854671856
2008-09-26 22:06:23+00:00,,,,,,,,,,,,
2008-11-13 22:06:43+00:00,,,,,,,,,,,,
