dates,satname,nzd0037-0000,nzd0037-0001,nzd0037-0002,nzd0037-0003,nzd0037-0004,nzd0037-0005,nzd0037-0006,nzd0037-0007,nzd0037-0008,nzd0037-0009,nzd0037-0010,nzd0037-0011
2001-03-08 22:01:45+00:00,L7,347.38,340.24,335.62,325.20,316.11,318.84,333.35,344.16,360.32,328.23,334.20,331.51
2001-03-24 22:01:35+00:00,L7,353.55,345.08,340.39,329.36,322.47,321.06,339.38,353.89,361.87,335.55,342.64,345.79
2001-06-03 22:07:16+00:00,L7,346.45,343.80,350.38,332.35,329.68,348.30,364.03,387.73,395.99,341.17,357.67,371.14
2001-06-12 22:01:01+00:00,L7,341.67,338.57,331.42,327.46,316.99,319.96,340.69,357.89,371.76,328.22,339.47,342.50
2001-06-19 22:07:05+00:00,L7,362.53,351.89,349.18,363.50,340.28,345.51,356.10,380.90,396.81,330.39,346.37,356.89
2001-06-28 22:00:45+00:00,L7,357.31,361.03,359.80,352.08,337.69,340.33,349.55,368.85,394.52,320.83,318.16,
2001-08-15 22:00:14+00:00,L7,353.74,347.46,349.23,347.88,328.27,323.03,365.38,379.36,411.22,335.88,344.52,366.34
2001-08-31 22:00:05+00:00,L7,343.11,339.99,335.60,331.29,318.07,317.03,340.54,356.72,375.95,322.22,331.37,334.73
2001-09-07 22:06:11+00:00,L7,323.38,313.98,307.55,284.15,310.03,310.23,331.10,340.43,340.23,314.75,328.57,334.58
2001-11-19 21:59:56+00:00,L7,342.82,338.66,329.61,320.12,314.41,313.26,332.24,345.04,349.38,319.72,331.16,333.04
2001-11-26 22:06:09+00:00,L7,358.73,347.76,341.62,334.14,323.78,326.98,354.71,370.17,395.90,328.02,345.12,357.77
2001-12-12 22:06:14+00:00,L7,342.89,332.47,328.44,323.65,311.98,313.95,340.56,,381.01,316.34,328.44,328.01
2002-01-22 22:00:16+00:00,L7,,356.52,353.29,360.14,337.86,342.90,369.11,,421.34,346.45,365.20,371.45
2002-02-14 22:06:29+00:00,L7,344.74,331.17,329.22,317.28,317.23,317.23,323.18,341.03,355.05,328.84,341.09,341.27
2002-03-27 22:00:13+00:00,L7,345.58,338.29,330.10,319.17,317.94,317.29,332.09,353.26,360.32,329.45,335.74,338.51
2002-04-12 22:00:13+00:00,L7,,,,,,322.08,320.89,334.58,345.25,326.18,331.55,331.23
2002-04-28 22:00:14+00:00,L7,336.51,327.92,319.19,304.29,305.58,303.67,314.01,334.97,345.22,319.93,329.20,326.99
2002-06-15 21:59:55+00:00,L7,349.36,340.65,334.68,317.02,319.09,325.37,328.69,346.91,376.15,318.37,332.43,330.65
2002-06-22 22:06:03+00:00,L7,354.82,352.34,353.67,350.35,328.95,336.04,360.01,380.87,385.33,328.19,343.43,351.41
2002-08-09 22:05:46+00:00,L7,336.67,330.56,324.32,312.30,313.00,305.58,324.67,336.86,343.33,311.51,327.29,325.94
2002-08-18 21:59:33+00:00,L7,354.49,347.72,367.44,,331.86,348.00,368.55,,409.65,338.43,357.42,366.60
2002-09-26 22:05:21+00:00,L7,337.06,327.63,328.11,318.02,311.58,314.10,321.25,331.15,350.88,294.21,313.97,
2002-11-13 22:05:30+00:00,L7,,,,,361.60,362.04,369.51,,414.58,340.04,357.88,365.03
2003-01-09 21:59:45+00:00,L7,355.19,347.24,343.33,335.78,330.81,333.96,340.61,354.79,391.31,331.78,341.22,347.02
2003-02-26 22:00:04+00:00,L7,231.71,204.10,,332.17,281.67,265.36,,275.52,,,,
2003-04-06 22:06:21+00:00,L7,340.88,340.93,332.51,316.73,320.96,319.68,327.54,350.86,358.80,324.25,332.47,333.41
2003-04-22 22:06:19+00:00,L7,339.76,329.36,331.22,330.50,321.98,322.02,342.68,,381.04,326.09,338.23,339.75
2003-05-08 22:06:20+00:00,L7,345.50,337.70,334.63,331.22,307.19,319.92,345.32,370.71,383.95,327.05,342.97,341.63
2003-05-24 22:06:17+00:00,L7,348.36,342.66,347.56,355.69,314.84,331.34,353.38,382.60,395.78,326.92,336.81,346.26
2003-07-28 21:48:04+00:00,L5,338.51,330.97,321.16,314.12,298.82,304.98,327.99,340.48,363.12,313.90,329.31,325.95
2003-08-29 21:48:38+00:00,L5,330.06,323.25,332.05,316.50,294.78,309.08,331.10,347.03,338.12,329.74,333.49,328.22
2003-09-30 21:49:06+00:00,L5,348.33,343.21,334.63,328.09,313.71,315.07,336.73,351.24,370.39,323.60,335.25,335.90
2003-11-16 22:06:11+00:00,L7,365.00,355.53,347.52,345.31,321.60,332.90,352.40,,385.46,327.15,346.86,353.80
2003-12-10 21:56:06+00:00,L5,331.83,321.19,311.30,309.42,285.28,297.43,316.12,,,,,
2003-12-19 21:50:03+00:00,L5,405.86,370.86,365.25,378.50,351.87,371.96,384.02,,428.92,354.28,365.06,375.30
2004-03-07 22:06:48+00:00,L7,340.16,333.86,326.67,319.81,,,323.87,346.50,336.23,325.94,339.90,345.66
2004-04-01 22:00:40+00:00,L7,381.62,361.08,364.87,362.17,330.31,340.51,358.16,379.42,390.03,337.72,357.78,355.30
2004-04-08 22:06:49+00:00,L7,342.47,336.43,330.15,327.06,289.96,307.14,323.19,335.89,344.24,329.49,336.36,328.63
2004-04-17 22:00:33+00:00,L7,361.39,352.89,345.21,345.01,328.60,337.48,352.96,365.32,375.37,335.91,350.65,349.90
2004-04-25 21:51:23+00:00,L5,,573.62,559.93,582.66,582.36,,,,204.73,,,
2004-05-03 22:00:35+00:00,L7,,,,,319.87,332.09,,,,,,
2004-05-26 22:06:45+00:00,L7,,,,,343.09,360.95,,,,,,
2004-06-03 21:58:42+00:00,L5,348.43,336.12,330.28,322.30,307.02,312.72,327.77,342.97,343.91,320.15,327.33,320.93
2004-06-11 22:06:38+00:00,L7,381.97,375.71,379.70,379.92,337.36,353.91,372.31,,414.29,346.10,360.31,370.17
2004-06-12 21:52:47+00:00,L5,374.05,372.14,380.74,381.50,341.87,350.80,370.16,,410.84,341.13,355.09,356.70
2004-07-06 22:00:24+00:00,L7,346.15,337.25,328.31,323.35,299.66,312.75,327.43,338.06,346.68,314.45,329.91,326.53
2004-07-14 21:53:43+00:00,L5,,,,649.92,,576.77,589.16,,358.93,,,
2004-07-21 22:00:04+00:00,L5,334.39,331.09,325.09,313.02,292.72,313.99,332.96,355.12,363.87,326.98,329.08,321.83
2004-07-22 22:00:20+00:00,L7,347.48,339.97,338.20,330.67,314.57,322.62,336.71,349.60,360.29,324.14,332.33,332.05
2004-07-29 22:06:27+00:00,L7,,,,,,,,,,,,
2004-07-30 21:54:04+00:00,L5,362.61,355.23,352.61,349.40,328.55,330.00,348.59,364.35,400.46,329.87,339.72,343.05
2004-10-10 21:59:56+00:00,L7,348.30,340.35,336.21,,,315.06,341.67,353.58,376.15,321.08,342.43,352.63
2004-11-18 22:06:34+00:00,L7,355.34,347.38,343.60,337.69,321.75,324.92,341.70,,382.81,325.42,335.65,341.42
2004-11-19 21:56:31+00:00,L5,384.30,376.04,370.93,368.35,340.96,350.67,363.25,,414.90,342.12,350.34,359.03
2004-11-27 22:00:30+00:00,L7,,,,,,,,,,,,
2004-12-04 22:06:44+00:00,L7,367.57,358.69,357.08,351.23,325.89,328.44,342.68,,395.79,328.64,344.92,348.54
2004-12-13 22:00:36+00:00,L7,345.92,339.37,334.36,325.11,298.34,312.13,326.87,334.94,344.09,324.29,328.85,316.12
2005-01-13 22:03:41+00:00,L5,348.67,336.71,335.81,330.11,301.13,321.39,327.39,345.57,357.61,332.50,346.62,349.20
2005-01-14 22:00:49+00:00,L7,356.98,345.35,343.46,334.75,326.20,328.37,338.49,349.60,360.32,329.53,335.99,339.36
2005-01-21 22:06:59+00:00,L7,,,,,,,,,,,,
2005-02-15 22:01:01+00:00,L7,,,350.82,341.90,329.38,336.22,343.80,369.25,,,,
2005-02-22 22:07:14+00:00,L7,,,,,,,,,,,,
2005-02-23 21:58:07+00:00,L5,358.04,346.56,339.06,332.26,323.62,332.89,347.28,362.01,385.05,336.60,347.23,344.51
2005-03-03 22:01:06+00:00,L7,,,,,,,,,,,,
2005-03-19 22:01:06+00:00,L7,,,,,,,,,,,,
2005-04-03 22:04:40+00:00,L5,393.22,389.17,383.81,389.47,349.19,362.92,373.78,399.13,422.57,354.60,366.86,374.96
2005-04-12 21:58:31+00:00,L5,349.34,344.07,333.40,329.13,321.15,322.74,335.32,347.82,365.18,337.80,345.40,344.24
2005-05-06 22:01:01+00:00,L7,,,,,,,,,,,,
2005-05-22 22:01:00+00:00,L7,367.60,362.61,356.70,349.86,330.23,327.86,337.97,360.07,391.27,331.44,337.84,337.48
2005-06-06 22:05:05+00:00,L5,368.25,359.82,355.78,351.09,340.17,337.82,344.56,368.23,396.11,333.42,341.14,348.45
2005-06-14 22:07:02+00:00,L7,349.53,344.35,339.07,,,,,,366.81,329.69,341.70,340.74
2005-06-22 22:05:11+00:00,L5,317.78,318.64,316.81,310.32,301.78,311.92,328.90,342.95,361.12,315.75,328.42,327.82
2005-06-30 22:06:59+00:00,L7,367.07,363.76,377.62,382.55,340.43,348.38,378.43,,413.46,346.91,359.65,
2005-07-08 22:05:15+00:00,L5,341.15,335.82,327.76,320.36,307.81,310.49,333.85,352.99,356.88,321.73,334.62,337.95
2005-08-10 22:00:46+00:00,L7,350.16,340.74,336.75,333.63,320.44,311.88,339.35,347.66,376.25,318.42,332.69,334.30
2005-08-25 22:05:41+00:00,L5,343.22,333.40,329.08,316.90,307.76,315.19,339.61,361.08,384.18,321.06,333.78,345.23
2005-09-02 22:06:46+00:00,L7,,,,,,,,,,,,
2005-09-03 21:59:32+00:00,L5,349.95,337.50,327.58,322.11,311.41,318.98,336.96,351.70,383.73,323.72,334.54,345.28
2005-09-26 22:05:42+00:00,L5,376.72,373.68,382.08,378.90,347.94,355.52,374.72,,433.31,343.34,353.99,
2005-10-28 22:05:36+00:00,L5,381.85,371.78,365.04,373.51,344.77,348.24,363.82,375.77,420.24,343.13,351.43,364.05
2005-11-30 22:01:00+00:00,L7,,,,,,,,,,,,
2005-12-16 22:01:02+00:00,L7,354.09,341.97,,,,,,,,,,334.96
2005-12-23 22:07:15+00:00,L7,378.59,,,,,,,,,,,
2006-01-01 22:01:10+00:00,L7,358.93,347.96,340.17,332.93,325.46,324.47,331.61,336.36,360.06,331.53,335.65,336.71
2006-01-08 22:07:25+00:00,L7,,,,,,,,,,,,
2006-01-25 22:01:29+00:00,L5,352.73,372.95,375.86,373.73,353.46,360.02,,,,349.39,360.19,373.08
2006-02-09 22:07:38+00:00,L7,360.18,347.67,343.35,340.95,326.19,331.08,352.20,,386.87,328.49,345.16,351.43
2006-02-10 22:01:51+00:00,L5,367.25,356.79,353.41,348.10,336.26,339.12,349.71,,405.85,338.52,357.04,357.99
2006-03-14 22:02:31+00:00,L5,336.26,332.34,319.72,313.21,293.17,306.01,327.53,342.00,365.66,323.17,332.10,329.34
2006-03-22 22:01:30+00:00,L7,,,,,334.10,333.01,344.61,357.92,379.60,329.50,338.82,332.36
2006-04-14 22:07:36+00:00,L7,341.91,338.16,331.49,326.70,317.60,317.38,335.18,350.87,365.85,322.81,333.25,337.58
2006-04-30 22:07:38+00:00,L7,,,,,295.15,295.68,,,,,,
2006-05-09 22:01:28+00:00,L7,393.97,,,,,,,,,,,360.58
2006-05-16 22:07:40+00:00,L7,345.22,340.29,330.22,,,,,349.91,351.47,326.76,336.55,338.60
2006-06-10 22:01:26+00:00,L7,,,,,,,,,,,,
2006-06-25 22:10:20+00:00,L5,344.50,341.79,339.18,338.12,321.36,327.88,344.67,357.14,362.65,331.22,339.26,346.91
2006-06-26 22:01:20+00:00,L7,346.22,339.45,327.85,326.14,312.89,314.01,340.73,345.06,354.14,325.35,334.78,335.49
2006-07-11 22:10:34+00:00,L5,355.06,348.95,350.23,336.88,326.99,322.33,329.84,348.20,369.92,330.92,333.49,329.13
2006-07-27 22:10:47+00:00,L5,350.78,344.49,337.03,332.32,318.06,324.91,345.63,357.19,368.65,333.29,340.84,348.71
2006-08-12 22:10:59+00:00,L5,341.27,331.31,328.08,322.16,306.98,306.86,329.38,342.00,344.99,323.14,331.86,329.48
2006-08-13 22:01:05+00:00,L7,,,,,300.35,297.59,314.92,327.88,330.06,306.09,316.12,313.06
2006-09-13 22:11:23+00:00,L5,358.64,347.41,345.37,339.34,324.78,324.81,346.33,,396.27,,,
2006-09-14 22:00:57+00:00,L7,364.51,359.50,357.94,360.96,331.92,342.12,360.89,379.63,397.87,339.80,346.91,360.96
2006-10-16 22:00:55+00:00,L7,414.51,382.49,389.12,384.89,,,374.75,395.94,421.04,348.31,359.94,374.51
2006-10-24 22:05:38+00:00,L5,360.13,353.41,348.65,341.06,334.62,327.43,343.32,354.63,365.50,334.61,340.09,335.48
2006-11-24 22:07:37+00:00,L7,,,,329.90,326.29,321.70,,,,,,
2006-11-25 22:06:19+00:00,L5,330.33,325.20,320.71,324.60,318.94,348.01,378.36,390.93,,,,
2006-12-02 22:12:34+00:00,L5,355.59,349.87,357.36,346.63,336.00,355.18,384.37,419.14,356.21,341.98,369.90,
2006-12-10 22:07:44+00:00,L7,367.77,360.27,351.86,352.02,,,,,395.78,329.05,339.71,347.45
2006-12-11 22:06:28+00:00,L5,323.36,318.37,322.45,331.73,347.49,400.28,444.00,370.67,365.01,395.80,,
2007-01-03 22:12:49+00:00,L5,325.68,321.54,321.02,320.99,322.82,355.85,389.88,385.07,346.94,361.64,402.06,
2007-01-19 22:12:30+00:00,L5,359.36,353.06,351.67,349.99,336.68,342.85,345.30,350.66,348.51,333.40,341.15,
2007-02-12 22:08:00+00:00,L7,340.22,349.92,349.06,342.33,334.55,339.37,351.84,,395.86,340.88,348.90,357.25
2007-02-13 22:06:23+00:00,L5,374.79,366.81,362.07,355.85,344.05,353.12,365.01,396.39,409.54,342.29,356.07,360.71
2007-04-17 22:08:06+00:00,L7,359.31,354.73,348.80,343.31,330.20,316.44,333.15,350.96,357.58,329.08,333.14,331.29
2007-05-12 22:01:48+00:00,L7,372.55,367.75,358.91,366.49,346.15,342.14,370.08,392.14,406.01,337.73,345.34,353.46
2007-05-28 22:01:40+00:00,L7,391.36,,,,,,,,,,,378.40
2007-06-13 22:01:40+00:00,L7,387.86,,,,,,,,,,,366.68
2007-07-22 22:07:45+00:00,L7,,,,,,,,,,,,
2007-08-07 22:07:40+00:00,L7,378.81,365.91,378.33,384.31,342.81,,377.32,399.04,410.95,342.80,346.51,373.00
2007-09-25 22:04:24+00:00,L5,366.48,356.86,357.28,356.17,345.58,351.51,365.44,387.35,400.34,340.21,347.92,355.17
2007-10-02 22:10:31+00:00,L5,348.97,340.48,337.76,335.34,321.92,317.30,340.65,364.77,384.80,319.79,334.53,341.05
2007-11-27 22:07:48+00:00,L7,330.01,322.01,319.14,310.69,304.34,281.79,,335.70,322.20,309.80,324.57,318.35
2007-12-29 22:07:56+00:00,L7,,,,,,,,,,,,
2008-01-23 22:01:45+00:00,L7,329.62,322.10,318.53,301.13,276.78,281.52,312.30,326.50,323.62,309.20,329.47,318.26
2008-04-28 22:01:29+00:00,L7,368.82,,,,,,,,,,,357.46
2008-05-05 22:07:38+00:00,L7,,332.54,324.10,316.81,309.28,292.40,,338.83,341.83,316.49,330.34,
2008-05-30 22:01:17+00:00,L7,360.44,355.59,345.67,353.61,332.78,322.33,369.46,385.68,390.01,346.04,350.32,368.00
2008-06-06 22:07:24+00:00,L7,338.21,332.76,323.99,317.94,301.60,283.94,,335.49,335.25,319.50,330.40,326.55
2008-08-09 22:06:47+00:00,L7,356.21,348.94,361.77,367.16,334.47,334.73,352.63,,395.95,324.00,336.85,360.01
2008-09-10 22:06:32+00:00,L7,,,,356.39,338.90,336.15,350.14,,,,,
2008-09-19 22:00:16+00:00,L7,342.78,339.41,333.72,315.32,314.22,329.57,340.87,346.26,333.53,320.86,331.56,330.52
2008-09-26 22:06:23+00:00,L7,,,,,,,,,,,,
2008-11-13 22:06:43+00:00,L7,,,,,,,,,,,,
2008-11-21 22:01:05+00:00,L5,368.33,359.68,356.21,350.51,318.09,339.25,359.66,373.34,399.27,325.15,339.54,349.09
2008-11-29 22:06:55+00:00,L7,337.21,328.59,325.33,313.26,286.37,303.47,323.62,335.98,335.92,310.14,320.38,322.80
2008-12-31 22:07:13+00:00,L7,345.86,335.26,326.62,321.07,292.43,312.32,323.18,335.98,346.28,318.40,330.84,329.59
2009-01-01 21:56:07+00:00,L5,362.81,354.41,344.99,340.05,319.43,328.00,346.47,354.49,387.68,336.55,346.46,343.94
2009-01-24 22:02:55+00:00,L5,370.86,357.72,344.07,341.98,331.88,333.93,344.46,360.99,,,,
2009-01-25 22:01:10+00:00,L7,354.77,344.31,340.74,334.10,322.24,322.07,340.08,355.79,362.07,335.08,343.23,345.52
2009-03-21 22:07:47+00:00,L7,,,,360.58,342.31,349.77,370.66,,,,,
2009-03-30 22:01:40+00:00,L7,,,,,,,,,,,,
2009-05-01 22:01:49+00:00,L7,323.54,315.32,,,216.74,,,,194.49,,,
2009-05-08 22:08:01+00:00,L7,342.26,329.60,324.53,314.88,304.00,306.41,327.94,348.92,365.87,319.65,,
2009-06-02 22:01:51+00:00,L7,372.30,376.72,381.78,398.70,,,,396.46,421.35,355.62,363.59,367.53
2009-06-09 22:08:01+00:00,L7,337.92,333.13,327.73,,,,,361.46,353.10,327.09,333.72,338.14
2009-07-04 22:01:47+00:00,L7,359.25,348.71,341.59,341.82,329.02,331.82,342.01,359.62,375.96,321.13,328.79,332.19
2009-07-20 22:01:42+00:00,L7,359.52,343.00,352.97,351.88,297.16,338.57,352.62,362.57,391.19,324.39,339.30,351.66
2009-08-05 22:01:37+00:00,L7,,,,,,,,,,,,
2009-09-06 22:01:35+00:00,L7,,,,,,,,,,,,
2009-10-15 22:07:44+00:00,L7,357.91,348.18,349.03,368.96,,,367.36,,410.83,326.24,340.86,357.68
2009-11-25 22:02:09+00:00,L7,382.97,382.32,378.39,,,,,398.52,421.29,,359.33,363.53
2010-02-04 22:09:23+00:00,L7,,355.29,347.22,347.15,336.72,346.02,360.15,391.13,399.95,339.79,362.02,
2010-02-20 22:09:33+00:00,L7,356.15,348.74,341.34,333.07,,,,,384.42,330.40,341.60,341.08
2010-02-21 22:02:20+00:00,L5,371.81,358.69,349.41,346.09,333.35,338.65,348.70,372.93,400.78,336.91,350.43,348.48
2010-03-08 22:09:41+00:00,L7,365.51,354.92,349.20,348.14,336.04,341.34,353.71,386.65,396.01,343.80,354.19,358.82
2010-03-17 22:03:33+00:00,L7,,,324.96,319.52,313.20,315.75,327.29,338.29,,,,
2010-03-24 22:09:46+00:00,L7,376.48,365.73,360.43,364.51,344.26,350.91,369.55,403.36,411.25,348.95,361.17,370.73
2010-04-18 22:03:37+00:00,L7,,,,,,,,,,,,
2010-05-04 22:03:35+00:00,L7,362.81,354.08,348.22,339.23,334.73,334.13,351.01,378.13,391.13,334.27,347.20,348.98
2010-05-27 22:09:43+00:00,L7,342.81,338.01,329.57,329.74,317.45,317.12,330.63,,369.12,318.54,332.31,335.98
2010-06-12 22:09:43+00:00,L7,344.51,333.46,331.55,323.92,316.52,313.77,333.65,341.95,365.90,314.06,328.06,326.95
2010-07-14 22:09:48+00:00,L7,,,,,,,,,,,,
2010-07-23 22:03:38+00:00,L7,346.68,342.13,342.44,335.01,319.26,326.97,347.17,364.66,382.01,315.02,332.37,344.29
2010-08-31 22:09:52+00:00,L7,,,338.36,331.33,313.71,317.75,339.84,354.35,382.75,311.14,331.33,336.93
2010-10-02 22:09:49+00:00,L7,383.05,,,,,,,,,,,373.20
2010-10-11 22:03:45+00:00,L7,322.59,307.70,307.07,316.01,302.01,291.82,325.59,335.23,333.78,,,
2010-10-26 22:07:27+00:00,L5,345.18,335.08,332.49,326.52,312.53,305.38,329.69,351.37,357.48,322.24,334.53,334.51
2010-11-27 22:07:24+00:00,L5,373.75,365.30,355.67,353.70,339.37,334.76,348.12,361.34,394.78,337.62,352.51,348.42
2011-01-15 22:04:42+00:00,L7,374.85,365.09,355.27,352.19,334.88,335.28,348.89,367.91,378.16,339.54,352.35,361.03
2011-02-07 22:11:00+00:00,L7,335.88,326.69,321.13,311.50,284.61,260.12,,325.55,332.29,318.70,331.88,327.30
2011-02-15 22:07:34+00:00,L5,355.49,343.98,332.59,326.42,307.76,282.61,,332.94,347.15,321.95,330.85,
2011-02-23 22:11:05+00:00,L7,,,,,,,,,,,,
2011-03-12 22:01:19+00:00,L5,362.80,348.84,344.79,337.85,326.69,326.60,346.38,369.93,392.79,340.61,357.11,359.16
2011-04-12 22:11:12+00:00,L7,354.20,348.75,343.87,335.81,318.61,316.48,350.10,,395.94,332.16,345.71,341.12
2011-04-21 22:05:00+00:00,L7,343.78,339.27,331.93,322.29,309.82,285.48,,335.35,356.74,332.81,339.10,341.38
2011-05-30 22:11:11+00:00,L7,364.30,359.57,357.25,358.86,,,,382.68,401.99,333.26,352.20,362.32
2011-07-17 22:11:06+00:00,L7,345.97,,,,,,,,,,,346.45
2011-08-18 22:10:59+00:00,L7,339.49,333.55,320.24,312.64,299.22,298.82,329.92,349.51,340.56,321.85,333.70,338.42
2011-08-19 22:00:12+00:00,L5,349.46,342.74,336.45,323.36,315.66,317.50,348.48,364.98,389.23,331.34,347.29,332.76
2011-09-04 22:00:03+00:00,L5,373.06,363.94,356.96,359.49,332.14,346.29,360.09,369.31,398.83,335.94,351.36,358.01
2011-09-12 22:04:41+00:00,L7,342.32,336.34,327.20,318.94,308.35,,331.44,334.80,361.28,314.55,326.89,326.94
2011-10-21 22:10:56+00:00,L7,,,,,,,,,,,,
2011-11-22 22:11:15+00:00,L7,,,,,,,,,,,,
2012-01-18 22:05:25+00:00,L7,,,,,,,,,,,,
2012-01-25 22:11:35+00:00,L7,337.89,328.30,322.32,313.74,304.91,290.02,317.95,324.83,332.44,315.57,330.10,327.45
2012-02-10 22:11:42+00:00,L7,,,,,,,,,,,,
2012-04-23 22:05:40+00:00,L7,,,,,,,,,,,,
2012-05-09 22:06:03+00:00,L7,301.03,302.01,304.89,291.97,256.80,269.09,,322.45,318.64,301.21,314.78,
2012-05-16 22:12:19+00:00,L7,389.42,,,,,,,,,,,385.93
2012-06-01 22:11:59+00:00,L7,,,,,,,,,,,,
2012-09-05 22:12:57+00:00,L7,344.63,335.98,331.79,322.19,316.64,304.84,329.12,,376.92,341.68,,
2012-10-23 22:13:24+00:00,L7,364.54,359.17,361.71,357.33,322.36,328.54,354.00,,395.99,335.98,347.65,358.76
2012-12-19 22:07:32+00:00,L7,355.06,346.55,,,,,,364.30,376.00,333.71,344.47,346.49
2013-01-27 22:13:47+00:00,L7,,,,,,,,,,,,
2013-02-05 22:07:37+00:00,L7,368.61,359.52,358.17,360.95,336.97,355.38,369.70,396.86,407.22,347.95,356.76,367.18
2013-04-10 22:07:26+00:00,L7,348.12,342.32,336.88,329.69,319.84,317.09,339.18,354.27,361.40,337.26,343.39,341.98
2013-04-25 22:19:21+00:00,L8,365.18,357.63,353.06,345.79,329.88,331.63,350.69,,395.98,333.91,351.26,346.21
2013-05-11 22:19:31+00:00,L8,354.04,348.43,341.86,336.51,327.33,324.84,341.34,355.37,383.12,331.11,342.50,342.65
2013-05-19 22:13:27+00:00,L7,,,393.76,387.49,356.90,368.22,392.68,,,,,
2013-05-20 22:13:26+00:00,L8,370.26,366.50,363.15,380.80,345.08,357.52,374.37,397.28,413.72,353.41,361.26,374.93
2013-05-27 22:19:39+00:00,L8,341.87,334.19,325.99,315.60,311.20,294.71,316.31,326.49,323.32,310.68,323.82,313.83
2013-05-28 22:07:11+00:00,L7,,,,,337.13,299.23,350.37,,,,,
2013-06-04 22:13:16+00:00,L7,365.20,350.48,354.41,349.31,332.90,337.81,356.81,371.29,385.46,329.78,349.50,357.41
2013-06-20 22:13:13+00:00,L7,,,,,337.76,346.04,384.73,,,,,
2013-06-21 22:13:19+00:00,L8,370.85,364.93,373.04,389.40,344.82,358.58,382.48,399.93,405.26,344.43,353.28,381.95
2013-06-28 22:19:33+00:00,L8,351.57,343.24,340.02,336.80,324.20,310.50,341.68,354.05,384.95,329.89,340.06,338.49
2013-06-29 22:06:57+00:00,L7,357.03,346.61,346.27,343.62,327.68,,,364.87,390.98,333.39,345.26,347.47
2013-07-06 22:13:02+00:00,L7,361.86,,,,,,,,,,,346.99
2013-07-07 22:13:24+00:00,L8,362.41,353.42,349.67,339.48,335.79,335.91,347.17,364.90,395.84,333.73,352.67,344.17
2013-07-14 22:19:34+00:00,L8,351.30,348.04,343.29,333.29,328.30,317.81,340.15,350.95,385.65,328.29,342.96,338.38
2013-07-15 22:06:47+00:00,L7,,,,,,318.88,,,,,,
2013-08-23 22:12:58+00:00,L7,323.73,319.56,310.19,304.88,290.02,272.30,322.38,334.27,324.02,307.43,327.43,324.89
2013-09-08 22:13:10+00:00,L7,,,,,,,277.00,,,,,
2013-09-09 22:13:25+00:00,L8,348.38,,,,,,,,,,,330.73
2013-09-25 22:13:17+00:00,L8,349.82,342.39,339.48,330.17,321.35,314.26,341.63,,391.22,329.66,339.52,336.77
2013-10-02 22:19:28+00:00,L8,380.95,358.19,350.06,360.13,335.13,366.55,378.88,,413.39,347.43,360.53,373.57
2013-10-18 22:19:25+00:00,L8,355.81,348.67,344.92,340.55,325.24,329.92,351.90,,383.89,321.41,317.94,
2013-10-19 22:07:27+00:00,L7,,,,,,,,,,,,
2013-12-14 22:12:57+00:00,L8,365.30,356.26,351.38,349.22,329.02,338.89,362.67,,390.04,344.44,359.03,368.48
