dates,satname,sar1216-0000,sar1216-0001,sar1216-0002
1984-04-13 09:27:31+00:00,L5,164.51,186.50,168.83
1984-04-29 09:27:29+00:00,L5,160.11,181.84,168.45
1984-05-06 09:33:51+00:00,L5,171.04,182.55,171.36
1984-06-07 09:34:42+00:00,L5,218.67,180.95,299.03
1984-08-26 09:36:33+00:00,L5,171.09,191.24,174.17
1984-09-11 09:36:38+00:00,L5,176.97,195.54,177.00
1984-09-20 09:30:28+00:00,L5,351.42,241.45,289.09
1984-09-27 09:36:39+00:00,L5,171.06,188.95,173.58
1984-11-07 09:30:17+00:00,L5,165.79,178.13,155.34
1984-12-09 09:30:22+00:00,L5,159.11,175.97,151.56
1985-03-31 09:30:43+00:00,L5,167.49,192.38,176.61
1985-04-23 09:36:47+00:00,L5,171.64,186.44,173.95
1985-06-03 09:30:28+00:00,L5,172.76,189.62,171.58
1985-06-19 09:30:26+00:00,L5,163.80,189.85,170.87
1985-07-05 09:30:21+00:00,L5,175.35,190.42,174.94
1985-07-12 09:36:29+00:00,L5,172.82,191.88,175.59
1985-07-28 09:36:22+00:00,L5,175.51,193.45,178.76
1985-08-06 09:30:06+00:00,L5,162.87,185.79,171.41
1985-08-22 09:29:56+00:00,L5,164.98,183.82,174.20
1985-08-29 09:36:02+00:00,L5,174.30,196.50,177.73
1985-09-14 09:35:49+00:00,L5,170.94,194.46,174.68
1985-09-23 09:29:32+00:00,L5,164.89,187.06,174.98
1985-11-10 09:28:57+00:00,L5,164.24,179.39,153.28
1985-12-03 09:34:43+00:00,L5,163.49,173.79,154.69
1986-01-20 09:33:48+00:00,L5,172.49,187.27,166.02
1986-03-18 09:26:22+00:00,L5,162.47,181.24,168.63
1986-04-19 09:25:41+00:00,L5,171.69,190.42,173.57
1986-05-21 09:24:51+00:00,L5,167.23,185.88,175.45
1986-06-29 09:29:50+00:00,L5,157.94,185.94,157.84
1986-07-08 09:23:21+00:00,L5,167.87,191.61,177.64
1986-08-09 09:22:13+00:00,L5,165.21,189.46,174.33
1986-09-01 09:27:32+00:00,L5,167.04,191.81,171.45
1986-09-26 09:20:33+00:00,L5,170.86,193.05,174.01
1986-10-28 09:19:29+00:00,L5,165.44,180.96,166.77
1986-11-04 09:25:25+00:00,L5,,,
1986-12-22 09:25:33+00:00,L5,161.08,198.84,169.22
1986-12-31 09:19:38+00:00,L5,169.99,172.05,150.69
1987-01-07 09:26:01+00:00,L5,163.38,176.84,153.78
1987-02-01 09:20:35+00:00,L5,153.85,174.64,155.39
1987-03-28 09:28:52+00:00,L5,175.26,197.13,173.21
1987-04-06 09:23:00+00:00,L5,169.66,194.60,175.15
1987-04-13 09:29:24+00:00,L5,168.29,186.98,172.94
1987-04-29 09:29:54+00:00,L5,168.94,192.42,170.03
1987-05-15 09:30:21+00:00,L5,169.17,189.89,171.26
1987-06-16 09:31:07+00:00,L5,,,
1987-07-18 09:31:44+00:00,L5,173.86,190.05,174.85
1987-08-19 09:32:41+00:00,L5,171.11,191.40,175.24
1987-08-28 09:26:45+00:00,L5,164.57,187.51,168.47
1987-09-04 09:33:07+00:00,L5,175.82,197.84,178.89
1987-09-20 09:33:30+00:00,L5,170.29,188.76,174.00
1987-10-06 09:33:50+00:00,L5,172.32,191.09,175.44
1987-10-31 09:28:04+00:00,L5,163.31,185.15,161.53
1987-11-07 09:34:26+00:00,L5,170.87,188.29,170.68
1987-11-16 09:28:26+00:00,L5,170.98,186.86,157.91
1987-12-02 09:28:42+00:00,L5,165.19,179.45,152.29
1987-12-18 09:28:55+00:00,L5,147.15,152.64,135.29
1987-12-25 09:35:13+00:00,L5,162.99,167.48,147.33
1988-01-10 09:35:29+00:00,L5,175.27,184.12,166.35
1988-02-11 09:36:05+00:00,L5,180.54,195.58,175.07
1988-04-15 09:36:38+00:00,L5,177.79,196.36,179.34
1988-05-01 09:36:45+00:00,L5,178.66,197.02,177.66
1988-05-17 09:36:55+00:00,L5,177.17,196.91,176.79
1988-05-26 09:30:48+00:00,L5,158.21,178.67,160.28
1988-06-02 09:37:02+00:00,L5,174.04,189.21,167.90
1988-07-13 09:31:03+00:00,L5,172.19,192.79,176.95
1988-07-29 09:31:06+00:00,L5,169.90,184.47,166.32
1988-08-05 09:37:16+00:00,L5,164.41,184.73,168.18
1988-08-14 09:31:04+00:00,L5,163.54,181.15,172.77
1988-08-21 09:37:17+00:00,L5,165.91,190.54,175.29
1988-09-06 09:37:19+00:00,L5,160.26,179.92,166.07
1988-10-08 09:37:09+00:00,L5,170.19,188.27,168.27
1988-10-24 09:37:05+00:00,L5,171.36,192.89,174.08
1988-11-18 09:30:56+00:00,L5,167.82,180.71,166.42
1988-12-11 09:36:57+00:00,L5,165.75,174.23,152.46
1988-12-27 09:36:51+00:00,L5,156.03,173.99,149.74
1989-01-05 09:30:40+00:00,L5,157.44,162.31,149.05
1989-01-12 09:36:44+00:00,L5,156.90,173.16,151.78
1989-01-28 09:36:31+00:00,L5,,,
1989-04-18 09:35:31+00:00,L5,176.65,193.51,172.92
1989-05-20 09:34:56+00:00,L5,172.78,186.40,170.46
1989-05-29 09:28:41+00:00,L5,153.73,184.40,171.54
1989-06-14 09:28:10+00:00,L5,163.68,188.21,176.67
1989-06-21 09:34:19+00:00,L5,156.96,177.79,161.27
1989-08-01 09:27:23+00:00,L5,177.58,196.16,187.20
1989-09-02 09:26:41+00:00,L5,170.83,178.30,154.48
1989-09-09 09:32:39+00:00,L5,167.13,188.28,173.81
1989-09-25 09:32:16+00:00,L5,176.68,189.72,176.47
1989-10-04 09:26:00+00:00,L5,174.93,200.39,178.00
1989-10-11 09:31:53+00:00,L5,166.55,186.98,170.59
1989-10-20 09:25:15+00:00,L5,174.52,196.00,173.81
1989-10-27 09:31:15+00:00,L5,176.24,187.16,175.20
1989-11-12 09:30:54+00:00,L5,167.30,183.70,171.71
1989-11-28 09:30:28+00:00,L5,167.96,178.10,154.06
1989-12-23 09:23:34+00:00,L5,168.33,174.66,155.51
1990-01-15 09:28:57+00:00,L5,150.90,163.13,147.12
1990-01-31 09:28:30+00:00,L5,160.77,182.08,167.20
1990-02-16 09:27:59+00:00,L5,167.61,179.21,158.91
1990-02-25 09:21:33+00:00,L5,160.79,183.63,155.75
1990-03-13 09:20:59+00:00,L5,169.29,196.34,174.64
1990-03-29 09:20:28+00:00,L5,-23.84,-28.76,21.40
1990-04-14 09:20:34+00:00,L5,182.63,199.80,175.68
1990-04-21 09:26:46+00:00,L5,160.67,177.71,167.34
1990-05-07 09:26:43+00:00,L5,170.45,183.96,168.69
1990-05-23 09:26:44+00:00,L5,166.10,182.20,165.99
1990-06-01 09:20:32+00:00,L5,165.21,189.45,176.16
1990-06-24 09:26:42+00:00,L5,176.46,195.91,180.02
1990-07-03 09:20:30+00:00,L5,168.10,186.04,173.81
1990-07-10 09:26:40+00:00,L5,170.58,190.89,176.01
1990-07-26 09:26:36+00:00,L5,173.90,196.13,179.20
1990-08-04 09:20:20+00:00,L5,183.40,198.40,178.11
1990-09-05 09:20:10+00:00,L5,167.01,188.14,165.97
1990-09-28 09:26:14+00:00,L5,180.33,196.85,175.79
1990-10-07 09:19:54+00:00,L5,165.65,188.59,170.38
1990-10-14 09:26:08+00:00,L5,177.90,197.24,178.17
1990-11-08 09:19:51+00:00,L5,158.38,174.49,149.39
1990-11-15 09:26:01+00:00,L5,160.46,178.18,154.01
1990-12-26 09:20:01+00:00,L5,147.35,159.51,148.49
1991-01-02 09:26:25+00:00,L5,170.36,173.59,153.43
1991-01-11 09:20:27+00:00,L5,159.95,173.10,147.00
1991-01-18 09:26:53+00:00,L5,159.44,167.93,145.18
1991-04-01 09:21:58+00:00,L5,169.33,193.08,173.31
1991-04-08 09:28:18+00:00,L5,169.50,190.09,174.97
1991-04-24 09:28:34+00:00,L5,171.49,184.86,173.14
1991-05-26 09:29:10+00:00,L5,171.45,193.29,175.28
1991-06-04 09:23:06+00:00,L5,173.36,188.60,174.03
1991-06-11 09:29:20+00:00,L5,160.36,179.57,157.02
1991-06-20 09:23:18+00:00,L5,180.10,197.30,178.66
