,dates,usa_HI_0024-0000,usa_HI_0024-0001,usa_HI_0024-0002,usa_HI_0024-0003,usa_HI_0024-0004,usa_HI_0024-0005,usa_HI_0024-0006,usa_HI_0024-0007,usa_HI_0024-0008,usa_HI_0024-0009,usa_HI_0024-0010,usa_HI_0024-0011,usa_HI_0024-0012,usa_HI_0024-0013,usa_HI_0024-0014
12,1999-11-15 20:53:07+00:00,218.74543912555876,187.81636872119117,193.0682663781158,185.02187121124763,184.17983140103564,192.87137953236635,179.45754257336847,183.6639092201869,189.3700199196594,189.9180123343314,187.24053631018572,194.03789632631796,178.66347821253245,187.51599788486087,192.38788603513095
13,1999-11-24 20:46:49+00:00,196.85162766391971,183.70436850739785,187.85770954000594,188.49712337288935,191.32238866366046,200.27787867127273,,,,192.69540927135162,,193.62955110360843,175.34700103038642,184.17275034164896,188.78040853118364
14,1999-12-17 20:53:11+00:00,215.19863749543487,192.12816218288074,196.69674357449685,193.9802118604541,197.74048080996994,208.645896548871,180.6727326255613,185.84741706060896,199.85303831151631,194.5794073294393,186.99612856368967,196.66452472983445,182.39462831688087,189.20052782025434,200.18181381652448
15,2000-01-02 20:53:03+00:00,209.7242331561872,189.31982699682524,198.18422455905477,187.09307723307123,190.02855491959556,204.56324969483134,183.00246343391578,182.168380923691,190.47776990260098,187.92006113147258,187.83971043596935,199.88100407442386,182.14958820599819,187.66808605579863,191.39507015894907
16,2000-02-12 20:46:47+00:00,210.40693464609637,194.26358986699597,199.0265003388034,179.75505756021232,183.80608153334163,189.59767136110665,180.64709248470638,182.5952255806708,178.5996752140196,187.08800749304126,182.96296905336553,202.70338035909904,182.30427431045732,187.48371860826,191.3403493824295
17,2000-02-28 20:46:42+00:00,202.43214305768277,185.49463655197712,191.95433432048176,176.77172425863654,189.3444372462056,202.50158488478075,183.9983567552831,182.80673072278518,177.63834638729685,186.9715942604357,176.3817683361935,195.415347608678,186.89547727480502,185.8101161104648,194.03820036806601
18,2000-03-06 20:52:49+00:00,211.82108367145423,188.944437367412,196.38657485643336,182.5071784977528,196.6589608314717,204.2706714203849,195.20102313128322,185.889776357023,187.38654160704507,187.28181150781126,180.67360360762513,204.36198192912698,182.00467688595788,189.34310950261678,195.7449310339363
19,2000-03-22 20:52:50+00:00,207.7149300476577,185.10022545988608,190.42597089952136,173.40188214723443,179.95274356517677,196.78181081030988,180.62475136521752,179.3269270972853,173.62891252960347,177.4592834745486,163.92058760392774,193.84731254570661,177.24014277338745,184.46273808696895,189.8851432967592
20,2000-04-07 20:52:39+00:00,205.10254204396963,186.31987351812543,192.33103885697162,178.06550291165263,187.28626473720655,192.6069073601894,189.8887507903575,191.95660278186716,189.3475432223966,184.27180569861355,162.17680949580352,198.46628137868356,179.896611704019,187.66343508544844,192.287524114197
21,2000-05-18 20:46:08+00:00,213.07014856244993,184.59809432895497,192.56868200077912,177.24888492956964,193.7830934871302,201.4519128620705,192.6049702648999,193.07132107113088,189.93866424172177,176.36431637779842,171.15424474673483,197.93400958828795,179.1973395951702,190.57126320915336,188.6413951563939
22,2000-06-03 20:45:56+00:00,208.69559578153556,189.24484203513606,195.00322263992012,184.0248318930513,200.30743069160434,204.60456806432387,196.2429446805032,201.26307312623328,206.95195917677378,185.0378884897967,180.529761606677,201.26336850183492,185.3184590870709,195.1581990018812,199.04851197269502
23,2000-06-10 20:52:06+00:00,,,,,,,,,,,,,,,
24,2000-07-05 20:45:39+00:00,206.13666599690126,188.18604175298654,190.18897943165973,174.14515784676067,188.7514990495153,196.7641520168585,181.92209528288345,178.9135866173163,191.88800022668786,180.80162136650458,173.11605420441552,191.85805867504007,175.94805726987835,189.4943052758961,192.71991860658935
25,2000-07-28 20:51:26+00:00,,,,,,,,,,,,,,,
26,2000-08-06 20:45:09+00:00,207.00858948685595,185.6830157603818,183.42903832547626,175.78686411161738,197.5773206413131,209.77769098182262,186.25004353582432,175.1728008927473,182.15835211806643,191.4161158663006,176.89523033822783,188.25674395699056,173.1383449397385,185.43843726025386,192.69346221207118
27,2000-09-23 20:44:31+00:00,214.13407718120112,186.46562975667794,191.1715050736553,185.1969898819685,194.69248745709103,208.80586031439302,183.01121382409724,181.19941978847723,191.32409219618032,199.488484522604,190.69670819291662,193.557148086707,179.0998162427361,194.5395971887501,193.52324978817683
28,2000-09-30 20:50:41+00:00,213.04622822052755,183.22104103045058,183.97433034560163,174.57791319769194,184.95483659644208,190.94374503570685,182.41920804877805,178.73701166628163,182.94275950758208,185.9452849196752,176.1900244932192,192.5802646445736,175.04613524908072,186.48765948561578,193.20653702634502
29,2000-10-09 20:44:25+00:00,207.07098530180608,186.97125950495885,187.3407420847988,177.4619053940557,186.04902607180503,203.2140406879251,177.71695732221522,176.77815235148876,183.2400919524528,188.0169012387691,183.15161293706976,188.49974834771623,174.04476340604498,181.25155879004225,187.0888295132386
30,2000-10-25 20:44:20+00:00,215.02463216755677,188.9725029691916,186.12129972697375,176.81219785271142,187.83745543549776,203.43203585726226,179.37651018852674,175.24692574652371,180.58898092638105,190.16619385472748,175.73902119755786,191.1549732862541,175.2490961357045,186.2638049415151,191.26253051797954
31,2000-11-10 20:44:23+00:00,217.6174743733617,193.31674881393837,194.9176556933918,182.0082801983048,197.97743330415423,208.57420208614428,184.65964806764742,179.487425505223,189.1373503738919,191.5879772512931,186.8652248386421,198.40025602008836,,,
32,2000-11-17 20:50:34+00:00,207.36495277461805,187.78717276001407,191.4637766953173,182.3875291540983,184.2075940951233,191.1095796701332,178.1298181183485,176.62126740705446,185.66710159301863,193.36632317327096,176.22591927790398,189.73467921804576,173.6063590664188,186.85560671152342,193.2018395716199
33,2000-11-26 20:44:25+00:00,213.94562187779752,186.98861483369143,192.41225798542771,176.35553445583562,181.36828142803262,191.62429872305128,173.0319515796227,177.0487601096762,186.71528835148513,185.3689651129882,172.04449736495897,189.70035227999392,179.74640948090322,182.48895852572684,185.06079596460265
34,2000-12-03 20:50:34+00:00,,,,181.89407511083905,193.5703951738568,204.1189675889388,180.30047515833905,183.08497475422638,189.01421900864307,194.61787384008207,185.4952009583775,191.4687963895755,168.99320917662246,173.74758402173939,168.45233882891304
35,2000-12-12 20:44:27+00:00,214.96514472044763,193.11223268199188,198.14757574877655,183.72627007766985,180.89223638858286,216.7049589171284,,179.60559554938663,186.848293477343,172.2383981705631,162.17467802130366,176.24685384352958,155.35672363597797,169.24674503922154,170.56121972287355
36,2000-12-19 20:50:39+00:00,219.60932125765316,190.2983224061395,202.28284924112836,187.4381918713711,194.4935481725506,203.9059525001948,180.84337831255112,184.3184343122039,189.5528552594368,198.3651885977972,187.4420917014107,197.186162463513,181.3899857618391,187.52324289851114,195.9838511574051
37,2001-03-02 20:44:23+00:00,211.32988982582037,195.02724430054357,198.7942714347039,185.31230673930807,190.9495951296078,199.8595939370767,195.16579864093856,193.7291885638458,193.89885378477757,187.29378783795983,176.77572006224437,194.36690417864358,173.98238860143744,190.82408674027064,192.67968800572444
38,2001-03-09 20:50:34+00:00,,169.82742654587946,173.7808763250378,173.53664436413507,188.23436169623875,204.8855565474063,,,,,,,180.8300908236978,185.52631313804494,191.89441101739257
39,2001-03-18 20:44:17+00:00,213.48955943260134,181.14091905319862,189.28017646295086,180.73574269659076,187.8720083627662,199.64698284145754,182.55455245641275,183.58203301795413,181.4611329381697,184.50269551306695,180.25942940993207,196.78705437526625,176.74660884966372,188.5070963213131,190.41157498628633
40,2001-04-03 20:44:06+00:00,195.96121021259577,177.73625360079447,192.32141239335184,171.3144362937773,189.30379343088555,203.84331092467676,181.57015827439255,174.46077898881475,182.41274653415033,181.8686153649918,175.5708726990452,195.29743155690258,174.00989204075572,185.43051735280895,191.89397513102216
41,2001-05-21 20:43:54+00:00,,,188.06595834827442,173.7899180145515,203.5105518580617,214.6153163202944,193.91162836086502,182.98721719148116,188.24936815149016,184.54597777596018,184.88719461346864,193.31568922200714,183.87148911455455,186.7829621115263,199.63813402618848
42,2001-06-06 20:43:42+00:00,209.1469598060175,186.10827265238444,192.96313054508755,184.32794824098158,200.3288253823928,210.56617976278406,198.3217095742536,196.09439691506805,195.95190240262625,187.36227214231414,174.94158283805893,194.9793594036161,179.8446295861758,186.6770639841688,193.39464090167144
43,2001-06-29 20:49:35+00:00,,,,,,,,,,,,,,,
44,2001-07-24 20:43:19+00:00,204.99749978826597,183.53580424988166,183.847293501502,173.98515154754278,195.7302107923447,200.2759114207324,188.43364922256038,181.1686220012649,191.43555963960853,182.59302569122977,176.82477244210386,185.82363227879736,172.927106701358,187.8009321709814,180.0491801269343
45,2001-09-01 20:48:54+00:00,194.8394004549398,175.01049519859103,177.74080084124333,167.50945243052755,181.42510992076558,200.5586001766508,172.7780526010269,169.54409050259565,183.13767225902106,182.47648641642965,176.27116759248705,185.43544632597548,171.10217653279022,182.22007434199477,186.87829079569477
46,2001-09-10 20:42:38+00:00,200.9728351655086,179.15602199387254,183.90203220125775,174.038502238805,180.07376819619444,194.14942166747306,174.54842066928708,174.69558307225034,183.70357076403232,185.9263990673515,185.1869793318333,179.80684116106593,171.74081492185246,180.51090411498586,182.82286388376676
47,2001-10-12 20:42:13+00:00,192.1533888012613,176.73358186178194,182.93926378913585,174.95771141136123,186.3854087607773,196.4774546818552,175.39044382495678,175.26980932328274,183.2203001670656,186.325659294542,178.4111515676384,173.16593854902783,167.89954709782802,175.76216296402328,175.57536262983152
48,2001-10-19 20:48:32+00:00,216.83177500890176,197.3908106280388,198.83678268823408,187.34462986913016,201.7374916831817,211.1449878845369,183.21615258369334,182.9949964331871,190.92266427721216,196.37751333924354,185.25065481506766,202.47758602842111,185.91345846939646,204.1588491193033,203.1163701615449
49,2001-11-04 20:48:37+00:00,200.9148616819009,180.88523787365128,182.81838642837445,169.98533579727817,177.9652904179772,193.37771806500785,171.12456845029192,169.1616167881624,176.96949057673064,183.6788145315335,170.28983127574506,186.0988357329481,169.34237680505183,176.29039135874598,191.50815132634563
50,2001-11-20 20:48:45+00:00,208.39113821658447,184.78379488927837,186.6484745850674,171.7882490074284,176.1027493055215,182.3095275239767,178.00461548641812,179.7603113666794,182.3983170950472,187.78364205973745,186.07634037180935,191.8209238512691,177.5864439926203,184.32989768548498,188.94659986829353
51,2001-12-22 20:48:56+00:00,210.9574091431056,187.01709480717207,188.87814986237427,181.99315671549917,181.5964539868284,200.59938618637943,177.5325584491505,180.76667036429944,204.0647059417931,194.01176092541755,184.05218774940377,196.36515195224564,176.76033576279838,190.4692625666949,192.84723690108888
52,2002-01-16 20:42:50+00:00,213.97599699280042,185.1362135760818,191.34683145032025,178.63018733275203,185.97960153346244,196.98916678951585,182.99028613141914,183.6032732688082,185.26147848483194,178.7026152521478,181.05810293051417,198.19264819656715,184.0721077988738,184.38581857390443,190.907517937328
53,2002-01-23 20:49:06+00:00,212.78732106001078,185.09852126947783,194.45638941415496,185.98696992831668,180.50763444894437,189.8963776576397,172.94272725382214,178.10661835678354,187.52420079379797,185.8154705478737,174.44824329129608,195.32980642037438,177.5088686447823,185.8289716628917,191.72624925966474
54,2002-02-01 20:42:53+00:00,212.14881924361708,185.84226246870432,185.08588582719713,175.24304265853124,179.72875483893148,187.61673558027934,173.55586611957298,179.97678367937004,194.18118787247641,178.9266674978374,163.48762857436924,180.07447441688655,161.15900764382252,175.07976832672946,173.89248697034387
55,2002-02-17 20:42:54+00:00,197.2288273728674,185.5088423082297,187.4317489533954,176.22179852608573,185.95031143473594,195.72010406390012,187.43411307390969,190.61577759923244,190.32623307022354,186.58363492439673,174.59035348148373,195.76113962108352,180.30560726402544,185.01417817294012,196.3303266330625
56,2002-02-24 20:49:10+00:00,199.41697119845577,185.45467380647813,194.05806648100418,188.2708823444662,188.9449096394125,199.80125677508158,184.025533773698,184.58502284799454,186.52335084664526,182.18383130956985,180.75057783918726,196.93325521471354,178.09136640764876,185.97835051287967,193.26816100651956
57,2002-03-12 20:49:08+00:00,203.3589856425206,185.75838354393392,191.98162584669086,178.728192601784,187.1221670372165,193.94190342337274,178.36772371221042,181.23710414179828,190.9424146899366,185.595699168454,187.6565377793783,195.7787174948615,181.69077987320975,189.08978063841775,193.56871045872754
58,2002-03-21 20:42:50+00:00,209.96094446237123,183.69775182767165,189.93630505189762,172.4425049310478,185.16857930941026,191.73220868187119,179.742393009182,179.45154757217563,181.62347408738532,174.3020587047206,173.9301289154577,193.6462401832205,177.46866784226478,185.18944624637808,185.59400290089246
59,2002-04-13 20:49:02+00:00,198.7793071074203,183.13318165716453,187.63503026013117,174.12339821985594,195.47873761776316,200.98121839747412,185.4744151773903,190.01547451770142,191.37445573412523,175.59920942422158,179.34439374549584,190.45748509110751,178.17498511688063,182.5476732844977,199.16601096329353
60,2002-05-24 20:42:43+00:00,218.37286579279012,195.09185209740562,203.71877758835453,190.15061674621552,211.43385692427452,223.449553804179,206.62146202472144,195.88305263918446,197.49318712393816,203.420115044205,190.7852808273599,204.95037622315942,186.34353255563195,195.47762649542778,197.77521203510435
61,2002-05-31 20:48:51+00:00,196.44126419670468,178.486217458667,180.95129341251442,172.85726283550062,194.66217633297265,197.76623459883143,194.40880250613418,190.41256707374387,194.88628059947501,173.6512908884423,173.86765467417052,192.02271726649428,173.00515479986274,187.6693974091198,180.8177893030921
62,2002-06-25 20:42:29+00:00,188.8917249975333,180.59651556650263,181.1727601970982,175.59233352826095,188.39899653631016,197.70703967737228,186.27447356455397,189.47393889432067,194.64103033972853,173.35965503393138,171.8953016414684,188.35301121107761,173.91660476496884,175.87045481539045,186.86018398240117
63,2002-07-27 20:42:18+00:00,207.12152976442704,184.78910224369116,185.53797303833,180.9131059116196,196.87520594726766,201.31326132846834,192.21185170023622,193.06708603708358,194.46066962979594,182.14118761641316,168.07791299822236,194.04816678244612,176.59803027560963,189.5073068207937,191.7553862000048
64,2002-08-28 20:42:02+00:00,209.07466672393673,185.44932019340203,187.740831799897,178.59007755477936,188.12244462980436,197.81352285168964,177.1163954576491,180.05503250496187,187.95293392131782,186.22057394857327,186.1253876558856,190.34397898786835,175.69686707116173,183.8381013524577,194.50353457197167
65,2002-09-13 20:41:56+00:00,203.95504253530262,182.75896253308932,190.8386748912632,180.2365588167231,186.94822443450124,209.11268447700667,179.29636581758922,184.18775852729576,195.44158523943062,196.09431149640778,187.11844294686293,196.7264188976693,165.44137458297928,186.56307803687292,192.6611092758946
66,2002-09-20 20:48:01+00:00,217.09069783858678,186.01893610754428,183.87055830148313,178.73356106069295,203.3893101023816,212.70394774762664,190.13958960264577,181.95774921714172,189.91941690859912,193.91148187723385,180.7529278082589,190.7210147794903,180.85512618599782,185.69519625151142,203.5445480459911
67,2002-10-06 20:47:56+00:00,196.9658235949013,186.88579049889478,182.66245397418504,175.01940901570862,188.0261985007788,198.7732342471387,174.83396773943952,174.02832046632602,188.5263364809607,182.94101364526347,177.52865021375862,188.0317610565196,175.53208182832554,182.8747642144873,194.68669197866217
68,2002-11-07 20:48:07+00:00,216.03100264188424,188.01492137287215,195.8644277789143,181.4358995076088,189.23376697392118,196.39407656332628,179.75603717400836,178.3670146340592,182.9507372520144,186.22888139881374,195.8361784776383,198.8171632272964,181.564889099281,188.64098000837825,197.30697286298215
69,2002-11-16 20:42:04+00:00,200.43885933108484,177.76568275881476,192.30396156809587,172.0438832495326,181.35939880873693,186.77679291452367,171.2616822561342,174.87191647203286,179.84112399048112,182.69691318353688,178.5449372559366,185.93972223499685,171.08262625214903,177.281949945625,180.14187119704428
70,2002-12-09 20:48:29+00:00,197.77895805795376,182.8838055036047,189.76686503313826,176.92266537572638,181.38328024404845,196.1531396796835,175.90927372892824,182.48272684451908,175.0784872084819,175.55728041975541,178.46149502675664,189.05508187190603,176.8569963836368,179.94137838054164,186.57786930154776
71,2002-12-18 20:42:19+00:00,202.5902389850897,186.78601087831885,197.815402601778,184.78949325410204,187.3697867178581,199.785865576699,181.09429823643111,185.59179762726123,185.50469268874323,184.01427990741362,175.65770461304638,195.47969843781343,177.19346081847735,185.1095479737357,188.22829582866686
72,2002-12-25 20:48:35+00:00,198.22904323561923,179.31731438261264,189.22091171461759,174.67751880337426,190.06134598136683,197.3915092499995,174.7612821429825,178.770614497527,185.42884481221765,184.25321595864145,175.14614432463773,191.6104422971152,179.40720090202217,181.5865878355882,188.26491592374666
73,2003-01-03 20:42:23+00:00,194.4661526286248,180.15999709153644,185.79330240497993,173.37446936008735,166.25675524544047,171.2337409126264,166.85724429795744,168.08717565902788,178.02686188777403,177.52285800372317,162.27859003703898,182.87685217496914,167.2516801271419,172.04427572991534,176.0110592008149
74,2003-01-10 20:48:36+00:00,195.2538676874626,179.5954671078668,191.0202697246909,172.65966332611038,166.16396337569643,169.14866968938767,170.3817998730056,184.04926392966877,179.12287425917856,180.86587336340187,178.32238460923062,202.4916220219527,,,
75,2003-02-27 20:48:55+00:00,200.75895811809866,182.58957208841932,195.79994050888982,180.1004045118569,190.67374080346903,202.95781955233545,186.57433546986528,185.0854465576202,184.69386368475952,186.56831460739357,177.61269266261192,195.65165195153588,181.57794379397077,181.42260610835345,186.51110685747028
76,2003-03-24 20:42:41+00:00,206.52604527659574,196.78105364672825,201.66853904621405,186.11119787819374,197.22146541119974,206.30576265138112,193.8427812900892,189.75942642772142,186.71543521220357,181.28331543277952,177.96464229403247,200.97573016539152,183.58288615473504,187.44673957270595,189.37189932266736
77,2003-05-02 20:49:00+00:00,190.44323184443024,178.57014904424662,185.4470633996848,171.93130714636328,189.44766431367404,196.63389343602987,183.4758426877783,186.08936114493252,191.11820257714862,180.05074418406173,168.36812746365547,194.57706419717442,172.39926994873844,184.75400025149315,190.6488080559987
78,2003-05-11 20:42:47+00:00,197.0924259233945,182.2682199952894,189.333402881623,187.40004106298798,194.84100123434098,215.23128405084307,188.80362046479988,183.00491148506094,186.12414991326762,192.34609761428013,183.6415104111356,192.89659770191173,174.6177713717976,187.9517200011226,195.01559387040948
79,2003-05-18 20:48:55+00:00,,,,,,,,,,,,,,,
80,2003-05-27 20:42:45+00:00,184.84316646177973,,,174.7163994873876,184.5468534516623,195.74668597897025,174.12842261335024,171.06652526608107,164.27436452488567,182.60919143590885,180.49480903672406,191.11364883277832,170.539500544261,184.5830021863255,189.6742365010228
81,2003-07-21 20:48:46+00:00,,,,,,,,,,,,,,,
82,2003-07-30 20:42:30+00:00,,,187.1623237629595,180.95567012098738,190.0323004381795,,197.8222331705691,198.2598334082842,201.91254074545185,190.7400868524227,,,,,
83,2003-08-06 20:48:37+00:00,192.82222357838992,175.0158816175061,172.79221333534537,,,,,,,190.38582042390732,180.3853925633402,184.46672783392802,163.80960751703194,178.8649123176647,185.15622444263184
84,2003-08-15 20:42:28+00:00,,,,,,,180.80781949004307,179.89902667522696,185.85579497371518,190.61972630738524,178.68429028985452,193.73869817612476,176.9548955905266,187.1603536302899,
85,2003-10-02 20:42:13+00:00,,188.0883786856802,184.7048473179273,181.5237841124408,181.31184761436015,190.33882880954002,180.83785766819798,179.34484624062802,188.09250171808137,,,,,,
86,2003-10-18 20:42:18+00:00,,,,171.75681620531287,173.77094714535284,181.7471577065734,174.7440857682012,176.02115907872704,181.53994610827718,186.3043644612361,180.41903055356275,187.51985784489045,,,
87,2003-10-25 20:48:36+00:00,202.2714438070405,182.6636560757291,,,,,,,182.3151138381134,188.29215696582608,186.91767051370564,196.24997212072373,180.0818338745779,185.28433191763668,193.63125953484294
88,2003-11-26 20:48:55+00:00,,,,,,,170.31058114172237,169.5687934718456,175.8863507217032,174.38376295885305,169.23494586488508,179.99502064287663,172.5996540283549,175.22399030694547,
89,2003-12-21 20:42:54+00:00,,,,,,,,,179.294107931689,183.0312084189038,,,,,
90,2004-01-22 20:43:05+00:00,203.37108137831777,185.75448037877757,195.2815100491061,183.38641758826597,171.8799429242422,175.10035153021326,169.00622779005266,,,,,,,,
91,2004-01-29 20:49:18+00:00,,,,,,,178.4244574265584,180.7737076047447,176.08542642394914,180.82230973107227,178.2366114489757,196.18815950460888,180.80309724918112,182.40258580719404,188.9303431519261
92,2004-02-07 20:43:10+00:00,,,219.6400842621834,209.01285614697898,212.1680377715194,225.0686791264169,,,193.24742431181238,189.71613659696692,,,,,
93,2004-03-10 20:43:17+00:00,196.29063691157856,180.26202256966573,,,,,,181.1591706697442,170.15734399790816,168.97462067751104,171.81835886728683,189.0535382563321,175.66137506750425,173.04210345791944,183.17256841331513
94,2004-05-13 20:43:15+00:00,196.42515160953653,178.6596603356746,,,,,,,182.55891161250904,184.49995435126223,186.69230342463499,191.78762088668137,176.2529375734742,183.62225378598103,190.6335039605077
95,2004-06-14 20:43:05+00:00,,,,,,,175.81204338426727,176.3295784667202,186.5165090735132,186.9625252741604,179.75444420696098,177.91625493803923,165.8615066127271,167.92697695522864,168.76865849996219
96,2004-07-07 20:49:14+00:00,196.47809968273836,177.4290662005325,182.1691714734198,169.83745854086865,,,,,,,170.83163809407878,186.26935467194863,169.52817145396895,177.96701086179712,185.99030134554584
97,2004-07-16 20:43:01+00:00,196.43880861357957,176.88099514636963,182.8149175788333,175.90393527599656,188.2427426403571,200.56716026266494,,,,,,,158.93042048032135,,160.12691248747046
98,2004-07-23 20:49:09+00:00,,,,,,,,,,,,,,,
99,2004-08-17 20:42:51+00:00,,,,,,,,,206.29140480756158,195.72045456807413,182.600738786275,204.4312878196251,180.8051297173285,192.70564236923147,195.4402534944349
100,2004-09-18 20:42:41+00:00,205.21903623314827,186.7519293932671,,,,,,,181.21698825302997,190.34939690773865,181.74366962273845,188.43301454440552,176.72335853525942,186.83719656000503,193.01526683003485
101,2004-10-11 20:48:47+00:00,201.6476184389942,184.94462794976124,189.37293733319407,178.81104561341795,181.45748447839338,192.74966569089,166.61514760346174,,,,,,,,
102,2004-10-20 20:42:46+00:00,196.03822850715795,177.93374605398077,187.62168047892823,179.05280840135194,179.44251381573807,193.5118651652717,,,,,,,,,182.9900124700202
103,2004-11-21 20:43:04+00:00,202.02150481052078,181.72782313170939,187.61651400903446,182.50308597388025,,,,,,,204.76193496846193,189.21403516678296,172.15401947893162,185.1867562935319,187.83784514975244
104,2004-12-14 20:49:25+00:00,,,,,,,171.78915495664592,174.11935578884027,187.58777988666523,185.92789136613283,183.45422274210037,193.34423264724174,177.1646097466778,185.90799746780715,183.83295961782113
105,2005-01-08 20:43:27+00:00,206.07289249852727,186.08927336131958,193.69744737360637,180.1974309121536,,,,,,,204.63553842159877,193.35377312819622,173.73067138209075,186.90822225320866,187.3018479697262
106,2005-01-15 20:49:38+00:00,,,,175.93164475289052,178.90774412713793,187.92447573406685,169.86212929262697,176.88653507781865,173.1460679167321,179.11676590705383,180.4451478278196,,,,
107,2005-01-24 20:43:27+00:00,,,184.9536113426838,167.62042525871908,168.8592926512094,,,,,,,,,,
108,2005-02-09 20:43:37+00:00,,,,,,,170.17685641391364,167.39089234243508,163.08082969536568,169.65109070780704,165.50902639690443,183.839209391432,173.72915030322432,174.31009258070446,
109,2005-03-04 20:49:56+00:00,193.34460136068668,178.85419803379756,192.44685103777596,175.59955120515616,173.47470099396432,180.51869839220905,,,,,,,,,184.501843664584
110,2005-03-20 20:49:56+00:00,196.5187397048946,170.39731353057905,195.0923139133002,177.97088488480892,181.10233156200033,195.85383626893304,,,,,,,,182.48780108101093,188.2092466944034
111,2005-04-05 20:49:52+00:00,,,,,,,,169.1139335092295,177.93438934721814,172.26913300545957,163.46287801727956,185.97643783965734,174.09793634368106,173.44294744198723,178.84625846514265
112,2005-04-14 20:43:37+00:00,,,,,,,,178.88784875097198,186.06238471298116,180.5647317357431,168.69891603725475,200.33068115458912,180.00703183171092,186.48420960189466,187.19820738708026
113,2005-04-21 20:49:46+00:00,,,,185.77633112814098,196.9288658086212,210.79617741275362,187.55299699691642,178.57652876590927,183.18489591996345,188.9229248940179,184.87139282495767,199.22070890911138,,,
114,2005-04-30 20:43:38+00:00,,,,,,196.7814199244774,181.14410456523296,182.01360010239725,186.6767575909175,185.81224880525468,181.5374315488412,205.4042785659658,186.07327660971387,192.82885763222836,
115,2005-05-16 20:43:40+00:00,,,181.9783248730536,168.95385779424802,180.4154482879171,196.9724169107952,183.30444528120196,177.65608858293498,177.50148210499168,,,,,,
116,2005-05-23 20:49:50+00:00,195.56964315423582,175.8808108560807,182.03754577034655,,,,,,,,177.30699005509425,188.64436950592744,171.8432432267111,181.78110339602208,178.9470651297322
117,2005-07-19 20:43:29+00:00,,,,,,,,,,,,,,,
118,2005-07-26 20:49:39+00:00,,,,,,,,,,,,,,,
