,dates,nzd0197-0000,nzd0197-0001,nzd0197-0002,nzd0197-0003,nzd0197-0004,nzd0197-0005,nzd0197-0006,nzd0197-0007,nzd0197-0008,nzd0197-0009,nzd0197-0010,nzd0197-0011,nzd0197-0012,nzd0197-0013,nzd0197-0014,nzd0197-0015,nzd0197-0016,nzd0197-0017,nzd0197-0018,nzd0197-0019,nzd0197-0020,nzd0197-0021,nzd0197-0022,nzd0197-0023,nzd0197-0024,nzd0197-0025,nzd0197-0026,nzd0197-0027,nzd0197-0028,nzd0197-0029,nzd0197-0030,nzd0197-0031,nzd0197-0032,nzd0197-0033,nzd0197-0034,nzd0197-0035,nzd0197-0036,nzd0197-0037,nzd0197-0038,nzd0197-0039,nzd0197-0040,nzd0197-0041
0,1999-07-18 21:58:49+00:00,172.54879775771394,,,,163.14878122485896,137.59683960597266,115.22379723187703,99.8485277577157,96.57541058321193,84.61324345250794,91.38267248961247,,102.05983243438085,108.94563742085057,129.03905113908723,121.45733697528695,122.73708027488856,124.52332800327615,118.05877857408227,111.31309560131041,112.60464989321636,121.23631384245162,126.11255031363541,121.57610409902574,95.46413029919728,109.65253183693329,139.2726272185743,,,120.4961015741094,121.39192718655946,123.31867328749163,129.32451426515877,132.32083895066572,147.09813477312883,147.035438958988,133.02911821130118,,129.98055056773205,119.94266732949656,112.96501137371979,127.97431376361446
1,1999-09-13 21:52:41+00:00,134.13629383144578,,106.36991009075209,,,,,,,,,,,,,,,,98.11320125220605,94.09912667728159,95.9590732185434,93.09411460093057,99.76822487524058,93.16841039554986,72.06698538319006,85.11048389192916,107.86790324284465,121.48608331825902,113.31211966880733,100.47937303832046,99.68485192213313,103.36766682872445,99.93973001267548,101.39303888334031,115.7214161104807,111.44340536577373,103.07670805536614,87.13925686594325,98.0985844948175,99.31360259127644,90.79941127752738,90.27268376256073
2,1999-09-29 21:52:52+00:00,166.53196649771115,151.75579001373708,143.57624961067256,146.60703005613752,158.45562290309772,141.83583824373213,119.55010659577444,108.55332130549658,96.25331341448332,91.18127691440876,94.99517544015544,105.05919230369695,109.11920870882436,115.39827488785383,128.08412373770526,126.40209972824184,129.18385128568485,133.61185611192033,138.49527346465845,135.87963601371962,131.4696006577306,139.86181685739407,140.16061904877927,143.4276598612717,121.70018028097421,130.97879888284768,151.45128344938638,151.07323827634445,148.53760000692043,137.59205485935806,143.78430328377738,145.30062004034272,144.5041778166343,147.4790230838082,158.65686107627806,147.6207794578059,133.1731666972376,123.37968576103727,124.23371341487673,117.25233184323277,114.29475094093485,105.5517736894442
3,1999-10-15 21:52:49+00:00,166.34069035190865,148.74629936470888,130.64136255492824,140.7214889147536,144.8040127199273,134.4909531214652,115.17001524920629,90.7007172295223,94.38540178019217,86.24609091266117,90.69638181332691,94.41667419297471,101.8417538447669,111.00797620290976,126.12936583670614,123.75102946059357,126.31678272536132,132.58399601612706,138.10379980407188,134.78473410681448,131.5385383590895,135.5771050881779,142.61974209736934,146.94520954801914,122.39811150303345,130.50375807356335,151.9226939824597,150.33225097320488,147.86599166740444,138.119736331415,140.48452117541768,145.3086774556703,142.99732096893268,147.2476292776439,157.58693771851955,147.4346982723709,134.08824614696965,124.46796992179593,117.01056713909179,115.36186651446081,104.67659122902124,105.87325728556937
4,1999-10-22 21:58:52+00:00,183.73970264525107,155.0430624481688,149.1632143517245,149.1168983438517,167.92641172581727,154.83059313593589,130.351799451396,,,,,,,,,,,,,,,,,,,159.37959079244393,173.36250430080557,181.67761362983416,180.5336146138085,166.59459932599708,160.72608963384053,161.58383013623836,175.15151247308273,186.85472348897378,172.90956393999863,180.4580836317425,162.44129347402725,153.08504149622928,149.31990676298628,152.10741537830967,,
5,1999-11-23 21:58:47+00:00,162.1319662481057,136.02633166411903,134.32168619490443,139.49867550928332,148.93860842076,126.61271135791775,101.80597538413761,87.68751864676186,84.28527289377706,77.48388609862283,81.50173738692993,95.94845877518836,102.55477405572645,108.28041647003208,122.66039227449289,116.42940679019357,118.37848092531551,126.94522334717767,127.6922851764615,129.1170353221127,126.17907320697242,124.5147807693027,131.34257137995036,137.78182504514888,123.1076890395426,125.02555207924253,129.42707412597605,143.03299671554288,137.02931575742195,130.9673053923853,133.27443627315049,136.35434999230517,137.10954161208727,146.17789079785297,151.64431129378383,134.7678245048767,123.74520787924519,117.50076504701934,113.88800315203102,111.22897583044458,107.17698393567034,109.91429769111008
6,2000-01-19 21:52:37+00:00,168.39520781322594,151.14029571026026,148.39233736252118,148.00278318299002,163.73914152888622,137.68800179225488,122.82722583285486,108.85683901490921,99.1173456807436,93.91505846370185,101.20951184501621,111.38483955921158,115.92816346120298,124.8433502019374,142.47838186562726,135.66029979373673,138.10608571947878,148.28713983405106,151.76423030784753,144.11478620610936,143.3509808315477,147.11830599107464,167.2200108061298,171.84118586784322,127.92005346819737,146.116371015265,166.51846287969187,174.65370707111708,165.56511770555178,147.6931851663474,150.66944756833988,153.5682213151687,159.8371774619454,163.42386389921134,174.23190599218552,160.86584414770846,145.4795771673452,151.5399742501433,,,,
7,2000-02-04 21:52:37+00:00,173.75802560218943,152.19362250739277,147.11323809360448,153.46675674103656,166.60859657053837,138.44249078317358,126.8765789468561,113.74276685779536,108.92683907300832,108.20031450680838,110.81191929813437,116.76575234722132,121.93535796536435,128.6457127539074,143.0439264602994,136.1415038090151,143.04444583495007,152.71260939680334,153.61325710087914,152.1168756835376,146.39721749386288,150.9391157776927,154.74528665958042,157.31509223968231,129.038661261178,138.37885295386712,164.512291456885,180.35114782234075,175.29588351721097,163.71997962340959,158.76595788075727,160.58711447464856,164.0025806792696,173.98620795710272,186.64815843739564,163.5872533783779,153.22022736091697,152.9720777204687,146.3812018723656,145.51902540683676,139.94460193637474,139.79561524540904
8,2000-02-20 21:52:29+00:00,167.9715957920813,151.35653146354002,147.0784136479785,148.3263100912969,163.00133883810747,138.92515714362617,121.6442169207753,107.3464675749773,97.2841419975268,93.03543199431789,94.97223901948439,105.61262472458924,109.37531371201622,117.47512673576165,132.6690340784466,128.4450453842326,128.4493406665675,138.2840494713553,140.73497925480322,134.81139790866348,130.8277701229459,127.1261847422266,141.77949849500123,147.58616463698854,122.38192664282764,130.06053618146018,156.4782318249992,160.04687199778897,153.6981872949483,144.85478807882723,145.54964740746712,149.56717025702082,152.1965994167723,156.04406238461553,167.6395076745049,151.94728159526113,139.32738748079464,135.32558120893577,137.60088785866776,,,
9,2000-03-14 21:58:35+00:00,167.33893910595202,151.4647296701512,147.86559150475628,152.64629549941972,167.18679215352768,152.5435598917268,124.8341936709022,116.89712861691977,105.62929381663457,107.0954727506876,105.96467272397126,117.48495471164176,121.48277339924337,129.62863832269701,151.01006556951899,145.23847910390342,147.02894800415152,158.876084424696,165.29144455600093,154.99761507441545,148.56157044329296,160.80019221255128,182.4290537841731,180.01300474667812,140.60127418352545,151.5064143152306,173.86673743310058,175.2902293550381,171.9815843633362,157.8620245499629,158.9746219345196,160.88660340681375,173.3710001345063,176.31202564509007,184.4408122339123,177.7232100320616,162.75302297902226,157.35464333689126,155.35524408341757,155.14171209660793,157.86534608714726,162.13169298814987
