,dates,nzd0197-0000,nzd0197-0001,nzd0197-0002,nzd0197-0003,nzd0197-0004,nzd0197-0005,nzd0197-0006,nzd0197-0007,nzd0197-0008,nzd0197-0009,nzd0197-0010,nzd0197-0011,nzd0197-0012,nzd0197-0013,nzd0197-0014,nzd0197-0015,nzd0197-0016,nzd0197-0017,nzd0197-0018,nzd0197-0019,nzd0197-0020,nzd0197-0021,nzd0197-0022,nzd0197-0023,nzd0197-0024,nzd0197-0025,nzd0197-0026,nzd0197-0027,nzd0197-0028,nzd0197-0029,nzd0197-0030,nzd0197-0031,nzd0197-0032,nzd0197-0033,nzd0197-0034,nzd0197-0035,nzd0197-0036,nzd0197-0037,nzd0197-0038,nzd0197-0039,nzd0197-0040,nzd0197-0041
0,1999-07-18 21:58:49+00:00,177.9771145194252,,,,168.00569622217955,143.74893193591208,120.65211399358827,104.97527136599854,101.70215419149477,90.76533578244735,96.50941609789531,,107.4881491960921,114.37395418256182,134.80663769840544,127.22492353460514,128.50466683420674,132.9125448168299,125.74889398650653,117.90462309767406,119.70321796622338,131.4898010590173,139.29560530636272,136.95633492387427,108.64718529192459,121.18770495556969,149.52611443514,,,128.88531838766315,129.08204259898372,131.0087886999159,136.42308233816578,138.91236644702937,154.19670284613585,154.13400703199503,140.71923362372544,,137.07911864073907,127.04123540250357,120.0635794467268,137.20245225852358
1,1999-09-13 21:52:41+00:00,142.78901750999975,,113.72472521752296,,,,,,,,,,,,,,,,110.37122646349084,104.6060054298114,107.2741734135755,109.43814821597695,120.7819823803002,117.68446081811942,93.08074288824969,103.49752170885634,124.21193685789103,136.19571357180075,126.68451080839073,113.85176417790386,111.94287713341792,115.62569204000924,111.25483020770758,111.89991763587012,127.0365163055128,122.75850556080583,115.33473326665093,99.39728207722804,109.4136846898496,110.62870278630854,102.11451147255949,104.98231401610246
2,1999-09-29 21:52:52+00:00,176.93604604639077,159.4457618540655,152.41971722705023,157.01110960481714,167.76453618349527,153.62712839890236,129.95418614445404,118.3793964348051,106.07938854379184,102.97256706957899,104.82125056946396,116.85048245886718,119.52328825750396,125.80235443653343,139.13845825817734,137.45643424871392,140.23818580615693,149.6908881416979,153.23438615862125,148.51316117997342,145.0749354521578,159.51396711601112,165.42766938128688,172.90588524919727,146.96723061348183,153.08746792379185,171.10343370800342,168.7601735090998,164.616632036698,153.67108688913564,158.52341597774017,160.03973273430552,158.1095126110615,160.112548250062,172.26219587070526,161.2261142522331,147.9122793912004,138.11879845500005,137.8390482093039,130.85766663765995,127.90008573536203,123.23870892219954
3,1999-10-15 21:52:49+00:00,171.7376874664195,152.73538418847775,135.22881010226246,146.11848602926443,149.63290487501595,140.60754985124413,120.56701236371713,95.79788117100475,99.48256572167462,92.36268764244012,95.79354575480936,100.53327092275366,107.23875095927774,116.4049733174206,131.8636752708739,129.48533889476133,132.05109215952908,140.9248097385529,145.74954571629556,141.33823060300622,138.5961499703729,145.7714329711428,155.7267350897528,162.2367013724665,135.5051044954169,141.97237694189886,162.1170218654246,159.5071460678733,156.2068053898303,146.46055005384085,148.13026708764136,152.95442336789398,150.05493258021608,153.80112577383565,164.64454932980294,154.4923098836543,141.73399205919333,132.11371583401962,124.0681787503752,122.41947812574422,111.73420284030465,115.04815238023778
4,1999-10-22 21:58:52+00:00,176.81824105954348,149.9271995369936,143.27997200387304,142.1954367581441,161.73352504386838,146.98627000546728,123.43033786568841,,,,,,,,,,,,,,,,,,,144.67148492281532,160.28863241669123,169.91112893413126,169.8368103449877,155.89779505717627,150.9206857207548,151.77842622315262,166.10037039946513,178.45009156347172,163.85842186638104,171.4069415581249,152.6358895609415,143.27963758314354,140.26876468936868,143.05627330469207,,
5,1999-11-23 21:58:47+00:00,163.45445269699925,137.00382164808383,135.44579967646396,140.82116195817687,150.12188576977005,128.11152933333045,103.12846183303117,88.93653362627245,85.53428787328765,78.98270407403554,82.75075236644052,97.44727675060106,103.87726050462001,109.60290291892564,124.0655341264423,117.83454864214298,119.78362277726492,128.98906604092227,129.56580764572738,130.7229117243406,127.90847856321784,127.01281072832388,134.55432418440614,141.52886998368064,126.3194418439984,127.83583578314135,131.92510408499723,145.28122367866195,139.07315845116656,133.0111480861299,135.14795874241636,138.22787246157105,138.8389469683327,147.78376720008086,153.37371665002925,136.49722986112212,125.61873034851106,119.37428751628522,115.61740850827644,112.95838118669,108.90638929191576,112.16252465422913
6,2000-01-19 21:52:37+00:00,162.99798458601106,147.15104375971012,143.80469761938852,142.60555995577513,158.9100470624308,131.57114880141134,117.43000260563998,103.7594615225396,94.01996818837398,87.79820547285831,96.11213435264659,105.26798656836804,110.5309402339881,119.44612697472252,136.74383218671144,129.92575011482091,132.37153604056297,139.94597666471896,144.1181640692931,137.56101514449128,136.29307353442056,136.9235510063354,154.11246868289365,156.54905339073437,114.81251134496122,134.64727165743338,156.32370789495263,165.47842758485177,157.22395453621968,139.3520219970153,143.02338132978545,145.92215507661427,152.77927016481826,156.87009283759326,167.17399869505837,153.8079368505813,137.8335109287908,143.89390801158888,,,,
7,2000-02-04 21:52:37+00:00,174.52635238906177,152.76151621942884,147.76631586244596,154.2350835279089,167.29604685352942,139.3132611416289,127.64490573372844,114.4684088231748,109.65248103838776,109.0710848652637,111.53756126351381,117.63652270567664,122.70368475223668,129.41403954077973,143.86027367135125,136.95785102006695,143.86079304600193,153.9000235219697,154.7017200489483,153.04984392473972,147.4019525228498,152.39039970845158,156.61122314198468,159.49201813582062,130.90459774358226,140.01154737597085,165.96357538764389,181.65730336002372,176.48329764237732,164.90739374857594,159.85442082882642,161.6755774227177,165.00731570825653,174.91917619830485,187.65289346638255,164.59198840736482,154.30869030898612,154.06054066853784,147.38593690135252,146.52376043582368,140.94933696536165,141.101770783092
8,2000-02-20 21:52:29+00:00,174.54583845589258,156.21575430200923,152.66651991221806,154.90055275510818,168.88355595835966,146.37596549594562,128.21845958458658,113.5554745352435,103.49314895779301,100.48624034663733,101.1812459797506,113.06343307690868,115.9495563758275,124.04936939957292,139.65416690874608,135.43017821453208,135.43447349686699,148.44424267906365,150.04848969520253,142.79440685757717,139.4248566833145,139.54419866275902,157.74551639282862,166.21318551778717,138.34794454065502,144.03080184205913,168.89624574553162,171.22308452626814,163.85838050265664,155.01498128653557,154.86315784786643,158.88068069742013,160.79368597714088,164.02707133352922,176.23659423487348,160.5443681556297,148.64089792119395,144.63909164933509,146.19797441903634,,,
9,2000-03-14 21:58:35+00:00,163.15736615649547,148.37400183794418,144.3112544977182,148.46472254996317,163.44538477769814,147.80444388234272,120.65262072144566,112.94786527576638,101.68003047548117,102.35635674130353,102.01540938281786,112.74583870225769,117.30120044978683,125.44706537324048,146.5671443107214,140.79555784510583,142.58602674535393,152.41365350280861,159.36754954427082,149.9199907786468,143.0933596632344,152.9016655302445,172.2738051926358,168.1652147232179,130.44602559198813,142.62057179763542,165.9682107507938,168.18155534096198,165.51915344144882,151.39959362807554,153.0507269227895,154.96270839508364,167.90278935444772,171.23440134932142,178.97260145385374,172.25499925200302,156.82912796729215,151.43074832516115,149.887033303359,149.67350131654936,152.3971353070887,155.02301897407375
