,dates,aus0022-0000,aus0022-0001,aus0022-0002,aus0022-0003,aus0022-0004,aus0022-0005,aus0022-0006,aus0022-0007,aus0022-0008,aus0022-0009,aus0022-0010,aus0022-0011,aus0022-0012,aus0022-0013,aus0022-0014,aus0022-0015,aus0022-0016,aus0022-0017,aus0022-0018,aus0022-0019,aus0022-0020,aus0022-0021,aus0022-0022,aus0022-0023,aus0022-0024,aus0022-0025,aus0022-0026
0,1987-05-22 23:06:08+00:00,202.0487816531308,,,230.16649918593225,218.62372700696594,217.5409074338352,228.56237890780946,216.04440966950628,213.00017821333407,228.60608594721532,200.2097983716855,207.38959130105522,199.86114009505567,194.90661605738208,195.4597595803756,194.1959131273455,187.11795442118247,186.35685776161608,185.4722025955806,184.7587387339373,187.75586337587643,177.64009983423145,163.88150976955825,163.8551553098241,181.26708652515538,201.33398866770187,210.72991269901493
1,1987-09-11 23:08:29+00:00,202.53206904838464,,,226.16323338865283,219.16080262494302,234.75836180694904,233.99843637373817,232.07749283629232,224.90878450496825,247.30023022320182,202.8110136288834,212.0007289331984,198.23539626040616,198.22867115601503,209.60993939134133,207.8074426826801,201.01101901581987,193.89986365578892,197.13613155909204,196.31836764000644,197.2858696140701,187.7642743812463,173.99820589448956,166.32292905065947,182.43420667475843,207.40927705098872,221.4242756051355
2,1987-12-16 23:10:41+00:00,201.69001895888616,,,233.88359498640366,224.47344078557745,224.00495551431348,218.22628787908687,216.57216344184525,216.97200491761825,239.68703902326516,203.4093776634269,215.90523766204458,196.39398862071675,191.08812739905326,198.59361724999235,198.61296003865166,182.81526413266286,181.61208110306734,179.63473347852548,197.72604911563812,195.52416159064907,194.35838015528276,173.13690362805715,163.81562530661,170.15739491262553,200.9000192498921,223.29726310875887
3,1988-01-01 23:10:57+00:00,198.85787780780473,218.78568620367284,221.62742393392188,220.1259582285104,204.23434346352985,216.57288732351276,221.78615565240014,215.32622916786028,210.16160259994626,212.72890414752726,183.13338889781028,201.81501079989005,191.77085283821037,187.54848431151262,188.9294060436222,188.68853599569618,188.36116149835826,184.12571822439145,183.89417344108253,187.7551544941388,188.95606481833175,176.74939602694812,155.54168242943817,151.1707692017501,168.89244975557932,203.9783026023664,212.28453459475764
4,1988-01-17 23:11:14+00:00,190.85257230605396,221.21654028626796,228.61122797908152,215.82795882025016,202.94684085990662,217.090543277676,221.1317603521698,215.9974599077942,213.72042985865164,220.05363769657401,192.44523445973945,204.41920369133837,185.86972486048074,190.07164163398124,185.5215641027823,185.36410025228957,174.0852656724229,182.73650175941657,175.31301603615285,180.23255196687305,167.60278083704765,158.4977158056317,158.52737044960776,154.83441544470608,172.08691122521228,205.69787662734132,221.8792655215052
5,1988-02-18 23:11:23+00:00,208.15809003367278,240.81296527665998,246.85207168843073,225.06494284082447,211.47064018103416,222.67281095254305,226.38022926760874,220.69528146447226,216.5395177550632,217.88950413457886,192.2543621874506,203.4977562762025,193.1725187822734,199.07578988428736,202.38413603171003,204.95303388111748,195.32985543027877,196.59823890820394,196.64391166875157,195.45084320143542,184.4249083396285,167.5580596627339,166.60390135836926,164.07050833259612,173.2500289148157,202.1485908943061,213.3746942085794
6,1988-03-05 23:11:33+00:00,194.02210933973012,214.647475594637,233.0117975112372,214.25862997414046,205.42768506894103,208.77048704537023,206.79527896890494,206.63985283024286,206.50960872842606,210.37698035791072,177.15443372029387,194.2990886297924,181.74255635688093,185.6732148123548,187.37000763019714,175.848137676178,172.71181681210516,176.8744703288848,175.9638033494828,183.24177853684455,172.26430272953002,157.26569602334666,142.6432747954764,140.4191880510963,161.11374941052262,199.3659710669573,204.37472024945978
7,1988-04-06 23:11:48+00:00,189.6880908217041,203.871401482923,220.08711020353434,217.83123056159462,201.15396003355045,206.69026851717402,208.26525270611614,205.9106139048542,204.84814522223547,216.67796306633113,180.78216987757253,193.75361234385755,194.50809114254025,188.45543812893064,188.69822220554158,187.28885802532469,180.50938904076204,175.04901098672295,173.4714884435589,167.87656515456865,177.99046517789768,154.40519087671365,151.36475096259073,144.60316702880795,164.1010082193367,201.88639795121478,216.06696621660546
8,1988-04-22 23:11:53+00:00,206.3293706034172,243.1114148826856,253.29153293820787,234.46706571827255,225.47657506818533,222.0644908882672,216.86444888980583,219.50014161435567,207.95597977563804,231.9558325435818,195.33395000618603,205.09599970542484,198.0867060022018,193.90736305129013,191.30459099354118,191.65487845503702,186.26308075200987,182.0843492562464,178.009322874901,175.29589670698897,169.74812266248236,163.42269850314617,151.20021404059088,152.28260130569876,169.79230825019434,211.24914056093118,220.42289830269493
9,1988-05-08 23:12:02+00:00,207.63816980260387,243.9428507590029,255.28450891041717,247.60499536083725,228.83851129518405,229.36924582742733,217.65609828222136,220.27653054619702,225.00660486255762,239.79357413007,202.5215816337215,209.03804753686867,197.0862617548867,195.98597115775152,192.48269975356106,193.26126412422485,191.2140616976252,187.5353895086278,182.07642017483604,183.2489917097979,179.58496341641631,168.13006169921448,151.7787293280074,156.67423903635583,183.42028689195283,210.9618844636101,218.75731129989785
