,dates,aus0132-0000,aus0132-0001,aus0132-0002,aus0132-0003,aus0132-0004,aus0132-0005,aus0132-0006,aus0132-0007,aus0132-0008,aus0132-0009,aus0132-0010,aus0132-0011,aus0132-0012,aus0132-0013,aus0132-0014,aus0132-0015,aus0132-0016,aus0132-0017,aus0132-0018,aus0132-0019,aus0132-0020,aus0132-0021,aus0132-0022,aus0132-0023,aus0132-0024,aus0132-0025,aus0132-0026,aus0132-0027,aus0132-0028,aus0132-0029,aus0132-0030,aus0132-0031,aus0132-0032,aus0132-0033,aus0132-0034,aus0132-0035,aus0132-0036,aus0132-0037,aus0132-0038,aus0132-0039,aus0132-0040,aus0132-0041,aus0132-0042,aus0132-0043,aus0132-0044,aus0132-0045,aus0132-0046,aus0132-0047,aus0132-0048,aus0132-0049,aus0132-0050,aus0132-0051,aus0132-0052,aus0132-0053,aus0132-0054,aus0132-0055,aus0132-0056,aus0132-0057,aus0132-0058,aus0132-0059,aus0132-0060,aus0132-0061,aus0132-0062,aus0132-0063,aus0132-0064,aus0132-0065,aus0132-0066,aus0132-0067,aus0132-0068,aus0132-0069,aus0132-0070,aus0132-0071,aus0132-0072,aus0132-0073,aus0132-0074,aus0132-0075,aus0132-0076,aus0132-0077,aus0132-0078,aus0132-0079,aus0132-0080,aus0132-0081,aus0132-0082,aus0132-0083,aus0132-0084,aus0132-0085,aus0132-0086,aus0132-0087,aus0132-0088,aus0132-0089,aus0132-0090,aus0132-0091,aus0132-0092,aus0132-0093,aus0132-0094,aus0132-0095,aus0132-0096,aus0132-0097,aus0132-0098,aus0132-0099,aus0132-0100,aus0132-0101,aus0132-0102,aus0132-0103,aus0132-0104,aus0132-0105,aus0132-0106,aus0132-0107,aus0132-0108,aus0132-0109,aus0132-0110,aus0132-0111,aus0132-0112,aus0132-0113,aus0132-0114,aus0132-0115,aus0132-0116,aus0132-0117,aus0132-0118,aus0132-0119,aus0132-0120,aus0132-0121,aus0132-0122,aus0132-0123,aus0132-0124,aus0132-0125,aus0132-0126,aus0132-0127,aus0132-0128,aus0132-0129,aus0132-0130,aus0132-0131,aus0132-0132,aus0132-0133,aus0132-0134,aus0132-0135,aus0132-0136,aus0132-0137,aus0132-0138,aus0132-0139,aus0132-0140,aus0132-0141,aus0132-0142,aus0132-0143,aus0132-0144,aus0132-0145,aus0132-0146,aus0132-0147,aus0132-0148,aus0132-0149,aus0132-0150,aus0132-0151,aus0132-0152,aus0132-0153,aus0132-0154,aus0132-0155,aus0132-0156,aus0132-0157,aus0132-0158,aus0132-0159,aus0132-0160,aus0132-0161,aus0132-0162,aus0132-0163,aus0132-0164
0,1987-05-22 23:06:56+00:00,,,,,233.3746367612165,244.37089880482387,239.46478233274632,241.3075926145033,239.8896715275115,249.838754546014,268.85468426903145,273.7097844579363,255.6646193573699,241.67949537345163,226.8301675305605,226.51822150535858,222.2289931455228,228.72348624331917,237.88986892731444,248.17712037797764,228.4250624787685,224.71401247673458,234.9057815023372,253.49177256872804,257.8007204855779,250.810439082932,238.11488588793065,234.08015034894527,249.56469405132077,237.77387734256106,236.24728898317437,240.83465656656483,223.35276492035337,220.8142566536534,227.29017908372873,245.86205022727523,245.68384879300356,248.27439046354974,256.7907990216437,251.96091951547254,261.27407559214873,255.11990192601849,262.9558240160169,269.16355242334583,266.92151765871625,265.7294207467518,272.81953605126574,274.4396370007253,271.51426150676514,272.19478144352263,278.9608598097806,281.2215173826089,285.64669939679953,281.6675898925523,285.39311346140926,286.7664215705449,286.1059446362634,293.0412488338742,286.3827602548982,277.70100675303604,272.8078428769538,277.21630580317856,274.6723353192949,292.2127025328611,300.12178761160305,297.6677771190789,273.8582478935841,263.2440340906187,267.81016836146404,284.8328140320117,280.1952018544319,271.16819957033664,269.7390777693046,273.1134021829673,275.8986917105044,283.4392786811453,272.44801228532094,295.75418870016085,277.8801874343283,256.67881835581744,267.0334945524663,269.9385437790263,279.6738278220123,289.8544898257541,274.995648107666,266.8091031744861,281.5175929221814,283.93436317342577,271.74943717853404,277.3763571409676,274.36621820869175,276.18451220913516,285.131903566316,283.05283209168607,275.7448246168327,282.6473253935243,273.6599741451995,268.5234492276028,275.1348154787395,272.55691263362917,276.51581377612393,278.3834790194799,271.9181549934542,278.45836984283204,270.3289118073258,269.61077404910566,275.25183246865447,278.65133914992543,279.29185413035293,271.04219946150056,271.6674547226906,271.1977394217802,273.13828130924105,276.7424830551861,277.33030768022275,269.05579442927296,275.264496498341,261.1712689478286,270.10746150058384,280.2103703254413,280.1836447111877,274.29714652788516,280.64724978223575,278.9869573658642,288.9288746111732,281.90483164960295,274.3710686968701,286.82379161042684,288.3712629869482,277.42283766325676,282.95266752463783,280.886581005432,279.6731904230034,275.4586535840911,275.28838504533235,269.26023769915145,269.39339769071546,263.1074959296678,254.99838613993228,255.14881711935118,254.95661973471314,251.67483421120036,240.48067993763902,247.98299550043924,249.35976363522354,251.79717290606396,253.0898086085855,251.58654743678193,253.72810812251868,242.36062443152287,241.0959362711123,237.36729971887735,240.52366791112772,241.35945773639165,227.1264658355113,229.8289061957943,225.35103095625578,230.3989967763884,227.99896803128564,235.53929330297086,235.53808083035716,244.24410547881962,233.8051932403216,,
1,1987-09-11 23:09:41+00:00,234.3541580656345,227.31494637719726,234.66297143672597,238.64333559522936,251.93107843955033,251.91005731147635,251.0843179544131,253.76018608170477,255.06677240812854,260.092453971341,267.6185886414204,259.04644374967233,259.86409699466265,250.33803611987474,241.5244604007229,235.2376017225518,240.02727859096512,251.5989162464101,244.47105771725774,247.63152154037067,250.38260806861268,248.1508414224353,251.8679034908052,253.84565848178767,258.24979527589466,261.57963545297775,264.93660647297577,257.0480955881785,247.8235083255205,239.97620620584667,245.02274388195428,236.17792324384592,231.31068739000295,231.5921682495043,238.56423770579863,241.3635305910572,246.88312575172975,255.05562567604156,261.06113872057097,266.3726641407361,270.2872649291597,267.60655563934455,265.04711435626393,262.4686920440878,266.641440411737,270.3151123175868,280.06591806533186,276.0353758353278,273.03233628541216,275.25531425092606,270.72759290727487,275.3478827443196,276.3947246626284,276.16449462682255,278.48385440329,278.61613410868654,281.0633228830163,280.57684240121137,281.993233133147,285.1150841988227,283.5583776484465,275.32136998649844,275.25823830845763,278.6293570422921,273.2671219310432,273.5136246254939,273.57996540594564,279.2980084021151,276.8424057429903,275.47969136357983,276.06039245628926,272.7440873863234,273.54766831285247,274.31687904947245,277.8560741660202,275.29903823791136,271.67894017113065,267.05060092371656,273.39231671549385,273.0758885501209,277.6377132103643,272.7333712792018,273.64424801971177,266.14367624959664,270.04825284770834,272.4825349849722,273.8522994955911,274.8126475635803,272.67351380489356,274.30349399560805,275.7998399802939,272.0934841516148,267.697334789281,262.1074773072707,264.1688046553124,269.04250959811554,269.82984913441146,271.0825375915277,279.73900733129693,274.0452285741026,273.1412855235696,281.201529977506,275.2346995718688,275.27948422903194,276.9772333759779,278.11681207997094,270.31387437030116,274.1960045552006,281.3208983835924,287.1143821050188,270.89280048141563,279.1106395586096,274.132238291407,271.9013906021744,269.48223043326607,274.8267512388055,265.1598433972923,268.1076855262229,269.3544060954835,271.22601222394405,267.7337273416413,281.09040952688963,271.3029339338171,277.258752732871,277.09703050383723,279.6139252852411,278.61208812270485,275.74742952380757,278.1116822612535,275.4168518681404,282.1365120421959,280.22755936695273,273.3419891813876,270.0571557041063,268.8331520377826,275.66505252013354,269.95046734675725,259.17089290536404,253.07933831133312,254.53360698611044,245.3122584838766,250.2970338345607,241.50467894070664,236.49458403116506,243.73949831060156,239.71004035254563,244.0895722450516,237.89005682888407,233.12740980445625,233.80869407626602,227.46144965952223,221.51095729244895,225.1989036107014,221.3718374221894,221.3991676630141,221.33362380947074,219.04037290398406,215.30997396736467,221.22932051215273,215.30035452912674,216.82104068272724,219.23317667089208,219.1255087710021,327.6224174906366,309.07017329233554
2,1987-09-27 23:10:03+00:00,249.2025076847648,252.50136433969826,256.51712955143194,265.96533536490193,273.9943748218078,268.1511886038995,269.5325640445899,272.86551346157466,275.0637617076402,275.4332366013879,274.2613603852029,266.99241360234214,270.3760462290897,266.71849315398146,263.4215491229595,265.3843200177394,271.57894989086844,278.4828914244491,274.5478653945908,267.8727058781951,264.67914182155766,266.30727172629884,261.2692188698809,263.61497610106807,271.75007069798926,275.1120476345663,279.12714150010345,277.554440326534,270.20912969422176,266.7065776910908,258.05649689288396,252.85559452785978,251.17450954825054,253.57964503400436,259.8832536442718,265.01839843251435,266.1094187401055,273.1424981667346,275.2915699493201,285.08134306603154,286.8270671156283,279.46580248835687,273.24473093971295,276.8295260221097,274.3806113277262,281.1721563878277,286.36833637625,283.557471233386,284.0598526760533,282.8110916204755,287.24806255264434,287.6589339898413,290.5620411856205,291.7861169442831,284.44317140794965,289.9467358939166,293.5436416687037,293.1984651452771,292.1458627978999,295.95566502249613,298.93784686527135,295.5141311205764,293.8223207430119,290.2510893307321,286.71154399466593,286.6841799018341,290.99440875796245,292.24162990853864,285.4866529685636,290.72329955791554,287.56935260447233,288.35550449634627,282.4772279022344,290.1625129959741,287.16852120760643,288.73834352265175,285.4726218997076,285.80871442591456,278.40719327408544,287.0133838177628,285.8186412320036,288.7165867189373,287.37753763516275,282.0489458445129,283.9604617706568,283.5728865952515,291.96901443455323,289.3898608367549,288.5368941371901,286.96258907831117,293.464564878863,289.8695801744951,284.5719994451739,280.48158093657094,278.726579867891,277.2612489919468,280.74847248443086,288.2848838083178,287.90310220987476,280.88645538939454,286.04463920565877,296.1159173190572,293.1264320678779,288.9246779857268,293.33431320530394,285.8670206588016,282.5420433986546,282.6188290379794,292.7949110878267,295.48670951407394,291.26769670258705,282.2457249220848,284.2334217543196,277.1316375169864,282.2225646537316,282.6540676020662,282.05825904668546,281.6783287597003,281.501182412568,281.11119757825765,285.2739795267123,287.6986128100984,286.68920435134686,285.1904778553514,284.4362233148148,288.52838823890687,286.828587676306,278.4823027765034,280.6068838975771,279.44957476485314,287.7054899025797,288.07825454809927,282.24006918740815,277.09082814175946,274.8913023465709,277.98839080594934,280.35775389947185,269.2366373839815,262.06620422581796,255.95512479473695,251.66671825474617,255.15024392752207,246.1443104041362,247.01244190294926,245.9099068372401,241.08250236759648,253.6860216617308,243.5330115865283,246.76433047184764,240.3321160202155,234.04360892874035,229.77224030191402,229.2505940454797,222.19032620402183,228.97859774143205,225.0205146930868,220.12160011575742,221.89426409202827,220.52342152552222,224.58748001277576,219.22281650983328,225.4213899392974,223.55211996415983,327.4156883878229,313.9530300707875
3,1987-10-06 23:04:27+00:00,253.398230175012,230.32006549843464,241.49934930785972,250.70051972317026,252.00701905746698,254.76085859719691,248.4352749596109,259.17801631217003,253.8023518114047,257.2756701690147,264.4415027633138,256.75509785963914,257.4328800281977,250.15248226565447,250.11219477861417,244.39831428648588,248.58166665657293,252.50778916715726,254.38870965707855,249.39000256858242,245.62689148915146,245.73266519973208,247.64255544679813,250.29453451478602,258.08933199146475,264.01929202534035,266.4454133152485,260.3978316272663,255.11662616326956,246.4604604886659,243.13015380575965,238.42703275330564,239.20958177761213,245.1102914075738,248.87122166396182,253.72449267308497,252.971667090206,254.21627882832462,258.7933885845738,264.0106468779727,264.91777465387923,262.0088885521557,260.26805171545067,258.9727817888391,258.8439327573984,262.97013404198674,268.6487320784754,270.28797707468175,265.58364608709746,269.38577799832797,271.4707626242382,271.9126592217434,274.10759438379944,273.29793179097175,270.0763479433842,274.5150713580312,279.3594126203899,278.3984349051093,273.91908193377583,278.90436796534686,282.3087627855009,272.3830173025604,272.6612541125874,267.99908024349855,270.77513547679916,266.79264361882315,271.00608410547954,268.8745734476292,271.6756300959545,270.2816091152382,272.6711623490387,263.8491407492838,266.8888052990004,270.7992501021499,270.6813396862212,271.53239608143735,266.33373617398917,260.9770325391782,264.6822665204603,264.11701859797233,264.8715436139548,265.5628525458623,262.43994303423233,262.78367082493236,261.804353302508,263.25794774325215,274.2180112765554,271.029406329786,273.66270506107526,275.54023206315753,276.4196632222371,268.1682855337187,262.9133105845672,259.52581170135574,256.14273824227433,263.4312466783094,267.3109885266611,265.67431162165065,265.43345530936494,272.36820725647095,273.8040222743698,276.60613575923406,271.3495659345493,267.1855806480182,267.73367977099656,268.2817166532468,262.9491709565252,262.6008262029575,272.53663566807575,268.4128802947897,268.66839556737295,260.5463083353226,265.8867253162168,263.77568293073676,261.3470879235101,262.91421903058347,263.7788033829618,258.6102284689372,263.82698173294506,269.2020498710702,268.89486600747546,269.6187133807088,272.6461383227,268.51383060989644,268.5256306729735,274.28454722496525,273.0952297395218,267.71710093625563,270.94968201648817,272.1474011016069,274.08010800400984,270.0817622938828,269.08645082591846,259.73422016829124,260.8099789836785,260.4053413918225,261.0437504130697,255.30091359442142,251.0622047236432,240.30354635501806,243.31282947276284,239.48105553716567,234.99275710887753,236.39086048118787,232.71850394452122,231.70324403962587,239.98182971134872,241.0894982685502,234.95793679605754,225.0894924250806,225.16714923178398,220.1995924593652,220.47133589699635,217.5338674288578,217.27539614290754,217.83724605381815,213.59788206736343,218.56175405378895,218.64102844059266,217.9164132627231,218.60242473538685,218.85057921419832,223.3037660157665,354.9530856850489,306.2924899664579
4,1987-10-22 23:04:43+00:00,236.15198775609286,231.61609889626806,236.79707142314362,249.35461427566392,251.33564295002907,249.78142595483098,249.22970061749407,252.54039297935702,251.91128081178744,258.1712130733776,264.8789140356458,258.88323678935757,253.11174391819935,241.3629861973784,237.64068115723023,230.34319228233915,233.1409348153514,247.80691329724948,244.87816627940478,238.23377346774055,229.03237905523667,236.12494517476102,239.036615470333,239.94206461945987,246.57189752818027,261.120157659189,259.1771581266048,254.5264545358659,243.36620669308252,237.74171341719716,237.58160040731616,231.02111813312132,233.92024701268625,235.09930635540286,234.03431227370294,236.5487775032626,245.69908781365353,245.66541362471193,248.09397799258116,255.39649439742388,257.75477455716464,253.90189570969326,251.18730067351603,254.59892223813975,254.60048771146612,252.08253206102597,255.68937481957994,255.69712471138777,255.15093626133373,256.42732554097597,262.59821952359334,262.80217323647514,266.98374595093986,261.3204986682787,263.3591489703192,268.4651248703974,268.87033510058006,264.3737106657305,267.11644664266544,269.58505511488147,270.96667553884214,270.7097430587512,272.0881164604515,272.69366267856196,267.8815624291947,257.50546497904793,263.07148467628974,260.75745473003235,263.9335711015565,264.8234468064005,265.45765116726847,266.655901242774,265.5677498247863,266.9594259396288,264.6344364207732,260.5512753300641,255.2809033257474,252.91060816902214,254.16634199627663,255.5743995143124,258.23868154459535,259.4660152733123,258.67407094914677,260.17317660950914,259.45079584138284,258.8191308826359,260.56210566422953,262.9454742077481,259.0019296069154,260.026528125238,267.25061849976623,260.8930073010506,260.80019802868617,253.5885065109585,254.91918469554457,258.49227715474564,260.3054553781939,260.59479334584336,260.67926690227097,262.6109459811006,267.3362888808168,264.9598708015268,262.9972491378538,260.4955729618426,264.22195742813955,259.35585480007427,256.32117456396395,258.17542551435645,260.9942207908996,264.88840618110453,264.31731518701156,262.6974540145799,260.89709108912723,264.55366834232416,260.02060530127244,253.47806311855805,255.7657874590842,249.76567535306663,256.7534724232639,264.72605582266146,262.93898417739047,262.81702930594395,262.41045466298505,260.9755996024536,254.38206771746752,255.73805901719834,256.47310836962606,258.9445866983521,257.5332232543234,262.2402278334605,262.4274409647668,257.5890617936833,255.4901574049028,255.49874320729674,249.5170651775739,251.89605172777397,250.91697705793462,239.38860943944977,233.68985068179018,232.41853924155237,237.12542958055485,237.9594390169388,231.49887648071663,229.11317461204857,225.9315226479955,226.6457224090945,230.55411743239517,224.87012060245087,227.64416797634573,219.1421182332934,212.59637038999807,209.11332868923387,214.9815949007526,212.394249153834,205.74280567659076,205.68865718516,205.07793986108263,206.60925978210264,206.18293132280886,202.7856114858618,199.978342710491,205.52447717728202,198.91714202964397,,250.2479673511599
5,1987-10-29 23:11:01+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.22513059580615,242.9656568850121,239.8611674087274,238.9271154015704,233.9984011670225,229.73679937323652,231.7468112720982,229.7735651516233,229.73717086389973,230.88929553834436,230.24199755366394,233.88118810117157,233.01350932610114,221.58919261478258,358.33425873144455,
6,1987-12-16 23:11:29+00:00,264.32265872428,,,,,287.6669197518098,279.02468041209704,288.0858005715965,,,287.8382997716835,271.9328941444736,270.5866906343414,262.97075557002773,259.8422050493351,261.1919291074767,270.76392609777474,272.5134281905018,250.46615924993762,252.6843488673112,253.6882102970942,249.70100350797028,260.47100435945964,267.34460229318256,276.8262073214187,287.3473045702499,298.109215739516,288.43151337111556,280.26697764637186,268.48663089233,267.10866014984964,260.029460638861,254.63604648093246,260.0806067193991,261.8069262365981,268.2836520139746,271.84293896857304,278.38003840346994,284.9701866013741,283.1859459173386,289.9847356781165,284.85800644499375,283.4623072286215,279.8323307420669,277.218344974087,278.26165822279904,282.8988106577232,286.0718400462971,285.30048134398186,285.7417870579836,287.83882060044186,288.38911539102,293.1874413684228,289.6152614133058,288.89242885928013,289.62867883096476,284.64846188140245,289.3257988120789,292.2309889646906,288.70985893627176,296.02392113190956,294.4704811526883,289.4709066379029,288.44662758918184,285.87248554539826,286.7122978070091,285.70562196723864,285.3924426120963,291.52045964521596,290.66114388389065,295.10942457558696,295.61495271932773,299.5329312703205,288.9863146532215,288.73112721758775,289.7838216558779,283.68606003747436,287.85614789807124,286.94928176609517,288.77518971007396,287.8831200548315,289.27916651109183,286.5250185628661,280.7492643824795,281.29542708830166,282.70744512713554,282.04146831832435,284.6297789451306,283.6817917713697,278.2658567200749,288.72211617041233,283.350068435569,280.9128650868864,278.2332943365032,282.10897204141713,281.7152231058556,277.4869243099165,282.4868691352633,287.1943745246363,286.50934986729214,292.7018393091156,291.582087206654,285.0937685922918,285.26501422891965,289.8025152603341,278.99824125532024,280.3445165817028,286.2609591351478,291.0464401157085,289.28556824940205,291.1164333546122,290.3604035680406,291.22597729675385,280.6255003225688,278.82987055160663,279.7562516679682,281.11516982458625,280.97218714893916,282.8467550815619,287.3051339477561,286.05238889519603,283.04752701293876,282.1233811626907,277.1663252151882,280.5417108527036,281.0840270094803,282.25131253025984,285.420223973129,283.2161283732647,277.66942887414564,283.8059278664236,279.5676602469399,279.11964834290654,277.1898853031445,279.0431121567835,273.95800559798107,271.58119719704456,268.64157971965915,265.9160638798213,264.8228125815208,255.1322119591714,257.77638671677573,253.55103148560826,249.54484974902027,247.1954387998318,251.48151801013864,250.75232567011534,250.77465307504946,247.62934756548998,242.991088214331,239.49116090156082,235.04856491186663,235.1204388451936,231.01686057386578,225.19619671732124,226.7221889811479,219.3086008247252,226.66349480237355,227.65406077323848,225.29912984941487,225.0755888297312,223.73696420118466,214.12516624571813,356.03566938430527,264.34387253923995
7,1988-02-18 23:12:35+00:00,,228.18937751110803,235.66571562904585,241.72591371613703,239.63328174172017,243.46139330816553,229.1688908254651,245.22849243703615,247.39342804147458,254.87954644975127,251.2618486097382,244.71071131277986,234.54035874522143,231.61548048130928,227.38447539439113,224.25998044400143,225.78154225542522,225.83239488321726,220.0760825668597,221.89818014980858,223.1350232391332,226.52185048502753,224.07788119445382,229.74095254879813,234.6205996608084,240.2224612952431,248.16609216685669,245.45950965095648,233.16576506103797,233.88148175990943,239.04122602197384,228.72311914678846,219.6420564858094,224.7977046650537,234.40635673178554,232.66422892968467,242.13162583694185,241.008470976029,245.43014989380623,248.76037746578044,248.76548772334155,248.81626545416856,246.90897530426855,248.88440779967482,250.22518248918146,254.0694501170169,248.59761991372136,255.632180347487,255.95989918433355,253.06719229668795,256.4772508599215,257.8697379971843,257.34852958441456,252.17534358169655,258.52768481194687,259.4926927792012,255.18948174989566,258.46661889832745,255.3629078648499,257.63997855298516,253.8203351007541,255.24300441624723,252.88278929305523,253.51211550575448,257.6822646978894,260.01324613696084,253.84163691188934,249.91821717424642,252.95933258827552,257.45948773942473,257.09755737715864,261.7247911285948,260.7767535368959,252.18826054974068,254.99660664755282,253.83471785551927,251.19804703549238,255.63027173281245,252.84607038433666,251.4672271088765,245.97474362512855,253.10493287177064,247.3579952332135,248.97534941156306,249.2516887489934,255.0424567836293,250.2446836152488,254.14808254218985,253.11268294650466,250.57036396182014,244.90552446472338,251.3620413083931,240.9279020097635,244.5894381770101,241.52322521282895,248.40077267847317,244.2628691753689,243.63112112894066,244.9458221828421,246.45529200442257,245.82273380783147,247.7341387797514,247.44898185652704,241.73928416260225,249.93827594538647,248.06207855992952,248.3407052025883,240.7552883847519,247.34232943884518,249.04139092916967,244.81719742482176,243.63412555679582,249.8504166566441,247.63943470118943,246.18140528829247,238.32819221805738,244.8621843431813,241.1744024054783,243.63067013976394,243.5571864813066,248.67946959760093,244.35154190492793,242.5516104107733,248.8144910333922,251.17023873547151,249.36471240113815,249.4022610601591,243.5142011630623,246.8163946644549,246.63935806196992,249.0312540244243,241.11806889414225,240.32679898544183,239.3088380882886,242.01708771318397,242.07401306046074,234.74511635374859,227.68655608598306,224.19795379402865,223.35940096376987,223.22882143896868,220.71767358161776,215.59917572405277,211.3802399778844,210.38357975456904,217.38218357385995,218.74659998204453,212.99298198750026,213.99181528581767,205.2611716353158,200.22760845471433,199.4251939768477,202.9263635512208,198.73259203765957,202.39070973445064,193.97151004957115,197.2626422927721,197.81269255414117,203.35128074246455,200.02102175936324,206.7982025438044,202.747976526032,218.30882339974264,234.8177877191837,235.77618202222675
8,1988-04-15 23:07:14+00:00,209.64340892398997,230.07743550860457,237.5009568128805,232.23661615114955,232.27202781168447,226.83137323365014,239.3075421690231,246.18477065406526,250.27771752368355,253.90279627111383,258.1350681783758,260.81624798934365,254.49294143070088,238.6396529778938,228.801236235334,225.37698526477143,226.51526302860475,234.8059209565924,235.39245772708807,238.80261556655853,230.92938123417093,229.57341414066087,227.42052771069865,231.42825045707662,232.84574645138494,244.22897541420545,247.9196501459684,251.92750347631198,254.16278888034842,257.7074308165155,261.6413620052373,250.846377577052,237.6731166926374,231.40401304544272,229.38474667212327,223.08190258859798,228.3279452317148,235.3216323240017,239.48675404441985,242.74396284549044,250.53931182142156,251.95718081227187,256.75633105644005,248.30404174087266,255.6561270797905,254.06356226119667,251.71998489399297,245.41759349536028,255.13503211174805,253.20964228203962,260.83784832664605,258.282194000118,262.2797127174908,256.2037244322624,266.2762561321755,270.4580128505168,272.8943341046182,271.92822796479925,268.2599880875428,264.2368303976068,264.4587696463126,263.18565948445973,261.05814303436733,266.2898602543172,266.9686484171083,265.6985511741374,261.3409860154975,263.2841970351224,262.03964856011027,259.49367335655063,258.9798256305756,261.4168970367537,261.8120777794814,263.83422533858607,263.4580746418997,255.76745710001734,256.83146105778945,252.63602841604853,256.93118410212077,254.68112641562274,259.4482796143982,262.99474805412336,257.81628246107215,256.1867857404992,261.70994568225353,263.5794384682954,264.088599632422,256.5025911423986,259.7149961744753,260.8706279614356,256.46999733359485,264.47388805610893,261.2002681924555,255.67526252245656,244.43077725793552,243.02495118753643,256.5012271968697,260.96062332661234,265.2822612058091,253.9809801164608,259.4339455049928,259.7300630832567,255.55543944019965,249.71418967426783,250.35133605260106,258.0113074078288,255.78217929788613,248.75656203339562,257.6706253121422,255.89303599651439,255.62308450292878,256.1334970826709,257.0546385022199,258.0796191884461,249.9508252394984,248.72442584216847,255.91970227043882,255.37853783356692,248.82796652808233,257.4841856358452,260.9167162169791,258.2196064290117,256.1375997440033,261.363017156786,258.10218350873714,264.54734648616204,263.6629481545838,257.97303746165716,255.20264952350377,263.6182877789769,256.002612427922,256.50668857225287,253.99232722659295,254.65425551993175,252.85793893553503,247.83161298089604,241.23353578121737,230.57242461199633,230.4580226288129,233.25438512614548,233.21742643031723,225.54105511077177,227.76146315125035,228.71854157669242,225.71796747889627,230.25578946956338,236.9809787011307,233.8084458339966,230.4259578877548,215.31522358179066,217.49080915929517,216.83374952136958,214.27668080956755,205.2871085967264,209.456337023083,205.25993151253718,204.60572779226592,207.29234164894402,203.85312811601267,211.55688473149274,213.02345428876123,224.35291162591017,217.19486363711093,232.81927565749646,265.70282296693557
9,1988-04-22 23:13:04+00:00,233.73084330101014,230.419063323328,238.58663506843982,236.03485103982052,242.8658157576586,248.7794146039082,253.1429592746772,259.48710956373714,251.9546382085661,266.915398128976,279.5011212531022,281.61224877410757,267.23388198251007,255.33382112560017,241.49701971170816,237.6814869382357,239.8949849732333,252.6438037482348,250.54610956472442,244.30158432906762,241.22111606206343,237.7414498140773,236.6731032242427,233.3865236155816,245.26963079080332,246.76034073115318,253.39367221564987,264.1832815201569,283.0958746161057,278.51792399672604,283.5380950557631,279.6899637144669,269.5677890434725,239.04705622116074,233.07501472194315,224.47654555244588,227.02253822452298,244.55906361576447,247.75896206084064,257.6218625129972,269.2241750628966,268.2116344578616,271.2558489210461,268.15897563908203,266.7787058042711,260.67379146046574,257.5591790673256,262.2310554558661,259.1116257209821,277.0442237467382,279.405583024559,271.98126049985206,271.88034344285734,278.06849583885736,281.1059472141438,272.4010550110353,290.11613387244734,286.29246077353906,278.88906818637673,269.8160084893365,267.12715952544926,276.3840069665157,265.19166854135403,284.8377581400361,283.40507528745434,288.64373929067665,274.234013697731,273.07639037229126,266.92803440681195,275.47572450703285,273.89311709326887,267.7763731638904,276.40122344621443,282.71808863083004,276.68121803573456,274.03914276652586,274.51468803040206,257.0326360596389,270.2562399351915,269.5234426270001,264.72033567707217,279.0141053841708,268.6179964960837,273.5188031434957,274.8729271802332,273.9254972896821,272.09987006046754,271.9086274778857,265.0390213628996,269.9335292329371,273.75209726550554,276.8098723581692,273.2184098330222,276.0088584988258,250.41991758324806,245.08490224546014,274.30215428473684,269.7253953868285,277.5237200745276,268.7844151214488,266.7618769287293,265.131889903921,265.2786898721106,272.4578422911128,260.69378875370484,265.6013633022009,269.0862314642677,259.39455370581135,268.93354178032826,278.8834439691859,272.608719132927,269.9037782982169,274.38549490165497,282.0026210611498,255.08382468855228,264.12716601863764,266.6032338990704,265.0960765634225,255.87895196616165,273.51140692643935,271.447327958129,268.7229850787267,274.1977413123645,270.16678526532695,273.6127445696444,280.45732287881435,277.722898215933,270.20428848648726,269.9906581178742,274.0147584971828,271.3995973559544,268.24016206344686,259.9063741225805,271.9246952671107,259.9986171105493,256.61914738342483,255.77658098587273,241.7185301785558,245.63557128071983,252.07090594537567,246.67657647858792,240.92809739230242,235.43709930128438,237.42912295900987,238.9954120833898,236.539056060323,246.09798135815768,243.96449777980524,238.4081084789344,223.25595628945092,224.52355823618785,230.58989675475226,224.7278688711594,222.8575591364541,225.13717315916358,219.27526632345183,214.1551049513733,217.59174830023628,215.87697339107285,225.88514140787538,220.57324246036154,233.1936308194902,242.8796751533971,248.1934003360783,
